,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
38,1,6:57.0,,Defensive rebound by T. Zeller,12,13
39,1,6:52.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,12,13
40,1,6:49.0,Defensive rebound by T. Harris,,12,13
41,1,6:45.0,T. Harris makes 2-pt layup from 1 ft,,14,13
42,1,6:26.0,,T. Zeller misses 3-pt jump shot from 22 ft,14,13
43,1,6:24.0,Defensive rebound by T. Harris,,14,13
44,1,6:11.0,A. Drummond misses 2-pt hook shot from 7 ft,,14,13
45,1,6:08.0,,Defensive rebound by T. Zeller,14,13
46,1,5:57.0,,T. Zeller makes 2-pt hook shot from 5 ft (assist by J. Harris),14,15
47,1,5:57.0,,Shooting foul by A. Drummond (drawn by T. Zeller),14,15
48,1,5:57.0,,Brooklyn full timeout,14,15
49,1,5:57.0,,N. Stauskas enters the game for J. Harris,14,15
50,1,5:57.0,,T. Zeller makes free throw 1 of 1,14,16
51,1,5:47.0,R. Bullock misses 2-pt layup from 1 ft,,14,16
52,1,5:43.0,Offensive rebound by A. Drummond,,14,16
53,1,5:43.0,A. Drummond makes 2-pt dunk at rim,,16,16
54,1,5:19.0,,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,16,16
55,1,5:16.0,Defensive rebound by A. Drummond,,16,16
56,1,5:09.0,Turnover by A. Drummond (bad pass; steal by R. Hollis-Jefferson),,16,16
57,1,5:06.0,,Shooting foul by I. Smith (drawn by R. Hollis-Jefferson),16,16
58,1,5:06.0,,R. Hollis-Jefferson makes free throw 1 of 2,16,17
59,1,5:06.0,,J. Allen enters the game for S. Dinwiddie,16,17
60,1,5:06.0,,C. LeVert enters the game for T. Zeller,16,17
61,1,5:06.0,L. Kennard enters the game for A. Bradley,,16,17
62,1,5:06.0,,R. Hollis-Jefferson misses free throw 2 of 2,16,17
63,1,5:04.0,Defensive rebound by A. Drummond,,16,17
64,1,4:49.0,T. Harris makes 2-pt jump shot from 10 ft,,18,17
65,1,4:25.0,,Turnover by C. LeVert (traveling),18,17
66,1,4:04.0,T. Harris makes 2-pt layup at rim (assist by A. Drummond),,20,17
67,1,3:53.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by A. Crabbe),20,20
68,1,3:38.0,L. Kennard misses 2-pt jump shot from 10 ft,,20,20
69,1,3:36.0,Offensive rebound by A. Drummond,,20,20
70,1,3:35.0,A. Drummond misses 2-pt layup from 1 ft (block by J. Allen),,20,20
71,1,3:35.0,,Defensive rebound by C. LeVert,20,20
72,1,3:30.0,,A. Crabbe misses 3-pt jump shot from 24 ft,20,20
73,1,3:30.0,Defensive rebound by I. Smith,,20,20
74,1,3:19.0,A. Drummond makes 2-pt layup at rim (assist by T. Harris),,22,20
75,1,2:59.0,,C. LeVert makes 2-pt layup from 1 ft,22,22
76,1,2:44.0,T. Harris makes 2-pt jump shot from 6 ft,,24,22
77,1,2:26.0,,J. Allen makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),24,24
78,1,2:18.0,Detroit full timeout,,24,24
79,1,2:18.0,,Q. Acy enters the game for R. Hollis-Jefferson,24,24
80,1,2:18.0,,M. Doyle enters the game for A. Crabbe,24,24
81,1,2:18.0,E. Moreland enters the game for A. Drummond,,24,24
82,1,2:18.0,D. Buycks enters the game for I. Smith,,24,24
83,1,2:11.0,L. Kennard makes 2-pt jump shot from 14 ft (assist by D. Buycks),,26,24
84,1,1:45.0,,Q. Acy misses 3-pt jump shot from 26 ft,26,24
85,1,1:42.0,Defensive rebound by L. Kennard,,26,24
86,1,1:32.0,T. Harris misses 3-pt jump shot from 23 ft,,26,24
87,1,1:30.0,Offensive rebound by E. Moreland,,26,24
88,1,1:28.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by E. Moreland),,29,24
89,1,1:09.0,,J. Allen makes 2-pt hook shot from 7 ft,29,26
90,1,0:56.0,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Moreland),,32,26
91,1,0:43.0,,N. Stauskas misses 3-pt jump shot from 24 ft,32,26
92,1,0:41.0,Defensive rebound by L. Kennard,,32,26
93,1,0:26.0,Personal foul by Q. Acy (drawn by T. Harris),,32,26
94,1,0:22.0,Shooting foul by J. Allen (drawn by D. Buycks),,32,26
95,1,0:22.0,D. Buycks makes free throw 1 of 2,,33,26
96,1,0:22.0,S. Johnson enters the game for R. Bullock,,33,26
97,1,0:22.0,D. Buycks makes free throw 2 of 2,,34,26
98,2,11:41.0,E. Moreland makes 2-pt hook shot from 3 ft,,36,26
99,2,11:16.0,,M. Doyle misses 3-pt jump shot from 27 ft,36,26
100,2,11:15.0,Defensive rebound by L. Kennard,,36,26
101,2,11:10.0,Personal foul by M. Doyle (drawn by D. Buycks),,36,26
102,2,11:01.0,D. Buycks misses 2-pt layup from 1 ft,,36,26
103,2,10:58.0,,Defensive rebound by J. Harris,36,26
104,2,10:48.0,,C. LeVert misses 2-pt jump shot from 15 ft,36,26
105,2,10:45.0,Defensive rebound by L. Kennard,,36,26
106,2,10:37.0,L. Kennard misses 2-pt jump shot from 12 ft,,36,26
107,2,10:34.0,,Defensive rebound by C. LeVert,36,26
108,2,10:30.0,,Personal foul by S. Johnson (drawn by J. Okafor),36,26
109,2,10:23.0,,Turnover by C. LeVert (lost ball; steal by E. Moreland),36,26
110,2,10:19.0,D. Buycks makes 2-pt layup from 1 ft,,38,26
111,2,9:56.0,,Q. Acy misses 3-pt jump shot from 24 ft,38,26
112,2,9:54.0,Defensive rebound by L. Kennard,,38,26
113,2,9:41.0,D. Buycks makes 3-pt jump shot from 24 ft (assist by E. Moreland),,41,26
114,2,9:39.0,,Brooklyn full timeout,41,26
115,2,9:39.0,,S. Dinwiddie enters the game for M. Doyle,41,26
116,2,9:24.0,,Turnover by C. LeVert (bad pass; steal by A. Tolliver),41,26
117,2,9:09.0,S. Johnson misses 2-pt jump shot from 15 ft,,41,26
118,2,9:07.0,,Defensive rebound by J. Okafor,41,26
119,2,9:02.0,,Shooting foul by D. Buycks (drawn by J. Harris),41,26
120,2,9:02.0,,J. Harris makes free throw 1 of 3,41,27
121,2,9:02.0,,J. Harris makes free throw 2 of 3,41,28
122,2,9:02.0,,J. Harris makes free throw 3 of 3,41,29
123,2,8:53.0,Def 3 sec tech foul by J. Okafor,,41,29
124,2,8:53.0,L. Kennard makes technical free throw,,42,29
125,2,8:53.0,A. Bradley enters the game for L. Kennard,,42,29
126,2,8:53.0,A. Drummond enters the game for E. Moreland,,42,29
127,2,8:47.0,Shooting foul by J. Okafor (drawn by D. Buycks),,42,29
128,2,8:47.0,D. Buycks makes free throw 1 of 2,,43,29
129,2,8:47.0,D. Buycks misses free throw 2 of 2,,43,29
130,2,8:45.0,,Defensive rebound by J. Okafor,43,29
131,2,8:25.0,,J. Okafor misses 2-pt hook shot from 4 ft,43,29
132,2,8:24.0,Defensive rebound by A. Drummond,,43,29
133,2,8:16.0,A. Drummond makes 2-pt jump shot from 8 ft (assist by D. Buycks),,45,29
134,2,8:03.0,,J. Harris misses 3-pt jump shot from 25 ft,45,29
135,2,8:01.0,Defensive rebound by S. Johnson,,45,29
136,2,7:58.0,Shooting foul by J. Okafor (drawn by A. Drummond),,45,29
137,2,7:58.0,A. Drummond makes free throw 1 of 2,,46,29
138,2,7:58.0,A. Drummond misses free throw 2 of 2,,46,29
139,2,7:57.0,,Defensive rebound by J. Okafor,46,29
140,2,7:42.0,,J. Okafor misses 2-pt layup from 3 ft (block by A. Drummond),46,29
141,2,7:42.0,,Offensive rebound by Team,46,29
142,2,7:36.0,,Turnover by S. Dinwiddie (bad pass; steal by A. Drummond),46,29
143,2,7:32.0,Turnover by A. Bradley (bad pass; steal by J. Harris),,46,29
144,2,7:29.0,,Turnover by C. LeVert (bad pass),46,29
145,2,7:18.0,A. Bradley misses 3-pt jump shot from 24 ft,,46,29
146,2,7:14.0,,Defensive rebound by Q. Acy,46,29
147,2,7:03.0,,J. Harris misses 2-pt layup at rim,46,29
148,2,7:01.0,Defensive rebound by A. Drummond,,46,29
149,2,6:50.0,Turnover by D. Buycks (out of bounds lost ball),,46,29
150,2,6:50.0,,J. Allen enters the game for J. Okafor,46,29
151,2,6:50.0,,R. Hollis-Jefferson enters the game for Q. Acy,46,29
152,2,6:50.0,,A. Crabbe enters the game for C. LeVert,46,29
153,2,6:36.0,,Turnover by R. Hollis-Jefferson (bad pass),46,29
154,2,6:36.0,R. Bullock enters the game for S. Johnson,,46,29
155,2,6:36.0,I. Smith enters the game for D. Buycks,,46,29
156,2,6:23.0,R. Bullock misses 2-pt jump shot from 10 ft,,46,29
157,2,6:20.0,Offensive rebound by R. Bullock,,46,29
158,2,6:19.0,R. Bullock makes 2-pt hook shot from 4 ft,,48,29
159,2,6:01.0,,J. Allen misses 2-pt hook shot from 5 ft,48,29
160,2,5:59.0,Defensive rebound by R. Bullock,,48,29
161,2,5:52.0,I. Smith makes 2-pt layup from 1 ft,,50,29
162,2,5:39.0,,Personal foul by I. Smith (drawn by J. Allen),50,29
163,2,5:31.0,,A. Crabbe makes 2-pt jump shot from 9 ft (assist by J. Allen),50,31
164,2,5:19.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by A. Bradley),,53,31
165,2,4:57.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,53,31
166,2,4:55.0,Defensive rebound by A. Drummond,,53,31
167,2,4:42.0,A. Bradley misses 2-pt jump shot from 11 ft,,53,31
168,2,4:42.0,Offensive rebound by Team,,53,31
169,2,4:42.0,,Loose ball foul by R. Hollis-Jefferson (drawn by A. Tolliver),53,31
170,2,4:42.0,T. Harris enters the game for A. Tolliver,,53,31
171,2,4:23.0,I. Smith misses 2-pt jump shot from 11 ft,,53,31
172,2,4:21.0,,Defensive rebound by J. Allen,53,31
173,2,4:16.0,,Shooting foul by T. Harris (drawn by R. Hollis-Jefferson),53,31
174,2,4:16.0,,R. Hollis-Jefferson makes free throw 1 of 2,53,32
175,2,4:16.0,,R. Hollis-Jefferson makes free throw 2 of 2,53,33
176,2,4:05.0,A. Drummond misses 2-pt jump shot from 12 ft,,53,33
177,2,4:03.0,,Defensive rebound by A. Crabbe,53,33
178,2,3:57.0,,S. Dinwiddie makes 2-pt dunk at rim,53,35
179,2,3:49.0,Detroit full timeout,,53,35
180,2,3:41.0,Turnover by A. Drummond (bad pass; steal by A. Crabbe),,53,35
181,2,3:31.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),53,38
182,2,3:14.0,Def 3 sec tech foul by J. Allen,,53,38
183,2,3:14.0,T. Harris misses technical free throw,,53,38
184,2,3:14.0,Offensive rebound by Team,,53,38
185,2,3:14.0,,C. LeVert enters the game for J. Harris,53,38
186,2,3:06.0,A. Bradley misses 2-pt jump shot from 9 ft,,53,38
187,2,3:03.0,Offensive rebound by A. Drummond,,53,38
188,2,3:03.0,A. Drummond misses 2-pt layup at rim,,53,38
189,2,3:03.0,Offensive rebound by A. Drummond,,53,38
190,2,3:03.0,Shooting foul by C. LeVert (drawn by A. Drummond),,53,38
191,2,3:03.0,A. Drummond makes free throw 1 of 2,,54,38
192,2,3:03.0,A. Drummond makes free throw 2 of 2,,55,38
193,2,2:51.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by J. Allen),55,41
194,2,2:27.0,A. Drummond makes 2-pt dunk at rim (assist by A. Bradley),,57,41
195,2,2:01.0,,J. Allen misses 2-pt hook shot from 4 ft,57,41
196,2,1:58.0,Defensive rebound by I. Smith,,57,41
197,2,1:52.0,A. Drummond makes 2-pt layup from 2 ft (assist by I. Smith),,59,41
198,2,1:36.0,,Turnover by R. Hollis-Jefferson (out of bounds lost ball),59,41
199,2,1:36.0,D. Buycks enters the game for I. Smith,,59,41
200,2,1:25.0,T. Harris makes 2-pt layup from 2 ft,,61,41
201,2,1:11.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,61,41
202,2,1:10.0,Defensive rebound by Team,,61,41
203,2,0:49.0,D. Buycks misses 2-pt jump shot from 10 ft,,61,41
204,2,0:48.0,Offensive rebound by A. Drummond,,61,41
205,2,0:48.0,A. Drummond makes 2-pt layup at rim,,63,41
206,2,0:35.0,,C. LeVert misses 3-pt jump shot from 22 ft,63,41
207,2,0:32.0,Defensive rebound by A. Drummond,,63,41
208,2,0:27.0,A. Bradley misses 3-pt jump shot from 22 ft,,63,41
209,2,0:24.0,,Defensive rebound by R. Hollis-Jefferson,63,41
210,2,0:02.0,,Turnover by Team (shot clock),63,41
211,3,11:42.0,R. Bullock makes 2-pt layup from 1 ft (assist by A. Drummond),,65,41
212,3,11:28.0,,Turnover by A. Crabbe (lost ball; steal by R. Bullock),65,41
213,3,11:22.0,T. Harris makes 2-pt layup from 1 ft (assist by A. Bradley),,67,41
214,3,10:59.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by T. Zeller),67,43
215,3,10:39.0,A. Bradley makes 2-pt jump shot from 22 ft (assist by A. Drummond),,69,43
216,3,10:20.0,,T. Zeller misses 2-pt jump shot from 7 ft,69,43
217,3,10:18.0,Defensive rebound by T. Harris,,69,43
218,3,10:14.0,I. Smith makes 2-pt jump shot from 15 ft,,71,43
219,3,9:51.0,,Away from play foul by I. Smith (drawn by S. Dinwiddie),71,43
220,3,9:51.0,,A. Crabbe makes free throw 1 of 1,71,44
221,3,9:37.0,,Turnover by Team (shot clock),71,44
222,3,9:28.0,T. Harris makes 2-pt jump shot from 8 ft,,73,44
223,3,9:18.0,,T. Zeller makes 2-pt hook shot from 3 ft (assist by S. Dinwiddie),73,46
224,3,8:50.0,A. Drummond misses 2-pt jump shot from 12 ft,,73,46
225,3,8:45.0,,Defensive rebound by A. Crabbe,73,46
226,3,8:44.0,,T. Zeller makes 2-pt layup from 1 ft (assist by S. Dinwiddie),73,48
227,3,8:44.0,Violation by A. Drummond (def goaltending),,73,48
228,3,8:31.0,A. Bradley misses 3-pt jump shot from 25 ft,,73,48
229,3,8:29.0,,Defensive rebound by S. Dinwiddie,73,48
230,3,8:18.0,,J. Harris misses 3-pt jump shot from 24 ft,73,48
231,3,8:15.0,Defensive rebound by I. Smith,,73,48
232,3,8:09.0,I. Smith makes 2-pt jump shot from 16 ft,,75,48
233,3,7:53.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,75,48
234,3,7:51.0,Defensive rebound by A. Drummond,,75,48
235,3,7:42.0,I. Smith misses 2-pt jump shot from 11 ft,,75,48
236,3,7:39.0,,Defensive rebound by T. Zeller,75,48
237,3,7:29.0,,Offensive foul by A. Crabbe (drawn by I. Smith),75,48
238,3,7:29.0,,Turnover by A. Crabbe (offensive foul),75,48
239,3,7:09.0,A. Bradley misses 2-pt layup from 4 ft (block by A. Crabbe),,75,48
240,3,7:07.0,Offensive rebound by A. Drummond,,75,48
241,3,7:05.0,A. Drummond misses 3-pt jump shot from 24 ft,,75,48
242,3,7:05.0,,Defensive rebound by A. Crabbe,75,48
243,3,6:51.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,75,48
244,3,6:46.0,Defensive rebound by I. Smith,,75,48
245,3,6:41.0,I. Smith misses 2-pt layup from 5 ft,,75,48
246,3,6:38.0,,Defensive rebound by S. Dinwiddie,75,48
247,3,6:35.0,,J. Harris misses 3-pt jump shot from 22 ft,75,48
248,3,6:35.0,Defensive rebound by T. Harris,,75,48
249,3,6:16.0,T. Harris makes 2-pt jump shot from 13 ft,,77,48
250,3,6:16.0,,Brooklyn full timeout,77,48
251,3,6:16.0,,Q. Acy enters the game for T. Zeller,77,48
252,3,6:16.0,,C. LeVert enters the game for J. Harris,77,48
253,3,6:08.0,,Personal foul by A. Bradley (drawn by A. Crabbe),77,48
254,3,5:59.0,,Q. Acy misses 2-pt jump shot from 15 ft,77,48
255,3,5:57.0,Defensive rebound by R. Bullock,,77,48
256,3,5:49.0,A. Bradley misses 2-pt layup from 4 ft,,77,48
257,3,5:45.0,,Defensive rebound by C. LeVert,77,48
258,3,5:30.0,,Shooting foul by T. Harris (drawn by R. Hollis-Jefferson),77,48
259,3,5:30.0,,R. Hollis-Jefferson makes free throw 1 of 2,77,49
260,3,5:30.0,,R. Hollis-Jefferson makes free throw 2 of 2,77,50
261,3,5:07.0,Turnover by A. Drummond (bad pass; steal by R. Hollis-Jefferson),,77,50
262,3,5:02.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by S. Dinwiddie),77,52
263,3,4:50.0,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),,79,52
264,3,4:37.0,,Q. Acy misses 3-pt jump shot from 24 ft,79,52
265,3,4:36.0,Defensive rebound by A. Drummond,,79,52
266,3,4:23.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by A. Drummond),,81,52
267,3,4:11.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. LeVert),81,55
268,3,3:58.0,A. Bradley misses 2-pt jump shot from 10 ft,,81,55
269,3,3:55.0,,Defensive rebound by C. LeVert,81,55
270,3,3:51.0,,A. Crabbe misses 3-pt jump shot from 25 ft,81,55
271,3,3:47.0,Defensive rebound by A. Bradley,,81,55
272,3,3:25.0,I. Smith misses 2-pt jump shot from 11 ft,,81,55
273,3,3:23.0,Offensive rebound by A. Drummond,,81,55
274,3,3:21.0,A. Drummond makes 2-pt layup at rim,,83,55
275,3,3:07.0,,Q. Acy misses 3-pt jump shot from 24 ft,83,55
276,3,3:05.0,Defensive rebound by A. Drummond,,83,55
277,3,2:59.0,A. Bradley makes 2-pt layup at rim (assist by I. Smith),,85,55
278,3,2:46.0,,R. Hollis-Jefferson makes 2-pt jump shot from 10 ft (assist by A. Crabbe),85,57
279,3,2:31.0,A. Bradley makes 3-pt jump shot from 22 ft (assist by I. Smith),,88,57
280,3,2:29.0,,Brooklyn full timeout,88,57
281,3,2:29.0,,N. Stauskas enters the game for S. Dinwiddie,88,57
282,3,2:29.0,,J. Allen enters the game for A. Crabbe,88,57
283,3,2:29.0,,M. Doyle enters the game for Q. Acy,88,57
284,3,2:29.0,D. Buycks enters the game for I. Smith,,88,57
285,3,2:29.0,S. Johnson enters the game for A. Bradley,,88,57
286,3,2:29.0,A. Tolliver enters the game for R. Bullock,,88,57
287,3,2:29.0,L. Kennard enters the game for T. Harris,,88,57
288,3,2:15.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,88,57
289,3,2:12.0,Defensive rebound by A. Drummond,,88,57
290,3,1:59.0,L. Kennard misses 2-pt jump shot from 22 ft,,88,57
291,3,1:56.0,,Defensive rebound by R. Hollis-Jefferson,88,57
292,3,1:46.0,,J. Allen misses 2-pt jump shot from 15 ft,88,57
293,3,1:44.0,Defensive rebound by A. Drummond,,88,57
294,3,1:36.0,A. Tolliver misses 3-pt jump shot from 24 ft,,88,57
295,3,1:33.0,,Defensive rebound by R. Hollis-Jefferson,88,57
296,3,1:28.0,,Turnover by N. Stauskas (bad pass; steal by D. Buycks),88,57
297,3,1:25.0,D. Buycks makes 2-pt layup from 1 ft,,90,57
298,3,1:09.0,,Shooting foul by A. Tolliver (drawn by R. Hollis-Jefferson),90,57
299,3,1:09.0,,R. Hollis-Jefferson makes free throw 1 of 2,90,58
300,3,1:09.0,,R. Hollis-Jefferson makes free throw 2 of 2,90,59
301,3,0:57.0,Turnover by A. Drummond (bad pass; steal by R. Hollis-Jefferson),,90,59
302,3,0:51.0,,N. Stauskas misses 3-pt jump shot from 24 ft,90,59
303,3,0:48.0,Defensive rebound by D. Buycks,,90,59
304,3,0:38.0,,Q. Acy enters the game for R. Hollis-Jefferson,90,59
305,3,0:36.0,S. Johnson misses 3-pt jump shot from 21 ft,,90,59
306,3,0:33.0,,Defensive rebound by J. Allen,90,59
307,3,0:25.0,,C. LeVert makes 2-pt layup from 2 ft,90,61
308,3,0:06.0,Turnover by L. Kennard (bad pass; steal by Q. Acy),,90,61
309,3,0:04.0,,Turnover by Q. Acy (bad pass; steal by S. Johnson),90,61
310,3,0:03.0,S. Johnson misses 2-pt layup from 1 ft,,90,61
311,3,0:00.0,Offensive rebound by Team,,90,61
312,4,11:46.0,,Turnover by M. Doyle (out of bounds lost ball),90,61
313,4,11:46.0,,J. Okafor enters the game for J. Allen,90,61
314,4,11:36.0,L. Kennard makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,93,61
315,4,11:21.0,,C. LeVert makes 3-pt jump shot from 25 ft,93,64
316,4,11:05.0,L. Kennard makes 3-pt jump shot from 22 ft (assist by D. Buycks),,96,64
317,4,10:43.0,,M. Doyle misses 2-pt layup from 3 ft (block by E. Moreland),96,64
318,4,10:40.0,Defensive rebound by D. Buycks,,96,64
319,4,10:37.0,D. Buycks makes 2-pt jump shot from 7 ft,,98,64
320,4,10:14.0,,N. Stauskas misses 2-pt layup from 1 ft,98,64
321,4,10:11.0,,Offensive rebound by M. Doyle,98,64
322,4,10:10.0,,Turnover by Team (shot clock),98,64
323,4,9:57.0,Turnover by L. Kennard (bad pass; steal by M. Doyle),,98,64
324,4,9:42.0,,C. LeVert misses 3-pt jump shot from 25 ft,98,64
325,4,9:38.0,Defensive rebound by S. Johnson,,98,64
326,4,9:25.0,D. Buycks makes 2-pt layup from 1 ft,,100,64
327,4,9:09.0,,N. Stauskas misses 3-pt jump shot from 23 ft,100,64
328,4,9:06.0,Defensive rebound by A. Tolliver,,100,64
329,4,8:52.0,Turnover by D. Buycks (bad pass; steal by Q. Acy),,100,64
330,4,8:43.0,,M. Doyle misses 3-pt jump shot from 25 ft,100,64
331,4,8:39.0,Defensive rebound by S. Johnson,,100,64
332,4,8:34.0,E. Moreland misses 2-pt layup from 2 ft,,100,64
333,4,8:34.0,Offensive rebound by L. Kennard,,100,64
334,4,8:31.0,L. Kennard makes 2-pt layup at rim,,102,64
335,4,8:23.0,,Turnover by C. LeVert (bad pass; steal by L. Kennard),102,64
336,4,8:20.0,L. Kennard makes 2-pt dunk at rim,,104,64
337,4,8:20.0,,Brooklyn full timeout,104,64
338,4,8:20.0,,T. Mozgov enters the game for Q. Acy,104,64
339,4,8:20.0,B. Marjanović enters the game for E. Moreland,,104,64
340,4,8:03.0,,M. Doyle misses 2-pt jump shot from 9 ft,104,64
341,4,7:59.0,,Offensive rebound by M. Doyle,104,64
342,4,7:45.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by C. LeVert),104,67
343,4,7:15.0,B. Marjanović misses 2-pt jump shot from 18 ft,,104,67
344,4,7:12.0,,Defensive rebound by C. LeVert,104,67
345,4,7:08.0,,M. Doyle makes 3-pt jump shot from 24 ft (assist by C. LeVert),104,70
346,4,6:53.0,L. Kennard misses 3-pt jump shot from 24 ft,,104,70
347,4,6:49.0,,Defensive rebound by J. Okafor,104,70
348,4,6:26.0,,N. Stauskas misses 2-pt jump shot from 20 ft,104,70
349,4,6:24.0,Defensive rebound by S. Johnson,,104,70
350,4,6:09.0,D. Buycks misses 2-pt jump shot from 20 ft,,104,70
351,4,6:06.0,,Defensive rebound by N. Stauskas,104,70
352,4,5:58.0,,M. Doyle makes 2-pt jump shot from 8 ft,104,72
353,4,5:52.0,Personal foul by M. Doyle (drawn by D. Buycks),,104,72
354,4,5:38.0,Turnover by L. Kennard (lost ball; steal by T. Mozgov),,104,72
355,4,5:34.0,,Turnover by C. LeVert (step out of bounds),104,72
356,4,5:25.0,Turnover by D. Buycks (bad pass; steal by C. LeVert),,104,72
357,4,5:21.0,,C. LeVert makes 2-pt layup at rim,104,74
358,4,4:56.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by S. Johnson),,107,74
359,4,4:55.0,,Brooklyn full timeout,107,74
360,4,4:55.0,,J. Harris enters the game for C. LeVert,107,74
361,4,4:55.0,H. Ellenson enters the game for L. Kennard,,107,74
362,4,4:55.0,L. Galloway enters the game for A. Tolliver,,107,74
363,4,4:40.0,,T. Mozgov makes 3-pt jump shot from 23 ft (assist by N. Stauskas),107,77
364,4,4:20.0,Offensive foul by B. Marjanović (drawn by M. Doyle),,107,77
365,4,4:20.0,Turnover by B. Marjanović (offensive foul),,107,77
366,4,3:55.0,,N. Stauskas misses 2-pt jump shot from 21 ft,107,77
367,4,3:52.0,Defensive rebound by H. Ellenson,,107,77
368,4,3:44.0,Turnover by D. Buycks (bad pass; steal by T. Mozgov),,107,77
369,4,3:43.0,,Personal foul by D. Buycks (drawn by M. Doyle),107,77
370,4,3:30.0,,Turnover by J. Harris (bad pass; steal by S. Johnson),107,77
371,4,3:24.0,L. Galloway misses 3-pt jump shot from 23 ft,,107,77
372,4,3:23.0,,Defensive rebound by Team,107,77
373,4,3:14.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by M. Doyle),107,80
