,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
203,2,1:08.0,Turnover by B. Simmons (turnover),,55,40
204,2,1:00.0,,A. Bradley misses 3-pt jump shot from 25 ft,55,40
205,2,0:57.0,Defensive rebound by A. Johnson,,55,40
206,2,0:46.0,A. Johnson misses 3-pt jump shot from 22 ft,,55,40
207,2,0:41.0,,Defensive rebound by R. Jackson,55,40
208,2,0:36.0,,R. Jackson makes 2-pt jump shot from 7 ft,55,42
209,2,0:36.0,,Shooting foul by R. Covington (drawn by R. Jackson),55,42
210,2,0:36.0,,R. Jackson makes free throw 1 of 1,55,43
211,2,0:32.0,Personal foul by R. Jackson (drawn by B. Simmons),,55,43
212,2,0:32.0,B. Simmons misses free throw 1 of 2,,55,43
213,2,0:32.0,Offensive rebound by Team,,55,43
214,2,0:32.0,J. Redick enters the game for R. Covington,,55,43
215,2,0:32.0,B. Simmons makes free throw 2 of 2,,56,43
216,2,0:16.0,,R. Jackson misses 3-pt jump shot from 28 ft,56,43
217,2,0:13.0,Defensive rebound by J. Redick,,56,43
218,2,0:00.0,J. Bayless misses 2-pt jump shot from 21 ft,,56,43
219,2,0:00.0,,Defensive rebound by A. Drummond,56,43
220,3,11:34.0,,R. Jackson misses 2-pt jump shot from 5 ft,56,43
221,3,11:32.0,Defensive rebound by D. Šarić,,56,43
222,3,11:28.0,Offensive foul by J. Redick (drawn by A. Bradley),,56,43
223,3,11:28.0,Turnover by J. Redick (offensive foul),,56,43
224,3,11:10.0,,T. Harris misses 2-pt layup from 7 ft,56,43
225,3,11:08.0,Defensive rebound by J. Embiid,,56,43
226,3,10:59.0,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),,58,43
227,3,10:38.0,,A. Bradley makes 2-pt layup at rim (assist by A. Drummond),58,45
228,3,10:12.0,D. Šarić misses 2-pt jump shot from 13 ft,,58,45
229,3,10:09.0,,Defensive rebound by T. Harris,58,45
230,3,10:05.0,,T. Harris misses 2-pt jump shot from 13 ft,58,45
231,3,10:02.0,Defensive rebound by J. Embiid,,58,45
232,3,9:53.0,D. Šarić misses 3-pt jump shot from 23 ft,,58,45
233,3,9:53.0,Offensive rebound by B. Simmons,,58,45
234,3,9:48.0,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),,61,45
235,3,9:33.0,,Turnover by R. Jackson (bad pass; steal by R. Covington),61,45
236,3,9:23.0,Turnover by J. Embiid (bad pass),,61,45
237,3,9:09.0,,Shooting foul by R. Covington (drawn by R. Jackson),61,45
238,3,9:09.0,,R. Jackson misses free throw 1 of 2,61,45
239,3,9:09.0,,Offensive rebound by Team,61,45
240,3,9:09.0,,R. Jackson makes free throw 2 of 2,61,46
241,3,8:53.0,Personal foul by S. Johnson (drawn by B. Simmons),,61,46
242,3,8:53.0,M. Fultz enters the game for B. Simmons,,61,46
243,3,8:42.0,J. Embiid makes 2-pt layup from 1 ft (assist by M. Fultz),,63,46
244,3,8:42.0,Shooting foul by S. Johnson (drawn by J. Embiid),,63,46
245,3,8:42.0,,L. Galloway enters the game for S. Johnson,63,46
246,3,8:42.0,J. Embiid misses free throw 1 of 1,,63,46
247,3,8:38.0,Offensive rebound by R. Covington,,63,46
248,3,8:21.0,J. Redick misses 2-pt layup from 4 ft,,63,46
249,3,8:21.0,Offensive rebound by Team,,63,46
250,3,8:21.0,Personal foul by A. Bradley (drawn by J. Embiid),,63,46
251,3,8:11.0,M. Fultz misses 2-pt layup from 7 ft,,63,46
252,3,8:09.0,,Defensive rebound by T. Harris,63,46
253,3,8:02.0,,A. Drummond misses 2-pt hook shot from 6 ft,63,46
254,3,8:00.0,Defensive rebound by M. Fultz,,63,46
255,3,7:44.0,Turnover by J. Embiid (lost ball; steal by A. Drummond),,63,46
256,3,7:44.0,,Personal foul by J. Embiid (drawn by A. Drummond),63,46
257,3,7:44.0,A. Johnson enters the game for J. Embiid,,63,46
258,3,7:36.0,,A. Bradley makes 2-pt layup from 5 ft (assist by R. Jackson),63,48
259,3,7:19.0,J. Redick misses 2-pt jump shot from 18 ft,,63,48
260,3,7:19.0,,Defensive rebound by A. Drummond,63,48
261,3,7:07.0,,R. Jackson makes 2-pt jump shot from 8 ft,63,50
262,3,6:53.0,D. Šarić misses 3-pt jump shot from 24 ft,,63,50
263,3,6:51.0,,Defensive rebound by L. Galloway,63,50
264,3,6:41.0,,T. Harris misses 3-pt jump shot from 23 ft,63,50
265,3,6:38.0,Defensive rebound by A. Johnson,,63,50
266,3,6:35.0,Philadelphia full timeout,,63,50
267,3,6:35.0,B. Simmons enters the game for D. Šarić,,63,50
268,3,6:21.0,B. Simmons misses 2-pt jump shot from 14 ft,,63,50
269,3,6:19.0,,Defensive rebound by A. Drummond,63,50
270,3,6:12.0,,Personal foul by A. Johnson (drawn by R. Jackson),63,50
271,3,6:12.0,T. McConnell enters the game for M. Fultz,,63,50
272,3,6:12.0,J. Bayless enters the game for J. Redick,,63,50
273,3,6:01.0,,T. Harris makes 2-pt jump shot from 14 ft (assist by R. Jackson),63,52
274,3,5:41.0,A. Johnson misses 2-pt layup from 4 ft,,63,52
275,3,5:41.0,Offensive rebound by R. Covington,,63,52
276,3,5:41.0,Shooting foul by A. Drummond (drawn by R. Covington),,63,52
277,3,5:41.0,R. Covington misses free throw 1 of 2,,63,52
278,3,5:41.0,Offensive rebound by Team,,63,52
279,3,5:41.0,R. Covington makes free throw 2 of 2,,64,52
280,3,5:26.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Bradley),64,54
281,3,5:19.0,Turnover by T. McConnell (step out of bounds),,64,54
282,3,5:10.0,,Turnover by A. Bradley (bad pass; steal by T. McConnell),64,54
283,3,5:02.0,,Offensive charge foul by B. Simmons (drawn by A. Bradley),64,54
284,3,5:02.0,Turnover by B. Simmons (offensive foul),,64,54
285,3,4:51.0,,A. Bradley misses 2-pt jump shot from 9 ft,64,54
286,3,4:46.0,,Offensive rebound by A. Drummond,64,54
287,3,4:46.0,,A. Drummond makes 2-pt layup at rim,64,56
288,3,4:37.0,Offensive foul by T. McConnell (drawn by L. Galloway),,64,56
289,3,4:37.0,Turnover by T. McConnell (offensive foul),,64,56
290,3,4:27.0,,A. Bradley misses 2-pt jump shot from 6 ft,64,56
291,3,4:26.0,Defensive rebound by B. Simmons,,64,56
292,3,4:18.0,B. Simmons makes 2-pt jump shot from 9 ft,,66,56
293,3,4:01.0,,L. Galloway misses 3-pt jump shot from 24 ft,66,56
294,3,4:00.0,,Offensive rebound by Team,66,56
295,3,4:00.0,,Personal foul by A. Johnson (drawn by A. Drummond),66,56
296,3,4:00.0,,J. Leuer enters the game for R. Jackson,66,56
297,3,4:00.0,,I. Smith enters the game for T. Harris,66,56
298,3,4:00.0,T. Luwawu-Cabarrot enters the game for R. Covington,,66,56
299,3,4:00.0,J. Embiid enters the game for A. Johnson,,66,56
300,3,3:42.0,,Shooting foul by J. Embiid (drawn by A. Drummond),66,56
301,3,3:42.0,,A. Drummond makes free throw 1 of 2,66,57
302,3,3:42.0,,A. Drummond misses free throw 2 of 2,66,57
303,3,3:39.0,Defensive rebound by B. Simmons,,66,57
304,3,3:35.0,Personal foul by J. Leuer (drawn by J. Embiid),,66,57
305,3,3:35.0,J. Embiid makes free throw 1 of 2,,67,57
306,3,3:35.0,,L. Kennard enters the game for A. Bradley,67,57
307,3,3:35.0,J. Embiid makes free throw 2 of 2,,68,57
308,3,3:18.0,,L. Kennard misses 2-pt jump shot from 16 ft,68,57
309,3,3:15.0,,Offensive rebound by J. Leuer,68,57
310,3,3:15.0,,Shooting foul by T. McConnell (drawn by J. Leuer),68,57
311,3,3:15.0,,J. Leuer makes free throw 1 of 2,68,58
312,3,3:15.0,,J. Leuer makes free throw 2 of 2,68,59
313,3,2:57.0,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),,70,59
314,3,2:48.0,,Detroit full timeout,70,59
315,3,2:42.0,,Personal foul by J. Bayless (drawn by L. Kennard),70,59
316,3,2:42.0,,L. Kennard misses free throw 1 of 2,70,59
317,3,2:42.0,,Offensive rebound by Team,70,59
318,3,2:42.0,,L. Kennard makes free throw 2 of 2,70,60
319,3,2:33.0,B. Simmons makes 2-pt dunk at rim (assist by T. McConnell),,72,60
320,3,2:09.0,,J. Leuer misses 2-pt jump shot from 13 ft,72,60
321,3,2:07.0,Defensive rebound by B. Simmons,,72,60
322,3,1:58.0,Turnover by J. Embiid (bad pass; steal by I. Smith),,72,60
323,3,1:54.0,,Shooting foul by B. Simmons (drawn by J. Leuer),72,60
324,3,1:54.0,,J. Leuer makes free throw 1 of 2,72,61
325,3,1:54.0,,J. Leuer makes free throw 2 of 2,72,62
326,3,1:39.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,72,62
327,3,1:37.0,,Defensive rebound by J. Leuer,72,62
328,3,1:37.0,,Personal foul by J. Embiid (drawn by A. Drummond),72,62
329,3,1:37.0,,A. Drummond makes free throw 1 of 2,72,63
330,3,1:37.0,,A. Tolliver enters the game for J. Leuer,72,63
331,3,1:37.0,A. Johnson enters the game for J. Embiid,,72,63
332,3,1:37.0,,A. Drummond makes free throw 2 of 2,72,64
333,3,1:27.0,Personal foul by A. Drummond (drawn by A. Johnson),,72,64
334,3,1:27.0,A. Johnson misses free throw 1 of 2,,72,64
335,3,1:27.0,Offensive rebound by Team,,72,64
336,3,1:27.0,,J. Leuer enters the game for A. Drummond,72,64
337,3,1:27.0,A. Johnson misses free throw 2 of 2,,72,64
338,3,1:21.0,,Defensive rebound by L. Kennard,72,64
339,3,1:06.0,,I. Smith misses 2-pt jump shot from 15 ft,72,64
340,3,1:03.0,Defensive rebound by B. Simmons,,72,64
341,3,0:48.0,J. Bayless misses 3-pt jump shot from 24 ft,,72,64
342,3,0:45.0,,Defensive rebound by I. Smith,72,64
343,3,0:37.0,,Turnover by J. Leuer (bad pass; steal by T. Luwawu-Cabarrot),72,64
344,3,0:34.0,Shooting foul by L. Kennard (drawn by T. Luwawu-Cabarrot),,72,64
345,3,0:34.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,72,64
346,3,0:34.0,Offensive rebound by Team,,72,64
347,3,0:34.0,D. Šarić enters the game for A. Johnson,,72,64
348,3,0:34.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,73,64
349,3,0:21.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by I. Smith),73,67
350,3,0:05.0,B. Simmons makes 2-pt dunk at rim (assist by J. Bayless),,75,67
351,3,0:00.0,,I. Smith misses 2-pt jump shot from 10 ft,75,67
352,3,0:00.0,,Offensive rebound by Team,75,67
353,4,11:48.0,Turnover by J. Bayless (turnover),,75,67
354,4,11:38.0,,A. Tolliver misses 3-pt jump shot from 26 ft,75,67
355,4,11:34.0,Defensive rebound by J. Redick,,75,67
356,4,11:25.0,D. Šarić misses 2-pt layup from 3 ft,,75,67
357,4,11:25.0,,Defensive rebound by A. Tolliver,75,67
358,4,11:20.0,,Shooting foul by A. Johnson (drawn by J. Leuer),75,67
359,4,11:20.0,,J. Leuer makes free throw 1 of 2,75,68
360,4,11:20.0,,J. Leuer makes free throw 2 of 2,75,69
361,4,11:06.0,Turnover by M. Fultz (traveling),,75,69
362,4,10:56.0,,A. Tolliver makes 2-pt layup from 1 ft (assist by A. Bradley),75,71
363,4,10:37.0,J. Redick misses 3-pt jump shot from 26 ft,,75,71
364,4,10:33.0,,Defensive rebound by I. Smith,75,71
365,4,10:15.0,,L. Kennard misses 2-pt layup from 2 ft,75,71
366,4,10:13.0,Defensive rebound by M. Fultz,,75,71
367,4,10:06.0,M. Fultz makes 2-pt layup at rim,,77,71
368,4,9:43.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),77,74
369,4,9:30.0,Turnover by M. Fultz (traveling),,77,74
370,4,9:30.0,R. Covington enters the game for A. Johnson,,77,74
371,4,9:08.0,,I. Smith misses 2-pt layup from 4 ft,77,74
372,4,9:06.0,Defensive rebound by J. Redick,,77,74
373,4,9:02.0,J. Redick makes 2-pt layup from 1 ft (assist by R. Covington),,79,74
374,4,8:51.0,,Turnover by I. Smith (lost ball; steal by M. Fultz),79,74
375,4,8:47.0,M. Fultz misses 2-pt layup from 5 ft,,79,74
376,4,8:47.0,,Defensive rebound by Team,79,74
377,4,8:47.0,,Personal foul by D. Šarić (drawn by A. Bradley),79,74
378,4,8:47.0,,A. Drummond enters the game for J. Leuer,79,74
379,4,8:47.0,J. Embiid enters the game for D. Šarić,,79,74
380,4,8:33.0,,A. Bradley makes 2-pt layup at rim,79,76
381,4,8:22.0,R. Covington misses 3-pt jump shot from 26 ft,,79,76
382,4,8:22.0,,Defensive rebound by A. Drummond,79,76
383,4,8:10.0,,A. Drummond misses 2-pt layup from 1 ft,79,76
384,4,8:10.0,,Offensive rebound by I. Smith,79,76
385,4,8:07.0,,Turnover by I. Smith (bad pass; steal by R. Covington),79,76
386,4,7:48.0,J. Embiid makes 2-pt jump shot from 13 ft,,81,76
387,4,7:29.0,,L. Kennard makes 2-pt layup at rim,81,78
