,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
46,1,5:16.0,Offensive rebound by W. Barton,,16,14
47,1,5:16.0,W. Barton makes 2-pt layup at rim,,18,14
48,1,5:02.0,,D. Bender misses 3-pt jump shot from 22 ft,18,14
49,1,5:01.0,,Offensive rebound by Team,18,14
50,1,5:01.0,,M. Chriss enters the game for D. Bender,18,14
51,1,5:01.0,T. Craig enters the game for W. Barton,,18,14
52,1,4:57.0,,Turnover by M. Chriss (bad pass),18,14
53,1,4:46.0,G. Harris misses 2-pt jump shot from 5 ft,,18,14
54,1,4:42.0,,Defensive rebound by M. Chriss,18,14
55,1,4:38.0,,M. Chriss misses 3-pt jump shot from 26 ft,18,14
56,1,4:38.0,,Offensive rebound by Team,18,14
57,1,4:38.0,,Personal foul by T. Craig (drawn by A. Len),18,14
58,1,4:29.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by M. Chriss),18,16
59,1,4:27.0,Denver full timeout,,18,16
60,1,4:02.0,T. Craig makes 2-pt dunk at rim (assist by W. Chandler),,20,16
61,1,3:48.0,,T. Warren makes 2-pt jump shot from 16 ft,20,18
62,1,3:34.0,G. Harris misses 2-pt jump shot from 20 ft,,20,18
63,1,3:29.0,,Defensive rebound by A. Len,20,18
64,1,3:23.0,,Shooting foul by J. Murray (drawn by M. Chriss),20,18
65,1,3:23.0,,M. Chriss misses free throw 1 of 2,20,18
66,1,3:23.0,,Offensive rebound by Team,20,18
67,1,3:23.0,T. Lyles enters the game for G. Harris,,20,18
68,1,3:23.0,W. Barton enters the game for W. Chandler,,20,18
69,1,3:23.0,,M. Chriss misses free throw 2 of 2,20,18
70,1,3:21.0,Defensive rebound by T. Craig,,20,18
71,1,3:12.0,W. Barton misses 2-pt layup from 2 ft (block by A. Len),,20,18
72,1,3:09.0,,Defensive rebound by M. Chriss,20,18
73,1,3:06.0,Offensive charge foul by M. Chriss (drawn by T. Lyles),,20,18
74,1,3:06.0,,Turnover by M. Chriss (offensive foul),20,18
75,1,3:06.0,,J. Gray enters the game for E. Payton,20,18
76,1,2:51.0,T. Lyles misses 3-pt jump shot from 23 ft,,20,18
77,1,2:48.0,,Defensive rebound by A. Len,20,18
78,1,2:41.0,,T. Warren misses 2-pt jump shot from 20 ft,20,18
79,1,2:38.0,Defensive rebound by J. Murray,,20,18
80,1,2:21.0,Personal foul by J. Jackson (drawn by J. Murray),,20,18
81,1,2:21.0,J. Murray makes free throw 1 of 2,,21,18
82,1,2:21.0,,T. Daniels enters the game for T. Warren,21,18
83,1,2:21.0,D. Arthur enters the game for N. Jokić,,21,18
84,1,2:21.0,J. Murray makes free throw 2 of 2,,22,18
85,1,2:01.0,,J. Jackson makes 2-pt layup at rim,22,20
86,1,1:54.0,Turnover by J. Murray (lost ball; steal by J. Gray),,22,20
87,1,1:42.0,,J. Jackson misses 2-pt layup at rim,22,20
88,1,1:40.0,Defensive rebound by T. Lyles,,22,20
89,1,1:37.0,T. Craig misses 3-pt jump shot from 25 ft,,22,20
90,1,1:35.0,,Defensive rebound by J. Gray,22,20
91,1,1:26.0,,Shooting foul by D. Arthur (drawn by J. Gray),22,20
92,1,1:26.0,,J. Gray makes free throw 1 of 2,22,21
93,1,1:26.0,,D. Reed enters the game for J. Jackson,22,21
94,1,1:26.0,D. Harris enters the game for J. Murray,,22,21
95,1,1:26.0,,J. Gray misses free throw 2 of 2,22,21
96,1,1:24.0,Defensive rebound by T. Lyles,,22,21
97,1,1:11.0,T. Lyles misses 2-pt layup at rim (block by J. Gray),,22,21
98,1,1:11.0,Offensive rebound by Team,,22,21
99,1,1:02.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by W. Barton),,24,21
100,1,0:53.0,,T. Daniels misses 3-pt jump shot from 25 ft,24,21
101,1,0:49.0,Defensive rebound by D. Arthur,,24,21
102,1,0:40.0,D. Arthur makes 2-pt jump shot from 21 ft (assist by W. Barton),,26,21
103,1,0:34.0,,Shooting foul by D. Arthur (drawn by J. Gray),26,21
104,1,0:34.0,,J. Gray makes free throw 1 of 2,26,22
105,1,0:34.0,,J. Gray makes free throw 2 of 2,26,23
106,1,0:22.0,Turnover by D. Harris (bad pass; steal by J. Gray),,26,23
107,1,0:03.0,,Turnover by J. Gray (bad pass; steal by D. Arthur),26,23
108,1,0:00.0,W. Barton makes 2-pt layup at rim,,28,23
109,2,11:48.0,,J. Jackson misses 2-pt jump shot from 15 ft,28,23
110,2,11:45.0,Defensive rebound by D. Harris,,28,23
111,2,11:21.0,T. Craig misses 2-pt layup from 4 ft (block by J. Jackson),,28,23
112,2,11:21.0,Offensive rebound by Team,,28,23
113,2,11:21.0,Turnover by Team (shot clock),,28,23
114,2,11:10.0,,A. Len misses 2-pt layup at rim,28,23
115,2,11:10.0,Defensive rebound by Team,,28,23
116,2,10:54.0,D. Arthur makes 2-pt layup at rim (assist by T. Lyles),,30,23
117,2,10:39.0,,Turnover by M. Chriss (lost ball; steal by D. Harris),30,23
118,2,10:33.0,D. Harris makes 3-pt jump shot from 24 ft,,33,23
119,2,10:31.0,,Phoenix full timeout,33,23
120,2,10:31.0,,T. Warren enters the game for A. Len,33,23
121,2,10:31.0,,D. Bender enters the game for D. Reed,33,23
122,2,10:22.0,,Personal foul by W. Barton (drawn by T. Warren),33,23
123,2,10:18.0,,T. Warren makes 2-pt jump shot from 15 ft (assist by J. Gray),33,25
124,2,9:59.0,T. Lyles misses 2-pt hook shot from 7 ft,,33,25
125,2,9:57.0,,Defensive rebound by J. Gray,33,25
126,2,9:52.0,,J. Gray misses 2-pt jump shot from 17 ft,33,25
127,2,9:48.0,Defensive rebound by T. Lyles,,33,25
128,2,9:40.0,T. Lyles misses 3-pt jump shot from 24 ft,,33,25
129,2,9:39.0,,Defensive rebound by J. Jackson,33,25
130,2,9:33.0,,J. Jackson misses 2-pt jump shot from 8 ft,33,25
131,2,9:31.0,Defensive rebound by D. Arthur,,33,25
132,2,9:16.0,Turnover by W. Barton (bad pass; steal by J. Gray),,33,25
133,2,9:12.0,,T. Warren makes 2-pt layup from 1 ft (assist by J. Jackson),33,27
134,2,8:56.0,T. Lyles misses 2-pt layup at rim (block by D. Bender),,33,27
135,2,8:54.0,,Defensive rebound by J. Jackson,33,27
136,2,8:51.0,,T. Warren makes 2-pt layup at rim (assist by J. Jackson),33,29
137,2,8:37.0,Turnover by D. Arthur (bad pass),,33,29
138,2,8:37.0,,E. Payton enters the game for J. Gray,33,29
139,2,8:18.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Warren),33,32
140,2,8:07.0,Shooting foul by M. Chriss (drawn by D. Arthur),,33,32
141,2,8:07.0,D. Arthur misses free throw 1 of 2,,33,32
142,2,8:07.0,Offensive rebound by Team,,33,32
143,2,8:07.0,W. Chandler enters the game for T. Craig,,33,32
144,2,8:07.0,D. Arthur makes free throw 2 of 2,,34,32
145,2,7:55.0,,J. Jackson makes 2-pt layup at rim (assist by E. Payton),34,34
146,2,7:36.0,T. Lyles makes 2-pt layup at rim,,36,34
147,2,7:29.0,,J. Jackson makes 2-pt layup from 2 ft (assist by E. Payton),36,36
148,2,7:29.0,,Shooting block foul by D. Arthur (drawn by J. Jackson),36,36
149,2,7:29.0,,J. Dudley enters the game for M. Chriss,36,36
150,2,7:29.0,N. Jokić enters the game for D. Arthur,,36,36
151,2,7:29.0,,J. Jackson misses free throw 1 of 1,36,36
152,2,7:28.0,Defensive rebound by N. Jokić,,36,36
153,2,7:15.0,Shooting block foul by E. Payton (drawn by D. Harris),,36,36
154,2,7:15.0,D. Harris makes free throw 1 of 2,,37,36
155,2,7:15.0,D. Harris makes free throw 2 of 2,,38,36
156,2,6:59.0,,D. Bender misses 2-pt layup from 1 ft (block by N. Jokić),38,36
157,2,6:55.0,Defensive rebound by D. Harris,,38,36
158,2,6:46.0,Personal foul by J. Dudley (drawn by N. Jokić),,38,36
159,2,6:46.0,J. Murray enters the game for T. Lyles,,38,36
160,2,6:46.0,G. Harris enters the game for D. Harris,,38,36
161,2,6:40.0,G. Harris makes 2-pt jump shot from 21 ft,,40,36
162,2,6:34.0,,D. Bender makes 2-pt dunk at rim (assist by J. Jackson),40,38
163,2,6:12.0,J. Murray makes 2-pt jump shot from 20 ft,,42,38
164,2,5:57.0,,E. Payton makes 2-pt layup from 1 ft,42,40
165,2,5:34.0,N. Jokić misses 2-pt hook shot from 4 ft,,42,40
166,2,5:32.0,,Defensive rebound by T. Warren,42,40
167,2,5:27.0,,Shooting foul by W. Chandler (drawn by T. Warren),42,40
168,2,5:27.0,,T. Warren makes free throw 1 of 2,42,41
169,2,5:27.0,,T. Warren misses free throw 2 of 2,42,41
170,2,5:25.0,Defensive rebound by N. Jokić,,42,41
171,2,5:22.0,N. Jokić makes 2-pt jump shot from 5 ft,,44,41
172,2,5:22.0,Shooting foul by E. Payton (drawn by N. Jokić),,44,41
173,2,5:22.0,N. Jokić makes free throw 1 of 1,,45,41
174,2,5:07.0,,T. Warren misses 2-pt jump shot from 18 ft,45,41
175,2,5:07.0,Defensive rebound by W. Chandler,,45,41
176,2,5:01.0,Offensive foul by N. Jokić (drawn by T. Warren),,45,41
177,2,5:01.0,Turnover by N. Jokić (offensive foul),,45,41
178,2,5:01.0,,T. Daniels enters the game for J. Jackson,45,41
179,2,4:51.0,,E. Payton makes 2-pt layup from 1 ft,45,43
180,2,4:45.0,Personal foul by D. Bender (drawn by N. Jokić),,45,43
181,2,4:45.0,N. Jokić makes free throw 1 of 2,,46,43
182,2,4:45.0,N. Jokić makes free throw 2 of 2,,47,43
183,2,4:33.0,,Turnover by E. Payton (bad pass; steal by W. Barton),47,43
184,2,4:29.0,Turnover by W. Barton (traveling),,47,43
185,2,4:19.0,,D. Bender makes 2-pt jump shot from 3 ft,47,45
186,2,4:01.0,N. Jokić misses 2-pt layup from 2 ft,,47,45
187,2,3:59.0,,Defensive rebound by E. Payton,47,45
188,2,3:55.0,,J. Dudley misses 3-pt jump shot from 25 ft,47,45
189,2,3:52.0,Defensive rebound by W. Barton,,47,45
190,2,3:46.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,49,45
191,2,3:30.0,,E. Payton makes 2-pt layup at rim,49,47
192,2,3:30.0,,Shooting foul by J. Murray (drawn by E. Payton),49,47
193,2,3:30.0,,M. Chriss enters the game for D. Bender,49,47
194,2,3:30.0,,E. Payton makes free throw 1 of 1,49,48
195,2,3:15.0,Shooting foul by M. Chriss (drawn by N. Jokić),,49,48
196,2,3:15.0,N. Jokić misses free throw 1 of 2,,49,48
197,2,3:15.0,Offensive rebound by Team,,49,48
198,2,3:15.0,,A. Len enters the game for M. Chriss,49,48
199,2,3:15.0,N. Jokić makes free throw 2 of 2,,50,48
200,2,3:00.0,,Turnover by T. Daniels (out of bounds lost ball),50,48
201,2,2:47.0,Shooting foul by A. Len (drawn by N. Jokić),,50,48
202,2,2:47.0,Denver full timeout,,50,48
203,2,2:47.0,N. Jokić makes free throw 1 of 2,,51,48
204,2,2:47.0,N. Jokić makes free throw 2 of 2,,52,48
205,2,2:34.0,,E. Payton makes 2-pt layup from 1 ft,52,50
206,2,2:19.0,W. Chandler makes 2-pt jump shot from 3 ft,,54,50
207,2,2:14.0,,T. Warren makes 2-pt layup at rim,54,52
208,2,2:14.0,,Shooting foul by G. Harris (drawn by T. Warren),54,52
209,2,2:14.0,,D. Bender enters the game for J. Dudley,54,52
210,2,2:14.0,,T. Warren makes free throw 1 of 1,54,53
211,2,2:03.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),,57,53
212,2,1:45.0,,D. Bender misses 3-pt jump shot from 25 ft,57,53
213,2,1:42.0,,Offensive rebound by D. Bender,57,53
214,2,1:41.0,,A. Len makes 2-pt dunk at rim (assist by D. Bender),57,55
215,2,1:27.0,J. Murray makes 2-pt layup at rim,,59,55
216,2,1:27.0,Shooting foul by E. Payton (drawn by J. Murray),,59,55
217,2,1:27.0,,J. Gray enters the game for E. Payton,59,55
218,2,1:27.0,J. Murray makes free throw 1 of 1,,60,55
219,2,1:18.0,,Personal block foul by W. Chandler (drawn by T. Warren),60,55
220,2,1:18.0,,T. Warren misses free throw 1 of 2,60,55
221,2,1:18.0,,Offensive rebound by Team,60,55
222,2,1:18.0,,T. Warren misses free throw 2 of 2,60,55
223,2,1:14.0,Defensive rebound by W. Chandler,,60,55
224,2,1:01.0,N. Jokić misses 3-pt jump shot from 25 ft,,60,55
225,2,0:59.0,,Defensive rebound by J. Gray,60,55
226,2,0:51.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by J. Gray),60,58
227,2,0:43.0,W. Chandler makes 2-pt jump shot from 15 ft,,62,58
228,2,0:18.0,,J. Gray misses 2-pt jump shot from 21 ft,62,58
229,2,0:13.0,,Offensive rebound by D. Bender,62,58
230,2,0:13.0,,D. Bender makes 2-pt layup at rim,62,60
231,2,0:00.0,J. Murray misses 3-pt jump shot from 24 ft,,62,60
232,2,0:00.0,Offensive rebound by Team,,62,60
233,3,11:41.0,,D. Bender misses 2-pt jump shot from 10 ft,62,60
234,3,11:38.0,Defensive rebound by W. Barton,,62,60
235,3,11:31.0,Personal foul by J. Jackson (drawn by N. Jokić),,62,60
236,3,11:16.0,N. Jokić makes 2-pt jump shot from 11 ft,,64,60
237,3,10:57.0,,T. Daniels makes 3-pt jump shot from 24 ft,64,63
238,3,10:41.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,66,63
239,3,10:27.0,,D. Bender makes 2-pt layup at rim (assist by E. Payton),66,65
240,3,10:13.0,W. Chandler misses 3-pt jump shot from 25 ft,,66,65
241,3,10:11.0,,Defensive rebound by D. Bender,66,65
242,3,10:08.0,,T. Warren makes 2-pt dunk at rim (assist by D. Bender),66,67
243,3,10:08.0,Denver full timeout,,66,67
244,3,9:45.0,Turnover by J. Murray (bad pass; steal by D. Bender),,66,67
245,3,9:40.0,,T. Daniels misses 3-pt jump shot from 25 ft,66,67
246,3,9:37.0,,Offensive rebound by T. Warren,66,67
247,3,9:35.0,,E. Payton makes 2-pt jump shot from 11 ft,66,69
248,3,9:21.0,J. Murray misses 2-pt jump shot from 19 ft,,66,69
249,3,9:19.0,,Defensive rebound by E. Payton,66,69
250,3,9:15.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by E. Payton),66,72
251,3,9:14.0,Denver full timeout,,66,72
252,3,9:14.0,D. Harris enters the game for N. Jokić,,66,72
253,3,9:14.0,T. Lyles enters the game for J. Murray,,66,72
254,3,8:59.0,W. Chandler makes 2-pt jump shot from 6 ft,,68,72
255,3,8:40.0,,D. Bender misses 2-pt jump shot from 11 ft (block by T. Lyles),68,72
256,3,8:36.0,Defensive rebound by T. Lyles,,68,72
257,3,8:34.0,W. Barton makes 3-pt jump shot from 26 ft (assist by D. Harris),,71,72
258,3,8:13.0,,E. Payton makes 2-pt layup at rim,71,74
259,3,8:05.0,G. Harris misses 2-pt layup from 1 ft,,71,74
260,3,8:03.0,,Defensive rebound by J. Jackson,71,74
261,3,7:57.0,,J. Jackson makes 2-pt jump shot from 4 ft,71,76
262,3,7:43.0,W. Barton makes 2-pt layup at rim,,73,76
263,3,7:25.0,,Shooting foul by D. Harris (drawn by D. Bender),73,76
264,3,7:25.0,,D. Bender makes free throw 1 of 2,73,77
265,3,7:25.0,,D. Bender makes free throw 2 of 2,73,78
266,3,7:06.0,D. Harris misses 3-pt jump shot from 26 ft,,73,78
267,3,7:00.0,Offensive rebound by G. Harris,,73,78
268,3,6:51.0,G. Harris misses 3-pt jump shot from 24 ft,,73,78
269,3,6:48.0,,Defensive rebound by T. Warren,73,78
270,3,6:42.0,,T. Daniels misses 3-pt jump shot from 24 ft,73,78
271,3,6:39.0,Defensive rebound by G. Harris,,73,78
272,3,6:23.0,T. Lyles misses 2-pt hook shot from 9 ft,,73,78
273,3,6:22.0,,Defensive rebound by J. Jackson,73,78
274,3,6:16.0,,J. Jackson makes 2-pt layup from 1 ft,73,80
275,3,6:02.0,W. Barton makes 3-pt jump shot from 26 ft,,76,80
276,3,5:42.0,,T. Warren misses 2-pt jump shot from 20 ft,76,80
277,3,5:42.0,,Offensive rebound by D. Bender,76,80
278,3,5:36.0,,Turnover by D. Bender (bad pass; steal by G. Harris),76,80
279,3,5:35.0,G. Harris misses 2-pt layup from 1 ft (block by J. Jackson),,76,80
280,3,5:35.0,Offensive rebound by Team,,76,80
281,3,5:35.0,,M. Chriss enters the game for D. Bender,76,80
282,3,5:19.0,D. Harris misses 2-pt layup from 1 ft (block by M. Chriss),,76,80
283,3,5:19.0,,Defensive rebound by E. Payton,76,80
284,3,5:14.0,,E. Payton makes 2-pt layup at rim,76,82
285,3,5:02.0,W. Barton makes 2-pt layup from 1 ft,,78,82
286,3,4:52.0,,Personal foul by W. Barton (drawn by M. Chriss),78,82
287,3,4:52.0,,D. Reed enters the game for J. Jackson,78,82
288,3,4:48.0,,Offensive foul by M. Chriss (drawn by D. Harris),78,82
289,3,4:48.0,,Turnover by M. Chriss (offensive foul),78,82
290,3,4:29.0,T. Lyles makes 2-pt hook shot from 6 ft,,80,82
291,3,4:18.0,,Turnover by M. Chriss (lost ball; steal by D. Harris),80,82
292,3,4:17.0,Personal foul by M. Chriss (drawn by G. Harris),,80,82
293,3,4:17.0,,J. Dudley enters the game for M. Chriss,80,82
294,3,4:08.0,W. Barton makes 2-pt layup at rim,,82,82
295,3,4:08.0,Shooting foul by D. Reed (drawn by W. Barton),,82,82
296,3,4:08.0,T. Craig enters the game for G. Harris,,82,82
297,3,4:08.0,W. Barton makes free throw 1 of 1,,83,82
298,3,3:46.0,,D. Reed makes 3-pt jump shot from 25 ft (assist by T. Warren),83,85
299,3,3:25.0,Personal foul by T. Daniels (drawn by W. Barton),,83,85
300,3,3:25.0,,J. Jackson enters the game for T. Daniels,83,85
301,3,3:19.0,W. Chandler makes 2-pt layup at rim,,85,85
302,3,3:06.0,,E. Payton misses 2-pt layup from 1 ft (block by T. Lyles),85,85
303,3,3:04.0,Defensive rebound by W. Barton,,85,85
304,3,3:01.0,W. Chandler makes 2-pt layup at rim (assist by W. Barton),,87,85
305,3,3:01.0,,Phoenix full timeout,87,85
306,3,3:01.0,,J. Gray enters the game for E. Payton,87,85
307,3,2:41.0,,J. Gray misses 3-pt jump shot from 24 ft,87,85
308,3,2:41.0,,Offensive rebound by Team,87,85
309,3,2:41.0,Loose ball foul by W. Barton (drawn by J. Dudley),,87,85
310,3,2:26.0,,J. Jackson makes 2-pt jump shot from 9 ft,87,87
311,3,2:03.0,W. Barton makes 3-pt jump shot from 25 ft (assist by W. Chandler),,90,87
312,3,1:50.0,,Shooting foul by D. Harris (drawn by D. Reed),90,87
313,3,1:50.0,,D. Reed misses free throw 1 of 2,90,87
314,3,1:50.0,,Offensive rebound by Team,90,87
315,3,1:50.0,,D. Reed makes free throw 2 of 2,90,88
316,3,1:29.0,D. Harris makes 2-pt jump shot from 6 ft,,92,88
317,3,1:12.0,,Shooting foul by D. Harris (drawn by T. Warren),92,88
318,3,1:12.0,,T. Warren makes free throw 1 of 2,92,89
319,3,1:12.0,,T. Warren misses free throw 2 of 2,92,89
320,3,1:09.0,Defensive rebound by T. Lyles,,92,89
321,3,0:51.0,W. Chandler misses 2-pt layup from 3 ft,,92,89
322,3,0:51.0,Offensive rebound by Team,,92,89
323,3,0:48.0,D. Harris misses 3-pt jump shot from 25 ft,,92,89
324,3,0:46.0,Offensive rebound by T. Lyles,,92,89
325,3,0:44.0,T. Lyles misses 2-pt layup at rim (block by J. Jackson),,92,89
326,3,0:42.0,,Defensive rebound by T. Warren,92,89
327,3,0:35.0,,J. Jackson misses 2-pt layup at rim,92,89
328,3,0:34.0,Defensive rebound by T. Craig,,92,89
329,3,0:27.0,T. Lyles misses 3-pt jump shot from 23 ft,,92,89
330,3,0:23.0,Offensive rebound by T. Craig,,92,89
331,3,0:23.0,Personal foul by D. Reed (drawn by T. Craig),,92,89
332,3,0:23.0,T. Craig makes free throw 1 of 2,,93,89
333,3,0:23.0,T. Craig makes free throw 2 of 2,,94,89
334,3,0:23.0,M. Beasley enters the game for W. Barton,,94,89
335,3,0:03.0,,Turnover by J. Gray (bad pass; steal by T. Lyles),94,89
336,3,0:00.0,T. Craig misses 3-pt jump shot from 26 ft,,94,89
337,3,0:00.0,Offensive rebound by Team,,94,89
338,4,11:48.0,Turnover by D. Harris (bad pass; steal by D. Reed),,94,89
339,4,11:45.0,,Shooting foul by T. Lyles (drawn by J. Jackson),94,89
340,4,11:45.0,,J. Jackson misses free throw 1 of 2,94,89
341,4,11:45.0,,Offensive rebound by Team,94,89
342,4,11:45.0,,J. Jackson misses free throw 2 of 2,94,89
343,4,11:42.0,Defensive rebound by T. Craig,,94,89
344,4,11:22.0,Turnover by W. Barton (traveling),,94,89
345,4,11:19.0,,Personal take foul by D. Harris (drawn by J. Jackson),94,89
346,4,11:19.0,W. Chandler enters the game for W. Barton,,94,89
347,4,11:07.0,,Turnover by T. Daniels (lost ball; steal by G. Harris),94,89
348,4,11:07.0,Personal take foul by J. Dudley (drawn by G. Harris),,94,89
349,4,10:48.0,T. Lyles makes 2-pt layup at rim,,96,89
350,4,10:30.0,,Personal foul by G. Harris (drawn by D. Reed),96,89
351,4,10:19.0,,J. Gray misses 2-pt layup at rim,96,89
352,4,10:19.0,Defensive rebound by G. Harris,,96,89
353,4,10:14.0,G. Harris makes 3-pt jump shot from 25 ft,,99,89
354,4,10:13.0,,Phoenix full timeout,99,89
355,4,10:13.0,,D. Bender enters the game for J. Dudley,99,89
356,4,10:13.0,,E. Payton enters the game for J. Gray,99,89
357,4,10:13.0,,T. Warren enters the game for D. Reed,99,89
358,4,10:03.0,,Turnover by E. Payton (bad pass; steal by T. Lyles),99,89
359,4,10:03.0,Personal foul by E. Payton (drawn by T. Craig),,99,89
360,4,9:45.0,G. Harris misses 3-pt jump shot from 26 ft,,99,89
361,4,9:42.0,,Defensive rebound by D. Bender,99,89
362,4,9:25.0,,D. Bender makes 2-pt hook shot from 4 ft,99,91
363,4,9:04.0,G. Harris misses 2-pt layup at rim (block by D. Bender),,99,91
364,4,9:02.0,,Defensive rebound by E. Payton,99,91
365,4,8:59.0,,J. Jackson makes 2-pt layup at rim (assist by E. Payton),99,93
366,4,8:38.0,,Offensive charge foul by T. Lyles (drawn by J. Jackson),99,93
367,4,8:38.0,Turnover by T. Lyles (offensive foul),,99,93
368,4,8:38.0,W. Barton enters the game for T. Craig,,99,93
369,4,8:38.0,N. Jokić enters the game for T. Lyles,,99,93
370,4,8:29.0,,Turnover by E. Payton (bad pass; steal by N. Jokić),99,93
371,4,8:25.0,W. Chandler makes 2-pt layup at rim (assist by N. Jokić),,101,93
372,4,8:25.0,Shooting foul by T. Daniels (drawn by W. Chandler),,101,93
373,4,8:25.0,W. Chandler makes free throw 1 of 1,,102,93
374,4,8:10.0,,T. Warren makes 2-pt layup at rim (assist by J. Jackson),102,95
375,4,7:45.0,N. Jokić misses 2-pt jump shot from 18 ft,,102,95
376,4,7:43.0,,Defensive rebound by J. Jackson,102,95
377,4,7:37.0,,J. Jackson misses 2-pt layup from 1 ft (block by W. Barton),102,95
378,4,7:34.0,Defensive rebound by N. Jokić,,102,95
379,4,7:31.0,D. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,104,95
380,4,7:16.0,,T. Daniels misses 3-pt jump shot from 22 ft,104,95
381,4,7:12.0,Defensive rebound by W. Chandler,,104,95
382,4,7:00.0,D. Harris misses 2-pt layup from 2 ft,,104,95
383,4,7:00.0,Offensive rebound by N. Jokić,,104,95
384,4,7:00.0,Shooting foul by D. Bender (drawn by N. Jokić),,104,95
385,4,7:00.0,N. Jokić makes free throw 1 of 2,,105,95
386,4,7:00.0,,M. Chriss enters the game for T. Daniels,105,95
387,4,7:00.0,J. Murray enters the game for D. Harris,,105,95
388,4,7:00.0,N. Jokić makes free throw 2 of 2,,106,95
389,4,6:46.0,,T. Warren misses 2-pt hook shot from 6 ft,106,95
390,4,6:45.0,Defensive rebound by N. Jokić,,106,95
391,4,6:30.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by W. Chandler),,109,95
392,4,6:29.0,,Phoenix full timeout,109,95
393,4,6:16.0,,Turnover by T. Warren (bad pass; steal by W. Chandler),109,95
