,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
401,4,7:22.0,J. Crowder misses 2-pt layup at rim,,98,76
402,4,7:21.0,,Defensive rebound by T. Bryant,98,76
403,4,7:17.0,,J. Hart makes 2-pt layup from 1 ft,98,78
404,4,7:16.0,Utah full timeout,,98,78
405,4,7:16.0,R. Gobert enters the game for J. Ingles,,98,78
406,4,7:16.0,D. Exum enters the game for D. Favors,,98,78
407,4,7:16.0,J. Jerebko enters the game for J. Crowder,,98,78
408,4,7:01.0,J. Jerebko misses 3-pt jump shot from 24 ft,,98,78
409,4,7:01.0,,Defensive rebound by Team,98,78
410,4,7:01.0,Loose ball foul by R. Gobert (drawn by T. Bryant),,98,78
411,4,6:40.0,,J. Hart misses 2-pt layup from 3 ft,98,78
412,4,6:37.0,,Offensive rebound by T. Bryant,98,78
413,4,6:36.0,,G. Payton makes 3-pt jump shot from 26 ft (assist by T. Bryant),98,81
414,4,6:31.0,R. O'Neale makes 2-pt layup from 2 ft (assist by D. Exum),,100,81
415,4,6:31.0,Shooting foul by C. Frye (drawn by R. O'Neale),,100,81
416,4,6:31.0,R. O'Neale makes free throw 1 of 1,,101,81
417,4,6:21.0,Violation by D. Mitchell (kicked ball),,101,81
418,4,6:16.0,,T. Ennis makes 2-pt jump shot from 16 ft,101,83
419,4,5:56.0,Turnover by D. Exum (bad pass; steal by G. Payton),,101,83
420,4,5:50.0,,J. Hart misses 3-pt jump shot from 25 ft,101,83
421,4,5:43.0,,Offensive rebound by C. Frye,101,83
422,4,5:29.0,,J. Hart makes 2-pt jump shot from 15 ft (assist by T. Ennis),101,85
423,4,5:12.0,D. Mitchell makes 2-pt jump shot from 18 ft,,103,85
424,4,4:53.0,,C. Frye misses 2-pt hook shot from 11 ft,103,85
425,4,4:51.0,Defensive rebound by R. O'Neale,,103,85
426,4,4:42.0,D. Exum misses 3-pt jump shot from 26 ft,,103,85
427,4,4:38.0,,Defensive rebound by C. Frye,103,85
428,4,4:35.0,,T. Ennis makes 2-pt layup from 1 ft,103,87
429,4,4:35.0,,Shooting foul by J. Jerebko (drawn by T. Ennis),103,87
430,4,4:35.0,,T. Wear enters the game for C. Frye,103,87
431,4,4:35.0,J. Crowder enters the game for D. Exum,,103,87
432,4,4:35.0,J. Ingles enters the game for J. Jerebko,,103,87
433,4,4:35.0,,T. Ennis makes free throw 1 of 1,103,88
434,4,4:13.0,Turnover by D. Mitchell (out of bounds lost ball),,103,88
435,4,4:04.0,,T. Ennis makes 2-pt layup from 1 ft,103,90
436,4,3:51.0,Personal foul by T. Wear (drawn by R. Gobert),,103,90
437,4,3:43.0,R. Gobert misses 2-pt dunk from 1 ft,,103,90
438,4,3:41.0,,Defensive rebound by J. Hart,103,90
439,4,3:24.0,,T. Ennis misses 3-pt jump shot from 23 ft,103,90
440,4,3:23.0,Defensive rebound by Team,,103,90
441,4,3:23.0,,Loose ball foul by T. Ennis (drawn by R. O'Neale),103,90
442,4,3:23.0,D. Favors enters the game for R. Gobert,,103,90
443,4,3:13.0,Personal foul by T. Wear (drawn by D. Favors),,103,90
444,4,3:02.0,Shooting foul by T. Ennis (drawn by R. O'Neale),,103,90
445,4,3:02.0,R. O'Neale makes free throw 1 of 2,,104,90
446,4,3:02.0,R. O'Neale misses free throw 2 of 2,,104,90
447,4,3:01.0,Offensive rebound by Team,,104,90
448,4,2:54.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),,107,90
449,4,2:36.0,,T. Ennis makes 2-pt jump shot from 17 ft,107,92
450,4,2:10.0,D. Mitchell misses 2-pt layup from 4 ft (block by J. Hart),,107,92
451,4,2:10.0,,Defensive rebound by T. Bryant,107,92
452,4,2:10.0,,Personal foul by R. O'Neale (drawn by T. Ennis),107,92
453,4,2:10.0,,T. Ennis makes free throw 1 of 2,107,93
454,4,2:10.0,,T. Ennis makes free throw 2 of 2,107,94
455,4,1:57.0,J. Ingles makes 2-pt jump shot from 2 ft (assist by J. Crowder),,109,94
456,4,1:39.0,,T. Wear misses 2-pt jump shot from 18 ft,109,94
457,4,1:37.0,Defensive rebound by R. O'Neale,,109,94
458,4,1:27.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,112,94
459,4,1:14.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by T. Wear),112,97
460,4,0:50.0,R. O'Neale misses 3-pt jump shot from 26 ft,,112,97
461,4,0:47.0,,Defensive rebound by T. Wear,112,97
462,4,0:42.0,,J. Hart misses 3-pt jump shot from 26 ft,112,97
463,4,0:38.0,Defensive rebound by D. Mitchell,,112,97
464,4,0:16.0,Turnover by R. O'Neale (traveling),,112,97
465,4,0:04.0,,J. Hart misses 3-pt jump shot from 26 ft,112,97
466,4,0:02.0,Defensive rebound by R. O'Neale,,112,97
