,QUARTER,TIME_REMAINING,DETROIT_ACTION,GOLDEN STATE_ACTION,DETROIT_SCORE,GOLDEN STATE_SCORE
29,1,6:36.0,A. Bradley misses 3-pt jump shot from 25 ft,,11,14
30,1,6:34.0,,Defensive rebound by Z. Pachulia,11,14
31,1,6:29.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),11,17
32,1,5:58.0,R. Jackson misses 3-pt jump shot from 24 ft,,11,17
33,1,5:54.0,,Defensive rebound by K. Thompson,11,17
34,1,5:52.0,,Turnover by Z. Pachulia (bad pass; steal by A. Bradley),11,17
35,1,5:41.0,T. Harris misses 3-pt jump shot from 22 ft,,11,17
36,1,5:36.0,,Defensive rebound by S. Curry,11,17
37,1,5:34.0,,K. Thompson misses 3-pt jump shot from 26 ft,11,17
38,1,5:30.0,Defensive rebound by A. Drummond,,11,17
39,1,5:22.0,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,14,17
40,1,5:01.0,,K. Thompson misses 2-pt jump shot from 17 ft,14,17
41,1,4:56.0,Defensive rebound by A. Drummond,,14,17
42,1,4:51.0,R. Jackson makes 3-pt jump shot from 25 ft,,17,17
43,1,4:49.0,,Golden State full timeout,17,17
44,1,4:49.0,,J. McGee enters the game for D. Green,17,17
45,1,4:49.0,,A. Iguodala enters the game for Z. Pachulia,17,17
46,1,4:49.0,,S. Livingston enters the game for K. Thompson,17,17
47,1,4:49.0,I. Smith enters the game for R. Jackson,,17,17
48,1,4:36.0,,J. McGee makes 2-pt dunk from 1 ft (assist by S. Curry),17,19
49,1,4:18.0,,Violation by J. McGee (kicked ball),17,19
50,1,4:07.0,A. Drummond misses 2-pt layup from 1 ft (block by J. McGee),,17,19
51,1,4:07.0,Offensive rebound by Team,,17,19
52,1,4:04.0,I. Smith makes 2-pt jump shot from 10 ft,,19,19
53,1,3:51.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by K. Durant),19,21
54,1,3:51.0,,Shooting foul by I. Smith (drawn by S. Curry),19,21
55,1,3:51.0,,S. Curry makes free throw 1 of 1,19,22
56,1,3:37.0,T. Harris misses 2-pt layup from 5 ft (block by J. McGee),,19,22
57,1,3:36.0,Offensive rebound by T. Harris,,19,22
58,1,3:34.0,T. Harris makes 2-pt layup from 6 ft,,21,22
59,1,3:26.0,,S. Curry makes 3-pt jump shot from 24 ft,21,25
60,1,3:08.0,Turnover by A. Drummond (traveling),,21,25
61,1,3:01.0,,S. Curry misses 2-pt layup from 1 ft,21,25
62,1,3:00.0,,Offensive rebound by J. McGee,21,25
63,1,2:59.0,,J. McGee misses 2-pt dunk at rim,21,25
64,1,2:58.0,,Offensive rebound by J. McGee,21,25
65,1,2:58.0,,J. McGee misses 2-pt layup at rim,21,25
66,1,2:57.0,,Offensive rebound by J. McGee,21,25
67,1,2:56.0,,J. McGee makes 2-pt layup at rim,21,27
68,1,2:41.0,S. Johnson makes 2-pt jump shot from 17 ft,,23,27
69,1,2:23.0,,K. Durant makes 2-pt jump shot from 17 ft,23,29
70,1,2:08.0,A. Drummond misses 2-pt jump shot from 5 ft,,23,29
71,1,2:03.0,Offensive rebound by A. Drummond,,23,29
72,1,2:02.0,A. Drummond misses 2-pt jump shot from 5 ft,,23,29
73,1,1:59.0,,Defensive rebound by J. McGee,23,29
74,1,1:56.0,,S. Curry makes 2-pt layup from 2 ft (assist by S. Livingston),23,31
75,1,1:48.0,Detroit full timeout,,23,31
76,1,1:48.0,,D. Green enters the game for K. Durant,23,31
77,1,1:48.0,J. Leuer enters the game for A. Drummond,,23,31
78,1,1:37.0,I. Smith makes 2-pt jump shot from 8 ft (assist by A. Bradley),,25,31
79,1,1:17.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by S. Livingston),25,33
80,1,0:56.0,T. Harris misses 2-pt jump shot from 11 ft,,25,33
81,1,0:50.0,,Defensive rebound by D. Green,25,33
82,1,0:45.0,,Turnover by J. McGee (bad pass; steal by S. Johnson),25,33
83,1,0:42.0,J. Leuer makes 2-pt layup from 1 ft (assist by S. Johnson),,27,33
84,1,0:34.0,,J. McGee misses 2-pt jump shot from 10 ft,27,33
85,1,0:33.0,,Offensive rebound by Team,27,33
86,1,0:32.0,,A. Iguodala misses 2-pt jump shot from 14 ft,27,33
87,1,0:30.0,Defensive rebound by T. Harris,,27,33
88,1,0:12.0,A. Bradley misses 2-pt layup from 4 ft (block by D. Green),,27,33
89,1,0:11.0,Offensive rebound by J. Leuer,,27,33
90,1,0:08.0,J. Leuer misses 2-pt layup from 1 ft,,27,33
91,1,0:07.0,Offensive rebound by T. Harris,,27,33
92,1,0:05.0,T. Harris misses 2-pt layup from 14 ft,,27,33
93,1,0:04.0,,Defensive rebound by S. Livingston,27,33
94,1,0:03.0,,A. Iguodala makes 2-pt layup from 3 ft,27,35
95,1,0:00.0,Personal foul by S. Livingston (drawn by I. Smith),,27,35
96,2,11:43.0,,D. Green misses 3-pt jump shot from 26 ft,27,35
97,2,11:38.0,Defensive rebound by J. Leuer,,27,35
98,2,11:24.0,R. Bullock misses 3-pt jump shot from 23 ft,,27,35
99,2,11:18.0,,Defensive rebound by D. Green,27,35
100,2,11:12.0,,D. West misses 2-pt jump shot from 10 ft,27,35
101,2,11:09.0,,Offensive rebound by D. West,27,35
102,2,11:06.0,,D. West makes 2-pt jump shot from 6 ft,27,37
103,2,10:41.0,R. Jackson misses 2-pt jump shot from 12 ft,,27,37
104,2,10:35.0,,Defensive rebound by D. Green,27,37
105,2,10:33.0,,Turnover by D. West (bad pass),27,37
106,2,10:10.0,R. Jackson makes 2-pt jump shot from 11 ft,,29,37
107,2,10:10.0,Shooting foul by A. Iguodala (drawn by R. Jackson),,29,37
108,2,10:10.0,R. Jackson makes free throw 1 of 1,,30,37
109,2,9:53.0,,Turnover by K. Thompson (traveling),30,37
110,2,9:39.0,L. Galloway misses 3-pt jump shot from 26 ft,,30,37
111,2,9:34.0,,Defensive rebound by D. Green,30,37
112,2,9:31.0,,N. Young misses 3-pt jump shot from 27 ft,30,37
113,2,9:29.0,Defensive rebound by J. Leuer,,30,37
114,2,9:21.0,R. Bullock misses 3-pt jump shot from 22 ft,,30,37
115,2,9:15.0,,Defensive rebound by D. Green,30,37
116,2,9:14.0,,Turnover by D. Green (bad pass; steal by R. Bullock),30,37
117,2,9:08.0,J. Leuer makes 2-pt layup from 1 ft (assist by R. Jackson),,32,37
118,2,8:55.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. West),32,39
119,2,8:35.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by R. Bullock),,35,39
120,2,8:33.0,,Golden State full timeout,35,39
121,2,8:18.0,,Turnover by D. Green (bad pass; steal by R. Bullock),35,39
122,2,8:04.0,J. Leuer misses 2-pt layup from 3 ft (block by D. West),,35,39
123,2,7:58.0,,Defensive rebound by D. West,35,39
124,2,7:56.0,,Turnover by K. Thompson (bad pass; steal by J. Leuer),35,39
125,2,7:43.0,L. Galloway misses 3-pt jump shot from 24 ft,,35,39
126,2,7:39.0,Offensive rebound by A. Tolliver,,35,39
127,2,7:22.0,R. Jackson makes 2-pt hook shot from 9 ft,,37,39
128,2,7:08.0,,Shooting foul by R. Jackson (drawn by K. Thompson),37,39
129,2,7:08.0,,K. Thompson makes free throw 1 of 2,37,40
130,2,7:08.0,,K. Durant enters the game for D. Green,37,40
131,2,7:08.0,S. Johnson enters the game for L. Galloway,,37,40
132,2,7:08.0,,K. Thompson misses free throw 2 of 2,37,40
133,2,7:05.0,Defensive rebound by A. Tolliver,,37,40
134,2,6:46.0,R. Jackson makes 2-pt jump shot from 20 ft,,39,40
135,2,6:27.0,,K. Thompson misses 2-pt jump shot from 17 ft,39,40
136,2,6:22.0,Defensive rebound by J. Leuer,,39,40
137,2,6:21.0,Turnover by R. Bullock (out of bounds lost ball),,39,40
138,2,6:21.0,A. Drummond enters the game for J. Leuer,,39,40
139,2,6:07.0,,K. Durant makes 3-pt jump shot from 27 ft,39,43
140,2,5:38.0,A. Drummond misses 2-pt jump shot from 12 ft,,39,43
141,2,5:33.0,Offensive rebound by A. Tolliver,,39,43
142,2,5:30.0,S. Johnson makes 3-pt jump shot from 25 ft (assist by R. Bullock),,42,43
143,2,5:11.0,,D. West misses 2-pt jump shot from 14 ft,42,43
144,2,5:06.0,Defensive rebound by A. Drummond,,42,43
145,2,5:01.0,R. Jackson makes 2-pt hook shot from 3 ft,,44,43
146,2,4:46.0,,Def 3 sec tech foul by A. Drummond,44,43
147,2,4:46.0,,K. Durant misses technical free throw,44,43
148,2,4:46.0,,Offensive rebound by Team,44,43
149,2,4:46.0,,S. Livingston enters the game for D. West,44,43
150,2,4:46.0,,Z. Pachulia enters the game for A. Iguodala,44,43
151,2,4:46.0,,S. Curry enters the game for K. Thompson,44,43
152,2,4:46.0,A. Bradley enters the game for R. Bullock,,44,43
153,2,4:38.0,,S. Curry misses 3-pt jump shot from 25 ft,44,43
154,2,4:35.0,Defensive rebound by S. Johnson,,44,43
155,2,4:28.0,A. Drummond misses 2-pt hook shot from 8 ft,,44,43
156,2,4:23.0,,Defensive rebound by S. Curry,44,43
157,2,4:21.0,,K. Durant makes 2-pt dunk from 1 ft (assist by S. Curry),44,45
158,2,4:12.0,Detroit full timeout,,44,45
159,2,4:12.0,,O. Casspi enters the game for N. Young,44,45
160,2,4:12.0,T. Harris enters the game for R. Jackson,,44,45
161,2,4:12.0,I. Smith enters the game for A. Tolliver,,44,45
162,2,4:05.0,T. Harris misses 3-pt jump shot from 25 ft,,44,45
163,2,4:01.0,,Defensive rebound by S. Curry,44,45
164,2,3:48.0,,S. Curry makes 2-pt layup from 1 ft,44,47
165,2,3:48.0,,Shooting foul by T. Harris (drawn by S. Curry),44,47
166,2,3:48.0,,S. Curry makes free throw 1 of 1,44,48
167,2,3:24.0,T. Harris misses 2-pt jump shot from 16 ft,,44,48
168,2,3:19.0,,Defensive rebound by O. Casspi,44,48
169,2,3:12.0,,Turnover by Z. Pachulia (bad pass),44,48
170,2,2:54.0,T. Harris misses 2-pt hook shot from 11 ft,,44,48
171,2,2:47.0,,Defensive rebound by K. Durant,44,48
172,2,2:36.0,,S. Curry makes 2-pt layup from 1 ft (assist by Z. Pachulia),44,50
173,2,2:22.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by T. Harris),,47,50
174,2,2:15.0,,O. Casspi makes 2-pt layup from 1 ft (assist by S. Curry),47,52
175,2,2:15.0,,Shooting foul by I. Smith (drawn by O. Casspi),47,52
176,2,2:15.0,,O. Casspi makes free throw 1 of 1,47,53
177,2,2:04.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Drummond),,50,53
178,2,1:46.0,,Personal foul by T. Harris (drawn by Z. Pachulia),50,53
179,2,1:46.0,A. Tolliver enters the game for T. Harris,,50,53
180,2,1:41.0,,S. Livingston makes 2-pt hook shot from 9 ft,50,55
181,2,1:18.0,S. Johnson misses 3-pt jump shot from 27 ft,,50,55
182,2,1:14.0,,Defensive rebound by O. Casspi,50,55
183,2,1:12.0,,S. Curry misses 3-pt jump shot from 34 ft,50,55
184,2,1:08.0,Defensive rebound by S. Johnson,,50,55
185,2,1:04.0,A. Drummond makes 2-pt dunk from 1 ft (assist by S. Johnson),,52,55
186,2,0:46.0,,K. Durant makes 2-pt jump shot from 18 ft,52,57
187,2,0:36.0,A. Bradley misses 2-pt layup from 1 ft,,52,57
188,2,0:33.0,Offensive rebound by A. Bradley,,52,57
189,2,0:24.0,S. Johnson misses 2-pt layup from 7 ft,,52,57
190,2,0:17.0,,Defensive rebound by S. Curry,52,57
191,2,0:16.0,,Turnover by S. Curry (lost ball; steal by S. Johnson),52,57
192,2,0:04.0,Personal foul by S. Curry (drawn by I. Smith),,52,57
193,2,0:04.0,,D. Green enters the game for Z. Pachulia,52,57
194,2,0:04.0,,P. McCaw enters the game for S. Curry,52,57
195,2,0:04.0,R. Jackson enters the game for I. Smith,,52,57
196,2,0:00.0,R. Jackson misses 2-pt jump shot from 12 ft,,52,57
197,2,0:00.0,Offensive rebound by Team,,52,57
198,3,11:45.0,,Turnover by Z. Pachulia (bad pass; steal by A. Drummond),52,57
199,3,11:25.0,A. Drummond misses 2-pt hook shot from 13 ft,,52,57
200,3,11:21.0,,Defensive rebound by D. Green,52,57
201,3,11:18.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by D. Green),52,59
202,3,10:48.0,A. Drummond misses 2-pt hook shot from 5 ft,,52,59
203,3,10:44.0,,Defensive rebound by K. Thompson,52,59
204,3,10:33.0,,K. Thompson misses 3-pt jump shot from 29 ft,52,59
205,3,10:28.0,,Offensive rebound by K. Durant,52,59
206,3,10:25.0,,D. Green misses 3-pt jump shot from 26 ft,52,59
207,3,10:23.0,Defensive rebound by Team,,52,59
208,3,10:09.0,T. Harris makes 2-pt layup from 3 ft (assist by A. Drummond),,54,59
209,3,9:56.0,,D. Green makes 2-pt jump shot from 8 ft (assist by S. Curry),54,61
210,3,9:39.0,A. Bradley misses 2-pt jump shot from 10 ft,,54,61
211,3,9:34.0,,Defensive rebound by S. Curry,54,61
212,3,9:32.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),54,63
213,3,9:30.0,Detroit full timeout,,54,63
214,3,9:20.0,S. Johnson misses 2-pt jump shot from 10 ft,,54,63
215,3,9:15.0,,Defensive rebound by K. Durant,54,63
216,3,9:08.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),54,66
217,3,8:45.0,T. Harris misses 2-pt jump shot from 9 ft (block by Z. Pachulia),,54,66
218,3,8:41.0,,Defensive rebound by Z. Pachulia,54,66
219,3,8:30.0,,K. Durant makes 2-pt jump shot from 7 ft (assist by Z. Pachulia),54,68
220,3,8:03.0,S. Johnson misses 3-pt jump shot from 25 ft,,54,68
221,3,7:59.0,Offensive rebound by R. Jackson,,54,68
222,3,7:54.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by R. Jackson),,57,68
223,3,7:35.0,,Offensive foul by Z. Pachulia (drawn by R. Jackson),57,68
224,3,7:35.0,,Turnover by Z. Pachulia (offensive foul),57,68
225,3,7:22.0,T. Harris makes 2-pt jump shot from 11 ft (assist by S. Johnson),,59,68
226,3,7:22.0,Shooting foul by D. Green (drawn by T. Harris),,59,68
227,3,7:22.0,T. Harris makes free throw 1 of 1,,60,68
228,3,7:07.0,,K. Thompson makes 2-pt jump shot from 20 ft,60,70
229,3,6:46.0,S. Johnson misses 2-pt jump shot from 18 ft,,60,70
230,3,6:40.0,Offensive rebound by A. Drummond,,60,70
231,3,6:33.0,,Turnover by D. Green (bad pass),60,70
232,3,6:11.0,S. Johnson makes 2-pt layup at rim (assist by A. Drummond),,62,70
233,3,5:56.0,,K. Durant makes 2-pt jump shot from 17 ft,62,72
234,3,5:49.0,,Violation by Z. Pachulia (kicked ball),62,72
235,3,5:39.0,,A. Iguodala enters the game for D. Green,62,72
236,3,5:37.0,Turnover by T. Harris (traveling),,62,72
237,3,5:29.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by A. Iguodala),62,74
238,3,5:07.0,Turnover by A. Bradley (step out of bounds),,62,74
239,3,5:07.0,,S. Livingston enters the game for K. Thompson,62,74
240,3,4:55.0,,S. Livingston misses 2-pt layup from 3 ft,62,74
241,3,4:52.0,Defensive rebound by A. Drummond,,62,74
242,3,4:45.0,Shooting foul by S. Curry (drawn by R. Jackson),,62,74
243,3,4:45.0,R. Jackson makes free throw 1 of 2,,63,74
244,3,4:45.0,,J. McGee enters the game for Z. Pachulia,63,74
245,3,4:45.0,R. Jackson makes free throw 2 of 2,,64,74
246,3,4:34.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),64,77
247,3,4:19.0,,Violation by J. McGee (kicked ball),64,77
248,3,4:19.0,I. Smith enters the game for R. Jackson,,64,77
249,3,4:12.0,Shooting foul by J. McGee (drawn by I. Smith),,64,77
250,3,4:12.0,I. Smith makes free throw 1 of 2,,65,77
251,3,4:12.0,I. Smith makes free throw 2 of 2,,66,77
252,3,4:00.0,,S. Curry misses 3-pt jump shot from 27 ft,66,77
253,3,3:56.0,Defensive rebound by T. Harris,,66,77
254,3,3:52.0,A. Drummond misses 2-pt layup from 1 ft (block by J. McGee),,66,77
255,3,3:50.0,A. Drummond makes 2-pt layup from 1 ft,,68,77
256,3,3:49.0,Offensive rebound by A. Drummond,,68,77
257,3,3:49.0,,Golden State full timeout,68,77
258,3,3:49.0,A. Tolliver enters the game for T. Harris,,68,77
259,3,3:34.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),68,79
260,3,3:12.0,A. Drummond misses 2-pt jump shot from 10 ft,,68,79
261,3,3:10.0,Offensive rebound by A. Drummond,,68,79
262,3,3:08.0,A. Tolliver misses 3-pt jump shot from 22 ft,,68,79
263,3,3:04.0,,Defensive rebound by K. Durant,68,79
264,3,2:44.0,,K. Durant misses 3-pt jump shot from 25 ft,68,79
265,3,2:40.0,Defensive rebound by A. Drummond,,68,79
266,3,2:36.0,S. Johnson misses 2-pt layup from 2 ft (block by S. Livingston),,68,79
267,3,2:29.0,Offensive rebound by A. Drummond,,68,79
268,3,2:28.0,A. Drummond misses 2-pt layup from 1 ft (block by K. Durant),,68,79
269,3,2:20.0,Offensive rebound by A. Drummond,,68,79
270,3,2:20.0,A. Drummond makes 2-pt layup at rim,,70,79
271,3,2:19.0,,Turnover by K. Durant (bad pass; steal by A. Drummond),70,79
272,3,2:10.0,A. Bradley makes 2-pt jump shot from 13 ft (assist by I. Smith),,72,79
273,3,2:10.0,,S. Curry misses technical free throw,72,79
274,3,2:10.0,,Offensive rebound by Team,72,79
275,3,2:10.0,,D. Green enters the game for K. Durant,72,79
276,3,2:10.0,R. Bullock enters the game for S. Johnson,,72,79
277,3,1:59.0,,Personal foul by A. Drummond (drawn by S. Curry),72,79
278,3,1:51.0,,J. McGee makes 2-pt hook shot from 9 ft (assist by A. Iguodala),72,81
279,3,1:36.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by A. Drummond),,75,81
280,3,1:24.0,,Turnover by D. Green (bad pass; steal by A. Drummond),75,81
281,3,1:17.0,Shooting foul by D. Green (drawn by A. Tolliver),,75,81
282,3,1:17.0,A. Tolliver makes free throw 1 of 3,,76,81
283,3,1:17.0,A. Tolliver makes free throw 2 of 3,,77,81
284,3,1:17.0,A. Tolliver makes free throw 3 of 3,,78,81
285,3,1:04.0,,S. Livingston misses 2-pt jump shot from 12 ft,78,81
286,3,0:59.0,Defensive rebound by A. Drummond,,78,81
287,3,0:48.0,Turnover by A. Drummond (bad pass),,78,81
288,3,0:33.0,,Turnover by S. Livingston (bad pass; steal by R. Bullock),78,81
289,3,0:29.0,R. Bullock makes 2-pt layup from 2 ft (assist by I. Smith),,80,81
290,3,0:12.0,,Turnover by S. Curry (traveling),80,81
291,3,0:12.0,,P. McCaw enters the game for S. Curry,80,81
292,3,0:01.0,A. Tolliver makes 2-pt jump shot from 13 ft,,82,81
293,4,11:42.0,Shooting foul by D. West (drawn by I. Smith),,82,81
294,4,11:42.0,I. Smith makes free throw 1 of 2,,83,81
295,4,11:42.0,I. Smith makes free throw 2 of 2,,84,81
296,4,11:29.0,,Personal foul by S. Johnson (drawn by K. Thompson),84,81
297,4,11:27.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by A. Iguodala),84,83
298,4,11:08.0,I. Smith makes 2-pt layup from 1 ft,,86,83
299,4,10:55.0,,D. Green misses 3-pt jump shot from 26 ft,86,83
300,4,10:49.0,,Offensive rebound by D. West,86,83
301,4,10:49.0,,D. West misses 2-pt layup at rim,86,83
302,4,10:47.0,,Offensive rebound by D. West,86,83
303,4,10:47.0,,D. West makes 2-pt layup at rim,86,85
304,4,10:28.0,Shooting foul by N. Young (drawn by A. Tolliver),,86,85
305,4,10:28.0,A. Tolliver makes free throw 2 of 2,,87,85
306,4,10:28.0,A. Tolliver makes free throw 1 of 2,,88,85
307,4,10:12.0,,N. Young misses 3-pt jump shot from 26 ft,88,85
308,4,10:07.0,Defensive rebound by Team,,88,85
309,4,9:57.0,A. Drummond misses 2-pt hook shot from 8 ft,,88,85
310,4,9:52.0,Offensive rebound by A. Tolliver,,88,85
311,4,9:49.0,I. Smith makes 2-pt jump shot from 13 ft,,90,85
312,4,9:32.0,,Turnover by K. Thompson (bad pass; steal by A. Tolliver),90,85
313,4,9:21.0,A. Tolliver misses 3-pt jump shot from 27 ft (block by A. Iguodala),,90,85
314,4,9:16.0,,Defensive rebound by D. Green,90,85
315,4,9:14.0,,Turnover by D. Green (bad pass; steal by A. Drummond),90,85
316,4,9:07.0,I. Smith misses 2-pt jump shot from 18 ft (block by D. West),,90,85
317,4,9:01.0,Offensive rebound by A. Drummond,,90,85
318,4,9:01.0,I. Smith makes 2-pt layup from 1 ft (assist by A. Drummond),,92,85
319,4,9:01.0,,Golden State full timeout,92,85
320,4,9:01.0,,K. Durant enters the game for D. Green,92,85
321,4,8:47.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by A. Iguodala),92,87
322,4,8:26.0,R. Bullock makes 2-pt layup from 1 ft (assist by A. Tolliver),,94,87
323,4,8:07.0,,D. West misses 2-pt jump shot from 7 ft,94,87
324,4,8:04.0,Defensive rebound by A. Tolliver,,94,87
325,4,8:01.0,Turnover by A. Drummond (turnover),,94,87
326,4,8:01.0,T. Harris enters the game for A. Tolliver,,94,87
327,4,7:44.0,,Def 3 sec tech foul by T. Harris,94,87
328,4,7:44.0,,K. Durant makes technical free throw,94,88
329,4,7:41.0,,K. Thompson misses 2-pt jump shot from 14 ft,94,88
330,4,7:36.0,Defensive rebound by A. Drummond,,94,88
331,4,7:31.0,Turnover by T. Harris (lost ball; steal by K. Thompson),,94,88
332,4,7:22.0,,Turnover by K. Durant (traveling),94,88
333,4,7:11.0,I. Smith makes 2-pt hook shot from 6 ft,,96,88
334,4,6:58.0,,Turnover by K. Thompson (bad pass; steal by S. Johnson),96,88
335,4,6:56.0,S. Johnson makes 2-pt dunk at rim,,98,88
336,4,6:56.0,,Golden State full timeout,98,88
337,4,6:56.0,,S. Curry enters the game for D. West,98,88
338,4,6:56.0,,D. Green enters the game for N. Young,98,88
339,4,6:56.0,,O. Casspi enters the game for A. Iguodala,98,88
340,4,6:56.0,A. Bradley enters the game for I. Smith,,98,88
341,4,6:56.0,R. Jackson enters the game for R. Bullock,,98,88
342,4,6:47.0,,K. Thompson misses 3-pt jump shot from 26 ft,98,88
343,4,6:43.0,Defensive rebound by A. Drummond,,98,88
344,4,6:31.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by T. Harris),,101,88
345,4,6:18.0,,Turnover by S. Curry (bad pass; steal by A. Bradley),101,88
346,4,6:14.0,A. Bradley misses 3-pt jump shot from 25 ft,,101,88
347,4,6:10.0,Offensive rebound by R. Jackson,,101,88
348,4,6:04.0,Turnover by S. Johnson (traveling),,101,88
349,4,5:51.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),101,91
350,4,5:36.0,Turnover by R. Jackson (traveling),,101,91
351,4,5:24.0,,K. Durant makes 3-pt jump shot from 26 ft,101,94
352,4,5:10.0,Personal foul by D. Green (drawn by A. Bradley),,101,94
353,4,5:00.0,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Bradley),,103,94
354,4,4:40.0,,K. Durant makes 2-pt dunk from 1 ft,103,96
355,4,4:19.0,A. Drummond misses 2-pt hook shot from 9 ft,,103,96
356,4,4:13.0,,Defensive rebound by K. Durant,103,96
357,4,4:09.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),103,99
358,4,4:08.0,Detroit full timeout,,103,99
359,4,3:53.0,T. Harris misses 2-pt jump shot from 6 ft (block by K. Durant),,103,99
360,4,3:51.0,Offensive rebound by Team,,103,99
361,4,3:50.0,Turnover by A. Bradley (bad pass; steal by K. Thompson),,103,99
362,4,3:39.0,,Shooting foul by A. Bradley (drawn by K. Durant),103,99
363,4,3:39.0,,K. Durant makes free throw 1 of 2,103,100
364,4,3:39.0,,K. Durant makes free throw 2 of 2,103,101
365,4,3:23.0,T. Harris makes 2-pt hook shot from 5 ft,,105,101
366,4,3:23.0,Shooting foul by K. Thompson (drawn by T. Harris),,105,101
367,4,3:23.0,T. Harris makes free throw 1 of 1,,106,101
368,4,2:58.0,,Turnover by Team (shot clock),106,101
369,4,2:41.0,R. Jackson misses 2-pt jump shot from 17 ft,,106,101
370,4,2:33.0,,Defensive rebound by D. Green,106,101
371,4,2:31.0,,Shooting foul by A. Drummond (drawn by K. Durant),106,101
372,4,2:31.0,,K. Durant makes free throw 1 of 2,106,102
373,4,2:31.0,,A. Iguodala enters the game for O. Casspi,106,102
374,4,2:31.0,,K. Durant makes free throw 2 of 2,106,103
375,4,2:20.0,Personal foul by S. Curry (drawn by A. Bradley),,106,103
376,4,2:20.0,A. Bradley makes free throw 1 of 2,,107,103
377,4,2:20.0,A. Bradley makes free throw 2 of 2,,108,103
378,4,2:12.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Curry),108,105
379,4,1:55.0,Turnover by A. Bradley (lost ball; steal by S. Curry),,108,105
380,4,1:53.0,,S. Curry misses 2-pt layup from 2 ft,108,105
381,4,1:51.0,,Offensive rebound by Team,108,105
382,4,1:51.0,,S. Curry misses 3-pt jump shot from 25 ft,108,105
383,4,1:36.0,Defensive rebound by A. Drummond,,108,105
384,4,1:27.0,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Jackson),,111,105
