,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
29,1,7:49.0,,Q. Cook misses 2-pt jump shot from 19 ft,10,12
30,1,7:46.0,,Offensive rebound by Z. Pachulia,10,12
31,1,7:44.0,,K. Durant misses 3-pt jump shot from 25 ft,10,12
32,1,7:40.0,Defensive rebound by K. Caldwell-Pope,,10,12
33,1,7:37.0,B. Lopez makes 2-pt layup at rim (assist by I. Thomas),,12,12
34,1,7:27.0,,K. Durant misses 2-pt dunk from 4 ft (block by B. Lopez),12,12
35,1,7:22.0,Defensive rebound by J. Randle,,12,12
36,1,7:20.0,Shooting foul by K. Looney (drawn by J. Randle),,12,12
37,1,7:20.0,J. Randle makes free throw 1 of 2,,13,12
38,1,7:20.0,J. Randle misses free throw 2 of 2,,13,12
39,1,7:18.0,,Defensive rebound by Z. Pachulia,13,12
40,1,6:58.0,,K. Durant makes 2-pt jump shot from 6 ft,13,14
41,1,6:45.0,,Golden State full timeout,13,14
42,1,6:35.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,13,14
43,1,6:32.0,,Defensive rebound by Z. Pachulia,13,14
44,1,6:19.0,,K. Looney makes 2-pt jump shot from 12 ft (assist by Z. Pachulia),13,16
45,1,6:03.0,L. Ball misses 2-pt layup from 2 ft,,13,16
46,1,6:02.0,Offensive rebound by B. Lopez,,13,16
47,1,6:01.0,B. Lopez makes 2-pt layup at rim,,15,16
48,1,5:51.0,,Shooting foul by J. Randle (drawn by Z. Pachulia),15,16
49,1,5:51.0,,Z. Pachulia makes free throw 1 of 2,15,17
50,1,5:51.0,,J. Bell enters the game for K. Looney,15,17
51,1,5:51.0,,Z. Pachulia makes free throw 2 of 2,15,18
52,1,5:31.0,Turnover by I. Thomas (lost ball; steal by J. Bell),,15,18
53,1,5:24.0,,Q. Cook misses 2-pt jump shot from 9 ft,15,18
54,1,5:21.0,,Offensive rebound by Z. Pachulia,15,18
55,1,5:20.0,,Z. Pachulia misses 2-pt layup from 2 ft (block by B. Lopez),15,18
56,1,5:16.0,,Offensive rebound by Q. Cook,15,18
57,1,5:15.0,,Q. Cook misses 3-pt jump shot from 23 ft,15,18
58,1,5:12.0,Defensive rebound by J. Randle,,15,18
59,1,5:10.0,Shooting foul by Q. Cook (drawn by K. Caldwell-Pope),,15,18
60,1,5:10.0,K. Caldwell-Pope makes free throw 1 of 2,,16,18
61,1,5:10.0,,J. McGee enters the game for Z. Pachulia,16,18
62,1,5:10.0,K. Caldwell-Pope makes free throw 2 of 2,,17,18
63,1,4:54.0,,N. Young misses 3-pt jump shot from 26 ft,17,18
64,1,4:50.0,Defensive rebound by K. Caldwell-Pope,,17,18
65,1,4:47.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,17,18
66,1,4:45.0,Offensive rebound by B. Lopez,,17,18
67,1,4:45.0,B. Lopez misses 2-pt layup at rim,,17,18
68,1,4:43.0,,Defensive rebound by J. McGee,17,18
69,1,4:37.0,,Turnover by N. Young (bad pass; steal by I. Thomas),17,18
70,1,4:33.0,I. Thomas makes 3-pt jump shot from 25 ft,,20,18
71,1,4:31.0,,Golden State full timeout,20,18
72,1,4:31.0,,A. Iguodala enters the game for N. Young,20,18
73,1,4:31.0,D. Williams enters the game for I. Thomas,,20,18
74,1,4:31.0,A. Caruso enters the game for J. Randle,,20,18
75,1,4:17.0,,Q. Cook misses 2-pt jump shot from 8 ft (block by A. Caruso),20,18
76,1,4:15.0,Defensive rebound by A. Caruso,,20,18
77,1,4:03.0,Turnover by A. Caruso (bad pass),,20,18
78,1,3:54.0,,K. Durant makes 2-pt jump shot from 9 ft,20,20
79,1,3:29.0,D. Williams misses 3-pt jump shot from 23 ft (block by J. McGee),,20,20
80,1,3:29.0,Offensive rebound by Team,,20,20
81,1,3:29.0,,S. Livingston enters the game for Q. Cook,20,20
82,1,3:27.0,B. Lopez misses 3-pt jump shot from 25 ft,,20,20
83,1,3:24.0,,Defensive rebound by S. Livingston,20,20
84,1,3:20.0,,Turnover by K. Durant (bad pass; steal by K. Caldwell-Pope),20,20
85,1,3:13.0,Turnover by A. Caruso (bad pass; steal by S. Livingston),,20,20
86,1,3:07.0,,S. Livingston makes 2-pt jump shot from 12 ft,20,22
87,1,2:58.0,Turnover by L. Ball (bad pass; steal by K. Durant),,20,22
88,1,2:55.0,,Turnover by K. Durant (palming),20,22
89,1,2:48.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,20,22
90,1,2:43.0,,Defensive rebound by S. Livingston,20,22
91,1,2:36.0,,S. Livingston makes 2-pt jump shot from 12 ft,20,24
92,1,2:26.0,Turnover by K. Caldwell-Pope (lost ball; steal by S. Livingston),,20,24
93,1,2:21.0,,Turnover by A. Iguodala (out of bounds lost ball),20,24
94,1,2:21.0,LA Lakers full timeout,,20,24
95,1,2:21.0,I. Thomas enters the game for K. Caldwell-Pope,,20,24
96,1,2:21.0,J. Randle enters the game for L. Ball,,20,24
97,1,2:21.0,T. Wear enters the game for B. Lopez,,20,24
98,1,2:09.0,T. Wear misses 3-pt jump shot from 28 ft,,20,24
99,1,2:05.0,,Defensive rebound by J. McGee,20,24
100,1,1:52.0,,J. McGee misses 2-pt hook shot from 6 ft,20,24
101,1,1:48.0,Defensive rebound by J. Randle,,20,24
102,1,1:37.0,J. Randle misses 2-pt jump shot from 6 ft,,20,24
103,1,1:36.0,Offensive rebound by J. Randle,,20,24
104,1,1:36.0,Shooting foul by J. McGee (drawn by J. Randle),,20,24
105,1,1:36.0,J. Randle misses free throw 1 of 2,,20,24
106,1,1:36.0,Offensive rebound by Team,,20,24
107,1,1:36.0,,O. Casspi enters the game for J. McGee,20,24
108,1,1:36.0,J. Randle makes free throw 2 of 2,,21,24
109,1,1:14.0,,Turnover by O. Casspi (lost ball; steal by A. Caruso),21,24
110,1,1:02.0,D. Williams makes 2-pt dunk from 1 ft (assist by I. Thomas),,23,24
111,1,0:42.0,,Shooting foul by T. Wear (drawn by J. Bell),23,24
112,1,0:42.0,,J. Bell makes free throw 1 of 2,23,25
113,1,0:42.0,,J. Bell makes free throw 2 of 2,23,26
114,1,0:32.0,I. Thomas misses 2-pt layup from 2 ft,,23,26
115,1,0:29.0,,Defensive rebound by S. Livingston,23,26
116,1,0:24.0,,Turnover by S. Livingston (bad pass),23,26
117,1,0:02.0,D. Williams misses 3-pt jump shot from 22 ft,,23,26
118,1,0:00.0,,Defensive rebound by A. Iguodala,23,26
119,2,11:46.0,,Shooting foul by T. Wear (drawn by J. McGee),23,26
120,2,11:46.0,,J. McGee makes free throw 1 of 2,23,27
121,2,11:46.0,,J. McGee makes free throw 2 of 2,23,28
122,2,11:34.0,T. Wear misses 2-pt jump shot from 19 ft,,23,28
123,2,11:30.0,,Defensive rebound by J. McGee,23,28
124,2,11:15.0,,Shooting foul by T. Wear (drawn by J. Bell),23,28
125,2,11:15.0,,J. Bell makes free throw 1 of 2,23,29
126,2,11:15.0,I. Zubac enters the game for T. Wear,,23,29
127,2,11:15.0,L. Ball enters the game for J. Randle,,23,29
128,2,11:15.0,,J. Bell makes free throw 2 of 2,23,30
129,2,11:02.0,D. Williams misses 2-pt layup from 5 ft (block by J. Bell),,23,30
130,2,10:58.0,,Defensive rebound by O. Casspi,23,30
131,2,10:51.0,,Shooting foul by A. Caruso (drawn by O. Casspi),23,30
132,2,10:51.0,,O. Casspi misses free throw 1 of 2,23,30
133,2,10:51.0,,Offensive rebound by Team,23,30
134,2,10:51.0,,O. Casspi misses free throw 2 of 2,23,30
135,2,10:48.0,Defensive rebound by D. Williams,,23,30
136,2,10:36.0,L. Ball misses 3-pt jump shot from 24 ft,,23,30
137,2,10:31.0,,Defensive rebound by J. McGee,23,30
138,2,10:25.0,,Turnover by S. Livingston (lost ball; steal by L. Ball),23,30
139,2,10:20.0,Turnover by I. Thomas (traveling),,23,30
140,2,10:20.0,B. Lopez enters the game for D. Williams,,23,30
141,2,10:11.0,,Turnover by O. Casspi (traveling),23,30
142,2,10:04.0,B. Lopez makes 2-pt layup from 1 ft (assist by L. Ball),,25,30
143,2,10:04.0,Shooting foul by J. Bell (drawn by B. Lopez),,25,30
144,2,10:04.0,,K. Looney enters the game for J. Bell,25,30
145,2,10:04.0,B. Lopez makes free throw 1 of 1,,26,30
146,2,9:50.0,,S. Livingston makes 2-pt jump shot from 8 ft (assist by A. Iguodala),26,32
147,2,9:50.0,,Shooting foul by L. Ball (drawn by S. Livingston),26,32
148,2,9:50.0,,S. Livingston makes free throw 1 of 1,26,33
149,2,9:33.0,Personal foul by K. Looney (drawn by I. Thomas),,26,33
150,2,9:25.0,L. Ball makes 2-pt jump shot from 10 ft (assist by I. Thomas),,28,33
151,2,9:05.0,,J. McGee misses 2-pt hook shot from 8 ft,28,33
152,2,8:59.0,Defensive rebound by I. Zubac,,28,33
153,2,8:57.0,I. Thomas misses 3-pt jump shot from 25 ft,,28,33
154,2,8:53.0,,Defensive rebound by O. Casspi,28,33
155,2,8:39.0,,O. Casspi makes 2-pt layup from 2 ft (assist by A. Iguodala),28,35
156,2,8:39.0,,Shooting foul by B. Lopez (drawn by O. Casspi),28,35
157,2,8:39.0,,O. Casspi misses free throw 1 of 1,28,35
158,2,8:36.0,Defensive rebound by L. Ball,,28,35
159,2,8:21.0,I. Zubac misses 2-pt hook shot from 8 ft,,28,35
160,2,8:17.0,,Defensive rebound by J. McGee,28,35
161,2,8:13.0,,O. Casspi misses 2-pt jump shot from 7 ft,28,35
162,2,8:11.0,Defensive rebound by I. Zubac,,28,35
163,2,7:54.0,B. Lopez misses 3-pt jump shot from 25 ft,,28,35
164,2,7:50.0,,Defensive rebound by S. Livingston,28,35
165,2,7:40.0,,S. Livingston makes 2-pt jump shot from 9 ft,28,37
166,2,7:28.0,I. Zubac misses 2-pt jump shot from 5 ft (block by J. McGee),,28,37
167,2,7:24.0,,Defensive rebound by J. McGee,28,37
168,2,7:22.0,,Turnover by J. McGee (lost ball; steal by B. Lopez),28,37
169,2,7:21.0,Personal foul by S. Livingston (drawn by I. Thomas),,28,37
170,2,7:21.0,LA Lakers full timeout,,28,37
171,2,7:21.0,,Z. Pachulia enters the game for J. McGee,28,37
172,2,7:21.0,,N. Young enters the game for A. Iguodala,28,37
173,2,7:21.0,,Q. Cook enters the game for S. Livingston,28,37
174,2,7:21.0,J. Randle enters the game for A. Caruso,,28,37
175,2,7:21.0,K. Caldwell-Pope enters the game for I. Zubac,,28,37
176,2,7:11.0,B. Lopez makes 2-pt jump shot from 9 ft (assist by L. Ball),,30,37
177,2,6:54.0,,O. Casspi makes 2-pt layup from 2 ft (assist by Z. Pachulia),30,39
178,2,6:46.0,I. Thomas makes 3-pt jump shot from 26 ft,,33,39
179,2,6:24.0,,N. Young misses 2-pt jump shot from 18 ft,33,39
180,2,6:18.0,,Offensive rebound by O. Casspi,33,39
181,2,6:18.0,,O. Casspi makes 2-pt layup at rim,33,41
182,2,6:14.0,Turnover by I. Thomas (palming),,33,41
183,2,6:07.0,,N. Young misses 2-pt jump shot from 21 ft,33,41
184,2,6:02.0,Defensive rebound by B. Lopez,,33,41
185,2,5:54.0,Turnover by B. Lopez (lost ball; steal by K. Looney),,33,41
186,2,5:47.0,,Q. Cook makes 2-pt layup from 3 ft (assist by K. Looney),33,43
187,2,5:44.0,Personal foul by O. Casspi (drawn by K. Caldwell-Pope),,33,43
188,2,5:44.0,,K. Durant enters the game for O. Casspi,33,43
189,2,5:28.0,L. Ball misses 3-pt jump shot from 25 ft,,33,43
190,2,5:24.0,Offensive rebound by B. Lopez,,33,43
191,2,5:24.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by B. Lopez),,36,43
192,2,5:24.0,Shooting foul by Q. Cook (drawn by I. Thomas),,36,43
193,2,5:24.0,I. Thomas makes free throw 1 of 1,,37,43
194,2,5:05.0,,Q. Cook misses 2-pt jump shot from 18 ft,37,43
195,2,5:00.0,Defensive rebound by J. Randle,,37,43
196,2,4:53.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by J. Randle),,39,43
197,2,4:47.0,,Golden State full timeout,39,43
198,2,4:39.0,,K. Looney misses 2-pt layup from 4 ft,39,43
199,2,4:33.0,,Offensive rebound by Z. Pachulia,39,43
200,2,4:33.0,,Z. Pachulia makes 2-pt layup at rim,39,45
201,2,4:24.0,Turnover by L. Ball (bad pass; steal by K. Looney),,39,45
202,2,4:17.0,,K. Durant misses 3-pt jump shot from 26 ft,39,45
203,2,4:12.0,Defensive rebound by I. Thomas,,39,45
204,2,4:01.0,Shooting foul by Z. Pachulia (drawn by B. Lopez),,39,45
205,2,4:01.0,B. Lopez misses free throw 1 of 2,,39,45
206,2,4:01.0,Offensive rebound by Team,,39,45
207,2,4:01.0,B. Lopez makes free throw 2 of 2,,40,45
208,2,3:46.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by N. Young),40,47
209,2,3:36.0,J. Randle makes 2-pt layup from 3 ft (assist by L. Ball),,42,47
210,2,3:36.0,Shooting foul by K. Looney (drawn by J. Randle),,42,47
211,2,3:36.0,,A. Iguodala enters the game for Q. Cook,42,47
212,2,3:36.0,,S. Livingston enters the game for N. Young,42,47
213,2,3:36.0,,J. Bell enters the game for K. Looney,42,47
214,2,3:36.0,J. Randle makes free throw 1 of 1,,43,47
215,2,3:22.0,,K. Durant makes 2-pt jump shot from 15 ft,43,49
216,2,3:08.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,43,49
217,2,3:05.0,,Defensive rebound by J. Bell,43,49
218,2,3:00.0,,Turnover by Z. Pachulia (lost ball; steal by L. Ball),43,49
219,2,2:54.0,J. Randle makes 2-pt dunk from 1 ft,,45,49
220,2,2:40.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by Z. Pachulia),45,51
221,2,2:28.0,I. Thomas makes 2-pt layup from 1 ft,,47,51
222,2,2:15.0,,Turnover by K. Durant (bad pass; steal by L. Ball),47,51
223,2,2:10.0,I. Thomas makes 3-pt jump shot from 28 ft,,50,51
224,2,1:45.0,,Z. Pachulia misses 2-pt jump shot from 4 ft (block by B. Lopez),50,51
225,2,1:42.0,Defensive rebound by L. Ball,,50,51
226,2,1:41.0,I. Thomas misses 3-pt jump shot from 25 ft,,50,51
227,2,1:32.0,,Defensive rebound by K. Durant,50,51
228,2,1:29.0,,K. Durant makes 2-pt jump shot from 9 ft,50,53
229,2,1:05.0,J. Randle makes 2-pt layup from 2 ft,,52,53
230,2,0:56.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by J. Bell),52,55
231,2,0:56.0,,Shooting foul by L. Ball (drawn by Z. Pachulia),52,55
232,2,0:56.0,,Z. Pachulia misses free throw 1 of 1,52,55
233,2,0:52.0,Defensive rebound by J. Randle,,52,55
234,2,0:49.0,Shooting foul by S. Livingston (drawn by K. Caldwell-Pope),,52,55
235,2,0:49.0,K. Caldwell-Pope misses free throw 1 of 2,,52,55
236,2,0:49.0,Offensive rebound by Team,,52,55
237,2,0:49.0,K. Caldwell-Pope makes free throw 2 of 2,,53,55
238,2,0:32.0,,Turnover by A. Iguodala (step out of bounds),53,55
239,2,0:29.0,Turnover by I. Thomas (bad pass),,53,55
240,2,0:13.0,,N. Young enters the game for J. Bell,53,55
241,2,0:13.0,A. Caruso enters the game for B. Lopez,,53,55
242,2,0:03.0,,Turnover by S. Livingston (bad pass),53,55
243,2,0:00.0,L. Ball makes 2-pt layup at rim (assist by K. Caldwell-Pope),,55,55
244,3,11:48.0,,Turnover by Z. Pachulia (bad pass; steal by K. Caldwell-Pope),55,55
245,3,11:44.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,57,55
246,3,11:31.0,,N. Young makes 3-pt jump shot from 23 ft (assist by Q. Cook),57,58
247,3,11:07.0,J. Randle makes 2-pt jump shot from 9 ft (assist by I. Thomas),,59,58
248,3,10:53.0,,Turnover by N. Young (bad pass),59,58
249,3,10:38.0,L. Ball misses 3-pt jump shot from 28 ft,,59,58
250,3,10:35.0,,Defensive rebound by Z. Pachulia,59,58
251,3,10:24.0,,Q. Cook makes 3-pt jump shot from 24 ft (assist by K. Durant),59,61
252,3,9:59.0,I. Thomas misses 3-pt jump shot from 26 ft,,59,61
253,3,9:56.0,,Defensive rebound by Z. Pachulia,59,61
254,3,9:48.0,,K. Looney makes 2-pt dunk at rim (assist by K. Durant),59,63
255,3,9:37.0,Turnover by J. Randle (lost ball; steal by K. Durant),,59,63
256,3,9:21.0,,Q. Cook makes 2-pt jump shot from 7 ft (assist by K. Durant),59,65
257,3,9:05.0,Turnover by B. Lopez (bad pass; steal by N. Young),,59,65
258,3,9:01.0,,Shooting foul by K. Caldwell-Pope (drawn by N. Young),59,65
259,3,9:01.0,,N. Young makes free throw 1 of 3,59,66
260,3,9:01.0,,N. Young makes free throw 2 of 3,59,67
261,3,9:01.0,,N. Young makes free throw 3 of 3,59,68
262,3,8:44.0,B. Lopez misses 2-pt hook shot from 4 ft,,59,68
263,3,8:40.0,,Defensive rebound by K. Looney,59,68
264,3,8:27.0,,K. Durant misses 2-pt jump shot from 13 ft,59,68
265,3,8:23.0,,Offensive rebound by K. Looney,59,68
266,3,8:19.0,,N. Young makes 2-pt jump shot from 14 ft,59,70
267,3,8:18.0,LA Lakers full timeout,,59,70
268,3,8:02.0,L. Ball makes 3-pt jump shot from 26 ft (assist by I. Thomas),,62,70
269,3,7:41.0,,N. Young makes 2-pt jump shot from 15 ft (assist by K. Looney),62,72
270,3,7:34.0,L. Ball misses 3-pt jump shot from 25 ft,,62,72
271,3,7:29.0,,Defensive rebound by K. Looney,62,72
272,3,7:25.0,,K. Looney makes 2-pt jump shot from 13 ft (assist by K. Durant),62,74
273,3,7:07.0,Personal foul by Z. Pachulia (drawn by B. Lopez),,62,74
274,3,6:54.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,62,74
275,3,6:51.0,,Defensive rebound by Z. Pachulia,62,74
276,3,6:49.0,,K. Durant misses 3-pt jump shot from 28 ft,62,74
277,3,6:48.0,,Offensive rebound by Z. Pachulia,62,74
278,3,6:48.0,,Z. Pachulia misses 2-pt layup at rim (block by B. Lopez),62,74
279,3,6:47.0,,Offensive rebound by Z. Pachulia,62,74
280,3,6:45.0,,Z. Pachulia makes 2-pt layup at rim,62,76
281,3,6:24.0,J. Randle makes 2-pt jump shot from 5 ft,,64,76
282,3,6:05.0,,N. Young misses 3-pt jump shot from 25 ft,64,76
283,3,6:02.0,Defensive rebound by K. Caldwell-Pope,,64,76
284,3,5:53.0,Personal foul by K. Looney (drawn by J. Randle),,64,76
285,3,5:53.0,,J. Bell enters the game for K. Looney,64,76
286,3,5:36.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,64,76
287,3,5:34.0,,Defensive rebound by K. Durant,64,76
288,3,5:29.0,,K. Durant misses 3-pt jump shot from 27 ft,64,76
289,3,5:23.0,Defensive rebound by B. Lopez,,64,76
290,3,5:19.0,J. Randle makes 2-pt layup from 3 ft (assist by I. Thomas),,66,76
291,3,5:17.0,,Golden State full timeout,66,76
292,3,5:17.0,,J. McGee enters the game for Z. Pachulia,66,76
293,3,4:50.0,,N. Young misses 3-pt jump shot from 26 ft,66,76
294,3,4:49.0,,Offensive rebound by Team,66,76
295,3,4:49.0,Loose ball foul by J. Randle (drawn by J. Bell),,66,76
296,3,4:43.0,,J. Bell makes 2-pt dunk from 1 ft (assist by J. McGee),66,78
297,3,4:27.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by I. Thomas),,69,78
298,3,4:18.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Durant),69,78
299,3,4:18.0,,K. Durant makes free throw 1 of 3,69,79
300,3,4:18.0,,K. Durant makes free throw 2 of 3,69,80
301,3,4:18.0,,A. Iguodala enters the game for N. Young,69,80
302,3,4:18.0,T. Wear enters the game for L. Ball,,69,80
303,3,4:18.0,,K. Durant makes free throw 3 of 3,69,81
304,3,4:18.0,A. Caruso enters the game for J. Randle,,69,81
305,3,3:59.0,B. Lopez makes 2-pt hook shot from 4 ft,,71,81
306,3,3:36.0,,K. Durant misses 3-pt jump shot from 28 ft,71,81
307,3,3:33.0,,Offensive rebound by J. Bell,71,81
308,3,3:25.0,,Turnover by Q. Cook (lost ball; steal by K. Caldwell-Pope),71,81
309,3,3:20.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by T. Wear),,74,81
310,3,3:04.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by J. McGee),74,84
311,3,2:55.0,Personal foul by Q. Cook (drawn by I. Thomas),,74,84
312,3,2:55.0,,S. Livingston enters the game for Q. Cook,74,84
313,3,2:45.0,K. Caldwell-Pope misses 2-pt layup from 4 ft (block by K. Durant),,74,84
314,3,2:45.0,,Defensive rebound by Team,74,84
315,3,2:27.0,,Turnover by K. Durant (bad pass; steal by A. Caruso),74,84
316,3,2:20.0,LA Lakers full timeout,,74,84
317,3,2:20.0,T. Ennis enters the game for K. Caldwell-Pope,,74,84
318,3,2:20.0,L. Ball enters the game for I. Thomas,,74,84
319,3,2:20.0,,K. Durant makes technical free throw,74,85
320,3,2:18.0,T. Wear makes 3-pt jump shot from 23 ft (assist by L. Ball),,77,85
321,3,1:58.0,,Turnover by A. Iguodala (bad pass),77,85
322,3,1:36.0,L. Ball misses 3-pt jump shot from 27 ft,,77,85
323,3,1:32.0,,Defensive rebound by J. Bell,77,85
324,3,1:27.0,,Turnover by K. Durant (turnover),77,85
325,3,1:08.0,T. Ennis makes 2-pt jump shot from 5 ft (assist by B. Lopez),,79,85
326,3,0:56.0,,S. Livingston makes 2-pt jump shot from 11 ft,79,87
327,3,0:43.0,Personal foul by J. McGee (drawn by B. Lopez),,79,87
328,3,0:43.0,J. Randle enters the game for B. Lopez,,79,87
329,3,0:36.0,T. Ennis makes 2-pt jump shot from 11 ft (assist by L. Ball),,81,87
330,3,0:28.0,,K. Durant makes 2-pt jump shot from 9 ft,81,89
331,3,0:11.0,Personal foul by J. McGee (drawn by J. Randle),,81,89
332,3,0:11.0,J. Randle makes free throw 1 of 2,,82,89
333,3,0:11.0,,O. Casspi enters the game for J. McGee,82,89
334,3,0:11.0,,N. Young enters the game for J. Bell,82,89
335,3,0:11.0,D. Williams enters the game for T. Wear,,82,89
336,3,0:11.0,J. Randle misses free throw 2 of 2,,82,89
337,3,0:11.0,,Defensive rebound by K. Durant,82,89
338,3,0:05.0,,K. Durant misses 3-pt jump shot from 28 ft,82,89
339,3,0:03.0,Defensive rebound by J. Randle,,82,89
340,3,0:00.0,J. Randle misses 3-pt jump shot from 54 ft,,82,89
341,3,0:00.0,Offensive rebound by Team,,82,89
342,4,11:41.0,A. Caruso makes 2-pt layup from 2 ft (assist by L. Ball),,84,89
343,4,11:19.0,,N. Young makes 2-pt jump shot from 20 ft (assist by J. Bell),84,91
344,4,11:06.0,L. Ball misses 3-pt jump shot from 28 ft,,84,91
345,4,11:03.0,,Defensive rebound by O. Casspi,84,91
346,4,10:59.0,,S. Livingston misses 2-pt jump shot from 14 ft,84,91
347,4,10:55.0,Defensive rebound by J. Randle,,84,91
348,4,10:52.0,Shooting foul by S. Livingston (drawn by J. Randle),,84,91
349,4,10:52.0,J. Randle makes free throw 1 of 2,,85,91
350,4,10:52.0,J. Randle makes free throw 2 of 2,,86,91
351,4,10:33.0,,O. Casspi makes 2-pt layup from 3 ft,86,93
352,4,10:33.0,,Shooting foul by A. Caruso (drawn by O. Casspi),86,93
353,4,10:33.0,,O. Casspi makes free throw 1 of 1,86,94
354,4,10:23.0,Offensive foul by L. Ball (drawn by N. Young),,86,94
355,4,10:23.0,Turnover by L. Ball (offensive foul),,86,94
356,4,10:23.0,,K. Looney enters the game for J. Bell,86,94
357,4,10:02.0,,Shooting foul by J. Randle (drawn by K. Looney),86,94
358,4,10:02.0,,K. Looney makes free throw 1 of 2,86,95
359,4,10:02.0,,K. Looney makes free throw 2 of 2,86,96
360,4,9:52.0,T. Wear misses 2-pt jump shot from 6 ft (block by A. Iguodala),,86,96
361,4,9:50.0,,Defensive rebound by A. Iguodala,86,96
362,4,9:42.0,,K. Looney makes 2-pt layup from 1 ft (assist by A. Iguodala),86,98
363,4,9:26.0,A. Caruso makes 2-pt layup from 4 ft (assist by T. Ennis),,88,98
364,4,8:58.0,,K. Looney misses 2-pt jump shot from 6 ft (block by L. Ball),88,98
365,4,8:55.0,Defensive rebound by T. Wear,,88,98
366,4,8:43.0,T. Ennis misses 2-pt layup from 2 ft,,88,98
367,4,8:41.0,,Defensive rebound by N. Young,88,98
368,4,8:34.0,,S. Livingston misses 2-pt jump shot from 12 ft,88,98
369,4,8:29.0,Defensive rebound by L. Ball,,88,98
370,4,8:20.0,Personal foul by S. Livingston (drawn by L. Ball),,88,98
371,4,8:20.0,,Q. Cook enters the game for S. Livingston,88,98
372,4,8:20.0,B. Lopez enters the game for J. Randle,,88,98
373,4,8:10.0,B. Lopez misses 2-pt jump shot from 10 ft,,88,98
374,4,8:07.0,,Defensive rebound by N. Young,88,98
375,4,8:03.0,,Turnover by A. Iguodala (lost ball; steal by T. Ennis),88,98
376,4,7:57.0,L. Ball misses 3-pt jump shot from 28 ft,,88,98
377,4,7:54.0,,Defensive rebound by O. Casspi,88,98
378,4,7:39.0,,Turnover by K. Looney (lost ball; steal by A. Caruso),88,98
379,4,7:35.0,T. Wear misses 3-pt jump shot from 28 ft,,88,98
380,4,7:32.0,Offensive rebound by L. Ball,,88,98
