,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
243,2,0:00.0,,K. Thompson misses 3-pt jump shot from 76 ft,70,57
244,2,0:00.0,,Offensive rebound by Team,70,57
245,2,0:00.0,,Technical foul by D. Green,70,57
246,3,12:00.0,R. Westbrook makes technical free throw,,71,57
247,3,11:47.0,,Turnover by D. Green (bad pass),71,57
248,3,11:34.0,P. Patterson misses 3-pt jump shot from 24 ft,,71,57
249,3,11:30.0,,Defensive rebound by S. Curry,71,57
250,3,11:28.0,,K. Durant misses 3-pt jump shot from 27 ft,71,57
251,3,11:23.0,Defensive rebound by S. Adams,,71,57
252,3,11:15.0,J. Huestis makes 2-pt jump shot from 9 ft,,73,57
253,3,11:00.0,,Personal foul by J. Huestis (drawn by Z. Pachulia),73,57
254,3,10:54.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),73,59
255,3,10:54.0,,Shooting foul by P. Patterson (drawn by D. Green),73,59
256,3,10:54.0,,D. Green misses free throw 1 of 1,73,59
257,3,10:52.0,Defensive rebound by R. Westbrook,,73,59
258,3,10:39.0,Turnover by P. George (lost ball; steal by K. Thompson),,73,59
259,3,10:25.0,,K. Durant makes 2-pt jump shot from 7 ft (assist by K. Thompson),73,61
260,3,10:12.0,R. Westbrook misses 2-pt jump shot from 14 ft,,73,61
261,3,10:10.0,,Defensive rebound by Team,73,61
262,3,9:52.0,,S. Curry misses 3-pt jump shot from 23 ft,73,61
263,3,9:50.0,Defensive rebound by S. Adams,,73,61
264,3,9:46.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,76,61
265,3,9:31.0,,Shooting foul by J. Huestis (drawn by K. Durant),76,61
266,3,9:31.0,,K. Durant makes free throw 1 of 2,76,62
267,3,9:31.0,,K. Durant makes free throw 2 of 2,76,63
268,3,9:12.0,R. Westbrook makes 2-pt jump shot from 18 ft,,78,63
269,3,9:02.0,,Personal foul by P. George (drawn by Z. Pachulia),78,63
270,3,9:02.0,J. Grant enters the game for J. Huestis,,78,63
271,3,8:54.0,,Z. Pachulia misses 2-pt jump shot from 9 ft,78,63
272,3,8:51.0,Defensive rebound by S. Adams,,78,63
273,3,8:42.0,Shooting foul by Z. Pachulia (drawn by P. George),,78,63
274,3,8:42.0,P. George makes free throw 1 of 2,,79,63
275,3,8:42.0,P. George makes free throw 2 of 2,,80,63
276,3,8:32.0,,Turnover by S. Curry (bad pass; steal by S. Adams),80,63
277,3,8:32.0,Personal foul by Z. Pachulia (drawn by P. George),,80,63
278,3,8:21.0,Shooting foul by Z. Pachulia (drawn by P. Patterson),,80,63
279,3,8:21.0,P. Patterson makes free throw 1 of 2,,81,63
280,3,8:21.0,P. Patterson makes free throw 2 of 2,,82,63
281,3,8:07.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by D. Green),82,65
282,3,7:54.0,Shooting foul by Z. Pachulia (drawn by R. Westbrook),,82,65
283,3,7:54.0,R. Westbrook makes free throw 1 of 2,,83,65
284,3,7:54.0,R. Westbrook makes free throw 2 of 2,,84,65
285,3,7:42.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),84,68
286,3,7:16.0,J. Grant misses 2-pt layup from 3 ft (block by S. Curry),,84,68
287,3,7:16.0,Offensive rebound by Team,,84,68
288,3,7:16.0,Turnover by Team (shot clock),,84,68
289,3,7:01.0,,K. Thompson misses 3-pt jump shot from 25 ft,84,68
290,3,7:01.0,Defensive rebound by P. George,,84,68
291,3,7:01.0,,Offensive charge foul by S. Adams (drawn by D. Green),84,68
292,3,7:01.0,Turnover by S. Adams (offensive foul),,84,68
293,3,6:43.0,,K. Durant misses 2-pt jump shot from 15 ft,84,68
294,3,6:40.0,Defensive rebound by S. Adams,,84,68
295,3,6:37.0,R. Westbrook misses 2-pt jump shot from 18 ft,,84,68
296,3,6:33.0,,Defensive rebound by D. Green,84,68
297,3,6:32.0,Offensive charge foul by S. Curry (drawn by J. Grant),,84,68
298,3,6:32.0,,Turnover by S. Curry (offensive foul),84,68
299,3,6:32.0,,Golden State full timeout,84,68
300,3,6:19.0,J. Grant makes 2-pt layup from 1 ft (assist by P. George),,86,68
301,3,5:55.0,,Turnover by K. Thompson (bad pass; steal by P. George),86,68
302,3,5:46.0,P. George makes 3-pt jump shot from 25 ft,,89,68
303,3,5:35.0,,Shooting foul by P. Patterson (drawn by Z. Pachulia),89,68
304,3,5:35.0,,Z. Pachulia misses free throw 1 of 2,89,68
305,3,5:35.0,,Offensive rebound by Team,89,68
306,3,5:35.0,,Z. Pachulia misses free throw 2 of 2,89,68
307,3,5:33.0,Defensive rebound by R. Westbrook,,89,68
308,3,5:16.0,R. Westbrook misses 2-pt jump shot from 20 ft,,89,68
309,3,5:14.0,,Defensive rebound by K. Durant,89,68
310,3,5:04.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by K. Thompson),89,71
311,3,4:43.0,P. George misses 2-pt jump shot from 23 ft,,89,71
312,3,4:41.0,Offensive rebound by P. Patterson,,89,71
313,3,4:40.0,P. George makes 2-pt dunk at rim (assist by P. Patterson),,91,71
314,3,4:40.0,Shooting foul by Z. Pachulia (drawn by P. George),,91,71
315,3,4:40.0,,A. Iguodala enters the game for D. Green,91,71
316,3,4:40.0,,K. Looney enters the game for Z. Pachulia,91,71
317,3,4:40.0,P. George misses free throw 1 of 1,,91,71
318,3,4:38.0,,Defensive rebound by K. Durant,91,71
319,3,4:31.0,,K. Durant misses 3-pt jump shot from 24 ft,91,71
320,3,4:25.0,Defensive rebound by P. George,,91,71
321,3,4:18.0,R. Westbrook misses 3-pt jump shot from 28 ft,,91,71
322,3,4:15.0,,Defensive rebound by K. Thompson,91,71
323,3,4:07.0,,Turnover by K. Thompson (lost ball; steal by P. George),91,71
324,3,3:59.0,Personal foul by K. Looney (drawn by S. Adams),,91,71
325,3,3:59.0,S. Adams misses free throw 1 of 2,,91,71
326,3,3:59.0,Offensive rebound by Team,,91,71
327,3,3:59.0,,Golden State full timeout,91,71
328,3,3:59.0,,N. Young enters the game for K. Thompson,91,71
329,3,3:59.0,J. Huestis enters the game for P. George,,91,71
330,3,3:59.0,Á. Abrines enters the game for P. Patterson,,91,71
331,3,3:59.0,S. Adams misses free throw 2 of 2,,91,71
332,3,3:56.0,,Defensive rebound by K. Looney,91,71
333,3,3:39.0,,S. Curry misses 3-pt jump shot from 26 ft,91,71
334,3,3:35.0,Defensive rebound by S. Adams,,91,71
335,3,3:21.0,R. Westbrook misses 2-pt jump shot from 13 ft,,91,71
336,3,3:18.0,,Defensive rebound by Team,91,71
337,3,3:05.0,,Personal foul by J. Grant (drawn by K. Looney),91,71
338,3,3:05.0,,K. Looney misses free throw 1 of 2,91,71
339,3,3:05.0,,Offensive rebound by Team,91,71
340,3,3:05.0,,K. Looney misses free throw 2 of 2,91,71
341,3,3:03.0,Defensive rebound by R. Westbrook,,91,71
342,3,2:49.0,S. Adams makes 2-pt layup from 1 ft,,93,71
343,3,2:32.0,,S. Curry makes 2-pt layup from 2 ft,93,73
344,3,2:15.0,J. Huestis misses 2-pt jump shot from 4 ft (block by K. Durant),,93,73
345,3,2:15.0,Offensive rebound by Team,,93,73
346,3,2:08.0,S. Adams makes 2-pt hook shot from 6 ft,,95,73
347,3,2:01.0,Offensive charge foul by K. Looney (drawn by Á. Abrines),,95,73
348,3,2:01.0,,Turnover by K. Looney (offensive foul),95,73
349,3,1:51.0,Á. Abrines misses 3-pt jump shot from 26 ft,,95,73
350,3,1:49.0,Offensive rebound by S. Adams,,95,73
351,3,1:35.0,Personal foul by A. Iguodala (drawn by R. Westbrook),,95,73
352,3,1:35.0,R. Westbrook makes free throw 1 of 2,,96,73
353,3,1:35.0,R. Westbrook makes free throw 2 of 2,,97,73
354,3,1:27.0,,Personal foul by Á. Abrines (drawn by S. Curry),97,73
355,3,1:27.0,,S. Curry makes free throw 1 of 2,97,74
356,3,1:27.0,,D. Green enters the game for K. Looney,97,74
357,3,1:27.0,,J. McGee enters the game for K. Durant,97,74
358,3,1:27.0,,S. Curry makes free throw 2 of 2,97,75
359,3,1:14.0,S. Adams makes 2-pt layup from 1 ft,,99,75
360,3,1:14.0,Shooting foul by J. McGee (drawn by S. Adams),,99,75
361,3,1:14.0,S. Adams misses free throw 1 of 1,,99,75
362,3,1:10.0,,Defensive rebound by S. Curry,99,75
363,3,1:02.0,,N. Young misses 3-pt jump shot from 22 ft,99,75
364,3,0:59.0,Defensive rebound by S. Adams,,99,75
365,3,0:47.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,99,75
366,3,0:44.0,,Shooting foul by J. Grant (drawn by S. Curry),99,75
367,3,0:44.0,,S. Curry makes free throw 1 of 2,99,76
368,3,0:44.0,P. Patterson enters the game for S. Adams,,99,76
369,3,0:44.0,,S. Curry makes free throw 2 of 2,99,77
370,3,0:32.0,Turnover by R. Westbrook (bad pass; steal by J. McGee),,99,77
371,3,0:22.0,,Turnover by A. Iguodala (traveling),99,77
372,3,0:05.0,R. Westbrook misses 3-pt jump shot from 28 ft,,99,77
373,3,0:02.0,,Defensive rebound by S. Curry,99,77
374,3,0:01.0,,S. Curry misses 3-pt jump shot from 62 ft,99,77
375,3,0:00.0,,Offensive rebound by Team,99,77
376,4,11:44.0,S. Adams misses 2-pt hook shot from 10 ft,,99,77
377,4,11:39.0,,Defensive rebound by A. Iguodala,99,77
378,4,11:34.0,,S. Livingston makes 2-pt jump shot from 11 ft (assist by A. Iguodala),99,79
379,4,11:06.0,P. Patterson misses 3-pt jump shot from 25 ft,,99,79
380,4,11:03.0,,Defensive rebound by D. West,99,79
381,4,10:58.0,,Turnover by S. Livingston (bad pass),99,79
382,4,10:37.0,P. Patterson misses 2-pt layup from 7 ft,,99,79
383,4,10:35.0,,Defensive rebound by D. West,99,79
384,4,10:35.0,,Personal foul by P. Patterson (drawn by D. West),99,79
385,4,10:22.0,,D. West makes 2-pt jump shot from 15 ft (assist by D. Green),99,81
386,4,9:58.0,R. Felton misses 3-pt jump shot from 26 ft,,99,81
387,4,9:57.0,Offensive rebound by S. Adams,,99,81
388,4,9:57.0,Personal foul by D. Green (drawn by S. Adams),,99,81
389,4,9:49.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Felton),,102,81
390,4,9:36.0,,Turnover by A. Iguodala (bad pass; steal by S. Adams),102,81
391,4,9:22.0,P. Patterson misses 3-pt jump shot from 23 ft,,102,81
392,4,9:19.0,,Defensive rebound by D. West,102,81
393,4,9:11.0,,D. Green misses 2-pt layup from 2 ft,102,81
