,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
30,1,8:48.0,,Shooting foul by K. Dunn (drawn by J. Wall),10,6
31,1,8:48.0,,J. Wall makes free throw 1 of 2,10,7
32,1,8:48.0,,J. Wall makes free throw 2 of 2,10,8
33,1,8:32.0,L. Markkanen misses 3-pt jump shot from 25 ft,,10,8
34,1,8:29.0,Offensive rebound by R. Lopez,,10,8
35,1,8:27.0,K. Dunn makes 2-pt jump shot from 17 ft (assist by D. Valentine),,12,8
36,1,8:07.0,,Turnover by O. Porter (traveling),12,8
37,1,7:49.0,K. Dunn makes 2-pt layup from 2 ft,,14,8
38,1,7:35.0,,Shooting foul by R. Lopez (drawn by M. Morris),14,8
39,1,7:35.0,,M. Morris makes free throw 1 of 3,14,9
40,1,7:35.0,,M. Morris makes free throw 2 of 3,14,10
41,1,7:35.0,,M. Morris makes free throw 3 of 3,14,11
42,1,7:18.0,L. Markkanen makes 2-pt dunk from 2 ft (assist by K. Dunn),,16,11
43,1,7:10.0,,O. Porter misses 2-pt jump shot from 20 ft,16,11
44,1,7:06.0,,Offensive rebound by M. Morris,16,11
45,1,7:00.0,,M. Gortat misses 2-pt layup from 1 ft,16,11
46,1,6:57.0,Defensive rebound by D. Valentine,,16,11
47,1,6:53.0,L. Markkanen misses 2-pt layup from 5 ft,,16,11
48,1,6:50.0,,Defensive rebound by J. Wall,16,11
49,1,6:43.0,,J. Wall misses 2-pt jump shot from 18 ft,16,11
50,1,6:41.0,Defensive rebound by L. Markkanen,,16,11
51,1,6:31.0,K. Dunn makes 2-pt dunk from 1 ft,,18,11
52,1,6:31.0,,Washington full timeout,18,11
53,1,6:09.0,,M. Morris misses 2-pt jump shot from 8 ft,18,11
54,1,6:06.0,,Offensive rebound by J. Wall,18,11
55,1,6:01.0,,O. Porter misses 3-pt jump shot from 23 ft,18,11
56,1,5:59.0,Defensive rebound by R. Lopez,,18,11
57,1,5:55.0,D. Valentine makes 2-pt layup at rim (assist by R. Lopez),,20,11
58,1,5:42.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),20,14
59,1,5:31.0,,I. Mahinmi enters the game for O. Porter,20,14
60,1,5:31.0,,K. Oubre enters the game for M. Gortat,20,14
61,1,5:29.0,J. Holiday misses 3-pt jump shot from 25 ft,,20,14
62,1,5:26.0,,Defensive rebound by B. Beal,20,14
63,1,5:18.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),20,17
64,1,5:00.0,K. Dunn misses 3-pt jump shot from 25 ft,,20,17
65,1,4:58.0,,Defensive rebound by K. Oubre,20,17
66,1,4:49.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by J. Wall),20,20
67,1,4:39.0,K. Dunn makes 2-pt jump shot from 11 ft,,22,20
68,1,4:31.0,,Turnover by J. Wall (bad pass; steal by J. Holiday),22,20
69,1,4:28.0,Personal foul by J. Wall (drawn by J. Holiday),,22,20
70,1,4:21.0,J. Holiday makes 2-pt jump shot from 17 ft (assist by K. Dunn),,24,20
71,1,4:00.0,,M. Morris misses 2-pt jump shot from 17 ft,24,20
72,1,3:56.0,Defensive rebound by J. Holiday,,24,20
73,1,3:48.0,D. Valentine makes 2-pt hook shot from 6 ft (assist by K. Dunn),,26,20
74,1,3:32.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by K. Oubre),26,23
75,1,3:14.0,Personal foul by M. Morris (drawn by L. Markkanen),,26,23
76,1,3:14.0,,M. Scott enters the game for M. Morris,26,23
77,1,3:14.0,N. Mirotić enters the game for L. Markkanen,,26,23
78,1,3:14.0,D. Nwaba enters the game for D. Valentine,,26,23
79,1,3:05.0,J. Holiday makes 2-pt jump shot from 17 ft (assist by N. Mirotić),,28,23
80,1,2:50.0,,Turnover by J. Wall (bad pass; steal by D. Nwaba),28,23
81,1,2:46.0,Shooting foul by M. Scott (drawn by D. Nwaba),,28,23
82,1,2:46.0,Chicago full timeout,,28,23
83,1,2:46.0,B. Portis enters the game for K. Dunn,,28,23
84,1,2:46.0,J. Grant enters the game for R. Lopez,,28,23
85,1,2:46.0,D. Nwaba makes free throw 1 of 2,,29,23
86,1,2:46.0,D. Nwaba misses free throw 2 of 2,,29,23
87,1,2:44.0,,Defensive rebound by K. Oubre,29,23
88,1,2:29.0,,B. Beal misses 2-pt jump shot from 15 ft,29,23
89,1,2:25.0,,Offensive rebound by M. Scott,29,23
90,1,2:15.0,,K. Oubre misses 3-pt jump shot from 24 ft,29,23
91,1,2:12.0,Defensive rebound by B. Portis,,29,23
92,1,2:09.0,,T. Satoranský enters the game for J. Wall,29,23
93,1,2:02.0,J. Holiday misses 2-pt jump shot from 19 ft,,29,23
94,1,1:58.0,,Defensive rebound by M. Scott,29,23
95,1,1:44.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by B. Beal),29,26
96,1,1:33.0,Shooting foul by I. Mahinmi (drawn by B. Portis),,29,26
97,1,1:33.0,B. Portis makes free throw 1 of 2,,30,26
98,1,1:33.0,B. Portis makes free throw 2 of 2,,31,26
99,1,1:23.0,,B. Beal misses 3-pt jump shot from 25 ft,31,26
100,1,1:21.0,Defensive rebound by J. Grant,,31,26
101,1,1:21.0,Personal foul by B. Beal (drawn by J. Grant),,31,26
102,1,1:21.0,J. Grant makes free throw 1 of 2,,32,26
103,1,1:21.0,,J. Meeks enters the game for B. Beal,32,26
104,1,1:21.0,J. Grant makes free throw 2 of 2,,33,26
105,1,1:08.0,,Def 3 sec tech foul by B. Portis,33,26
106,1,1:08.0,,J. Meeks misses technical free throw,33,26
107,1,1:08.0,,Offensive rebound by Team,33,26
108,1,0:55.0,,M. Scott makes 2-pt layup from 1 ft (assist by K. Oubre),33,28
109,1,0:47.0,N. Mirotić makes 2-pt dunk from 1 ft (assist by J. Grant),,35,28
110,1,0:40.0,,T. Satoranský misses 2-pt jump shot from 17 ft,35,28
111,1,0:35.0,Defensive rebound by D. Nwaba,,35,28
112,1,0:28.0,J. Grant misses 3-pt jump shot from 25 ft,,35,28
113,1,0:25.0,Offensive rebound by D. Nwaba,,35,28
114,1,0:22.0,D. Nwaba misses 2-pt layup from 1 ft,,35,28
115,1,0:21.0,,Defensive rebound by Team,35,28
116,1,0:21.0,Loose ball foul by D. Nwaba (drawn by J. Meeks),,35,28
117,1,0:06.0,,J. Meeks misses 3-pt jump shot from 24 ft,35,28
118,1,0:03.0,,Offensive rebound by K. Oubre,35,28
119,1,0:03.0,,Shooting foul by D. Nwaba (drawn by K. Oubre),35,28
120,1,0:03.0,,K. Oubre makes free throw 1 of 2,35,29
121,1,0:03.0,,K. Oubre makes free throw 2 of 2,35,30
122,1,0:00.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by N. Mirotić),,38,30
123,2,11:45.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Meeks),38,33
124,2,11:28.0,Personal foul by K. Oubre (drawn by N. Mirotić),,38,33
125,2,11:20.0,D. Nwaba makes 2-pt layup from 2 ft (assist by N. Mirotić),,40,33
126,2,11:20.0,Shooting foul by J. Meeks (drawn by D. Nwaba),,40,33
127,2,11:20.0,D. Nwaba makes free throw 1 of 1,,41,33
128,2,11:03.0,,M. Scott makes 2-pt jump shot from 13 ft (assist by J. Meeks),41,35
129,2,10:44.0,B. Portis misses 3-pt jump shot from 26 ft,,41,35
130,2,10:40.0,Offensive rebound by D. Nwaba,,41,35
131,2,10:39.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Nwaba),,44,35
132,2,10:23.0,,T. Satoranský misses 2-pt jump shot from 16 ft,44,35
133,2,10:19.0,Defensive rebound by B. Portis,,44,35
134,2,10:16.0,B. Portis makes 2-pt layup from 1 ft,,46,35
135,2,10:16.0,,Washington full timeout,46,35
136,2,10:16.0,,M. Gortat enters the game for K. Oubre,46,35
137,2,10:16.0,,J. Wall enters the game for J. Meeks,46,35
138,2,10:16.0,,B. Beal enters the game for I. Mahinmi,46,35
139,2,10:16.0,,M. Morris enters the game for M. Scott,46,35
140,2,10:16.0,,O. Porter enters the game for T. Satoranský,46,35
141,2,9:59.0,,J. Wall misses 2-pt layup at rim,46,35
142,2,9:57.0,Defensive rebound by B. Portis,,46,35
143,2,9:49.0,N. Mirotić misses 3-pt jump shot from 29 ft,,46,35
144,2,9:46.0,,Defensive rebound by M. Gortat,46,35
145,2,9:42.0,,J. Wall makes 2-pt layup at rim,46,37
146,2,9:18.0,J. Grant misses 2-pt jump shot from 16 ft,,46,37
147,2,9:16.0,Offensive rebound by B. Portis,,46,37
148,2,9:13.0,Turnover by B. Portis (lost ball; steal by M. Morris),,46,37
149,2,9:00.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),46,40
150,2,8:57.0,Chicago full timeout,,46,40
151,2,8:57.0,K. Dunn enters the game for J. Grant,,46,40
152,2,8:47.0,N. Mirotić misses 3-pt jump shot from 25 ft,,46,40
153,2,8:44.0,,Defensive rebound by B. Beal,46,40
154,2,8:27.0,,B. Beal misses 2-pt layup from 1 ft,46,40
155,2,8:25.0,Defensive rebound by P. Zipser,,46,40
156,2,8:20.0,N. Mirotić makes 2-pt dunk from 1 ft (assist by D. Nwaba),,48,40
157,2,8:01.0,,O. Porter misses 2-pt jump shot from 8 ft,48,40
158,2,7:59.0,Defensive rebound by P. Zipser,,48,40
159,2,7:48.0,B. Portis makes 2-pt jump shot from 15 ft (assist by K. Dunn),,50,40
160,2,7:20.0,,Turnover by B. Beal (bad pass; steal by P. Zipser),50,40
161,2,7:15.0,B. Portis misses 2-pt layup from 2 ft (block by J. Wall),,50,40
162,2,7:12.0,,Defensive rebound by B. Beal,50,40
163,2,7:08.0,,Personal foul by P. Zipser (drawn by J. Wall),50,40
164,2,7:00.0,,Personal foul by K. Dunn (drawn by J. Wall),50,40
165,2,6:48.0,,O. Porter makes 2-pt layup from 1 ft,50,42
166,2,6:48.0,,K. Oubre enters the game for M. Morris,50,42
167,2,6:33.0,Personal foul by O. Porter (drawn by N. Mirotić),,50,42
168,2,6:19.0,B. Portis makes 2-pt layup from 2 ft (assist by K. Dunn),,52,42
169,2,6:00.0,,Turnover by M. Gortat (lost ball; steal by D. Nwaba),52,42
170,2,5:55.0,D. Nwaba misses 2-pt layup at rim (block by J. Wall),,52,42
171,2,5:52.0,,Defensive rebound by O. Porter,52,42
172,2,5:49.0,,K. Oubre makes 2-pt layup from 1 ft (assist by B. Beal),52,44
173,2,5:39.0,N. Mirotić makes 2-pt jump shot from 20 ft,,54,44
174,2,5:13.0,,Turnover by M. Gortat (offensive goaltending),54,44
175,2,5:13.0,,M. Scott enters the game for M. Gortat,54,44
176,2,5:13.0,J. Holiday enters the game for B. Portis,,54,44
177,2,5:13.0,L. Markkanen enters the game for D. Nwaba,,54,44
178,2,5:13.0,D. Valentine enters the game for P. Zipser,,54,44
179,2,5:03.0,K. Dunn misses 3-pt jump shot from 25 ft,,54,44
180,2,5:03.0,Offensive rebound by Team,,54,44
181,2,5:03.0,,Loose ball foul by K. Oubre,54,44
182,2,5:03.0,,Technical foul by K. Oubre,54,44
183,2,5:03.0,J. Holiday misses technical free throw,,54,44
184,2,5:03.0,Offensive rebound by Team,,54,44
185,2,4:52.0,N. Mirotić makes 2-pt jump shot from 20 ft,,56,44
186,2,4:36.0,,J. Wall makes 2-pt layup from 1 ft,56,46
187,2,4:21.0,N. Mirotić misses 2-pt hook shot from 2 ft,,56,46
188,2,4:20.0,,Defensive rebound by J. Wall,56,46
189,2,4:15.0,,K. Oubre makes 2-pt layup from 2 ft (assist by J. Wall),56,48
190,2,4:06.0,Offensive foul by N. Mirotić (drawn by J. Wall),,56,48
191,2,4:06.0,Turnover by N. Mirotić (offensive foul),,56,48
192,2,3:57.0,,J. Wall misses 3-pt jump shot from 25 ft,56,48
193,2,3:53.0,Defensive rebound by L. Markkanen,,56,48
194,2,3:47.0,D. Valentine misses 3-pt jump shot from 24 ft,,56,48
195,2,3:44.0,Offensive rebound by N. Mirotić,,56,48
196,2,3:43.0,N. Mirotić misses 2-pt layup from 2 ft (block by M. Scott),,56,48
197,2,3:43.0,Offensive rebound by N. Mirotić,,56,48
198,2,3:34.0,J. Holiday misses 3-pt jump shot from 26 ft,,56,48
199,2,3:32.0,,Defensive rebound by O. Porter,56,48
200,2,3:32.0,,Personal foul by J. Holiday (drawn by K. Oubre),56,48
201,2,3:32.0,R. Lopez enters the game for N. Mirotić,,56,48
202,2,3:29.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by B. Beal),56,51
203,2,3:06.0,K. Dunn misses 2-pt layup from 3 ft,,56,51
204,2,3:03.0,,Defensive rebound by O. Porter,56,51
205,2,3:01.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),56,53
206,2,3:01.0,Chicago full timeout,,56,53
207,2,2:50.0,R. Lopez makes 2-pt layup from 2 ft,,58,53
208,2,2:50.0,Shooting foul by M. Scott (drawn by R. Lopez),,58,53
209,2,2:50.0,R. Lopez makes free throw 1 of 1,,59,53
210,2,2:33.0,,B. Beal misses 3-pt jump shot from 25 ft,59,53
211,2,2:30.0,Defensive rebound by K. Dunn,,59,53
212,2,2:17.0,R. Lopez makes 2-pt hook shot from 8 ft,,61,53
213,2,1:56.0,,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),61,55
214,2,1:31.0,L. Markkanen misses 3-pt jump shot from 26 ft,,61,55
215,2,1:28.0,,Defensive rebound by M. Scott,61,55
216,2,1:22.0,,O. Porter misses 3-pt jump shot from 26 ft,61,55
217,2,1:17.0,Defensive rebound by K. Dunn,,61,55
218,2,1:12.0,K. Dunn makes 2-pt layup from 2 ft,,63,55
219,2,1:00.0,,B. Beal makes 2-pt layup at rim,63,57
220,2,0:44.0,D. Valentine misses 2-pt hook shot from 14 ft,,63,57
221,2,0:41.0,,Defensive rebound by J. Wall,63,57
222,2,0:39.0,,Shooting foul by D. Valentine (drawn by J. Wall),63,57
223,2,0:39.0,,J. Wall misses free throw 1 of 2,63,57
224,2,0:39.0,,Offensive rebound by Team,63,57
225,2,0:39.0,J. Grant enters the game for K. Dunn,,63,57
226,2,0:39.0,,J. Wall misses free throw 2 of 2,63,57
227,2,0:36.0,Defensive rebound by J. Holiday,,63,57
228,2,0:29.0,L. Markkanen misses 3-pt jump shot from 26 ft,,63,57
229,2,0:26.0,,Defensive rebound by M. Scott,63,57
230,2,0:04.0,,B. Beal makes 2-pt jump shot from 12 ft,63,59
231,2,0:00.0,J. Grant misses 3-pt jump shot from 26 ft,,63,59
232,2,0:00.0,Offensive rebound by Team,,63,59
233,3,11:40.0,,B. Beal misses 3-pt jump shot from 25 ft,63,59
234,3,11:36.0,,Offensive rebound by M. Morris,63,59
235,3,11:33.0,,M. Morris makes 2-pt jump shot from 14 ft (assist by O. Porter),63,61
236,3,11:10.0,Turnover by L. Markkanen (traveling),,63,61
237,3,10:59.0,,J. Wall misses 3-pt jump shot from 25 ft,63,61
238,3,10:56.0,Defensive rebound by K. Dunn,,63,61
239,3,10:38.0,R. Lopez makes 2-pt dunk at rim (assist by K. Dunn),,65,61
240,3,10:38.0,Shooting foul by J. Wall (drawn by R. Lopez),,65,61
241,3,10:38.0,R. Lopez makes free throw 1 of 1,,66,61
242,3,10:16.0,,B. Beal misses 2-pt jump shot from 7 ft,66,61
243,3,10:14.0,,Offensive rebound by M. Morris,66,61
244,3,10:07.0,,M. Morris misses 2-pt jump shot from 11 ft,66,61
245,3,10:06.0,Defensive rebound by J. Holiday,,66,61
246,3,10:06.0,Personal foul by B. Beal (drawn by K. Dunn),,66,61
247,3,9:40.0,R. Lopez misses 2-pt hook shot from 12 ft,,66,61
248,3,9:38.0,,Defensive rebound by O. Porter,66,61
249,3,9:34.0,,Turnover by J. Wall (bad pass),66,61
250,3,9:27.0,,Offensive charge foul by K. Dunn (drawn by M. Gortat),66,61
251,3,9:27.0,Turnover by K. Dunn (offensive foul),,66,61
252,3,9:11.0,,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),66,63
253,3,8:56.0,Turnover by L. Markkanen (bad pass; steal by M. Morris),,66,63
254,3,8:44.0,,B. Beal makes 3-pt jump shot from 25 ft,66,66
255,3,8:25.0,R. Lopez makes 2-pt jump shot from 14 ft (assist by K. Dunn),,68,66
256,3,8:11.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Wall),68,68
257,3,7:59.0,L. Markkanen misses 3-pt jump shot from 26 ft,,68,68
258,3,7:55.0,,Defensive rebound by B. Beal,68,68
259,3,7:45.0,,J. Wall misses 2-pt layup from 2 ft,68,68
260,3,7:43.0,Defensive rebound by L. Markkanen,,68,68
261,3,7:39.0,Personal foul by O. Porter (drawn by K. Dunn),,68,68
262,3,7:33.0,R. Lopez makes 2-pt hook shot from 6 ft,,70,68
263,3,7:08.0,,J. Wall misses 2-pt jump shot from 17 ft,70,68
264,3,7:05.0,Defensive rebound by L. Markkanen,,70,68
265,3,7:02.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by K. Dunn),,73,68
266,3,6:35.0,,M. Gortat makes 2-pt hook shot from 6 ft,73,70
267,3,6:22.0,K. Dunn misses 2-pt layup from 1 ft,,73,70
268,3,6:19.0,,Defensive rebound by B. Beal,73,70
269,3,6:17.0,,Shooting foul by D. Valentine (drawn by J. Wall),73,70
270,3,6:17.0,,Washington full timeout,73,70
271,3,6:17.0,,J. Wall makes free throw 1 of 2,73,71
272,3,6:17.0,,J. Wall makes free throw 2 of 2,73,72
273,3,5:59.0,J. Holiday makes 2-pt layup from 5 ft,,75,72
274,3,5:37.0,,O. Porter misses 3-pt jump shot from 25 ft,75,72
275,3,5:32.0,Defensive rebound by L. Markkanen,,75,72
276,3,5:18.0,R. Lopez makes 2-pt jump shot from 13 ft (assist by K. Dunn),,77,72
277,3,4:54.0,,J. Wall misses 2-pt jump shot from 18 ft,77,72
278,3,4:48.0,,Offensive rebound by M. Gortat,77,72
279,3,4:48.0,,M. Gortat makes 2-pt layup at rim,77,74
280,3,4:39.0,K. Dunn misses 2-pt layup from 1 ft (block by J. Wall),,77,74
281,3,4:39.0,Offensive rebound by Team,,77,74
282,3,4:39.0,,M. Scott enters the game for M. Gortat,77,74
283,3,4:32.0,D. Valentine misses 3-pt jump shot from 25 ft,,77,74
284,3,4:29.0,,Defensive rebound by M. Morris,77,74
285,3,4:21.0,,O. Porter misses 2-pt jump shot from 22 ft,77,74
286,3,4:17.0,Defensive rebound by K. Dunn,,77,74
287,3,4:11.0,K. Dunn makes 3-pt jump shot from 27 ft,,80,74
288,3,3:55.0,,Personal foul by K. Dunn (drawn by J. Wall),80,74
289,3,3:55.0,,K. Oubre enters the game for O. Porter,80,74
290,3,3:55.0,J. Grant enters the game for K. Dunn,,80,74
291,3,3:55.0,D. Nwaba enters the game for R. Lopez,,80,74
292,3,3:55.0,N. Mirotić enters the game for D. Valentine,,80,74
293,3,3:41.0,,J. Wall misses 2-pt jump shot from 15 ft,80,74
294,3,3:38.0,Defensive rebound by N. Mirotić,,80,74
295,3,3:29.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Grant),,83,74
296,3,3:13.0,,M. Scott misses 2-pt hook shot from 9 ft,83,74
297,3,3:13.0,,Offensive rebound by M. Morris,83,74
298,3,3:13.0,,Personal foul by L. Markkanen (drawn by M. Morris),83,74
299,3,3:13.0,B. Portis enters the game for L. Markkanen,,83,74
300,3,3:08.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by K. Oubre),83,77
301,3,2:52.0,B. Portis misses 2-pt hook shot from 6 ft (block by J. Wall),,83,77
302,3,2:49.0,,Defensive rebound by B. Beal,83,77
303,3,2:43.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by B. Beal),83,80
304,3,2:42.0,Chicago full timeout,,83,80
305,3,2:32.0,N. Mirotić misses 3-pt jump shot from 28 ft,,83,80
306,3,2:29.0,,Defensive rebound by Team,83,80
307,3,2:16.0,,M. Morris misses 2-pt jump shot from 18 ft,83,80
308,3,2:11.0,Defensive rebound by D. Nwaba,,83,80
309,3,1:52.0,Turnover by N. Mirotić (traveling),,83,80
310,3,1:36.0,,K. Oubre misses 3-pt jump shot from 23 ft,83,80
311,3,1:32.0,Defensive rebound by D. Nwaba,,83,80
312,3,1:27.0,Shooting foul by K. Oubre (drawn by J. Grant),,83,80
313,3,1:27.0,J. Grant makes free throw 1 of 2,,84,80
314,3,1:27.0,,T. Satoranský enters the game for J. Wall,84,80
315,3,1:27.0,J. Grant makes free throw 2 of 2,,85,80
316,3,1:13.0,,B. Beal misses 2-pt jump shot from 20 ft,85,80
317,3,1:11.0,,Offensive rebound by M. Morris,85,80
318,3,1:11.0,,Personal foul by J. Grant (drawn by M. Morris),85,80
319,3,1:03.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by M. Scott),85,83
320,3,0:55.0,N. Mirotić makes 3-pt jump shot from 29 ft (assist by J. Grant),,88,83
321,3,0:48.0,,Turnover by B. Beal (bad pass; steal by N. Mirotić),88,83
322,3,0:45.0,Shooting foul by K. Oubre (drawn by D. Nwaba),,88,83
323,3,0:45.0,D. Nwaba makes free throw 1 of 2,,89,83
324,3,0:45.0,D. Nwaba misses free throw 2 of 2,,89,83
325,3,0:42.0,,Defensive rebound by M. Morris,89,83
326,3,0:27.0,,B. Beal misses 2-pt jump shot from 17 ft,89,83
327,3,0:23.0,Defensive rebound by D. Nwaba,,89,83
328,3,0:03.0,J. Holiday misses 3-pt jump shot from 24 ft,,89,83
329,3,0:00.0,,Defensive rebound by M. Morris,89,83
330,3,0:00.0,,M. Morris misses 3-pt jump shot from 74 ft,89,83
331,3,0:00.0,,Offensive rebound by Team,89,83
332,4,11:45.0,J. Grant misses 3-pt jump shot from 25 ft,,89,83
333,4,11:42.0,Offensive rebound by B. Portis,,89,83
334,4,11:40.0,B. Portis makes 2-pt layup at rim,,91,83
335,4,11:17.0,,M. Scott makes 2-pt jump shot from 13 ft (assist by B. Beal),91,85
336,4,11:00.0,Personal foul by K. Oubre (drawn by D. Nwaba),,91,85
337,4,10:49.0,D. Nwaba misses 2-pt jump shot from 9 ft,,91,85
338,4,10:47.0,,Defensive rebound by K. Oubre,91,85
339,4,10:34.0,,M. Scott misses 3-pt jump shot from 26 ft,91,85
340,4,10:28.0,,Offensive rebound by O. Porter,91,85
341,4,10:28.0,,O. Porter makes 2-pt layup at rim,91,87
342,4,10:19.0,B. Portis misses 2-pt hook shot from 2 ft,,91,87
343,4,10:16.0,,Defensive rebound by K. Oubre,91,87
344,4,10:14.0,,Turnover by K. Oubre (bad pass; steal by D. Nwaba),91,87
345,4,10:06.0,D. Nwaba makes 2-pt layup from 1 ft (assist by N. Mirotić),,93,87
346,4,10:06.0,,Washington full timeout,93,87
347,4,10:06.0,,J. Wall enters the game for K. Oubre,93,87
348,4,9:52.0,,B. Beal makes 2-pt dunk at rim,93,89
349,4,9:30.0,J. Grant misses 3-pt jump shot from 26 ft,,93,89
350,4,9:27.0,,Defensive rebound by O. Porter,93,89
351,4,9:14.0,,J. Wall misses 3-pt jump shot from 27 ft,93,89
352,4,9:10.0,Defensive rebound by B. Portis,,93,89
353,4,8:58.0,Turnover by B. Portis (bad pass; steal by O. Porter),,93,89
354,4,8:52.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by B. Beal),93,92
355,4,8:36.0,Offensive foul by N. Mirotić (drawn by T. Satoranský),,93,92
356,4,8:36.0,Turnover by N. Mirotić (offensive foul),,93,92
357,4,8:36.0,K. Dunn enters the game for J. Grant,,93,92
358,4,8:25.0,,M. Scott makes 2-pt jump shot from 11 ft (assist by B. Beal),93,94
359,4,8:23.0,Chicago full timeout,,93,94
360,4,8:12.0,Shooting foul by B. Beal (drawn by K. Dunn),,93,94
361,4,8:12.0,K. Dunn makes free throw 1 of 2,,94,94
362,4,8:12.0,K. Dunn makes free throw 2 of 2,,95,94
363,4,7:47.0,,J. Wall misses 2-pt jump shot from 23 ft,95,94
364,4,7:45.0,Defensive rebound by Team,,95,94
365,4,7:33.0,K. Dunn makes 2-pt jump shot from 17 ft,,97,94
366,4,7:08.0,,B. Beal misses 2-pt layup from 2 ft (block by D. Nwaba),97,94
367,4,7:08.0,,Offensive rebound by Team,97,94
368,4,7:05.0,,B. Beal misses 3-pt jump shot from 23 ft,97,94
369,4,7:02.0,Defensive rebound by K. Dunn,,97,94
370,4,6:58.0,Turnover by B. Portis (out of bounds lost ball),,97,94
371,4,6:40.0,,M. Scott misses 2-pt jump shot from 14 ft,97,94
372,4,6:36.0,Defensive rebound by B. Portis,,97,94
373,4,6:24.0,Turnover by N. Mirotić (lost ball; steal by O. Porter),,97,94
374,4,6:22.0,,Personal foul by K. Dunn (drawn by J. Wall),97,94
375,4,6:22.0,L. Markkanen enters the game for B. Portis,,97,94
376,4,6:22.0,J. Grant enters the game for K. Dunn,,97,94
377,4,6:22.0,,M. Gortat enters the game for T. Satoranský,97,94
378,4,6:14.0,,B. Beal makes 2-pt layup from 2 ft,97,96
379,4,6:05.0,N. Mirotić misses 3-pt jump shot from 26 ft,,97,96
380,4,6:02.0,,Defensive rebound by B. Beal,97,96
381,4,5:58.0,,J. Wall misses 2-pt layup at rim,97,96
382,4,5:56.0,Defensive rebound by N. Mirotić,,97,96
383,4,5:48.0,P. Zipser misses 2-pt layup from 1 ft,,97,96
384,4,5:46.0,,Defensive rebound by O. Porter,97,96
