,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
121,2,7:48.0,,O. Casspi enters the game for N. Young,32,39
122,2,7:48.0,A. Aminu enters the game for E. Davis,,32,39
123,2,7:48.0,N. Vonleh enters the game for J. Layman,,32,39
124,2,7:37.0,C. McCollum makes 2-pt jump shot from 17 ft,,34,39
125,2,7:13.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. West),34,41
126,2,7:04.0,Turnover by C. McCollum (bad pass; steal by K. Thompson),,34,41
127,2,6:59.0,,Shooting foul by Z. Collins (drawn by O. Casspi),34,41
128,2,6:59.0,,O. Casspi misses free throw 1 of 2,34,41
129,2,6:59.0,,Offensive rebound by Team,34,41
130,2,6:59.0,D. Lillard enters the game for C. McCollum,,34,41
131,2,6:59.0,,O. Casspi makes free throw 2 of 2,34,42
132,2,6:41.0,N. Vonleh misses 2-pt layup from 2 ft (block by D. West),,34,42
133,2,6:38.0,,Defensive rebound by O. Casspi,34,42
134,2,6:36.0,,K. Thompson misses 3-pt jump shot from 26 ft,34,42
135,2,6:31.0,Defensive rebound by N. Vonleh,,34,42
136,2,6:21.0,Personal foul by O. Casspi (drawn by N. Vonleh),,34,42
137,2,6:21.0,,K. Durant enters the game for A. Iguodala,34,42
138,2,6:21.0,,S. Livingston enters the game for K. Thompson,34,42
139,2,6:21.0,E. Turner enters the game for Z. Collins,,34,42
140,2,6:18.0,Turnover by E. Turner (bad pass; steal by P. McCaw),,34,42
141,2,6:09.0,,O. Casspi misses 2-pt hook shot from 7 ft,34,42
142,2,6:05.0,Defensive rebound by N. Vonleh,,34,42
143,2,5:56.0,E. Turner misses 2-pt jump shot from 15 ft,,34,42
144,2,5:52.0,,Defensive rebound by K. Durant,34,42
145,2,5:43.0,,D. West makes 2-pt jump shot from 20 ft (assist by S. Livingston),34,44
146,2,5:29.0,D. Lillard misses 2-pt jump shot from 17 ft,,34,44
147,2,5:24.0,Offensive rebound by N. Vonleh,,34,44
148,2,5:12.0,A. Aminu makes 2-pt jump shot from 4 ft (assist by E. Turner),,36,44
149,2,4:53.0,,D. West makes 2-pt jump shot from 18 ft (assist by P. McCaw),36,46
150,2,4:33.0,Shooting foul by O. Casspi (drawn by D. Lillard),,36,46
151,2,4:33.0,D. Lillard makes free throw 1 of 2,,37,46
152,2,4:33.0,,N. Young enters the game for P. McCaw,37,46
153,2,4:33.0,M. Leonard enters the game for P. Connaughton,,37,46
154,2,4:33.0,C. McCollum enters the game for N. Vonleh,,37,46
155,2,4:33.0,D. Lillard makes free throw 2 of 2,,38,46
156,2,4:24.0,,Golden State full timeout,38,46
157,2,4:15.0,,K. Durant makes 2-pt jump shot from 9 ft,38,48
158,2,3:56.0,A. Aminu misses 2-pt jump shot from 8 ft (block by K. Durant),,38,48
159,2,3:55.0,Offensive rebound by A. Aminu,,38,48
160,2,3:52.0,A. Aminu misses 2-pt layup from 2 ft (block by D. West),,38,48
161,2,3:50.0,,Defensive rebound by N. Young,38,48
162,2,3:45.0,,N. Young misses 2-pt jump shot from 17 ft,38,48
163,2,3:40.0,Defensive rebound by M. Leonard,,38,48
164,2,3:26.0,Turnover by E. Turner (bad pass; steal by D. West),,38,48
165,2,3:15.0,,K. Durant makes 2-pt jump shot from 12 ft,38,50
166,2,2:56.0,Shooting foul by N. Young (drawn by D. Lillard),,38,50
167,2,2:56.0,D. Lillard makes free throw 1 of 2,,39,50
168,2,2:56.0,,A. Iguodala enters the game for D. West,39,50
169,2,2:56.0,,K. Thompson enters the game for O. Casspi,39,50
170,2,2:56.0,D. Lillard makes free throw 2 of 2,,40,50
171,2,2:40.0,,K. Durant makes 3-pt jump shot from 25 ft,40,53
172,2,2:23.0,D. Lillard makes 2-pt layup from 3 ft,,42,53
173,2,2:11.0,,Turnover by A. Iguodala (bad pass; steal by E. Turner),42,53
174,2,2:06.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by A. Aminu),,45,53
175,2,1:48.0,,Personal foul by D. Lillard (drawn by K. Durant),45,53
176,2,1:48.0,N. Vonleh enters the game for M. Leonard,,45,53
177,2,1:45.0,,K. Durant misses 3-pt jump shot from 28 ft,45,53
178,2,1:41.0,Defensive rebound by N. Vonleh,,45,53
179,2,1:35.0,Turnover by A. Aminu (traveling),,45,53
180,2,1:35.0,,J. Bell enters the game for N. Young,45,53
181,2,1:35.0,M. Leonard enters the game for N. Vonleh,,45,53
182,2,1:24.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Livingston),45,55
183,2,1:13.0,Shooting foul by J. Bell (drawn by D. Lillard),,45,55
184,2,1:13.0,D. Lillard makes free throw 1 of 2,,46,55
185,2,1:13.0,D. Lillard makes free throw 2 of 2,,47,55
186,2,0:59.0,,Personal foul by E. Turner (drawn by K. Durant),47,55
187,2,0:59.0,,K. Durant makes free throw 1 of 2,47,56
188,2,0:59.0,,K. Durant makes free throw 2 of 2,47,57
189,2,0:39.0,A. Aminu misses 3-pt jump shot from 22 ft,,47,57
190,2,0:36.0,,Defensive rebound by S. Livingston,47,57
191,2,0:25.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),47,60
192,2,0:02.0,C. McCollum misses 2-pt jump shot from 7 ft (block by K. Durant),,47,60
193,2,0:00.0,,Defensive rebound by K. Durant,47,60
194,3,11:44.0,D. Lillard makes 3-pt jump shot from 25 ft,,50,60
195,3,11:25.0,,J. Bell makes 2-pt layup from 2 ft (assist by K. Thompson),50,62
196,3,11:05.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,53,62
197,3,10:55.0,,Personal foul by M. Leonard (drawn by J. Bell),53,62
198,3,10:47.0,,O. Casspi makes 2-pt layup from 4 ft,53,64
199,3,10:36.0,D. Lillard makes 2-pt layup from 1 ft,,55,64
200,3,10:23.0,,K. Durant misses 2-pt jump shot from 12 ft,55,64
201,3,10:19.0,Defensive rebound by M. Leonard,,55,64
202,3,10:11.0,M. Leonard misses 2-pt jump shot from 12 ft,,55,64
203,3,10:07.0,,Defensive rebound by O. Casspi,55,64
204,3,10:01.0,,Shooting foul by D. Lillard (drawn by S. Livingston),55,64
205,3,10:01.0,,S. Livingston makes free throw 1 of 2,55,65
206,3,10:01.0,,S. Livingston makes free throw 2 of 2,55,66
207,3,9:48.0,D. Lillard misses 3-pt jump shot from 27 ft,,55,66
208,3,9:45.0,,Defensive rebound by O. Casspi,55,66
209,3,9:41.0,,Turnover by J. Bell (bad pass; steal by E. Turner),55,66
210,3,9:32.0,D. Lillard misses 2-pt layup from 1 ft (block by J. Bell),,55,66
211,3,9:28.0,,Defensive rebound by S. Livingston,55,66
212,3,9:25.0,,K. Durant makes 2-pt jump shot from 10 ft (assist by O. Casspi),55,68
213,3,9:04.0,Shooting foul by S. Livingston (drawn by E. Turner),,55,68
214,3,9:04.0,E. Turner makes free throw 1 of 2,,56,68
215,3,9:04.0,E. Turner makes free throw 2 of 2,,57,68
216,3,8:56.0,,K. Thompson makes 2-pt jump shot from 11 ft,57,70
217,3,8:36.0,M. Leonard misses 2-pt hook shot from 7 ft,,57,70
218,3,8:32.0,,Defensive rebound by K. Thompson,57,70
219,3,8:31.0,Offensive charge foul by K. Thompson (drawn by E. Turner),,57,70
220,3,8:31.0,,Turnover by K. Thompson (offensive foul),57,70
221,3,8:16.0,E. Turner misses 2-pt jump shot from 16 ft,,57,70
222,3,8:12.0,,Defensive rebound by K. Durant,57,70
223,3,8:08.0,,K. Durant makes 3-pt jump shot from 27 ft,57,73
224,3,7:56.0,Shooting foul by K. Thompson (drawn by D. Lillard),,57,73
225,3,7:56.0,D. Lillard makes free throw 1 of 2,,58,73
226,3,7:56.0,D. Lillard makes free throw 2 of 2,,59,73
227,3,7:39.0,,S. Livingston makes 2-pt jump shot from 12 ft,59,75
228,3,7:17.0,A. Aminu misses 2-pt jump shot from 5 ft,,59,75
229,3,7:14.0,,Defensive rebound by O. Casspi,59,75
230,3,7:12.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by O. Casspi),59,78
231,3,7:10.0,Portland full timeout,,59,78
232,3,7:01.0,Turnover by E. Turner (bad pass; steal by J. Bell),,59,78
233,3,6:56.0,,J. Bell makes 2-pt layup at rim,59,80
234,3,6:39.0,D. Lillard misses 3-pt jump shot from 25 ft,,59,80
235,3,6:35.0,,Defensive rebound by O. Casspi,59,80
236,3,6:22.0,,K. Durant misses 2-pt jump shot from 15 ft,59,80
237,3,6:17.0,Defensive rebound by M. Leonard,,59,80
238,3,6:13.0,Shooting foul by K. Thompson (drawn by A. Aminu),,59,80
239,3,6:13.0,A. Aminu makes free throw 1 of 2,,60,80
240,3,6:13.0,Z. Collins enters the game for M. Leonard,,60,80
241,3,6:13.0,A. Aminu makes free throw 2 of 2,,61,80
242,3,6:04.0,,Shooting foul by Z. Collins (drawn by K. Durant),61,80
243,3,6:04.0,,K. Durant makes free throw 1 of 2,61,81
244,3,6:04.0,,K. Durant makes free throw 2 of 2,61,82
245,3,6:01.0,Shooting foul by K. Durant (drawn by C. McCollum),,61,82
246,3,6:01.0,C. McCollum makes free throw 1 of 2,,62,82
247,3,6:01.0,C. McCollum makes free throw 2 of 2,,63,82
248,3,5:49.0,,Personal foul by D. Lillard (drawn by S. Livingston),63,82
249,3,5:44.0,,K. Thompson misses 3-pt jump shot from 26 ft,63,82
250,3,5:40.0,Defensive rebound by D. Lillard,,63,82
251,3,5:36.0,D. Lillard misses 2-pt jump shot from 19 ft,,63,82
252,3,5:33.0,,Defensive rebound by K. Durant,63,82
253,3,5:28.0,,J. Bell makes 2-pt layup from 1 ft (assist by K. Durant),63,84
254,3,5:15.0,Shooting foul by J. Bell (drawn by C. McCollum),,63,84
255,3,5:15.0,C. McCollum makes free throw 1 of 2,,64,84
256,3,5:15.0,,A. Iguodala enters the game for S. Livingston,64,84
257,3,5:15.0,C. McCollum makes free throw 2 of 2,,65,84
258,3,5:00.0,,Personal foul by C. McCollum (drawn by O. Casspi),65,84
259,3,5:00.0,,O. Casspi misses free throw 1 of 2,65,84
260,3,5:00.0,,Offensive rebound by Team,65,84
261,3,5:00.0,J. Layman enters the game for A. Aminu,,65,84
262,3,5:00.0,,O. Casspi makes free throw 2 of 2,65,85
263,3,4:41.0,D. Lillard misses 3-pt jump shot from 23 ft,,65,85
264,3,4:38.0,,Defensive rebound by A. Iguodala,65,85
265,3,4:34.0,,Turnover by A. Iguodala (bad pass; steal by D. Lillard),65,85
266,3,4:20.0,J. Layman misses 3-pt jump shot from 22 ft,,65,85
267,3,4:16.0,,Defensive rebound by J. Bell,65,85
268,3,4:08.0,,K. Thompson misses 3-pt jump shot from 27 ft,65,85
269,3,4:02.0,Defensive rebound by C. McCollum,,65,85
270,3,3:59.0,C. McCollum makes 2-pt jump shot from 10 ft,,67,85
271,3,3:50.0,,Golden State full timeout,67,85
272,3,3:50.0,,N. Young enters the game for K. Thompson,67,85
273,3,3:50.0,,Q. Cook enters the game for O. Casspi,67,85
274,3,3:45.0,,K. Durant misses 2-pt jump shot from 16 ft,67,85
275,3,3:41.0,Defensive rebound by C. McCollum,,67,85
276,3,3:38.0,E. Turner misses 2-pt jump shot from 13 ft,,67,85
277,3,3:33.0,,Defensive rebound by K. Durant,67,85
278,3,3:25.0,,N. Young misses 2-pt jump shot from 11 ft,67,85
279,3,3:23.0,Defensive rebound by Team,,67,85
280,3,3:14.0,,Offensive charge foul by Z. Collins (drawn by A. Iguodala),67,85
281,3,3:14.0,Turnover by Z. Collins (offensive foul),,67,85
282,3,3:02.0,,J. Bell makes 2-pt dunk from 2 ft (assist by Q. Cook),67,87
283,3,2:45.0,C. McCollum misses 3-pt jump shot from 30 ft,,67,87
284,3,2:41.0,,Defensive rebound by Q. Cook,67,87
285,3,2:31.0,,K. Durant makes 2-pt jump shot from 11 ft,67,89
286,3,2:20.0,D. Lillard misses 3-pt jump shot from 28 ft,,67,89
287,3,2:19.0,,Defensive rebound by Team,67,89
288,3,2:02.0,,Personal foul by E. Turner (drawn by J. Bell),67,89
289,3,2:02.0,,J. Bell misses free throw 1 of 2,67,89
290,3,2:02.0,,Offensive rebound by Team,67,89
291,3,2:02.0,,J. Bell makes free throw 2 of 2,67,90
292,3,1:50.0,C. McCollum misses 3-pt jump shot from 25 ft,,67,90
293,3,1:49.0,Offensive rebound by Z. Collins,,67,90
294,3,1:49.0,Z. Collins makes 2-pt layup at rim,,69,90
295,3,1:40.0,,Golden State full timeout,69,90
296,3,1:40.0,,P. McCaw enters the game for J. Bell,69,90
297,3,1:40.0,,O. Casspi enters the game for K. Durant,69,90
298,3,1:40.0,,D. West enters the game for N. Young,69,90
299,3,1:24.0,,Q. Cook makes 2-pt jump shot from 21 ft,69,92
300,3,1:24.0,,Shooting foul by D. Lillard (drawn by Q. Cook),69,92
301,3,1:24.0,,Q. Cook makes free throw 1 of 1,69,93
302,3,0:59.0,C. McCollum makes 2-pt jump shot from 20 ft,,71,93
303,3,0:50.0,,Turnover by A. Iguodala (lost ball; steal by Z. Collins),71,93
304,3,0:43.0,J. Layman makes 2-pt dunk from 1 ft (assist by C. McCollum),,73,93
305,3,0:25.0,,A. Iguodala misses 2-pt layup from 1 ft,73,93
306,3,0:22.0,Defensive rebound by D. Lillard,,73,93
307,3,0:06.0,Personal foul by P. McCaw (drawn by D. Lillard),,73,93
308,3,0:06.0,D. Lillard makes free throw 1 of 2,,74,93
309,3,0:06.0,,K. Thompson enters the game for O. Casspi,74,93
310,3,0:06.0,,K. Durant enters the game for D. West,74,93
311,3,0:06.0,D. Lillard makes free throw 2 of 2,,75,93
312,3,0:02.0,,K. Durant misses 2-pt jump shot from 17 ft,75,93
313,3,0:00.0,,Offensive rebound by Team,75,93
314,4,11:37.0,,Turnover by K. Thompson (bad pass; steal by Z. Collins),75,93
315,4,11:19.0,Z. Collins makes 2-pt jump shot from 11 ft (assist by P. Connaughton),,77,93
316,4,11:02.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by A. Iguodala),77,95
317,4,10:37.0,D. Lillard misses 2-pt jump shot from 13 ft,,77,95
318,4,10:35.0,Offensive rebound by N. Vonleh,,77,95
319,4,10:34.0,N. Vonleh makes 2-pt dunk from 1 ft,,79,95
320,4,10:17.0,,K. Thompson misses 2-pt layup from 1 ft,79,95
321,4,10:13.0,Defensive rebound by N. Vonleh,,79,95
322,4,10:06.0,D. Lillard makes 2-pt jump shot from 11 ft,,81,95
323,4,9:44.0,,D. West makes 2-pt layup from 6 ft,81,97
324,4,9:15.0,J. Layman misses 3-pt jump shot from 25 ft,,81,97
325,4,9:14.0,Offensive rebound by Team,,81,97
326,4,9:14.0,Turnover by Team (shot clock),,81,97
327,4,9:14.0,,O. Casspi enters the game for Q. Cook,81,97
328,4,9:04.0,,K. Thompson misses 2-pt jump shot from 18 ft,81,97
329,4,9:01.0,Defensive rebound by Z. Collins,,81,97
330,4,8:53.0,J. Layman misses 3-pt jump shot from 23 ft,,81,97
331,4,8:50.0,Offensive rebound by Z. Collins,,81,97
332,4,8:50.0,Shooting foul by P. McCaw (drawn by Z. Collins),,81,97
333,4,8:50.0,Z. Collins makes free throw 1 of 2,,82,97
334,4,8:50.0,Z. Collins misses free throw 2 of 2,,82,97
335,4,8:47.0,Offensive rebound by J. Layman,,82,97
336,4,8:39.0,N. Vonleh makes 2-pt jump shot from 15 ft (assist by Z. Collins),,84,97
337,4,8:14.0,,K. Thompson misses 2-pt jump shot from 18 ft,84,97
338,4,8:11.0,Defensive rebound by D. Lillard,,84,97
339,4,8:02.0,Z. Collins misses 2-pt jump shot from 18 ft,,84,97
340,4,7:59.0,,Defensive rebound by A. Iguodala,84,97
341,4,7:53.0,,D. West misses 2-pt jump shot from 14 ft,84,97
342,4,7:50.0,Defensive rebound by D. Lillard,,84,97
343,4,7:41.0,N. Vonleh misses 2-pt jump shot from 6 ft (block by D. West),,84,97
344,4,7:41.0,Offensive rebound by Team,,84,97
345,4,7:36.0,J. Layman makes 2-pt layup from 1 ft (assist by Z. Collins),,86,97
346,4,7:28.0,,Golden State full timeout,86,97
347,4,7:28.0,,K. Durant enters the game for O. Casspi,86,97
348,4,7:16.0,,Shooting foul by Z. Collins (drawn by K. Thompson),86,97
349,4,7:16.0,,K. Thompson makes free throw 1 of 2,86,98
350,4,7:16.0,,K. Thompson makes free throw 2 of 2,86,99
351,4,7:04.0,D. Lillard makes 3-pt jump shot from 25 ft,,89,99
352,4,6:47.0,,Turnover by K. Durant (lost ball; steal by Z. Collins),89,99
353,4,6:42.0,D. Lillard misses 3-pt jump shot from 25 ft,,89,99
354,4,6:36.0,Offensive rebound by N. Vonleh,,89,99
355,4,6:34.0,Z. Collins misses 2-pt jump shot from 4 ft (block by A. Iguodala),,89,99
356,4,6:32.0,,Defensive rebound by A. Iguodala,89,99
357,4,6:31.0,,A. Iguodala misses 2-pt jump shot from 10 ft,89,99
358,4,6:29.0,,Offensive rebound by Team,89,99
359,4,6:29.0,Loose ball foul by D. Lillard (drawn by K. Durant),,89,99
360,4,6:22.0,,D. West makes 2-pt dunk from 1 ft (assist by P. McCaw),89,101
361,4,6:02.0,P. Connaughton misses 3-pt jump shot from 30 ft,,89,101
362,4,6:02.0,,Defensive rebound by Team,89,101
363,4,5:48.0,,Personal foul by Z. Collins (drawn by D. West),89,101
364,4,5:44.0,,Turnover by K. Thompson (bad pass; steal by N. Vonleh),89,101
365,4,5:36.0,D. Lillard makes 2-pt dunk at rim,,91,101
366,4,5:12.0,,A. Iguodala misses 2-pt jump shot from 10 ft,91,101
367,4,5:08.0,Defensive rebound by J. Layman,,91,101
368,4,5:03.0,D. Lillard makes 2-pt layup from 2 ft,,93,101
369,4,5:03.0,Shooting foul by A. Iguodala (drawn by D. Lillard),,93,101
370,4,5:03.0,,J. Bell enters the game for D. West,93,101
371,4,5:03.0,C. McCollum enters the game for J. Layman,,93,101
372,4,5:03.0,D. Lillard misses free throw 1 of 1,,93,101
373,4,5:03.0,,Defensive rebound by J. Bell,93,101
374,4,4:52.0,,K. Durant makes 2-pt jump shot from 17 ft,93,103
375,4,4:41.0,D. Lillard makes 2-pt jump shot from 16 ft,,95,103
376,4,4:24.0,,K. Thompson misses 2-pt jump shot from 19 ft (block by P. Connaughton),95,103
377,4,4:23.0,,Offensive rebound by K. Thompson,95,103
378,4,4:22.0,,Personal foul by P. Connaughton (drawn by A. Iguodala),95,103
379,4,4:22.0,Portland full timeout,,95,103
380,4,4:22.0,,S. Livingston enters the game for P. McCaw,95,103
381,4,4:14.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Livingston),95,106
382,4,3:49.0,P. Connaughton makes 3-pt jump shot from 27 ft (assist by N. Vonleh),,98,106
383,4,3:26.0,,K. Thompson misses 2-pt jump shot from 14 ft,98,106
384,4,3:23.0,Defensive rebound by Z. Collins,,98,106
