,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
200,3,10:11.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by R. Jackson),50,65
201,3,10:02.0,Shooting foul by R. Bullock (drawn by V. Oladipo),,50,65
202,3,10:02.0,V. Oladipo makes free throw 1 of 2,,51,65
203,3,10:02.0,V. Oladipo misses free throw 2 of 2,,51,65
204,3,10:00.0,,Defensive rebound by R. Bullock,51,65
205,3,9:47.0,,L. Kennard misses 2-pt jump shot from 13 ft,51,65
206,3,9:47.0,Defensive rebound by Team,,51,65
207,3,9:47.0,,Loose ball foul by A. Drummond (drawn by M. Turner),51,65
208,3,9:30.0,T. Young misses 2-pt layup from 2 ft,,51,65
209,3,9:27.0,,Defensive rebound by T. Harris,51,65
210,3,9:18.0,,A. Drummond misses 2-pt layup at rim,51,65
211,3,9:18.0,Defensive rebound by V. Oladipo,,51,65
212,3,9:09.0,Turnover by B. Bogdanović (traveling),,51,65
213,3,8:52.0,,R. Jackson makes 2-pt jump shot from 6 ft (assist by A. Drummond),51,67
214,3,8:52.0,Indiana full timeout,,51,67
215,3,8:52.0,,S. Johnson enters the game for L. Kennard,51,67
216,3,8:52.0,L. Stephenson enters the game for D. Collison,,51,67
217,3,8:52.0,C. Joseph enters the game for T. Young,,51,67
218,3,8:37.0,M. Turner misses 2-pt layup from 3 ft,,51,67
219,3,8:35.0,,Defensive rebound by S. Johnson,51,67
220,3,8:30.0,,R. Bullock misses 2-pt layup from 1 ft (block by V. Oladipo),51,67
221,3,8:28.0,Defensive rebound by M. Turner,,51,67
222,3,8:21.0,B. Bogdanović misses 2-pt hook shot from 6 ft,,51,67
223,3,8:21.0,,Defensive rebound by A. Drummond,51,67
224,3,8:07.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by A. Drummond),51,70
225,3,7:50.0,Personal foul by R. Bullock (drawn by V. Oladipo),,51,70
226,3,7:38.0,Turnover by B. Bogdanović (out of bounds lost ball),,51,70
227,3,7:15.0,,R. Jackson misses 3-pt jump shot from 26 ft,51,70
228,3,7:12.0,Defensive rebound by B. Bogdanović,,51,70
229,3,7:06.0,V. Oladipo misses 3-pt jump shot from 25 ft,,51,70
230,3,7:01.0,,Defensive rebound by R. Jackson,51,70
231,3,6:53.0,,R. Jackson misses 2-pt layup from 6 ft,51,70
232,3,6:49.0,,Offensive rebound by A. Drummond,51,70
233,3,6:49.0,,A. Drummond makes 2-pt layup at rim,51,72
234,3,6:38.0,L. Stephenson makes 2-pt jump shot from 18 ft,,53,72
235,3,6:15.0,,Turnover by A. Drummond (bad pass; steal by V. Oladipo),53,72
236,3,6:13.0,V. Oladipo makes 2-pt dunk at rim,,55,72
237,3,5:56.0,,S. Johnson misses 3-pt jump shot from 23 ft,55,72
238,3,5:55.0,,Offensive rebound by Team,55,72
239,3,5:39.0,,R. Jackson misses 3-pt jump shot from 25 ft,55,72
240,3,5:36.0,,Offensive rebound by Team,55,72
241,3,5:23.0,,R. Bullock misses 3-pt jump shot from 23 ft,55,72
242,3,5:20.0,Defensive rebound by L. Stephenson,,55,72
243,3,5:16.0,Personal foul by S. Johnson (drawn by L. Stephenson),,55,72
244,3,5:16.0,,Detroit full timeout,55,72
245,3,5:16.0,,I. Smith enters the game for R. Jackson,55,72
246,3,5:14.0,Shooting foul by I. Smith (drawn by C. Joseph),,55,72
247,3,5:14.0,C. Joseph makes free throw 1 of 2,,56,72
248,3,5:14.0,C. Joseph misses free throw 2 of 2,,56,72
249,3,5:12.0,,Defensive rebound by A. Drummond,56,72
250,3,5:02.0,,Personal foul by B. Bogdanović (drawn by T. Harris),56,72
251,3,5:02.0,,Turnover by Team (turnover),56,72
252,3,4:47.0,M. Turner misses 2-pt jump shot from 16 ft,,56,72
253,3,4:45.0,,Defensive rebound by A. Drummond,56,72
254,3,4:32.0,,Shooting foul by L. Stephenson (drawn by S. Johnson),56,72
255,3,4:32.0,,S. Johnson makes free throw 1 of 2,56,73
256,3,4:32.0,,E. Moreland enters the game for A. Drummond,56,73
257,3,4:32.0,A. Poythress enters the game for B. Bogdanović,,56,73
258,3,4:32.0,,S. Johnson makes free throw 2 of 2,56,74
259,3,4:17.0,V. Oladipo makes 2-pt layup from 1 ft,,58,74
260,3,4:04.0,,Personal foul by A. Poythress (drawn by T. Harris),58,74
261,3,3:52.0,,Turnover by S. Johnson (out of bounds lost ball),58,74
262,3,3:44.0,Personal foul by E. Moreland (drawn by M. Turner),,58,74
263,3,3:44.0,M. Turner makes free throw 1 of 2,,59,74
264,3,3:44.0,M. Turner makes free throw 2 of 2,,60,74
265,3,3:28.0,,I. Smith misses 2-pt jump shot from 9 ft,60,74
266,3,3:26.0,,Offensive rebound by I. Smith,60,74
267,3,3:24.0,,S. Johnson misses 3-pt jump shot from 21 ft,60,74
268,3,3:24.0,Defensive rebound by Team,,60,74
269,3,3:09.0,M. Turner makes 2-pt layup from 4 ft (assist by V. Oladipo),,62,74
270,3,2:40.0,,S. Johnson makes 3-pt jump shot from 26 ft,62,77
271,3,2:24.0,M. Turner misses 3-pt jump shot from 26 ft,,62,77
272,3,2:21.0,,Defensive rebound by T. Harris,62,77
273,3,2:15.0,,I. Smith makes 2-pt layup from 1 ft,62,79
274,3,1:58.0,V. Oladipo misses 3-pt jump shot from 24 ft,,62,79
275,3,1:56.0,,Defensive rebound by E. Moreland,62,79
276,3,1:52.0,,R. Bullock misses 3-pt jump shot from 23 ft,62,79
277,3,1:51.0,,Offensive rebound by Team,62,79
278,3,1:51.0,Loose ball foul by A. Poythress (drawn by E. Moreland),,62,79
279,3,1:51.0,D. Sabonis enters the game for M. Turner,,62,79
280,3,1:41.0,,Shooting foul by A. Poythress (drawn by T. Harris),62,79
281,3,1:41.0,,T. Harris makes free throw 1 of 2,62,80
282,3,1:41.0,,T. Harris misses free throw 2 of 2,62,80
283,3,1:39.0,Defensive rebound by L. Stephenson,,62,80
284,3,1:21.0,L. Stephenson makes 2-pt jump shot from 18 ft,,64,80
285,3,1:08.0,,Offensive foul by T. Harris (drawn by C. Joseph),64,80
286,3,1:08.0,,Turnover by T. Harris (offensive foul),64,80
287,3,0:54.0,L. Stephenson misses 3-pt jump shot from 25 ft,,64,80
288,3,0:50.0,Offensive rebound by D. Sabonis,,64,80
289,3,0:42.0,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),,66,80
290,3,0:20.0,,I. Smith makes 2-pt jump shot from 14 ft,66,82
291,3,0:02.0,V. Oladipo misses 3-pt jump shot from 22 ft,,66,82
292,3,0:02.0,Offensive rebound by Team,,66,82
293,4,11:50.0,L. Stephenson misses 3-pt jump shot from 25 ft,,66,82
294,4,11:46.0,Offensive rebound by D. Sabonis,,66,82
295,4,11:38.0,Personal foul by S. Johnson (drawn by T. Young),,66,82
296,4,11:24.0,D. Collison misses 2-pt jump shot from 19 ft,,66,82
297,4,11:21.0,,Defensive rebound by A. Drummond,66,82
298,4,11:20.0,,Personal foul by L. Stephenson (drawn by I. Smith),66,82
299,4,11:10.0,,Personal foul by T. Young (drawn by A. Tolliver),66,82
300,4,10:57.0,,Shooting foul by D. Sabonis (drawn by A. Drummond),66,82
301,4,10:57.0,,A. Drummond misses free throw 1 of 2,66,82
302,4,10:57.0,,Offensive rebound by Team,66,82
303,4,10:57.0,,A. Drummond makes free throw 2 of 2,66,83
304,4,10:50.0,Personal foul by S. Johnson (drawn by L. Stephenson),,66,83
305,4,10:43.0,Turnover by D. Sabonis (bad pass),,66,83
306,4,10:21.0,,L. Galloway misses 3-pt jump shot from 27 ft,66,83
307,4,10:17.0,,Offensive rebound by A. Tolliver,66,83
308,4,10:06.0,,A. Drummond makes 2-pt layup at rim,66,85
309,4,9:48.0,,Offensive charge foul by L. Stephenson (drawn by I. Smith),66,85
310,4,9:48.0,Turnover by L. Stephenson (offensive foul),,66,85
311,4,9:39.0,,L. Galloway makes 2-pt layup from 2 ft (assist by I. Smith),66,87
312,4,9:39.0,Indiana full timeout,,66,87
313,4,9:17.0,D. Sabonis makes 2-pt layup from 2 ft,,68,87
314,4,8:54.0,,L. Galloway makes 2-pt layup from 1 ft,68,89
315,4,8:38.0,C. Joseph makes 2-pt jump shot from 7 ft,,70,89
316,4,8:17.0,,I. Smith makes 2-pt layup from 3 ft,70,91
317,4,7:52.0,D. Sabonis misses 2-pt jump shot from 16 ft,,70,91
318,4,7:49.0,,Defensive rebound by A. Drummond,70,91
319,4,7:26.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by A. Drummond),70,94
320,4,7:03.0,D. Collison misses 2-pt jump shot from 19 ft,,70,94
321,4,7:00.0,,Defensive rebound by S. Johnson,70,94
322,4,6:55.0,,A. Tolliver misses 3-pt jump shot from 25 ft,70,94
323,4,6:52.0,,Offensive rebound by I. Smith,70,94
324,4,6:49.0,,S. Johnson misses 3-pt jump shot from 25 ft,70,94
325,4,6:49.0,Defensive rebound by D. Collison,,70,94
326,4,6:40.0,Shooting foul by I. Smith (drawn by L. Stephenson),,70,94
327,4,6:40.0,L. Stephenson makes free throw 1 of 2,,71,94
328,4,6:40.0,J. Young enters the game for C. Joseph,,71,94
329,4,6:40.0,D. Wilkins enters the game for T. Young,,71,94
330,4,6:40.0,L. Stephenson makes free throw 2 of 2,,72,94
331,4,6:17.0,,I. Smith makes 2-pt layup from 1 ft,72,96
332,4,6:17.0,Indiana full timeout,,72,96
333,4,6:17.0,T. Leaf enters the game for L. Stephenson,,72,96
334,4,6:17.0,A. Poythress enters the game for D. Collison,,72,96
335,4,6:17.0,A. Jefferson enters the game for D. Sabonis,,72,96
336,4,5:49.0,T. Leaf misses 2-pt layup from 3 ft,,72,96
337,4,5:43.0,Offensive rebound by T. Leaf,,72,96
338,4,5:43.0,T. Leaf misses 2-pt layup at rim,,72,96
339,4,5:42.0,,Defensive rebound by A. Drummond,72,96
340,4,5:39.0,,A. Drummond makes 2-pt layup from 1 ft (assist by I. Smith),72,98
341,4,5:25.0,J. Young misses 2-pt layup from 3 ft,,72,98
342,4,5:22.0,,Defensive rebound by A. Drummond,72,98
343,4,5:17.0,,S. Johnson misses 2-pt jump shot from 18 ft,72,98
344,4,5:14.0,Defensive rebound by A. Jefferson,,72,98
345,4,4:52.0,A. Jefferson makes 2-pt hook shot from 9 ft,,74,98
346,4,4:31.0,,Turnover by I. Smith (bad pass; steal by A. Jefferson),74,98
347,4,4:08.0,D. Wilkins misses 2-pt jump shot from 18 ft,,74,98
348,4,4:03.0,,Defensive rebound by S. Johnson,74,98
349,4,3:47.0,,A. Drummond misses 2-pt layup at rim,74,98
350,4,3:45.0,,Offensive rebound by A. Drummond,74,98
351,4,3:45.0,,A. Drummond makes 2-pt layup at rim,74,100
352,4,3:45.0,,Shooting foul by A. Jefferson (drawn by A. Drummond),74,100
353,4,3:45.0,,A. Drummond makes free throw 1 of 1,74,101
354,4,3:29.0,J. Young makes 2-pt layup from 4 ft,,76,101
355,4,3:29.0,Shooting foul by I. Smith (drawn by J. Young),,76,101
356,4,3:29.0,,B. Marjanović enters the game for A. Drummond,76,101
357,4,3:29.0,J. Young makes free throw 1 of 1,,77,101
358,4,3:15.0,,B. Marjanović makes 2-pt hook shot from 5 ft (assist by A. Tolliver),77,103
359,4,2:50.0,A. Jefferson makes 2-pt jump shot from 13 ft (assist by A. Poythress),,79,103
360,4,2:30.0,,A. Tolliver misses 3-pt jump shot from 25 ft,79,103
361,4,2:26.0,Defensive rebound by D. Wilkins,,79,103
362,4,2:16.0,J. Young misses 2-pt jump shot from 21 ft,,79,103
363,4,2:13.0,,Defensive rebound by L. Galloway,79,103
364,4,2:10.0,,Detroit full timeout,79,103
365,4,2:10.0,,L. Kennard enters the game for S. Johnson,79,103
366,4,2:10.0,,H. Ellenson enters the game for I. Smith,79,103
367,4,2:10.0,,D. Buycks enters the game for A. Tolliver,79,103
368,4,1:58.0,,L. Galloway misses 3-pt jump shot from 24 ft,79,103
369,4,1:55.0,Defensive rebound by J. Young,,79,103
370,4,1:39.0,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Young),,81,103
371,4,1:24.0,,Personal foul by A. Jefferson (drawn by B. Marjanović),81,103
372,4,1:24.0,,B. Marjanović makes free throw 1 of 2,81,104
373,4,1:24.0,,B. Marjanović makes free throw 2 of 2,81,105
374,4,1:07.0,D. Wilkins misses 2-pt jump shot from 9 ft,,81,105
375,4,1:05.0,,Defensive rebound by H. Ellenson,81,105
376,4,0:55.0,,H. Ellenson misses 2-pt layup from 5 ft,81,105
377,4,0:55.0,Defensive rebound by Team,,81,105
378,4,0:39.0,A. Poythress misses 3-pt jump shot from 27 ft,,81,105
379,4,0:36.0,,Defensive rebound by L. Kennard,81,105
380,4,0:24.0,,Shooting foul by A. Jefferson (drawn by B. Marjanović),81,105
381,4,0:24.0,,B. Marjanović makes free throw 1 of 2,81,106
382,4,0:24.0,,B. Marjanović makes free throw 2 of 2,81,107
383,4,0:13.0,A. Poythress makes 2-pt dunk at rim (assist by J. Young),,83,107
