,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
199,2,0:37.0,J. Nurkić misses 2-pt hook shot from 9 ft,,44,63
200,2,0:34.0,,Defensive rebound by P. Tucker,44,63
201,2,0:31.0,,C. Paul makes 3-pt jump shot from 26 ft,44,66
202,2,0:27.0,Turnover by C. McCollum (out of bounds lost ball),,44,66
203,2,0:06.0,,J. Harden misses 3-pt jump shot from 26 ft,44,66
204,2,0:02.0,Defensive rebound by A. Aminu,,44,66
205,2,0:00.0,Turnover by A. Aminu (bad pass; steal by L. Mbah a Moute),,44,66
206,3,11:48.0,C. McCollum misses 2-pt jump shot from 16 ft,,44,66
207,3,11:45.0,Offensive rebound by J. Nurkić,,44,66
208,3,11:45.0,J. Nurkić misses 2-pt layup at rim,,44,66
209,3,11:45.0,Offensive rebound by J. Nurkić,,44,66
210,3,11:45.0,J. Nurkić makes 2-pt layup at rim,,46,66
211,3,11:45.0,Shooting foul by C. Paul (drawn by J. Nurkić),,46,66
212,3,11:45.0,J. Nurkić misses free throw 1 of 1,,46,66
213,3,11:45.0,Offensive rebound by Team,,46,66
214,3,11:43.0,Personal foul by C. Capela (drawn by J. Nurkić),,46,66
215,3,11:37.0,C. McCollum misses 2-pt layup from 6 ft (block by P. Tucker),,46,66
216,3,11:35.0,Offensive rebound by C. McCollum,,46,66
217,3,11:30.0,E. Turner makes 3-pt jump shot from 25 ft (assist by S. Napier),,49,66
218,3,11:03.0,,P. Tucker misses 3-pt jump shot from 23 ft,49,66
219,3,10:59.0,Defensive rebound by C. McCollum,,49,66
220,3,10:53.0,,Violation by C. Capela (kicked ball),49,66
221,3,10:43.0,C. McCollum makes 2-pt layup from 3 ft,,51,66
222,3,10:32.0,,Personal foul by E. Turner (drawn by J. Harden),51,66
223,3,10:24.0,,Personal foul by E. Turner (drawn by C. Paul),51,66
224,3,10:17.0,,Turnover by J. Harden (lost ball; steal by A. Aminu),51,66
225,3,10:03.0,S. Napier misses 3-pt jump shot from 28 ft,,51,66
226,3,9:59.0,,Defensive rebound by C. Paul,51,66
227,3,9:42.0,,Shooting foul by J. Nurkić (drawn by C. Capela),51,66
228,3,9:42.0,,C. Capela makes free throw 1 of 2,51,67
229,3,9:42.0,,C. Capela makes free throw 2 of 2,51,68
230,3,9:29.0,C. McCollum misses 3-pt jump shot from 26 ft,,51,68
231,3,9:26.0,,Defensive rebound by C. Paul,51,68
232,3,9:11.0,,C. Paul makes 2-pt jump shot from 16 ft,51,70
233,3,8:50.0,C. McCollum makes 2-pt dunk from 1 ft (assist by A. Aminu),,53,70
234,3,8:23.0,,Turnover by Team (shot clock),53,70
235,3,8:07.0,A. Aminu makes 2-pt jump shot from 3 ft,,55,70
236,3,7:52.0,,T. Ariza misses 3-pt jump shot from 23 ft,55,70
237,3,7:49.0,Defensive rebound by A. Aminu,,55,70
238,3,7:43.0,E. Turner makes 3-pt jump shot from 25 ft (assist by C. McCollum),,58,70
239,3,7:27.0,,J. Harden makes 2-pt layup from 2 ft,58,72
240,3,7:16.0,C. McCollum misses 2-pt jump shot from 16 ft,,58,72
241,3,7:14.0,,Defensive rebound by P. Tucker,58,72
242,3,6:50.0,,C. Paul misses 3-pt jump shot from 25 ft,58,72
243,3,6:48.0,Defensive rebound by J. Nurkić,,58,72
244,3,6:36.0,J. Nurkić misses 2-pt hook shot from 6 ft,,58,72
245,3,6:33.0,,Defensive rebound by J. Harden,58,72
246,3,6:28.0,,Turnover by J. Harden (lost ball; steal by A. Aminu),58,72
247,3,6:28.0,Personal foul by P. Tucker (drawn by A. Aminu),,58,72
248,3,6:28.0,,Houston full timeout,58,72
249,3,6:28.0,,L. Mbah a Moute enters the game for C. Paul,58,72
250,3,6:24.0,Turnover by C. McCollum (lost ball; steal by C. Capela),,58,72
251,3,6:20.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),58,74
252,3,6:09.0,S. Napier misses 3-pt jump shot from 26 ft,,58,74
253,3,6:09.0,,Defensive rebound by Team,58,74
254,3,5:52.0,,Shooting foul by E. Turner (drawn by J. Harden),58,74
255,3,5:52.0,,J. Harden makes free throw 1 of 3,58,75
256,3,5:52.0,,J. Harden makes free throw 2 of 3,58,76
257,3,5:52.0,W. Baldwin enters the game for E. Turner,,58,76
258,3,5:52.0,,J. Harden makes free throw 3 of 3,58,77
259,3,5:29.0,C. McCollum makes 3-pt jump shot from 25 ft,,61,77
260,3,4:59.0,,Turnover by Team (shot clock),61,77
261,3,4:34.0,S. Napier misses 3-pt jump shot from 26 ft,,61,77
262,3,4:32.0,Offensive rebound by Team,,61,77
263,3,4:24.0,Turnover by C. McCollum (bad pass; steal by C. Capela),,61,77
264,3,4:20.0,,C. Capela makes 2-pt dunk at rim (assist by T. Ariza),61,79
265,3,4:20.0,Portland full timeout,,61,79
266,3,4:20.0,,J. Johnson enters the game for T. Ariza,61,79
267,3,4:20.0,,G. Green enters the game for P. Tucker,61,79
268,3,4:08.0,C. McCollum misses 2-pt jump shot from 15 ft,,61,79
269,3,4:04.0,,Defensive rebound by J. Harden,61,79
270,3,3:46.0,,G. Green misses 3-pt jump shot from 23 ft,61,79
271,3,3:44.0,Defensive rebound by W. Baldwin,,61,79
272,3,3:42.0,Turnover by W. Baldwin (out of bounds lost ball),,61,79
273,3,3:36.0,,Turnover by J. Harden (out of bounds lost ball),61,79
274,3,3:36.0,,T. Black enters the game for C. Capela,61,79
275,3,3:36.0,P. Connaughton enters the game for S. Napier,,61,79
276,3,3:22.0,C. McCollum misses 3-pt jump shot from 26 ft,,61,79
277,3,3:20.0,Offensive rebound by J. Nurkić,,61,79
278,3,3:08.0,P. Connaughton makes 2-pt jump shot from 10 ft,,63,79
279,3,2:48.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,63,79
280,3,2:46.0,Defensive rebound by J. Nurkić,,63,79
281,3,2:32.0,Turnover by J. Nurkić (lost ball; steal by J. Harden),,63,79
282,3,2:19.0,,J. Harden misses 2-pt layup from 3 ft (block by A. Aminu),63,79
283,3,2:19.0,,Offensive rebound by Team,63,79
284,3,2:19.0,,C. Paul enters the game for J. Harden,63,79
285,3,2:19.0,Z. Collins enters the game for A. Aminu,,63,79
286,3,2:19.0,C. Swanigan enters the game for J. Nurkić,,63,79
287,3,2:12.0,,C. Paul misses 2-pt jump shot from 12 ft,63,79
288,3,2:09.0,Defensive rebound by C. McCollum,,63,79
289,3,2:05.0,C. McCollum misses 3-pt jump shot from 25 ft,,63,79
290,3,2:02.0,,Defensive rebound by C. Paul,63,79
291,3,1:58.0,,J. Johnson makes 2-pt jump shot from 16 ft (assist by C. Paul),63,81
292,3,1:42.0,Turnover by C. Swanigan (turnover; steal by T. Black),,63,81
293,3,1:35.0,,J. Johnson misses 3-pt jump shot from 25 ft,63,81
294,3,1:31.0,Defensive rebound by C. McCollum,,63,81
295,3,1:18.0,C. Swanigan makes 2-pt layup from 1 ft (assist by Z. Collins),,65,81
296,3,1:18.0,Shooting foul by C. Paul (drawn by C. Swanigan),,65,81
297,3,1:18.0,C. Swanigan makes free throw 1 of 1,,66,81
298,3,1:01.0,,T. Black misses 2-pt layup from 3 ft,66,81
299,3,0:59.0,Defensive rebound by C. Swanigan,,66,81
300,3,0:53.0,W. Baldwin misses 2-pt jump shot from 18 ft,,66,81
301,3,0:51.0,,Defensive rebound by T. Black,66,81
302,3,0:42.0,,C. Paul makes 2-pt jump shot from 12 ft,66,83
303,3,0:42.0,,Shooting foul by C. Swanigan (drawn by C. Paul),66,83
304,3,0:42.0,,C. Paul makes free throw 1 of 1,66,84
305,3,0:31.0,C. McCollum makes 3-pt jump shot from 26 ft,,69,84
306,3,0:09.0,,J. Johnson misses 3-pt jump shot from 26 ft,69,84
307,3,0:05.0,Defensive rebound by C. McCollum,,69,84
308,3,0:04.0,C. McCollum misses 3-pt jump shot from 26 ft,,69,84
309,3,0:03.0,Offensive rebound by P. Connaughton,,69,84
310,3,0:01.0,P. Connaughton makes 2-pt layup at rim,,71,84
311,4,11:37.0,,G. Green misses 2-pt jump shot from 10 ft,71,84
312,4,11:33.0,Defensive rebound by P. Connaughton,,71,84
313,4,11:27.0,Z. Collins misses 2-pt layup from 3 ft (block by T. Black),,71,84
314,4,11:24.0,Offensive rebound by Z. Collins,,71,84
315,4,11:21.0,C. Swanigan makes 2-pt dunk from 1 ft (assist by S. Napier),,73,84
316,4,11:02.0,,J. Johnson misses 2-pt jump shot from 15 ft,73,84
317,4,11:00.0,Defensive rebound by S. Napier,,73,84
318,4,10:43.0,Turnover by C. Swanigan (lost ball; steal by L. Mbah a Moute),,73,84
319,4,10:42.0,,Personal foul by S. Napier (drawn by L. Mbah a Moute),73,84
320,4,10:22.0,,Shooting foul by Z. Collins (drawn by L. Mbah a Moute),73,84
321,4,10:22.0,,L. Mbah a Moute misses free throw 1 of 2,73,84
322,4,10:22.0,,Offensive rebound by Team,73,84
323,4,10:22.0,,L. Mbah a Moute makes free throw 2 of 2,73,85
324,4,9:58.0,S. Napier makes 2-pt layup from 3 ft,,75,85
325,4,9:35.0,,G. Green misses 3-pt jump shot from 23 ft,75,85
326,4,9:33.0,Defensive rebound by S. Napier,,75,85
327,4,9:22.0,Turnover by S. Napier (bad pass; steal by L. Mbah a Moute),,75,85
328,4,9:17.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,75,85
329,4,9:15.0,Defensive rebound by P. Connaughton,,75,85
330,4,9:05.0,C. Swanigan misses 2-pt hook shot from 2 ft,,75,85
331,4,9:03.0,,Defensive rebound by L. Mbah a Moute,75,85
332,4,8:59.0,,Offensive foul by T. Black (drawn by W. Baldwin),75,85
333,4,8:59.0,,Turnover by T. Black (offensive foul),75,85
334,4,8:59.0,,P. Tucker enters the game for T. Black,75,85
335,4,8:49.0,P. Connaughton misses 2-pt layup from 3 ft (block by P. Tucker),,75,85
336,4,8:47.0,,Defensive rebound by G. Green,75,85
337,4,8:25.0,,P. Tucker misses 2-pt hook shot from 5 ft,75,85
338,4,8:23.0,Defensive rebound by Z. Collins,,75,85
339,4,8:03.0,S. Napier misses 2-pt layup from 4 ft,,75,85
340,4,8:01.0,,Defensive rebound by C. Paul,75,85
341,4,7:55.0,,C. Paul misses 3-pt jump shot from 26 ft,75,85
342,4,7:53.0,Defensive rebound by C. Swanigan,,75,85
343,4,7:35.0,Portland full timeout,,75,85
344,4,7:35.0,,C. Capela enters the game for C. Paul,75,85
345,4,7:35.0,,T. Ariza enters the game for J. Johnson,75,85
346,4,7:35.0,,J. Harden enters the game for L. Mbah a Moute,75,85
347,4,7:35.0,C. McCollum enters the game for S. Napier,,75,85
348,4,7:35.0,J. Nurkić enters the game for C. Swanigan,,75,85
349,4,7:32.0,Z. Collins misses 2-pt hook shot from 9 ft,,75,85
350,4,7:29.0,,Defensive rebound by P. Tucker,75,85
351,4,7:16.0,,J. Harden misses 2-pt jump shot from 15 ft,75,85
352,4,7:13.0,Defensive rebound by J. Nurkić,,75,85
353,4,7:03.0,C. McCollum misses 2-pt jump shot from 13 ft,,75,85
354,4,6:59.0,,Defensive rebound by G. Green,75,85
355,4,6:42.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),75,87
356,4,6:20.0,Z. Collins misses 2-pt jump shot from 14 ft,,75,87
357,4,6:17.0,,Defensive rebound by C. Capela,75,87
358,4,6:00.0,,J. Harden makes 2-pt layup from 1 ft,75,89
359,4,5:46.0,Z. Collins misses 3-pt jump shot from 26 ft,,75,89
360,4,5:43.0,,Defensive rebound by C. Capela,75,89
361,4,5:30.0,,Turnover by J. Harden (turnover),75,89
362,4,5:30.0,A. Aminu enters the game for Z. Collins,,75,89
363,4,5:18.0,C. McCollum misses 3-pt jump shot from 25 ft,,75,89
364,4,5:13.0,,Defensive rebound by J. Harden,75,89
365,4,5:06.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),75,91
366,4,5:06.0,Portland full timeout,,75,91
367,4,5:06.0,E. Turner enters the game for P. Connaughton,,75,91
368,4,4:58.0,Turnover by E. Turner (out of bounds lost ball),,75,91
369,4,4:46.0,,Shooting foul by A. Aminu (drawn by C. Capela),75,91
370,4,4:46.0,,C. Capela makes free throw 1 of 2,75,92
371,4,4:46.0,,C. Capela misses free throw 2 of 2,75,92
372,4,4:46.0,Defensive rebound by Team,,75,92
373,4,4:41.0,Turnover by C. McCollum (turnover),,75,92
374,4,4:28.0,,J. Harden misses 3-pt jump shot from 25 ft,75,92
375,4,4:25.0,Defensive rebound by E. Turner,,75,92
376,4,4:20.0,E. Turner makes 2-pt jump shot from 16 ft,,77,92
377,4,3:57.0,,J. Harden makes 2-pt layup from 2 ft,77,94
378,4,3:57.0,Portland full timeout,,77,94
379,4,3:57.0,C. Swanigan enters the game for C. McCollum,,77,94
380,4,3:57.0,P. Connaughton enters the game for A. Aminu,,77,94
381,4,3:57.0,G. Papagiannis enters the game for J. Nurkić,,77,94
382,4,3:57.0,J. Layman enters the game for E. Turner,,77,94
383,4,3:38.0,W. Baldwin makes 2-pt layup from 2 ft,,79,94
384,4,3:24.0,,T. Black enters the game for C. Capela,79,94
385,4,3:14.0,,Turnover by J. Harden (bad pass; steal by P. Connaughton),79,94
386,4,3:10.0,P. Connaughton makes 2-pt dunk from 1 ft,,81,94
387,4,3:10.0,Shooting foul by G. Green (drawn by P. Connaughton),,81,94
