,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
58,1,4:47.0,Offensive rebound by Team,,18,20
59,1,4:47.0,,T. Prince enters the game for K. Bazemore,18,20
60,1,4:47.0,T. Thompson misses free throw 2 of 2,,18,20
61,1,4:45.0,,Defensive rebound by J. Collins,18,20
62,1,4:36.0,,D. Schröder misses 2-pt jump shot from 19 ft,18,20
63,1,4:31.0,Defensive rebound by T. Thompson,,18,20
64,1,4:14.0,K. Korver misses 3-pt jump shot from 24 ft,,18,20
65,1,4:12.0,,Defensive rebound by D. Dedmon,18,20
66,1,3:57.0,,T. Dorsey misses 3-pt jump shot from 24 ft,18,20
67,1,3:54.0,Defensive rebound by K. Korver,,18,20
68,1,3:50.0,Shooting foul by D. Dedmon (drawn by J. Green),,18,20
69,1,3:50.0,J. Green makes free throw 1 of 2,,19,20
70,1,3:50.0,,M. Delaney enters the game for D. Schröder,19,20
71,1,3:50.0,J. Green makes free throw 2 of 2,,20,20
72,1,3:26.0,,M. Delaney misses 2-pt layup from 2 ft (block by T. Thompson),20,20
73,1,3:23.0,Defensive rebound by L. James,,20,20
74,1,3:20.0,T. Thompson makes 2-pt dunk from 1 ft (assist by L. James),,22,20
75,1,3:06.0,,Offensive foul by J. Collins (drawn by J. Green),22,20
76,1,3:06.0,,Turnover by J. Collins (offensive foul),22,20
77,1,2:48.0,J. Green makes 2-pt layup from 2 ft,,24,20
78,1,2:29.0,,J. Collins misses 2-pt jump shot from 18 ft,24,20
79,1,2:27.0,Defensive rebound by K. Korver,,24,20
80,1,2:23.0,Shooting foul by T. Prince (drawn by L. James),,24,20
81,1,2:23.0,Cleveland full timeout,,24,20
82,1,2:23.0,C. Osman enters the game for J. Smith,,24,20
83,1,2:23.0,L. James makes free throw 1 of 2,,25,20
84,1,2:23.0,L. James makes free throw 2 of 2,,26,20
85,1,2:13.0,,T. Dorsey misses 2-pt jump shot from 17 ft,26,20
86,1,2:09.0,Defensive rebound by L. James,,26,20
87,1,2:06.0,,Offensive charge foul by L. James (drawn by M. Delaney),26,20
88,1,2:06.0,Turnover by L. James (offensive foul),,26,20
89,1,2:06.0,J. Calderón enters the game for L. James,,26,20
90,1,1:46.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by D. Dedmon),26,23
91,1,1:28.0,J. Green makes 2-pt jump shot from 18 ft,,28,23
92,1,1:12.0,,T. Prince makes 2-pt layup from 1 ft,28,25
93,1,0:53.0,J. Green misses 2-pt jump shot from 14 ft,,28,25
94,1,0:50.0,,Defensive rebound by M. Delaney,28,25
95,1,0:37.0,,Turnover by T. Prince (bad pass; steal by J. Calderón),28,25
96,1,0:25.0,Def 3 sec tech foul by T. Prince,,28,25
97,1,0:25.0,K. Korver makes technical free throw,,29,25
98,1,0:15.0,K. Korver makes 2-pt jump shot from 22 ft (assist by J. Calderón),,31,25
99,1,0:11.0,,T. Prince misses 2-pt layup from 8 ft (block by J. Green),31,25
100,1,0:09.0,,Offensive rebound by J. Collins,31,25
101,1,0:08.0,,J. Collins makes 2-pt jump shot from 2 ft,31,27
102,1,0:04.0,C. Osman misses 3-pt jump shot from 22 ft,,31,27
103,1,0:04.0,,Defensive rebound by J. Collins,31,27
104,2,11:48.0,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),,34,27
105,2,11:20.0,,T. Prince misses 3-pt jump shot from 22 ft,34,27
106,2,11:17.0,Defensive rebound by L. James,,34,27
107,2,11:11.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,37,27
108,2,10:55.0,,M. Muscala misses 3-pt jump shot from 25 ft,37,27
109,2,10:52.0,,Offensive rebound by I. Taylor,37,27
110,2,10:51.0,,M. Delaney misses 3-pt jump shot from 24 ft,37,27
111,2,10:51.0,Defensive rebound by Team,,37,27
112,2,10:50.0,,Loose ball foul by M. Muscala (drawn by C. Osman),37,27
113,2,10:37.0,J. Green misses 2-pt layup from 1 ft,,37,27
114,2,10:34.0,,Defensive rebound by M. Muscala,37,27
115,2,10:28.0,,T. Prince misses 3-pt jump shot from 25 ft,37,27
116,2,10:24.0,,Offensive rebound by M. Muscala,37,27
117,2,10:23.0,,M. Muscala misses 2-pt layup from 3 ft (block by K. Korver),37,27
118,2,10:23.0,Defensive rebound by J. Calderón,,37,27
119,2,10:21.0,,Offensive charge foul by L. James (drawn by M. Delaney),37,27
120,2,10:21.0,Turnover by L. James (offensive foul),,37,27
121,2,9:59.0,,T. Prince makes 2-pt layup from 5 ft (assist by M. Delaney),37,29
122,2,9:59.0,,Shooting block foul by J. Calderón (drawn by T. Prince),37,29
123,2,9:59.0,J. Smith enters the game for J. Calderón,,37,29
124,2,9:59.0,,E. İlyasova enters the game for D. Dedmon,37,29
125,2,9:59.0,,T. Prince makes free throw 1 of 1,37,30
126,2,9:46.0,J. Green misses 2-pt layup from 7 ft (block by M. Muscala),,37,30
127,2,9:43.0,,Defensive rebound by T. Prince,37,30
128,2,9:42.0,,Shooting foul by K. Korver (drawn by E. İlyasova),37,30
129,2,9:42.0,,E. İlyasova makes free throw 1 of 2,37,31
130,2,9:42.0,,K. Bazemore enters the game for T. Prince,37,31
131,2,9:42.0,,E. İlyasova makes free throw 2 of 2,37,32
132,2,9:31.0,J. Green misses 3-pt jump shot from 22 ft,,37,32
133,2,9:25.0,,Defensive rebound by E. İlyasova,37,32
134,2,9:19.0,,I. Taylor misses 3-pt jump shot from 25 ft,37,32
135,2,9:16.0,Defensive rebound by C. Osman,,37,32
136,2,9:12.0,Shooting foul by M. Delaney (drawn by C. Osman),,37,32
137,2,9:12.0,C. Osman misses free throw 1 of 2,,37,32
138,2,9:12.0,Offensive rebound by Team,,37,32
139,2,9:12.0,C. Osman makes free throw 2 of 2,,38,32
140,2,8:58.0,,E. İlyasova makes 2-pt jump shot from 12 ft (assist by I. Taylor),38,34
141,2,8:47.0,Personal foul by M. Delaney (drawn by K. Korver),,38,34
142,2,8:36.0,L. James makes 2-pt layup from 1 ft (assist by C. Osman),,40,34
143,2,8:23.0,,M. Muscala makes 2-pt layup from 1 ft (assist by K. Bazemore),40,36
144,2,8:15.0,,D. Schröder enters the game for M. Delaney,40,36
145,2,8:11.0,Shooting foul by I. Taylor (drawn by L. James),,40,36
146,2,8:11.0,L. James makes free throw 1 of 2,,41,36
147,2,8:11.0,L. James misses free throw 2 of 2,,41,36
148,2,8:08.0,,Defensive rebound by I. Taylor,41,36
149,2,7:58.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by M. Muscala),41,39
150,2,7:37.0,J. Green misses 2-pt layup from 3 ft (block by M. Muscala),,41,39
151,2,7:33.0,Offensive rebound by J. Green,,41,39
152,2,7:32.0,J. Green makes 2-pt layup from 2 ft,,43,39
153,2,7:15.0,,I. Taylor makes 3-pt jump shot from 22 ft (assist by M. Muscala),43,42
154,2,6:54.0,J. Smith misses 3-pt jump shot from 25 ft,,43,42
155,2,6:50.0,,Defensive rebound by D. Schröder,43,42
156,2,6:46.0,,I. Taylor makes 3-pt jump shot from 22 ft (assist by K. Bazemore),43,45
157,2,6:45.0,Cleveland full timeout,,43,45
158,2,6:45.0,T. Thompson enters the game for J. Green,,43,45
159,2,6:23.0,K. Korver misses 3-pt jump shot from 23 ft,,43,45
160,2,6:18.0,Offensive rebound by C. Osman,,43,45
161,2,6:16.0,Turnover by C. Osman (lost ball; steal by M. Muscala),,43,45
162,2,6:10.0,,I. Taylor misses 3-pt jump shot from 25 ft,43,45
163,2,6:06.0,Defensive rebound by K. Korver,,43,45
164,2,6:02.0,C. Osman makes 2-pt layup from 1 ft (assist by L. James),,45,45
165,2,5:52.0,,D. Schröder makes 2-pt jump shot from 4 ft,45,47
166,2,5:43.0,J. Smith misses 3-pt jump shot from 22 ft,,45,47
167,2,5:39.0,,Defensive rebound by D. Schröder,45,47
168,2,5:36.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),45,50
169,2,5:22.0,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),,48,50
170,2,5:08.0,,K. Bazemore misses 2-pt jump shot from 13 ft,48,50
171,2,5:04.0,Defensive rebound by C. Osman,,48,50
172,2,5:03.0,Shooting foul by I. Taylor (drawn by C. Osman),,48,50
173,2,5:03.0,C. Osman misses free throw 1 of 2,,48,50
174,2,5:03.0,Offensive rebound by Team,,48,50
175,2,5:03.0,,J. Collins enters the game for I. Taylor,48,50
176,2,5:03.0,,T. Dorsey enters the game for M. Muscala,48,50
177,2,5:03.0,J. Green enters the game for L. James,,48,50
178,2,5:03.0,C. Osman misses free throw 2 of 2,,48,50
179,2,5:01.0,,Defensive rebound by E. İlyasova,48,50
180,2,4:43.0,,E. İlyasova misses 3-pt jump shot from 24 ft,48,50
181,2,4:39.0,Defensive rebound by J. Smith,,48,50
182,2,4:28.0,J. Smith misses 2-pt jump shot from 13 ft,,48,50
183,2,4:26.0,,Defensive rebound by K. Bazemore,48,50
184,2,4:19.0,,Shooting foul by K. Korver (drawn by K. Bazemore),48,50
185,2,4:19.0,,K. Bazemore misses free throw 1 of 2,48,50
186,2,4:19.0,,Offensive rebound by Team,48,50
187,2,4:19.0,,D. Dedmon enters the game for E. İlyasova,48,50
188,2,4:19.0,,K. Bazemore makes free throw 2 of 2,48,51
189,2,4:10.0,J. Green misses 2-pt layup from 4 ft (block by D. Dedmon),,48,51
190,2,4:10.0,Offensive rebound by Team,,48,51
191,2,4:04.0,Offensive foul by C. Osman (drawn by T. Dorsey),,48,51
192,2,4:04.0,Turnover by C. Osman (offensive foul),,48,51
193,2,3:49.0,,Turnover by K. Bazemore (bad pass; steal by J. Smith),48,51
194,2,3:40.0,Shooting foul by K. Bazemore (drawn by K. Korver),,48,51
195,2,3:40.0,,Technical foul by K. Bazemore,48,51
196,2,3:40.0,K. Korver makes technical free throw,,49,51
197,2,3:40.0,K. Korver makes free throw 1 of 3,,50,51
198,2,3:40.0,K. Korver makes free throw 2 of 3,,51,51
199,2,3:40.0,,T. Prince enters the game for K. Bazemore,51,51
200,2,3:40.0,L. James enters the game for C. Osman,,51,51
201,2,3:40.0,K. Korver makes free throw 3 of 3,,52,51
202,2,3:28.0,,D. Schröder misses 3-pt jump shot from 24 ft,52,51
203,2,3:24.0,Defensive rebound by L. James,,52,51
204,2,3:17.0,J. Green makes 2-pt layup from 1 ft (assist by L. James),,54,51
205,2,3:17.0,Shooting foul by D. Dedmon (drawn by J. Green),,54,51
206,2,3:17.0,,Atlanta full timeout,54,51
207,2,3:17.0,J. Green makes free throw 1 of 1,,55,51
208,2,3:00.0,,D. Schröder makes 2-pt jump shot from 17 ft (assist by D. Dedmon),55,53
209,2,2:34.0,L. James misses 2-pt jump shot from 17 ft,,55,53
210,2,2:31.0,,Defensive rebound by D. Dedmon,55,53
211,2,2:18.0,,T. Dorsey misses 2-pt jump shot from 7 ft,55,53
212,2,2:14.0,Defensive rebound by T. Thompson,,55,53
213,2,2:10.0,Turnover by J. Smith (lost ball; steal by D. Dedmon),,55,53
214,2,1:50.0,,D. Schröder makes 3-pt jump shot from 25 ft,55,56
215,2,1:35.0,L. James makes 2-pt jump shot from 10 ft,,57,56
216,2,1:19.0,,T. Prince misses 3-pt jump shot from 25 ft,57,56
217,2,1:16.0,Defensive rebound by T. Thompson,,57,56
218,2,0:57.0,L. James makes 2-pt jump shot from 14 ft,,59,56
219,2,0:48.0,,D. Schröder misses 3-pt jump shot from 24 ft,59,56
220,2,0:45.0,Defensive rebound by T. Thompson,,59,56
221,2,0:37.0,L. James misses 2-pt jump shot from 22 ft,,59,56
222,2,0:32.0,,Defensive rebound by J. Collins,59,56
223,2,0:25.0,,D. Schröder misses 3-pt jump shot from 25 ft,59,56
224,2,0:22.0,Defensive rebound by T. Thompson,,59,56
225,2,0:01.0,L. James misses 2-pt layup from 3 ft,,59,56
226,2,0:01.0,Offensive rebound by T. Thompson,,59,56
227,2,0:00.0,T. Thompson makes 2-pt layup at rim,,61,56
228,2,0:00.0,,T. Dorsey misses 3-pt jump shot from 58 ft,61,56
229,2,0:00.0,,Offensive rebound by Team,61,56
230,3,11:48.0,L. James misses 2-pt jump shot from 6 ft,,61,56
231,3,11:43.0,,Defensive rebound by D. Schröder,61,56
232,3,11:40.0,,T. Prince misses 3-pt jump shot from 24 ft,61,56
233,3,11:35.0,Defensive rebound by T. Thompson,,61,56
234,3,11:13.0,L. James misses 2-pt jump shot from 22 ft,,61,56
235,3,11:11.0,,Defensive rebound by D. Schröder,61,56
236,3,11:01.0,,T. Prince misses 3-pt jump shot from 23 ft,61,56
237,3,10:58.0,Defensive rebound by L. James,,61,56
238,3,10:40.0,J. Calderón makes 2-pt jump shot from 21 ft,,63,56
239,3,10:25.0,,T. Prince makes 2-pt jump shot from 11 ft (assist by D. Schröder),63,58
240,3,10:12.0,J. Calderón makes 2-pt jump shot from 14 ft,,65,58
241,3,10:02.0,,Personal foul by J. Smith (drawn by T. Prince),65,58
242,3,9:55.0,,D. Schröder makes 2-pt jump shot from 21 ft,65,60
243,3,9:36.0,L. James misses 3-pt jump shot from 25 ft,,65,60
244,3,9:33.0,,Defensive rebound by D. Schröder,65,60
245,3,9:11.0,,K. Bazemore misses 2-pt jump shot from 21 ft,65,60
246,3,9:07.0,Defensive rebound by T. Thompson,,65,60
247,3,9:01.0,Def 3 sec tech foul by M. Plumlee,,65,60
248,3,9:01.0,L. James makes technical free throw,,66,60
249,3,8:57.0,J. Calderón misses 3-pt jump shot from 25 ft,,66,60
250,3,8:53.0,,Defensive rebound by E. İlyasova,66,60
251,3,8:39.0,,Turnover by M. Plumlee (lost ball; steal by C. Osman),66,60
252,3,8:35.0,Shooting foul by E. İlyasova (drawn by C. Osman),,66,60
253,3,8:35.0,C. Osman misses free throw 1 of 2,,66,60
254,3,8:35.0,Offensive rebound by Team,,66,60
255,3,8:35.0,C. Osman misses free throw 2 of 2,,66,60
256,3,8:32.0,,Defensive rebound by E. İlyasova,66,60
257,3,8:21.0,,E. İlyasova misses 2-pt layup from 11 ft,66,60
258,3,8:18.0,Defensive rebound by T. Thompson,,66,60
259,3,8:14.0,J. Smith makes 2-pt layup from 5 ft (assist by L. James),,68,60
260,3,7:58.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by D. Schröder),68,62
261,3,7:47.0,J. Calderón makes 2-pt jump shot from 17 ft,,70,62
262,3,7:28.0,,T. Prince makes 2-pt jump shot from 5 ft,70,64
263,3,7:06.0,Turnover by J. Calderón (bad pass; steal by E. İlyasova),,70,64
264,3,7:02.0,,Shooting foul by C. Osman (drawn by T. Prince),70,64
265,3,7:02.0,,T. Prince makes free throw 1 of 2,70,65
266,3,7:02.0,,T. Dorsey enters the game for K. Bazemore,70,65
267,3,7:02.0,,T. Prince makes free throw 2 of 2,70,66
268,3,6:48.0,C. Osman makes 3-pt jump shot from 22 ft (assist by L. James),,73,66
269,3,6:27.0,,T. Prince misses 2-pt jump shot from 9 ft,73,66
270,3,6:21.0,,Offensive rebound by T. Prince,73,66
271,3,6:21.0,,T. Prince makes 2-pt layup at rim,73,68
272,3,6:06.0,T. Thompson misses 2-pt layup from 1 ft,,73,68
273,3,6:02.0,Offensive rebound by L. James,,73,68
274,3,5:59.0,L. James misses 2-pt layup from 1 ft,,73,68
275,3,5:59.0,,Defensive rebound by M. Plumlee,73,68
276,3,5:55.0,,D. Schröder misses 3-pt jump shot from 25 ft,73,68
277,3,5:55.0,Defensive rebound by J. Calderón,,73,68
278,3,5:51.0,C. Osman makes 2-pt layup from 2 ft (assist by L. James),,75,68
279,3,5:51.0,Shooting foul by T. Dorsey (drawn by C. Osman),,75,68
280,3,5:51.0,,Atlanta full timeout,75,68
281,3,5:51.0,,K. Bazemore enters the game for T. Prince,75,68
282,3,5:51.0,,D. Dedmon enters the game for M. Plumlee,75,68
283,3,5:51.0,C. Osman makes free throw 1 of 1,,76,68
284,3,5:35.0,,Shooting foul by J. Calderón (drawn by T. Dorsey),76,68
285,3,5:35.0,,T. Dorsey makes free throw 1 of 2,76,69
286,3,5:35.0,,J. Collins enters the game for E. İlyasova,76,69
287,3,5:35.0,J. Green enters the game for C. Osman,,76,69
288,3,5:35.0,,T. Dorsey makes free throw 2 of 2,76,70
289,3,5:12.0,J. Green makes 3-pt jump shot from 25 ft,,79,70
290,3,4:51.0,,J. Collins misses 2-pt jump shot from 15 ft,79,70
291,3,4:48.0,Defensive rebound by J. Smith,,79,70
292,3,4:43.0,T. Thompson makes 2-pt dunk from 1 ft (assist by J. Smith),,81,70
293,3,4:21.0,,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),81,72
294,3,4:10.0,Turnover by J. Calderón (turnover),,81,72
295,3,4:10.0,K. Korver enters the game for J. Calderón,,81,72
296,3,3:53.0,,D. Dedmon makes 3-pt jump shot from 22 ft (assist by D. Schröder),81,75
297,3,3:40.0,K. Korver misses 2-pt layup from 7 ft,,81,75
298,3,3:37.0,,Defensive rebound by J. Collins,81,75
299,3,3:30.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by T. Dorsey),81,78
300,3,3:28.0,Cleveland full timeout,,81,78
301,3,3:28.0,,M. Delaney enters the game for T. Dorsey,81,78
302,3,3:16.0,T. Thompson makes 2-pt hook shot from 5 ft (assist by L. James),,83,78
303,3,3:03.0,,D. Schröder makes 2-pt layup from 1 ft,83,80
304,3,2:42.0,Shooting foul by J. Collins (drawn by L. James),,83,80
305,3,2:42.0,L. James makes free throw 1 of 2,,84,80
306,3,2:42.0,,T. Prince enters the game for K. Bazemore,84,80
307,3,2:42.0,C. Osman enters the game for J. Smith,,84,80
308,3,2:42.0,L. James makes free throw 2 of 2,,85,80
309,3,2:31.0,,D. Schröder misses 3-pt jump shot from 24 ft,85,80
310,3,2:27.0,Defensive rebound by T. Thompson,,85,80
311,3,2:21.0,K. Korver makes 3-pt jump shot from 22 ft (assist by L. James),,88,80
312,3,2:05.0,,T. Prince misses 3-pt jump shot from 25 ft,88,80
313,3,2:03.0,Defensive rebound by L. James,,88,80
314,3,1:59.0,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),,91,80
315,3,1:56.0,,Atlanta full timeout,91,80
316,3,1:56.0,,I. Taylor enters the game for D. Schröder,91,80
317,3,1:56.0,J. Holland enters the game for L. James,,91,80
318,3,1:37.0,,T. Prince misses 3-pt jump shot from 25 ft,91,80
319,3,1:33.0,Defensive rebound by C. Osman,,91,80
320,3,1:22.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Green),,94,80
321,3,1:04.0,,M. Delaney makes 2-pt jump shot from 21 ft,94,82
322,3,0:43.0,J. Green misses 2-pt jump shot from 18 ft,,94,82
323,3,0:39.0,,Defensive rebound by I. Taylor,94,82
324,3,0:25.0,,I. Taylor misses 3-pt jump shot from 24 ft,94,82
325,3,0:20.0,Defensive rebound by C. Osman,,94,82
326,3,0:00.0,K. Korver makes 3-pt jump shot from 26 ft (assist by J. Green),,97,82
327,4,11:41.0,,K. Bazemore misses 2-pt dunk from 1 ft,97,82
328,4,11:41.0,,Offensive rebound by M. Delaney,97,82
329,4,11:35.0,,Turnover by M. Delaney (bad pass; steal by C. Osman),97,82
330,4,11:31.0,J. Green makes 2-pt dunk from 2 ft (assist by C. Osman),,99,82
331,4,11:29.0,,Atlanta full timeout,99,82
332,4,11:29.0,,E. İlyasova enters the game for J. Collins,99,82
333,4,11:21.0,,Turnover by K. Bazemore (bad pass; steal by C. Osman),99,82
334,4,11:15.0,J. Green makes 2-pt dunk from 1 ft (assist by L. James),,101,82
335,4,10:53.0,,I. Taylor makes 2-pt layup from 2 ft,101,84
336,4,10:38.0,J. Holland misses 3-pt jump shot from 25 ft,,101,84
337,4,10:38.0,,Defensive rebound by Team,101,84
338,4,10:16.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by M. Delaney),101,87
339,4,9:54.0,J. Holland misses 3-pt jump shot from 24 ft,,101,87
340,4,9:48.0,,Defensive rebound by K. Bazemore,101,87
341,4,9:44.0,,M. Muscala misses 3-pt jump shot from 25 ft,101,87
342,4,9:41.0,Defensive rebound by L. James,,101,87
343,4,9:37.0,,Violation by E. İlyasova (kicked ball),101,87
344,4,9:20.0,J. Holland makes 3-pt jump shot from 22 ft (assist by L. James),,104,87
345,4,8:59.0,,Shooting foul by J. Holland (drawn by I. Taylor),104,87
346,4,8:59.0,,I. Taylor misses free throw 1 of 2,104,87
347,4,8:59.0,,Offensive rebound by Team,104,87
348,4,8:59.0,,I. Taylor makes free throw 2 of 2,104,88
349,4,8:52.0,Personal foul by K. Bazemore (drawn by L. James),,104,88
350,4,8:43.0,J. Green makes 3-pt jump shot from 22 ft (assist by L. James),,107,88
351,4,8:22.0,,M. Delaney misses 3-pt jump shot from 24 ft,107,88
352,4,8:18.0,Defensive rebound by L. James,,107,88
353,4,8:13.0,L. James misses 2-pt layup from 3 ft (block by M. Delaney),,107,88
354,4,8:10.0,,Defensive rebound by I. Taylor,107,88
355,4,8:10.0,,Shooting foul by J. Holland (drawn by E. İlyasova),107,88
356,4,8:10.0,,E. İlyasova makes free throw 1 of 2,107,89
357,4,8:10.0,,T. Dorsey enters the game for M. Delaney,107,89
358,4,8:10.0,Cleveland full timeout,,107,89
359,4,8:10.0,,E. İlyasova makes free throw 2 of 2,107,90
360,4,7:57.0,L. James makes 2-pt layup from 1 ft (assist by C. Osman),,109,90
361,4,7:33.0,,I. Taylor misses 2-pt layup from 3 ft,109,90
362,4,7:28.0,Defensive rebound by J. Green,,109,90
363,4,7:23.0,K. Korver misses 3-pt jump shot from 23 ft,,109,90
364,4,7:18.0,,Defensive rebound by K. Bazemore,109,90
365,4,7:07.0,,T. Dorsey misses 3-pt jump shot from 24 ft,109,90
366,4,7:00.0,Defensive rebound by L. James,,109,90
367,4,6:58.0,,M. Delaney enters the game for K. Bazemore,109,90
368,4,6:56.0,Personal foul by I. Taylor (drawn by J. Holland),,109,90
369,4,6:49.0,J. Green makes 3-pt jump shot from 26 ft (assist by C. Osman),,112,90
370,4,6:32.0,,T. Dorsey misses 2-pt layup from 16 ft (block by K. Korver),112,90
371,4,6:27.0,Defensive rebound by J. Holland,,112,90
372,4,6:22.0,J. Holland misses 3-pt jump shot from 24 ft,,112,90
373,4,6:17.0,,Defensive rebound by I. Taylor,112,90
374,4,6:14.0,,T. Dorsey makes 3-pt jump shot from 24 ft (assist by I. Taylor),112,93
375,4,5:57.0,C. Osman makes 2-pt layup from 1 ft,,114,93
376,4,5:50.0,Offensive charge foul by M. Muscala (drawn by J. Holland),,114,93
377,4,5:50.0,,Turnover by M. Muscala (offensive foul),114,93
378,4,5:50.0,,D. Dedmon enters the game for M. Muscala,114,93
379,4,5:33.0,K. Korver misses 3-pt jump shot from 22 ft,,114,93
380,4,5:29.0,,Defensive rebound by E. İlyasova,114,93
381,4,5:24.0,,Turnover by I. Taylor (step out of bounds),114,93
382,4,5:09.0,K. Korver makes 2-pt jump shot from 18 ft (assist by L. James),,116,93
383,4,4:47.0,,I. Taylor makes 2-pt jump shot from 10 ft,116,95
384,4,4:47.0,Violation by L. James (def goaltending),,116,95
385,4,4:28.0,L. James misses 3-pt jump shot from 23 ft,,116,95
386,4,4:22.0,,Defensive rebound by M. Delaney,116,95
387,4,4:18.0,,T. Dorsey makes 3-pt jump shot from 24 ft (assist by M. Delaney),116,98
388,4,4:02.0,K. Korver misses 3-pt jump shot from 25 ft,,116,98
389,4,3:59.0,,Defensive rebound by D. Dedmon,116,98
