,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
58,1,4:16.0,,T. Burke misses 2-pt jump shot from 19 ft,21,18
59,1,4:13.0,Defensive rebound by T. Zeller,,21,18
60,1,4:05.0,K. Middleton makes 2-pt jump shot from 4 ft (assist by J. Parker),,23,18
61,1,3:47.0,,C. Lee misses 2-pt layup at rim,23,18
62,1,3:45.0,Defensive rebound by K. Middleton,,23,18
63,1,3:40.0,J. Parker misses 2-pt dunk from 1 ft (block by K. O'Quinn),,23,18
64,1,3:37.0,,Defensive rebound by K. O'Quinn,23,18
65,1,3:33.0,,I. Hicks misses 2-pt layup at rim (block by T. Zeller),23,18
66,1,3:31.0,,Offensive rebound by K. O'Quinn,23,18
67,1,3:31.0,,Shooting foul by T. Zeller (drawn by K. O'Quinn),23,18
68,1,3:31.0,,K. O'Quinn makes free throw 1 of 2,23,19
69,1,3:31.0,T. Maker enters the game for J. Parker,,23,19
70,1,3:31.0,,K. O'Quinn makes free throw 2 of 2,23,20
71,1,3:19.0,K. Middleton misses 2-pt jump shot from 15 ft,,23,20
72,1,3:15.0,,Defensive rebound by C. Lee,23,20
73,1,3:13.0,,C. Lee makes 2-pt jump shot from 13 ft,23,22
74,1,2:52.0,Milwaukee full timeout,,23,22
75,1,2:52.0,,L. Kornet enters the game for K. O'Quinn,23,22
76,1,2:52.0,B. Jennings enters the game for E. Bledsoe,,23,22
77,1,2:50.0,K. Middleton misses 2-pt jump shot from 15 ft,,23,22
78,1,2:47.0,Offensive rebound by T. Zeller,,23,22
79,1,2:46.0,T. Zeller makes 2-pt hook shot from 6 ft,,25,22
80,1,2:30.0,,Turnover by L. Kornet (bad pass; steal by B. Jennings),25,22
81,1,2:26.0,J. Terry misses 3-pt jump shot from 25 ft,,25,22
82,1,2:23.0,Offensive rebound by B. Jennings,,25,22
83,1,2:15.0,B. Jennings misses 2-pt jump shot from 17 ft,,25,22
84,1,2:12.0,Offensive rebound by T. Zeller,,25,22
85,1,2:11.0,T. Zeller makes 2-pt layup from 3 ft,,27,22
86,1,1:51.0,,Shooting foul by T. Zeller (drawn by L. Kornet),27,22
87,1,1:51.0,,L. Kornet makes free throw 1 of 2,27,23
88,1,1:51.0,,J. Jack enters the game for C. Lee,27,23
89,1,1:51.0,,L. Kornet makes free throw 2 of 2,27,24
90,1,1:44.0,Turnover by B. Jennings (bad pass),,27,24
91,1,1:25.0,,I. Hicks misses 2-pt jump shot from 11 ft,27,24
92,1,1:22.0,Defensive rebound by K. Middleton,,27,24
93,1,1:13.0,Shooting block foul by I. Hicks (drawn by K. Middleton),,27,24
94,1,1:13.0,K. Middleton makes free throw 1 of 2,,28,24
95,1,1:13.0,K. Middleton makes free throw 2 of 2,,29,24
96,1,1:02.0,,T. Burke misses 3-pt jump shot from 25 ft,29,24
97,1,1:00.0,Defensive rebound by B. Jennings,,29,24
98,1,0:52.0,B. Jennings misses 2-pt jump shot from 15 ft,,29,24
99,1,0:50.0,,Defensive rebound by D. Dotson,29,24
100,1,0:38.0,,I. Hicks makes 2-pt dunk at rim (assist by D. Dotson),29,26
101,1,0:30.0,K. Middleton makes 2-pt jump shot from 10 ft,,31,26
102,1,0:10.0,,I. Hicks makes 2-pt dunk at rim (assist by T. Burke),31,28
103,1,0:02.0,K. Middleton misses 3-pt jump shot from 25 ft,,31,28
104,1,0:02.0,,Defensive rebound by J. Jack,31,28
105,2,11:50.0,J. Parker makes 2-pt jump shot from 22 ft,,33,28
106,2,11:33.0,,D. Dotson misses 2-pt jump shot from 22 ft,33,28
107,2,11:30.0,Defensive rebound by B. Jennings,,33,28
108,2,11:22.0,T. Maker makes 3-pt jump shot from 26 ft (assist by J. Parker),,36,28
109,2,11:08.0,,J. Jack misses 3-pt jump shot from 25 ft,36,28
110,2,11:05.0,Defensive rebound by J. Parker,,36,28
111,2,10:51.0,Offensive foul by T. Zeller (drawn by D. Dotson),,36,28
112,2,10:51.0,Turnover by T. Zeller (offensive foul),,36,28
113,2,10:51.0,J. Henson enters the game for T. Zeller,,36,28
114,2,10:41.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,36,28
115,2,10:38.0,Defensive rebound by J. Henson,,36,28
116,2,10:29.0,J. Parker misses 3-pt jump shot from 25 ft,,36,28
117,2,10:24.0,,Defensive rebound by J. Jack,36,28
118,2,10:20.0,,D. Dotson makes 2-pt layup at rim (assist by J. Jack),36,30
119,2,10:04.0,Turnover by J. Parker (bad pass),,36,30
120,2,9:52.0,,I. Hicks misses 2-pt layup from 1 ft (block by J. Henson),36,30
121,2,9:52.0,Defensive rebound by Team,,36,30
122,2,9:39.0,Personal foul by I. Hicks (drawn by J. Henson),,36,30
123,2,9:31.0,J. Henson makes 2-pt layup from 1 ft (assist by B. Jennings),,38,30
124,2,9:18.0,,J. Jack makes 2-pt jump shot from 5 ft,38,32
125,2,9:00.0,J. Parker misses 2-pt layup from 3 ft,,38,32
126,2,8:58.0,,Defensive rebound by D. Dotson,38,32
127,2,8:53.0,,I. Hicks makes 2-pt dunk at rim (assist by J. Jack),38,34
128,2,8:38.0,Personal foul by I. Hicks (drawn by J. Henson),,38,34
129,2,8:38.0,,L. Thomas enters the game for I. Hicks,38,34
130,2,8:38.0,T. Snell enters the game for J. Terry,,38,34
131,2,8:25.0,J. Henson misses 2-pt hook shot from 9 ft,,38,34
132,2,8:23.0,,Defensive rebound by J. Jack,38,34
133,2,8:14.0,,D. Dotson makes 2-pt jump shot from 5 ft (assist by J. Jack),38,36
134,2,7:54.0,Shooting foul by L. Thomas (drawn by J. Henson),,38,36
135,2,7:54.0,J. Henson makes free throw 1 of 2,,39,36
136,2,7:54.0,J. Henson misses free throw 2 of 2,,39,36
137,2,7:51.0,,Defensive rebound by F. Ntilikina,39,36
138,2,7:47.0,,Turnover by L. Kornet (bad pass),39,36
139,2,7:30.0,J. Parker misses 2-pt layup from 1 ft,,39,36
140,2,7:28.0,,Defensive rebound by L. Thomas,39,36
141,2,7:24.0,,J. Jack makes 2-pt jump shot from 7 ft,39,38
142,2,7:24.0,,Shooting foul by T. Maker (drawn by J. Jack),39,38
143,2,7:24.0,,K. O'Quinn enters the game for L. Kornet,39,38
144,2,7:24.0,,J. Jack makes free throw 1 of 1,39,39
145,2,7:10.0,B. Jennings misses 2-pt jump shot from 21 ft,,39,39
146,2,7:06.0,Offensive rebound by J. Henson,,39,39
147,2,7:04.0,J. Henson misses 2-pt layup from 1 ft,,39,39
148,2,7:02.0,,Defensive rebound by J. Jack,39,39
149,2,6:46.0,,F. Ntilikina misses 2-pt jump shot from 4 ft,39,39
150,2,6:44.0,Defensive rebound by J. Henson,,39,39
151,2,6:35.0,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Jennings),,42,39
152,2,6:26.0,,New York full timeout,42,39
153,2,6:26.0,E. Bledsoe enters the game for B. Jennings,,42,39
154,2,6:20.0,,J. Jack makes 2-pt layup from 1 ft,42,41
155,2,6:00.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,44,41
156,2,5:44.0,,K. O'Quinn makes 2-pt jump shot from 21 ft (assist by F. Ntilikina),44,43
157,2,5:21.0,J. Parker misses 2-pt jump shot from 15 ft,,44,43
158,2,5:19.0,,Defensive rebound by K. O'Quinn,44,43
159,2,5:11.0,,L. Thomas misses 2-pt hook shot from 3 ft,44,43
160,2,5:09.0,Defensive rebound by J. Henson,,44,43
161,2,5:02.0,T. Maker misses 3-pt jump shot from 23 ft,,44,43
162,2,4:59.0,,Defensive rebound by J. Jack,44,43
163,2,4:54.0,,J. Jack makes 2-pt jump shot from 11 ft,44,45
164,2,4:36.0,J. Henson makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,46,45
165,2,4:13.0,,F. Ntilikina makes 2-pt layup at rim,46,47
166,2,4:04.0,T. Maker misses 3-pt jump shot from 27 ft,,46,47
167,2,4:03.0,,Defensive rebound by Team,46,47
168,2,4:03.0,K. Middleton enters the game for T. Maker,,46,47
169,2,3:48.0,,J. Jack misses 2-pt layup from 2 ft (block by J. Henson),46,47
170,2,3:46.0,Defensive rebound by J. Henson,,46,47
171,2,3:41.0,J. Parker misses 2-pt layup from 1 ft,,46,47
172,2,3:37.0,,Defensive rebound by K. O'Quinn,46,47
173,2,3:34.0,,Personal take foul by T. Snell (drawn by K. O'Quinn),46,47
174,2,3:25.0,,K. O'Quinn makes 2-pt layup at rim (assist by J. Jack),46,49
175,2,3:18.0,Milwaukee full timeout,,46,49
176,2,3:08.0,K. Middleton misses 2-pt jump shot from 11 ft,,46,49
177,2,3:05.0,,Defensive rebound by K. O'Quinn,46,49
178,2,2:55.0,,K. O'Quinn makes 2-pt layup at rim (assist by J. Jack),46,51
179,2,2:40.0,E. Bledsoe makes 2-pt jump shot from 7 ft (assist by K. Middleton),,48,51
180,2,2:40.0,Shooting foul by D. Dotson (drawn by E. Bledsoe),,48,51
181,2,2:40.0,E. Bledsoe makes free throw 1 of 1,,49,51
182,2,2:26.0,,L. Thomas misses 2-pt jump shot from 15 ft,49,51
183,2,2:22.0,Defensive rebound by E. Bledsoe,,49,51
184,2,2:11.0,K. Middleton misses 3-pt jump shot from 22 ft,,49,51
185,2,2:08.0,Offensive rebound by E. Bledsoe,,49,51
186,2,2:06.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,49,51
187,2,2:02.0,Offensive rebound by J. Henson,,49,51
188,2,2:02.0,J. Henson makes 2-pt layup from 1 ft,,51,51
189,2,1:47.0,,J. Jack misses 2-pt jump shot from 16 ft,51,51
190,2,1:43.0,,Offensive rebound by D. Dotson,51,51
191,2,1:33.0,,Personal foul by J. Henson (drawn by K. O'Quinn),51,51
192,2,1:23.0,,J. Jack misses 2-pt jump shot from 15 ft,51,51
193,2,1:21.0,,Offensive rebound by K. O'Quinn,51,51
194,2,1:20.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by J. Henson),51,51
195,2,1:18.0,Defensive rebound by E. Bledsoe,,51,51
196,2,1:15.0,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),,53,51
197,2,0:56.0,,Personal foul by E. Bledsoe (drawn by J. Jack),53,51
198,2,0:56.0,,J. Jack makes free throw 1 of 2,53,52
199,2,0:56.0,,J. Jack makes free throw 2 of 2,53,53
200,2,0:37.0,Turnover by J. Parker (bad pass; steal by D. Dotson),,53,53
201,2,0:33.0,,D. Dotson makes 2-pt layup at rim,53,55
202,2,0:28.0,Turnover by E. Bledsoe (bad pass; steal by D. Dotson),,53,55
203,2,0:09.0,,J. Jack misses 3-pt jump shot from 26 ft,53,55
204,2,0:05.0,Defensive rebound by J. Parker,,53,55
205,2,0:00.0,T. Snell misses 3-pt jump shot from 22 ft,,53,55
206,2,0:00.0,Offensive rebound by Team,,53,55
207,3,11:45.0,Personal foul by C. Lee (drawn by K. Middleton),,53,55
208,3,11:37.0,E. Bledsoe makes 2-pt jump shot from 18 ft,,55,55
209,3,11:14.0,,T. Burke misses 3-pt jump shot from 25 ft,55,55
210,3,11:10.0,Defensive rebound by T. Snell,,55,55
211,3,11:03.0,Def 3 sec tech foul by K. O'Quinn,,55,55
212,3,11:03.0,K. Middleton makes technical free throw,,56,55
213,3,10:59.0,J. Parker makes 3-pt jump shot from 24 ft (assist by K. Middleton),,59,55
214,3,10:34.0,,K. O'Quinn makes 3-pt jump shot from 23 ft (assist by T. Burke),59,58
215,3,10:15.0,T. Snell misses 3-pt jump shot from 23 ft,,59,58
216,3,10:10.0,,Defensive rebound by T. Burke,59,58
217,3,10:07.0,,C. Lee makes 2-pt layup from 1 ft (assist by T. Burke),59,60
218,3,10:01.0,J. Parker misses 2-pt dunk from 1 ft (block by K. O'Quinn),,59,60
219,3,9:58.0,,Defensive rebound by K. O'Quinn,59,60
220,3,9:53.0,,F. Ntilikina makes 2-pt layup from 1 ft (assist by T. Burke),59,62
221,3,9:52.0,Milwaukee full timeout,,59,62
222,3,9:39.0,T. Snell misses 3-pt jump shot from 25 ft,,59,62
223,3,9:35.0,Offensive rebound by K. Middleton,,59,62
224,3,9:31.0,K. Middleton misses 2-pt layup from 1 ft,,59,62
225,3,9:31.0,,Defensive rebound by Team,59,62
226,3,9:14.0,,M. Beasley misses 3-pt jump shot from 26 ft,59,62
227,3,9:11.0,Defensive rebound by J. Henson,,59,62
228,3,9:08.0,J. Parker makes 2-pt dunk at rim (assist by E. Bledsoe),,61,62
229,3,8:50.0,,T. Burke misses 2-pt layup from 4 ft,61,62
230,3,8:47.0,,Offensive rebound by K. O'Quinn,61,62
231,3,8:44.0,,T. Burke misses 2-pt jump shot from 5 ft,61,62
232,3,8:41.0,,Offensive rebound by K. O'Quinn,61,62
233,3,8:33.0,,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),61,65
234,3,8:14.0,J. Henson misses 2-pt hook shot from 4 ft (block by K. O'Quinn),,61,65
235,3,8:10.0,,Defensive rebound by M. Beasley,61,65
236,3,8:04.0,,C. Lee misses 3-pt jump shot from 25 ft,61,65
237,3,8:01.0,Defensive rebound by K. Middleton,,61,65
238,3,7:55.0,Personal foul by F. Ntilikina (drawn by K. Middleton),,61,65
239,3,7:55.0,J. Terry enters the game for J. Parker,,61,65
240,3,7:44.0,J. Terry makes 3-pt jump shot from 25 ft (assist by T. Snell),,64,65
241,3,7:26.0,,Shooting foul by J. Henson (drawn by M. Beasley),64,65
242,3,7:26.0,,M. Beasley makes free throw 1 of 2,64,66
243,3,7:26.0,,M. Beasley makes free throw 2 of 2,64,67
244,3,7:16.0,K. Middleton misses 2-pt jump shot from 5 ft (block by M. Beasley),,64,67
245,3,7:16.0,Offensive rebound by Team,,64,67
246,3,7:10.0,K. Middleton misses 2-pt jump shot from 15 ft,,64,67
247,3,7:08.0,,Defensive rebound by C. Lee,64,67
248,3,6:48.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,64,67
249,3,6:45.0,Defensive rebound by J. Henson,,64,67
250,3,6:38.0,J. Henson misses 2-pt layup from 3 ft,,64,67
251,3,6:35.0,,Defensive rebound by T. Burke,64,67
252,3,6:30.0,,M. Beasley misses 2-pt layup from 1 ft (block by K. Middleton),64,67
253,3,6:27.0,,Offensive rebound by K. O'Quinn,64,67
254,3,6:27.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by T. Snell),64,67
255,3,6:27.0,,Offensive rebound by K. O'Quinn,64,67
256,3,6:22.0,,Shooting foul by E. Bledsoe (drawn by T. Burke),64,67
257,3,6:22.0,,T. Burke makes free throw 1 of 2,64,68
258,3,6:22.0,,T. Burke makes free throw 2 of 2,64,69
259,3,6:04.0,J. Terry misses 2-pt jump shot from 17 ft,,64,69
260,3,6:02.0,,Defensive rebound by M. Beasley,64,69
261,3,5:56.0,,Turnover by T. Burke (bad pass),64,69
262,3,5:36.0,E. Bledsoe makes 2-pt jump shot from 22 ft (assist by T. Snell),,66,69
263,3,5:23.0,,Turnover by K. O'Quinn (bad pass; steal by J. Terry),66,69
264,3,5:19.0,T. Snell makes 2-pt dunk at rim (assist by J. Terry),,68,69
265,3,5:19.0,,New York full timeout,68,69
266,3,5:19.0,,D. Dotson enters the game for F. Ntilikina,68,69
267,3,5:19.0,T. Zeller enters the game for J. Henson,,68,69
268,3,5:00.0,,M. Beasley makes 2-pt jump shot from 5 ft (assist by K. O'Quinn),68,71
269,3,4:33.0,J. Terry misses 3-pt jump shot from 22 ft,,68,71
270,3,4:31.0,Offensive rebound by T. Zeller,,68,71
271,3,4:26.0,E. Bledsoe makes 2-pt jump shot from 13 ft (assist by T. Zeller),,70,71
272,3,4:12.0,,Turnover by T. Burke (bad pass; steal by J. Terry),70,71
273,3,4:10.0,Personal foul by D. Dotson (drawn by J. Terry),,70,71
274,3,4:10.0,,L. Kornet enters the game for K. O'Quinn,70,71
275,3,4:10.0,,J. Jack enters the game for T. Burke,70,71
276,3,4:05.0,K. Middleton misses 2-pt jump shot from 20 ft,,70,71
277,3,4:01.0,,Defensive rebound by C. Lee,70,71
278,3,3:48.0,,J. Jack makes 2-pt jump shot from 23 ft (assist by D. Dotson),70,73
279,3,3:34.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,73,73
280,3,3:22.0,,L. Kornet misses 3-pt jump shot from 27 ft,73,73
281,3,3:19.0,,Offensive rebound by M. Beasley,73,73
282,3,3:17.0,,M. Beasley misses 2-pt layup from 3 ft,73,73
283,3,3:14.0,,Offensive rebound by M. Beasley,73,73
284,3,3:02.0,,J. Jack misses 2-pt layup from 1 ft,73,73
285,3,2:59.0,Defensive rebound by K. Middleton,,73,73
286,3,2:59.0,Turnover by K. Middleton (step out of bounds),,73,73
287,3,2:59.0,J. Parker enters the game for T. Snell,,73,73
288,3,2:41.0,,M. Beasley misses 3-pt jump shot from 22 ft,73,73
289,3,2:38.0,Defensive rebound by J. Parker,,73,73
290,3,2:35.0,K. Middleton makes 2-pt layup from 2 ft (assist by T. Zeller),,75,73
291,3,2:35.0,Shooting foul by D. Dotson (drawn by K. Middleton),,75,73
292,3,2:35.0,B. Jennings enters the game for E. Bledsoe,,75,73
293,3,2:35.0,K. Middleton makes free throw 1 of 1,,76,73
294,3,2:24.0,,C. Lee makes 2-pt jump shot from 20 ft (assist by M. Beasley),76,75
295,3,2:14.0,K. Middleton misses 2-pt jump shot from 18 ft,,76,75
296,3,2:12.0,,Defensive rebound by M. Beasley,76,75
297,3,2:06.0,,J. Jack misses 2-pt layup from 4 ft,76,75
298,3,2:06.0,Defensive rebound by B. Jennings,,76,75
299,3,1:54.0,Turnover by J. Terry (bad pass; steal by D. Dotson),,76,75
300,3,1:44.0,,M. Beasley misses 2-pt jump shot from 9 ft,76,75
301,3,1:42.0,Defensive rebound by J. Parker,,76,75
302,3,1:27.0,Personal foul by L. Kornet (drawn by K. Middleton),,76,75
303,3,1:27.0,K. Middleton makes free throw 1 of 2,,77,75
304,3,1:27.0,,I. Hicks enters the game for M. Beasley,77,75
305,3,1:27.0,K. Middleton makes free throw 2 of 2,,78,75
306,3,1:11.0,,Turnover by L. Kornet (lost ball; steal by J. Parker),78,75
307,3,1:03.0,J. Terry misses 3-pt jump shot from 25 ft,,78,75
308,3,1:00.0,,Defensive rebound by C. Lee,78,75
309,3,0:53.0,,I. Hicks makes 2-pt dunk from 1 ft (assist by J. Jack),78,77
310,3,0:32.0,B. Jennings makes 2-pt jump shot from 11 ft (assist by J. Parker),,80,77
311,3,0:15.0,,Personal foul by T. Zeller (drawn by J. Jack),80,77
312,3,0:15.0,T. Maker enters the game for K. Middleton,,80,77
313,3,0:04.0,,Turnover by I. Hicks (bad pass; steal by J. Terry),80,77
314,4,11:49.0,,D. Dotson misses 2-pt jump shot from 20 ft,80,77
315,4,11:44.0,Defensive rebound by J. Parker,,80,77
316,4,11:31.0,Shooting foul by L. Kornet (drawn by T. Maker),,80,77
317,4,11:31.0,T. Maker makes free throw 1 of 2,,81,77
318,4,11:31.0,T. Maker makes free throw 2 of 2,,82,77
319,4,11:12.0,,C. Lee misses 2-pt jump shot from 19 ft,82,77
320,4,11:10.0,Defensive rebound by T. Zeller,,82,77
321,4,11:03.0,J. Parker misses 2-pt jump shot from 11 ft,,82,77
322,4,11:02.0,Offensive rebound by Team,,82,77
323,4,11:02.0,,Loose ball foul by I. Hicks (drawn by T. Zeller),82,77
324,4,11:02.0,,T. Burke enters the game for C. Lee,82,77
325,4,10:54.0,B. Jennings makes 2-pt jump shot from 16 ft,,84,77
326,4,10:35.0,,J. Jack makes 2-pt layup from 1 ft,84,79
327,4,10:19.0,B. Jennings makes 2-pt layup from 4 ft,,86,79
328,4,9:54.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by I. Hicks),86,82
329,4,9:28.0,T. Maker misses 2-pt jump shot from 21 ft,,86,82
330,4,9:25.0,,Defensive rebound by L. Kornet,86,82
331,4,9:18.0,,L. Kornet makes 3-pt jump shot from 26 ft (assist by T. Burke),86,85
332,4,9:01.0,B. Jennings misses 3-pt jump shot from 25 ft,,86,85
333,4,8:57.0,Offensive rebound by T. Maker,,86,85
334,4,8:56.0,T. Maker misses 2-pt layup from 1 ft (block by L. Kornet),,86,85
335,4,8:56.0,Offensive rebound by Team,,86,85
336,4,8:56.0,Personal foul by I. Hicks (drawn by T. Maker),,86,85
337,4,8:47.0,Turnover by T. Maker (out of bounds lost ball),,86,85
338,4,8:39.0,,T. Burke misses 2-pt layup from 5 ft,86,85
339,4,8:37.0,Defensive rebound by Team,,86,85
340,4,8:24.0,B. Jennings makes 2-pt jump shot from 17 ft,,88,85
341,4,8:14.0,,Personal foul by T. Maker (drawn by L. Kornet),88,85
342,4,8:14.0,K. Middleton enters the game for J. Parker,,88,85
343,4,8:14.0,,New York full timeout,88,85
344,4,8:14.0,T. Snell enters the game for J. Terry,,88,85
345,4,8:07.0,,L. Kornet makes 3-pt jump shot from 24 ft (assist by J. Jack),88,88
346,4,7:54.0,Turnover by B. Jennings (out of bounds lost ball),,88,88
347,4,7:41.0,,I. Hicks misses 2-pt dunk from 1 ft (block by T. Maker),88,88
348,4,7:38.0,Defensive rebound by T. Maker,,88,88
349,4,7:31.0,T. Zeller makes 2-pt layup at rim (assist by B. Jennings),,90,88
350,4,7:20.0,,D. Dotson makes 2-pt dunk from 1 ft (assist by T. Burke),90,90
351,4,7:05.0,T. Maker misses 2-pt layup from 2 ft (block by I. Hicks),,90,90
352,4,7:03.0,,Defensive rebound by L. Kornet,90,90
353,4,6:55.0,,D. Dotson misses 3-pt jump shot from 22 ft,90,90
354,4,6:51.0,Defensive rebound by T. Snell,,90,90
355,4,6:45.0,T. Zeller makes 2-pt layup from 1 ft (assist by B. Jennings),,92,90
356,4,6:32.0,,J. Jack makes 3-pt jump shot from 25 ft (assist by I. Hicks),92,93
357,4,6:17.0,Personal foul by L. Kornet (drawn by K. Middleton),,92,93
358,4,6:17.0,,M. Beasley enters the game for I. Hicks,92,93
359,4,6:17.0,E. Bledsoe enters the game for T. Maker,,92,93
360,4,6:17.0,J. Henson enters the game for B. Jennings,,92,93
361,4,6:17.0,J. Parker enters the game for T. Zeller,,92,93
362,4,6:08.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),,94,93
363,4,5:51.0,,M. Beasley makes 2-pt jump shot from 14 ft,94,95
364,4,5:41.0,K. Middleton makes 2-pt jump shot from 16 ft,,96,95
365,4,5:26.0,,L. Kornet misses 2-pt jump shot from 18 ft,96,95
366,4,5:23.0,Defensive rebound by T. Snell,,96,95
367,4,5:17.0,J. Henson misses 2-pt hook shot from 5 ft,,96,95
368,4,5:13.0,Offensive rebound by J. Parker,,96,95
369,4,5:12.0,,K. O'Quinn enters the game for L. Kornet,96,95
370,4,5:02.0,K. Middleton misses 2-pt jump shot from 11 ft,,96,95
371,4,5:02.0,,Defensive rebound by K. O'Quinn,96,95
372,4,4:48.0,,Turnover by J. Jack (bad pass; steal by E. Bledsoe),96,95
373,4,4:41.0,T. Snell makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,99,95
374,4,4:22.0,,Personal foul by E. Bledsoe (drawn by T. Burke),99,95
375,4,4:22.0,,F. Ntilikina enters the game for D. Dotson,99,95
376,4,4:22.0,,C. Lee enters the game for J. Jack,99,95
377,4,4:16.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,99,95
