,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
79,1,1:41.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Bertāns),16,28
80,1,1:19.0,T. Lyles misses 3-pt jump shot from 25 ft,,16,28
81,1,1:12.0,,Defensive rebound by K. Anderson,16,28
82,1,1:07.0,,Shooting foul by R. Jefferson (drawn by P. Gasol),16,28
83,1,1:07.0,,P. Gasol makes free throw 1 of 2,16,29
84,1,1:07.0,K. Faried enters the game for G. Harris,,16,29
85,1,1:07.0,M. Beasley enters the game for N. Jokić,,16,29
86,1,1:07.0,,P. Gasol makes free throw 2 of 2,16,30
87,1,0:54.0,Offensive foul by K. Faried (drawn by K. Anderson),,16,30
88,1,0:54.0,Turnover by K. Faried (offensive foul),,16,30
89,1,0:45.0,,M. Ginóbili makes 2-pt dunk from 1 ft (assist by P. Gasol),16,32
90,1,0:24.0,W. Barton misses 3-pt jump shot from 24 ft,,16,32
91,1,0:18.0,,Defensive rebound by M. Ginóbili,16,32
92,1,0:00.0,,P. Gasol misses 2-pt jump shot from 4 ft,16,32
93,1,0:00.0,,Offensive rebound by Team,16,32
94,2,11:31.0,W. Barton makes 2-pt jump shot from 2 ft,,18,32
95,2,11:25.0,,Turnover by K. Anderson (bad pass; steal by W. Barton),18,32
96,2,11:22.0,K. Faried misses 2-pt dunk from 11 ft,,18,32
97,2,11:22.0,Offensive rebound by Team,,18,32
98,2,11:11.0,R. Jefferson makes 2-pt jump shot from 9 ft,,20,32
99,2,10:47.0,,L. Aldridge misses 2-pt jump shot from 4 ft,20,32
100,2,10:44.0,Defensive rebound by T. Lyles,,20,32
101,2,10:37.0,T. Lyles misses 2-pt dunk from 6 ft (block by K. Leonard),,20,32
102,2,10:37.0,Offensive rebound by Team,,20,32
103,2,10:37.0,,D. Bertāns enters the game for K. Anderson,20,32
104,2,10:29.0,W. Barton makes 2-pt jump shot from 12 ft,,22,32
105,2,10:27.0,,San Antonio full timeout,22,32
106,2,10:13.0,Offensive charge foul by L. Aldridge (drawn by K. Faried),,22,32
107,2,10:13.0,,Turnover by L. Aldridge (offensive foul),22,32
108,2,10:01.0,Def 3 sec tech foul by L. Aldridge,,22,32
109,2,10:01.0,W. Barton makes technical free throw,,23,32
110,2,9:55.0,Shooting foul by L. Aldridge (drawn by K. Faried),,23,32
111,2,9:55.0,K. Faried makes free throw 1 of 2,,24,32
112,2,9:55.0,K. Faried makes free throw 2 of 2,,25,32
113,2,9:35.0,,T. Parker misses 2-pt jump shot from 6 ft,25,32
114,2,9:32.0,Defensive rebound by W. Barton,,25,32
115,2,9:28.0,R. Jefferson makes 2-pt dunk from 1 ft (assist by W. Barton),,27,32
116,2,9:16.0,,Personal foul by R. Jefferson (drawn by D. Bertāns),27,32
117,2,9:08.0,,K. Leonard misses 2-pt jump shot from 20 ft,27,32
118,2,9:03.0,Defensive rebound by W. Barton,,27,32
119,2,8:58.0,W. Barton misses 3-pt jump shot from 25 ft,,27,32
120,2,8:53.0,,Defensive rebound by L. Aldridge,27,32
121,2,8:47.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by T. Parker),27,35
122,2,8:21.0,M. Beasley misses 2-pt jump shot from 17 ft,,27,35
123,2,8:12.0,,Defensive rebound by L. Aldridge,27,35
124,2,8:08.0,,T. Parker makes 2-pt jump shot from 10 ft,27,37
125,2,8:08.0,Denver full timeout,,27,37
126,2,7:53.0,T. Lyles makes 2-pt hook shot from 8 ft,,29,37
127,2,7:32.0,,D. Bertāns misses 3-pt jump shot from 29 ft,29,37
128,2,7:28.0,Defensive rebound by R. Jefferson,,29,37
129,2,7:25.0,M. Beasley misses 2-pt jump shot from 4 ft,,29,37
130,2,7:20.0,,Defensive rebound by K. Leonard,29,37
131,2,7:06.0,,L. Aldridge makes 2-pt layup from 4 ft,29,39
132,2,6:46.0,Turnover by M. Beasley (bad pass; steal by K. Leonard),,29,39
133,2,6:35.0,,D. Green misses 2-pt jump shot from 20 ft,29,39
134,2,6:30.0,Defensive rebound by T. Lyles,,29,39
135,2,6:23.0,T. Lyles misses 2-pt layup from 3 ft (block by D. Green),,29,39
136,2,6:18.0,Offensive rebound by M. Beasley,,29,39
137,2,6:15.0,K. Faried misses 2-pt hook shot from 9 ft,,29,39
138,2,6:15.0,Offensive rebound by T. Lyles,,29,39
139,2,6:15.0,Turnover by T. Lyles (bad pass; steal by K. Leonard),,29,39
140,2,6:10.0,,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),29,42
141,2,6:08.0,Denver full timeout,,29,42
142,2,6:08.0,,K. Anderson enters the game for D. Green,29,42
143,2,6:08.0,,M. Ginóbili enters the game for D. Bertāns,29,42
144,2,6:08.0,W. Chandler enters the game for W. Barton,,29,42
145,2,6:08.0,M. Plumlee enters the game for T. Lyles,,29,42
146,2,6:08.0,J. Murray enters the game for R. Jefferson,,29,42
147,2,6:08.0,N. Jokić enters the game for M. Beasley,,29,42
148,2,6:08.0,G. Harris enters the game for K. Faried,,29,42
149,2,5:45.0,N. Jokić makes 2-pt jump shot from 7 ft (assist by J. Murray),,31,42
150,2,5:36.0,,K. Leonard makes 2-pt jump shot from 12 ft,31,44
151,2,5:36.0,,Shooting foul by W. Chandler (drawn by K. Leonard),31,44
152,2,5:36.0,,P. Mills enters the game for T. Parker,31,44
153,2,5:36.0,,K. Leonard makes free throw 1 of 1,31,45
154,2,5:23.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by J. Murray),,33,45
155,2,5:02.0,,K. Leonard makes 2-pt jump shot from 18 ft,33,47
156,2,4:35.0,J. Murray misses 2-pt jump shot from 12 ft,,33,47
157,2,4:31.0,,Defensive rebound by K. Leonard,33,47
158,2,4:20.0,,K. Anderson misses 3-pt jump shot from 22 ft,33,47
159,2,4:15.0,Defensive rebound by W. Chandler,,33,47
160,2,4:13.0,G. Harris misses 2-pt jump shot from 12 ft,,33,47
161,2,4:13.0,,Defensive rebound by K. Leonard,33,47
162,2,4:03.0,,L. Aldridge misses 2-pt jump shot from 17 ft,33,47
163,2,4:03.0,,Offensive rebound by M. Ginóbili,33,47
164,2,3:56.0,,M. Ginóbili makes 2-pt layup at rim,33,49
165,2,3:42.0,G. Harris misses 3-pt jump shot from 25 ft,,33,49
166,2,3:40.0,,Defensive rebound by K. Leonard,33,49
167,2,3:30.0,,K. Leonard makes 2-pt jump shot from 12 ft,33,51
168,2,3:11.0,Shooting foul by P. Mills (drawn by N. Jokić),,33,51
169,2,3:11.0,N. Jokić makes free throw 1 of 2,,34,51
170,2,3:11.0,,P. Gasol enters the game for K. Leonard,34,51
171,2,3:11.0,N. Jokić makes free throw 2 of 2,,35,51
172,2,2:55.0,,M. Ginóbili makes 2-pt layup from 2 ft,35,53
173,2,2:36.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by N. Jokić),,37,53
174,2,2:08.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,37,53
175,2,2:04.0,Defensive rebound by M. Plumlee,,37,53
176,2,1:56.0,M. Plumlee makes 2-pt jump shot from 18 ft (assist by W. Chandler),,39,53
177,2,1:33.0,,L. Aldridge misses 3-pt jump shot from 23 ft,39,53
178,2,1:29.0,,Offensive rebound by K. Anderson,39,53
179,2,1:12.0,,P. Gasol misses 2-pt layup from 7 ft (block by M. Plumlee),39,53
180,2,1:07.0,Defensive rebound by G. Harris,,39,53
181,2,1:04.0,Turnover by W. Chandler (bad pass; steal by P. Gasol),,39,53
182,2,1:01.0,,Personal foul by N. Jokić (drawn by L. Aldridge),39,53
183,2,0:56.0,,K. Anderson misses 3-pt jump shot from 22 ft,39,53
184,2,0:52.0,Defensive rebound by M. Plumlee,,39,53
185,2,0:51.0,Personal foul by M. Ginóbili (drawn by M. Plumlee),,39,53
186,2,0:51.0,,K. Leonard enters the game for M. Ginóbili,39,53
187,2,0:51.0,,D. Bertāns enters the game for P. Gasol,39,53
188,2,0:39.0,W. Chandler makes 2-pt layup from 5 ft,,41,53
189,2,0:34.0,,Turnover by P. Mills (bad pass),41,53
190,2,0:27.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),,44,53
191,2,0:06.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by P. Mills),44,56
192,2,0:01.0,J. Murray misses 3-pt jump shot from 27 ft,,44,56
193,2,0:01.0,Offensive rebound by Team,,44,56
194,3,11:37.0,Personal foul by L. Aldridge (drawn by N. Jokić),,44,56
195,3,11:30.0,Shooting foul by P. Gasol (drawn by G. Harris),,44,56
196,3,11:30.0,G. Harris makes free throw 1 of 2,,45,56
197,3,11:30.0,G. Harris makes free throw 2 of 2,,46,56
198,3,11:09.0,,D. Green misses 3-pt jump shot from 22 ft,46,56
199,3,11:02.0,Defensive rebound by N. Jokić,,46,56
200,3,10:58.0,Turnover by N. Jokić (bad pass; steal by K. Leonard),,46,56
201,3,10:55.0,Offensive charge foul by L. Aldridge (drawn by N. Jokić),,46,56
202,3,10:55.0,,Turnover by L. Aldridge (offensive foul),46,56
203,3,10:55.0,,D. Bertāns enters the game for L. Aldridge,46,56
204,3,10:40.0,N. Jokić makes 2-pt jump shot from 7 ft,,48,56
205,3,10:22.0,,P. Gasol misses 2-pt jump shot from 16 ft,48,56
206,3,10:18.0,Defensive rebound by W. Chandler,,48,56
207,3,10:02.0,N. Jokić misses 3-pt jump shot from 27 ft,,48,56
208,3,9:57.0,Offensive rebound by W. Chandler,,48,56
209,3,9:51.0,J. Murray makes 2-pt jump shot from 14 ft,,50,56
210,3,9:50.0,,San Antonio full timeout,50,56
211,3,9:31.0,,Personal foul by M. Plumlee (drawn by D. Bertāns),50,56
212,3,9:29.0,,Shooting foul by M. Plumlee (drawn by K. Leonard),50,56
213,3,9:29.0,,K. Leonard makes free throw 1 of 2,50,57
214,3,9:29.0,,K. Leonard makes free throw 2 of 2,50,58
215,3,9:09.0,N. Jokić misses 2-pt jump shot from 8 ft,,50,58
216,3,9:05.0,Offensive rebound by N. Jokić,,50,58
217,3,9:03.0,J. Murray misses 3-pt jump shot from 27 ft,,50,58
218,3,9:03.0,,Defensive rebound by K. Leonard,50,58
219,3,8:58.0,,D. Green misses 2-pt layup from 4 ft,50,58
220,3,8:58.0,Defensive rebound by W. Chandler,,50,58
221,3,8:40.0,G. Harris misses 3-pt jump shot from 27 ft,,50,58
222,3,8:37.0,,Defensive rebound by D. Green,50,58
223,3,8:27.0,,Def 3 sec tech foul by M. Plumlee,50,58
224,3,8:27.0,,K. Leonard misses technical free throw,50,58
225,3,8:27.0,,Offensive rebound by Team,50,58
226,3,8:16.0,,Shooting foul by W. Chandler (drawn by K. Leonard),50,58
227,3,8:16.0,,K. Leonard makes free throw 1 of 2,50,59
228,3,8:16.0,W. Barton enters the game for M. Plumlee,,50,59
229,3,8:16.0,,K. Leonard makes free throw 2 of 2,50,60
230,3,7:59.0,G. Harris misses 2-pt jump shot from 15 ft,,50,60
231,3,7:55.0,,Defensive rebound by P. Gasol,50,60
232,3,7:51.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),50,63
233,3,7:50.0,Denver full timeout,,50,63
234,3,7:44.0,Personal foul by D. Green (drawn by W. Barton),,50,63
235,3,7:29.0,N. Jokić makes 2-pt jump shot from 3 ft (assist by W. Barton),,52,63
236,3,7:16.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by T. Parker),52,66
237,3,7:02.0,J. Murray misses 2-pt jump shot from 9 ft,,52,66
238,3,7:01.0,Turnover by W. Chandler (lost ball; steal by D. Green),,52,66
239,3,6:53.0,Offensive rebound by W. Chandler,,52,66
240,3,6:51.0,,K. Leonard makes 2-pt layup from 2 ft,52,68
241,3,6:30.0,Turnover by Team (shot clock),,52,68
242,3,6:15.0,,P. Gasol makes 2-pt dunk from 1 ft (assist by T. Parker),52,70
243,3,6:15.0,Denver full timeout,,52,70
244,3,6:15.0,R. Jefferson enters the game for W. Chandler,,52,70
245,3,6:15.0,T. Lyles enters the game for J. Murray,,52,70
246,3,5:51.0,N. Jokić makes 3-pt jump shot from 28 ft (assist by G. Harris),,55,70
247,3,5:36.0,,D. Green misses 3-pt jump shot from 27 ft,55,70
248,3,5:32.0,Defensive rebound by N. Jokić,,55,70
249,3,5:15.0,G. Harris misses 2-pt layup from 2 ft,,55,70
250,3,5:12.0,,Defensive rebound by K. Leonard,55,70
251,3,5:08.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by K. Leonard),55,73
252,3,4:42.0,G. Harris makes 3-pt jump shot from 26 ft (assist by W. Barton),,58,73
253,3,4:25.0,,Shooting foul by G. Harris (drawn by K. Leonard),58,73
254,3,4:25.0,,K. Leonard misses free throw 1 of 2,58,73
255,3,4:25.0,,Offensive rebound by Team,58,73
256,3,4:25.0,,K. Anderson enters the game for T. Parker,58,73
257,3,4:25.0,,P. Mills enters the game for D. Green,58,73
258,3,4:25.0,,M. Ginóbili enters the game for D. Bertāns,58,73
259,3,4:25.0,,K. Leonard makes free throw 2 of 2,58,74
260,3,4:12.0,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),,61,74
261,3,3:54.0,,P. Gasol misses 2-pt jump shot from 8 ft,61,74
262,3,3:50.0,Defensive rebound by G. Harris,,61,74
263,3,3:42.0,W. Barton misses 2-pt jump shot from 10 ft,,61,74
264,3,3:39.0,Offensive rebound by R. Jefferson,,61,74
265,3,3:32.0,T. Lyles misses 2-pt jump shot from 8 ft,,61,74
266,3,3:24.0,Offensive rebound by W. Barton,,61,74
267,3,3:24.0,W. Barton misses 2-pt layup at rim,,61,74
268,3,3:24.0,,Defensive rebound by K. Anderson,61,74
269,3,3:24.0,,Shooting foul by N. Jokić (drawn by K. Leonard),61,74
270,3,3:24.0,,K. Leonard makes free throw 1 of 2,61,75
271,3,3:24.0,,J. Lauvergne enters the game for P. Gasol,61,75
272,3,3:24.0,,K. Leonard makes free throw 2 of 2,61,76
273,3,3:14.0,Personal foul by J. Lauvergne (drawn by N. Jokić),,61,76
274,3,3:14.0,,B. Forbes enters the game for K. Leonard,61,76
275,3,3:05.0,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),,63,76
276,3,2:49.0,,Turnover by P. Mills (bad pass; steal by G. Harris),63,76
277,3,2:46.0,Shooting foul by M. Ginóbili (drawn by G. Harris),,63,76
278,3,2:46.0,G. Harris makes free throw 1 of 2,,64,76
279,3,2:46.0,G. Harris makes free throw 2 of 2,,65,76
280,3,2:28.0,,M. Ginóbili makes 2-pt jump shot from 18 ft,65,78
281,3,2:12.0,R. Jefferson misses 2-pt jump shot from 8 ft,,65,78
282,3,2:09.0,,Defensive rebound by P. Mills,65,78
283,3,1:59.0,,J. Lauvergne makes 2-pt dunk at rim (assist by K. Anderson),65,80
284,3,1:40.0,G. Harris misses 3-pt jump shot from 25 ft,,65,80
285,3,1:36.0,,Defensive rebound by P. Mills,65,80
286,3,1:28.0,,K. Anderson makes 2-pt jump shot from 5 ft,65,82
287,3,1:08.0,W. Barton makes 3-pt jump shot from 24 ft (assist by T. Lyles),,68,82
288,3,0:53.0,,K. Anderson misses 2-pt jump shot from 20 ft,68,82
289,3,0:48.0,Defensive rebound by N. Jokić,,68,82
290,3,0:43.0,Shooting foul by P. Mills (drawn by T. Lyles),,68,82
291,3,0:43.0,T. Lyles misses free throw 1 of 2,,68,82
292,3,0:43.0,Offensive rebound by Team,,68,82
293,3,0:43.0,M. Beasley enters the game for G. Harris,,68,82
294,3,0:43.0,K. Faried enters the game for N. Jokić,,68,82
295,3,0:43.0,T. Lyles makes free throw 2 of 2,,69,82
296,3,0:30.0,,M. Ginóbili misses 2-pt jump shot from 16 ft,69,82
297,3,0:30.0,,Offensive rebound by Team,69,82
298,3,0:09.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,69,82
299,3,0:05.0,Defensive rebound by T. Lyles,,69,82
300,3,0:01.0,T. Lyles misses 2-pt jump shot from 10 ft,,69,82
301,3,0:01.0,Offensive rebound by Team,,69,82
302,4,11:46.0,,Offensive foul by J. Lauvergne (drawn by K. Faried),69,82
303,4,11:46.0,,Turnover by J. Lauvergne (offensive foul),69,82
304,4,11:27.0,T. Lyles misses 3-pt jump shot from 27 ft,,69,82
305,4,11:24.0,,Defensive rebound by Team,69,82
306,4,11:24.0,,D. Murray enters the game for M. Ginóbili,69,82
307,4,11:24.0,,L. Aldridge enters the game for J. Lauvergne,69,82
308,4,11:02.0,,Shooting foul by M. Beasley (drawn by D. Murray),69,82
309,4,11:02.0,,D. Murray makes free throw 1 of 2,69,83
310,4,11:02.0,,D. Murray makes free throw 2 of 2,69,84
311,4,10:53.0,Turnover by W. Barton (bad pass; steal by L. Aldridge),,69,84
312,4,10:36.0,,B. Forbes makes 2-pt jump shot from 9 ft,69,86
313,4,10:21.0,R. Jefferson misses 2-pt jump shot from 10 ft,,69,86
314,4,10:21.0,Offensive rebound by K. Faried,,69,86
315,4,10:15.0,K. Faried misses 2-pt layup at rim,,69,86
316,4,10:13.0,,Defensive rebound by K. Anderson,69,86
317,4,10:10.0,,L. Aldridge misses 3-pt jump shot from 25 ft,69,86
318,4,10:07.0,Defensive rebound by M. Beasley,,69,86
319,4,10:04.0,K. Faried misses 2-pt jump shot from 7 ft,,69,86
320,4,10:04.0,,Defensive rebound by P. Mills,69,86
321,4,9:57.0,,L. Aldridge makes 2-pt jump shot from 5 ft (assist by K. Anderson),69,88
322,4,9:57.0,,Shooting foul by T. Lyles (drawn by L. Aldridge),69,88
323,4,9:57.0,,D. Bertāns enters the game for K. Anderson,69,88
324,4,9:57.0,,K. Leonard enters the game for P. Mills,69,88
325,4,9:57.0,,L. Aldridge makes free throw 1 of 1,69,89
326,4,9:57.0,M. Plumlee enters the game for T. Lyles,,69,89
327,4,9:47.0,K. Faried makes 2-pt jump shot from 17 ft (assist by W. Barton),,71,89
328,4,9:30.0,,Turnover by K. Leonard (bad pass; steal by K. Faried),71,89
329,4,9:24.0,M. Beasley misses 3-pt jump shot from 22 ft,,71,89
330,4,9:24.0,,Defensive rebound by L. Aldridge,71,89
331,4,9:18.0,,K. Leonard misses 2-pt layup from 4 ft (block by M. Plumlee),71,89
332,4,9:06.0,Defensive rebound by M. Plumlee,,71,89
333,4,9:05.0,M. Beasley misses 2-pt layup from 5 ft,,71,89
334,4,9:05.0,,Defensive rebound by D. Murray,71,89
335,4,8:56.0,,B. Forbes misses 2-pt jump shot from 18 ft,71,89
336,4,8:56.0,Defensive rebound by M. Beasley,,71,89
337,4,8:40.0,K. Faried misses 2-pt jump shot from 7 ft,,71,89
338,4,8:40.0,,Defensive rebound by B. Forbes,71,89
339,4,8:32.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Murray),71,92
340,4,8:31.0,Denver full timeout,,71,92
341,4,8:31.0,W. Chandler enters the game for W. Barton,,71,92
342,4,8:31.0,N. Jokić enters the game for R. Jefferson,,71,92
343,4,8:31.0,G. Harris enters the game for M. Beasley,,71,92
344,4,8:31.0,J. Murray enters the game for K. Faried,,71,92
345,4,8:13.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by N. Jokić),,74,92
346,4,7:58.0,,K. Leonard makes 2-pt layup from 2 ft,74,94
347,4,7:32.0,W. Chandler misses 2-pt jump shot from 16 ft,,74,94
348,4,7:29.0,,Defensive rebound by D. Bertāns,74,94
349,4,7:22.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by D. Murray),74,97
350,4,7:00.0,G. Harris misses 3-pt jump shot from 25 ft,,74,97
351,4,7:00.0,,Defensive rebound by D. Murray,74,97
352,4,6:49.0,,L. Aldridge makes 2-pt hook shot from 4 ft,74,99
353,4,6:26.0,G. Harris misses 3-pt jump shot from 27 ft,,74,99
354,4,6:25.0,Offensive rebound by Team,,74,99
355,4,6:25.0,E. Mudiay enters the game for W. Chandler,,74,99
356,4,6:25.0,T. Lyles enters the game for N. Jokić,,74,99
357,4,6:25.0,J. Hernangómez enters the game for G. Harris,,74,99
358,4,6:19.0,Turnover by Team (shot clock),,74,99
359,4,6:13.0,,B. Forbes misses 3-pt jump shot from 25 ft,74,99
360,4,6:12.0,,Offensive rebound by L. Aldridge,74,99
361,4,6:08.0,,L. Aldridge makes 2-pt hook shot from 8 ft,74,101
362,4,6:06.0,Denver full timeout,,74,101
363,4,6:06.0,,J. Lauvergne enters the game for K. Leonard,74,101
364,4,6:06.0,,D. White enters the game for D. Bertāns,74,101
365,4,6:06.0,R. Jefferson enters the game for M. Plumlee,,74,101
366,4,6:06.0,M. Beasley enters the game for J. Murray,,74,101
367,4,5:53.0,T. Lyles misses 2-pt jump shot from 7 ft,,74,101
368,4,5:53.0,,Defensive rebound by L. Aldridge,74,101
369,4,5:38.0,,L. Aldridge misses 2-pt jump shot from 15 ft,74,101
370,4,5:34.0,Defensive rebound by E. Mudiay,,74,101
371,4,5:31.0,E. Mudiay misses 3-pt jump shot from 26 ft,,74,101
372,4,5:27.0,,Defensive rebound by D. White,74,101
373,4,5:18.0,D. Arthur enters the game for T. Lyles,,74,101
374,4,5:18.0,,K. Anderson enters the game for L. Aldridge,74,101
375,4,5:08.0,,K. Anderson makes 2-pt jump shot from 4 ft (assist by J. Lauvergne),74,103
376,4,4:53.0,R. Jefferson misses 3-pt jump shot from 26 ft,,74,103
377,4,4:50.0,,Defensive rebound by J. Lauvergne,74,103
378,4,4:38.0,,Turnover by D. White (lost ball; steal by R. Jefferson),74,103
379,4,4:35.0,Turnover by R. Jefferson (bad pass),,74,103
380,4,4:20.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by K. Anderson),74,106
381,4,4:07.0,D. Arthur misses 2-pt jump shot from 21 ft,,74,106
382,4,4:03.0,,Defensive rebound by J. Lauvergne,74,106
383,4,3:55.0,,D. Murray makes 2-pt layup from 6 ft,74,108
