,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
372,4,6:04.0,,K. O'Quinn misses 2-pt dunk at rim,83,87
373,4,6:04.0,Defensive rebound by T. Dorsey,,83,87
374,4,5:58.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),,86,87
375,4,5:44.0,,T. Hardaway misses 2-pt jump shot from 12 ft,86,87
376,4,5:41.0,Defensive rebound by D. Dedmon,,86,87
377,4,5:28.0,K. Bazemore misses 2-pt layup from 2 ft,,86,87
378,4,5:28.0,,Defensive rebound by K. Porziņģis,86,87
379,4,5:13.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by J. Jack),86,89
380,4,5:13.0,,Shooting foul by J. Collins (drawn by K. Porziņģis),86,89
381,4,5:13.0,T. Prince enters the game for T. Dorsey,,86,89
382,4,5:13.0,,K. Porziņģis misses free throw 1 of 1,86,89
383,4,5:10.0,Defensive rebound by J. Collins,,86,89
384,4,4:57.0,Personal foul by K. O'Quinn (drawn by D. Schröder),,86,89
385,4,4:49.0,Turnover by T. Prince (lost ball; steal by D. McDermott),,86,89
386,4,4:33.0,,J. Jack misses 3-pt jump shot from 24 ft,86,89
387,4,4:30.0,Defensive rebound by D. Dedmon,,86,89
388,4,4:24.0,T. Prince misses 3-pt jump shot from 22 ft,,86,89
389,4,4:22.0,Offensive rebound by J. Collins,,86,89
390,4,4:18.0,J. Collins misses 2-pt layup at rim,,86,89
391,4,4:17.0,,Defensive rebound by K. Porziņģis,86,89
392,4,4:09.0,,J. Jack misses 2-pt jump shot from 9 ft,86,89
393,4,4:06.0,Defensive rebound by D. Dedmon,,86,89
394,4,4:01.0,Atlanta full timeout,,86,89
395,4,4:01.0,,T. Burke enters the game for J. Jack,86,89
396,4,4:01.0,M. Muscala enters the game for J. Collins,,86,89
397,4,3:49.0,Shooting foul by T. Hardaway (drawn by K. Bazemore),,86,89
398,4,3:49.0,K. Bazemore misses free throw 1 of 3,,86,89
399,4,3:49.0,Offensive rebound by Team,,86,89
400,4,3:49.0,K. Bazemore misses free throw 2 of 3,,86,89
401,4,3:49.0,Offensive rebound by Team,,86,89
402,4,3:49.0,K. Bazemore makes free throw 3 of 3,,87,89
403,4,3:27.0,,T. Burke misses 3-pt jump shot from 26 ft,87,89
404,4,3:25.0,Defensive rebound by M. Muscala,,87,89
405,4,3:18.0,K. Bazemore misses 2-pt layup from 2 ft,,87,89
406,4,3:15.0,,Defensive rebound by T. Hardaway,87,89
407,4,3:06.0,,Def 3 sec tech foul by D. Dedmon,87,89
408,4,3:06.0,,T. Hardaway misses technical free throw,87,89
409,4,3:06.0,,Offensive rebound by Team,87,89
410,4,3:05.0,,New York full timeout,87,89
411,4,2:57.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by D. McDermott),87,91
412,4,2:37.0,Turnover by M. Muscala (lost ball; steal by K. O'Quinn),,87,91
413,4,2:24.0,,Personal foul by D. Schröder (drawn by K. Porziņģis),87,91
414,4,2:15.0,,K. O'Quinn makes 2-pt layup from 4 ft (assist by T. Burke),87,93
415,4,2:01.0,T. Prince makes 3-pt jump shot from 23 ft (assist by D. Schröder),,90,93
416,4,1:44.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,90,95
417,4,1:29.0,K. Bazemore misses 2-pt layup from 2 ft,,90,95
418,4,1:27.0,Offensive rebound by D. Dedmon,,90,95
419,4,1:27.0,Personal foul by K. Porziņģis (drawn by D. Dedmon),,90,95
420,4,1:27.0,D. Dedmon makes free throw 1 of 2,,91,95
421,4,1:27.0,D. Dedmon makes free throw 2 of 2,,92,95
422,4,1:08.0,,D. McDermott misses 3-pt jump shot from 23 ft,92,95
423,4,1:07.0,,Offensive rebound by K. Porziņģis,92,95
424,4,1:07.0,,Shooting foul by K. Bazemore (drawn by K. Porziņģis),92,95
425,4,1:07.0,,K. Porziņģis makes free throw 1 of 2,92,96
426,4,1:07.0,,K. Porziņģis misses free throw 2 of 2,92,96
427,4,1:05.0,,Offensive rebound by T. Hardaway,92,96
428,4,1:05.0,,T. Hardaway misses 2-pt jump shot from 7 ft,92,96
429,4,1:00.0,Defensive rebound by T. Prince,,92,96
430,4,0:51.0,D. Schröder misses 2-pt jump shot from 10 ft,,92,96
431,4,0:49.0,Offensive rebound by D. Dedmon,,92,96
432,4,0:47.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,95,96
433,4,0:26.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,95,96
434,4,0:24.0,Defensive rebound by D. Dedmon,,95,96
435,4,0:08.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by M. Muscala),,98,96
436,4,0:06.0,,New York full timeout,98,96
437,4,0:06.0,Violation by K. Bazemore (kicked ball),,98,96
438,4,0:06.0,,Turnover by T. Hardaway (step out of bounds),98,96
439,4,0:03.0,Personal take foul by T. Burke (drawn by D. Dedmon),,98,96
440,4,0:03.0,,L. Thomas enters the game for D. McDermott,98,96
441,4,0:03.0,D. Dedmon misses free throw 1 of 2,,98,96
442,4,0:03.0,Offensive rebound by Team,,98,96
443,4,0:03.0,D. Dedmon makes free throw 2 of 2,,99,96
444,4,0:03.0,,New York full timeout,99,96
445,4,0:03.0,,C. Lee enters the game for K. O'Quinn,99,96
446,4,0:03.0,,D. McDermott enters the game for L. Thomas,99,96
447,4,0:03.0,M. Delaney enters the game for M. Muscala,,99,96
448,4,0:02.0,,T. Hardaway misses 3-pt jump shot from 25 ft,99,96
449,4,0:01.0,,Offensive rebound by K. Porziņģis,99,96
450,4,0:01.0,,K. Porziņģis misses 2-pt dunk at rim,99,96
451,4,0:00.0,,Offensive rebound by Team,99,96
