,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW ORLEANS_ACTION,INDIANA_SCORE,NEW ORLEANS_SCORE
60,1,4:49.0,V. Oladipo makes free throw 2 of 2,,15,13
61,1,4:38.0,,D. Miller misses 3-pt jump shot from 22 ft,15,13
62,1,4:34.0,Defensive rebound by V. Oladipo,,15,13
63,1,4:23.0,Turnover by D. Collison (bad pass),,15,13
64,1,4:23.0,T. Booker enters the game for T. Young,,15,13
65,1,4:05.0,,L. Drew misses 2-pt layup from 5 ft,15,13
66,1,4:03.0,Defensive rebound by M. Turner,,15,13
67,1,3:53.0,T. Booker makes 2-pt hook shot from 4 ft,,17,13
68,1,3:37.0,,Shooting foul by V. Oladipo (drawn by I. Clark),17,13
69,1,3:37.0,,I. Clark makes free throw 1 of 2,17,14
70,1,3:37.0,,C. Diallo enters the game for A. Davis,17,14
71,1,3:37.0,C. Joseph enters the game for D. Collison,,17,14
72,1,3:37.0,L. Stephenson enters the game for B. Bogdanović,,17,14
73,1,3:37.0,,I. Clark makes free throw 2 of 2,17,15
74,1,3:19.0,T. Booker makes 2-pt layup from 1 ft (assist by L. Stephenson),,19,15
75,1,3:02.0,,N. Mirotić makes 2-pt jump shot from 18 ft,19,17
76,1,2:45.0,T. Booker makes 2-pt hook shot from 8 ft,,21,17
77,1,2:38.0,,Personal foul by V. Oladipo (drawn by I. Clark),21,17
78,1,2:38.0,Indiana full timeout,,21,17
79,1,2:38.0,G. Robinson enters the game for V. Oladipo,,21,17
80,1,2:38.0,A. Jefferson enters the game for M. Turner,,21,17
81,1,2:27.0,,N. Mirotić makes 2-pt jump shot from 16 ft,21,19
82,1,2:07.0,T. Booker makes 2-pt jump shot from 15 ft,,23,19
83,1,1:59.0,,N. Mirotić misses 3-pt jump shot from 26 ft,23,19
84,1,1:54.0,Defensive rebound by L. Stephenson,,23,19
85,1,1:50.0,L. Stephenson misses 2-pt jump shot from 16 ft,,23,19
86,1,1:47.0,,Defensive rebound by N. Mirotić,23,19
87,1,1:44.0,,Turnover by I. Clark (bad pass; steal by C. Joseph),23,19
88,1,1:38.0,L. Stephenson misses 3-pt jump shot from 23 ft,,23,19
89,1,1:35.0,,Defensive rebound by N. Mirotić,23,19
90,1,1:29.0,,N. Mirotić misses 2-pt jump shot from 14 ft,23,19
91,1,1:25.0,Defensive rebound by C. Joseph,,23,19
92,1,1:18.0,C. Joseph misses 2-pt jump shot from 22 ft,,23,19
93,1,1:10.0,Offensive rebound by T. Booker,,23,19
94,1,1:08.0,T. Booker misses 2-pt layup from 1 ft (block by C. Diallo),,23,19
95,1,1:05.0,,Defensive rebound by D. Miller,23,19
96,1,1:01.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by D. Miller),23,21
97,1,0:42.0,C. Joseph misses 3-pt jump shot from 25 ft,,23,21
98,1,0:37.0,Offensive rebound by A. Jefferson,,23,21
99,1,0:36.0,C. Joseph makes 2-pt layup from 1 ft (assist by A. Jefferson),,25,21
100,1,0:26.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by I. Clark),25,24
101,1,0:00.0,Turnover by L. Stephenson (offensive goaltending),,25,24
102,2,11:44.0,A. Jefferson makes 2-pt hook shot from 10 ft,,27,24
103,2,11:35.0,,Offensive foul by C. Diallo (drawn by G. Robinson),27,24
104,2,11:35.0,,Turnover by C. Diallo (offensive foul),27,24
105,2,11:22.0,Turnover by A. Jefferson (bad pass),,27,24
106,2,11:01.0,,I. Clark misses 2-pt jump shot from 6 ft,27,24
107,2,11:01.0,,Offensive rebound by C. Diallo,27,24
108,2,11:01.0,,Shooting foul by A. Jefferson (drawn by C. Diallo),27,24
109,2,11:01.0,,C. Diallo makes free throw 1 of 2,27,25
110,2,11:01.0,,C. Diallo makes free throw 2 of 2,27,26
111,2,10:40.0,T. Booker misses 2-pt jump shot from 18 ft,,27,26
112,2,10:35.0,,Defensive rebound by C. Diallo,27,26
113,2,10:32.0,,Offensive foul by E. Moore (drawn by L. Stephenson),27,26
114,2,10:32.0,,Turnover by E. Moore (offensive foul),27,26
115,2,10:26.0,Turnover by L. Stephenson (palming),,27,26
116,2,10:26.0,B. Bogdanović enters the game for T. Booker,,27,26
117,2,10:15.0,,N. Mirotić misses 3-pt jump shot from 25 ft,27,26
118,2,10:13.0,Defensive rebound by B. Bogdanović,,27,26
119,2,10:07.0,L. Stephenson makes 2-pt jump shot from 16 ft,,29,26
120,2,9:53.0,,I. Clark misses 2-pt layup from 4 ft (block by A. Jefferson),29,26
121,2,9:53.0,Defensive rebound by Team,,29,26
122,2,9:53.0,,R. Rondo enters the game for I. Clark,29,26
123,2,9:42.0,L. Stephenson misses 2-pt jump shot from 15 ft,,29,26
124,2,9:37.0,,Defensive rebound by C. Diallo,29,26
125,2,9:31.0,,C. Diallo makes 2-pt dunk at rim (assist by R. Rondo),29,28
126,2,9:31.0,,Shooting foul by L. Stephenson (drawn by C. Diallo),29,28
127,2,9:31.0,T. Young enters the game for L. Stephenson,,29,28
128,2,9:31.0,,C. Diallo makes free throw 1 of 1,29,29
129,2,9:16.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by T. Young),,31,29
130,2,9:03.0,,N. Mirotić misses 2-pt layup from 1 ft,31,29
131,2,9:00.0,Defensive rebound by A. Jefferson,,31,29
132,2,8:59.0,Shooting foul by C. Diallo (drawn by G. Robinson),,31,29
133,2,8:59.0,G. Robinson makes free throw 1 of 2,,32,29
134,2,8:59.0,,J. Holiday enters the game for N. Mirotić,32,29
135,2,8:59.0,,A. Davis enters the game for D. Miller,32,29
136,2,8:59.0,M. Turner enters the game for A. Jefferson,,32,29
137,2,8:59.0,G. Robinson makes free throw 2 of 2,,33,29
138,2,8:52.0,Violation by T. Young (kicked ball),,33,29
139,2,8:40.0,,Turnover by J. Holiday (lost ball; steal by G. Robinson),33,29
140,2,8:36.0,B. Bogdanović misses 2-pt layup from 2 ft,,33,29
141,2,8:31.0,,Defensive rebound by C. Diallo,33,29
142,2,8:29.0,,Turnover by C. Diallo (bad pass; steal by C. Joseph),33,29
143,2,8:25.0,B. Bogdanović misses 2-pt layup from 1 ft (block by A. Davis),,33,29
144,2,8:22.0,,Defensive rebound by C. Diallo,33,29
145,2,8:18.0,,C. Diallo misses 2-pt dunk from 1 ft,33,29
146,2,8:14.0,,Offensive rebound by E. Moore,33,29
147,2,8:14.0,,E. Moore makes 2-pt layup at rim,33,31
148,2,7:59.0,C. Joseph makes 2-pt jump shot from 11 ft,,35,31
149,2,7:50.0,,Turnover by R. Rondo (bad pass; steal by C. Joseph),35,31
150,2,7:46.0,C. Joseph misses 2-pt layup from 2 ft (block by J. Holiday),,35,31
151,2,7:43.0,,Defensive rebound by R. Rondo,35,31
152,2,7:41.0,,Personal foul by T. Young (drawn by A. Davis),35,31
153,2,7:41.0,D. Collison enters the game for G. Robinson,,35,31
154,2,7:38.0,,Personal foul by M. Turner (drawn by A. Davis),35,31
155,2,7:27.0,,Shooting foul by M. Turner (drawn by C. Diallo),35,31
156,2,7:27.0,,C. Diallo makes free throw 1 of 2,35,32
157,2,7:27.0,,C. Diallo makes free throw 2 of 2,35,33
158,2,7:17.0,C. Joseph misses 2-pt jump shot from 16 ft,,35,33
159,2,7:13.0,Offensive rebound by D. Collison,,35,33
160,2,7:10.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,35,33
161,2,7:06.0,Offensive rebound by T. Young,,35,33
162,2,7:04.0,T. Young misses 2-pt layup from 1 ft,,35,33
163,2,7:02.0,,Defensive rebound by J. Holiday,35,33
164,2,6:57.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),35,36
165,2,6:46.0,Indiana full timeout,,35,36
166,2,6:46.0,V. Oladipo enters the game for C. Joseph,,35,36
167,2,6:36.0,M. Turner makes 2-pt dunk at rim (assist by D. Collison),,37,36
168,2,6:26.0,,J. Holiday misses 2-pt jump shot from 11 ft,37,36
169,2,6:23.0,Defensive rebound by T. Young,,37,36
170,2,6:03.0,T. Young misses 3-pt jump shot from 25 ft,,37,36
171,2,5:59.0,,Defensive rebound by A. Davis,37,36
172,2,5:48.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by R. Rondo),37,38
173,2,5:32.0,M. Turner misses 2-pt jump shot from 17 ft,,37,38
174,2,5:32.0,Offensive rebound by T. Young,,37,38
175,2,5:26.0,D. Collison misses 2-pt jump shot from 20 ft,,37,38
176,2,5:24.0,,Defensive rebound by C. Diallo,37,38
177,2,5:18.0,,A. Davis misses 2-pt layup from 4 ft,37,38
178,2,5:14.0,Defensive rebound by M. Turner,,37,38
179,2,5:07.0,D. Collison misses 3-pt jump shot from 25 ft,,37,38
180,2,5:02.0,Offensive rebound by B. Bogdanović,,37,38
181,2,5:01.0,B. Bogdanović makes 2-pt jump shot from 12 ft,,39,38
182,2,4:35.0,,R. Rondo misses 2-pt jump shot from 15 ft,39,38
183,2,4:32.0,Defensive rebound by V. Oladipo,,39,38
184,2,4:15.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by D. Collison),,42,38
185,2,4:03.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by A. Davis),42,41
186,2,3:42.0,T. Young misses 2-pt jump shot from 18 ft,,42,41
187,2,3:38.0,,Defensive rebound by A. Davis,42,41
188,2,3:34.0,,A. Davis makes 3-pt jump shot from 25 ft,42,44
189,2,3:07.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,42,44
190,2,3:03.0,,Defensive rebound by A. Davis,42,44
191,2,2:45.0,,A. Davis makes 2-pt jump shot from 12 ft,42,46
192,2,2:36.0,Shooting foul by C. Diallo (drawn by T. Young),,42,46
193,2,2:36.0,,New Orleans full timeout,42,46
194,2,2:36.0,,N. Mirotić enters the game for C. Diallo,42,46
195,2,2:36.0,L. Stephenson enters the game for M. Turner,,42,46
196,2,2:36.0,T. Booker enters the game for B. Bogdanović,,42,46
197,2,2:36.0,T. Young makes free throw 1 of 2,,43,46
198,2,2:36.0,T. Young makes free throw 2 of 2,,44,46
199,2,2:25.0,,N. Mirotić misses 3-pt jump shot from 23 ft,44,46
200,2,2:21.0,Defensive rebound by T. Booker,,44,46
201,2,2:15.0,Turnover by D. Collison (bad pass; steal by A. Davis),,44,46
202,2,2:08.0,,Turnover by E. Moore (bad pass; steal by T. Young),44,46
203,2,2:04.0,L. Stephenson makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,47,46
204,2,1:35.0,,R. Rondo misses 3-pt jump shot from 23 ft,47,46
205,2,1:33.0,Defensive rebound by T. Booker,,47,46
206,2,1:26.0,T. Young misses 2-pt jump shot from 7 ft,,47,46
207,2,1:24.0,Offensive rebound by T. Young,,47,46
208,2,1:12.0,Shooting foul by R. Rondo (drawn by T. Young),,47,46
209,2,1:12.0,T. Young misses free throw 1 of 2,,47,46
210,2,1:12.0,Offensive rebound by Team,,47,46
211,2,1:12.0,,I. Clark enters the game for R. Rondo,47,46
212,2,1:12.0,,L. Drew enters the game for J. Holiday,47,46
213,2,1:12.0,C. Joseph enters the game for V. Oladipo,,47,46
214,2,1:12.0,T. Young makes free throw 2 of 2,,48,46
215,2,1:01.0,,Personal foul by T. Booker (drawn by A. Davis),48,46
216,2,1:01.0,,A. Davis makes free throw 1 of 2,48,47
217,2,1:01.0,,A. Davis makes free throw 2 of 2,48,48
218,2,0:46.0,T. Young makes 2-pt jump shot from 13 ft (assist by D. Collison),,50,48
219,2,0:39.0,,Personal foul by T. Young (drawn by N. Mirotić),50,48
220,2,0:39.0,,N. Mirotić misses free throw 1 of 2,50,48
221,2,0:39.0,,Offensive rebound by Team,50,48
222,2,0:39.0,B. Bogdanović enters the game for T. Young,,50,48
223,2,0:39.0,,N. Mirotić makes free throw 2 of 2,50,49
224,2,0:30.0,D. Collison misses 2-pt layup from 1 ft,,50,49
225,2,0:27.0,,Defensive rebound by N. Mirotić,50,49
226,2,0:09.0,,E. Moore makes 2-pt jump shot from 19 ft,50,51
227,2,0:00.0,D. Collison misses 2-pt jump shot from 21 ft,,50,51
228,2,0:00.0,,Defensive rebound by A. Davis,50,51
229,3,11:40.0,M. Turner misses 2-pt layup from 3 ft,,50,51
230,3,11:39.0,Offensive rebound by M. Turner,,50,51
231,3,11:38.0,M. Turner misses 2-pt layup from 1 ft,,50,51
232,3,11:37.0,,Defensive rebound by A. Davis,50,51
233,3,11:23.0,,Turnover by E. Moore (lost ball; steal by T. Young),50,51
234,3,11:09.0,M. Turner makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),,52,51
235,3,10:47.0,,Shooting foul by T. Young (drawn by A. Davis),52,51
236,3,10:47.0,,A. Davis makes free throw 1 of 2,52,52
237,3,10:47.0,,J. Holiday enters the game for I. Clark,52,52
238,3,10:47.0,,A. Davis makes free throw 2 of 2,52,53
239,3,10:22.0,Turnover by Team (shot clock),,52,53
240,3,10:06.0,,A. Davis misses 2-pt jump shot from 17 ft,52,53
241,3,10:04.0,Defensive rebound by V. Oladipo,,52,53
242,3,9:54.0,T. Young misses 2-pt layup from 2 ft (block by A. Davis),,52,53
243,3,9:50.0,,Defensive rebound by R. Rondo,52,53
244,3,9:44.0,,E. Okafor misses 2-pt layup from 3 ft,52,53
245,3,9:44.0,Defensive rebound by M. Turner,,52,53
246,3,9:42.0,Personal foul by R. Rondo (drawn by D. Collison),,52,53
247,3,9:32.0,M. Turner misses 2-pt jump shot from 18 ft,,52,53
248,3,9:28.0,,Defensive rebound by A. Davis,52,53
249,3,9:07.0,,Turnover by Team (shot clock),52,53
250,3,8:56.0,V. Oladipo makes 2-pt layup from 5 ft,,54,53
251,3,8:46.0,,E. Moore makes 2-pt layup from 6 ft (assist by J. Holiday),54,55
252,3,8:28.0,V. Oladipo makes 3-pt jump shot from 25 ft,,57,55
253,3,8:20.0,,J. Holiday misses 2-pt layup from 5 ft,57,55
254,3,8:16.0,,Offensive rebound by E. Okafor,57,55
255,3,8:15.0,,R. Rondo misses 3-pt jump shot from 26 ft,57,55
256,3,8:11.0,Defensive rebound by M. Turner,,57,55
257,3,8:04.0,M. Turner misses 2-pt dunk from 4 ft (block by A. Davis),,57,55
258,3,8:02.0,Offensive rebound by T. Young,,57,55
259,3,8:01.0,T. Young misses 2-pt layup from 2 ft (block by E. Okafor),,57,55
260,3,8:00.0,,Defensive rebound by E. Okafor,57,55
261,3,7:54.0,,A. Davis makes 2-pt layup from 3 ft (assist by R. Rondo),57,57
262,3,7:39.0,V. Oladipo misses 3-pt jump shot from 27 ft,,57,57
263,3,7:39.0,Offensive rebound by Team,,57,57
264,3,7:36.0,,N. Mirotić enters the game for E. Okafor,57,57
265,3,7:23.0,M. Turner misses 2-pt jump shot from 20 ft,,57,57
266,3,7:19.0,,Defensive rebound by J. Holiday,57,57
267,3,7:15.0,,Offensive foul by R. Rondo (drawn by T. Young),57,57
268,3,7:15.0,,Turnover by R. Rondo (offensive foul),57,57
269,3,6:59.0,D. Collison misses 2-pt layup from 5 ft (block by A. Davis),,57,57
270,3,6:55.0,,Defensive rebound by N. Mirotić,57,57
271,3,6:47.0,,J. Holiday misses 3-pt jump shot from 25 ft,57,57
272,3,6:42.0,,Offensive rebound by A. Davis,57,57
273,3,6:34.0,,R. Rondo misses 2-pt jump shot from 7 ft,57,57
274,3,6:30.0,Defensive rebound by V. Oladipo,,57,57
275,3,6:28.0,Turnover by V. Oladipo (bad pass; steal by E. Moore),,57,57
276,3,6:19.0,,Turnover by E. Moore (bad pass; steal by V. Oladipo),57,57
277,3,6:19.0,D. Collison misses 3-pt jump shot from 23 ft,,57,57
278,3,6:19.0,,Defensive rebound by R. Rondo,57,57
279,3,6:06.0,,N. Mirotić misses 3-pt jump shot from 25 ft,57,57
280,3,6:02.0,Defensive rebound by V. Oladipo,,57,57
281,3,5:59.0,Indiana full timeout,,57,57
282,3,5:59.0,,I. Clark enters the game for R. Rondo,57,57
283,3,5:59.0,,D. Miller enters the game for E. Moore,57,57
284,3,5:53.0,V. Oladipo misses 2-pt layup from 6 ft (block by N. Mirotić),,57,57
285,3,5:48.0,,Defensive rebound by D. Miller,57,57
286,3,5:38.0,,N. Mirotić misses 3-pt jump shot from 26 ft,57,57
287,3,5:35.0,Defensive rebound by V. Oladipo,,57,57
288,3,5:24.0,T. Young misses 2-pt layup from 6 ft,,57,57
289,3,5:18.0,Offensive rebound by M. Turner,,57,57
290,3,5:15.0,D. Collison makes 3-pt jump shot from 27 ft (assist by M. Turner),,60,57
291,3,5:07.0,,Personal foul by B. Bogdanović (drawn by A. Davis),60,57
292,3,4:59.0,,J. Holiday makes 2-pt layup from 7 ft,60,59
293,3,4:37.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,63,59
294,3,4:26.0,,Offensive foul by A. Davis (drawn by B. Bogdanović),63,59
295,3,4:26.0,,Turnover by A. Davis (offensive foul),63,59
296,3,4:26.0,T. Booker enters the game for T. Young,,63,59
297,3,4:09.0,V. Oladipo misses 3-pt jump shot from 27 ft,,63,59
298,3,4:05.0,,Defensive rebound by A. Davis,63,59
299,3,3:52.0,,Shooting foul by V. Oladipo (drawn by I. Clark),63,59
300,3,3:52.0,,I. Clark makes free throw 1 of 2,63,60
301,3,3:52.0,C. Joseph enters the game for B. Bogdanović,,63,60
302,3,3:52.0,,I. Clark makes free throw 2 of 2,63,61
303,3,3:34.0,M. Turner misses 3-pt jump shot from 26 ft,,63,61
304,3,3:30.0,,Defensive rebound by N. Mirotić,63,61
305,3,3:24.0,,I. Clark misses 2-pt layup from 6 ft (block by C. Joseph),63,61
306,3,3:21.0,Defensive rebound by C. Joseph,,63,61
307,3,3:17.0,,Violation by N. Mirotić (kicked ball),63,61
308,3,3:17.0,,C. Diallo enters the game for A. Davis,63,61
309,3,3:17.0,L. Stephenson enters the game for D. Collison,,63,61
310,3,3:04.0,V. Oladipo misses 2-pt layup from 4 ft,,63,61
311,3,3:04.0,Offensive rebound by C. Joseph,,63,61
312,3,2:59.0,C. Joseph makes 2-pt jump shot from 8 ft,,65,61
313,3,2:35.0,,Turnover by D. Miller (lost ball; steal by L. Stephenson),65,61
314,3,2:27.0,C. Joseph makes 2-pt jump shot from 19 ft,,67,61
315,3,2:25.0,,New Orleans full timeout,67,61
316,3,2:25.0,,E. Moore enters the game for J. Holiday,67,61
317,3,2:25.0,G. Robinson enters the game for V. Oladipo,,67,61
318,3,2:25.0,A. Jefferson enters the game for M. Turner,,67,61
319,3,2:10.0,,I. Clark misses 2-pt jump shot from 20 ft,67,61
320,3,2:10.0,Defensive rebound by Team,,67,61
321,3,2:08.0,,Loose ball foul by C. Diallo (drawn by L. Stephenson),67,61
322,3,1:55.0,C. Joseph misses 2-pt jump shot from 15 ft,,67,61
323,3,1:51.0,,Defensive rebound by N. Mirotić,67,61
324,3,1:48.0,,N. Mirotić makes 2-pt jump shot from 18 ft,67,63
325,3,1:21.0,C. Joseph misses 2-pt jump shot from 10 ft,,67,63
326,3,1:18.0,,Defensive rebound by C. Diallo,67,63
327,3,1:14.0,,E. Moore makes 2-pt jump shot from 7 ft,67,65
328,3,0:54.0,L. Stephenson misses 2-pt jump shot from 18 ft,,67,65
329,3,0:54.0,Offensive rebound by A. Jefferson,,67,65
330,3,0:45.0,Shooting foul by N. Mirotić (drawn by A. Jefferson),,67,65
331,3,0:45.0,A. Jefferson makes free throw 1 of 2,,68,65
332,3,0:45.0,A. Jefferson makes free throw 2 of 2,,69,65
333,3,0:37.0,,Turnover by N. Mirotić (lost ball; steal by G. Robinson),69,65
334,3,0:30.0,L. Stephenson misses 3-pt jump shot from 25 ft,,69,65
335,3,0:26.0,,Defensive rebound by I. Clark,69,65
336,3,0:10.0,,I. Clark misses 2-pt layup from 4 ft,69,65
337,3,0:09.0,,Offensive rebound by C. Diallo,69,65
338,3,0:09.0,,C. Diallo makes 2-pt layup at rim,69,67
339,4,11:47.0,,Turnover by I. Clark (bad pass; steal by T. Booker),69,67
340,4,11:30.0,A. Jefferson misses 2-pt layup from 1 ft (block by N. Mirotić),,69,67
341,4,11:27.0,,Defensive rebound by I. Clark,69,67
342,4,11:23.0,,E. Moore misses 3-pt jump shot from 23 ft,69,67
343,4,11:19.0,Defensive rebound by G. Robinson,,69,67
344,4,11:10.0,T. Booker misses 2-pt layup from 1 ft,,69,67
345,4,11:04.0,Offensive rebound by A. Jefferson,,69,67
346,4,11:04.0,A. Jefferson misses 2-pt layup at rim,,69,67
347,4,11:04.0,,Defensive rebound by E. Moore,69,67
348,4,11:02.0,,E. Moore makes 2-pt jump shot from 11 ft,69,69
349,4,10:47.0,Offensive foul by T. Booker (drawn by I. Clark),,69,69
350,4,10:47.0,Turnover by T. Booker (offensive foul),,69,69
351,4,10:47.0,D. Collison enters the game for G. Robinson,,69,69
352,4,10:47.0,M. Turner enters the game for A. Jefferson,,69,69
353,4,10:47.0,,J. Holiday enters the game for D. Miller,69,69
354,4,10:38.0,,N. Mirotić misses 3-pt jump shot from 25 ft,69,69
355,4,10:34.0,Defensive rebound by C. Joseph,,69,69
356,4,10:31.0,Personal foul by I. Clark (drawn by C. Joseph),,69,69
357,4,10:31.0,V. Oladipo enters the game for L. Stephenson,,69,69
358,4,10:17.0,Personal foul by I. Clark (drawn by C. Joseph),,69,69
359,4,10:06.0,Turnover by V. Oladipo (lost ball; steal by E. Moore),,69,69
360,4,10:02.0,,E. Moore misses 2-pt layup from 1 ft,69,69
361,4,10:02.0,,Offensive rebound by C. Diallo,69,69
362,4,10:00.0,,N. Mirotić misses 2-pt jump shot from 15 ft,69,69
363,4,9:57.0,,Offensive rebound by C. Diallo,69,69
364,4,9:54.0,,I. Clark misses 3-pt jump shot from 25 ft,69,69
365,4,9:49.0,Defensive rebound by M. Turner,,69,69
366,4,9:35.0,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),,71,69
367,4,9:17.0,,N. Mirotić misses 3-pt jump shot from 25 ft,71,69
368,4,9:17.0,Defensive rebound by V. Oladipo,,71,69
369,4,9:01.0,M. Turner makes 2-pt layup from 1 ft (assist by D. Collison),,73,69
370,4,9:01.0,Shooting foul by J. Holiday (drawn by M. Turner),,73,69
371,4,9:01.0,,A. Davis enters the game for N. Mirotić,73,69
372,4,9:01.0,B. Bogdanović enters the game for T. Booker,,73,69
373,4,9:01.0,M. Turner makes free throw 1 of 1,,74,69
374,4,8:50.0,,J. Holiday makes 3-pt jump shot from 24 ft,74,72
375,4,8:31.0,Offensive foul by D. Collison (drawn by I. Clark),,74,72
376,4,8:31.0,Turnover by D. Collison (offensive foul),,74,72
377,4,8:31.0,,D. Miller enters the game for C. Diallo,74,72
378,4,8:16.0,,Def 3 sec tech foul by D. Collison,74,72
379,4,8:16.0,,A. Davis makes technical free throw,74,73
380,4,8:16.0,,R. Rondo enters the game for E. Moore,74,73
381,4,8:06.0,,J. Holiday makes 2-pt layup from 1 ft,74,75
382,4,7:49.0,,Offensive charge foul by M. Turner (drawn by A. Davis),74,75
383,4,7:49.0,Turnover by M. Turner (offensive foul),,74,75
384,4,7:31.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by R. Rondo),74,77
385,4,7:30.0,Indiana full timeout,,74,77
386,4,7:30.0,T. Young enters the game for D. Collison,,74,77
387,4,7:20.0,V. Oladipo misses 2-pt jump shot from 21 ft,,74,77
388,4,7:17.0,,Defensive rebound by R. Rondo,74,77
389,4,7:08.0,,D. Miller misses 3-pt jump shot from 22 ft,74,77
