,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
85,1,2:46.0,Defensive rebound by J. Poeltl,,17,16
86,1,2:40.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),,19,16
87,1,2:29.0,,Detroit full timeout,19,16
88,1,2:29.0,F. VanVleet enters the game for K. Lowry,,19,16
89,1,2:29.0,P. Siakam enters the game for S. Ibaka,,19,16
90,1,2:19.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Buycks),19,19
91,1,1:55.0,D. DeRozan misses 3-pt jump shot from 24 ft,,19,19
92,1,1:53.0,,Defensive rebound by Team,19,19
93,1,1:38.0,,R. Bullock makes 2-pt jump shot from 16 ft (assist by A. Drummond),19,21
94,1,1:24.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. Siakam),,22,21
95,1,0:58.0,,R. Bullock makes 2-pt layup from 1 ft (assist by A. Drummond),22,23
96,1,0:45.0,D. DeRozan makes 2-pt jump shot from 15 ft,,24,23
97,1,0:45.0,Shooting foul by A. Tolliver (drawn by D. DeRozan),,24,23
98,1,0:45.0,D. DeRozan makes free throw 1 of 1,,25,23
99,1,0:32.0,,A. Drummond misses 2-pt layup from 7 ft,25,23
100,1,0:31.0,Defensive rebound by Team,,25,23
101,1,0:31.0,D. Wright enters the game for D. DeRozan,,25,23
102,1,0:28.0,C. Miles misses 3-pt jump shot from 27 ft,,25,23
103,1,0:23.0,Offensive rebound by D. Wright,,25,23
104,1,0:03.0,J. Poeltl makes 2-pt jump shot from 13 ft (assist by F. VanVleet),,27,23
105,1,0:00.0,,D. Buycks misses 3-pt jump shot from 34 ft (block by F. VanVleet),27,23
106,1,0:00.0,,Offensive rebound by Team,27,23
107,2,11:38.0,Turnover by J. Poeltl (turnover),,27,23
108,2,11:17.0,,L. Kennard misses 2-pt layup from 6 ft,27,23
109,2,11:17.0,Defensive rebound by D. Wright,,27,23
110,2,10:51.0,P. Siakam misses 2-pt hook shot from 7 ft,,27,23
111,2,10:48.0,,Defensive rebound by E. Moreland,27,23
112,2,10:39.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by L. Kennard),27,26
113,2,10:16.0,J. Poeltl misses 2-pt layup from 2 ft (block by E. Moreland),,27,26
114,2,10:12.0,,Defensive rebound by A. Tolliver,27,26
115,2,10:10.0,,Offensive foul by E. Moreland (drawn by F. VanVleet),27,26
116,2,10:10.0,,Turnover by E. Moreland (offensive foul),27,26
117,2,10:01.0,F. VanVleet makes 2-pt layup at rim (assist by P. Siakam),,29,26
118,2,9:50.0,,Turnover by D. Buycks (out of bounds lost ball),29,26
119,2,9:36.0,J. Poeltl misses 2-pt layup from 4 ft,,29,26
120,2,9:33.0,,Defensive rebound by J. Ennis,29,26
121,2,9:29.0,,E. Moreland makes 2-pt layup from 1 ft (assist by J. Ennis),29,28
122,2,9:11.0,D. Wright misses 2-pt jump shot from 8 ft,,29,28
123,2,9:08.0,,Defensive rebound by E. Moreland,29,28
124,2,8:50.0,,D. Buycks misses 2-pt jump shot from 22 ft,29,28
125,2,8:47.0,Defensive rebound by D. Wright,,29,28
126,2,8:38.0,F. VanVleet misses 2-pt jump shot from 8 ft (block by E. Moreland),,29,28
127,2,8:35.0,,Defensive rebound by E. Moreland,29,28
128,2,8:32.0,,J. Ennis makes 2-pt layup from 1 ft (assist by E. Moreland),29,30
129,2,8:25.0,Toronto full timeout,,29,30
130,2,8:12.0,F. VanVleet misses 3-pt jump shot from 23 ft,,29,30
131,2,8:09.0,,Defensive rebound by L. Kennard,29,30
132,2,7:53.0,,Shooting foul by F. VanVleet (drawn by D. Buycks),29,30
133,2,7:53.0,,D. Buycks makes free throw 1 of 2,29,31
134,2,7:53.0,,B. Griffin enters the game for A. Tolliver,29,31
135,2,7:53.0,J. Valančiūnas enters the game for F. VanVleet,,29,31
136,2,7:53.0,K. Lowry enters the game for J. Poeltl,,29,31
137,2,7:53.0,,D. Buycks makes free throw 2 of 2,29,32
138,2,7:39.0,Turnover by C. Miles (step out of bounds),,29,32
139,2,7:39.0,,I. Smith enters the game for D. Buycks,29,32
140,2,7:26.0,,J. Ennis makes 2-pt layup from 2 ft,29,34
141,2,7:26.0,,Shooting foul by J. Valančiūnas (drawn by J. Ennis),29,34
142,2,7:26.0,S. Ibaka enters the game for C. Miles,,29,34
143,2,7:26.0,D. DeRozan enters the game for P. Siakam,,29,34
144,2,7:26.0,,J. Ennis makes free throw 1 of 1,29,35
145,2,7:09.0,Turnover by J. Valančiūnas (lost ball; steal by B. Griffin),,29,35
146,2,7:08.0,,Personal foul by S. Ibaka (drawn by B. Griffin),29,35
147,2,7:02.0,,Turnover by I. Smith (out of bounds lost ball),29,35
148,2,6:54.0,S. Ibaka misses 3-pt jump shot from 24 ft,,29,35
149,2,6:51.0,,Defensive rebound by E. Moreland,29,35
150,2,6:37.0,,B. Griffin makes 2-pt hook shot from 2 ft,29,37
151,2,6:15.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by K. Lowry),,31,37
152,2,5:59.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),31,40
153,2,5:43.0,J. Valančiūnas misses 2-pt layup from 2 ft,,31,40
154,2,5:39.0,,Defensive rebound by E. Moreland,31,40
155,2,5:34.0,,I. Smith makes 2-pt jump shot from 17 ft,31,42
156,2,5:26.0,Toronto full timeout,,31,42
157,2,5:26.0,N. Powell enters the game for D. Wright,,31,42
158,2,5:12.0,J. Valančiūnas misses 2-pt hook shot from 7 ft (block by B. Griffin),,31,42
159,2,5:10.0,,Defensive rebound by E. Moreland,31,42
160,2,5:03.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by I. Smith),31,45
161,2,5:03.0,,Shooting foul by K. Lowry (drawn by L. Kennard),31,45
162,2,5:03.0,,A. Drummond enters the game for E. Moreland,31,45
163,2,5:03.0,,L. Kennard misses free throw 1 of 1,31,45
164,2,5:01.0,Defensive rebound by S. Ibaka,,31,45
165,2,4:50.0,Personal foul by J. Ennis (drawn by D. DeRozan),,31,45
166,2,4:50.0,,R. Bullock enters the game for J. Ennis,31,45
167,2,4:43.0,N. Powell misses 3-pt jump shot from 23 ft,,31,45
168,2,4:39.0,,Defensive rebound by L. Kennard,31,45
169,2,4:38.0,,Shooting foul by S. Ibaka (drawn by B. Griffin),31,45
170,2,4:38.0,,B. Griffin makes free throw 1 of 2,31,46
171,2,4:38.0,C. Miles enters the game for S. Ibaka,,31,46
172,2,4:38.0,Technical foul by S. Ibaka,,31,46
173,2,4:38.0,,L. Kennard makes technical free throw,31,47
174,2,4:38.0,,B. Griffin misses free throw 2 of 2,31,47
175,2,4:35.0,Defensive rebound by J. Valančiūnas,,31,47
176,2,4:21.0,C. Miles misses 3-pt jump shot from 23 ft,,31,47
177,2,4:17.0,,Defensive rebound by A. Drummond,31,47
178,2,4:05.0,,Personal foul by N. Powell (drawn by B. Griffin),31,47
179,2,4:05.0,,B. Griffin makes free throw 1 of 2,31,48
180,2,4:05.0,,B. Griffin misses free throw 2 of 2,31,48
181,2,4:02.0,Defensive rebound by J. Valančiūnas,,31,48
182,2,3:45.0,Shooting foul by L. Kennard (drawn by C. Miles),,31,48
183,2,3:45.0,C. Miles makes free throw 1 of 2,,32,48
184,2,3:45.0,,J. Ennis enters the game for L. Kennard,32,48
185,2,3:45.0,L. Nogueira enters the game for J. Valančiūnas,,32,48
186,2,3:45.0,C. Miles makes free throw 2 of 2,,33,48
187,2,3:34.0,,Turnover by R. Bullock (bad pass; steal by C. Miles),33,48
188,2,3:30.0,D. DeRozan makes 2-pt layup at rim (assist by K. Lowry),,35,48
189,2,3:06.0,,B. Griffin makes 2-pt layup from 1 ft,35,50
190,2,2:55.0,D. DeRozan makes 2-pt jump shot from 19 ft,,37,50
191,2,2:37.0,,R. Bullock makes 2-pt jump shot from 20 ft (assist by J. Ennis),37,52
192,2,2:17.0,Shooting foul by J. Ennis (drawn by L. Nogueira),,37,52
193,2,2:17.0,L. Nogueira makes free throw 1 of 2,,38,52
194,2,2:17.0,L. Nogueira misses free throw 2 of 2,,38,52
195,2,2:15.0,,Defensive rebound by B. Griffin,38,52
196,2,1:58.0,,B. Griffin misses 2-pt hook shot from 5 ft (block by L. Nogueira),38,52
197,2,1:54.0,Defensive rebound by D. DeRozan,,38,52
198,2,1:52.0,D. DeRozan makes 2-pt layup from 2 ft,,40,52
199,2,1:24.0,,J. Ennis misses 3-pt jump shot from 31 ft,40,52
200,2,1:20.0,Defensive rebound by K. Lowry,,40,52
201,2,1:16.0,N. Powell misses 3-pt jump shot from 23 ft,,40,52
202,2,1:13.0,,Defensive rebound by A. Drummond,40,52
203,2,1:11.0,,Turnover by A. Drummond (lost ball; steal by K. Lowry),40,52
204,2,1:06.0,N. Powell makes 3-pt jump shot from 25 ft (assist by K. Lowry),,43,52
205,2,0:50.0,,I. Smith makes 2-pt jump shot from 17 ft,43,54
206,2,0:45.0,N. Powell misses 2-pt dunk from 3 ft (block by A. Drummond),,43,54
207,2,0:41.0,Offensive rebound by N. Powell,,43,54
208,2,0:39.0,K. Lowry misses 3-pt jump shot from 22 ft,,43,54
209,2,0:39.0,,Defensive rebound by J. Ennis,43,54
210,2,0:31.0,,I. Smith misses 2-pt layup from 2 ft,43,54
211,2,0:31.0,,Offensive rebound by A. Drummond,43,54
212,2,0:31.0,,A. Drummond makes 2-pt layup at rim,43,56
213,2,0:25.0,Personal foul by A. Drummond (drawn by K. Lowry),,43,56
214,2,0:09.0,Personal foul by J. Ennis (drawn by K. Lowry),,43,56
215,2,0:09.0,K. Lowry makes free throw 1 of 2,,44,56
216,2,0:09.0,,L. Kennard enters the game for J. Ennis,44,56
217,2,0:09.0,P. Siakam enters the game for C. Miles,,44,56
218,2,0:09.0,K. Lowry makes free throw 2 of 2,,45,56
219,2,0:00.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by R. Bullock),45,59
220,3,11:45.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by J. Valančiūnas),,47,59
221,3,11:17.0,,B. Griffin misses 3-pt jump shot from 25 ft,47,59
222,3,11:14.0,Defensive rebound by P. Siakam,,47,59
223,3,10:59.0,J. Valančiūnas makes 2-pt jump shot from 8 ft (assist by P. Siakam),,49,59
224,3,10:43.0,,B. Griffin makes 2-pt layup from 3 ft (assist by I. Smith),49,61
225,3,10:25.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,52,61
226,3,10:25.0,Shooting foul by I. Smith (drawn by K. Lowry),,52,61
227,3,10:25.0,K. Lowry misses free throw 1 of 1,,52,61
228,3,10:22.0,,Defensive rebound by A. Drummond,52,61
229,3,10:08.0,,L. Kennard misses 2-pt jump shot from 9 ft (block by P. Siakam),52,61
230,3,10:05.0,Defensive rebound by P. Siakam,,52,61
231,3,9:55.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,55,61
232,3,9:54.0,,Detroit full timeout,55,61
233,3,9:31.0,,B. Griffin makes 2-pt jump shot from 7 ft,55,63
234,3,9:14.0,Def 3 sec tech foul by B. Griffin,,55,63
235,3,9:14.0,D. DeRozan makes technical free throw,,56,63
236,3,9:09.0,N. Powell makes 2-pt dunk at rim (assist by D. DeRozan),,58,63
237,3,8:53.0,Violation by P. Siakam (kicked ball),,58,63
238,3,8:44.0,,I. Smith misses 2-pt layup from 3 ft,58,63
239,3,8:39.0,,Offensive rebound by A. Drummond,58,63
240,3,8:38.0,,A. Drummond misses 2-pt hook shot from 4 ft,58,63
241,3,8:38.0,Defensive rebound by J. Valančiūnas,,58,63
242,3,8:29.0,P. Siakam misses 3-pt jump shot from 23 ft,,58,63
243,3,8:25.0,,Defensive rebound by L. Kennard,58,63
244,3,8:14.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by L. Kennard),58,66
245,3,8:14.0,,Away from play foul by N. Powell (drawn by B. Griffin),58,66
246,3,8:14.0,,B. Griffin makes free throw 1 of 1,58,67
247,3,7:56.0,J. Valančiūnas misses 3-pt jump shot from 27 ft,,58,67
248,3,7:52.0,,Defensive rebound by L. Kennard,58,67
249,3,7:49.0,,Turnover by I. Smith (bad pass; steal by P. Siakam),58,67
250,3,7:41.0,D. DeRozan misses 3-pt jump shot from 26 ft,,58,67
251,3,7:36.0,,Defensive rebound by A. Drummond,58,67
252,3,7:26.0,,B. Griffin makes 2-pt layup from 1 ft (assist by I. Smith),58,69
253,3,7:12.0,Personal foul by A. Drummond (drawn by K. Lowry),,58,69
254,3,7:07.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,61,69
255,3,7:07.0,Shooting foul by L. Kennard (drawn by K. Lowry),,61,69
256,3,7:07.0,K. Lowry makes free throw 1 of 1,,62,69
257,3,6:57.0,,Personal foul by N. Powell (drawn by R. Bullock),62,69
258,3,6:47.0,,L. Kennard makes 3-pt jump shot from 24 ft (assist by B. Griffin),62,72
259,3,6:31.0,D. DeRozan makes 3-pt jump shot from 26 ft (assist by K. Lowry),,65,72
260,3,6:12.0,,B. Griffin misses 2-pt layup from 5 ft (block by J. Valančiūnas),65,72
261,3,6:07.0,,Offensive rebound by A. Drummond,65,72
262,3,6:06.0,,A. Drummond makes 2-pt layup from 1 ft,65,74
263,3,5:57.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),,67,74
264,3,5:42.0,,Shooting foul by P. Siakam (drawn by R. Bullock),67,74
265,3,5:42.0,,R. Bullock makes free throw 1 of 2,67,75
266,3,5:42.0,,R. Bullock makes free throw 2 of 2,67,76
267,3,5:29.0,D. DeRozan misses 2-pt jump shot from 13 ft (block by A. Drummond),,67,76
268,3,5:24.0,,Defensive rebound by I. Smith,67,76
269,3,5:22.0,,R. Bullock misses 3-pt jump shot from 26 ft,67,76
270,3,5:19.0,Defensive rebound by N. Powell,,67,76
271,3,5:14.0,Personal foul by L. Kennard (drawn by K. Lowry),,67,76
272,3,5:14.0,,J. Ennis enters the game for L. Kennard,67,76
273,3,4:57.0,D. DeRozan makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,70,76
274,3,4:31.0,,Turnover by B. Griffin (lost ball; steal by K. Lowry),70,76
275,3,4:27.0,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),,72,76
276,3,4:07.0,,R. Bullock misses 2-pt jump shot from 13 ft (block by N. Powell),72,76
277,3,4:04.0,Defensive rebound by N. Powell,,72,76
278,3,4:04.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,74,76
279,3,4:04.0,Shooting foul by J. Ennis (drawn by P. Siakam),,74,76
280,3,4:04.0,,A. Tolliver enters the game for I. Smith,74,76
281,3,4:04.0,,D. Buycks enters the game for B. Griffin,74,76
282,3,4:04.0,J. Poeltl enters the game for J. Valančiūnas,,74,76
283,3,4:04.0,P. Siakam makes free throw 1 of 1,,75,76
284,3,4:04.0,,Detroit full timeout,75,76
285,3,3:44.0,,D. Buycks makes 2-pt jump shot from 19 ft,75,78
286,3,3:26.0,K. Lowry makes 2-pt layup from 2 ft,,77,78
287,3,3:26.0,Shooting foul by A. Drummond (drawn by K. Lowry),,77,78
288,3,3:26.0,,E. Moreland enters the game for A. Drummond,77,78
289,3,3:26.0,K. Lowry makes free throw 1 of 1,,78,78
290,3,3:04.0,,R. Bullock misses 3-pt jump shot from 27 ft,78,78
291,3,2:59.0,Defensive rebound by J. Poeltl,,78,78
292,3,2:54.0,N. Powell makes 3-pt jump shot from 22 ft (assist by K. Lowry),,81,78
293,3,2:38.0,,Turnover by D. Buycks (bad pass; steal by K. Lowry),81,78
294,3,2:25.0,D. DeRozan makes 2-pt layup from 1 ft,,83,78
295,3,2:13.0,,Personal foul by K. Lowry (drawn by D. Buycks),83,78
296,3,2:08.0,,D. Buycks misses 2-pt jump shot from 19 ft,83,78
297,3,2:04.0,Defensive rebound by D. DeRozan,,83,78
298,3,1:55.0,Shooting foul by E. Moreland (drawn by D. DeRozan),,83,78
299,3,1:55.0,D. DeRozan makes free throw 1 of 2,,84,78
300,3,1:55.0,C. Miles enters the game for K. Lowry,,84,78
301,3,1:55.0,F. VanVleet enters the game for P. Siakam,,84,78
302,3,1:55.0,D. DeRozan makes free throw 2 of 2,,85,78
303,3,1:40.0,,D. Buycks makes 3-pt jump shot from 26 ft (assist by R. Bullock),85,81
304,3,1:24.0,N. Powell misses 2-pt layup at rim,,85,81
305,3,1:22.0,,Defensive rebound by R. Bullock,85,81
306,3,1:14.0,,D. Buycks misses 2-pt jump shot from 16 ft,85,81
307,3,1:10.0,Defensive rebound by C. Miles,,85,81
308,3,1:03.0,D. DeRozan misses 2-pt jump shot from 6 ft,,85,81
309,3,1:00.0,,Defensive rebound by E. Moreland,85,81
310,3,0:49.0,,Turnover by E. Moreland (bad pass),85,81
311,3,0:37.0,D. DeRozan misses 3-pt jump shot from 25 ft,,85,81
312,3,0:33.0,,Defensive rebound by J. Ennis,85,81
313,3,0:30.0,,J. Ennis makes 2-pt layup from 1 ft,85,83
314,3,0:30.0,Loose ball foul by F. VanVleet (drawn by A. Tolliver),,85,83
315,3,0:30.0,,A. Tolliver makes free throw 1 of 1,85,84
316,3,0:09.0,C. Miles misses 3-pt jump shot from 27 ft,,85,84
317,3,0:03.0,Offensive rebound by F. VanVleet,,85,84
318,3,0:02.0,J. Poeltl misses 2-pt layup from 2 ft,,85,84
319,3,0:02.0,,Defensive rebound by E. Moreland,85,84
320,3,0:00.0,,D. Buycks misses 2-pt layup from 3 ft,85,84
321,3,0:00.0,,Offensive rebound by Team,85,84
322,4,11:37.0,,J. Ennis misses 3-pt jump shot from 23 ft,85,84
323,4,11:33.0,Defensive rebound by F. VanVleet,,85,84
324,4,11:29.0,C. Miles makes 3-pt jump shot from 27 ft (assist by F. VanVleet),,88,84
325,4,11:12.0,,D. Buycks misses 2-pt layup from 3 ft,88,84
326,4,11:09.0,Defensive rebound by C. Miles,,88,84
327,4,10:49.0,C. Miles misses 3-pt jump shot from 28 ft,,88,84
328,4,10:45.0,,Defensive rebound by D. Buycks,88,84
329,4,10:42.0,,Turnover by D. Buycks (bad pass; steal by F. VanVleet),88,84
330,4,10:17.0,F. VanVleet misses 3-pt jump shot from 25 ft,,88,84
331,4,10:15.0,Offensive rebound by F. VanVleet,,88,84
332,4,10:09.0,C. Miles misses 2-pt layup from 5 ft,,88,84
333,4,10:08.0,,Defensive rebound by A. Tolliver,88,84
334,4,10:08.0,,Personal foul by C. Miles (drawn by A. Tolliver),88,84
335,4,9:46.0,,A. Tolliver misses 3-pt jump shot from 27 ft,88,84
336,4,9:41.0,,Offensive rebound by E. Moreland,88,84
337,4,9:37.0,,E. Moreland makes 2-pt dunk from 1 ft (assist by J. Ennis),88,86
338,4,9:21.0,N. Powell makes 2-pt dunk at rim (assist by M. Miller),,90,86
339,4,9:04.0,,L. Kennard makes 2-pt jump shot from 15 ft (assist by D. Buycks),90,88
340,4,8:52.0,Turnover by F. VanVleet (out of bounds lost ball),,90,88
341,4,8:52.0,,I. Smith enters the game for D. Buycks,90,88
342,4,8:52.0,,B. Griffin enters the game for A. Tolliver,90,88
343,4,8:52.0,K. Lowry enters the game for N. Powell,,90,88
344,4,8:35.0,,B. Griffin misses 2-pt jump shot from 5 ft,90,88
345,4,8:32.0,,Offensive rebound by J. Ennis,90,88
346,4,8:30.0,,Shooting foul by C. Miles (drawn by J. Ennis),90,88
347,4,8:30.0,,J. Ennis makes free throw 1 of 2,90,89
348,4,8:30.0,,J. Ennis makes free throw 2 of 2,90,90
349,4,8:17.0,M. Miller misses 3-pt jump shot from 27 ft,,90,90
350,4,8:13.0,,Defensive rebound by L. Kennard,90,90
351,4,8:07.0,,E. Moreland misses 2-pt layup from 2 ft,90,90
352,4,8:05.0,Defensive rebound by F. VanVleet,,90,90
353,4,7:59.0,M. Miller makes 2-pt layup at rim (assist by K. Lowry),,92,90
354,4,7:39.0,,L. Kennard misses 3-pt jump shot from 24 ft,92,90
355,4,7:39.0,,Offensive rebound by Team,92,90
356,4,7:39.0,Loose ball foul by K. Lowry (drawn by E. Moreland),,92,90
357,4,7:24.0,,Personal foul by J. Poeltl (drawn by B. Griffin),92,90
358,4,7:24.0,D. DeRozan enters the game for M. Miller,,92,90
359,4,7:14.0,,E. Moreland makes 2-pt dunk at rim (assist by I. Smith),92,92
360,4,6:57.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by J. Poeltl),,95,92
361,4,6:38.0,,Shooting foul by J. Poeltl (drawn by B. Griffin),95,92
362,4,6:38.0,,Detroit full timeout,95,92
363,4,6:38.0,,A. Drummond enters the game for E. Moreland,95,92
364,4,6:38.0,P. Siakam enters the game for C. Miles,,95,92
365,4,6:38.0,J. Valančiūnas enters the game for J. Poeltl,,95,92
366,4,6:38.0,,B. Griffin misses free throw 1 of 2,95,92
367,4,6:38.0,,Offensive rebound by Team,95,92
368,4,6:38.0,,B. Griffin misses free throw 2 of 2,95,92
369,4,6:35.0,Defensive rebound by J. Valančiūnas,,95,92
370,4,6:24.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),,97,92
371,4,6:09.0,,A. Drummond makes 2-pt jump shot from 6 ft (assist by J. Ennis),97,94
372,4,5:48.0,K. Lowry misses 3-pt jump shot from 26 ft,,97,94
373,4,5:42.0,,Defensive rebound by A. Drummond,97,94
374,4,5:31.0,,B. Griffin makes 2-pt layup from 2 ft (assist by I. Smith),97,96
