,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
80,1,4:07.0,,D. Cunningham misses 2-pt jump shot from 13 ft,17,23
81,1,4:07.0,Defensive rebound by A. Iguodala,,17,23
82,1,3:55.0,K. Thompson misses 2-pt hook shot from 11 ft,,17,23
83,1,3:55.0,,Defensive rebound by R. Rondo,17,23
84,1,3:47.0,,J. Holiday makes 2-pt layup from 1 ft (assist by R. Rondo),17,25
85,1,3:32.0,S. Curry misses 3-pt jump shot from 25 ft,,17,25
86,1,3:30.0,,Defensive rebound by Team,17,25
87,1,3:30.0,,J. Nelson enters the game for R. Rondo,17,25
88,1,3:30.0,O. Casspi enters the game for K. Thompson,,17,25
89,1,3:18.0,,J. Holiday makes 2-pt jump shot from 6 ft (assist by J. Nelson),17,27
90,1,2:58.0,A. Iguodala misses 2-pt jump shot from 7 ft,,17,27
91,1,2:55.0,,Defensive rebound by D. Cunningham,17,27
92,1,2:47.0,Away from play foul by D. Cunningham (drawn by S. Curry),,17,27
93,1,2:47.0,,Turnover by D. Cunningham (turnover),17,27
94,1,2:47.0,,D. Cousins enters the game for E. Moore,17,27
95,1,2:39.0,K. Durant makes 2-pt layup from 6 ft (assist by O. Casspi),,19,27
96,1,2:39.0,Shooting foul by J. Nelson (drawn by K. Durant),,19,27
97,1,2:39.0,,T. Allen enters the game for D. Cunningham,19,27
98,1,2:39.0,K. Durant makes free throw 1 of 1,,20,27
99,1,2:29.0,Offensive charge foul by D. Cousins (drawn by J. Bell),,20,27
100,1,2:29.0,,Turnover by D. Cousins (offensive foul),20,27
101,1,2:15.0,S. Curry misses 3-pt jump shot from 27 ft,,20,27
102,1,2:12.0,,Defensive rebound by D. Miller,20,27
103,1,2:02.0,Violation by S. Curry (kicked ball),,20,27
104,1,2:02.0,D. Green enters the game for K. Durant,,20,27
105,1,1:59.0,,Personal foul by J. Bell (drawn by D. Cousins),20,27
106,1,1:43.0,,Turnover by D. Cousins (bad pass; steal by J. Bell),20,27
107,1,1:38.0,Turnover by D. Green (bad pass; steal by D. Cousins),,20,27
108,1,1:34.0,,J. Holiday makes 2-pt dunk at rim (assist by D. Cousins),20,29
109,1,1:19.0,Turnover by A. Iguodala (bad pass; steal by J. Holiday),,20,29
110,1,1:11.0,,T. Allen misses 2-pt layup from 1 ft,20,29
111,1,1:07.0,,Offensive rebound by J. Holiday,20,29
112,1,1:06.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),20,32
113,1,0:54.0,O. Casspi misses 3-pt jump shot from 23 ft,,20,32
114,1,0:48.0,,Defensive rebound by D. Miller,20,32
115,1,0:37.0,,T. Allen misses 2-pt layup from 1 ft,20,32
116,1,0:36.0,,Offensive rebound by T. Allen,20,32
117,1,0:36.0,,Shooting foul by S. Curry (drawn by T. Allen),20,32
118,1,0:36.0,,T. Allen makes free throw 1 of 2,20,33
119,1,0:36.0,,C. Diallo enters the game for D. Cousins,20,33
120,1,0:36.0,,T. Allen misses free throw 2 of 2,20,33
121,1,0:34.0,Defensive rebound by A. Iguodala,,20,33
122,1,0:28.0,S. Curry makes 2-pt jump shot from 21 ft (assist by D. Green),,22,33
123,1,0:28.0,Shooting foul by T. Allen (drawn by S. Curry),,22,33
124,1,0:28.0,,D. Cousins enters the game for C. Diallo,22,33
125,1,0:28.0,K. Looney enters the game for J. Bell,,22,33
126,1,0:28.0,S. Curry makes free throw 1 of 1,,23,33
127,1,0:10.0,,T. Allen misses 2-pt layup at rim,23,33
128,1,0:07.0,Defensive rebound by K. Looney,,23,33
129,1,0:01.0,Shooting foul by T. Allen (drawn by S. Curry),,23,33
130,1,0:01.0,S. Curry makes free throw 1 of 3,,24,33
131,1,0:01.0,S. Curry makes free throw 2 of 3,,25,33
132,1,0:01.0,S. Curry makes free throw 3 of 3,,26,33
133,2,11:45.0,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),,28,33
134,2,11:45.0,Shooting foul by T. Allen (drawn by A. Iguodala),,28,33
135,2,11:45.0,A. Iguodala misses free throw 1 of 1,,28,33
136,2,11:42.0,,Defensive rebound by D. Cousins,28,33
137,2,11:29.0,,Shooting foul by P. McCaw (drawn by D. Cousins),28,33
138,2,11:29.0,,D. Cousins misses free throw 1 of 2,28,33
139,2,11:29.0,,Offensive rebound by Team,28,33
140,2,11:29.0,,D. Cunningham enters the game for T. Allen,28,33
141,2,11:29.0,,D. Cousins makes free throw 2 of 2,28,34
142,2,11:15.0,D. West makes 2-pt jump shot from 14 ft (assist by D. Green),,30,34
143,2,10:57.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Nelson),30,36
144,2,10:37.0,D. West makes 2-pt hook shot from 2 ft (assist by D. Green),,32,36
145,2,10:28.0,,D. Cousins misses 3-pt jump shot from 26 ft,32,36
146,2,10:24.0,Defensive rebound by K. Thompson,,32,36
147,2,10:19.0,D. Green makes 2-pt layup from 1 ft (assist by D. West),,34,36
148,2,10:19.0,,Violation by D. Miller (def goaltending),34,36
149,2,10:06.0,,Turnover by J. Nelson (bad pass; steal by D. Green),34,36
150,2,10:01.0,P. McCaw makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,37,36
151,2,9:45.0,,New Orleans full timeout,37,36
152,2,9:34.0,,D. Cunningham misses 2-pt layup at rim,37,36
153,2,9:33.0,,Offensive rebound by D. Cunningham,37,36
154,2,9:33.0,,Shooting foul by D. Green (drawn by D. Cunningham),37,36
155,2,9:33.0,,D. Cunningham misses free throw 1 of 2,37,36
156,2,9:33.0,,Offensive rebound by Team,37,36
157,2,9:33.0,,D. Cunningham makes free throw 2 of 2,37,37
158,2,9:16.0,Turnover by A. Iguodala (bad pass; steal by D. Cousins),,37,37
159,2,9:11.0,,Turnover by D. Cousins (lost ball; steal by P. McCaw),37,37
160,2,9:07.0,D. West makes 2-pt dunk at rim (assist by P. McCaw),,39,37
161,2,9:01.0,,D. Cousins makes 2-pt jump shot from 2 ft (assist by E. Moore),39,39
162,2,8:37.0,D. West misses 2-pt hook shot from 6 ft,,39,39
163,2,8:37.0,,Defensive rebound by D. Cousins,39,39
164,2,8:30.0,,J. Nelson misses 3-pt jump shot from 24 ft,39,39
165,2,8:30.0,Defensive rebound by D. Green,,39,39
166,2,8:23.0,D. West makes 2-pt jump shot from 19 ft (assist by D. Green),,41,39
167,2,8:01.0,,E. Moore misses 2-pt jump shot from 3 ft,41,39
168,2,7:58.0,Defensive rebound by A. Iguodala,,41,39
169,2,7:53.0,P. McCaw misses 2-pt dunk from 1 ft (block by D. Cousins),,41,39
170,2,7:49.0,,Defensive rebound by D. Cunningham,41,39
171,2,7:46.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Miller),41,42
172,2,7:38.0,Golden State full timeout,,41,42
173,2,7:38.0,K. Durant enters the game for P. McCaw,,41,42
174,2,7:24.0,K. Durant makes 2-pt jump shot from 16 ft,,43,42
175,2,7:08.0,,D. Miller misses 3-pt jump shot from 26 ft,43,42
176,2,7:05.0,Defensive rebound by K. Durant,,43,42
177,2,6:57.0,K. Thompson misses 2-pt jump shot from 16 ft,,43,42
178,2,6:54.0,,Defensive rebound by D. Cousins,43,42
179,2,6:43.0,,Turnover by E. Moore (bad pass; steal by D. Green),43,42
180,2,6:39.0,Turnover by A. Iguodala (bad pass),,43,42
181,2,6:21.0,,J. Nelson makes 2-pt jump shot from 8 ft,43,44
182,2,6:08.0,,J. Holiday enters the game for J. Nelson,43,44
183,2,6:08.0,,R. Rondo enters the game for E. Moore,43,44
184,2,6:08.0,S. Curry enters the game for A. Iguodala,,43,44
185,2,6:08.0,O. Casspi enters the game for K. Thompson,,43,44
186,2,5:58.0,S. Curry misses 3-pt jump shot from 26 ft,,43,44
187,2,5:56.0,,Defensive rebound by Team,43,44
188,2,5:38.0,,J. Holiday misses 3-pt jump shot from 25 ft,43,44
189,2,5:35.0,Defensive rebound by D. Green,,43,44
190,2,5:30.0,Shooting foul by D. Cousins (drawn by O. Casspi),,43,44
191,2,5:30.0,O. Casspi misses free throw 1 of 2,,43,44
192,2,5:30.0,Offensive rebound by Team,,43,44
193,2,5:30.0,,Ö. Aşık enters the game for D. Cousins,43,44
194,2,5:30.0,K. Looney enters the game for D. West,,43,44
195,2,5:30.0,O. Casspi misses free throw 2 of 2,,43,44
196,2,5:27.0,,Defensive rebound by Ö. Aşık,43,44
197,2,5:20.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),43,47
198,2,5:04.0,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),,45,47
199,2,4:51.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),45,50
200,2,4:42.0,D. Green misses 3-pt jump shot from 25 ft,,45,50
201,2,4:37.0,,Defensive rebound by R. Rondo,45,50
202,2,4:23.0,,J. Holiday makes 2-pt layup from 2 ft,45,52
203,2,4:03.0,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),,47,52
204,2,4:03.0,Shooting foul by D. Miller (drawn by D. Green),,47,52
205,2,4:03.0,D. Green misses free throw 1 of 1,,47,52
206,2,4:01.0,,Defensive rebound by J. Holiday,47,52
207,2,3:57.0,Violation by S. Curry (kicked ball),,47,52
208,2,3:57.0,,E. Moore enters the game for D. Miller,47,52
209,2,3:57.0,N. Young enters the game for D. Green,,47,52
210,2,3:45.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by R. Rondo),47,54
211,2,3:22.0,S. Curry misses 2-pt layup from 2 ft,,47,54
212,2,3:19.0,,Defensive rebound by E. Moore,47,54
213,2,3:11.0,,J. Holiday makes 2-pt layup from 2 ft,47,56
214,2,2:59.0,Turnover by S. Curry (bad pass; steal by R. Rondo),,47,56
215,2,2:50.0,,R. Rondo makes 3-pt jump shot from 26 ft (assist by D. Cunningham),47,59
216,2,2:37.0,Golden State full timeout,,47,59
217,2,2:37.0,,D. Miller enters the game for D. Cunningham,47,59
218,2,2:37.0,D. Green enters the game for K. Looney,,47,59
219,2,2:37.0,K. Thompson enters the game for O. Casspi,,47,59
220,2,2:27.0,N. Young misses 3-pt jump shot from 25 ft,,47,59
221,2,2:23.0,,Defensive rebound by E. Moore,47,59
222,2,2:04.0,,R. Rondo makes 3-pt jump shot from 25 ft,47,62
223,2,1:49.0,D. Green misses 2-pt layup from 1 ft,,47,62
224,2,1:47.0,,Defensive rebound by Ö. Aşık,47,62
225,2,1:43.0,,R. Rondo makes 2-pt layup at rim,47,64
226,2,1:30.0,S. Curry misses 2-pt jump shot from 22 ft,,47,64
227,2,1:28.0,,Defensive rebound by J. Holiday,47,64
228,2,1:11.0,,Personal foul by S. Curry (drawn by Ö. Aşık),47,64
229,2,1:03.0,,D. Miller makes 2-pt jump shot from 20 ft,47,66
230,2,0:53.0,Shooting foul by J. Holiday (drawn by K. Durant),,47,66
231,2,0:53.0,K. Durant misses free throw 1 of 2,,47,66
232,2,0:53.0,Offensive rebound by Team,,47,66
233,2,0:53.0,K. Durant makes free throw 2 of 2,,48,66
234,2,0:41.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),48,69
235,2,0:36.0,Shooting foul by Ö. Aşık (drawn by S. Curry),,48,69
236,2,0:36.0,S. Curry makes free throw 1 of 2,,49,69
237,2,0:36.0,S. Curry misses free throw 2 of 2,,49,69
238,2,0:35.0,,Defensive rebound by R. Rondo,49,69
239,2,0:27.0,,D. Miller misses 3-pt jump shot from 23 ft,49,69
240,2,0:19.0,,Offensive rebound by Ö. Aşık,49,69
241,2,0:19.0,,Ö. Aşık misses 2-pt layup from 1 ft,49,69
242,2,0:18.0,Defensive rebound by D. Green,,49,69
243,2,0:00.0,K. Durant misses 2-pt jump shot from 10 ft,,49,69
244,2,0:00.0,Offensive rebound by Team,,49,69
245,3,11:50.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,51,69
246,3,11:29.0,,D. Cousins misses 2-pt jump shot from 8 ft,51,69
247,3,11:25.0,Defensive rebound by D. Green,,51,69
248,3,11:21.0,K. Durant misses 3-pt jump shot from 23 ft,,51,69
249,3,11:21.0,Offensive rebound by S. Curry,,51,69
250,3,11:15.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,54,69
251,3,10:59.0,,Turnover by D. Cousins (bad pass),54,69
252,3,10:48.0,K. Durant misses 2-pt jump shot from 14 ft,,54,69
253,3,10:44.0,,Defensive rebound by D. Cousins,54,69
254,3,10:38.0,,J. Holiday misses 2-pt layup from 1 ft,54,69
255,3,10:38.0,Defensive rebound by J. McGee,,54,69
256,3,10:23.0,K. Thompson misses 2-pt jump shot from 18 ft,,54,69
257,3,10:23.0,,Defensive rebound by R. Rondo,54,69
258,3,10:05.0,,R. Rondo misses 3-pt jump shot from 26 ft,54,69
259,3,10:05.0,Defensive rebound by K. Durant,,54,69
260,3,9:59.0,Turnover by K. Durant (traveling),,54,69
261,3,9:59.0,,New Orleans full timeout,54,69
262,3,9:45.0,,E. Moore misses 2-pt jump shot from 8 ft,54,69
263,3,9:41.0,Defensive rebound by D. Green,,54,69
264,3,9:35.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,56,69
265,3,9:20.0,,Turnover by E. Moore (lost ball; steal by D. Green),56,69
266,3,9:20.0,Personal foul by E. Moore (drawn by K. Thompson),,56,69
267,3,9:01.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,59,69
268,3,8:52.0,,J. Holiday misses 3-pt jump shot from 27 ft,59,69
269,3,8:48.0,Defensive rebound by J. McGee,,59,69
270,3,8:38.0,K. Durant makes 2-pt jump shot from 9 ft (assist by S. Curry),,61,69
271,3,8:22.0,,D. Cunningham misses 2-pt jump shot from 7 ft,61,69
272,3,8:19.0,Defensive rebound by K. Thompson,,61,69
273,3,8:13.0,J. McGee makes 2-pt layup from 1 ft (assist by K. Durant),,63,69
274,3,8:13.0,Shooting foul by J. Holiday (drawn by J. McGee),,63,69
275,3,8:13.0,J. McGee makes free throw 1 of 1,,64,69
276,3,8:05.0,,D. Cousins misses 3-pt jump shot from 26 ft,64,69
277,3,8:01.0,Defensive rebound by K. Durant,,64,69
278,3,7:59.0,Turnover by K. Durant (bad pass; steal by D. Cousins),,64,69
279,3,7:48.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by D. Cousins),64,71
280,3,7:32.0,K. Durant misses 2-pt jump shot from 17 ft,,64,71
281,3,7:30.0,Offensive rebound by S. Curry,,64,71
282,3,7:28.0,S. Curry misses 2-pt jump shot from 8 ft,,64,71
283,3,7:28.0,,Defensive rebound by D. Cousins,64,71
284,3,7:28.0,,Personal foul by J. McGee (drawn by D. Cousins),64,71
285,3,7:07.0,,R. Rondo makes 2-pt layup from 4 ft (assist by E. Moore),64,73
286,3,6:50.0,S. Curry makes 3-pt jump shot from 27 ft,,67,73
287,3,6:34.0,,D. Cunningham misses 3-pt jump shot from 23 ft,67,73
288,3,6:29.0,Defensive rebound by S. Curry,,67,73
289,3,6:25.0,K. Durant misses 3-pt jump shot from 25 ft,,67,73
290,3,6:22.0,,Defensive rebound by D. Cousins,67,73
291,3,6:19.0,Violation by J. McGee (kicked ball),,67,73
292,3,6:19.0,,D. Miller enters the game for D. Cunningham,67,73
293,3,6:19.0,J. Bell enters the game for J. McGee,,67,73
294,3,6:11.0,,E. Moore misses 2-pt layup at rim (block by D. Green),67,73
295,3,6:10.0,,Offensive rebound by E. Moore,67,73
296,3,6:10.0,,E. Moore makes 2-pt layup at rim,67,75
297,3,5:56.0,S. Curry makes 3-pt jump shot from 26 ft,,70,75
298,3,5:47.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Cousins),70,78
299,3,5:35.0,K. Durant makes 2-pt layup from 6 ft (assist by S. Curry),,72,78
300,3,5:22.0,,Turnover by D. Cousins (bad pass; steal by K. Durant),72,78
301,3,5:17.0,Turnover by K. Durant (bad pass; steal by D. Cousins),,72,78
302,3,5:11.0,,J. Holiday misses 3-pt jump shot from 23 ft,72,78
303,3,5:08.0,,Offensive rebound by E. Moore,72,78
304,3,5:07.0,,E. Moore misses 2-pt layup from 4 ft,72,78
305,3,5:07.0,Defensive rebound by S. Curry,,72,78
306,3,5:01.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),,75,78
307,3,4:41.0,,R. Rondo misses 3-pt jump shot from 26 ft,75,78
308,3,4:41.0,Defensive rebound by D. Green,,75,78
309,3,4:33.0,S. Curry misses 2-pt layup from 7 ft,,75,78
310,3,4:33.0,,Defensive rebound by J. Holiday,75,78
311,3,4:24.0,,D. Cousins misses 2-pt layup from 7 ft (block by K. Durant),75,78
312,3,4:24.0,Defensive rebound by K. Durant,,75,78
313,3,4:24.0,,Technical foul by D. Cousins,75,78
314,3,4:24.0,,Ö. Aşık enters the game for D. Cousins,75,78
315,3,4:24.0,S. Curry makes technical free throw,,76,78
316,3,4:24.0,,J. Nelson enters the game for R. Rondo,76,78
317,3,4:24.0,A. Iguodala enters the game for D. Green,,76,78
318,3,4:12.0,S. Curry misses 3-pt jump shot from 26 ft,,76,78
319,3,4:12.0,,Defensive rebound by Ö. Aşık,76,78
320,3,4:00.0,,Ö. Aşık makes 2-pt dunk from 1 ft (assist by J. Holiday),76,80
321,3,3:38.0,Shooting foul by D. Miller (drawn by J. Bell),,76,80
322,3,3:37.0,Turnover by K. Durant (bad pass; steal by E. Moore),,76,80
323,3,3:32.0,,E. Moore misses 2-pt layup from 1 ft,76,80
324,3,3:31.0,,Offensive rebound by E. Moore,76,80
325,3,3:31.0,,E. Moore makes 2-pt layup from 1 ft,76,82
326,3,3:31.0,Golden State full timeout,,76,82
327,3,3:20.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by A. Iguodala),,78,82
328,3,3:03.0,,J. Holiday makes 2-pt jump shot from 13 ft (assist by J. Nelson),78,84
329,3,3:03.0,,Shooting foul by K. Durant (drawn by J. Holiday),78,84
330,3,3:03.0,,J. Holiday makes free throw 1 of 1,78,85
331,3,2:50.0,Personal foul by J. Nelson (drawn by K. Durant),,78,85
332,3,2:45.0,,Violation by Ö. Aşık (kicked ball),78,85
333,3,2:45.0,,D. Cunningham enters the game for E. Moore,78,85
334,3,2:38.0,J. Bell makes 2-pt layup at rim (assist by S. Curry),,80,85
335,3,2:24.0,,J. Holiday makes 3-pt jump shot from 25 ft,80,88
336,3,2:15.0,K. Durant misses 3-pt jump shot from 26 ft,,80,88
337,3,2:12.0,,Defensive rebound by D. Cunningham,80,88
338,3,2:06.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Nelson),80,91
339,3,1:50.0,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,83,91
340,3,1:40.0,,J. Holiday misses 3-pt jump shot from 25 ft,83,91
341,3,1:39.0,,Offensive rebound by D. Cunningham,83,91
342,3,1:39.0,,Personal foul by O. Casspi (drawn by D. Cunningham),83,91
343,3,1:39.0,O. Casspi enters the game for K. Thompson,,83,91
344,3,1:39.0,D. Green enters the game for K. Durant,,83,91
345,3,1:25.0,,J. Holiday misses 3-pt jump shot from 24 ft,83,91
346,3,1:22.0,Defensive rebound by O. Casspi,,83,91
347,3,1:11.0,S. Curry misses 3-pt jump shot from 26 ft,,83,91
348,3,1:11.0,,Defensive rebound by Ö. Aşık,83,91
349,3,1:01.0,,Turnover by Ö. Aşık (lost ball; steal by S. Curry),83,91
350,3,0:56.0,S. Curry makes 2-pt layup from 1 ft (assist by O. Casspi),,85,91
351,3,0:48.0,,Turnover by J. Holiday (bad pass; steal by A. Iguodala),85,91
352,3,0:44.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,88,91
353,3,0:25.0,,D. Miller misses 2-pt jump shot from 5 ft,88,91
354,3,0:22.0,Defensive rebound by D. Green,,88,91
355,3,0:07.0,,Offensive charge foul by S. Curry (drawn by J. Nelson),88,91
356,3,0:07.0,Turnover by S. Curry (offensive foul),,88,91
357,3,0:07.0,,R. Rondo enters the game for Ö. Aşık,88,91
358,3,0:07.0,N. Young enters the game for S. Curry,,88,91
359,3,0:00.0,,D. Cunningham misses 3-pt jump shot from 23 ft,88,91
360,3,0:00.0,,Offensive rebound by Team,88,91
361,4,11:52.0,,E. Moore makes 2-pt layup from 2 ft (assist by D. Cousins),88,93
362,4,11:52.0,Turnover by Team (shot clock),,88,93
363,4,11:10.0,,D. Cunningham misses 3-pt jump shot from 23 ft,88,93
364,4,11:07.0,Defensive rebound by D. West,,88,93
365,4,10:56.0,K. Thompson misses 2-pt jump shot from 12 ft,,88,93
366,4,10:56.0,,Defensive rebound by J. Nelson,88,93
367,4,10:33.0,,D. Miller misses 3-pt jump shot from 24 ft,88,93
368,4,10:33.0,Defensive rebound by D. West,,88,93
369,4,10:18.0,N. Young misses 3-pt jump shot from 23 ft,,88,93
370,4,10:18.0,Offensive rebound by Team,,88,93
371,4,10:17.0,Personal foul by J. Nelson (drawn by D. Green),,88,93
372,4,10:04.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),,90,93
373,4,9:48.0,,D. Cousins makes 2-pt layup from 1 ft,90,95
374,4,9:28.0,D. Green misses 3-pt jump shot from 27 ft,,90,95
375,4,9:28.0,,Defensive rebound by D. Cousins,90,95
376,4,9:17.0,,D. Cousins misses 2-pt layup from 1 ft (block by D. West),90,95
377,4,9:17.0,Defensive rebound by A. Iguodala,,90,95
378,4,9:12.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,93,95
379,4,8:54.0,,J. Nelson misses 2-pt layup from 2 ft (block by D. Green),93,95
380,4,8:54.0,Defensive rebound by D. West,,93,95
381,4,8:49.0,Shooting foul by D. Cunningham (drawn by D. West),,93,95
382,4,8:49.0,D. West misses free throw 1 of 2,,93,95
383,4,8:49.0,Offensive rebound by Team,,93,95
384,4,8:49.0,D. West makes free throw 2 of 2,,94,95
385,4,8:34.0,,Turnover by E. Moore (bad pass; steal by A. Iguodala),94,95
