,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
121,2,10:45.0,Defensive rebound by D. Brooks,,29,27
122,2,10:43.0,C. Parsons makes 3-pt jump shot from 22 ft (assist by T. Evans),,32,27
123,2,10:23.0,,Personal foul by M. Chalmers (drawn by D. Gallinari),32,27
124,2,10:23.0,,A. Rivers enters the game for S. Thornwell,32,27
125,2,10:10.0,,Shooting foul by D. Brooks (drawn by D. Gallinari),32,27
126,2,10:10.0,,D. Gallinari makes free throw 1 of 2,32,28
127,2,10:10.0,J. Ennis enters the game for D. Brooks,,32,28
128,2,10:10.0,J. Martin enters the game for C. Parsons,,32,28
129,2,10:10.0,,D. Gallinari makes free throw 2 of 2,32,29
130,2,9:58.0,Personal foul by L. Williams (drawn by J. Ennis),,32,29
131,2,9:44.0,B. Wright misses 2-pt hook shot from 8 ft,,32,29
132,2,9:40.0,,Defensive rebound by W. Reed,32,29
133,2,9:28.0,,W. Reed makes 2-pt hook shot from 7 ft (assist by D. Gallinari),32,31
134,2,9:19.0,M. Chalmers makes 2-pt jump shot from 13 ft,,34,31
135,2,9:01.0,,A. Rivers misses 2-pt layup from 1 ft (block by B. Wright),34,31
136,2,8:57.0,,Offensive rebound by W. Reed,34,31
137,2,8:56.0,,W. Reed makes 2-pt layup from 1 ft,34,33
138,2,8:48.0,T. Evans misses 2-pt layup from 4 ft (block by W. Johnson),,34,33
139,2,8:48.0,Offensive rebound by Team,,34,33
140,2,8:45.0,J. Ennis makes 2-pt layup from 1 ft (assist by T. Evans),,36,33
141,2,8:34.0,,W. Johnson misses 3-pt jump shot from 23 ft,36,33
142,2,8:31.0,Defensive rebound by J. Ennis,,36,33
143,2,8:28.0,T. Evans makes 2-pt layup from 1 ft (assist by J. Ennis),,38,33
144,2,8:19.0,,Shooting foul by J. Martin (drawn by L. Williams),38,33
145,2,8:19.0,,L. Williams makes free throw 1 of 2,38,34
146,2,8:19.0,,D. Jordan enters the game for W. Johnson,38,34
147,2,8:19.0,,P. Beverley enters the game for W. Reed,38,34
148,2,8:19.0,M. Conley enters the game for J. Martin,,38,34
149,2,8:19.0,,L. Williams makes free throw 2 of 2,38,35
150,2,8:08.0,M. Chalmers makes 2-pt jump shot from 4 ft,,40,35
151,2,7:57.0,,L. Williams makes 2-pt jump shot from 21 ft (assist by D. Jordan),40,37
152,2,7:42.0,M. Chalmers makes 2-pt jump shot from 10 ft,,42,37
153,2,7:29.0,,L. Williams misses 2-pt jump shot from 14 ft,42,37
154,2,7:27.0,Defensive rebound by B. Wright,,42,37
155,2,7:18.0,T. Evans makes 2-pt layup from 1 ft (assist by M. Chalmers),,44,37
156,2,7:18.0,,LA Clippers full timeout,44,37
157,2,7:18.0,,B. Griffin enters the game for L. Williams,44,37
158,2,7:06.0,,Shooting foul by M. Conley (drawn by A. Rivers),44,37
159,2,7:06.0,,A. Rivers misses free throw 1 of 2,44,37
160,2,7:06.0,,Offensive rebound by Team,44,37
161,2,7:06.0,,A. Rivers misses free throw 2 of 2,44,37
162,2,7:03.0,,Offensive rebound by A. Rivers,44,37
163,2,6:58.0,,Turnover by D. Gallinari (bad pass; steal by M. Conley),44,37
164,2,6:55.0,Shooting foul by P. Beverley (drawn by M. Chalmers),,44,37
165,2,6:55.0,M. Chalmers makes free throw 1 of 2,,45,37
166,2,6:55.0,M. Chalmers misses free throw 2 of 2,,45,37
167,2,6:53.0,,Defensive rebound by B. Griffin,45,37
168,2,6:44.0,,D. Gallinari misses 3-pt jump shot from 25 ft,45,37
169,2,6:40.0,,Offensive rebound by P. Beverley,45,37
170,2,6:36.0,,D. Gallinari makes 2-pt jump shot from 14 ft (assist by P. Beverley),45,39
171,2,6:12.0,M. Conley misses 3-pt jump shot from 25 ft,,45,39
172,2,6:09.0,Offensive rebound by B. Wright,,45,39
173,2,6:07.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by B. Wright),,48,39
174,2,5:40.0,,B. Griffin misses 2-pt layup from 1 ft (block by J. Ennis),48,39
175,2,5:40.0,Defensive rebound by T. Evans,,48,39
176,2,5:40.0,Personal foul by D. Jordan (drawn by T. Evans),,48,39
177,2,5:40.0,M. Gasol enters the game for B. Wright,,48,39
178,2,5:22.0,M. Chalmers misses 3-pt jump shot from 25 ft,,48,39
179,2,5:22.0,,Defensive rebound by B. Griffin,48,39
180,2,5:02.0,,L. Williams enters the game for D. Gallinari,48,39
181,2,5:02.0,D. Brooks enters the game for T. Evans,,48,39
182,2,4:56.0,,Turnover by B. Griffin (lost ball; steal by D. Brooks),48,39
183,2,4:51.0,M. Conley makes 3-pt jump shot from 25 ft,,51,39
184,2,4:32.0,,P. Beverley makes 2-pt jump shot from 10 ft,51,41
185,2,4:18.0,M. Gasol misses 2-pt hook shot from 7 ft,,51,41
186,2,4:15.0,,Defensive rebound by B. Griffin,51,41
187,2,4:14.0,,Personal foul by J. Ennis (drawn by B. Griffin),51,41
188,2,4:14.0,,B. Griffin makes free throw 1 of 2,51,42
189,2,4:14.0,,B. Griffin makes free throw 2 of 2,51,43
190,2,4:01.0,,Personal foul by J. Ennis (drawn by P. Beverley),51,43
191,2,4:01.0,Turnover by J. Ennis (turnover),,51,43
192,2,3:52.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by P. Beverley),51,45
193,2,3:46.0,Memphis full timeout,,51,45
194,2,3:33.0,D. Brooks misses 3-pt jump shot from 22 ft,,51,45
195,2,3:29.0,Offensive rebound by M. Gasol,,51,45
196,2,3:27.0,Shooting foul by A. Rivers (drawn by M. Conley),,51,45
197,2,3:27.0,M. Conley makes free throw 1 of 2,,52,45
198,2,3:27.0,M. Conley makes free throw 2 of 2,,53,45
199,2,3:06.0,,A. Rivers misses 3-pt jump shot from 25 ft,53,45
200,2,3:02.0,Defensive rebound by J. Ennis,,53,45
201,2,2:58.0,M. Chalmers makes 2-pt jump shot from 20 ft,,55,45
202,2,2:48.0,,P. Beverley makes 2-pt layup from 1 ft,55,47
203,2,2:22.0,M. Gasol misses 2-pt layup from 3 ft (block by D. Jordan),,55,47
204,2,2:18.0,,Defensive rebound by L. Williams,55,47
205,2,2:17.0,,Shooting foul by J. Ennis (drawn by P. Beverley),55,47
206,2,2:17.0,,P. Beverley makes free throw 1 of 2,55,48
207,2,2:17.0,T. Evans enters the game for J. Ennis,,55,48
208,2,2:17.0,B. Wright enters the game for M. Conley,,55,48
209,2,2:17.0,,P. Beverley makes free throw 2 of 2,55,49
210,2,1:57.0,M. Gasol misses 2-pt jump shot from 18 ft,,55,49
211,2,1:48.0,Offensive rebound by B. Wright,,55,49
212,2,1:48.0,B. Wright makes 2-pt layup at rim,,57,49
213,2,1:48.0,,L. Williams makes 2-pt layup at rim (assist by B. Griffin),57,51
214,2,1:48.0,Violation by D. Brooks (def goaltending),,57,51
215,2,1:36.0,T. Evans makes 3-pt jump shot from 24 ft,,60,51
216,2,1:28.0,,B. Griffin makes 2-pt layup from 2 ft,60,53
217,2,1:12.0,T. Evans misses 3-pt jump shot from 25 ft,,60,53
218,2,1:07.0,,Defensive rebound by D. Jordan,60,53
219,2,1:01.0,,D. Jordan makes 2-pt layup from 1 ft (assist by L. Williams),60,55
220,2,0:36.0,D. Brooks misses 2-pt jump shot from 21 ft,,60,55
221,2,0:32.0,Offensive rebound by D. Brooks,,60,55
222,2,0:13.0,B. Wright misses 2-pt jump shot from 16 ft,,60,55
223,2,0:09.0,,Defensive rebound by D. Jordan,60,55
224,2,0:07.0,,Personal foul by T. Evans (drawn by B. Griffin),60,55
225,2,0:07.0,,B. Griffin misses free throw 1 of 2,60,55
226,2,0:07.0,,Offensive rebound by Team,60,55
227,2,0:07.0,,S. Thornwell enters the game for P. Beverley,60,55
228,2,0:07.0,,W. Johnson enters the game for L. Williams,60,55
229,2,0:07.0,M. Conley enters the game for B. Wright,,60,55
230,2,0:07.0,,B. Griffin makes free throw 2 of 2,60,56
231,2,0:00.0,D. Brooks misses 3-pt jump shot from 23 ft,,60,56
232,2,0:00.0,Offensive rebound by Team,,60,56
233,3,11:34.0,,P. Beverley misses 3-pt jump shot from 25 ft,60,56
234,3,11:32.0,Defensive rebound by J. Martin,,60,56
235,3,11:14.0,Personal foul by D. Jordan (drawn by M. Gasol),,60,56
236,3,11:12.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by J. Ennis),,63,56
237,3,10:48.0,,P. Beverley misses 2-pt hook shot from 7 ft,63,56
238,3,10:46.0,Defensive rebound by D. Brooks,,63,56
239,3,10:38.0,D. Brooks makes 2-pt jump shot from 13 ft,,65,56
240,3,10:18.0,,B. Griffin makes 2-pt jump shot from 10 ft,65,58
241,3,10:10.0,,Personal foul by D. Brooks (drawn by P. Beverley),65,58
242,3,10:09.0,Turnover by D. Brooks (lost ball; steal by P. Beverley),,65,58
243,3,9:48.0,,P. Beverley misses 3-pt jump shot from 23 ft,65,58
244,3,9:44.0,Defensive rebound by D. Brooks,,65,58
245,3,9:39.0,J. Ennis misses 3-pt jump shot from 22 ft,,65,58
246,3,9:36.0,,Defensive rebound by P. Beverley,65,58
247,3,9:25.0,,B. Griffin misses 3-pt jump shot from 25 ft,65,58
248,3,9:22.0,Defensive rebound by M. Gasol,,65,58
249,3,9:06.0,M. Conley makes 3-pt jump shot from 27 ft,,68,58
250,3,8:54.0,,Personal foul by J. Ennis (drawn by D. Gallinari),68,58
251,3,8:54.0,T. Evans enters the game for J. Ennis,,68,58
252,3,8:46.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Gallinari),68,60
253,3,8:27.0,Turnover by M. Conley (bad pass; steal by A. Rivers),,68,60
254,3,8:21.0,,D. Gallinari misses 3-pt jump shot from 23 ft,68,60
255,3,8:17.0,,Offensive rebound by D. Jordan,68,60
256,3,8:07.0,,D. Gallinari misses 3-pt jump shot from 25 ft,68,60
257,3,8:04.0,,Offensive rebound by D. Jordan,68,60
258,3,8:01.0,,D. Jordan makes 2-pt layup from 1 ft (assist by D. Gallinari),68,62
259,3,7:33.0,Turnover by M. Gasol (bad pass; steal by B. Griffin),,68,62
260,3,7:32.0,,Personal take foul by M. Gasol (drawn by D. Gallinari),68,62
261,3,7:11.0,,P. Beverley makes 2-pt hook shot from 4 ft,68,64
262,3,6:51.0,M. Conley misses 3-pt jump shot from 24 ft,,68,64
263,3,6:50.0,Offensive rebound by Team,,68,64
264,3,6:50.0,,Loose ball foul by A. Rivers (drawn by M. Gasol),68,64
265,3,6:50.0,,LA Clippers full timeout,68,64
266,3,6:41.0,D. Brooks misses 2-pt layup from 1 ft (block by D. Gallinari),,68,64
267,3,6:41.0,Offensive rebound by Team,,68,64
268,3,6:30.0,M. Gasol misses 2-pt hook shot from 6 ft (block by D. Jordan),,68,64
269,3,6:27.0,,Defensive rebound by D. Gallinari,68,64
270,3,6:26.0,,Personal foul by J. Martin (drawn by D. Jordan),68,64
271,3,6:13.0,,B. Griffin makes 2-pt layup from 2 ft,68,66
272,3,5:53.0,M. Conley misses 2-pt jump shot from 12 ft,,68,66
273,3,5:50.0,,Defensive rebound by P. Beverley,68,66
274,3,5:44.0,,B. Griffin misses 2-pt layup from 2 ft,68,66
275,3,5:40.0,,Offensive rebound by D. Jordan,68,66
276,3,5:40.0,,D. Jordan makes 2-pt dunk at rim,68,68
277,3,5:23.0,M. Conley makes 2-pt layup from 1 ft,,70,68
278,3,5:23.0,Shooting foul by B. Griffin (drawn by M. Conley),,70,68
279,3,5:23.0,C. Parsons enters the game for J. Martin,,70,68
280,3,5:23.0,M. Conley misses free throw 1 of 1,,70,68
281,3,5:19.0,,Defensive rebound by B. Griffin,70,68
282,3,5:11.0,,Turnover by B. Griffin (lost ball; steal by C. Parsons),70,68
283,3,5:00.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,72,68
284,3,5:00.0,Shooting foul by P. Beverley (drawn by M. Gasol),,72,68
285,3,5:00.0,M. Chalmers enters the game for D. Brooks,,72,68
286,3,5:00.0,,W. Johnson enters the game for D. Gallinari,72,68
287,3,5:00.0,M. Gasol makes free throw 1 of 1,,73,68
288,3,4:46.0,,B. Griffin makes 2-pt dunk at rim,73,70
289,3,4:46.0,,Shooting foul by M. Gasol (drawn by B. Griffin),73,70
290,3,4:46.0,,B. Griffin makes free throw 1 of 1,73,71
291,3,4:46.0,Violation by M. Chalmers (lane),,73,71
292,3,4:26.0,T. Evans makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,76,71
293,3,4:15.0,,P. Beverley misses 3-pt jump shot from 25 ft,76,71
294,3,4:12.0,Defensive rebound by C. Parsons,,76,71
295,3,4:01.0,Shooting foul by B. Griffin (drawn by T. Evans),,76,71
296,3,4:01.0,T. Evans makes free throw 1 of 2,,77,71
297,3,4:01.0,D. Brooks enters the game for M. Conley,,77,71
298,3,4:01.0,T. Evans makes free throw 2 of 2,,78,71
299,3,3:51.0,,Personal foul by D. Brooks (drawn by B. Griffin),78,71
300,3,3:51.0,,B. Griffin makes free throw 1 of 2,78,72
301,3,3:51.0,,L. Williams enters the game for P. Beverley,78,72
302,3,3:51.0,,B. Griffin makes free throw 2 of 2,78,73
303,3,3:39.0,Shooting foul by W. Johnson (drawn by T. Evans),,78,73
304,3,3:39.0,T. Evans makes free throw 1 of 2,,79,73
305,3,3:39.0,T. Evans makes free throw 2 of 2,,80,73
306,3,3:30.0,,A. Rivers misses 2-pt layup from 1 ft (block by C. Parsons),80,73
307,3,3:30.0,,Offensive rebound by Team,80,73
308,3,3:30.0,,D. Gallinari enters the game for D. Jordan,80,73
309,3,3:29.0,,Turnover by L. Williams (bad pass),80,73
310,3,3:18.0,T. Evans misses 3-pt jump shot from 24 ft,,80,73
311,3,3:15.0,,Defensive rebound by A. Rivers,80,73
312,3,3:09.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by A. Rivers),80,76
313,3,2:51.0,Offensive foul by M. Gasol (drawn by A. Rivers),,80,76
314,3,2:51.0,Turnover by M. Gasol (offensive foul),,80,76
315,3,2:51.0,Memphis full timeout,,80,76
316,3,2:51.0,B. Wright enters the game for M. Gasol,,80,76
317,3,2:37.0,,L. Williams misses 3-pt jump shot from 22 ft,80,76
318,3,2:33.0,Defensive rebound by B. Wright,,80,76
319,3,2:20.0,C. Parsons misses 3-pt jump shot from 23 ft,,80,76
320,3,2:20.0,Offensive rebound by Team,,80,76
321,3,2:20.0,,Loose ball foul by A. Rivers (drawn by B. Wright),80,76
322,3,2:20.0,B. Wright misses free throw 1 of 2,,80,76
323,3,2:20.0,Offensive rebound by Team,,80,76
324,3,2:20.0,,S. Thornwell enters the game for A. Rivers,80,76
325,3,2:20.0,B. Wright makes free throw 2 of 2,,81,76
326,3,2:00.0,,S. Thornwell misses 2-pt jump shot from 7 ft,81,76
327,3,1:58.0,Defensive rebound by D. Brooks,,81,76
328,3,1:48.0,M. Chalmers makes 2-pt jump shot from 14 ft (assist by B. Wright),,83,76
329,3,1:29.0,,W. Johnson makes 2-pt layup from 1 ft (assist by D. Gallinari),83,78
330,3,1:17.0,C. Parsons misses 3-pt jump shot from 25 ft,,83,78
331,3,1:12.0,,Defensive rebound by B. Griffin,83,78
332,3,1:10.0,,Turnover by B. Griffin (lost ball; steal by M. Chalmers),83,78
333,3,1:05.0,B. Wright makes 2-pt dunk at rim (assist by D. Brooks),,85,78
334,3,0:47.0,,L. Williams makes 2-pt jump shot from 1 ft (assist by D. Gallinari),85,80
335,3,0:28.0,Shooting foul by W. Johnson (drawn by T. Evans),,85,80
336,3,0:28.0,T. Evans makes free throw 1 of 2,,86,80
337,3,0:28.0,,M. Harrell enters the game for B. Griffin,86,80
338,3,0:28.0,T. Evans makes free throw 2 of 2,,87,80
339,3,0:06.0,,Turnover by L. Williams (lost ball; steal by M. Chalmers),87,80
340,3,0:00.0,M. Chalmers misses 2-pt jump shot from 20 ft,,87,80
341,3,0:00.0,Offensive rebound by Team,,87,80
342,4,11:44.0,Turnover by T. Evans (bad pass; steal by L. Williams),,87,80
343,4,11:39.0,,Personal foul by D. Brooks (drawn by P. Beverley),87,80
344,4,11:39.0,J. Ennis enters the game for D. Brooks,,87,80
345,4,11:28.0,,P. Beverley misses 2-pt layup from 1 ft,87,80
346,4,11:23.0,Defensive rebound by M. Chalmers,,87,80
347,4,11:18.0,Turnover by M. Chalmers (bad pass; steal by M. Harrell),,87,80
348,4,11:13.0,,M. Harrell makes 2-pt layup from 1 ft,87,82
349,4,10:45.0,Turnover by Team (shot clock),,87,82
350,4,10:34.0,,D. Gallinari misses 2-pt layup from 4 ft (block by C. Parsons),87,82
351,4,10:31.0,Defensive rebound by C. Parsons,,87,82
352,4,10:15.0,Shooting foul by L. Williams (drawn by B. Wright),,87,82
353,4,10:15.0,B. Wright makes free throw 1 of 2,,88,82
354,4,10:15.0,B. Wright makes free throw 2 of 2,,89,82
355,4,9:54.0,,D. Gallinari makes 2-pt jump shot from 20 ft,89,84
356,4,9:39.0,M. Chalmers misses 3-pt jump shot from 22 ft,,89,84
357,4,9:36.0,,Defensive rebound by D. Gallinari,89,84
358,4,9:27.0,,L. Williams misses 2-pt dunk from 1 ft (block by B. Wright),89,84
359,4,9:23.0,,Offensive rebound by L. Williams,89,84
360,4,9:21.0,,P. Beverley misses 3-pt jump shot from 25 ft,89,84
361,4,9:21.0,Defensive rebound by T. Evans,,89,84
362,4,9:14.0,,Offensive charge foul by T. Evans (drawn by P. Beverley),89,84
363,4,9:14.0,Turnover by T. Evans (offensive foul),,89,84
364,4,9:14.0,M. Conley enters the game for T. Evans,,89,84
365,4,9:07.0,,D. Gallinari misses 3-pt jump shot from 25 ft,89,84
366,4,9:04.0,,Offensive rebound by M. Harrell,89,84
367,4,9:01.0,,M. Harrell misses 2-pt hook shot from 5 ft,89,84
368,4,9:01.0,Defensive rebound by B. Wright,,89,84
369,4,8:52.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,92,84
370,4,8:40.0,,Turnover by L. Williams (lost ball; steal by B. Wright),92,84
371,4,8:39.0,Personal foul by S. Thornwell (drawn by M. Conley),,92,84
372,4,8:39.0,,D. Jordan enters the game for S. Thornwell,92,84
373,4,8:39.0,,A. Rivers enters the game for M. Harrell,92,84
374,4,8:26.0,B. Wright makes 2-pt dunk at rim (assist by C. Parsons),,94,84
375,4,8:15.0,,Personal foul by C. Parsons (drawn by D. Gallinari),94,84
376,4,7:59.0,,D. Jordan makes 2-pt layup from 2 ft (assist by D. Gallinari),94,86
377,4,7:37.0,Turnover by M. Conley (bad pass; steal by A. Rivers),,94,86
378,4,7:32.0,,Personal foul by M. Conley (drawn by A. Rivers),94,86
379,4,7:32.0,D. Brooks enters the game for C. Parsons,,94,86
380,4,7:27.0,,P. Beverley makes 2-pt layup from 1 ft (assist by D. Jordan),94,88
381,4,7:16.0,Personal foul by P. Beverley (drawn by M. Conley),,94,88
382,4,7:16.0,,B. Griffin enters the game for D. Gallinari,94,88
383,4,7:16.0,M. Gasol enters the game for J. Ennis,,94,88
