,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
407,4,3:30.0,D. Green enters the game for D. West,,116,107
408,4,3:25.0,D. Green misses 2-pt jump shot from 5 ft,,116,107
409,4,3:23.0,,Defensive rebound by D. Smith,116,107
410,4,3:21.0,,Turnover by D. Smith (lost ball; steal by J. Bell),116,107
411,4,3:18.0,S. Curry makes 2-pt layup from 1 ft (assist by K. Thompson),,118,107
412,4,3:05.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Smith),118,110
413,4,2:46.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,120,110
414,4,2:37.0,,W. Matthews misses 3-pt jump shot from 28 ft,120,110
415,4,2:32.0,,Offensive rebound by W. Matthews,120,110
416,4,2:28.0,,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by H. Barnes),120,113
417,4,2:08.0,Offensive foul by D. Green (drawn by D. Powell),,120,113
418,4,2:08.0,Turnover by D. Green (offensive foul),,120,113
419,4,2:01.0,,Shooting foul by J. Bell (drawn by H. Barnes),120,113
420,4,2:01.0,,H. Barnes makes free throw 1 of 2,120,114
421,4,2:01.0,P. McCaw enters the game for J. Bell,,120,114
422,4,2:01.0,,H. Barnes makes free throw 2 of 2,120,115
423,4,1:39.0,K. Durant misses 2-pt jump shot from 20 ft,,120,115
424,4,1:36.0,,Defensive rebound by W. Matthews,120,115
425,4,1:34.0,,Y. Ferrell misses 2-pt layup from 3 ft (block by K. Durant),120,115
426,4,1:33.0,Defensive rebound by K. Durant,,120,115
427,4,1:32.0,Turnover by K. Durant (lost ball; steal by D. Powell),,120,115
428,4,1:31.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Powell),120,118
429,4,1:26.0,Turnover by D. Green (bad pass; steal by Y. Ferrell),,120,118
430,4,1:25.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,120,118
431,4,1:23.0,Defensive rebound by D. Green,,120,118
432,4,1:03.0,S. Curry misses 3-pt jump shot from 27 ft,,120,118
433,4,1:00.0,,Defensive rebound by H. Barnes,120,118
434,4,0:39.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by D. Smith),120,120
435,4,0:39.0,Golden State full timeout,,120,120
436,4,0:24.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,122,120
437,4,0:24.0,,Dallas full timeout,122,120
438,4,0:24.0,,D. Nowitzki enters the game for D. Powell,122,120
439,4,0:20.0,,Personal foul by K. Thompson (drawn by D. Smith),122,120
440,4,0:12.0,,H. Barnes makes 2-pt layup at rim,122,122
441,4,0:03.0,S. Curry makes 3-pt jump shot from 27 ft,,125,122
442,4,0:00.0,,D. Smith misses 3-pt jump shot from 42 ft,125,122
443,4,0:00.0,,Offensive rebound by Team,125,122
