,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
394,4,8:11.0,,C. Capela misses free throw 2 of 2,91,104
395,4,8:08.0,Defensive rebound by D. Bender,,91,104
396,4,7:46.0,T. Warren makes 2-pt layup from 3 ft (assist by D. Booker),,93,104
397,4,7:36.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),93,107
398,4,7:05.0,Turnover by D. Bender (bad pass; steal by G. Green),,93,107
399,4,7:04.0,,Turnover by C. Capela (bad pass),93,107
400,4,6:53.0,D. Bender misses 3-pt jump shot from 25 ft,,93,107
401,4,6:49.0,,Defensive rebound by E. Gordon,93,107
402,4,6:35.0,,C. Capela misses 2-pt layup from 3 ft,93,107
403,4,6:33.0,Defensive rebound by T. Chandler,,93,107
404,4,6:30.0,T. Warren makes 2-pt dunk from 1 ft (assist by D. Booker),,95,107
405,4,6:12.0,,G. Green misses 3-pt jump shot from 26 ft,95,107
406,4,6:09.0,Defensive rebound by I. Canaan,,95,107
407,4,6:05.0,,Houston full timeout,95,107
408,4,6:05.0,,L. Mbah a Moute enters the game for E. Gordon,95,107
409,4,6:05.0,,P. Tucker enters the game for C. Capela,95,107
410,4,6:05.0,J. Dudley enters the game for D. Bender,,95,107
411,4,6:02.0,T. Warren misses 2-pt jump shot from 21 ft,,95,107
412,4,5:58.0,,Defensive rebound by G. Green,95,107
413,4,5:38.0,,J. Harden misses 3-pt jump shot from 28 ft,95,107
414,4,5:37.0,Defensive rebound by T. Chandler,,95,107
415,4,5:37.0,Personal foul by P. Tucker (drawn by T. Chandler),,95,107
416,4,5:37.0,M. Chriss enters the game for T. Chandler,,95,107
417,4,5:25.0,I. Canaan misses 3-pt jump shot from 29 ft,,95,107
418,4,5:23.0,,Defensive rebound by Team,95,107
419,4,5:10.0,,G. Green misses 3-pt jump shot from 23 ft,95,107
420,4,5:08.0,,Offensive rebound by Team,95,107
421,4,5:08.0,Loose ball foul by T. Warren (drawn by R. Anderson),,95,107
422,4,4:51.0,,Shooting foul by I. Canaan (drawn by J. Harden),95,107
423,4,4:51.0,,J. Harden misses free throw 1 of 2,95,107
424,4,4:51.0,,Offensive rebound by Team,95,107
425,4,4:51.0,,J. Harden makes free throw 2 of 2,95,108
426,4,4:32.0,D. Booker makes 3-pt jump shot from 26 ft,,98,108
427,4,4:06.0,,J. Harden misses 2-pt layup from 3 ft (block by M. Chriss),98,108
428,4,4:04.0,Defensive rebound by J. Dudley,,98,108
429,4,3:58.0,D. Booker misses 2-pt jump shot from 21 ft,,98,108
430,4,3:55.0,,Defensive rebound by P. Tucker,98,108
431,4,3:46.0,,Shooting foul by D. Booker (drawn by R. Anderson),98,108
432,4,3:46.0,,R. Anderson misses free throw 1 of 2,98,108
433,4,3:46.0,,Offensive rebound by Team,98,108
434,4,3:46.0,,E. Gordon enters the game for G. Green,98,108
435,4,3:46.0,T. Chandler enters the game for I. Canaan,,98,108
436,4,3:46.0,J. Jackson enters the game for J. Dudley,,98,108
437,4,3:46.0,,R. Anderson makes free throw 2 of 2,98,109
438,4,3:28.0,D. Booker misses 3-pt jump shot from 26 ft,,98,109
439,4,3:24.0,,Defensive rebound by R. Anderson,98,109
440,4,3:17.0,,J. Harden misses 3-pt jump shot from 26 ft,98,109
441,4,3:14.0,Defensive rebound by T. Chandler,,98,109
442,4,2:57.0,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Booker),,101,109
443,4,2:41.0,,R. Anderson misses 3-pt jump shot from 28 ft,101,109
444,4,2:38.0,Defensive rebound by T. Warren,,101,109
445,4,2:33.0,Phoenix full timeout,,101,109
446,4,2:33.0,,C. Capela enters the game for R. Anderson,101,109
447,4,2:17.0,J. Jackson misses 3-pt jump shot from 23 ft,,101,109
448,4,2:15.0,Offensive rebound by Team,,101,109
449,4,2:15.0,Personal foul by P. Tucker (drawn by T. Chandler),,101,109
450,4,2:15.0,T. Chandler misses free throw 1 of 2,,101,109
451,4,2:15.0,Offensive rebound by Team,,101,109
452,4,2:15.0,T. Chandler makes free throw 2 of 2,,102,109
453,4,1:59.0,,Turnover by E. Gordon (turnover),102,109
454,4,1:47.0,T. Warren misses 3-pt jump shot from 22 ft,,102,109
455,4,1:43.0,,Defensive rebound by C. Capela,102,109
456,4,1:20.0,,J. Harden misses 3-pt jump shot from 29 ft,102,109
457,4,1:17.0,,Offensive rebound by C. Capela,102,109
458,4,1:03.0,,Personal foul by M. Chriss (drawn by C. Capela),102,109
459,4,1:03.0,,C. Capela makes free throw 1 of 2,102,110
460,4,1:03.0,,C. Capela makes free throw 2 of 2,102,111
461,4,0:52.0,D. Booker misses 2-pt jump shot from 13 ft (block by L. Mbah a Moute),,102,111
462,4,0:50.0,,Defensive rebound by J. Harden,102,111
463,4,0:47.0,,Personal foul by J. Jackson (drawn by J. Harden),102,111
464,4,0:47.0,,J. Harden makes free throw 1 of 2,102,112
465,4,0:47.0,,J. Harden makes free throw 2 of 2,102,113
466,4,0:47.0,Phoenix full timeout,,102,113
467,4,0:47.0,D. Bender enters the game for M. Chriss,,102,113
468,4,0:47.0,I. Canaan enters the game for D. Booker,,102,113
469,4,0:35.0,J. Jackson misses 3-pt jump shot from 25 ft,,102,113
470,4,0:32.0,,Defensive rebound by C. Capela,102,113
471,4,0:09.0,,C. Capela misses 2-pt jump shot from 15 ft,102,113
472,4,0:09.0,,Turnover by Team (shot clock),102,113
473,4,0:08.0,,Offensive rebound by Team,102,113
474,4,0:03.0,J. Jackson misses 3-pt jump shot from 29 ft,,102,113
475,4,0:01.0,,Defensive rebound by C. Capela,102,113
