,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
165,2,5:53.0,J. Jackson enters the game for T. Daniels,,36,44
166,2,5:43.0,,S. Curry makes 2-pt layup at rim (assist by D. West),36,46
167,2,5:19.0,E. Payton misses 2-pt jump shot from 10 ft,,36,46
168,2,5:15.0,,Defensive rebound by S. Curry,36,46
169,2,5:11.0,,P. McCaw misses 3-pt jump shot from 24 ft,36,46
170,2,5:05.0,Defensive rebound by D. Bender,,36,46
171,2,5:03.0,T. Warren misses 2-pt jump shot from 12 ft,,36,46
172,2,4:57.0,,Defensive rebound by P. McCaw,36,46
173,2,4:52.0,,D. West misses 2-pt jump shot from 17 ft,36,46
174,2,4:46.0,Defensive rebound by J. Jackson,,36,46
175,2,4:43.0,T. Chandler makes 2-pt dunk at rim (assist by J. Jackson),,38,46
176,2,4:26.0,,S. Livingston misses 2-pt layup at rim (block by D. Bender),38,46
177,2,4:20.0,Defensive rebound by T. Chandler,,38,46
178,2,4:17.0,J. Jackson misses 2-pt jump shot from 3 ft,,38,46
179,2,4:14.0,,Defensive rebound by S. Curry,38,46
180,2,4:11.0,,P. McCaw makes 3-pt jump shot from 22 ft (assist by K. Durant),38,49
181,2,3:46.0,,K. Looney enters the game for D. West,38,49
182,2,3:46.0,,A. Iguodala enters the game for S. Livingston,38,49
183,2,3:46.0,M. Chriss enters the game for D. Bender,,38,49
184,2,3:42.0,J. Jackson misses 2-pt jump shot from 21 ft,,38,49
185,2,3:42.0,Offensive rebound by Team,,38,49
186,2,3:42.0,Turnover by Team (shot clock),,38,49
187,2,3:36.0,,S. Curry makes 2-pt jump shot from 14 ft,38,51
188,2,3:15.0,E. Payton makes 2-pt jump shot from 14 ft,,40,51
189,2,3:15.0,Shooting foul by S. Curry (drawn by E. Payton),,40,51
190,2,3:15.0,E. Payton misses free throw 1 of 1,,40,51
191,2,3:13.0,Offensive rebound by T. Warren,,40,51
192,2,3:13.0,T. Warren misses 2-pt layup at rim (block by K. Looney),,40,51
193,2,3:12.0,,Defensive rebound by A. Iguodala,40,51
194,2,3:07.0,,K. Durant makes 2-pt dunk from 1 ft (assist by A. Iguodala),40,53
195,2,2:53.0,T. Chandler makes 2-pt dunk from 1 ft (assist by E. Payton),,42,53
196,2,2:45.0,,Personal foul by E. Payton (drawn by S. Curry),42,53
197,2,2:45.0,,Golden State full timeout,42,53
198,2,2:38.0,,P. McCaw makes 2-pt jump shot from 12 ft,42,55
199,2,2:16.0,Personal foul by K. Looney (drawn by T. Chandler),,42,55
200,2,2:10.0,Shooting foul by K. Looney (drawn by M. Chriss),,42,55
201,2,2:10.0,M. Chriss makes free throw 1 of 2,,43,55
202,2,2:10.0,M. Chriss misses free throw 2 of 2,,43,55
203,2,2:07.0,,Defensive rebound by K. Looney,43,55
204,2,1:55.0,,P. McCaw misses 2-pt layup from 2 ft,43,55
205,2,1:50.0,Defensive rebound by M. Chriss,,43,55
206,2,1:44.0,Turnover by E. Payton (lost ball; steal by K. Looney),,43,55
207,2,1:41.0,,Personal foul by E. Payton (drawn by S. Curry),43,55
208,2,1:41.0,J. Gray enters the game for E. Payton,,43,55
209,2,1:35.0,,Turnover by K. Durant (bad pass),43,55
210,2,1:21.0,T. Warren makes 2-pt jump shot from 16 ft,,45,55
211,2,1:06.0,,Personal foul by M. Chriss (drawn by A. Iguodala),45,55
212,2,1:06.0,,A. Iguodala makes free throw 1 of 2,45,56
213,2,1:06.0,,N. Young enters the game for P. McCaw,45,56
214,2,1:06.0,,A. Iguodala misses free throw 2 of 2,45,56
215,2,1:04.0,Defensive rebound by T. Chandler,,45,56
216,2,0:57.0,Turnover by J. Gray (bad pass; steal by K. Looney),,45,56
217,2,0:51.0,,N. Young misses 3-pt jump shot from 26 ft,45,56
218,2,0:44.0,Defensive rebound by J. Jackson,,45,56
219,2,0:41.0,J. Jackson misses 3-pt jump shot from 26 ft,,45,56
220,2,0:36.0,,Defensive rebound by K. Durant,45,56
221,2,0:35.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),45,59
222,2,0:22.0,T. Warren misses 2-pt jump shot from 5 ft (block by K. Looney),,45,59
223,2,0:17.0,Offensive rebound by T. Warren,,45,59
224,2,0:17.0,T. Warren misses 2-pt jump shot from 13 ft,,45,59
225,2,0:16.0,,Defensive rebound by Team,45,59
226,2,0:05.0,,S. Curry makes 2-pt jump shot from 7 ft (assist by A. Iguodala),45,61
227,2,0:05.0,Technical foul by T. Warren,,45,61
228,2,0:05.0,,S. Curry makes technical free throw,45,62
229,2,0:01.0,J. Gray misses 3-pt jump shot from 30 ft,,45,62
230,2,0:01.0,Offensive rebound by Team,,45,62
231,3,11:43.0,Personal foul by Z. Pachulia (drawn by T. Warren),,45,62
232,3,11:39.0,E. Payton makes 2-pt jump shot from 8 ft,,47,62
233,3,11:15.0,,O. Casspi makes 2-pt jump shot from 5 ft (assist by Z. Pachulia),47,64
234,3,11:03.0,D. Bender misses 3-pt jump shot from 22 ft,,47,64
235,3,11:00.0,,Defensive rebound by O. Casspi,47,64
236,3,10:46.0,,Shooting foul by J. Jackson (drawn by O. Casspi),47,64
237,3,10:46.0,,O. Casspi makes free throw 1 of 2,47,65
238,3,10:46.0,,O. Casspi makes free throw 2 of 2,47,66
239,3,10:29.0,T. Warren misses 2-pt layup from 1 ft,,47,66
240,3,10:24.0,Offensive rebound by T. Chandler,,47,66
241,3,10:22.0,T. Chandler makes 2-pt layup from 1 ft,,49,66
242,3,10:16.0,,K. Durant makes 2-pt dunk from 3 ft (assist by S. Curry),49,68
243,3,10:05.0,E. Payton misses 3-pt jump shot from 26 ft,,49,68
244,3,10:05.0,Offensive rebound by E. Payton,,49,68
245,3,10:05.0,Shooting foul by S. Curry (drawn by E. Payton),,49,68
246,3,10:05.0,E. Payton makes free throw 1 of 2,,50,68
247,3,10:05.0,E. Payton makes free throw 2 of 2,,51,68
248,3,10:01.0,,Z. Pachulia makes 2-pt layup at rim (assist by S. Curry),51,70
249,3,10:01.0,Phoenix full timeout,,51,70
250,3,9:46.0,J. Jackson misses 2-pt jump shot from 8 ft,,51,70
251,3,9:42.0,,Defensive rebound by S. Curry,51,70
252,3,9:39.0,,S. Curry makes 3-pt jump shot from 27 ft,51,73
253,3,9:13.0,J. Jackson misses 2-pt layup from 10 ft,,51,73
254,3,9:10.0,,Defensive rebound by Z. Pachulia,51,73
255,3,9:08.0,,Turnover by S. Curry (bad pass),51,73
256,3,9:08.0,A. Len enters the game for T. Chandler,,51,73
257,3,9:08.0,T. Daniels enters the game for J. Jackson,,51,73
258,3,8:51.0,T. Daniels misses 3-pt jump shot from 25 ft,,51,73
259,3,8:48.0,Offensive rebound by Team,,51,73
260,3,8:47.0,Turnover by E. Payton (bad pass; steal by Z. Pachulia),,51,73
261,3,8:47.0,,Personal foul by A. Len (drawn by Z. Pachulia),51,73
262,3,8:37.0,,Turnover by K. Thompson (traveling),51,73
263,3,8:28.0,E. Payton misses 2-pt jump shot from 4 ft (block by Z. Pachulia),,51,73
264,3,8:27.0,,Defensive rebound by Team,51,73
265,3,8:19.0,,K. Thompson misses 3-pt jump shot from 25 ft,51,73
266,3,8:16.0,,Offensive rebound by Z. Pachulia,51,73
267,3,8:05.0,,S. Curry makes 2-pt jump shot from 17 ft,51,75
268,3,7:51.0,Shooting foul by K. Thompson (drawn by D. Bender),,51,75
269,3,7:51.0,D. Bender makes free throw 1 of 2,,52,75
270,3,7:51.0,D. Bender misses free throw 2 of 2,,52,75
271,3,7:50.0,,Defensive rebound by Team,52,75
272,3,7:30.0,,K. Durant makes 2-pt layup from 1 ft,52,77
273,3,7:30.0,,Shooting foul by T. Daniels (drawn by K. Durant),52,77
274,3,7:30.0,,K. Durant misses free throw 1 of 1,52,77
275,3,7:28.0,Defensive rebound by A. Len,,52,77
276,3,7:11.0,T. Warren makes 2-pt hook shot from 1 ft (assist by E. Payton),,54,77
277,3,7:01.0,,O. Casspi misses 3-pt jump shot from 24 ft,54,77
278,3,6:59.0,,Offensive rebound by S. Curry,54,77
279,3,6:59.0,,Turnover by S. Curry (traveling),54,77
280,3,6:44.0,Personal foul by K. Durant (drawn by A. Len),,54,77
281,3,6:44.0,,A. Iguodala enters the game for O. Casspi,54,77
282,3,6:39.0,D. Bender misses 3-pt jump shot from 24 ft,,54,77
283,3,6:35.0,Offensive rebound by T. Warren,,54,77
284,3,6:32.0,T. Warren makes 2-pt jump shot from 9 ft,,56,77
285,3,6:08.0,,A. Iguodala misses 2-pt layup from 8 ft,56,77
286,3,6:01.0,,Offensive rebound by A. Iguodala,56,77
287,3,6:01.0,,A. Iguodala misses 2-pt layup at rim,56,77
288,3,5:59.0,,Offensive rebound by A. Iguodala,56,77
289,3,5:59.0,,A. Iguodala makes 2-pt layup at rim,56,79
290,3,5:55.0,E. Payton misses 2-pt jump shot from 16 ft,,56,79
291,3,5:48.0,Offensive rebound by T. Warren,,56,79
292,3,5:48.0,T. Warren makes 2-pt layup at rim,,58,79
293,3,5:37.0,,K. Thompson makes 2-pt jump shot from 13 ft,58,81
294,3,5:22.0,T. Daniels makes 2-pt jump shot from 12 ft (assist by A. Len),,60,81
295,3,5:06.0,,K. Thompson misses 2-pt jump shot from 18 ft,60,81
296,3,5:03.0,Defensive rebound by E. Payton,,60,81
297,3,4:57.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Payton),,62,81
298,3,4:56.0,,Golden State full timeout,62,81
299,3,4:56.0,,J. McGee enters the game for Z. Pachulia,62,81
300,3,4:56.0,M. Chriss enters the game for D. Bender,,62,81
301,3,4:42.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),62,84
302,3,4:21.0,T. Daniels misses 3-pt jump shot from 25 ft,,62,84
303,3,4:17.0,,Defensive rebound by S. Curry,62,84
304,3,4:13.0,,Turnover by S. Curry (bad pass),62,84
305,3,3:59.0,M. Chriss misses 3-pt jump shot from 25 ft,,62,84
306,3,3:55.0,,Defensive rebound by K. Durant,62,84
307,3,3:36.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by K. Durant),62,86
308,3,3:12.0,Shooting foul by S. Curry (drawn by E. Payton),,62,86
309,3,3:12.0,E. Payton misses free throw 1 of 2,,62,86
310,3,3:12.0,Offensive rebound by Team,,62,86
311,3,3:12.0,,N. Young enters the game for K. Thompson,62,86
312,3,3:12.0,E. Payton makes free throw 2 of 2,,63,86
313,3,3:01.0,,K. Durant makes 2-pt jump shot from 12 ft,63,88
314,3,3:01.0,,Shooting foul by T. Warren (drawn by K. Durant),63,88
315,3,3:01.0,J. Jackson enters the game for E. Payton,,63,88
316,3,3:01.0,J. Gray enters the game for T. Warren,,63,88
317,3,3:01.0,,K. Durant misses free throw 1 of 1,63,88
318,3,2:58.0,Defensive rebound by M. Chriss,,63,88
319,3,2:48.0,A. Len misses 2-pt dunk from 1 ft,,63,88
320,3,2:41.0,,Defensive rebound by K. Durant,63,88
321,3,2:38.0,,S. Curry misses 2-pt layup from 2 ft,63,88
322,3,2:34.0,Defensive rebound by A. Len,,63,88
323,3,2:31.0,J. Jackson misses 2-pt layup from 2 ft (block by J. McGee),,63,88
324,3,2:26.0,,Defensive rebound by S. Curry,63,88
325,3,2:25.0,,S. Curry misses 2-pt layup from 2 ft (block by M. Chriss),63,88
326,3,2:25.0,,Offensive rebound by S. Curry,63,88
327,3,2:25.0,,Personal foul by M. Chriss (drawn by S. Curry),63,88
328,3,2:25.0,,S. Curry makes free throw 1 of 2,63,89
329,3,2:25.0,,S. Curry makes free throw 2 of 2,63,90
330,3,2:05.0,Turnover by M. Chriss (lost ball; steal by N. Young),,63,90
331,3,2:02.0,,A. Iguodala makes 2-pt dunk from 1 ft,63,92
332,3,2:01.0,Phoenix full timeout,,63,92
333,3,1:45.0,T. Daniels makes 2-pt jump shot from 14 ft (assist by M. Chriss),,65,92
334,3,1:28.0,,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),65,94
335,3,1:14.0,Personal foul by J. McGee (drawn by A. Len),,65,94
336,3,1:14.0,A. Len makes free throw 1 of 2,,66,94
337,3,1:14.0,A. Len makes free throw 2 of 2,,67,94
338,3,1:02.0,,Personal foul by A. Len (drawn by J. McGee),67,94
339,3,1:02.0,,J. McGee makes free throw 1 of 2,67,95
340,3,1:02.0,,J. McGee makes free throw 2 of 2,67,96
341,3,0:54.0,J. Gray misses 2-pt layup from 1 ft (block by J. McGee),,67,96
342,3,0:49.0,Offensive rebound by A. Len,,67,96
343,3,0:48.0,A. Len misses 2-pt layup from 3 ft,,67,96
344,3,0:47.0,,Defensive rebound by K. Durant,67,96
345,3,0:47.0,,N. Young makes 3-pt jump shot from 26 ft (assist by K. Durant),67,99
346,3,0:35.0,J. Jackson makes 2-pt layup from 2 ft,,69,99
347,3,0:21.0,,Turnover by K. Durant (turnover),69,99
348,3,0:05.0,J. Gray misses 2-pt jump shot from 5 ft,,69,99
349,3,0:04.0,Offensive rebound by A. Len,,69,99
350,3,0:04.0,A. Len makes 2-pt dunk at rim,,71,99
351,3,0:01.0,,S. Curry misses 3-pt jump shot from 45 ft,71,99
352,3,0:01.0,,Offensive rebound by Team,71,99
353,4,11:43.0,,K. Looney makes 2-pt layup from 2 ft,71,101
354,4,11:26.0,J. Jackson misses 2-pt layup from 1 ft (block by D. West),,71,101
355,4,11:23.0,Offensive rebound by J. Jackson,,71,101
356,4,11:22.0,J. Jackson misses 2-pt layup from 1 ft,,71,101
357,4,11:20.0,,Defensive rebound by D. West,71,101
358,4,11:17.0,,N. Young makes 3-pt jump shot from 26 ft (assist by S. Livingston),71,104
359,4,10:58.0,Shooting foul by D. West (drawn by T. Warren),,71,104
360,4,10:58.0,T. Warren makes free throw 1 of 2,,72,104
361,4,10:58.0,T. Warren makes free throw 2 of 2,,73,104
362,4,10:40.0,,O. Casspi makes 3-pt jump shot from 27 ft (assist by D. West),73,107
363,4,10:27.0,T. Warren misses 2-pt jump shot from 9 ft,,73,107
364,4,10:23.0,,Defensive rebound by S. Livingston,73,107
365,4,10:15.0,,N. Young makes 2-pt jump shot from 11 ft (assist by S. Livingston),73,109
366,4,10:14.0,Phoenix full timeout,,73,109
367,4,10:14.0,D. Bender enters the game for M. Chriss,,73,109
368,4,10:14.0,J. Dudley enters the game for J. Jackson,,73,109
369,4,10:14.0,D. Reed enters the game for A. Len,,73,109
370,4,10:04.0,E. Payton makes 2-pt layup from 1 ft,,75,109
371,4,9:47.0,,N. Young misses 3-pt jump shot from 25 ft,75,109
372,4,9:43.0,,Offensive rebound by D. West,75,109
373,4,9:42.0,,D. West makes 2-pt layup from 2 ft,75,111
374,4,9:27.0,D. Reed misses 3-pt jump shot from 26 ft,,75,111
375,4,9:24.0,,Defensive rebound by O. Casspi,75,111
376,4,9:14.0,,N. Young misses 3-pt jump shot from 23 ft,75,111
377,4,9:11.0,Defensive rebound by T. Warren,,75,111
378,4,9:05.0,T. Warren misses 2-pt layup from 2 ft,,75,111
379,4,8:59.0,,Defensive rebound by D. West,75,111
380,4,8:53.0,,O. Casspi makes 2-pt layup at rim (assist by D. West),75,113
381,4,8:41.0,Personal foul by S. Livingston (drawn by T. Warren),,75,113
382,4,8:38.0,Turnover by J. Dudley (bad pass),,75,113
383,4,8:21.0,,Shooting foul by T. Warren (drawn by O. Casspi),75,113
384,4,8:21.0,,O. Casspi misses free throw 1 of 2,75,113
385,4,8:21.0,,Offensive rebound by Team,75,113
386,4,8:21.0,,O. Casspi makes free throw 2 of 2,75,114
387,4,8:09.0,D. Bender misses 3-pt jump shot from 26 ft,,75,114
388,4,8:04.0,,Defensive rebound by D. West,75,114
389,4,7:55.0,,Turnover by O. Casspi (bad pass; steal by T. Warren),75,114
390,4,7:48.0,E. Payton misses 3-pt jump shot from 26 ft,,75,114
391,4,7:45.0,Offensive rebound by T. Warren,,75,114
392,4,7:42.0,T. Warren makes 2-pt hook shot from 3 ft,,77,114
