,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
56,1,2:33.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by J. Brown),22,26
57,1,2:21.0,Chicago full timeout,,22,26
58,1,2:21.0,,T. Rozier enters the game for K. Irving,22,26
59,1,2:21.0,B. Portis enters the game for K. Dunn,,22,26
60,1,2:21.0,D. Nwaba enters the game for R. Lopez,,22,26
61,1,2:21.0,J. Grant enters the game for D. Valentine,,22,26
62,1,2:15.0,N. Mirotić misses 2-pt jump shot from 16 ft,,22,26
63,1,2:10.0,Offensive rebound by B. Portis,,22,26
64,1,2:10.0,B. Portis makes 2-pt layup at rim,,24,26
65,1,1:58.0,,M. Smart misses 3-pt jump shot from 26 ft,24,26
66,1,1:56.0,Defensive rebound by B. Portis,,24,26
67,1,1:51.0,Shooting foul by J. Brown (drawn by D. Nwaba),,24,26
68,1,1:51.0,D. Nwaba misses free throw 1 of 2,,24,26
69,1,1:51.0,Offensive rebound by Team,,24,26
70,1,1:51.0,,D. Theis enters the game for J. Brown,24,26
71,1,1:51.0,,J. Tatum enters the game for A. Horford,24,26
72,1,1:51.0,D. Nwaba misses free throw 2 of 2,,24,26
73,1,1:49.0,Offensive rebound by N. Mirotić,,24,26
74,1,1:44.0,J. Grant misses 3-pt jump shot from 26 ft,,24,26
75,1,1:40.0,Offensive rebound by B. Portis,,24,26
76,1,1:38.0,B. Portis makes 2-pt jump shot from 5 ft,,26,26
77,1,1:21.0,,M. Smart makes 2-pt jump shot from 14 ft,26,28
78,1,1:09.0,B. Portis misses 2-pt jump shot from 20 ft,,26,28
79,1,1:05.0,,Defensive rebound by S. Ojeleye,26,28
80,1,0:58.0,,M. Smart misses 3-pt jump shot from 25 ft,26,28
81,1,0:56.0,Defensive rebound by N. Mirotić,,26,28
82,1,0:40.0,Shooting foul by M. Smart (drawn by N. Mirotić),,26,28
83,1,0:40.0,N. Mirotić makes free throw 1 of 2,,27,28
84,1,0:40.0,N. Mirotić makes free throw 2 of 2,,28,28
85,1,0:31.0,,Personal foul by J. Grant (drawn by T. Rozier),28,28
86,1,0:27.0,,D. Theis makes 2-pt jump shot from 15 ft (assist by T. Rozier),28,30
87,1,0:08.0,J. Holiday makes 3-pt jump shot from 29 ft (assist by J. Grant),,31,30
88,1,0:02.0,,M. Smart makes 2-pt layup from 1 ft,31,32
89,1,0:02.0,,Shooting foul by J. Grant (drawn by M. Smart),31,32
90,1,0:02.0,,M. Smart makes free throw 1 of 1,31,33
91,1,0:00.0,J. Holiday misses 3-pt jump shot from 50 ft,,31,33
92,1,0:00.0,Offensive rebound by Team,,31,33
93,2,11:44.0,,M. Smart makes 2-pt layup from 1 ft (assist by J. Tatum),31,35
94,2,11:27.0,B. Portis makes 2-pt hook shot from 4 ft (assist by J. Grant),,33,35
95,2,11:06.0,,M. Smart misses 3-pt jump shot from 25 ft,33,35
96,2,11:01.0,Defensive rebound by P. Zipser,,33,35
97,2,10:47.0,N. Mirotić misses 2-pt jump shot from 8 ft,,33,35
98,2,10:45.0,,Defensive rebound by D. Theis,33,35
99,2,10:34.0,,J. Tatum misses 3-pt jump shot from 25 ft,33,35
100,2,10:31.0,Defensive rebound by B. Portis,,33,35
101,2,10:20.0,B. Portis misses 3-pt jump shot from 27 ft,,33,35
102,2,10:19.0,Offensive rebound by Team,,33,35
103,2,10:19.0,,Loose ball foul by S. Ojeleye (drawn by N. Mirotić),33,35
104,2,10:07.0,B. Portis makes 2-pt layup from 1 ft (assist by J. Grant),,35,35
105,2,9:44.0,,T. Rozier misses 2-pt jump shot from 12 ft,35,35
106,2,9:41.0,,Offensive rebound by D. Theis,35,35
107,2,9:41.0,,D. Theis misses 2-pt layup at rim,35,35
108,2,9:40.0,,Offensive rebound by T. Rozier,35,35
109,2,9:40.0,,T. Rozier misses 2-pt layup at rim,35,35
110,2,9:39.0,,Offensive rebound by D. Theis,35,35
111,2,9:39.0,,D. Theis misses 2-pt layup at rim,35,35
112,2,9:38.0,Defensive rebound by N. Mirotić,,35,35
113,2,9:37.0,B. Portis makes 2-pt layup from 1 ft (assist by J. Grant),,37,35
114,2,9:37.0,,Boston full timeout,37,35
115,2,9:16.0,,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by T. Rozier),37,38
116,2,8:56.0,N. Mirotić misses 2-pt layup from 4 ft (block by M. Smart),,37,38
117,2,8:56.0,Offensive rebound by P. Zipser,,37,38
118,2,8:56.0,P. Zipser misses 2-pt layup from 1 ft,,37,38
119,2,8:56.0,,Defensive rebound by Team,37,38
120,2,8:40.0,,S. Ojeleye misses 3-pt jump shot from 27 ft,37,38
121,2,8:40.0,,Offensive rebound by D. Theis,37,38
122,2,8:34.0,,S. Ojeleye misses 2-pt dunk from 1 ft,37,38
123,2,8:31.0,Defensive rebound by J. Grant,,37,38
124,2,8:29.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by D. Nwaba),,40,38
125,2,8:03.0,,T. Rozier makes 2-pt jump shot from 17 ft,40,40
126,2,7:41.0,D. Nwaba makes 2-pt layup from 1 ft (assist by J. Grant),,42,40
127,2,7:25.0,,J. Tatum misses 2-pt jump shot from 10 ft,42,40
128,2,7:23.0,Defensive rebound by N. Mirotić,,42,40
129,2,7:18.0,N. Mirotić misses 3-pt jump shot from 26 ft,,42,40
130,2,7:13.0,Offensive rebound by B. Portis,,42,40
131,2,7:07.0,N. Mirotić makes 2-pt jump shot from 16 ft (assist by B. Portis),,44,40
132,2,6:50.0,,S. Ojeleye misses 2-pt dunk from 2 ft (block by P. Zipser),44,40
133,2,6:47.0,Defensive rebound by P. Zipser,,44,40
134,2,6:44.0,P. Zipser makes 2-pt layup from 1 ft,,46,40
135,2,6:26.0,,Boston full timeout,46,40
136,2,6:26.0,,J. Brown enters the game for D. Theis,46,40
137,2,6:26.0,,A. Horford enters the game for M. Smart,46,40
138,2,6:26.0,,K. Irving enters the game for S. Ojeleye,46,40
139,2,6:21.0,,Shooting foul by D. Nwaba (drawn by K. Irving),46,40
140,2,6:21.0,,K. Irving makes free throw 1 of 2,46,41
141,2,6:21.0,,K. Irving makes free throw 2 of 2,46,42
142,2,6:11.0,B. Portis makes 2-pt layup from 3 ft (assist by N. Mirotić),,48,42
143,2,6:11.0,Shooting foul by J. Tatum (drawn by B. Portis),,48,42
144,2,6:11.0,L. Markkanen enters the game for J. Grant,,48,42
145,2,6:11.0,K. Dunn enters the game for N. Mirotić,,48,42
146,2,6:11.0,B. Portis makes free throw 1 of 1,,49,42
147,2,5:54.0,,Shooting foul by B. Portis (drawn by J. Brown),49,42
148,2,5:54.0,,J. Brown makes free throw 1 of 2,49,43
149,2,5:54.0,,J. Brown misses free throw 2 of 2,49,43
150,2,5:51.0,Defensive rebound by D. Nwaba,,49,43
151,2,5:42.0,L. Markkanen misses 2-pt jump shot from 19 ft,,49,43
152,2,5:37.0,,Defensive rebound by J. Tatum,49,43
153,2,5:31.0,,K. Irving makes 3-pt jump shot from 29 ft (assist by A. Horford),49,46
154,2,5:29.0,Chicago full timeout,,49,46
155,2,5:20.0,B. Portis misses 3-pt jump shot from 25 ft,,49,46
156,2,5:18.0,,Defensive rebound by J. Brown,49,46
157,2,5:08.0,,K. Irving makes 3-pt jump shot from 28 ft (assist by A. Horford),49,49
158,2,4:41.0,D. Nwaba misses 2-pt jump shot from 2 ft,,49,49
159,2,4:39.0,,Defensive rebound by J. Brown,49,49
160,2,4:33.0,,K. Irving misses 3-pt jump shot from 26 ft,49,49
161,2,4:30.0,Defensive rebound by B. Portis,,49,49
162,2,4:25.0,K. Dunn misses 2-pt jump shot from 17 ft,,49,49
163,2,4:23.0,,Defensive rebound by J. Tatum,49,49
164,2,4:11.0,,T. Rozier misses 2-pt jump shot from 1 ft,49,49
165,2,4:09.0,Defensive rebound by B. Portis,,49,49
166,2,4:03.0,B. Portis makes 2-pt layup from 1 ft (assist by K. Dunn),,51,49
167,2,3:48.0,,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),51,51
168,2,3:36.0,K. Dunn misses 2-pt jump shot from 13 ft,,51,51
169,2,3:36.0,,Defensive rebound by J. Tatum,51,51
170,2,3:15.0,,A. Horford makes 2-pt layup at rim,51,53
171,2,3:06.0,Turnover by P. Zipser (out of bounds lost ball),,51,53
172,2,3:06.0,,M. Smart enters the game for T. Rozier,51,53
173,2,3:06.0,R. Lopez enters the game for B. Portis,,51,53
174,2,3:06.0,D. Valentine enters the game for D. Nwaba,,51,53
175,2,3:06.0,J. Holiday enters the game for P. Zipser,,51,53
176,2,2:51.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Irving),51,56
177,2,2:41.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),,54,56
178,2,2:25.0,,J. Brown misses 3-pt jump shot from 23 ft,54,56
179,2,2:22.0,Defensive rebound by R. Lopez,,54,56
180,2,2:13.0,J. Holiday misses 2-pt jump shot from 16 ft,,54,56
181,2,2:11.0,,Defensive rebound by Team,54,56
182,2,1:58.0,,J. Brown makes 2-pt dunk from 1 ft (assist by J. Tatum),54,58
183,2,1:42.0,Shooting foul by J. Brown (drawn by R. Lopez),,54,58
184,2,1:42.0,R. Lopez makes free throw 1 of 2,,55,58
185,2,1:42.0,,T. Rozier enters the game for J. Tatum,55,58
186,2,1:42.0,,A. Baynes enters the game for A. Horford,55,58
187,2,1:42.0,R. Lopez makes free throw 2 of 2,,56,58
188,2,1:28.0,,A. Baynes makes 2-pt layup from 1 ft (assist by M. Smart),56,60
189,2,1:18.0,K. Dunn misses 2-pt layup from 1 ft,,56,60
190,2,1:13.0,Offensive rebound by R. Lopez,,56,60
191,2,1:13.0,R. Lopez makes 2-pt layup at rim,,58,60
192,2,0:58.0,,T. Rozier misses 3-pt jump shot from 23 ft,58,60
193,2,0:54.0,Defensive rebound by L. Markkanen,,58,60
194,2,0:45.0,R. Lopez misses 2-pt hook shot from 6 ft,,58,60
195,2,0:42.0,,Defensive rebound by A. Baynes,58,60
196,2,0:38.0,,K. Irving misses 2-pt layup from 2 ft,58,60
197,2,0:36.0,Defensive rebound by L. Markkanen,,58,60
198,2,0:31.0,,Offensive charge foul by L. Markkanen (drawn by A. Baynes),58,60
199,2,0:31.0,Turnover by L. Markkanen (offensive foul),,58,60
200,2,0:31.0,,A. Horford enters the game for A. Baynes,58,60
201,2,0:15.0,,K. Irving misses 2-pt jump shot from 12 ft,58,60
202,2,0:12.0,Defensive rebound by D. Valentine,,58,60
203,2,0:01.0,J. Holiday misses 2-pt jump shot from 7 ft,,58,60
204,2,0:01.0,Offensive rebound by J. Holiday,,58,60
205,2,0:00.0,J. Holiday misses 2-pt jump shot from 7 ft,,58,60
206,2,0:00.0,Offensive rebound by Team,,58,60
207,3,11:38.0,,Shooting foul by J. Holiday (drawn by J. Brown),58,60
208,3,11:38.0,,J. Brown misses free throw 1 of 2,58,60
209,3,11:38.0,,Offensive rebound by Team,58,60
210,3,11:38.0,,J. Brown makes free throw 2 of 2,58,61
211,3,11:22.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by K. Dunn),,60,61
212,3,11:09.0,,A. Horford misses 2-pt hook shot from 7 ft,60,61
213,3,11:03.0,Defensive rebound by D. Valentine,,60,61
214,3,11:01.0,Turnover by D. Valentine (out of bounds lost ball),,60,61
215,3,10:53.0,,K. Irving misses 2-pt layup from 5 ft,60,61
216,3,10:51.0,,Offensive rebound by Team,60,61
217,3,10:43.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by A. Horford),60,64
218,3,10:22.0,Turnover by K. Dunn (bad pass; steal by J. Brown),,60,64
219,3,10:12.0,,J. Tatum makes 2-pt jump shot from 20 ft,60,66
220,3,9:59.0,L. Markkanen misses 2-pt layup from 2 ft (block by A. Horford),,60,66
221,3,9:56.0,,Defensive rebound by A. Baynes,60,66
222,3,9:50.0,,K. Irving misses 2-pt layup from 4 ft,60,66
223,3,9:46.0,,Offensive rebound by A. Baynes,60,66
224,3,9:46.0,,A. Baynes misses 2-pt layup at rim,60,66
225,3,9:45.0,,Offensive rebound by K. Irving,60,66
226,3,9:42.0,,A. Horford misses 3-pt jump shot from 26 ft,60,66
227,3,9:40.0,Defensive rebound by J. Holiday,,60,66
228,3,9:34.0,K. Dunn misses 3-pt jump shot from 26 ft,,60,66
229,3,9:31.0,,Defensive rebound by J. Brown,60,66
230,3,9:16.0,,A. Horford makes 2-pt layup from 3 ft (assist by J. Tatum),60,68
231,3,9:16.0,Chicago full timeout,,60,68
232,3,9:05.0,Turnover by R. Lopez (traveling),,60,68
233,3,8:51.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by J. Tatum),60,70
234,3,8:34.0,L. Markkanen misses 3-pt jump shot from 26 ft,,60,70
235,3,8:31.0,,Defensive rebound by J. Tatum,60,70
236,3,8:10.0,,A. Horford misses 2-pt jump shot from 16 ft,60,70
237,3,8:08.0,Defensive rebound by J. Holiday,,60,70
238,3,8:02.0,L. Markkanen misses 2-pt layup from 2 ft,,60,70
239,3,8:00.0,,Defensive rebound by K. Irving,60,70
240,3,7:54.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Irving),60,73
241,3,7:53.0,Chicago full timeout,,60,73
242,3,7:53.0,N. Mirotić enters the game for D. Valentine,,60,73
243,3,7:53.0,D. Nwaba enters the game for R. Lopez,,60,73
244,3,7:41.0,D. Nwaba makes 2-pt dunk at rim (assist by K. Dunn),,62,73
245,3,7:19.0,,A. Horford makes 2-pt hook shot from 2 ft,62,75
246,3,7:03.0,D. Nwaba makes 2-pt layup at rim (assist by N. Mirotić),,64,75
247,3,7:03.0,Shooting foul by J. Brown (drawn by D. Nwaba),,64,75
248,3,7:03.0,D. Nwaba makes free throw 1 of 1,,65,75
249,3,6:53.0,,Turnover by J. Brown (bad pass; steal by J. Holiday),65,75
250,3,6:51.0,Turnover by J. Holiday (bad pass; steal by A. Baynes),,65,75
251,3,6:43.0,,Personal foul by K. Dunn (drawn by K. Irving),65,75
252,3,6:37.0,,A. Baynes misses 2-pt jump shot from 19 ft (block by J. Holiday),65,75
253,3,6:34.0,Defensive rebound by K. Dunn,,65,75
254,3,6:33.0,Turnover by K. Dunn (bad pass; steal by J. Tatum),,65,75
255,3,6:29.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by J. Brown),65,77
256,3,6:12.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by K. Dunn),,68,77
257,3,5:58.0,,K. Irving makes 3-pt jump shot from 27 ft,68,80
258,3,5:51.0,Turnover by D. Nwaba (out of bounds lost ball),,68,80
259,3,5:51.0,,M. Smart enters the game for A. Horford,68,80
260,3,5:36.0,,A. Baynes makes 2-pt layup at rim (assist by K. Irving),68,82
261,3,5:20.0,L. Markkanen misses 2-pt jump shot from 11 ft,,68,82
262,3,5:16.0,,Defensive rebound by J. Tatum,68,82
263,3,5:12.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by J. Tatum),68,85
264,3,4:56.0,K. Dunn misses 2-pt jump shot from 10 ft,,68,85
265,3,4:56.0,Offensive rebound by L. Markkanen,,68,85
266,3,4:56.0,Shooting foul by A. Baynes (drawn by L. Markkanen),,68,85
267,3,4:56.0,L. Markkanen makes free throw 1 of 2,,69,85
268,3,4:56.0,,D. Theis enters the game for A. Baynes,69,85
269,3,4:56.0,L. Markkanen makes free throw 2 of 2,,70,85
270,3,4:34.0,,J. Tatum misses 2-pt jump shot from 16 ft,70,85
271,3,4:32.0,Defensive rebound by N. Mirotić,,70,85
272,3,4:19.0,D. Nwaba misses 2-pt layup from 4 ft,,70,85
273,3,4:16.0,,Defensive rebound by J. Brown,70,85
274,3,4:08.0,,J. Brown misses 3-pt jump shot from 26 ft,70,85
275,3,4:05.0,Defensive rebound by L. Markkanen,,70,85
276,3,3:54.0,J. Holiday misses 2-pt jump shot from 19 ft,,70,85
277,3,3:52.0,,Defensive rebound by D. Theis,70,85
278,3,3:39.0,,J. Tatum makes 3-pt jump shot from 22 ft (assist by K. Irving),70,88
279,3,3:24.0,K. Dunn misses 2-pt layup from 1 ft,,70,88
280,3,3:22.0,,Defensive rebound by J. Brown,70,88
281,3,3:11.0,,Personal foul by J. Holiday (drawn by J. Tatum),70,88
282,3,3:11.0,J. Grant enters the game for L. Markkanen,,70,88
283,3,3:11.0,B. Portis enters the game for K. Dunn,,70,88
284,3,3:05.0,,Offensive foul by M. Smart (drawn by J. Grant),70,88
285,3,3:05.0,,Turnover by M. Smart (offensive foul),70,88
286,3,2:52.0,N. Mirotić makes 2-pt hook shot from 3 ft,,72,88
287,3,2:33.0,,J. Brown misses 2-pt layup from 3 ft,72,88
288,3,2:32.0,,Offensive rebound by D. Theis,72,88
289,3,2:32.0,,Shooting foul by N. Mirotić (drawn by D. Theis),72,88
290,3,2:32.0,,D. Theis makes free throw 1 of 2,72,89
291,3,2:32.0,,T. Rozier enters the game for J. Tatum,72,89
292,3,2:32.0,,A. Nader enters the game for K. Irving,72,89
293,3,2:32.0,,D. Theis makes free throw 2 of 2,72,90
294,3,2:18.0,Shooting foul by T. Rozier (drawn by D. Nwaba),,72,90
295,3,2:18.0,D. Nwaba misses free throw 1 of 2,,72,90
296,3,2:18.0,Offensive rebound by Team,,72,90
297,3,2:18.0,D. Nwaba misses free throw 2 of 2,,72,90
298,3,2:18.0,,Defensive rebound by D. Theis,72,90
299,3,2:11.0,,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),72,92
300,3,1:59.0,B. Portis misses 2-pt jump shot from 18 ft,,72,92
301,3,1:59.0,,Defensive rebound by D. Theis,72,92
302,3,1:50.0,,M. Smart misses 2-pt layup from 1 ft,72,92
303,3,1:48.0,Defensive rebound by D. Nwaba,,72,92
304,3,1:45.0,Shooting foul by D. Theis (drawn by B. Portis),,72,92
305,3,1:45.0,B. Portis makes free throw 1 of 2,,73,92
306,3,1:45.0,P. Zipser enters the game for J. Holiday,,73,92
307,3,1:45.0,B. Portis makes free throw 2 of 2,,74,92
308,3,1:29.0,,T. Rozier misses 2-pt jump shot from 21 ft,74,92
309,3,1:28.0,,Offensive rebound by Team,74,92
310,3,1:28.0,Loose ball foul by J. Grant (drawn by D. Theis),,74,92
311,3,1:28.0,,D. Theis makes free throw 1 of 2,74,93
312,3,1:28.0,,A. Horford enters the game for J. Brown,74,93
313,3,1:28.0,,D. Theis makes free throw 2 of 2,74,94
314,3,1:12.0,J. Grant misses 2-pt jump shot from 15 ft,,74,94
315,3,1:08.0,Offensive rebound by D. Nwaba,,74,94
316,3,1:05.0,Turnover by D. Nwaba (bad pass),,74,94
317,3,0:51.0,,Shooting foul by N. Mirotić (drawn by M. Smart),74,94
318,3,0:51.0,,M. Smart makes free throw 1 of 2,74,95
319,3,0:51.0,,M. Smart makes free throw 2 of 2,74,96
320,3,0:33.0,N. Mirotić misses 2-pt jump shot from 12 ft,,74,96
321,3,0:32.0,,Defensive rebound by T. Rozier,74,96
322,3,0:14.0,,A. Nader makes 2-pt layup from 2 ft (assist by M. Smart),74,98
323,3,0:00.0,J. Grant makes 2-pt layup from 1 ft,,76,98
324,4,11:48.0,B. Portis misses 2-pt layup from 2 ft (block by A. Horford),,76,98
325,4,11:45.0,,Defensive rebound by A. Nader,76,98
326,4,11:35.0,,T. Rozier misses 3-pt jump shot from 27 ft,76,98
327,4,11:31.0,Defensive rebound by N. Mirotić,,76,98
328,4,11:22.0,Turnover by P. Zipser (lost ball; steal by A. Nader),,76,98
329,4,11:10.0,,M. Smart misses 2-pt layup from 4 ft,76,98
330,4,11:10.0,,Offensive rebound by D. Theis,76,98
331,4,11:10.0,,Shooting foul by P. Zipser (drawn by D. Theis),76,98
332,4,11:10.0,,D. Theis makes free throw 1 of 2,76,99
333,4,11:10.0,,D. Theis makes free throw 2 of 2,76,100
334,4,10:59.0,P. Zipser misses 2-pt jump shot from 17 ft,,76,100
335,4,10:57.0,,Defensive rebound by A. Horford,76,100
336,4,10:45.0,,Shooting foul by J. Grant (drawn by M. Smart),76,100
337,4,10:45.0,,M. Smart misses free throw 1 of 2,76,100
338,4,10:45.0,,Offensive rebound by Team,76,100
339,4,10:45.0,,M. Smart misses free throw 2 of 2,76,100
340,4,10:43.0,Defensive rebound by N. Mirotić,,76,100
341,4,10:36.0,J. Grant makes 2-pt jump shot from 11 ft,,78,100
342,4,10:13.0,,A. Horford misses 2-pt jump shot from 7 ft,78,100
343,4,10:11.0,Defensive rebound by D. Nwaba,,78,100
344,4,10:09.0,Personal foul by D. Theis (drawn by D. Nwaba),,78,100
345,4,9:59.0,D. Nwaba makes 2-pt layup from 1 ft (assist by J. Grant),,80,100
346,4,9:59.0,Shooting foul by D. Theis (drawn by D. Nwaba),,80,100
347,4,9:59.0,D. Nwaba makes free throw 1 of 1,,81,100
348,4,9:42.0,,A. Nader misses 3-pt jump shot from 24 ft,81,100
349,4,9:38.0,Defensive rebound by N. Mirotić,,81,100
350,4,9:32.0,P. Zipser misses 2-pt layup at rim (block by A. Horford),,81,100
351,4,9:28.0,,Defensive rebound by D. Theis,81,100
352,4,9:22.0,,M. Smart makes 2-pt layup from 1 ft,81,102
353,4,9:09.0,D. Valentine enters the game for P. Zipser,,81,102
354,4,8:59.0,J. Grant makes 2-pt jump shot from 11 ft,,83,102
355,4,8:38.0,,M. Smart misses 3-pt jump shot from 26 ft,83,102
356,4,8:37.0,Defensive rebound by B. Portis,,83,102
357,4,8:18.0,N. Mirotić misses 2-pt jump shot from 7 ft,,83,102
358,4,8:14.0,,Defensive rebound by A. Nader,83,102
359,4,8:03.0,,D. Theis misses 3-pt jump shot from 27 ft,83,102
360,4,7:56.0,Defensive rebound by D. Valentine,,83,102
361,4,7:50.0,N. Mirotić misses 3-pt jump shot from 23 ft,,83,102
362,4,7:46.0,,Defensive rebound by M. Smart,83,102
363,4,7:46.0,,Boston full timeout,83,102
364,4,7:46.0,,J. Tatum enters the game for M. Smart,83,102
365,4,7:46.0,L. Markkanen enters the game for N. Mirotić,,83,102
366,4,7:29.0,,Turnover by A. Horford (bad pass; steal by B. Portis),83,102
367,4,7:17.0,Personal foul by A. Nader (drawn by D. Valentine),,83,102
368,4,7:17.0,,K. Irving enters the game for A. Horford,83,102
369,4,7:10.0,J. Grant misses 2-pt jump shot from 18 ft,,83,102
370,4,7:06.0,,Defensive rebound by D. Theis,83,102
371,4,6:44.0,,J. Tatum misses 2-pt jump shot from 13 ft,83,102
372,4,6:41.0,Defensive rebound by D. Valentine,,83,102
373,4,6:40.0,Shooting foul by K. Irving (drawn by D. Nwaba),,83,102
374,4,6:40.0,D. Nwaba makes free throw 1 of 2,,84,102
375,4,6:40.0,D. Nwaba misses free throw 2 of 2,,84,102
376,4,6:38.0,,Defensive rebound by D. Theis,84,102
377,4,6:22.0,,A. Nader misses 3-pt jump shot from 25 ft,84,102
378,4,6:22.0,,Offensive rebound by Team,84,102
379,4,6:22.0,Loose ball foul by B. Portis (drawn by D. Theis),,84,102
380,4,6:17.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by D. Theis),84,105
381,4,5:58.0,B. Portis misses 2-pt jump shot from 19 ft,,84,105
382,4,5:54.0,Offensive rebound by L. Markkanen,,84,105
383,4,5:39.0,Turnover by D. Nwaba (lost ball; steal by K. Irving),,84,105
384,4,5:34.0,,T. Rozier makes 2-pt layup from 1 ft (assist by K. Irving),84,107
385,4,5:33.0,Chicago full timeout,,84,107
