,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
60,1,4:46.0,P. Connaughton misses 2-pt jump shot from 13 ft,,14,12
61,1,4:44.0,,Defensive rebound by R. Gobert,14,12
62,1,4:34.0,,J. Ingles misses 3-pt jump shot from 25 ft,14,12
63,1,4:30.0,Defensive rebound by D. Lillard,,14,12
64,1,4:26.0,D. Lillard misses 3-pt jump shot from 25 ft,,14,12
65,1,4:24.0,,Defensive rebound by J. Ingles,14,12
66,1,4:13.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by J. Ingles),14,15
67,1,3:49.0,,T. Sefolosha enters the game for J. Ingles,14,15
68,1,3:49.0,N. Vonleh enters the game for A. Aminu,,14,15
69,1,3:42.0,E. Davis misses 2-pt layup from 5 ft,,14,15
70,1,3:36.0,Offensive rebound by N. Vonleh,,14,15
71,1,3:36.0,N. Vonleh misses 2-pt layup at rim,,14,15
72,1,3:35.0,,Defensive rebound by T. Sefolosha,14,15
73,1,3:30.0,,Turnover by D. Mitchell (lost ball; steal by D. Lillard),14,15
74,1,3:28.0,Personal foul by D. Mitchell (drawn by D. Lillard),,14,15
75,1,3:28.0,Portland full timeout,,14,15
76,1,3:14.0,D. Lillard makes 2-pt jump shot from 9 ft,,16,15
77,1,2:50.0,,J. Jerebko misses 3-pt jump shot from 24 ft,16,15
78,1,2:49.0,Defensive rebound by Team,,16,15
79,1,2:38.0,D. Lillard misses 3-pt jump shot from 28 ft,,16,15
80,1,2:33.0,,Defensive rebound by R. Gobert,16,15
81,1,2:28.0,,A. Burks misses 2-pt jump shot from 11 ft,16,15
82,1,2:24.0,Defensive rebound by E. Turner,,16,15
83,1,2:18.0,E. Turner misses 2-pt jump shot from 8 ft,,16,15
84,1,2:15.0,,Defensive rebound by T. Sefolosha,16,15
85,1,2:10.0,,D. Mitchell makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),16,18
86,1,1:48.0,E. Turner misses 3-pt jump shot from 22 ft,,16,18
87,1,1:47.0,,Defensive rebound by D. Mitchell,16,18
88,1,1:42.0,,A. Burks misses 2-pt layup from 1 ft,16,18
89,1,1:39.0,Defensive rebound by E. Turner,,16,18
90,1,1:35.0,D. Lillard makes 2-pt layup from 1 ft (assist by P. Connaughton),,18,18
91,1,1:20.0,,D. Mitchell makes 2-pt jump shot from 7 ft,18,20
92,1,0:59.0,P. Connaughton misses 2-pt jump shot from 19 ft,,18,20
93,1,0:57.0,,Defensive rebound by J. Jerebko,18,20
94,1,0:49.0,,D. Mitchell misses 3-pt jump shot from 25 ft,18,20
95,1,0:45.0,Defensive rebound by P. Connaughton,,18,20
96,1,0:33.0,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),,20,20
97,1,0:15.0,,D. Mitchell makes 2-pt layup from 2 ft,20,22
98,1,0:01.0,D. Lillard misses 3-pt jump shot from 24 ft (block by T. Sefolosha),,20,22
99,1,0:01.0,Offensive rebound by Team,,20,22
100,1,0:01.0,,E. Udoh enters the game for J. Jerebko,20,22
101,1,0:01.0,,R. Rubio enters the game for A. Burks,20,22
102,1,0:01.0,C. McCollum enters the game for N. Vonleh,,20,22
103,1,0:00.0,D. Lillard misses 3-pt jump shot from 24 ft,,20,22
104,1,0:00.0,Offensive rebound by Team,,20,22
105,2,11:49.0,J. Nurkić enters the game for E. Davis,,20,22
106,2,11:41.0,Turnover by E. Turner (bad pass; steal by T. Sefolosha),,20,22
107,2,11:41.0,Turnover by N. Vonleh (bad pass; steal by R. Hood),,20,22
108,2,11:36.0,,R. Hood misses 2-pt jump shot from 10 ft,20,22
109,2,11:32.0,Defensive rebound by C. McCollum,,20,22
110,2,11:23.0,,Technical foul by J. Jerebko,20,22
111,2,11:23.0,C. McCollum makes technical free throw,,21,22
112,2,11:14.0,N. Vonleh misses 2-pt layup from 3 ft (block by R. Hood),,21,22
113,2,11:11.0,,Offensive rebound by Team,21,22
114,2,11:02.0,,R. Hood misses 2-pt jump shot from 10 ft,21,22
115,2,10:59.0,Defensive rebound by J. Nurkić,,21,22
116,2,10:49.0,P. Connaughton misses 3-pt jump shot from 25 ft,,21,22
117,2,10:46.0,,Defensive rebound by E. Udoh,21,22
118,2,10:36.0,,R. Rubio makes 2-pt jump shot from 20 ft,21,24
119,2,10:20.0,Turnover by J. Nurkić (bad pass),,21,24
120,2,10:10.0,,Shooting foul by P. Connaughton (drawn by T. Sefolosha),21,24
121,2,10:10.0,,T. Sefolosha makes free throw 1 of 2,21,25
122,2,10:10.0,M. Harkless enters the game for P. Connaughton,,21,25
123,2,10:10.0,,T. Sefolosha makes free throw 2 of 2,21,26
124,2,9:48.0,Loose ball foul by E. Turner (drawn by R. Hood),,21,26
125,2,9:47.0,Turnover by J. Nurkić (turnover),,21,26
126,2,9:25.0,,T. Sefolosha misses 2-pt layup from 1 ft,21,26
127,2,9:22.0,,Offensive rebound by E. Udoh,21,26
128,2,9:08.0,,T. Sefolosha misses 2-pt layup from 3 ft,21,26
129,2,9:06.0,Defensive rebound by Team,,21,26
130,2,8:55.0,C. McCollum misses 2-pt jump shot from 16 ft,,21,26
131,2,8:52.0,,Defensive rebound by T. Sefolosha,21,26
132,2,8:52.0,,Turnover by T. Sefolosha (bad pass),21,26
133,2,8:39.0,Turnover by E. Turner (bad pass),,21,26
134,2,8:24.0,,R. Hood misses 2-pt jump shot from 10 ft,21,26
135,2,8:19.0,Defensive rebound by J. Nurkić,,21,26
136,2,8:14.0,Turnover by C. McCollum (lost ball; steal by E. Udoh),,21,26
137,2,8:11.0,,Shooting foul by M. Harkless (drawn by T. Sefolosha),21,26
138,2,8:11.0,,T. Sefolosha makes free throw 1 of 2,21,27
139,2,8:11.0,,D. Mitchell enters the game for R. Rubio,21,27
140,2,8:11.0,A. Aminu enters the game for N. Vonleh,,21,27
141,2,8:11.0,,T. Sefolosha makes free throw 2 of 2,21,28
142,2,7:50.0,J. Nurkić misses 2-pt hook shot from 8 ft,,21,28
143,2,7:50.0,,Defensive rebound by Team,21,28
144,2,7:50.0,Loose ball foul by J. Nurkić (drawn by E. Udoh),,21,28
145,2,7:50.0,,J. Ingles enters the game for T. Sefolosha,21,28
146,2,7:41.0,,D. Mitchell misses 2-pt jump shot from 17 ft,21,28
147,2,7:39.0,Defensive rebound by Team,,21,28
148,2,7:39.0,,Loose ball foul by D. Favors (drawn by J. Nurkić),21,28
149,2,7:27.0,J. Nurkić misses 2-pt layup from 4 ft (block by E. Udoh),,21,28
150,2,7:24.0,,Defensive rebound by J. Ingles,21,28
151,2,7:17.0,,R. Hood misses 2-pt jump shot from 13 ft,21,28
152,2,7:16.0,,Offensive rebound by D. Favors,21,28
153,2,7:16.0,,Shooting foul by M. Harkless (drawn by D. Favors),21,28
154,2,7:16.0,,D. Favors makes free throw 1 of 2,21,29
155,2,7:16.0,,A. Burks enters the game for R. Hood,21,29
156,2,7:16.0,D. Lillard enters the game for E. Turner,,21,29
157,2,7:16.0,,D. Favors misses free throw 2 of 2,21,29
158,2,7:13.0,Defensive rebound by A. Aminu,,21,29
159,2,7:00.0,C. McCollum makes 2-pt layup from 1 ft (assist by M. Harkless),,23,29
160,2,6:48.0,,D. Mitchell misses 2-pt layup from 2 ft,23,29
161,2,6:46.0,Defensive rebound by C. McCollum,,23,29
162,2,6:43.0,Personal foul by J. Ingles (drawn by D. Lillard),,23,29
163,2,6:43.0,,Utah full timeout,23,29
164,2,6:43.0,,R. Gobert enters the game for D. Favors,23,29
165,2,6:43.0,,J. Jerebko enters the game for E. Udoh,23,29
166,2,6:31.0,C. McCollum makes 3-pt jump shot from 24 ft,,26,29
167,2,6:16.0,,R. Gobert makes 2-pt dunk from 4 ft (assist by J. Ingles),26,31
168,2,5:54.0,A. Aminu misses 2-pt jump shot from 22 ft,,26,31
169,2,5:52.0,,Defensive rebound by D. Mitchell,26,31
170,2,5:36.0,,R. Gobert misses 2-pt layup from 3 ft,26,31
171,2,5:34.0,,Offensive rebound by J. Ingles,26,31
172,2,5:21.0,,A. Burks misses 2-pt hook shot from 9 ft,26,31
173,2,5:19.0,,Offensive rebound by R. Gobert,26,31
174,2,5:17.0,,R. Gobert misses 2-pt layup from 4 ft,26,31
175,2,5:17.0,Defensive rebound by A. Aminu,,26,31
176,2,5:12.0,D. Lillard misses 3-pt jump shot from 24 ft,,26,31
177,2,5:08.0,,Defensive rebound by J. Jerebko,26,31
178,2,4:54.0,,J. Ingles misses 2-pt jump shot from 17 ft,26,31
179,2,4:49.0,Defensive rebound by C. McCollum,,26,31
180,2,4:41.0,C. McCollum misses 2-pt jump shot from 14 ft,,26,31
181,2,4:36.0,,Defensive rebound by J. Jerebko,26,31
182,2,4:34.0,,Personal foul by M. Harkless (drawn by J. Jerebko),26,31
183,2,4:34.0,,J. Jerebko makes free throw 1 of 2,26,32
184,2,4:34.0,E. Turner enters the game for M. Harkless,,26,32
185,2,4:34.0,E. Davis enters the game for J. Nurkić,,26,32
186,2,4:34.0,,J. Jerebko makes free throw 2 of 2,26,33
187,2,4:19.0,E. Turner misses 2-pt jump shot from 15 ft,,26,33
188,2,4:17.0,Offensive rebound by A. Aminu,,26,33
189,2,4:15.0,A. Aminu misses 2-pt jump shot from 5 ft (block by R. Gobert),,26,33
190,2,4:15.0,Offensive rebound by A. Aminu,,26,33
191,2,4:15.0,Shooting foul by J. Jerebko (drawn by A. Aminu),,26,33
192,2,4:15.0,A. Aminu makes free throw 1 of 2,,27,33
193,2,4:15.0,,R. Rubio enters the game for A. Burks,27,33
194,2,4:15.0,A. Aminu misses free throw 2 of 2,,27,33
195,2,4:12.0,,Defensive rebound by D. Mitchell,27,33
196,2,4:01.0,,Personal foul by E. Davis (drawn by D. Mitchell),27,33
197,2,4:01.0,,D. Mitchell makes free throw 1 of 2,27,34
198,2,4:01.0,,D. Mitchell makes free throw 2 of 2,27,35
199,2,3:50.0,D. Lillard makes 2-pt jump shot from 16 ft,,29,35
200,2,3:36.0,,Turnover by J. Ingles (bad pass; steal by E. Turner),29,35
201,2,3:34.0,Personal foul by R. Rubio (drawn by E. Turner),,29,35
202,2,3:34.0,,D. Favors enters the game for J. Jerebko,29,35
203,2,3:13.0,A. Aminu makes 3-pt jump shot from 25 ft,,32,35
204,2,2:55.0,,Turnover by J. Ingles (lost ball; steal by E. Turner),32,35
205,2,2:52.0,Shooting foul by D. Favors (drawn by E. Davis),,32,35
206,2,2:52.0,Portland full timeout,,32,35
207,2,2:52.0,E. Davis makes free throw 1 of 2,,33,35
208,2,2:52.0,E. Davis makes free throw 2 of 2,,34,35
209,2,2:40.0,,D. Mitchell misses 2-pt jump shot from 18 ft,34,35
210,2,2:38.0,Defensive rebound by E. Turner,,34,35
211,2,2:33.0,E. Turner makes 2-pt jump shot from 16 ft,,36,35
212,2,2:12.0,,D. Mitchell misses 3-pt jump shot from 24 ft,36,35
213,2,2:09.0,Defensive rebound by C. McCollum,,36,35
214,2,1:56.0,C. McCollum misses 3-pt jump shot from 25 ft,,36,35
215,2,1:53.0,Offensive rebound by E. Davis,,36,35
216,2,1:43.0,Offensive foul by E. Davis (drawn by R. Rubio),,36,35
217,2,1:43.0,Turnover by E. Davis (offensive foul),,36,35
218,2,1:43.0,Technical foul by D. Lillard,,36,35
219,2,1:43.0,,R. Rubio makes technical free throw,36,36
220,2,1:43.0,,R. Hood enters the game for D. Mitchell,36,36
221,2,1:30.0,,Turnover by R. Hood (traveling),36,36
222,2,1:13.0,D. Lillard misses 2-pt jump shot from 15 ft,,36,36
223,2,1:11.0,,Defensive rebound by R. Gobert,36,36
224,2,1:11.0,,Personal foul by A. Aminu (drawn by R. Gobert),36,36
225,2,1:11.0,,R. Gobert misses free throw 1 of 2,36,36
226,2,1:11.0,,Offensive rebound by Team,36,36
227,2,1:11.0,,R. Gobert makes free throw 2 of 2,36,37
228,2,1:00.0,C. McCollum misses 2-pt jump shot from 19 ft,,36,37
229,2,0:59.0,,Defensive rebound by Team,36,37
230,2,0:51.0,,R. Rubio misses 3-pt jump shot from 25 ft,36,37
231,2,0:50.0,,Offensive rebound by Team,36,37
232,2,0:50.0,Loose ball foul by E. Davis (drawn by R. Gobert),,36,37
233,2,0:50.0,,R. Gobert makes free throw 1 of 2,36,38
234,2,0:50.0,J. Nurkić enters the game for E. Davis,,36,38
235,2,0:50.0,,R. Gobert makes free throw 2 of 2,36,39
236,2,0:31.0,D. Lillard makes 2-pt layup from 1 ft,,38,39
237,2,0:10.0,,J. Ingles misses 3-pt jump shot from 26 ft,38,39
238,2,0:07.0,Defensive rebound by J. Nurkić,,38,39
239,2,0:02.0,Shooting foul by J. Ingles (drawn by C. McCollum),,38,39
240,2,0:02.0,C. McCollum misses free throw 1 of 2,,38,39
241,2,0:02.0,Offensive rebound by Team,,38,39
242,2,0:02.0,N. Vonleh enters the game for A. Aminu,,38,39
243,2,0:02.0,C. McCollum makes free throw 2 of 2,,39,39
244,3,11:45.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,41,39
245,3,11:25.0,,R. Rubio makes 2-pt jump shot from 19 ft,41,41
246,3,11:07.0,A. Aminu misses 3-pt jump shot from 25 ft,,41,41
247,3,11:04.0,,Defensive rebound by R. Hood,41,41
248,3,10:58.0,,R. Hood misses 2-pt jump shot from 3 ft,41,41
249,3,10:56.0,,Offensive rebound by D. Favors,41,41
250,3,10:55.0,,D. Favors makes 2-pt hook shot from 2 ft,41,43
251,3,10:35.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),,44,43
252,3,10:23.0,,R. Hood misses 2-pt layup from 2 ft (block by J. Nurkić),44,43
253,3,10:23.0,,Offensive rebound by Team,44,43
254,3,10:16.0,,Shooting foul by D. Lillard (drawn by R. Rubio),44,43
255,3,10:16.0,,R. Rubio makes free throw 1 of 2,44,44
256,3,10:16.0,,R. Rubio makes free throw 2 of 2,44,45
257,3,10:03.0,D. Lillard makes 3-pt jump shot from 26 ft,,47,45
258,3,9:45.0,,R. Gobert makes 2-pt layup from 1 ft,47,47
259,3,9:36.0,D. Lillard misses 3-pt jump shot from 25 ft (block by J. Ingles),,47,47
260,3,9:32.0,Offensive rebound by A. Aminu,,47,47
261,3,9:29.0,M. Harkless misses 3-pt jump shot from 22 ft,,47,47
262,3,9:26.0,,Defensive rebound by D. Favors,47,47
263,3,9:22.0,,Turnover by R. Gobert (bad pass),47,47
264,3,9:03.0,A. Aminu misses 3-pt jump shot from 27 ft,,47,47
265,3,9:00.0,,Defensive rebound by R. Gobert,47,47
266,3,8:48.0,,R. Rubio misses 2-pt jump shot from 19 ft,47,47
267,3,8:44.0,Defensive rebound by C. McCollum,,47,47
268,3,8:28.0,Shooting foul by D. Favors (drawn by A. Aminu),,47,47
269,3,8:28.0,A. Aminu makes free throw 1 of 2,,48,47
270,3,8:28.0,A. Aminu misses free throw 2 of 2,,48,47
271,3,8:25.0,Offensive rebound by J. Nurkić,,48,47
272,3,8:25.0,J. Nurkić makes 2-pt jump shot from 6 ft,,50,47
273,3,8:07.0,,R. Hood misses 2-pt jump shot from 18 ft,50,47
274,3,8:03.0,Defensive rebound by D. Lillard,,50,47
275,3,8:00.0,Turnover by D. Lillard (bad pass),,50,47
276,3,7:50.0,,R. Rubio makes 2-pt jump shot from 14 ft,50,49
277,3,7:38.0,C. McCollum makes 2-pt jump shot from 15 ft,,52,49
278,3,7:23.0,,R. Hood misses 3-pt jump shot from 26 ft,52,49
279,3,7:21.0,Defensive rebound by D. Lillard,,52,49
280,3,7:12.0,J. Nurkić misses 2-pt jump shot from 22 ft,,52,49
281,3,7:10.0,Offensive rebound by D. Lillard,,52,49
282,3,7:08.0,C. McCollum misses 3-pt jump shot from 25 ft,,52,49
283,3,7:05.0,,Defensive rebound by R. Gobert,52,49
284,3,6:57.0,,D. Favors makes 2-pt dunk from 1 ft (assist by R. Hood),52,51
285,3,6:43.0,Shooting foul by R. Gobert (drawn by M. Harkless),,52,51
286,3,6:43.0,,Utah full timeout,52,51
287,3,6:43.0,,D. Mitchell enters the game for R. Rubio,52,51
288,3,6:43.0,M. Harkless makes free throw 1 of 2,,53,51
289,3,6:43.0,M. Harkless makes free throw 2 of 2,,54,51
290,3,6:27.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),54,53
291,3,6:07.0,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),,56,53
292,3,5:52.0,,J. Ingles misses 2-pt jump shot from 10 ft (block by A. Aminu),56,53
293,3,5:51.0,Defensive rebound by A. Aminu,,56,53
294,3,5:51.0,Personal foul by D. Mitchell (drawn by A. Aminu),,56,53
295,3,5:51.0,,A. Burks enters the game for R. Hood,56,53
296,3,5:39.0,J. Nurkić makes 2-pt dunk from 2 ft (assist by D. Lillard),,58,53
297,3,5:26.0,,Personal foul by C. McCollum (drawn by J. Ingles),58,53
298,3,5:26.0,,J. Jerebko enters the game for D. Favors,58,53
299,3,5:22.0,,J. Ingles misses 3-pt jump shot from 24 ft,58,53
300,3,5:18.0,Defensive rebound by C. McCollum,,58,53
301,3,5:10.0,C. McCollum misses 2-pt jump shot from 21 ft,,58,53
302,3,5:07.0,,Defensive rebound by J. Ingles,58,53
303,3,5:00.0,,J. Ingles makes 2-pt layup from 2 ft,58,55
304,3,4:46.0,J. Nurkić makes 2-pt jump shot from 21 ft (assist by D. Lillard),,60,55
305,3,4:23.0,,Shooting foul by A. Aminu (drawn by D. Mitchell),60,55
306,3,4:23.0,,D. Mitchell makes free throw 1 of 2,60,56
307,3,4:23.0,E. Turner enters the game for C. McCollum,,60,56
308,3,4:23.0,P. Connaughton enters the game for A. Aminu,,60,56
309,3,4:23.0,,D. Mitchell makes free throw 2 of 2,60,57
310,3,4:00.0,E. Turner makes 2-pt jump shot from 11 ft,,62,57
311,3,3:44.0,,Turnover by D. Mitchell (traveling),62,57
312,3,3:44.0,,T. Sefolosha enters the game for J. Ingles,62,57
313,3,3:32.0,J. Nurkić misses 2-pt layup from 5 ft,,62,57
314,3,3:29.0,,Defensive rebound by T. Sefolosha,62,57
315,3,3:26.0,,D. Mitchell makes 2-pt layup from 2 ft,62,59
316,3,3:26.0,,Shooting foul by J. Nurkić (drawn by D. Mitchell),62,59
317,3,3:26.0,,E. Udoh enters the game for R. Gobert,62,59
318,3,3:26.0,E. Davis enters the game for J. Nurkić,,62,59
319,3,3:26.0,,D. Mitchell misses free throw 1 of 1,62,59
320,3,3:22.0,Defensive rebound by P. Connaughton,,62,59
321,3,3:08.0,D. Lillard misses 3-pt jump shot from 24 ft,,62,59
322,3,3:05.0,,Defensive rebound by A. Burks,62,59
323,3,2:52.0,,T. Sefolosha makes 3-pt jump shot from 24 ft,62,62
324,3,2:51.0,Portland full timeout,,62,62
325,3,2:51.0,N. Vonleh enters the game for M. Harkless,,62,62
326,3,2:35.0,Shooting foul by E. Udoh (drawn by N. Vonleh),,62,62
327,3,2:35.0,N. Vonleh makes free throw 1 of 2,,63,62
328,3,2:35.0,C. McCollum enters the game for D. Lillard,,63,62
329,3,2:35.0,N. Vonleh makes free throw 2 of 2,,64,62
330,3,2:23.0,,D. Mitchell misses 3-pt jump shot from 24 ft,64,62
331,3,2:20.0,Defensive rebound by C. McCollum,,64,62
332,3,2:11.0,Shooting block foul by J. Jerebko (drawn by P. Connaughton),,64,62
333,3,2:11.0,P. Connaughton makes free throw 1 of 2,,65,62
334,3,2:11.0,P. Connaughton makes free throw 2 of 2,,66,62
335,3,2:02.0,,E. Udoh misses 2-pt layup from 2 ft (block by E. Davis),66,62
336,3,1:59.0,Defensive rebound by C. McCollum,,66,62
337,3,1:52.0,Shooting foul by A. Burks (drawn by E. Davis),,66,62
338,3,1:52.0,E. Davis makes free throw 1 of 2,,67,62
339,3,1:52.0,E. Davis misses free throw 2 of 2,,67,62
340,3,1:50.0,,Defensive rebound by T. Sefolosha,67,62
341,3,1:42.0,,D. Mitchell misses 2-pt jump shot from 3 ft,67,62
342,3,1:39.0,Defensive rebound by E. Turner,,67,62
343,3,1:24.0,E. Davis makes 2-pt layup from 1 ft (assist by P. Connaughton),,69,62
344,3,0:58.0,,T. Sefolosha misses 2-pt jump shot from 12 ft,69,62
345,3,0:56.0,Defensive rebound by E. Davis,,69,62
346,3,0:35.0,Turnover by C. McCollum (lost ball; steal by A. Burks),,69,62
347,3,0:19.0,,R. Rubio enters the game for A. Burks,69,62
348,3,0:14.0,,T. Sefolosha makes 2-pt jump shot from 12 ft (assist by J. Jerebko),69,64
349,3,0:00.0,C. McCollum misses 2-pt jump shot from 3 ft,,69,64
350,3,0:00.0,,Defensive rebound by J. Jerebko,69,64
351,4,11:48.0,,R. Rubio makes 2-pt jump shot from 12 ft,69,66
352,4,11:29.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by P. Connaughton),,71,66
353,4,11:29.0,Shooting foul by R. Rubio (drawn by N. Vonleh),,71,66
354,4,11:29.0,,D. Favors enters the game for E. Udoh,71,66
355,4,11:29.0,N. Vonleh makes free throw 1 of 1,,72,66
356,4,11:09.0,,R. Hood misses 2-pt jump shot from 20 ft,72,66
357,4,11:05.0,Defensive rebound by P. Connaughton,,72,66
358,4,10:58.0,C. McCollum misses 3-pt jump shot from 23 ft,,72,66
359,4,10:53.0,,Defensive rebound by T. Sefolosha,72,66
360,4,10:45.0,,R. Rubio misses 2-pt jump shot from 4 ft (block by E. Davis),72,66
361,4,10:43.0,Defensive rebound by E. Davis,,72,66
362,4,10:33.0,,D. Mitchell enters the game for R. Hood,72,66
363,4,10:28.0,Turnover by C. McCollum (bad pass; steal by R. Rubio),,72,66
364,4,10:25.0,,Shooting foul by P. Connaughton (drawn by R. Rubio),72,66
365,4,10:25.0,,R. Rubio makes free throw 1 of 2,72,67
366,4,10:25.0,,R. Rubio makes free throw 2 of 2,72,68
367,4,10:13.0,C. McCollum misses 2-pt jump shot from 18 ft,,72,68
368,4,10:10.0,,Defensive rebound by J. Jerebko,72,68
369,4,9:56.0,,D. Mitchell makes 3-pt jump shot from 29 ft (assist by R. Rubio),72,71
370,4,9:34.0,E. Davis misses 2-pt layup from 3 ft,,72,71
371,4,9:33.0,,Defensive rebound by J. Jerebko,72,71
372,4,9:29.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Jerebko),72,74
373,4,9:28.0,Portland full timeout,,72,74
374,4,9:28.0,D. Lillard enters the game for C. McCollum,,72,74
375,4,9:28.0,A. Aminu enters the game for N. Vonleh,,72,74
376,4,9:17.0,,Violation by D. Favors (kicked ball),72,74
377,4,9:03.0,E. Turner makes 2-pt jump shot from 10 ft,,74,74
378,4,8:45.0,,D. Mitchell makes 2-pt jump shot from 22 ft,74,76
379,4,8:23.0,D. Lillard makes 3-pt jump shot from 26 ft,,77,76
380,4,7:58.0,,D. Mitchell misses 3-pt jump shot from 24 ft,77,76
381,4,7:55.0,Defensive rebound by E. Davis,,77,76
382,4,7:47.0,P. Connaughton misses 3-pt jump shot from 25 ft,,77,76
383,4,7:44.0,,Defensive rebound by T. Sefolosha,77,76
384,4,7:36.0,,T. Sefolosha makes 2-pt jump shot from 10 ft,77,78
385,4,7:36.0,,Shooting foul by P. Connaughton (drawn by T. Sefolosha),77,78
386,4,7:36.0,J. Nurkić enters the game for E. Davis,,77,78
