,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
190,2,5:57.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,32,52
191,2,5:45.0,,Offensive rebound by L. Ball,32,52
192,2,5:45.0,,L. Ball makes 2-pt layup at rim,32,54
193,2,5:34.0,W. Chandler misses 3-pt jump shot from 26 ft,,32,54
194,2,5:30.0,,Defensive rebound by K. Caldwell-Pope,32,54
195,2,5:28.0,,Turnover by L. Ball (discontinued dribble),32,54
196,2,5:15.0,Shooting foul by B. Ingram (drawn by W. Chandler),,32,54
197,2,5:15.0,W. Chandler makes free throw 1 of 2,,33,54
198,2,5:15.0,,C. Brewer enters the game for B. Ingram,33,54
199,2,5:15.0,W. Chandler makes free throw 2 of 2,,34,54
200,2,5:03.0,,B. Lopez misses 2-pt jump shot from 3 ft,34,54
201,2,4:56.0,,Offensive rebound by B. Lopez,34,54
202,2,4:56.0,,B. Lopez makes 2-pt dunk at rim,34,56
203,2,4:41.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by W. Chandler),,36,56
204,2,4:32.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. Ball),36,59
205,2,4:23.0,Personal foul by K. Kuzma (drawn by P. Millsap),,36,59
206,2,4:23.0,,J. Clarkson enters the game for L. Ball,36,59
207,2,4:23.0,W. Barton enters the game for J. Murray,,36,59
208,2,4:06.0,G. Harris makes 3-pt jump shot from 29 ft (assist by P. Millsap),,39,59
209,2,3:40.0,,B. Lopez makes 2-pt layup from 2 ft (assist by K. Kuzma),39,61
210,2,3:33.0,Turnover by G. Harris (bad pass),,39,61
211,2,3:21.0,,Turnover by J. Clarkson (bad pass; steal by M. Plumlee),39,61
212,2,3:21.0,Personal take foul by B. Lopez (drawn by M. Plumlee),,39,61
213,2,3:21.0,M. Plumlee misses free throw 1 of 2,,39,61
214,2,3:21.0,Offensive rebound by Team,,39,61
215,2,3:21.0,E. Mudiay enters the game for P. Millsap,,39,61
216,2,3:21.0,M. Plumlee misses free throw 2 of 2,,39,61
217,2,3:17.0,Offensive rebound by M. Plumlee,,39,61
218,2,3:13.0,G. Harris makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,42,61
219,2,3:13.0,,LA Lakers full timeout,42,61
220,2,3:13.0,,J. Hart enters the game for K. Kuzma,42,61
221,2,3:13.0,,J. Randle enters the game for K. Caldwell-Pope,42,61
222,2,3:13.0,,A. Bogut enters the game for C. Brewer,42,61
223,2,3:13.0,,B. Ingram enters the game for J. Clarkson,42,61
224,2,3:13.0,,L. Ball enters the game for B. Lopez,42,61
225,2,2:52.0,,L. Ball misses 2-pt layup from 2 ft (block by M. Plumlee),42,61
226,2,2:46.0,,Offensive rebound by L. Ball,42,61
227,2,2:44.0,,L. Ball misses 2-pt layup from 16 ft,42,61
228,2,2:36.0,,Offensive rebound by A. Bogut,42,61
229,2,2:36.0,,A. Bogut makes 2-pt layup at rim,42,63
230,2,2:27.0,W. Chandler misses 2-pt jump shot from 21 ft,,42,63
231,2,2:24.0,,Defensive rebound by J. Randle,42,63
232,2,2:24.0,,J. Randle misses 2-pt layup from 2 ft (block by W. Chandler),42,63
233,2,2:24.0,,Offensive rebound by Team,42,63
234,2,2:13.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by J. Randle),42,66
235,2,2:00.0,G. Harris misses 2-pt jump shot from 15 ft,,42,66
236,2,1:56.0,,Defensive rebound by J. Randle,42,66
237,2,1:37.0,,L. Ball misses 3-pt jump shot from 25 ft,42,66
238,2,1:35.0,Defensive rebound by W. Chandler,,42,66
239,2,1:31.0,W. Chandler makes 2-pt layup from 2 ft,,44,66
240,2,1:10.0,,B. Ingram misses 2-pt jump shot from 18 ft,44,66
241,2,1:06.0,,Offensive rebound by J. Hart,44,66
242,2,1:06.0,,B. Ingram misses 2-pt layup from 2 ft (block by M. Plumlee),44,66
243,2,1:06.0,,Offensive rebound by Team,44,66
244,2,1:06.0,,K. Caldwell-Pope enters the game for B. Ingram,44,66
245,2,1:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,44,66
246,2,0:57.0,Defensive rebound by M. Plumlee,,44,66
247,2,0:52.0,E. Mudiay misses 2-pt layup from 2 ft (block by L. Ball),,44,66
248,2,0:49.0,,Defensive rebound by L. Ball,44,66
249,2,0:49.0,,J. Hart makes 2-pt layup from 2 ft (assist by L. Ball),44,68
250,2,0:39.0,Turnover by W. Barton (turnover),,44,68
251,2,0:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,44,68
252,2,0:25.0,Defensive rebound by Team,,44,68
253,2,0:25.0,,Loose ball foul by A. Bogut (drawn by M. Plumlee),44,68
254,2,0:25.0,M. Plumlee makes free throw 1 of 2,,45,68
255,2,0:25.0,,K. Kuzma enters the game for A. Bogut,45,68
256,2,0:25.0,M. Plumlee makes free throw 2 of 2,,46,68
257,2,0:08.0,,L. Ball makes 2-pt layup from 1 ft,46,70
258,2,0:01.0,W. Chandler makes 2-pt jump shot from 7 ft,,48,70
259,2,0:00.0,,L. Ball misses 3-pt jump shot from 79 ft,48,70
260,2,0:00.0,,Offensive rebound by Team,48,70
261,3,11:47.0,J. Murray misses 2-pt jump shot from 18 ft,,48,70
262,3,11:47.0,Offensive rebound by Team,,48,70
263,3,11:47.0,,Loose ball foul by B. Lopez (drawn by M. Plumlee),48,70
264,3,11:38.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,51,70
265,3,11:15.0,,Turnover by B. Lopez (bad pass; steal by W. Chandler),51,70
266,3,11:09.0,W. Chandler makes 3-pt jump shot from 25 ft,,54,70
267,3,11:08.0,,LA Lakers full timeout,54,70
268,3,10:46.0,,B. Lopez makes 2-pt jump shot from 8 ft (assist by L. Ball),54,72
269,3,10:34.0,,Offensive charge foul by W. Chandler (drawn by K. Kuzma),54,72
270,3,10:34.0,Turnover by W. Chandler (offensive foul),,54,72
271,3,10:28.0,,Personal foul by M. Plumlee (drawn by B. Lopez),54,72
272,3,10:28.0,Turnover by M. Plumlee (turnover),,54,72
273,3,10:24.0,,B. Lopez makes 2-pt dunk from 2 ft (assist by B. Ingram),54,74
274,3,10:04.0,M. Plumlee makes 2-pt jump shot from 7 ft,,56,74
275,3,9:47.0,,K. Kuzma makes 2-pt hook shot from 9 ft (assist by B. Lopez),56,76
276,3,9:35.0,W. Barton makes 3-pt jump shot from 26 ft,,59,76
277,3,9:23.0,,B. Lopez misses 3-pt jump shot from 25 ft,59,76
278,3,9:21.0,Defensive rebound by G. Harris,,59,76
279,3,9:10.0,Shooting foul by L. Ball (drawn by J. Murray),,59,76
280,3,9:10.0,J. Murray makes free throw 1 of 2,,60,76
281,3,9:10.0,J. Murray makes free throw 2 of 2,,61,76
282,3,9:01.0,,B. Ingram makes 2-pt jump shot from 21 ft (assist by L. Ball),61,78
283,3,8:43.0,Turnover by J. Murray (lost ball; steal by K. Kuzma),,61,78
284,3,8:39.0,Offensive charge foul by B. Ingram (drawn by M. Plumlee),,61,78
285,3,8:39.0,,Turnover by B. Ingram (offensive foul),61,78
286,3,8:33.0,J. Murray misses 2-pt jump shot from 20 ft,,61,78
287,3,8:32.0,,Defensive rebound by K. Kuzma,61,78
288,3,8:32.0,Loose ball foul by M. Plumlee (drawn by K. Kuzma),,61,78
289,3,8:17.0,,B. Ingram misses 2-pt jump shot from 2 ft,61,78
290,3,8:17.0,Defensive rebound by Team,,61,78
291,3,8:05.0,G. Harris misses 2-pt jump shot from 18 ft,,61,78
292,3,7:59.0,,Defensive rebound by B. Ingram,61,78
293,3,7:51.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by B. Ingram),61,81
294,3,7:31.0,W. Chandler misses 3-pt jump shot from 25 ft,,61,81
295,3,7:27.0,Offensive rebound by W. Barton,,61,81
296,3,7:25.0,W. Barton makes 2-pt dunk from 1 ft,,63,81
297,3,7:07.0,,L. Ball misses 2-pt layup from 3 ft (block by J. Murray),63,81
298,3,7:01.0,,Offensive rebound by K. Caldwell-Pope,63,81
299,3,6:58.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Ingram),63,83
300,3,6:58.0,Denver full timeout,,63,83
301,3,6:58.0,E. Mudiay enters the game for J. Murray,,63,83
302,3,6:50.0,G. Harris makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,66,83
303,3,6:33.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft,66,86
304,3,6:19.0,E. Mudiay misses 2-pt jump shot from 9 ft,,66,86
305,3,6:15.0,Offensive rebound by M. Plumlee,,66,86
306,3,6:10.0,M. Plumlee misses 2-pt jump shot from 1 ft,,66,86
307,3,6:06.0,Offensive rebound by G. Harris,,66,86
308,3,6:02.0,G. Harris makes 3-pt jump shot from 25 ft,,69,86
309,3,5:50.0,,Turnover by K. Kuzma (offensive goaltending),69,86
310,3,5:38.0,G. Harris misses 2-pt jump shot from 19 ft,,69,86
311,3,5:36.0,,Defensive rebound by L. Ball,69,86
312,3,5:18.0,,K. Caldwell-Pope makes 2-pt jump shot from 20 ft,69,88
313,3,5:04.0,W. Barton misses 3-pt jump shot from 27 ft,,69,88
314,3,5:00.0,,Defensive rebound by L. Ball,69,88
315,3,4:53.0,,B. Lopez misses 2-pt jump shot from 3 ft (block by G. Harris),69,88
316,3,4:53.0,,Offensive rebound by Team,69,88
317,3,4:53.0,,J. Randle enters the game for K. Kuzma,69,88
318,3,4:53.0,K. Faried enters the game for M. Plumlee,,69,88
319,3,4:45.0,,B. Ingram misses 3-pt jump shot from 23 ft,69,88
320,3,4:42.0,Defensive rebound by W. Chandler,,69,88
321,3,4:29.0,E. Mudiay misses 2-pt jump shot from 6 ft (block by L. Ball),,69,88
322,3,4:25.0,,Defensive rebound by L. Ball,69,88
323,3,4:22.0,,J. Randle makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),69,90
324,3,4:06.0,W. Barton misses 2-pt layup from 2 ft (block by B. Lopez),,69,90
325,3,4:02.0,,Defensive rebound by L. Ball,69,90
326,3,4:01.0,,B. Ingram makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),69,92
327,3,4:01.0,Denver full timeout,,69,92
328,3,4:01.0,,J. Clarkson enters the game for L. Ball,69,92
329,3,4:01.0,J. Hernangómez enters the game for W. Barton,,69,92
330,3,4:01.0,T. Lyles enters the game for W. Chandler,,69,92
331,3,3:44.0,G. Harris makes 2-pt jump shot from 4 ft (assist by E. Mudiay),,71,92
332,3,3:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,71,92
333,3,3:23.0,Defensive rebound by T. Lyles,,71,92
334,3,3:17.0,Personal foul by B. Lopez (drawn by J. Hernangómez),,71,92
335,3,3:17.0,,C. Brewer enters the game for B. Lopez,71,92
336,3,3:09.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,74,92
337,3,2:46.0,,J. Clarkson makes 2-pt jump shot from 19 ft,74,94
338,3,2:29.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by T. Lyles),,77,94
339,3,2:18.0,,B. Ingram misses 2-pt jump shot from 16 ft,77,94
340,3,2:14.0,Defensive rebound by J. Hernangómez,,77,94
341,3,2:11.0,G. Harris misses 3-pt jump shot from 26 ft,,77,94
342,3,2:09.0,Offensive rebound by E. Mudiay,,77,94
343,3,2:09.0,Shooting foul by K. Caldwell-Pope (drawn by E. Mudiay),,77,94
344,3,2:09.0,E. Mudiay makes free throw 1 of 2,,78,94
345,3,2:09.0,,J. Hart enters the game for B. Ingram,78,94
346,3,2:09.0,E. Mudiay makes free throw 2 of 2,,79,94
347,3,1:57.0,,Turnover by J. Clarkson (bad pass),79,94
348,3,1:48.0,E. Mudiay misses 2-pt jump shot from 18 ft,,79,94
349,3,1:46.0,,Defensive rebound by K. Caldwell-Pope,79,94
350,3,1:42.0,,C. Brewer makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),79,96
351,3,1:42.0,,Shooting foul by K. Faried (drawn by C. Brewer),79,96
352,3,1:42.0,,C. Brewer makes free throw 1 of 1,79,97
353,3,1:22.0,T. Lyles misses 2-pt layup from 2 ft,,79,97
354,3,1:20.0,,Defensive rebound by J. Randle,79,97
355,3,1:08.0,,J. Randle misses 2-pt jump shot from 7 ft,79,97
356,3,1:04.0,Defensive rebound by K. Faried,,79,97
357,3,0:59.0,J. Hernangómez makes 3-pt jump shot from 22 ft (assist by E. Mudiay),,82,97
358,3,0:48.0,,Shooting foul by K. Faried (drawn by J. Clarkson),82,97
359,3,0:48.0,,J. Clarkson misses free throw 1 of 2,82,97
360,3,0:48.0,,Offensive rebound by Team,82,97
361,3,0:48.0,,J. Clarkson misses free throw 2 of 2,82,97
362,3,0:46.0,Defensive rebound by T. Lyles,,82,97
363,3,0:40.0,Turnover by T. Lyles (traveling),,82,97
364,3,0:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,82,97
365,3,0:29.0,Defensive rebound by K. Faried,,82,97
366,3,0:24.0,Shooting foul by J. Clarkson (drawn by E. Mudiay),,82,97
367,3,0:24.0,E. Mudiay makes free throw 1 of 2,,83,97
368,3,0:24.0,E. Mudiay makes free throw 2 of 2,,84,97
369,3,0:03.0,,J. Clarkson makes 2-pt layup from 1 ft,84,99
370,3,0:00.0,G. Harris misses 3-pt jump shot from 42 ft,,84,99
371,3,0:00.0,Offensive rebound by Team,,84,99
372,4,11:44.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by C. Brewer),84,101
373,4,11:24.0,W. Barton misses 3-pt jump shot from 25 ft,,84,101
374,4,11:20.0,,Defensive rebound by J. Hart,84,101
375,4,11:11.0,,J. Randle makes 2-pt hook shot from 4 ft,84,103
376,4,10:57.0,Shooting foul by J. Randle (drawn by T. Lyles),,84,103
377,4,10:57.0,T. Lyles misses free throw 1 of 2,,84,103
378,4,10:57.0,Offensive rebound by Team,,84,103
379,4,10:57.0,M. Plumlee enters the game for K. Faried,,84,103
380,4,10:57.0,T. Lyles misses free throw 2 of 2,,84,103
381,4,10:54.0,,Defensive rebound by J. Randle,84,103
