,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
30,1,7:36.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),7,15
31,1,7:23.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by T. Ferguson),,10,15
32,1,7:07.0,,Turnover by J. Randle (out of bounds lost ball),10,15
33,1,6:47.0,C. Anthony misses 2-pt jump shot from 15 ft,,10,15
34,1,6:45.0,,Defensive rebound by T. Ennis,10,15
35,1,6:37.0,,K. Kuzma misses 2-pt layup from 2 ft,10,15
36,1,6:35.0,Defensive rebound by S. Adams,,10,15
37,1,6:32.0,Personal foul by T. Ennis (drawn by T. Ferguson),,10,15
38,1,6:24.0,C. Anthony makes 2-pt layup from 2 ft (assist by R. Westbrook),,12,15
39,1,6:24.0,Shooting foul by J. Randle (drawn by C. Anthony),,12,15
40,1,6:24.0,C. Anthony misses free throw 1 of 1,,12,15
41,1,6:22.0,,Defensive rebound by T. Ennis,12,15
42,1,6:13.0,,Shooting foul by S. Adams (drawn by K. Kuzma),12,15
43,1,6:13.0,,K. Kuzma misses free throw 1 of 3,12,15
44,1,6:13.0,,Offensive rebound by Team,12,15
45,1,6:13.0,,K. Kuzma makes free throw 2 of 3,12,16
46,1,6:13.0,J. Grant enters the game for S. Adams,,12,16
47,1,6:13.0,,K. Kuzma misses free throw 3 of 3,12,16
48,1,6:10.0,Defensive rebound by C. Anthony,,12,16
49,1,6:03.0,R. Westbrook misses 2-pt jump shot from 15 ft,,12,16
50,1,5:59.0,,Defensive rebound by K. Kuzma,12,16
51,1,5:51.0,,B. Ingram misses 3-pt jump shot from 25 ft,12,16
52,1,5:47.0,Defensive rebound by J. Grant,,12,16
53,1,5:44.0,R. Westbrook makes 2-pt layup from 1 ft,,14,16
54,1,5:34.0,,Turnover by K. Caldwell-Pope (bad pass; steal by P. George),14,16
55,1,5:25.0,C. Anthony misses 3-pt jump shot from 25 ft,,14,16
56,1,5:23.0,,Defensive rebound by J. Randle,14,16
57,1,5:20.0,,Personal foul by P. George (drawn by J. Randle),14,16
58,1,5:13.0,,B. Ingram makes 2-pt jump shot from 15 ft,14,18
59,1,4:56.0,P. George makes 2-pt jump shot from 21 ft (assist by R. Westbrook),,16,18
60,1,4:46.0,,Turnover by K. Kuzma (bad pass),16,18
61,1,4:31.0,R. Westbrook makes 2-pt layup from 2 ft,,18,18
62,1,4:25.0,,K. Kuzma misses 2-pt layup from 2 ft,18,18
63,1,4:21.0,Defensive rebound by J. Grant,,18,18
64,1,4:17.0,P. George misses 3-pt jump shot from 24 ft,,18,18
65,1,4:13.0,,Defensive rebound by K. Caldwell-Pope,18,18
66,1,4:07.0,,Shooting foul by T. Ferguson (drawn by J. Randle),18,18
67,1,4:07.0,,J. Randle makes free throw 1 of 2,18,19
68,1,4:07.0,,J. Clarkson enters the game for T. Ennis,18,19
69,1,4:07.0,J. Huestis enters the game for P. George,,18,19
70,1,4:07.0,R. Felton enters the game for T. Ferguson,,18,19
71,1,4:07.0,,J. Randle misses free throw 2 of 2,18,19
72,1,4:04.0,Defensive rebound by R. Westbrook,,18,19
73,1,3:58.0,J. Grant misses 2-pt layup from 5 ft (block by K. Kuzma),,18,19
74,1,3:58.0,Offensive rebound by Team,,18,19
75,1,3:58.0,,L. Nance enters the game for J. Randle,18,19
76,1,3:53.0,R. Westbrook makes 2-pt layup from 2 ft,,20,19
77,1,3:44.0,,K. Caldwell-Pope makes 2-pt dunk from 2 ft,20,21
78,1,3:41.0,Oklahoma City full timeout,,20,21
79,1,3:28.0,R. Westbrook misses 2-pt layup from 2 ft,,20,21
80,1,3:25.0,,Defensive rebound by K. Caldwell-Pope,20,21
81,1,3:22.0,,L. Nance misses 2-pt hook shot from 7 ft,20,21
82,1,3:20.0,Defensive rebound by R. Felton,,20,21
83,1,3:12.0,Turnover by R. Westbrook (traveling),,20,21
84,1,2:54.0,,K. Kuzma misses 3-pt jump shot from 27 ft,20,21
85,1,2:52.0,Defensive rebound by J. Huestis,,20,21
86,1,2:41.0,C. Anthony makes 2-pt dunk from 1 ft (assist by R. Westbrook),,22,21
87,1,2:26.0,,B. Ingram misses 2-pt layup from 2 ft (block by J. Huestis),22,21
88,1,2:23.0,Defensive rebound by J. Huestis,,22,21
89,1,2:02.0,C. Anthony makes 2-pt jump shot from 14 ft (assist by R. Felton),,24,21
90,1,1:47.0,,J. Clarkson misses 2-pt jump shot from 15 ft,24,21
91,1,1:40.0,,Offensive rebound by L. Nance,24,21
92,1,1:40.0,,L. Nance misses 2-pt layup at rim,24,21
93,1,1:39.0,Defensive rebound by J. Grant,,24,21
94,1,1:37.0,Personal foul by K. Kuzma (drawn by C. Anthony),,24,21
95,1,1:37.0,,C. Brewer enters the game for K. Kuzma,24,21
96,1,1:37.0,,B. Lopez enters the game for B. Ingram,24,21
97,1,1:37.0,T. Ferguson enters the game for R. Westbrook,,24,21
98,1,1:37.0,P. Patterson enters the game for C. Anthony,,24,21
99,1,1:30.0,J. Grant makes 2-pt dunk from 2 ft (assist by R. Felton),,26,21
100,1,1:12.0,,B. Lopez makes 2-pt layup from 1 ft,26,23
101,1,0:59.0,R. Felton misses 2-pt jump shot from 18 ft,,26,23
102,1,0:56.0,,Defensive rebound by K. Caldwell-Pope,26,23
103,1,0:50.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,26,23
104,1,0:47.0,Defensive rebound by R. Felton,,26,23
105,1,0:42.0,J. Grant misses 3-pt jump shot from 26 ft,,26,23
106,1,0:39.0,,Defensive rebound by B. Lopez,26,23
107,1,0:32.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),26,26
108,1,0:08.0,P. Patterson misses 3-pt jump shot from 23 ft,,26,26
109,1,0:06.0,,Defensive rebound by J. Clarkson,26,26
110,1,0:03.0,,C. Brewer misses 2-pt jump shot from 18 ft,26,26
111,1,0:00.0,Defensive rebound by J. Grant,,26,26
112,2,11:45.0,Turnover by P. Patterson (lost ball; steal by J. Clarkson),,26,26
113,2,11:40.0,,J. Clarkson misses 3-pt jump shot from 25 ft,26,26
114,2,11:38.0,Defensive rebound by J. Huestis,,26,26
115,2,11:31.0,R. Felton misses 2-pt jump shot from 17 ft,,26,26
116,2,11:29.0,,Defensive rebound by L. Nance,26,26
117,2,11:07.0,,B. Lopez misses 2-pt jump shot from 17 ft,26,26
118,2,11:03.0,Defensive rebound by R. Felton,,26,26
119,2,10:48.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by J. Huestis),,29,26
120,2,10:38.0,,J. Clarkson misses 2-pt layup from 3 ft (block by J. Huestis),29,26
121,2,10:34.0,,Offensive rebound by B. Lopez,29,26
122,2,10:25.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by C. Brewer),29,29
123,2,10:06.0,S. Adams makes 2-pt jump shot from 13 ft (assist by R. Felton),,31,29
124,2,9:56.0,,Personal foul by S. Adams (drawn by B. Lopez),31,29
125,2,9:56.0,P. George enters the game for J. Huestis,,31,29
126,2,9:44.0,,J. Clarkson misses 3-pt jump shot from 28 ft,31,29
127,2,9:40.0,,Offensive rebound by C. Brewer,31,29
128,2,9:40.0,,C. Brewer makes 2-pt layup at rim,31,31
129,2,9:25.0,Shooting foul by B. Lopez (drawn by P. George),,31,31
130,2,9:25.0,P. George misses free throw 1 of 2,,31,31
131,2,9:25.0,Offensive rebound by Team,,31,31
132,2,9:25.0,P. George makes free throw 2 of 2,,32,31
133,2,9:09.0,,Turnover by J. Hart (bad pass),32,31
134,2,8:52.0,P. George misses 2-pt jump shot from 15 ft,,32,31
135,2,8:49.0,,Defensive rebound by L. Nance,32,31
136,2,8:38.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Clarkson),32,34
137,2,8:21.0,P. George makes 3-pt jump shot from 26 ft (assist by S. Adams),,35,34
138,2,8:09.0,,Shooting foul by T. Ferguson (drawn by C. Brewer),35,34
139,2,8:09.0,,C. Brewer misses free throw 1 of 2,35,34
140,2,8:09.0,,Offensive rebound by Team,35,34
141,2,8:09.0,R. Westbrook enters the game for R. Felton,,35,34
142,2,8:09.0,,C. Brewer makes free throw 2 of 2,35,35
143,2,7:59.0,Shooting foul by C. Brewer (drawn by P. George),,35,35
144,2,7:59.0,P. George makes free throw 1 of 2,,36,35
145,2,7:59.0,J. Huestis enters the game for T. Ferguson,,36,35
146,2,7:59.0,P. George makes free throw 2 of 2,,37,35
147,2,7:46.0,,J. Clarkson misses 2-pt layup from 1 ft,37,35
148,2,7:43.0,Defensive rebound by P. George,,37,35
149,2,7:38.0,P. George makes 2-pt layup from 2 ft,,39,35
150,2,7:29.0,,B. Lopez misses 3-pt jump shot from 27 ft,39,35
151,2,7:25.0,,Offensive rebound by J. Hart,39,35
152,2,7:23.0,,C. Brewer makes 2-pt layup from 2 ft (assist by J. Hart),39,37
153,2,7:07.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,42,37
154,2,7:07.0,,LA Lakers full timeout,42,37
155,2,7:07.0,,K. Kuzma enters the game for C. Brewer,42,37
156,2,7:07.0,,B. Ingram enters the game for L. Nance,42,37
157,2,7:07.0,C. Anthony enters the game for P. Patterson,,42,37
158,2,6:51.0,,Turnover by B. Lopez (lost ball; steal by S. Adams),42,37
159,2,6:43.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by P. George),,45,37
160,2,6:23.0,,Turnover by B. Ingram (bad pass; steal by P. George),45,37
161,2,6:19.0,Turnover by P. George (bad pass; steal by B. Ingram),,45,37
162,2,6:12.0,,Turnover by K. Kuzma (lost ball; steal by P. George),45,37
163,2,6:06.0,R. Westbrook makes 2-pt layup from 1 ft,,47,37
164,2,6:06.0,,LA Lakers full timeout,47,37
165,2,6:06.0,,J. Randle enters the game for J. Hart,47,37
166,2,6:06.0,,T. Ennis enters the game for J. Clarkson,47,37
167,2,6:06.0,,K. Caldwell-Pope enters the game for B. Lopez,47,37
168,2,5:48.0,,J. Randle makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),47,39
169,2,5:32.0,P. George misses 3-pt jump shot from 28 ft,,47,39
170,2,5:32.0,Offensive rebound by S. Adams,,47,39
171,2,5:29.0,S. Adams misses 2-pt layup from 1 ft,,47,39
172,2,5:29.0,Offensive rebound by S. Adams,,47,39
173,2,5:23.0,S. Adams misses 2-pt layup at rim,,47,39
174,2,5:22.0,,Defensive rebound by T. Ennis,47,39
175,2,5:18.0,,B. Ingram misses 3-pt jump shot from 26 ft,47,39
176,2,5:18.0,Defensive rebound by P. George,,47,39
177,2,5:06.0,P. George makes 2-pt jump shot from 14 ft,,49,39
178,2,4:49.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,49,39
179,2,4:49.0,Defensive rebound by C. Anthony,,49,39
180,2,4:40.0,C. Anthony misses 3-pt jump shot from 27 ft,,49,39
181,2,4:40.0,Offensive rebound by C. Anthony,,49,39
182,2,4:27.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,51,39
183,2,4:02.0,,J. Randle misses 2-pt layup from 3 ft (block by S. Adams),51,39
184,2,4:02.0,Defensive rebound by J. Huestis,,51,39
185,2,3:48.0,C. Anthony makes 2-pt jump shot from 14 ft,,53,39
186,2,3:29.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by T. Ennis),53,42
187,2,3:08.0,S. Adams misses 2-pt hook shot from 17 ft,,53,42
188,2,3:08.0,,Defensive rebound by B. Ingram,53,42
189,2,2:57.0,,B. Ingram misses 2-pt layup from 2 ft (block by S. Adams),53,42
190,2,2:57.0,,Offensive rebound by B. Ingram,53,42
191,2,2:56.0,,B. Ingram misses 2-pt layup from 2 ft,53,42
192,2,2:56.0,,Offensive rebound by Team,53,42
193,2,2:45.0,,T. Ennis misses 3-pt jump shot from 27 ft,53,42
194,2,2:45.0,Defensive rebound by J. Huestis,,53,42
195,2,2:35.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,55,42
196,2,2:23.0,,Turnover by K. Kuzma (bad pass),55,42
197,2,2:10.0,J. Huestis makes 2-pt dunk from 1 ft (assist by R. Westbrook),,57,42
198,2,2:09.0,,LA Lakers full timeout,57,42
199,2,2:09.0,J. Grant enters the game for S. Adams,,57,42
200,2,1:54.0,,B. Ingram makes 2-pt dunk from 1 ft (assist by J. Randle),57,44
201,2,1:37.0,R. Westbrook makes 2-pt layup from 1 ft,,59,44
202,2,1:19.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,59,44
203,2,1:17.0,Defensive rebound by R. Westbrook,,59,44
204,2,1:04.0,Shooting foul by J. Randle (drawn by C. Anthony),,59,44
205,2,1:04.0,C. Anthony makes free throw 2 of 2,,60,44
206,2,1:04.0,C. Anthony makes free throw 1 of 2,,61,44
207,2,0:40.0,,J. Randle misses 2-pt layup from 2 ft,61,44
208,2,0:36.0,Defensive rebound by R. Westbrook,,61,44
209,2,0:35.0,R. Westbrook makes 2-pt layup from 2 ft,,63,44
210,2,0:16.0,,Personal foul by C. Anthony (drawn by B. Ingram),63,44
211,2,0:04.0,,T. Ennis misses 2-pt jump shot from 3 ft,63,44
212,2,0:02.0,,Offensive rebound by T. Ennis,63,44
213,3,11:43.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,66,44
214,3,11:26.0,,K. Kuzma makes 2-pt jump shot from 1 ft (assist by T. Ennis),66,46
215,3,11:08.0,P. George makes 3-pt jump shot from 26 ft (assist by S. Adams),,69,46
216,3,10:50.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by B. Ingram),69,48
217,3,10:27.0,T. Ferguson misses 3-pt jump shot from 24 ft,,69,48
218,3,10:25.0,,Defensive rebound by B. Ingram,69,48
219,3,10:20.0,,Turnover by K. Kuzma (bad pass; steal by T. Ferguson),69,48
220,3,10:15.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,71,48
221,3,9:58.0,,Turnover by B. Ingram (bad pass; steal by T. Ferguson),71,48
222,3,9:56.0,Turnover by R. Westbrook (bad pass),,71,48
223,3,9:38.0,,T. Ennis misses 2-pt layup from 3 ft (block by S. Adams),71,48
224,3,9:37.0,,Offensive rebound by J. Randle,71,48
225,3,9:31.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by T. Ennis),71,51
226,3,9:11.0,C. Anthony misses 2-pt jump shot from 22 ft,,71,51
227,3,9:06.0,,Defensive rebound by J. Randle,71,51
228,3,9:02.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,71,51
229,3,8:57.0,Defensive rebound by C. Anthony,,71,51
230,3,8:49.0,Offensive rebound by Team,,71,51
231,3,8:49.0,R. Westbrook misses 2-pt layup from 2 ft,,71,51
232,3,8:47.0,Personal foul by T. Ennis (drawn by S. Adams),,71,51
233,3,8:47.0,Oklahoma City full timeout,,71,51
234,3,8:42.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,73,51
235,3,8:16.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by K. Kuzma),73,54
236,3,7:57.0,R. Westbrook misses 2-pt jump shot from 16 ft,,73,54
237,3,7:57.0,,Defensive rebound by J. Randle,73,54
238,3,7:56.0,,Personal block foul by P. George (drawn by J. Randle),73,54
239,3,7:51.0,,K. Kuzma misses 3-pt jump shot from 27 ft,73,54
240,3,7:51.0,Defensive rebound by C. Anthony,,73,54
241,3,7:40.0,P. George misses 3-pt jump shot from 24 ft,,73,54
242,3,7:37.0,Offensive rebound by C. Anthony,,73,54
243,3,7:32.0,R. Westbrook makes 2-pt layup from 2 ft (assist by P. George),,75,54
244,3,7:19.0,,K. Kuzma makes 2-pt jump shot from 1 ft (assist by T. Ennis),75,56
245,3,7:00.0,Offensive foul by C. Anthony (drawn by K. Caldwell-Pope),,75,56
246,3,7:00.0,Turnover by C. Anthony (offensive foul),,75,56
247,3,6:38.0,,Turnover by J. Randle (lost ball; steal by C. Anthony),75,56
248,3,6:31.0,R. Westbrook makes 2-pt layup from 2 ft,,77,56
249,3,6:23.0,,T. Ennis makes 2-pt layup from 1 ft,77,58
250,3,6:07.0,T. Ferguson misses 3-pt jump shot from 23 ft,,77,58
251,3,6:04.0,,Defensive rebound by K. Caldwell-Pope,77,58
252,3,5:58.0,,K. Kuzma misses 2-pt jump shot from 2 ft,77,58
253,3,5:55.0,Defensive rebound by S. Adams,,77,58
254,3,5:47.0,P. George makes 2-pt jump shot from 17 ft,,79,58
255,3,5:31.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by B. Ingram),79,60
256,3,5:16.0,Personal foul by K. Caldwell-Pope (drawn by R. Westbrook),,79,60
257,3,5:16.0,J. Huestis enters the game for P. George,,79,60
258,3,5:05.0,Personal foul by K. Kuzma (drawn by C. Anthony),,79,60
259,3,5:05.0,,B. Lopez enters the game for J. Randle,79,60
260,3,4:57.0,C. Anthony misses 2-pt jump shot from 16 ft,,79,60
261,3,4:56.0,Offensive rebound by S. Adams,,79,60
262,3,4:56.0,S. Adams makes 2-pt dunk at rim,,81,60
263,3,4:42.0,,Personal foul by S. Adams (drawn by B. Lopez),81,60
264,3,4:42.0,,J. Clarkson enters the game for T. Ennis,81,60
265,3,4:39.0,,B. Ingram misses 2-pt jump shot from 15 ft,81,60
266,3,4:38.0,,Offensive rebound by B. Lopez,81,60
267,3,4:35.0,,B. Lopez misses 2-pt hook shot at rim,81,60
268,3,4:34.0,,Offensive rebound by B. Lopez,81,60
269,3,4:34.0,,B. Lopez makes 2-pt layup at rim,81,62
270,3,4:18.0,T. Ferguson makes 3-pt jump shot from 26 ft (assist by C. Anthony),,84,62
271,3,4:07.0,,B. Lopez misses 3-pt jump shot from 25 ft,84,62
272,3,4:03.0,Defensive rebound by J. Huestis,,84,62
273,3,3:58.0,R. Westbrook makes 2-pt layup at rim,,86,62
274,3,3:51.0,,LA Lakers full timeout,86,62
275,3,3:49.0,,Personal foul by J. Huestis (drawn by B. Ingram),86,62
276,3,3:39.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Clarkson),86,65
277,3,3:23.0,R. Westbrook misses 2-pt layup from 1 ft,,86,62
278,3,3:19.0,,Defensive rebound by B. Lopez,86,62
279,3,3:07.0,,J. Clarkson misses 3-pt jump shot from 25 ft,86,62
280,3,3:05.0,Defensive rebound by R. Westbrook,,86,62
281,3,2:57.0,S. Adams makes 2-pt hook shot from 1 ft (assist by R. Westbrook),,88,65
282,3,2:40.0,,B. Lopez misses 3-pt jump shot from 24 ft,88,65
283,3,2:36.0,Defensive rebound by R. Westbrook,,88,65
284,3,2:34.0,J. Grant enters the game for R. Westbrook,,88,65
285,3,2:34.0,R. Felton enters the game for C. Anthony,,88,65
286,3,2:06.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Felton),,90,65
287,3,1:56.0,,K. Kuzma misses 2-pt jump shot from 17 ft,90,65
288,3,1:53.0,Defensive rebound by R. Felton,,90,65
289,3,1:39.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by J. Grant),,93,65
290,3,1:27.0,,Personal foul by S. Adams (drawn by B. Lopez),93,65
291,3,1:27.0,,L. Nance enters the game for K. Kuzma,93,65
292,3,1:27.0,,J. Hart enters the game for K. Caldwell-Pope,93,65
293,3,1:27.0,P. Patterson enters the game for S. Adams,,93,65
294,3,1:11.0,,B. Lopez misses 2-pt jump shot from 8 ft,93,65
295,3,1:07.0,,Offensive rebound by B. Ingram,93,65
296,3,1:06.0,,B. Ingram makes 2-pt layup from 1 ft,93,67
297,3,0:54.0,R. Felton misses 2-pt jump shot from 19 ft,,93,67
298,3,0:52.0,,Defensive rebound by B. Ingram,93,67
299,3,0:42.0,,Personal foul by J. Huestis (drawn by B. Ingram),93,67
300,3,0:42.0,,B. Ingram misses free throw 1 of 2,93,67
301,3,0:42.0,,Offensive rebound by Team,93,67
302,3,0:42.0,,B. Ingram makes free throw 2 of 2,93,68
303,3,0:37.0,Turnover by R. Felton (bad pass; steal by L. Nance),,93,68
304,3,0:34.0,,L. Nance makes 2-pt layup from 1 ft,93,70
305,3,0:15.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Felton),,96,70
306,3,0:01.0,,J. Clarkson misses 3-pt jump shot from 25 ft,96,70
307,3,0:00.0,,Offensive rebound by Team,96,70
308,4,11:38.0,,L. Nance misses 2-pt hook shot from 4 ft,96,70
309,4,11:35.0,Defensive rebound by T. Ferguson,,96,70
310,4,11:15.0,J. Huestis makes 2-pt dunk from 1 ft (assist by R. Felton),,98,70
311,4,10:47.0,,J. Clarkson makes 2-pt jump shot from 10 ft,98,72
312,4,10:32.0,J. Grant makes 2-pt layup from 13 ft (assist by R. Felton),,100,72
313,4,10:19.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Nance),100,75
314,4,9:50.0,P. Patterson makes 2-pt layup from 1 ft (assist by R. Felton),,102,75
315,4,9:38.0,,B. Lopez misses 3-pt jump shot from 26 ft,102,75
316,4,9:34.0,,Offensive rebound by L. Nance,102,75
317,4,9:31.0,,J. Clarkson misses 3-pt jump shot from 27 ft,102,75
318,4,9:31.0,Defensive rebound by J. Huestis,,102,75
319,4,9:31.0,Oklahoma City full timeout,,102,75
320,4,9:31.0,P. George enters the game for T. Ferguson,,102,75
321,4,9:08.0,P. George misses 3-pt jump shot from 26 ft,,102,75
322,4,9:01.0,Offensive rebound by J. Huestis,,102,75
323,4,8:59.0,P. Patterson misses 3-pt jump shot from 23 ft,,102,75
324,4,8:56.0,,Defensive rebound by L. Nance,102,75
325,4,8:42.0,,J. Clarkson misses 3-pt jump shot from 24 ft,102,75
326,4,8:38.0,Defensive rebound by J. Huestis,,102,75
327,4,8:26.0,J. Huestis misses 3-pt jump shot from 25 ft,,102,75
328,4,8:23.0,,Defensive rebound by J. Hart,102,75
329,4,8:16.0,,Shooting foul by P. George (drawn by C. Brewer),102,75
330,4,8:16.0,,C. Brewer misses free throw 1 of 2,102,75
331,4,8:16.0,,Offensive rebound by Team,102,75
332,4,8:16.0,,C. Brewer makes free throw 2 of 2,102,76
333,4,8:11.0,Shooting block foul by L. Nance (drawn by P. Patterson),,102,76
334,4,8:11.0,P. Patterson makes free throw 1 of 2,,103,76
335,4,8:11.0,,A. Caruso enters the game for B. Lopez,103,76
336,4,8:11.0,T. Ferguson enters the game for R. Felton,,103,76
337,4,8:11.0,P. Patterson makes free throw 2 of 2,,104,76
338,4,7:56.0,,J. Clarkson misses 2-pt layup from 2 ft,104,76
339,4,7:56.0,,Offensive rebound by C. Brewer,104,76
340,4,7:52.0,,C. Brewer makes 2-pt layup at rim,104,78
341,4,7:38.0,P. George makes 2-pt jump shot from 7 ft (assist by P. Patterson),,106,78
342,4,7:13.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by A. Caruso),106,81
343,4,6:58.0,J. Huestis misses 3-pt jump shot from 23 ft,,106,81
344,4,6:54.0,Offensive rebound by P. Patterson,,106,81
345,4,6:52.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by P. George),,109,81
346,4,6:42.0,,J. Clarkson makes 2-pt jump shot from 4 ft,109,83
347,4,6:42.0,,Shooting foul by T. Ferguson (drawn by J. Clarkson),109,83
348,4,6:42.0,R. Felton enters the game for P. George,,109,83
349,4,6:42.0,,J. Clarkson makes free throw 1 of 1,109,84
350,4,6:29.0,T. Ferguson makes 3-pt jump shot from 27 ft (assist by R. Felton),,112,84
351,4,6:10.0,,J. Clarkson misses 2-pt layup from 3 ft,112,84
352,4,6:07.0,Defensive rebound by J. Grant,,112,84
353,4,5:59.0,T. Ferguson makes 2-pt jump shot from 15 ft,,114,84
354,4,5:57.0,,LA Lakers full timeout,114,84
355,4,5:57.0,,I. Zubac enters the game for J. Clarkson,114,84
356,4,5:45.0,,Turnover by I. Zubac (bad pass; steal by R. Felton),114,84
357,4,5:42.0,T. Ferguson makes 2-pt dunk from 2 ft (assist by R. Felton),,116,84
358,4,5:28.0,,J. Hart misses 3-pt jump shot from 25 ft,116,84
359,4,5:25.0,,Offensive rebound by L. Nance,116,84
360,4,5:24.0,,A. Caruso makes 3-pt jump shot from 25 ft (assist by L. Nance),116,87
361,4,5:03.0,Turnover by R. Felton (bad pass; steal by J. Hart),,116,87
362,4,5:02.0,,J. Hart makes 2-pt layup from 2 ft,116,89
363,4,5:02.0,,Shooting foul by T. Ferguson (drawn by J. Hart),116,89
364,4,5:02.0,D. Hamilton enters the game for R. Felton,,116,89
365,4,5:02.0,D. Johnson enters the game for J. Grant,,116,89
366,4,5:02.0,N. Collison enters the game for J. Huestis,,116,89
367,4,5:02.0,K. Singler enters the game for P. Patterson,,116,89
368,4,5:02.0,,J. Hart makes free throw 1 of 1,116,90
369,4,4:45.0,D. Johnson makes 2-pt jump shot from 7 ft (assist by D. Hamilton),,118,90
370,4,4:35.0,,Turnover by A. Caruso (bad pass; steal by T. Ferguson),118,90
371,4,4:30.0,T. Ferguson makes 2-pt dunk from 2 ft,,120,90
372,4,4:22.0,,Personal foul by D. Johnson (drawn by L. Nance),120,90
373,4,4:11.0,,A. Caruso misses 3-pt jump shot from 25 ft,120,90
374,4,4:09.0,Defensive rebound by K. Singler,,120,90
375,4,4:01.0,K. Singler misses 3-pt jump shot from 26 ft,,120,90
