,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MILWAUKEE_ACTION,LA CLIPPERS_SCORE,MILWAUKEE_SCORE
82,1,1:46.0,W. Johnson makes 2-pt jump shot from 17 ft (assist by L. Williams),,32,24
83,1,1:45.0,,Milwaukee full timeout,32,24
84,1,1:45.0,,G. Antetokounmpo enters the game for K. Middleton,32,24
85,1,1:45.0,S. Thornwell enters the game for W. Johnson,,32,24
86,1,1:27.0,,Turnover by B. Jennings (bad pass; steal by S. Thornwell),32,24
87,1,1:24.0,S. Thornwell makes 2-pt layup from 1 ft,,34,24
88,1,1:11.0,,G. Antetokounmpo misses 2-pt hook shot from 2 ft,34,24
89,1,1:09.0,Defensive rebound by T. Harris,,34,24
90,1,1:06.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Harris),,36,24
91,1,0:58.0,,Turnover by J. Parker (out of bounds lost ball),36,24
92,1,0:58.0,,T. Maker enters the game for B. Jennings,36,24
93,1,0:58.0,,J. Terry enters the game for T. Zeller,36,24
94,1,0:46.0,A. Rivers misses 2-pt layup from 1 ft,,36,24
95,1,0:44.0,Offensive rebound by D. Jordan,,36,24
96,1,0:44.0,D. Jordan makes 2-pt layup at rim,,38,24
97,1,0:35.0,,T. Snell misses 3-pt jump shot from 23 ft,38,24
98,1,0:32.0,Defensive rebound by D. Jordan,,38,24
99,1,0:28.0,L. Williams misses 3-pt jump shot from 23 ft,,38,24
100,1,0:26.0,,Defensive rebound by Team,38,24
101,1,0:26.0,J. Evans enters the game for A. Rivers,,38,24
102,1,0:02.0,,T. Snell misses 3-pt jump shot from 25 ft,38,24
103,1,0:02.0,,Offensive rebound by Team,38,24
104,1,0:02.0,,Turnover by Team (shot clock),38,24
105,1,0:02.0,S. Dekker enters the game for T. Harris,,38,24
106,1,0:00.0,Turnover by D. Jordan (bad pass; steal by J. Parker),,38,24
107,1,0:00.0,,J. Parker misses 3-pt jump shot from 56 ft,38,24
108,1,0:00.0,,Offensive rebound by Team,38,24
109,2,11:36.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,40,24
110,2,11:19.0,,S. Brown makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),40,27
111,2,11:10.0,M. Harrell misses 2-pt layup from 3 ft,,40,27
112,2,11:08.0,Offensive rebound by M. Harrell,,40,27
113,2,11:04.0,M. Harrell makes 2-pt hook shot from 5 ft,,42,27
114,2,11:04.0,Shooting foul by T. Maker (drawn by M. Harrell),,42,27
115,2,11:04.0,M. Harrell makes free throw 1 of 1,,43,27
116,2,10:45.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by S. Brown),43,30
117,2,10:38.0,L. Williams misses 3-pt jump shot from 26 ft,,43,30
118,2,10:35.0,,Defensive rebound by T. Maker,43,30
119,2,10:27.0,,Turnover by G. Antetokounmpo (bad pass; steal by S. Thornwell),43,30
120,2,10:25.0,Turnover by S. Thornwell (bad pass),,43,30
121,2,10:09.0,,Personal foul by J. Evans (drawn by G. Antetokounmpo),43,30
122,2,10:09.0,M. Teodosić enters the game for J. Evans,,43,30
123,2,10:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by T. Maker),43,32
124,2,10:05.0,,Shooting foul by S. Dekker (drawn by G. Antetokounmpo),43,32
125,2,10:05.0,,G. Antetokounmpo misses free throw 1 of 1,43,32
126,2,10:05.0,,Offensive rebound by Team,43,32
127,2,9:57.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by T. Maker),43,34
128,2,9:56.0,LA Clippers full timeout,,43,34
129,2,9:39.0,M. Teodosić makes 3-pt jump shot from 27 ft,,46,34
130,2,9:21.0,,T. Maker misses 2-pt jump shot from 18 ft,46,34
131,2,9:18.0,,Offensive rebound by S. Brown,46,34
132,2,9:16.0,,J. Terry misses 3-pt jump shot from 23 ft,46,34
133,2,9:15.0,Defensive rebound by S. Thornwell,,46,34
134,2,9:15.0,Turnover by S. Thornwell (out of bounds lost ball),,46,34
135,2,8:59.0,,S. Muhammad misses 2-pt hook shot from 2 ft,46,34
136,2,8:57.0,,Offensive rebound by S. Muhammad,46,34
137,2,8:56.0,,S. Muhammad makes 2-pt layup from 1 ft,46,36
138,2,8:56.0,L. Williams misses 2-pt layup from 1 ft,,46,36
139,2,8:56.0,Offensive rebound by S. Dekker,,46,36
140,2,8:49.0,Shooting foul by S. Brown (drawn by S. Dekker),,46,36
141,2,8:49.0,S. Dekker makes free throw 1 of 2,,47,36
142,2,8:49.0,S. Dekker makes free throw 2 of 2,,48,36
143,2,8:26.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,48,36
144,2,8:24.0,,Offensive rebound by S. Muhammad,48,36
145,2,8:21.0,,S. Muhammad makes 2-pt hook shot from 6 ft,48,38
146,2,8:09.0,M. Harrell misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,48,38
147,2,8:09.0,Offensive rebound by Team,,48,38
148,2,8:04.0,M. Harrell makes 2-pt layup at rim (assist by M. Teodosić),,50,38
149,2,7:58.0,,Personal foul by M. Harrell (drawn by T. Maker),50,38
150,2,7:51.0,,S. Muhammad makes 2-pt hook shot from 7 ft,50,40
151,2,7:37.0,Personal foul by S. Brown (drawn by M. Teodosić),,50,40
152,2,7:37.0,,J. Henson enters the game for T. Maker,50,40
153,2,7:37.0,T. Harris enters the game for S. Thornwell,,50,40
154,2,7:37.0,D. Jordan enters the game for M. Harrell,,50,40
155,2,7:37.0,A. Rivers enters the game for S. Dekker,,50,40
156,2,7:32.0,Turnover by D. Jordan (bad pass; steal by G. Antetokounmpo),,50,40
157,2,7:18.0,,Turnover by G. Antetokounmpo (lost ball; steal by L. Williams),50,40
158,2,7:03.0,A. Rivers misses 3-pt jump shot from 22 ft,,50,40
159,2,7:00.0,,Defensive rebound by G. Antetokounmpo,50,40
160,2,6:58.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Rivers),50,40
161,2,6:57.0,Personal foul by G. Antetokounmpo (drawn by M. Teodosić),,50,40
162,2,6:57.0,,E. Bledsoe enters the game for J. Terry,50,40
163,2,6:49.0,Turnover by D. Jordan (bad pass),,50,40
164,2,6:37.0,,J. Henson misses 2-pt jump shot from 17 ft,50,40
165,2,6:32.0,Defensive rebound by D. Jordan,,50,40
166,2,6:25.0,M. Teodosić makes 3-pt jump shot from 26 ft (assist by L. Williams),,53,40
167,2,6:04.0,,E. Bledsoe misses 2-pt layup from 1 ft,53,40
168,2,6:02.0,Defensive rebound by T. Harris,,53,40
169,2,5:57.0,T. Harris misses 2-pt jump shot from 12 ft (block by G. Antetokounmpo),,53,40
170,2,5:53.0,,Defensive rebound by G. Antetokounmpo,53,40
171,2,5:51.0,,S. Brown makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),53,42
172,2,5:39.0,L. Williams makes 2-pt layup from 1 ft (assist by D. Jordan),,55,42
173,2,5:39.0,L. Williams makes free throw 1 of 1,,56,42
174,2,5:39.0,Shooting foul by S. Brown (drawn by L. Williams),,56,42
175,2,5:39.0,,K. Middleton enters the game for S. Brown,56,42
176,2,5:24.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by S. Muhammad),56,44
177,2,5:16.0,Turnover by M. Teodosić (bad pass; steal by S. Muhammad),,56,44
178,2,5:10.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by S. Muhammad),56,46
179,2,4:48.0,M. Teodosić makes 2-pt layup from 1 ft,,58,46
180,2,4:27.0,,S. Muhammad makes 2-pt jump shot from 19 ft,58,48
181,2,4:06.0,T. Harris misses 3-pt jump shot from 23 ft,,58,48
182,2,4:03.0,,Defensive rebound by J. Henson,58,48
183,2,4:00.0,,Personal foul by A. Rivers (drawn by K. Middleton),58,48
184,2,4:00.0,LA Clippers full timeout,,58,48
185,2,4:00.0,,J. Parker enters the game for S. Muhammad,58,48
186,2,4:00.0,,T. Snell enters the game for G. Antetokounmpo,58,48
187,2,4:00.0,W. Johnson enters the game for L. Williams,,58,48
188,2,3:47.0,,T. Snell makes 2-pt jump shot from 11 ft,58,50
189,2,3:23.0,M. Teodosić misses 3-pt jump shot from 27 ft,,58,50
190,2,3:22.0,Offensive rebound by D. Jordan,,58,50
191,2,3:22.0,Shooting foul by T. Snell (drawn by D. Jordan),,58,50
192,2,3:22.0,D. Jordan makes free throw 1 of 2,,59,50
193,2,3:22.0,D. Jordan misses free throw 2 of 2,,59,50
194,2,3:19.0,,Defensive rebound by J. Parker,59,50
195,2,3:13.0,,K. Middleton makes 2-pt jump shot from 4 ft (assist by E. Bledsoe),59,52
196,2,2:48.0,W. Johnson misses 2-pt layup from 3 ft (block by J. Henson),,59,52
197,2,2:44.0,Offensive rebound by D. Jordan,,59,52
198,2,2:38.0,D. Jordan makes 2-pt layup from 3 ft,,61,52
199,2,2:28.0,,K. Middleton misses 2-pt jump shot from 6 ft,61,52
200,2,2:25.0,Defensive rebound by D. Jordan,,61,52
201,2,2:13.0,Turnover by T. Harris (bad pass; steal by J. Parker),,61,52
202,2,2:13.0,,Shooting foul by W. Johnson (drawn by J. Henson),61,52
203,2,2:13.0,,J. Henson makes free throw 1 of 2,61,53
204,2,2:13.0,,J. Henson makes free throw 2 of 2,61,54
205,2,1:55.0,T. Harris misses 2-pt jump shot from 8 ft,,61,54
206,2,1:53.0,Offensive rebound by D. Jordan,,61,54
207,2,1:52.0,D. Jordan misses 2-pt layup from 1 ft,,61,54
208,2,1:52.0,,Defensive rebound by J. Henson,61,54
209,2,1:43.0,,J. Parker misses 3-pt jump shot from 27 ft,61,54
210,2,1:40.0,Defensive rebound by W. Johnson,,61,54
211,2,1:20.0,A. Rivers misses 2-pt layup from 3 ft,,61,54
212,2,1:18.0,,Defensive rebound by K. Middleton,61,54
213,2,1:10.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by J. Henson),61,57
214,2,0:46.0,Turnover by T. Harris (bad pass),,61,57
215,2,0:32.0,,K. Middleton misses 2-pt jump shot from 14 ft (block by W. Johnson),61,57
216,2,0:28.0,Defensive rebound by M. Teodosić,,61,57
217,2,0:20.0,M. Teodosić makes 3-pt jump shot from 23 ft (assist by D. Jordan),,64,57
218,2,0:01.0,,Shooting foul by A. Rivers (drawn by E. Bledsoe),64,57
219,2,0:01.0,,E. Bledsoe misses free throw 1 of 2,64,57
220,2,0:01.0,,Offensive rebound by Team,64,57
221,2,0:01.0,,E. Bledsoe misses free throw 2 of 2,64,57
222,2,0:01.0,Defensive rebound by D. Jordan,,64,57
223,3,11:42.0,M. Teodosić makes 3-pt jump shot from 26 ft (assist by D. Jordan),,67,57
224,3,11:20.0,,K. Middleton misses 2-pt layup from 3 ft,67,57
225,3,11:16.0,,Offensive rebound by J. Henson,67,57
226,3,11:16.0,,J. Henson makes 2-pt layup at rim,67,59
227,3,10:54.0,W. Johnson misses 3-pt jump shot from 27 ft,,67,59
228,3,10:49.0,,Defensive rebound by J. Henson,67,59
229,3,10:42.0,,Turnover by K. Middleton (bad pass; steal by M. Teodosić),67,59
230,3,10:37.0,W. Johnson misses 2-pt layup from 3 ft,,67,59
231,3,10:32.0,Offensive rebound by W. Johnson,,67,59
232,3,10:32.0,W. Johnson misses 2-pt layup at rim,,67,59
233,3,10:31.0,,Defensive rebound by J. Parker,67,59
234,3,10:29.0,,Turnover by J. Parker (bad pass; steal by T. Harris),67,59
235,3,10:14.0,,Violation by J. Terry (kicked ball),67,59
236,3,10:05.0,Personal foul by K. Middleton (drawn by D. Jordan),,67,59
237,3,9:57.0,T. Harris misses 2-pt layup from 2 ft,,67,59
238,3,9:54.0,Offensive rebound by T. Harris,,67,59
239,3,9:53.0,T. Harris misses 2-pt layup from 1 ft,,67,59
240,3,9:53.0,,Defensive rebound by J. Henson,67,59
241,3,9:40.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,67,59
242,3,9:37.0,Defensive rebound by D. Jordan,,67,59
243,3,9:18.0,M. Teodosić misses 2-pt jump shot from 18 ft,,67,59
244,3,9:14.0,,Defensive rebound by J. Parker,67,59
245,3,9:02.0,,J. Parker makes 2-pt hook shot from 3 ft (assist by J. Henson),67,61
246,3,8:44.0,Turnover by D. Jordan (lost ball; steal by E. Bledsoe),,67,61
247,3,8:42.0,,Personal foul by D. Jordan (drawn by E. Bledsoe),67,61
248,3,8:42.0,,E. Bledsoe makes clear path free throw 1 of 2,67,62
249,3,8:42.0,,E. Bledsoe makes clear path free throw 2 of 2,67,63
250,3,8:33.0,,J. Henson makes 2-pt layup at rim (assist by J. Parker),67,65
251,3,8:18.0,M. Teodosić misses 2-pt jump shot from 18 ft,,67,65
252,3,8:14.0,,Defensive rebound by J. Parker,67,65
253,3,8:09.0,,J. Parker misses 2-pt layup from 1 ft,67,65
254,3,8:09.0,,Offensive rebound by J. Parker,67,65
255,3,8:02.0,,J. Parker misses 2-pt layup at rim,67,65
256,3,8:01.0,Defensive rebound by T. Harris,,67,65
257,3,7:53.0,A. Rivers makes 2-pt jump shot from 15 ft,,69,65
258,3,7:36.0,,K. Middleton misses 2-pt jump shot from 15 ft,69,65
259,3,7:34.0,Defensive rebound by D. Jordan,,69,65
260,3,7:20.0,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Teodosić),,72,65
261,3,7:20.0,,Milwaukee full timeout,72,65
262,3,7:20.0,L. Williams enters the game for M. Teodosić,,72,65
263,3,7:01.0,,J. Parker makes 2-pt jump shot from 12 ft,72,67
264,3,6:39.0,A. Rivers makes 2-pt layup at rim,,74,67
265,3,6:26.0,,E. Bledsoe misses 2-pt layup from 4 ft,74,67
266,3,6:23.0,,Offensive rebound by Team,74,67
267,3,6:22.0,Violation by W. Johnson (kicked ball),,74,67
268,3,6:12.0,,Turnover by J. Parker (turnover; steal by T. Harris),74,67
269,3,5:53.0,A. Rivers makes 3-pt jump shot from 28 ft,,77,67
270,3,5:33.0,,J. Terry misses 3-pt jump shot from 26 ft,77,67
271,3,5:30.0,Defensive rebound by W. Johnson,,77,67
272,3,5:22.0,T. Harris makes 3-pt jump shot from 24 ft (assist by A. Rivers),,80,67
273,3,5:07.0,,Shooting foul by T. Harris (drawn by J. Parker),80,67
274,3,5:07.0,,J. Parker makes free throw 1 of 2,80,68
275,3,5:07.0,,T. Snell enters the game for J. Terry,80,68
276,3,5:07.0,,J. Parker makes free throw 2 of 2,80,69
277,3,4:47.0,D. Jordan makes 2-pt layup from 1 ft (assist by L. Williams),,82,69
278,3,4:31.0,,J. Parker makes 2-pt jump shot from 20 ft,82,71
279,3,4:16.0,L. Williams makes 2-pt layup from 2 ft,,84,71
280,3,3:48.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,84,71
281,3,3:45.0,Defensive rebound by D. Jordan,,84,71
282,3,3:43.0,Turnover by L. Williams (bad pass; steal by K. Middleton),,84,71
283,3,3:38.0,,E. Bledsoe makes 2-pt jump shot from 14 ft (assist by T. Snell),84,73
284,3,3:16.0,Shooting foul by J. Parker (drawn by L. Williams),,84,73
285,3,3:16.0,L. Williams makes free throw 1 of 2,,85,73
286,3,3:16.0,,S. Brown enters the game for T. Snell,85,73
287,3,3:16.0,L. Williams makes free throw 2 of 2,,86,73
288,3,3:06.0,,E. Bledsoe makes 2-pt layup from 1 ft,86,75
289,3,2:55.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by L. Williams),,89,75
290,3,2:55.0,,Milwaukee full timeout,89,75
291,3,2:55.0,,S. Muhammad enters the game for J. Parker,89,75
292,3,2:55.0,,T. Zeller enters the game for J. Henson,89,75
293,3,2:55.0,S. Dekker enters the game for T. Harris,,89,75
294,3,2:46.0,,Turnover by E. Bledsoe (bad pass; steal by L. Williams),89,75
295,3,2:43.0,Shooting foul by K. Middleton (drawn by A. Rivers),,89,75
296,3,2:43.0,A. Rivers makes free throw 1 of 2,,90,75
297,3,2:43.0,A. Rivers misses free throw 2 of 2,,90,75
298,3,2:38.0,,Defensive rebound by S. Muhammad,90,75
299,3,2:30.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,90,77
300,3,2:13.0,Turnover by L. Williams (bad pass),,90,77
301,3,2:00.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by E. Bledsoe),90,79
302,3,2:00.0,LA Clippers full timeout,,90,79
303,3,1:50.0,A. Rivers makes 3-pt jump shot from 25 ft,,93,79
304,3,1:40.0,,T. Zeller makes 2-pt layup at rim (assist by E. Bledsoe),93,81
305,3,1:26.0,A. Rivers misses 3-pt jump shot from 28 ft,,93,81
306,3,1:26.0,Offensive rebound by Team,,93,81
307,3,1:23.0,M. Harrell enters the game for D. Jordan,,93,81
308,3,1:17.0,A. Rivers misses 3-pt jump shot from 26 ft,,93,81
309,3,1:15.0,Offensive rebound by Team,,93,81
310,3,1:09.0,M. Harrell makes 2-pt layup from 1 ft (assist by A. Rivers),,95,81
311,3,1:02.0,,S. Muhammad misses 2-pt jump shot from 16 ft,95,81
312,3,1:00.0,Defensive rebound by M. Harrell,,95,81
313,3,0:43.0,A. Rivers misses 2-pt layup from 4 ft,,95,81
314,3,0:41.0,,Defensive rebound by T. Zeller,95,81
315,3,0:39.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Zeller),95,83
316,3,0:29.0,L. Williams misses 3-pt jump shot from 27 ft,,95,83
317,3,0:27.0,Offensive rebound by W. Johnson,,95,83
318,3,0:03.0,A. Rivers misses 2-pt layup from 2 ft,,95,83
319,3,0:01.0,Offensive rebound by A. Rivers,,95,83
320,3,0:00.0,S. Dekker makes 2-pt layup from 1 ft (assist by A. Rivers),,97,83
321,4,11:45.0,,T. Zeller misses 2-pt hook shot from 2 ft,97,83
322,4,11:42.0,Defensive rebound by M. Harrell,,97,83
323,4,11:31.0,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Dekker),,99,83
324,4,11:09.0,,Turnover by B. Jennings (bad pass; steal by M. Harrell),99,83
325,4,11:06.0,Turnover by S. Thornwell (bad pass),,99,83
326,4,10:41.0,,J. Parker misses 3-pt jump shot from 26 ft,99,83
327,4,10:38.0,,Offensive rebound by S. Brown,99,83
328,4,10:34.0,,S. Brown makes 2-pt jump shot from 8 ft (assist by T. Zeller),99,85
329,4,10:17.0,M. Harrell misses 2-pt dunk from 2 ft,,99,85
330,4,10:14.0,,Defensive rebound by S. Brown,99,85
331,4,10:07.0,,Turnover by S. Brown (lost ball; steal by M. Harrell),99,85
332,4,10:02.0,L. Williams makes 3-pt jump shot from 26 ft (assist by M. Harrell),,102,85
333,4,9:33.0,,S. Brown misses 2-pt jump shot from 15 ft,102,85
334,4,9:30.0,Defensive rebound by M. Teodosić,,102,85
335,4,9:23.0,M. Harrell misses 2-pt jump shot from 6 ft,,102,85
336,4,9:21.0,,Defensive rebound by S. Muhammad,102,85
337,4,9:21.0,,Personal take foul by M. Teodosić (drawn by B. Jennings),102,85
338,4,9:21.0,,J. Terry enters the game for S. Brown,102,85
339,4,9:07.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by J. Parker),102,87
340,4,8:57.0,S. Dekker makes 2-pt layup from 1 ft (assist by L. Williams),,104,87
341,4,8:57.0,,Milwaukee full timeout,104,87
342,4,8:57.0,,K. Middleton enters the game for S. Muhammad,104,87
343,4,8:57.0,,T. Maker enters the game for T. Zeller,104,87
344,4,8:42.0,,J. Terry misses 3-pt jump shot from 24 ft (block by L. Williams),104,87
345,4,8:34.0,Defensive rebound by S. Dekker,,104,87
346,4,8:24.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,106,87
347,4,8:07.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by K. Middleton),106,90
348,4,8:00.0,Turnover by L. Williams (traveling),,106,90
349,4,8:00.0,,E. Bledsoe enters the game for B. Jennings,106,90
350,4,7:44.0,,J. Parker makes 2-pt dunk from 1 ft,106,92
351,4,7:17.0,L. Williams misses 3-pt jump shot from 24 ft,,106,92
352,4,7:15.0,,Defensive rebound by K. Middleton,106,92
353,4,7:12.0,,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),106,94
354,4,7:12.0,LA Clippers full timeout,,106,94
355,4,7:12.0,A. Rivers enters the game for M. Teodosić,,106,94
356,4,7:12.0,T. Harris enters the game for M. Harrell,,106,94
357,4,7:12.0,D. Jordan enters the game for S. Dekker,,106,94
358,4,6:53.0,L. Williams makes 3-pt jump shot from 26 ft (assist by A. Rivers),,109,94
359,4,6:41.0,,Personal foul by A. Rivers (drawn by E. Bledsoe),109,94
360,4,6:39.0,,Personal foul by T. Harris (drawn by E. Bledsoe),109,94
361,4,6:35.0,,T. Maker makes 2-pt jump shot from 17 ft (assist by J. Parker),109,96
362,4,6:18.0,Offensive foul by D. Jordan (drawn by T. Maker),,109,96
363,4,6:18.0,Turnover by D. Jordan (offensive foul),,109,96
364,4,6:04.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,109,98
365,4,5:37.0,Turnover by Team (shot clock),,109,98
366,4,5:27.0,,Turnover by E. Bledsoe (bad pass),109,98
367,4,5:09.0,D. Jordan misses 2-pt layup from 4 ft,,109,98
368,4,5:06.0,,Defensive rebound by T. Maker,109,98
369,4,5:02.0,,J. Parker makes 2-pt layup from 1 ft,109,100
370,4,4:49.0,Shooting foul by T. Maker (drawn by L. Williams),,109,100
371,4,4:49.0,L. Williams makes free throw 1 of 2,,110,100
372,4,4:49.0,L. Williams makes free throw 2 of 2,,111,100
373,4,4:42.0,,K. Middleton misses 3-pt jump shot from 26 ft,111,100
374,4,4:37.0,Defensive rebound by D. Jordan,,111,100
