,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
56,1,5:26.0,Q. Acy makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,16,12
57,1,5:09.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,16,12
58,1,5:07.0,,Offensive rebound by C. Lee,16,12
59,1,4:51.0,,T. Hardaway misses 3-pt jump shot from 27 ft,16,12
60,1,4:51.0,Defensive rebound by D. Carroll,,16,12
61,1,4:36.0,T. Booker makes 2-pt hook shot from 7 ft (assist by A. Crabbe),,18,12
62,1,4:24.0,,J. Jack misses 2-pt jump shot from 14 ft,18,12
63,1,4:21.0,Defensive rebound by D. Carroll,,18,12
64,1,4:18.0,D. Carroll misses 2-pt jump shot from 8 ft (block by K. Porziņģis),,18,12
65,1,4:15.0,,Defensive rebound by K. O'Quinn,18,12
66,1,4:10.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by J. Jack),18,14
67,1,3:55.0,T. Booker misses 2-pt layup from 1 ft,,18,14
68,1,3:53.0,,Defensive rebound by K. O'Quinn,18,14
69,1,3:36.0,,K. Porziņģis misses 3-pt jump shot from 30 ft,18,14
70,1,3:33.0,Defensive rebound by D. Carroll,,18,14
71,1,3:12.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,21,14
72,1,2:52.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,21,14
73,1,2:48.0,Defensive rebound by A. Crabbe,,21,14
74,1,2:44.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,24,14
75,1,2:18.0,,J. Jack makes 3-pt jump shot from 25 ft (assist by T. Hardaway),24,17
76,1,2:16.0,Brooklyn full timeout,,24,17
77,1,2:16.0,,D. McDermott enters the game for T. Hardaway,24,17
78,1,2:16.0,,M. Beasley enters the game for K. Porziņģis,24,17
79,1,2:16.0,,F. Ntilikina enters the game for J. Jack,24,17
80,1,2:16.0,J. Harris enters the game for D. Carroll,,24,17
81,1,2:01.0,Shooting foul by K. O'Quinn (drawn by T. Booker),,24,17
82,1,2:01.0,T. Booker makes free throw 1 of 2,,25,17
83,1,2:01.0,T. Booker misses free throw 2 of 2,,25,17
84,1,1:58.0,,Defensive rebound by K. O'Quinn,25,17
85,1,1:42.0,,C. Lee misses 2-pt jump shot from 20 ft,25,17
86,1,1:39.0,,Offensive rebound by K. O'Quinn,25,17
87,1,1:27.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),25,20
88,1,1:09.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,28,20
89,1,0:55.0,,F. Ntilikina misses 2-pt jump shot from 21 ft,28,20
90,1,0:51.0,Defensive rebound by Q. Acy,,28,20
91,1,0:34.0,Turnover by T. Booker (lost ball; steal by K. O'Quinn),,28,20
92,1,0:27.0,,C. Lee misses 2-pt jump shot from 20 ft,28,20
93,1,0:26.0,,Offensive rebound by D. McDermott,28,20
94,1,0:26.0,,D. McDermott makes 2-pt layup from 1 ft,28,22
95,1,0:26.0,,Shooting foul by T. Booker (drawn by D. McDermott),28,22
96,1,0:26.0,,D. McDermott makes free throw 1 of 1,28,23
97,1,0:09.0,Personal foul by F. Ntilikina (drawn by S. Dinwiddie),,28,23
98,1,0:00.0,S. Dinwiddie misses 2-pt jump shot from 4 ft,,28,23
99,1,0:00.0,,Defensive rebound by M. Beasley,28,23
100,2,11:49.0,Turnover by C. LeVert (bad pass),,28,23
101,2,11:33.0,,M. Beasley misses 2-pt layup from 2 ft,28,23
102,2,11:33.0,T. Booker misses 2-pt dunk from 3 ft (block by K. O'Quinn),,28,23
103,2,11:33.0,,Defensive rebound by D. McDermott,28,23
104,2,11:30.0,Defensive rebound by T. Booker,,28,23
105,2,10:53.0,Shooting foul by F. Ntilikina (drawn by C. LeVert),,28,23
106,2,10:53.0,C. LeVert misses free throw 1 of 2,,28,23
107,2,10:53.0,Offensive rebound by Team,,28,23
108,2,10:53.0,C. LeVert makes free throw 2 of 2,,29,25
109,2,10:52.0,,K. O'Quinn makes 2-pt dunk at rim (assist by F. Ntilikina),28,25
110,2,10:31.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,28,25
111,2,10:27.0,,Offensive rebound by K. O'Quinn,28,25
112,2,10:27.0,,Turnover by K. O'Quinn (traveling),28,25
113,2,10:20.0,Offensive foul by T. Booker (drawn by F. Ntilikina),,28,25
114,2,10:20.0,Turnover by T. Booker (offensive foul),,28,25
115,2,10:06.0,,F. Ntilikina misses 2-pt jump shot from 13 ft,28,25
116,2,10:03.0,,Offensive rebound by K. O'Quinn,28,25
117,2,9:54.0,,M. Beasley misses 2-pt layup from 4 ft,28,25
118,2,9:51.0,,Offensive rebound by K. O'Quinn,28,25
119,2,9:50.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),29,28
120,2,9:37.0,Turnover by C. LeVert (lost ball; steal by F. Ntilikina),,29,28
121,2,9:34.0,,Shooting foul by J. Harris (drawn by D. McDermott),29,28
122,2,9:34.0,,D. McDermott misses free throw 1 of 2,29,28
123,2,9:34.0,,Offensive rebound by Team,29,28
124,2,9:34.0,Q. Acy enters the game for A. Crabbe,,29,28
125,2,9:34.0,S. Dinwiddie enters the game for T. Booker,,29,28
126,2,9:34.0,,D. McDermott makes free throw 2 of 2,29,29
127,2,9:17.0,J. Harris misses 2-pt jump shot from 18 ft,,29,29
128,2,9:16.0,,Defensive rebound by Team,29,29
129,2,9:16.0,Loose ball foul by J. Harris (drawn by D. McDermott),,29,29
130,2,9:01.0,,T. Hardaway misses 2-pt layup from 2 ft,29,29
131,2,8:59.0,,Offensive rebound by T. Hardaway,29,29
132,2,8:58.0,,T. Hardaway makes 2-pt layup from 1 ft,29,31
133,2,8:51.0,Turnover by S. Dinwiddie (bad pass),,29,31
134,2,8:36.0,,M. Beasley makes 2-pt layup from 1 ft (assist by K. O'Quinn),29,33
135,2,8:15.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,32,33
136,2,7:55.0,,T. Hardaway misses 2-pt jump shot from 19 ft,32,33
137,2,7:53.0,Defensive rebound by Q. Acy,,32,33
138,2,7:41.0,C. LeVert misses 2-pt layup from 1 ft,,32,33
139,2,7:35.0,Offensive rebound by T. Mozgov,,32,33
140,2,7:35.0,T. Mozgov makes 2-pt layup at rim,,34,33
141,2,7:24.0,,Turnover by F. Ntilikina (bad pass; steal by C. LeVert),34,33
142,2,7:10.0,C. LeVert misses 2-pt jump shot from 14 ft,,34,33
143,2,7:08.0,,Defensive rebound by F. Ntilikina,34,33
144,2,7:04.0,,K. O'Quinn makes 2-pt dunk from 1 ft (assist by F. Ntilikina),34,35
145,2,7:02.0,Brooklyn full timeout,,34,35
146,2,7:02.0,,W. Hernangómez enters the game for K. O'Quinn,34,35
147,2,7:02.0,R. Hollis-Jefferson enters the game for T. Mozgov,,34,35
148,2,7:02.0,J. Allen enters the game for Q. Acy,,34,35
149,2,6:50.0,Turnover by S. Dinwiddie (bad pass; steal by W. Hernangómez),,34,35
150,2,6:31.0,,F. Ntilikina misses 2-pt jump shot from 21 ft,34,35
151,2,6:27.0,Defensive rebound by R. Hollis-Jefferson,,34,35
152,2,6:22.0,S. Dinwiddie makes 2-pt jump shot from 19 ft,,36,35
153,2,5:59.0,,W. Hernangómez makes 2-pt hook shot from 3 ft,36,37
154,2,5:50.0,Shooting foul by F. Ntilikina (drawn by S. Dinwiddie),,36,37
155,2,5:50.0,S. Dinwiddie makes free throw 1 of 2,,37,37
156,2,5:50.0,S. Dinwiddie makes free throw 2 of 2,,38,37
157,2,5:50.0,,K. Porziņģis enters the game for M. Beasley,38,37
158,2,5:50.0,,J. Jack enters the game for F. Ntilikina,38,37
159,2,5:50.0,,C. Lee enters the game for T. Hardaway,38,37
160,2,5:34.0,,K. Porziņģis makes 2-pt dunk at rim,38,39
161,2,5:19.0,J. Allen misses 2-pt dunk from 6 ft (block by K. Porziņģis),,38,39
162,2,5:15.0,,Defensive rebound by K. Porziņģis,38,39
163,2,5:08.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by J. Jack),38,42
164,2,4:52.0,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft,,40,42
165,2,4:33.0,,Turnover by W. Hernangómez (out of bounds lost ball),40,42
166,2,4:33.0,A. Crabbe enters the game for S. Dinwiddie,,40,42
167,2,4:33.0,D. Russell enters the game for J. Harris,,40,42
168,2,4:33.0,D. Carroll enters the game for C. LeVert,,40,42
169,2,4:11.0,Turnover by J. Allen (lost ball; steal by W. Hernangómez),,40,42
170,2,4:01.0,,Shooting foul by D. Carroll (drawn by W. Hernangómez),40,42
171,2,4:01.0,,W. Hernangómez misses free throw 1 of 2,40,42
172,2,4:01.0,,Offensive rebound by Team,40,42
173,2,4:01.0,,W. Hernangómez misses free throw 2 of 2,40,42
174,2,3:56.0,Defensive rebound by R. Hollis-Jefferson,,40,42
175,2,3:49.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,40,42
176,2,3:46.0,,Defensive rebound by W. Hernangómez,40,42
177,2,3:32.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,40,42
178,2,3:30.0,Defensive rebound by J. Allen,,40,42
179,2,3:13.0,J. Allen misses 2-pt layup from 2 ft (block by K. Porziņģis),,40,42
180,2,3:10.0,,Defensive rebound by J. Jack,40,42
181,2,3:09.0,,C. Lee misses 2-pt layup from 2 ft,40,42
182,2,3:09.0,Defensive rebound by R. Hollis-Jefferson,,40,42
183,2,3:07.0,Personal foul by W. Hernangómez (drawn by R. Hollis-Jefferson),,40,42
184,2,2:54.0,A. Crabbe misses 3-pt jump shot from 25 ft,,40,42
185,2,2:51.0,,Defensive rebound by D. McDermott,40,42
186,2,2:42.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,40,42
187,2,2:37.0,,Offensive rebound by W. Hernangómez,40,42
188,2,2:36.0,,W. Hernangómez misses 2-pt layup from 1 ft,40,42
189,2,2:36.0,Defensive rebound by D. Carroll,,40,42
190,2,2:23.0,D. Carroll misses 2-pt layup from 2 ft,,40,42
191,2,2:23.0,,Defensive rebound by Team,40,42
192,2,2:23.0,Loose ball foul by D. Carroll (drawn by W. Hernangómez),,40,42
193,2,2:23.0,,New York full timeout,40,42
194,2,2:23.0,,L. Thomas enters the game for D. McDermott,40,42
195,2,1:59.0,,K. Porziņģis makes 2-pt dunk from 2 ft (assist by J. Jack),40,44
196,2,1:47.0,Turnover by R. Hollis-Jefferson (bad pass),,40,44
197,2,1:28.0,,Personal foul by J. Allen (drawn by J. Jack),40,44
198,2,1:28.0,,J. Jack makes free throw 1 of 2,40,45
199,2,1:28.0,Q. Acy enters the game for J. Allen,,40,45
200,2,1:28.0,,J. Jack misses free throw 2 of 2,40,45
201,2,1:28.0,,Offensive rebound by Team,40,45
202,2,1:28.0,Loose ball foul by Q. Acy (drawn by W. Hernangómez),,40,45
203,2,1:28.0,,W. Hernangómez misses free throw 1 of 2,40,45
204,2,1:28.0,,Offensive rebound by Team,40,45
205,2,1:28.0,,W. Hernangómez misses free throw 2 of 2,40,45
206,2,1:27.0,Defensive rebound by Team,,40,45
207,2,1:27.0,,Loose ball foul by K. Porziņģis (drawn by R. Hollis-Jefferson),40,45
208,2,1:19.0,Turnover by D. Russell (bad pass),,40,45
209,2,0:56.0,,J. Jack misses 2-pt jump shot from 6 ft,40,45
210,2,0:55.0,Defensive rebound by Team,,40,45
211,2,0:48.0,D. Russell makes 2-pt jump shot from 16 ft,,42,45
212,2,0:28.0,,Personal foul by D. Carroll,42,45
213,2,0:28.0,,K. Porziņģis makes free throw 1 of 2,42,47
214,2,0:28.0,,K. Porziņģis makes free throw 2 of 2,42,47
215,2,0:08.0,D. Russell misses 3-pt jump shot from 25 ft,,42,47
216,2,0:06.0,,Defensive rebound by J. Jack,42,47
217,2,0:01.0,,L. Thomas misses 3-pt jump shot from 25 ft,42,47
218,2,0:01.0,,Offensive rebound by Team,42,47
219,3,11:48.0,Personal foul by E. Freedom (drawn by T. Mozgov),,42,47
220,3,11:43.0,D. Russell makes 2-pt layup from 1 ft,,44,47
221,3,11:43.0,,Violation by K. Porziņģis (def goaltending),44,47
222,3,11:37.0,,Turnover by J. Jack (bad pass),44,47
223,3,11:26.0,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,,44,47
224,3,11:22.0,Offensive rebound by D. Carroll,,44,47
225,3,11:16.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft (block by E. Freedom),,44,47
226,3,11:11.0,,Defensive rebound by C. Lee,44,47
227,3,11:01.0,,J. Jack misses 2-pt jump shot from 1 ft,44,47
228,3,10:54.0,,Offensive rebound by K. Porziņģis,44,47
229,3,10:54.0,,K. Porziņģis makes 2-pt dunk at rim,44,49
230,3,10:46.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,44,49
231,3,10:42.0,,Defensive rebound by J. Jack,44,49
232,3,10:40.0,,C. Lee misses 3-pt jump shot from 25 ft,44,49
233,3,10:39.0,,Offensive rebound by Team,44,49
234,3,10:39.0,Loose ball foul by C. LeVert (drawn by E. Freedom),,44,49
235,3,10:32.0,,E. Freedom makes 2-pt layup at rim,44,51
236,3,10:10.0,D. Russell misses 3-pt jump shot from 23 ft,,44,51
237,3,10:07.0,,Defensive rebound by K. Porziņģis,44,51
238,3,9:55.0,,E. Freedom makes 2-pt hook shot from 6 ft,44,53
239,3,9:31.0,C. LeVert misses 3-pt jump shot from 25 ft,,44,53
240,3,9:29.0,,Defensive rebound by Team,44,53
241,3,9:10.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by J. Jack),44,55
242,3,9:08.0,Brooklyn full timeout,,44,55
243,3,9:08.0,Q. Acy enters the game for T. Mozgov,,44,55
244,3,9:08.0,Offensive foul by R. Hollis-Jefferson (drawn by K. Porziņģis),,44,55
245,3,9:08.0,Turnover by R. Hollis-Jefferson (offensive foul),,44,55
246,3,8:56.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,44,55
247,3,8:52.0,Defensive rebound by C. LeVert,,44,55
248,3,8:32.0,D. Russell misses 3-pt jump shot from 27 ft,,44,55
249,3,8:29.0,,Defensive rebound by E. Freedom,44,55
250,3,8:17.0,,K. Porziņģis makes 2-pt jump shot from 16 ft,44,57
251,3,8:17.0,,Shooting foul by R. Hollis-Jefferson (drawn by K. Porziņģis),44,57
252,3,8:17.0,,K. Porziņģis makes free throw 1 of 1,44,58
253,3,8:09.0,Personal foul by E. Freedom (drawn by Q. Acy),,44,58
254,3,7:54.0,D. Russell makes 2-pt jump shot from 11 ft (assist by C. LeVert),,46,58
255,3,7:39.0,,Personal foul by C. LeVert (drawn by T. Hardaway),46,58
256,3,7:39.0,T. Booker enters the game for R. Hollis-Jefferson,,46,58
257,3,7:24.0,,C. Lee misses 2-pt jump shot from 22 ft,46,58
258,3,7:17.0,,Offensive rebound by E. Freedom,46,58
259,3,7:17.0,,E. Freedom makes 2-pt layup at rim,46,60
260,3,6:58.0,D. Russell makes 2-pt jump shot from 13 ft,,48,60
261,3,6:38.0,,T. Hardaway makes 2-pt jump shot from 11 ft,48,62
262,3,6:38.0,,Shooting foul by C. LeVert (drawn by T. Hardaway),48,62
263,3,6:38.0,,T. Hardaway makes free throw 1 of 1,48,63
264,3,6:24.0,T. Booker misses 2-pt hook shot from 6 ft,,48,63
265,3,6:21.0,,Defensive rebound by K. Porziņģis,48,63
266,3,6:14.0,,J. Jack makes 2-pt jump shot from 22 ft,48,65
267,3,6:06.0,Shooting foul by J. Jack (drawn by D. Russell),,48,65
268,3,6:06.0,D. Russell makes free throw 1 of 2,,49,65
269,3,6:06.0,,F. Ntilikina enters the game for K. Porziņģis,49,65
270,3,6:06.0,,M. Beasley enters the game for J. Jack,49,65
271,3,6:06.0,D. Russell makes free throw 2 of 2,,50,65
272,3,5:39.0,,F. Ntilikina misses 2-pt jump shot from 21 ft,50,65
273,3,5:39.0,,Offensive rebound by E. Freedom,50,65
274,3,5:36.0,,E. Freedom makes 2-pt layup from 1 ft,50,67
275,3,5:26.0,A. Crabbe enters the game for C. LeVert,,50,67
276,3,5:26.0,J. Harris enters the game for Q. Acy,,50,67
277,3,5:11.0,A. Crabbe misses 2-pt jump shot from 22 ft,,50,67
278,3,5:11.0,,Defensive rebound by M. Beasley,50,67
279,3,5:03.0,,C. Lee makes 3-pt jump shot from 22 ft (assist by T. Hardaway),50,70
280,3,5:02.0,Brooklyn full timeout,,50,70
281,3,5:02.0,S. Dinwiddie enters the game for D. Russell,,50,70
282,3,4:41.0,D. Carroll misses 2-pt jump shot from 14 ft,,50,70
283,3,4:38.0,,Defensive rebound by C. Lee,50,70
284,3,4:24.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Beasley),50,72
285,3,4:09.0,T. Booker makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,52,72
286,3,3:54.0,,M. Beasley misses 2-pt jump shot from 9 ft,52,72
287,3,3:51.0,,Offensive rebound by E. Freedom,52,72
288,3,3:50.0,,E. Freedom makes 2-pt layup from 1 ft,52,74
289,3,3:44.0,Shooting foul by M. Beasley (drawn by D. Carroll),,52,74
290,3,3:44.0,D. Carroll makes free throw 1 of 2,,53,74
291,3,3:44.0,D. Carroll makes free throw 2 of 2,,54,74
292,3,3:33.0,,M. Beasley makes 2-pt layup from 1 ft (assist by F. Ntilikina),54,76
293,3,3:22.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,57,76
294,3,3:10.0,,Turnover by M. Beasley (turnover),57,76
295,3,3:10.0,Personal foul by M. Beasley (drawn by D. Carroll),,57,76
296,3,3:10.0,,D. McDermott enters the game for T. Hardaway,57,76
297,3,3:10.0,D. Carroll makes free throw 2 of 2,,58,76
298,3,3:10.0,D. Carroll misses free throw 1 of 2,,58,76
299,3,3:10.0,Offensive rebound by Team,,58,76
300,3,3:08.0,Q. Acy enters the game for D. Carroll,,58,76
301,3,2:48.0,,E. Freedom makes 2-pt hook shot from 7 ft,58,78
302,3,2:35.0,Turnover by Q. Acy (bad pass),,58,78
303,3,2:35.0,,New York full timeout,58,78
304,3,2:29.0,,Offensive foul by E. Freedom (drawn by S. Dinwiddie),58,78
305,3,2:29.0,,Turnover by E. Freedom (offensive foul),58,78
306,3,2:17.0,T. Booker misses 2-pt layup from 1 ft,,58,78
307,3,2:15.0,Offensive rebound by T. Booker,,58,78
308,3,2:14.0,T. Booker makes 2-pt layup from 1 ft,,60,78
309,3,2:00.0,,E. Freedom misses 2-pt layup from 2 ft,60,78
310,3,1:59.0,,Offensive rebound by Team,60,78
311,3,1:49.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by C. Lee),60,81
312,3,1:34.0,S. Dinwiddie misses 2-pt jump shot from 7 ft (block by E. Freedom),,60,81
313,3,1:32.0,,Defensive rebound by E. Freedom,60,81
314,3,1:29.0,,D. McDermott misses 3-pt jump shot from 25 ft,60,81
315,3,1:23.0,Defensive rebound by T. Booker,,60,81
316,3,1:08.0,T. Booker makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,63,81
317,3,0:49.0,,F. Ntilikina makes 2-pt jump shot from 21 ft (assist by E. Freedom),63,83
318,3,0:35.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,66,83
319,3,0:29.0,,C. Lee misses 3-pt jump shot from 27 ft,66,83
320,3,0:26.0,Defensive rebound by Q. Acy,,66,83
321,3,0:06.0,J. Harris misses 3-pt jump shot from 25 ft,,66,83
322,3,0:02.0,Offensive rebound by Team,,66,83
323,3,0:00.0,Q. Acy misses 3-pt jump shot from 23 ft,,66,83
324,3,0:00.0,Offensive rebound by Team,,66,83
325,4,11:47.0,,F. Ntilikina misses 2-pt jump shot from 13 ft,66,83
326,4,11:43.0,Defensive rebound by T. Booker,,66,83
327,4,11:37.0,Personal foul by T. Hardaway (drawn by T. Booker),,66,83
328,4,11:32.0,J. Harris misses 2-pt jump shot from 16 ft,,66,83
329,4,11:29.0,,Defensive rebound by K. O'Quinn,66,83
330,4,11:21.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),66,86
331,4,11:03.0,Q. Acy makes 3-pt jump shot from 27 ft (assist by J. Harris),,69,86
332,4,10:35.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,69,88
333,4,10:16.0,Q. Acy misses 3-pt jump shot from 27 ft,,69,88
334,4,10:13.0,,Defensive rebound by T. Hardaway,69,88
335,4,10:05.0,,F. Ntilikina makes 3-pt jump shot from 24 ft,69,91
336,4,9:58.0,Brooklyn full timeout,,69,91
337,4,9:58.0,C. LeVert enters the game for A. Crabbe,,69,91
338,4,9:58.0,J. Allen enters the game for T. Booker,,69,91
339,4,9:58.0,T. Zeller enters the game for S. Dinwiddie,,69,91
340,4,9:58.0,S. Kilpatrick enters the game for Q. Acy,,69,91
341,4,9:43.0,T. Zeller makes 2-pt jump shot from 20 ft (assist by C. LeVert),,71,91
342,4,9:32.0,,K. Porziņģis misses 2-pt hook shot from 6 ft,71,91
343,4,9:29.0,Defensive rebound by T. Zeller,,71,91
344,4,9:26.0,J. Harris misses 3-pt jump shot from 23 ft,,71,91
345,4,9:23.0,,Defensive rebound by D. McDermott,71,91
346,4,9:11.0,,T. Hardaway misses 3-pt jump shot from 25 ft,71,91
347,4,9:07.0,Defensive rebound by T. Zeller,,71,91
348,4,9:01.0,S. Kilpatrick misses 2-pt jump shot from 17 ft,,71,91
349,4,8:56.0,,Defensive rebound by K. O'Quinn,71,91
350,4,8:55.0,,Turnover by K. O'Quinn (bad pass; steal by J. Allen),71,91
351,4,8:51.0,J. Allen makes 2-pt layup from 2 ft,,73,91
352,4,8:43.0,,Turnover by F. Ntilikina (bad pass; steal by J. Harris),73,91
353,4,8:37.0,T. Zeller misses 2-pt jump shot from 20 ft,,73,91
354,4,8:33.0,,Defensive rebound by K. O'Quinn,73,91
355,4,8:19.0,,T. Hardaway misses 2-pt jump shot from 20 ft,73,91
356,4,8:17.0,,Offensive rebound by K. O'Quinn,73,91
357,4,8:15.0,,D. McDermott misses 3-pt jump shot from 24 ft,73,91
358,4,8:15.0,Defensive rebound by C. LeVert,,73,91
359,4,8:07.0,Shooting foul by K. Porziņģis (drawn by C. LeVert),,73,91
360,4,8:07.0,C. LeVert misses free throw 1 of 2,,73,91
361,4,8:07.0,Offensive rebound by Team,,73,91
362,4,8:07.0,,J. Jack enters the game for F. Ntilikina,73,91
363,4,8:07.0,C. LeVert misses free throw 2 of 2,,73,91
364,4,8:04.0,,Defensive rebound by K. O'Quinn,73,91
365,4,7:54.0,,Personal foul by J. Harris (drawn by D. McDermott),73,91
366,4,7:50.0,,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),73,93
367,4,7:28.0,C. LeVert makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),,76,93
368,4,7:11.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,76,93
369,4,7:08.0,Defensive rebound by S. Kilpatrick,,76,93
370,4,6:58.0,C. LeVert misses 3-pt jump shot from 25 ft,,76,93
371,4,6:55.0,,Defensive rebound by D. McDermott,76,93
372,4,6:42.0,,K. O'Quinn misses 2-pt jump shot from 8 ft,76,93
373,4,6:37.0,,Offensive rebound by K. Porziņģis,76,93
374,4,6:37.0,,K. Porziņģis makes 2-pt layup at rim,76,95
375,4,6:24.0,S. Kilpatrick makes 2-pt jump shot from 19 ft (assist by T. Zeller),,78,95
