,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
102,2,11:52.0,,M. Hezonja makes 2-pt dunk from 1 ft (assist by W. Iwundu),21,34
103,2,11:38.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,23,34
104,2,11:14.0,,D. Augustin misses 2-pt layup from 1 ft (block by G. Dragić),23,34
105,2,11:10.0,Defensive rebound by W. Ellington,,23,34
106,2,11:09.0,Personal foul by W. Iwundu (drawn by G. Dragić),,23,34
107,2,11:02.0,Turnover by G. Dragić (bad pass; steal by D. Augustin),,23,34
108,2,10:46.0,,Shooting foul by B. Adebayo (drawn by M. Speights),23,34
109,2,10:46.0,,M. Speights makes free throw 1 of 2,23,35
110,2,10:46.0,J. Mickey enters the game for B. Adebayo,,23,35
111,2,10:46.0,,M. Speights makes free throw 2 of 2,23,36
112,2,10:35.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),,26,36
113,2,10:09.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by M. Hezonja),26,39
114,2,9:55.0,Personal foul by W. Iwundu (drawn by T. Johnson),,26,39
115,2,9:40.0,Turnover by Team (shot clock),,26,39
116,2,9:17.0,,M. Hezonja makes 2-pt hook shot from 6 ft,26,41
117,2,8:58.0,T. Johnson makes 2-pt layup from 3 ft,,28,41
118,2,8:58.0,Shooting foul by M. Hezonja (drawn by T. Johnson),,28,41
119,2,8:58.0,T. Johnson makes free throw 1 of 1,,29,41
120,2,8:44.0,,D. Augustin makes 2-pt layup from 1 ft (assist by M. Speights),29,43
121,2,8:33.0,,Technical foul by D. Augustin,29,43
122,2,8:33.0,T. Johnson makes technical free throw,,30,43
123,2,8:22.0,J. Mickey makes 2-pt dunk from 2 ft (assist by G. Dragić),,32,43
124,2,8:01.0,,M. Hezonja misses 3-pt jump shot from 26 ft,32,43
125,2,7:57.0,Defensive rebound by T. Johnson,,32,43
126,2,7:55.0,Shooting foul by A. Afflalo (drawn by K. Olynyk),,32,43
127,2,7:55.0,K. Olynyk makes free throw 1 of 2,,33,43
128,2,7:55.0,,J. Simmons enters the game for A. Afflalo,33,43
129,2,7:55.0,D. Walton enters the game for G. Dragić,,33,43
130,2,7:55.0,K. Olynyk makes free throw 2 of 2,,34,43
131,2,7:38.0,,W. Iwundu makes 2-pt layup from 2 ft (assist by M. Hezonja),34,45
132,2,7:28.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),,37,45
133,2,7:11.0,,J. Simmons misses 3-pt jump shot from 24 ft,37,45
134,2,7:08.0,Defensive rebound by D. Walton,,37,45
135,2,6:59.0,Personal foul by W. Iwundu (drawn by K. Olynyk),,37,45
136,2,6:59.0,,Orlando full timeout,37,45
137,2,6:59.0,,A. Gordon enters the game for M. Speights,37,45
138,2,6:59.0,,B. Biyombo enters the game for M. Hezonja,37,45
139,2,6:59.0,,E. Payton enters the game for W. Iwundu,37,45
140,2,6:59.0,K. Olynyk makes free throw 1 of 2,,38,45
141,2,6:59.0,K. Olynyk makes free throw 2 of 2,,39,45
142,2,6:44.0,,J. Simmons misses 2-pt layup from 1 ft,39,45
143,2,6:41.0,,Offensive rebound by B. Biyombo,39,45
144,2,6:41.0,,B. Biyombo makes 2-pt dunk at rim,39,47
145,2,6:18.0,Turnover by K. Olynyk (bad pass; steal by D. Augustin),,39,47
146,2,6:12.0,,Turnover by J. Simmons (bad pass; steal by K. Olynyk),39,47
147,2,6:10.0,Personal foul by D. Augustin (drawn by K. Olynyk),,39,47
148,2,6:10.0,K. Olynyk makes free throw 1 of 2,,40,47
149,2,6:10.0,,E. Fournier enters the game for D. Augustin,40,47
150,2,6:10.0,H. Whiteside enters the game for T. Johnson,,40,47
151,2,6:10.0,J. Richardson enters the game for J. Mickey,,40,47
152,2,6:10.0,K. Olynyk makes free throw 2 of 2,,41,47
153,2,6:02.0,,E. Fournier misses 2-pt jump shot from 12 ft,41,47
154,2,5:58.0,Defensive rebound by W. Ellington,,41,47
155,2,5:44.0,H. Whiteside makes 2-pt layup from 1 ft (assist by K. Olynyk),,43,47
156,2,5:34.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),43,50
157,2,5:14.0,K. Olynyk misses 2-pt layup from 2 ft,,43,50
158,2,5:12.0,,Defensive rebound by E. Fournier,43,50
159,2,5:08.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by E. Fournier),43,52
160,2,5:00.0,Miami full timeout,,43,52
161,2,5:00.0,G. Dragić enters the game for K. Olynyk,,43,52
162,2,5:00.0,J. Mickey enters the game for D. Walton,,43,52
163,2,4:49.0,Turnover by J. Richardson (traveling),,43,52
164,2,4:29.0,,B. Biyombo misses 2-pt jump shot from 14 ft,43,52
165,2,4:26.0,Defensive rebound by G. Dragić,,43,52
166,2,4:16.0,J. Mickey makes 2-pt layup from 1 ft (assist by W. Ellington),,45,52
167,2,4:07.0,,Shooting foul by W. Ellington (drawn by E. Payton),45,52
168,2,4:07.0,,E. Payton misses free throw 1 of 2,45,52
169,2,4:07.0,,Offensive rebound by Team,45,52
170,2,4:07.0,,E. Payton misses free throw 2 of 2,45,52
171,2,4:04.0,,Offensive rebound by B. Biyombo,45,52
172,2,4:02.0,,E. Payton makes 2-pt jump shot from 9 ft,45,54
173,2,3:40.0,H. Whiteside misses 2-pt hook shot from 8 ft,,45,54
174,2,3:36.0,Offensive rebound by H. Whiteside,,45,54
175,2,3:36.0,H. Whiteside misses 2-pt jump shot from 9 ft,,45,54
176,2,3:36.0,,Defensive rebound by Team,45,54
177,2,3:36.0,Loose ball foul by J. Mickey (drawn by A. Gordon),,45,54
178,2,3:17.0,,A. Gordon makes 2-pt jump shot from 1 ft,45,56
179,2,3:03.0,J. Mickey misses 2-pt layup from 1 ft (block by B. Biyombo),,45,56
180,2,3:03.0,,Defensive rebound by E. Fournier,45,56
181,2,2:57.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),45,59
182,2,2:40.0,G. Dragić makes 2-pt layup from 1 ft,,47,59
183,2,2:34.0,,E. Payton makes 2-pt layup from 1 ft,47,61
184,2,2:17.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by G. Dragić),,50,61
185,2,1:58.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),50,64
186,2,1:30.0,W. Ellington misses 3-pt jump shot from 24 ft,,50,64
187,2,1:30.0,Offensive rebound by Team,,50,64
188,2,1:28.0,T. Johnson enters the game for W. Ellington,,50,64
189,2,1:05.0,,E. Fournier makes 2-pt layup from 1 ft,50,66
190,2,0:49.0,J. Mickey misses 3-pt jump shot from 23 ft,,50,66
191,2,0:46.0,Offensive rebound by H. Whiteside,,50,66
192,2,0:38.0,G. Dragić misses 3-pt jump shot from 25 ft,,50,66
193,2,0:35.0,,Defensive rebound by A. Gordon,50,66
194,2,0:28.0,K. Olynyk enters the game for J. Mickey,,50,66
195,2,0:25.0,,J. Simmons misses 2-pt layup from 3 ft (block by J. Richardson),50,66
196,2,0:20.0,Defensive rebound by G. Dragić,,50,66
197,2,0:19.0,G. Dragić misses 2-pt layup from 1 ft (block by B. Biyombo),,50,66
198,2,0:19.0,,Defensive rebound by J. Simmons,50,66
199,3,11:41.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by E. Payton),50,68
200,3,11:22.0,Turnover by T. Johnson (discontinued dribble),,50,68
201,3,11:10.0,,E. Fournier misses 2-pt layup from 4 ft,50,68
202,3,11:09.0,,Offensive rebound by B. Biyombo,50,68
203,3,11:09.0,,Personal foul by T. Johnson (drawn by B. Biyombo),50,68
204,3,10:55.0,,E. Payton misses 2-pt jump shot from 8 ft,50,68
205,3,10:51.0,Defensive rebound by K. Olynyk,,50,68
206,3,10:36.0,G. Dragić misses 3-pt jump shot from 22 ft,,50,68
207,3,10:31.0,,Defensive rebound by E. Fournier,50,68
208,3,10:24.0,,J. Simmons misses 2-pt layup at rim,50,68
209,3,10:22.0,Defensive rebound by K. Olynyk,,50,68
210,3,10:18.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,53,68
211,3,10:12.0,,J. Simmons makes 2-pt dunk at rim (assist by A. Gordon),53,70
212,3,10:00.0,Personal foul by E. Fournier (drawn by T. Johnson),,53,70
213,3,9:54.0,T. Johnson makes 2-pt jump shot from 7 ft (assist by G. Dragić),,55,70
214,3,9:34.0,,Shooting foul by T. Johnson (drawn by J. Simmons),55,70
215,3,9:34.0,,J. Simmons makes free throw 1 of 2,55,71
216,3,9:34.0,,J. Simmons misses free throw 2 of 2,55,71
217,3,9:31.0,Defensive rebound by K. Olynyk,,55,71
218,3,9:22.0,Turnover by G. Dragić (bad pass),,55,71
219,3,9:05.0,,Turnover by E. Payton (bad pass; steal by G. Dragić),55,71
220,3,9:02.0,G. Dragić makes 2-pt layup from 1 ft,,57,71
221,3,8:57.0,,Personal foul by G. Dragić (drawn by E. Fournier),57,71
222,3,8:50.0,,A. Gordon misses 2-pt jump shot from 9 ft,57,71
223,3,8:46.0,Defensive rebound by H. Whiteside,,57,71
224,3,8:35.0,T. Johnson makes 3-pt jump shot from 22 ft (assist by J. Richardson),,60,71
225,3,8:35.0,,Orlando full timeout,60,71
226,3,8:22.0,,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),60,73
227,3,8:06.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),,63,73
228,3,7:52.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),63,76
229,3,7:37.0,T. Johnson makes 2-pt dunk from 1 ft (assist by J. Richardson),,65,76
230,3,7:28.0,,Personal foul by T. Johnson (drawn by E. Payton),65,76
231,3,7:21.0,,Turnover by E. Payton (out of bounds lost ball),65,76
232,3,7:07.0,T. Johnson makes 2-pt dunk from 1 ft (assist by H. Whiteside),,67,76
233,3,6:57.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),67,79
234,3,6:43.0,J. Richardson makes 2-pt jump shot from 8 ft,,69,79
235,3,6:29.0,,E. Fournier misses 3-pt jump shot from 23 ft,69,79
236,3,6:29.0,,Offensive rebound by B. Biyombo,69,79
237,3,6:25.0,,A. Gordon misses 3-pt jump shot from 25 ft,69,79
238,3,6:25.0,Defensive rebound by J. Richardson,,69,79
239,3,6:05.0,Personal foul by J. Simmons (drawn by K. Olynyk),,69,79
240,3,5:57.0,T. Johnson makes 2-pt jump shot from 17 ft,,71,79
241,3,5:57.0,Shooting foul by B. Biyombo (drawn by T. Johnson),,71,79
242,3,5:57.0,T. Johnson misses free throw 1 of 1,,71,79
243,3,5:55.0,,Defensive rebound by B. Biyombo,71,79
244,3,5:45.0,,E. Payton misses 2-pt jump shot from 11 ft,71,79
245,3,5:41.0,Defensive rebound by H. Whiteside,,71,79
246,3,5:24.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,74,79
247,3,5:24.0,,Orlando full timeout,74,79
248,3,5:09.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by J. Simmons),74,82
249,3,4:48.0,T. Johnson makes 2-pt layup from 1 ft (assist by H. Whiteside),,76,82
250,3,4:34.0,,E. Fournier makes 2-pt jump shot from 16 ft (assist by B. Biyombo),76,84
251,3,4:24.0,,Personal foul by K. Olynyk (drawn by E. Payton),76,84
252,3,4:24.0,Turnover by K. Olynyk (turnover),,76,84
253,3,4:04.0,,A. Gordon makes 2-pt jump shot from 13 ft,76,86
254,3,4:03.0,Miami full timeout,,76,86
255,3,3:50.0,G. Dragić misses 2-pt layup from 3 ft,,76,86
256,3,3:47.0,Offensive rebound by G. Dragić,,76,86
257,3,3:47.0,G. Dragić misses 2-pt layup from 3 ft,,76,86
258,3,3:46.0,Offensive rebound by Team,,76,86
259,3,3:46.0,H. Whiteside misses 2-pt jump shot from 3 ft (block by E. Fournier),,76,86
260,3,3:44.0,,Defensive rebound by E. Fournier,76,86
261,3,3:32.0,,Turnover by E. Payton (bad pass; steal by J. Richardson),76,86
262,3,3:30.0,Shooting foul by J. Simmons (drawn by K. Olynyk),,76,86
263,3,3:30.0,K. Olynyk makes free throw 1 of 2,,77,86
264,3,3:30.0,W. Ellington enters the game for G. Dragić,,77,86
265,3,3:30.0,K. Olynyk misses free throw 2 of 2,,77,86
266,3,3:27.0,,Defensive rebound by A. Gordon,77,86
267,3,3:17.0,,A. Gordon misses 3-pt jump shot from 24 ft,77,86
268,3,3:14.0,Defensive rebound by J. Richardson,,77,86
269,3,3:05.0,T. Johnson makes 2-pt jump shot from 8 ft,,79,86
270,3,2:52.0,,Turnover by J. Simmons (lost ball; steal by J. Richardson),79,86
271,3,2:37.0,K. Olynyk misses 3-pt jump shot from 26 ft,,79,86
272,3,2:34.0,,Defensive rebound by J. Simmons,79,86
273,3,2:29.0,,A. Afflalo enters the game for B. Biyombo,79,86
274,3,2:29.0,,M. Speights enters the game for J. Simmons,79,86
275,3,2:29.0,B. Adebayo enters the game for H. Whiteside,,79,86
276,3,2:22.0,,E. Fournier misses 2-pt jump shot from 14 ft,79,86
277,3,2:18.0,Defensive rebound by K. Olynyk,,79,86
278,3,2:10.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by T. Johnson),,82,86
279,3,1:59.0,,E. Payton misses 2-pt layup from 2 ft,82,86
280,3,1:55.0,Defensive rebound by K. Olynyk,,82,86
281,3,1:48.0,J. Richardson misses 2-pt layup from 18 ft,,82,86
282,3,1:44.0,,Defensive rebound by A. Gordon,82,86
283,3,1:39.0,,M. Speights misses 3-pt jump shot from 24 ft,82,86
284,3,1:36.0,Defensive rebound by J. Richardson,,82,86
285,3,1:25.0,,D. Augustin enters the game for E. Payton,82,86
286,3,1:14.0,Turnover by Team (shot clock),,82,86
287,3,0:57.0,,A. Gordon makes 2-pt jump shot from 11 ft (assist by D. Augustin),82,88
288,3,0:39.0,T. Johnson makes 2-pt jump shot from 18 ft,,84,88
289,3,0:22.0,,A. Gordon makes 2-pt jump shot from 16 ft,84,90
290,3,0:04.0,T. Johnson makes 2-pt layup from 2 ft,,86,90
291,3,0:02.0,,Personal foul by B. Adebayo (drawn by E. Fournier),86,90
292,3,0:02.0,,E. Fournier makes free throw 1 of 2,86,91
293,3,0:02.0,,M. Hezonja enters the game for A. Gordon,86,91
294,3,0:02.0,,E. Fournier makes free throw 2 of 2,86,92
295,3,0:00.0,T. Johnson misses 2-pt jump shot from 23 ft,,86,92
296,3,0:00.0,Offensive rebound by Team,,86,92
297,4,11:45.0,W. Ellington misses 3-pt jump shot from 25 ft,,86,92
298,4,11:42.0,,Defensive rebound by M. Hezonja,86,92
299,4,11:26.0,,M. Speights misses 2-pt jump shot from 17 ft,86,92
300,4,11:23.0,Defensive rebound by W. Ellington,,86,92
301,4,11:03.0,B. Adebayo misses 2-pt hook shot from 6 ft,,86,92
302,4,10:59.0,Offensive rebound by J. Mickey,,86,92
303,4,10:58.0,J. Mickey makes 2-pt layup from 1 ft,,88,92
304,4,10:40.0,,A. Afflalo makes 2-pt jump shot from 7 ft,88,94
305,4,10:28.0,G. Dragić makes 2-pt layup from 1 ft,,90,94
306,4,10:05.0,,M. Speights makes 2-pt jump shot from 10 ft,90,96
307,4,9:52.0,G. Dragić makes 2-pt jump shot from 10 ft,,92,96
308,4,9:52.0,Shooting foul by M. Speights (drawn by G. Dragić),,92,96
309,4,9:52.0,G. Dragić makes free throw 1 of 1,,93,96
310,4,9:44.0,,Personal foul by W. Ellington (drawn by A. Afflalo),93,96
311,4,9:38.0,,D. Augustin misses 3-pt jump shot from 25 ft,93,96
312,4,9:36.0,Defensive rebound by W. Ellington,,93,96
313,4,9:24.0,G. Dragić misses 2-pt layup from 2 ft,,93,96
314,4,9:21.0,,Defensive rebound by M. Speights,93,96
315,4,9:09.0,,Turnover by E. Payton (out of bounds lost ball),93,96
316,4,9:03.0,Personal foul by E. Payton (drawn by J. Mickey),,93,96
317,4,8:51.0,J. Richardson misses 2-pt jump shot from 18 ft,,93,96
318,4,8:47.0,,Defensive rebound by M. Hezonja,93,96
319,4,8:27.0,,M. Hezonja makes 2-pt dunk at rim (assist by A. Afflalo),93,98
320,4,8:09.0,G. Dragić misses 2-pt layup from 3 ft (block by E. Payton),,93,98
321,4,8:07.0,Offensive rebound by B. Adebayo,,93,98
322,4,8:07.0,B. Adebayo makes 2-pt dunk at rim,,95,98
323,4,8:07.0,,Orlando full timeout,95,98
324,4,8:07.0,,J. Simmons enters the game for D. Augustin,95,98
325,4,8:07.0,T. Johnson enters the game for J. Mickey,,95,98
326,4,7:50.0,,M. Speights misses 2-pt jump shot from 3 ft,95,98
327,4,7:47.0,Defensive rebound by B. Adebayo,,95,98
328,4,7:34.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,97,98
329,4,7:14.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by E. Payton),97,101
330,4,6:55.0,W. Ellington misses 3-pt jump shot from 24 ft,,97,101
331,4,6:51.0,,Defensive rebound by M. Hezonja,97,101
332,4,6:40.0,,E. Payton misses 2-pt layup from 2 ft,97,101
333,4,6:38.0,Defensive rebound by T. Johnson,,97,101
334,4,6:34.0,T. Johnson misses 2-pt jump shot from 19 ft,,97,101
335,4,6:32.0,Offensive rebound by Team,,97,101
336,4,6:32.0,Personal foul by E. Payton (drawn by G. Dragić),,97,101
337,4,6:32.0,,B. Biyombo enters the game for A. Afflalo,97,101
338,4,6:32.0,,E. Fournier enters the game for M. Speights,97,101
339,4,6:32.0,,A. Gordon enters the game for M. Hezonja,97,101
340,4,6:28.0,Turnover by W. Ellington (step out of bounds),,97,101
341,4,6:14.0,,Personal foul by J. Richardson (drawn by A. Gordon),97,101
342,4,6:14.0,,A. Gordon makes 2-pt layup from 2 ft (assist by J. Simmons),97,103
343,4,5:54.0,Personal foul by E. Payton (drawn by J. Richardson),,97,103
344,4,5:44.0,T. Johnson misses 2-pt layup from 2 ft,,97,103
345,4,5:40.0,,Defensive rebound by J. Simmons,97,103
346,4,5:34.0,,Turnover by B. Biyombo (offensive goaltending),97,103
347,4,5:34.0,Miami full timeout,,97,103
348,4,5:34.0,H. Whiteside enters the game for B. Adebayo,,97,103
349,4,5:12.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by T. Johnson),,100,103
350,4,4:53.0,,A. Gordon misses 2-pt jump shot from 10 ft,100,103
351,4,4:50.0,Defensive rebound by G. Dragić,,100,103
352,4,4:43.0,J. Richardson misses 2-pt jump shot from 14 ft (block by A. Gordon),,100,103
353,4,4:39.0,,Defensive rebound by A. Gordon,100,103
354,4,4:29.0,,E. Payton misses 2-pt layup from 4 ft,100,103
355,4,4:29.0,,Offensive rebound by A. Gordon,100,103
356,4,4:29.0,,Personal foul by J. Richardson (drawn by A. Gordon),100,103
357,4,4:14.0,,E. Fournier misses 2-pt jump shot from 21 ft,100,103
358,4,4:12.0,,Offensive rebound by Team,100,103
359,4,3:56.0,,E. Fournier misses 3-pt jump shot from 24 ft,100,103
360,4,3:51.0,,Offensive rebound by B. Biyombo,100,103
361,4,3:49.0,,B. Biyombo makes 2-pt hook shot from 2 ft (assist by J. Simmons),100,105
362,4,3:36.0,G. Dragić makes 3-pt jump shot from 25 ft,,103,105
363,4,3:16.0,,A. Gordon misses 3-pt jump shot from 25 ft,103,105
364,4,3:13.0,,Offensive rebound by B. Biyombo,103,105
365,4,3:13.0,,Orlando full timeout,103,105
366,4,3:02.0,,E. Fournier misses 2-pt layup from 2 ft,103,105
367,4,3:00.0,Defensive rebound by H. Whiteside,,103,105
368,4,2:38.0,J. Richardson makes 2-pt layup from 3 ft (assist by G. Dragić),,105,105
369,4,2:15.0,,Turnover by E. Fournier (bad pass; steal by G. Dragić),105,105
370,4,2:04.0,G. Dragić makes 2-pt jump shot from 8 ft (assist by H. Whiteside),,107,105
371,4,1:46.0,,Turnover by E. Payton (turnover),107,105
372,4,1:35.0,G. Dragić makes 2-pt layup from 3 ft,,109,105
373,4,1:35.0,,Orlando full timeout,109,105
374,4,1:12.0,,Shooting foul by J. Richardson (drawn by A. Gordon),109,105
375,4,1:12.0,,A. Gordon makes free throw 1 of 3,109,106
