,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHOENIX_ACTION,BROOKLYN_SCORE,PHOENIX_SCORE
38,1,7:34.0,,Defensive rebound by M. Chriss,7,10
39,1,7:19.0,,T. Warren misses 2-pt jump shot from 17 ft,7,10
40,1,7:17.0,Defensive rebound by R. Hollis-Jefferson,,7,10
41,1,7:07.0,D. Russell makes 2-pt layup from 12 ft,,9,10
42,1,6:56.0,,Turnover by M. James (bad pass; steal by C. LeVert),9,10
43,1,6:49.0,Turnover by C. LeVert (bad pass; steal by M. James),,9,10
44,1,6:46.0,,M. James misses 2-pt layup from 1 ft (block by D. Russell),9,10
45,1,6:46.0,Defensive rebound by Team,,9,10
46,1,6:46.0,D. Carroll enters the game for C. LeVert,,9,10
47,1,6:38.0,Turnover by D. Russell (discontinued dribble),,9,10
48,1,6:22.0,,Shooting foul by A. Crabbe (drawn by D. Booker),9,10
49,1,6:22.0,,D. Booker makes free throw 1 of 2,9,11
50,1,6:22.0,J. Harris enters the game for A. Crabbe,,9,11
51,1,6:22.0,,D. Booker makes free throw 2 of 2,9,12
52,1,6:15.0,J. Harris misses 3-pt jump shot from 26 ft,,9,12
53,1,6:13.0,,Defensive rebound by T. Warren,9,12
54,1,6:05.0,,Shooting foul by D. Carroll (drawn by M. James),9,12
55,1,6:05.0,,M. James makes free throw 1 of 2,9,13
56,1,6:05.0,,A. Len enters the game for T. Chandler,9,13
57,1,6:05.0,,M. James makes free throw 2 of 2,9,14
58,1,5:55.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,12,14
59,1,5:38.0,,D. Booker makes 2-pt jump shot from 18 ft,12,16
60,1,5:25.0,J. Harris misses 2-pt layup from 2 ft (block by A. Len),,12,16
61,1,5:25.0,Offensive rebound by Team,,12,16
62,1,5:25.0,,D. Bender enters the game for M. Chriss,12,16
63,1,5:25.0,C. LeVert enters the game for D. Russell,,12,16
64,1,5:25.0,S. Dinwiddie enters the game for D. Carroll,,12,16
65,1,5:25.0,T. Zeller enters the game for T. Mozgov,,12,16
66,1,5:13.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,15,16
67,1,4:52.0,,D. Bender misses 2-pt jump shot from 15 ft,15,16
68,1,4:50.0,Defensive rebound by S. Dinwiddie,,15,16
69,1,4:48.0,J. Harris misses 3-pt jump shot from 24 ft,,15,16
70,1,4:44.0,,Defensive rebound by D. Bender,15,16
71,1,4:37.0,,M. James misses 3-pt jump shot from 26 ft,15,16
72,1,4:34.0,Defensive rebound by J. Harris,,15,16
73,1,4:26.0,R. Hollis-Jefferson makes 2-pt layup at rim,,17,16
74,1,4:04.0,,Turnover by D. Booker (lost ball; steal by C. LeVert),17,16
75,1,4:00.0,C. LeVert makes 2-pt layup from 1 ft,,19,16
76,1,4:00.0,,Phoenix full timeout,19,16
77,1,4:00.0,,T. Ulis enters the game for M. James,19,16
78,1,4:00.0,Q. Acy enters the game for R. Hollis-Jefferson,,19,16
79,1,3:51.0,,Turnover by T. Ulis (bad pass),19,16
80,1,3:37.0,T. Zeller misses 2-pt layup at rim (block by A. Len),,19,16
81,1,3:34.0,,Defensive rebound by D. Bender,19,16
82,1,3:26.0,,T. Ulis misses 3-pt jump shot from 25 ft,19,16
83,1,3:22.0,Defensive rebound by Q. Acy,,19,16
84,1,3:12.0,J. Harris makes 2-pt layup at rim (assist by S. Dinwiddie),,21,16
85,1,2:56.0,,D. Booker misses 2-pt jump shot from 13 ft,21,16
86,1,2:54.0,Defensive rebound by S. Dinwiddie,,21,16
87,1,2:50.0,Q. Acy misses 3-pt jump shot from 23 ft,,21,16
88,1,2:46.0,,Defensive rebound by T. Warren,21,16
89,1,2:42.0,,Turnover by T. Warren (traveling),21,16
90,1,2:42.0,,J. Jackson enters the game for D. Booker,21,16
91,1,2:42.0,,T. Daniels enters the game for T. Warren,21,16
92,1,2:30.0,Q. Acy misses 3-pt jump shot from 25 ft,,21,16
93,1,2:28.0,Offensive rebound by T. Zeller,,21,16
94,1,2:18.0,T. Zeller makes 2-pt layup at rim (assist by S. Dinwiddie),,23,16
95,1,2:00.0,,J. Jackson misses 3-pt jump shot from 28 ft,23,16
96,1,1:55.0,Defensive rebound by C. LeVert,,23,16
97,1,1:35.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,23,16
98,1,1:31.0,,Defensive rebound by T. Ulis,23,16
99,1,1:25.0,,D. Bender misses 3-pt jump shot from 24 ft,23,16
100,1,1:22.0,,Offensive rebound by A. Len,23,16
101,1,1:11.0,,T. Ulis misses 3-pt jump shot from 24 ft,23,16
102,1,1:08.0,Defensive rebound by Q. Acy,,23,16
103,1,0:58.0,T. Zeller makes 2-pt layup from 1 ft (assist by Q. Acy),,25,16
104,1,0:40.0,,A. Len misses 2-pt layup from 3 ft,25,16
105,1,0:38.0,Defensive rebound by C. LeVert,,25,16
106,1,0:33.0,J. Harris makes 2-pt layup from 1 ft (assist by Q. Acy),,27,16
107,1,0:33.0,Shooting foul by J. Jackson (drawn by J. Harris),,27,16
108,1,0:33.0,J. Harris makes free throw 1 of 1,,28,16
109,1,0:26.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by T. Ulis),28,19
110,1,0:02.0,Turnover by C. LeVert (bad pass),,28,19
111,1,0:00.0,,T. Ulis misses 3-pt jump shot from 38 ft,28,19
112,1,0:00.0,,Offensive rebound by Team,28,19
113,2,11:47.0,J. Harris makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,31,19
114,2,11:23.0,,Turnover by T. Ulis (out of bounds lost ball),31,19
115,2,11:14.0,Offensive foul by T. Mozgov (drawn by T. Ulis),,31,19
116,2,11:14.0,Turnover by T. Mozgov (offensive foul),,31,19
117,2,11:00.0,,T. Daniels misses 3-pt jump shot from 27 ft,31,19
118,2,10:55.0,,Offensive rebound by D. Bender,31,19
119,2,10:48.0,,J. Jackson misses 2-pt layup from 7 ft,31,19
120,2,10:47.0,Defensive rebound by Team,,31,19
121,2,10:33.0,A. Crabbe misses 2-pt jump shot from 11 ft,,31,19
122,2,10:28.0,Offensive rebound by A. Crabbe,,31,19
123,2,10:20.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,31,19
124,2,10:18.0,,Defensive rebound by D. Bender,31,19
125,2,10:12.0,,T. Ulis misses 2-pt jump shot from 16 ft,31,19
126,2,10:08.0,,Offensive rebound by A. Len,31,19
127,2,10:06.0,,J. Dudley enters the game for D. Bender,31,19
128,2,10:06.0,D. Carroll enters the game for A. Crabbe,,31,19
129,2,10:03.0,,Turnover by J. Jackson (turnover; steal by T. Mozgov),31,19
130,2,9:56.0,Personal foul by J. Jackson (drawn by T. Mozgov),,31,19
131,2,9:56.0,A. Crabbe enters the game for D. Carroll,,31,19
132,2,9:48.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by J. Harris),,34,19
133,2,9:36.0,,Shooting foul by A. Crabbe (drawn by J. Jackson),34,19
134,2,9:36.0,,J. Jackson misses free throw 1 of 2,34,19
135,2,9:36.0,,Offensive rebound by Team,34,19
136,2,9:36.0,,D. Booker enters the game for T. Daniels,34,19
137,2,9:36.0,C. LeVert enters the game for A. Crabbe,,34,19
138,2,9:36.0,,J. Jackson makes free throw 2 of 2,34,20
139,2,9:20.0,C. LeVert misses 3-pt jump shot from 25 ft,,34,20
140,2,9:14.0,Offensive rebound by T. Mozgov,,34,20
141,2,9:01.0,C. LeVert misses 2-pt layup from 1 ft,,34,20
142,2,8:58.0,,Defensive rebound by A. Len,34,20
143,2,8:53.0,,Shooting foul by T. Mozgov (drawn by A. Len),34,20
144,2,8:53.0,,A. Len makes free throw 1 of 2,34,21
145,2,8:53.0,,T. Warren enters the game for J. Jackson,34,21
146,2,8:53.0,D. Carroll enters the game for J. Harris,,34,21
147,2,8:53.0,,A. Len makes free throw 2 of 2,34,22
148,2,8:45.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,34,22
149,2,8:43.0,,Defensive rebound by A. Len,34,22
150,2,8:38.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by T. Ulis),34,25
151,2,8:37.0,Brooklyn full timeout,,34,25
152,2,8:28.0,Personal foul by T. Ulis (drawn by S. Dinwiddie),,34,25
153,2,8:20.0,C. LeVert misses 2-pt layup from 6 ft (block by J. Dudley),,34,25
154,2,8:17.0,Offensive rebound by C. LeVert,,34,25
155,2,8:16.0,C. LeVert misses 2-pt layup at rim,,34,25
156,2,8:14.0,,Defensive rebound by J. Dudley,34,25
157,2,8:12.0,,D. Booker misses 3-pt jump shot from 24 ft,34,25
158,2,8:08.0,,Offensive rebound by D. Booker,34,25
159,2,8:05.0,,D. Booker makes 2-pt jump shot from 9 ft,34,27
160,2,7:50.0,Def 3 sec tech foul by A. Len,,34,27
161,2,7:50.0,S. Dinwiddie makes technical free throw,,35,27
162,2,7:50.0,D. Russell enters the game for T. Mozgov,,35,27
163,2,7:50.0,Q. Acy enters the game for R. Hollis-Jefferson,,35,27
164,2,7:38.0,C. LeVert misses 3-pt jump shot from 25 ft,,35,27
165,2,7:34.0,,Defensive rebound by Team,35,27
166,2,7:25.0,,Personal foul by D. Carroll (drawn by J. Dudley),35,27
167,2,7:15.0,,J. Dudley misses 2-pt jump shot from 20 ft,35,27
168,2,7:12.0,Defensive rebound by D. Russell,,35,27
169,2,7:07.0,S. Dinwiddie misses 2-pt jump shot from 11 ft (block by T. Warren),,35,27
170,2,7:04.0,,Defensive rebound by A. Len,35,27
171,2,6:58.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),35,29
172,2,6:32.0,C. LeVert misses 2-pt layup at rim,,35,29
173,2,6:30.0,,Defensive rebound by J. Dudley,35,29
174,2,6:22.0,,Personal foul by Q. Acy,35,29
175,2,6:22.0,Technical foul by Q. Acy,,35,29
176,2,6:22.0,,D. Booker makes technical free throw,35,30
177,2,6:22.0,J. Harris enters the game for S. Dinwiddie,,35,30
178,2,6:12.0,,Shooting foul by C. LeVert (drawn by A. Len),35,30
179,2,6:12.0,,A. Len makes free throw 1 of 2,35,31
180,2,6:12.0,,A. Len misses free throw 2 of 2,35,31
181,2,6:10.0,Defensive rebound by D. Russell,,35,31
182,2,5:59.0,D. Russell misses 3-pt jump shot from 25 ft,,35,31
183,2,5:56.0,,Defensive rebound by A. Len,35,31
184,2,5:50.0,,D. Booker misses 2-pt layup at rim,35,31
185,2,5:49.0,Personal take foul by J. Dudley (drawn by C. LeVert),,35,31
186,2,5:49.0,S. Dinwiddie enters the game for D. Russell,,35,31
187,2,5:48.0,Defensive rebound by C. LeVert,,35,31
188,2,5:36.0,Q. Acy misses 3-pt jump shot from 26 ft,,35,31
189,2,5:33.0,,Defensive rebound by T. Warren,35,31
190,2,5:28.0,,Offensive foul by A. Len (drawn by Q. Acy),35,31
191,2,5:28.0,,Turnover by A. Len (offensive foul),35,31
192,2,5:28.0,D. Russell enters the game for S. Dinwiddie,,35,31
193,2,5:18.0,Turnover by D. Russell (bad pass; steal by A. Len),,35,31
194,2,5:14.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),35,33
195,2,4:58.0,D. Russell makes 2-pt layup at rim,,37,33
196,2,4:47.0,,Personal foul by D. Russell (drawn by T. Ulis),37,33
197,2,4:47.0,,T. Ulis makes free throw 1 of 2,37,34
198,2,4:47.0,,T. Ulis makes free throw 2 of 2,37,35
199,2,4:45.0,Personal foul by T. Ulis (drawn by D. Russell),,37,35
200,2,4:45.0,,M. James enters the game for T. Ulis,37,35
201,2,4:34.0,Shooting foul by A. Len (drawn by Q. Acy),,37,35
202,2,4:34.0,Q. Acy makes free throw 1 of 2,,38,35
203,2,4:34.0,Q. Acy makes free throw 2 of 2,,39,35
204,2,4:23.0,,Personal foul by C. LeVert (drawn by J. Dudley),39,35
205,2,4:23.0,,J. Dudley misses free throw 1 of 2,39,35
206,2,4:23.0,,Offensive rebound by Team,39,35
207,2,4:23.0,R. Hollis-Jefferson enters the game for Q. Acy,,39,35
208,2,4:23.0,,J. Dudley makes free throw 2 of 2,39,36
209,2,4:11.0,Offensive foul by C. LeVert (drawn by J. Dudley),,39,36
210,2,4:11.0,Turnover by C. LeVert (offensive foul),,39,36
211,2,4:11.0,S. Kilpatrick enters the game for C. LeVert,,39,36
212,2,3:58.0,,M. James makes 2-pt jump shot from 1 ft,39,38
213,2,3:46.0,J. Harris misses 2-pt jump shot from 19 ft,,39,38
214,2,3:43.0,,Defensive rebound by A. Len,39,38
215,2,3:34.0,,Shooting foul by J. Harris (drawn by T. Warren),39,38
216,2,3:34.0,,T. Warren misses free throw 1 of 2,39,38
217,2,3:34.0,,Offensive rebound by Team,39,38
218,2,3:34.0,,T. Warren misses free throw 2 of 2,39,38
219,2,3:28.0,,Offensive rebound by A. Len,39,38
220,2,3:28.0,,A. Len misses 2-pt layup at rim,39,38
221,2,3:27.0,,Offensive rebound by A. Len,39,38
222,2,3:27.0,,A. Len misses 2-pt layup at rim,39,38
223,2,3:27.0,Defensive rebound by D. Carroll,,39,38
224,2,3:22.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,42,38
225,2,3:20.0,,Phoenix full timeout,42,38
226,2,3:03.0,,A. Len misses 2-pt jump shot from 1 ft,42,38
227,2,3:03.0,,Offensive rebound by A. Len,42,38
228,2,3:03.0,,Shooting foul by J. Harris (drawn by A. Len),42,38
229,2,3:03.0,,A. Len misses free throw 1 of 2,42,38
230,2,3:03.0,,Offensive rebound by Team,42,38
231,2,3:03.0,,A. Len makes free throw 2 of 2,42,39
232,2,2:40.0,Turnover by S. Kilpatrick (traveling),,42,39
233,2,2:31.0,,Shooting foul by J. Harris (drawn by M. James),42,39
234,2,2:31.0,,M. James makes free throw 1 of 2,42,40
235,2,2:31.0,,M. James makes free throw 2 of 2,42,41
236,2,2:21.0,Turnover by D. Russell (bad pass; steal by T. Warren),,42,41
237,2,2:16.0,,T. Warren misses 2-pt layup from 3 ft,42,41
238,2,2:13.0,Defensive rebound by J. Harris,,42,41
239,2,2:08.0,Shooting foul by D. Booker (drawn by D. Russell),,42,41
240,2,2:08.0,D. Russell misses free throw 1 of 2,,42,41
241,2,2:08.0,Offensive rebound by Team,,42,41
242,2,2:08.0,S. Dinwiddie enters the game for J. Harris,,42,41
243,2,2:08.0,D. Russell misses free throw 2 of 2,,42,41
244,2,2:06.0,,Defensive rebound by A. Len,42,41
245,2,1:50.0,,A. Len misses 2-pt jump shot from 11 ft,42,41
246,2,1:46.0,,Offensive rebound by J. Dudley,42,41
247,2,1:44.0,,Turnover by J. Dudley (bad pass; steal by D. Russell),42,41
248,2,1:40.0,Turnover by D. Russell (lost ball; steal by D. Booker),,42,41
249,2,1:34.0,,T. Warren misses 2-pt layup from 1 ft,42,41
250,2,1:28.0,Defensive rebound by S. Kilpatrick,,42,41
251,2,1:28.0,Personal foul by J. Dudley (drawn by R. Hollis-Jefferson),,42,41
252,2,1:28.0,R. Hollis-Jefferson makes free throw 1 of 2,,43,41
253,2,1:28.0,,J. Jackson enters the game for J. Dudley,43,41
254,2,1:28.0,R. Hollis-Jefferson makes free throw 2 of 2,,44,41
255,2,1:17.0,,D. Booker misses 3-pt jump shot from 24 ft,44,41
256,2,1:13.0,Defensive rebound by D. Carroll,,44,41
257,2,1:03.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,47,41
258,2,0:47.0,,Turnover by A. Len (turnover),47,41
259,2,0:34.0,S. Kilpatrick misses 2-pt layup from 1 ft (block by J. Jackson),,47,41
260,2,0:34.0,Offensive rebound by Team,,47,41
261,2,0:27.0,S. Dinwiddie misses 3-pt jump shot from 22 ft,,47,41
262,2,0:23.0,,Defensive rebound by J. Jackson,47,41
263,2,0:01.0,,M. James misses 3-pt jump shot from 22 ft,47,41
264,2,0:01.0,,Offensive rebound by Team,47,41
265,3,11:48.0,A. Crabbe misses 2-pt layup from 12 ft,,47,41
266,3,11:45.0,Offensive rebound by D. Carroll,,47,41
267,3,11:45.0,D. Carroll misses 2-pt layup from 7 ft (block by T. Warren),,47,41
268,3,11:45.0,Offensive rebound by Team,,47,41
269,3,11:37.0,T. Mozgov misses 2-pt jump shot from 16 ft,,47,41
270,3,11:34.0,,Defensive rebound by T. Warren,47,41
271,3,11:15.0,,T. Warren misses 2-pt jump shot from 15 ft,47,41
272,3,11:12.0,Defensive rebound by D. Carroll,,47,41
273,3,10:59.0,T. Mozgov makes 2-pt layup at rim (assist by D. Russell),,49,41
274,3,10:41.0,,Personal foul by A. Crabbe (drawn by T. Chandler),49,41
275,3,10:41.0,C. LeVert enters the game for A. Crabbe,,49,41
276,3,10:35.0,,D. Booker makes 2-pt hook shot from 9 ft (assist by M. Chriss),49,43
277,3,10:18.0,D. Carroll misses 2-pt layup from 2 ft,,49,43
278,3,10:17.0,,Defensive rebound by M. Chriss,49,43
279,3,10:13.0,,Personal foul by D. Russell (drawn by M. James),49,43
280,3,10:07.0,,Turnover by M. Chriss (bad pass; steal by J. Harris),49,43
281,3,10:02.0,Shooting foul by M. Chriss (drawn by D. Carroll),,49,43
282,3,10:02.0,D. Carroll makes free throw 1 of 2,,50,43
283,3,10:02.0,D. Carroll makes free throw 2 of 2,,51,43
284,3,9:50.0,,T. Warren misses 3-pt jump shot from 25 ft,51,43
285,3,9:50.0,,Offensive rebound by Team,51,43
286,3,9:50.0,Loose ball foul by T. Mozgov (drawn by T. Chandler),,51,43
287,3,9:42.0,,M. Chriss misses 3-pt jump shot from 25 ft,51,43
288,3,9:40.0,Defensive rebound by D. Russell,,51,43
289,3,9:34.0,D. Russell makes 2-pt layup at rim,,53,43
290,3,9:16.0,,Turnover by T. Chandler (bad pass; steal by C. LeVert),53,43
291,3,9:08.0,D. Russell misses 2-pt jump shot from 20 ft,,53,43
292,3,9:06.0,,Defensive rebound by M. James,53,43
293,3,8:58.0,,T. Warren makes 2-pt dunk at rim (assist by M. James),53,45
294,3,8:29.0,J. Harris misses 3-pt jump shot from 22 ft,,53,45
295,3,8:26.0,,Defensive rebound by T. Chandler,53,45
296,3,8:16.0,,Turnover by D. Booker (bad pass; steal by C. LeVert),53,45
297,3,8:11.0,J. Harris misses 3-pt jump shot from 23 ft,,53,45
298,3,8:08.0,,Defensive rebound by M. Chriss,53,45
299,3,8:05.0,,T. Warren makes 2-pt layup at rim (assist by M. Chriss),53,47
300,3,7:49.0,D. Carroll misses 3-pt jump shot from 24 ft,,53,47
301,3,7:45.0,,Defensive rebound by T. Warren,53,47
302,3,7:43.0,,M. Chriss makes 2-pt layup from 1 ft (assist by T. Warren),53,49
303,3,7:42.0,Brooklyn full timeout,,53,49
304,3,7:25.0,T. Mozgov misses 2-pt layup from 2 ft,,53,49
305,3,7:24.0,,Defensive rebound by Team,53,49
306,3,7:15.0,,Personal foul by C. LeVert (drawn by D. Booker),53,49
307,3,7:15.0,Q. Acy enters the game for C. LeVert,,53,49
308,3,7:05.0,,D. Booker misses 2-pt jump shot from 15 ft,53,49
309,3,7:02.0,Defensive rebound by D. Carroll,,53,49
310,3,6:58.0,D. Carroll makes 2-pt layup from 1 ft (assist by D. Russell),,55,49
311,3,6:45.0,,Personal foul by T. Mozgov (drawn by T. Chandler),55,49
312,3,6:45.0,,T. Chandler misses free throw 1 of 2,55,49
313,3,6:45.0,,Offensive rebound by Team,55,49
314,3,6:45.0,T. Zeller enters the game for T. Mozgov,,55,49
315,3,6:45.0,,T. Chandler makes free throw 2 of 2,55,50
316,3,6:35.0,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),,57,50
317,3,6:35.0,,Violation by T. Chandler (def goaltending),57,50
318,3,6:19.0,,M. James misses 2-pt jump shot from 8 ft,57,50
319,3,6:14.0,,Offensive rebound by T. Chandler,57,50
320,3,6:14.0,,T. Chandler misses 2-pt layup at rim,57,50
321,3,6:14.0,Defensive rebound by Q. Acy,,57,50
322,3,6:12.0,D. Carroll misses 3-pt jump shot from 23 ft,,57,50
323,3,6:09.0,,Defensive rebound by D. Booker,57,50
324,3,6:06.0,Offensive charge foul by D. Booker (drawn by Q. Acy),,57,50
325,3,6:06.0,,Turnover by D. Booker (offensive foul),57,50
326,3,5:55.0,D. Russell misses 2-pt jump shot from 6 ft,,57,50
327,3,5:52.0,Offensive rebound by D. Carroll,,57,50
328,3,5:52.0,D. Carroll makes 2-pt layup at rim,,59,50
329,3,5:52.0,,Phoenix full timeout,59,50
330,3,5:52.0,,T. Ulis enters the game for M. James,59,50
331,3,5:43.0,Violation by Q. Acy (kicked ball),,59,50
332,3,5:29.0,,T. Ulis misses 3-pt jump shot from 26 ft,59,50
333,3,5:27.0,Defensive rebound by D. Carroll,,59,50
334,3,5:18.0,Turnover by J. Harris (bad pass; steal by D. Booker),,59,50
335,3,5:09.0,,Personal block foul by Q. Acy (drawn by M. Chriss),59,50
336,3,5:09.0,,M. Chriss makes free throw 1 of 2,59,51
337,3,5:09.0,,M. Chriss makes free throw 2 of 2,59,52
338,3,5:02.0,Turnover by D. Carroll (lost ball; steal by T. Warren),,59,52
339,3,5:00.0,,Shooting foul by D. Carroll (drawn by T. Warren),59,52
340,3,5:00.0,,T. Warren makes free throw 1 of 2,59,53
341,3,5:00.0,S. Dinwiddie enters the game for D. Russell,,59,53
342,3,5:00.0,A. Crabbe enters the game for D. Carroll,,59,53
343,3,5:00.0,,T. Warren makes free throw 2 of 2,59,54
344,3,4:50.0,S. Dinwiddie misses 2-pt layup from 12 ft (block by T. Warren),,59,54
345,3,4:47.0,Offensive rebound by S. Dinwiddie,,59,54
346,3,4:45.0,Q. Acy misses 3-pt jump shot from 23 ft,,59,54
347,3,4:45.0,,Defensive rebound by T. Chandler,59,54
348,3,4:32.0,,T. Warren makes 2-pt jump shot from 16 ft,59,56
349,3,4:09.0,J. Harris makes 2-pt layup at rim (assist by Q. Acy),,61,56
350,3,3:59.0,,T. Ulis makes 2-pt jump shot from 7 ft,61,58
351,3,3:43.0,T. Zeller makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,63,58
352,3,3:24.0,,T. Warren misses 2-pt jump shot from 19 ft,63,58
353,3,3:23.0,Defensive rebound by Q. Acy,,63,58
354,3,3:23.0,,Loose ball foul by M. Chriss (drawn by Q. Acy),63,58
355,3,3:23.0,,D. Bender enters the game for M. Chriss,63,58
356,3,3:23.0,,A. Len enters the game for T. Chandler,63,58
357,3,3:23.0,S. Kilpatrick enters the game for J. Harris,,63,58
358,3,3:07.0,Q. Acy misses 2-pt layup from 1 ft,,63,58
359,3,3:05.0,Offensive rebound by T. Zeller,,63,58
360,3,2:45.0,S. Dinwiddie misses 2-pt layup from 8 ft,,63,58
361,3,2:41.0,,Defensive rebound by T. Warren,63,58
362,3,2:38.0,,D. Booker misses 2-pt layup from 2 ft,63,58
363,3,2:38.0,,Offensive rebound by T. Warren,63,58
364,3,2:35.0,,T. Warren makes 2-pt layup at rim,63,60
365,3,2:31.0,Personal foul by A. Len (drawn by A. Crabbe),,63,60
366,3,2:31.0,,J. Jackson enters the game for T. Warren,63,60
367,3,2:24.0,Personal foul by D. Booker (drawn by S. Kilpatrick),,63,60
368,3,2:24.0,,T. Daniels enters the game for D. Booker,63,60
369,3,2:20.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,63,60
370,3,2:18.0,,Defensive rebound by A. Len,63,60
371,3,2:14.0,,J. Jackson misses 2-pt dunk at rim,63,60
372,3,2:14.0,Defensive rebound by Q. Acy,,63,60
373,3,2:08.0,Shooting foul by J. Jackson (drawn by T. Zeller),,63,60
374,3,2:08.0,T. Zeller misses free throw 1 of 2,,63,60
375,3,2:08.0,Offensive rebound by Team,,63,60
376,3,2:08.0,T. Zeller makes free throw 2 of 2,,64,60
377,3,1:58.0,,T. Ulis makes 2-pt jump shot from 18 ft,64,62
378,3,1:42.0,A. Crabbe makes 2-pt jump shot from 17 ft (assist by S. Dinwiddie),,66,62
379,3,1:19.0,,Shooting block foul by Q. Acy (drawn by J. Jackson),66,62
380,3,1:19.0,,J. Jackson misses free throw 1 of 2,66,62
381,3,1:19.0,,Offensive rebound by Team,66,62
382,3,1:19.0,D. Carroll enters the game for Q. Acy,,66,62
383,3,1:19.0,,J. Jackson makes free throw 2 of 2,66,63
384,3,1:03.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,66,63
385,3,1:01.0,Offensive rebound by T. Zeller,,66,63
386,3,1:00.0,T. Zeller makes 2-pt layup at rim,,68,63
387,3,0:50.0,,T. Ulis makes 2-pt jump shot from 19 ft,68,65
388,3,0:41.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),,71,65
389,3,0:41.0,Shooting foul by T. Daniels (drawn by A. Crabbe),,71,65
390,3,0:41.0,A. Crabbe makes free throw 1 of 1,,72,65
391,3,0:33.0,,T. Ulis makes 3-pt jump shot from 24 ft,72,68
392,3,0:24.0,D. Carroll misses 3-pt jump shot from 25 ft,,72,68
393,3,0:23.0,,Defensive rebound by Team,72,68
