,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
40,1,7:40.0,Defensive rebound by K. Love,,7,13
41,1,7:34.0,I. Thomas misses 2-pt layup from 2 ft,,7,13
42,1,7:34.0,Offensive rebound by J. Crowder,,7,13
43,1,7:23.0,I. Thomas misses 2-pt jump shot from 14 ft,,7,13
44,1,7:19.0,,Defensive rebound by A. Gordon,7,13
45,1,7:17.0,,A. Gordon misses 2-pt layup from 2 ft,7,13
46,1,7:13.0,Defensive rebound by K. Love,,7,13
47,1,6:59.0,Shooting foul by A. Gordon (drawn by K. Love),,7,13
48,1,6:59.0,K. Love makes free throw 1 of 2,,8,13
49,1,6:59.0,K. Love makes free throw 2 of 2,,9,13
50,1,6:41.0,,Turnover by A. Gordon (bad pass; steal by L. James),9,13
51,1,6:37.0,,Offensive charge foul by L. James (drawn by A. Gordon),9,13
52,1,6:37.0,Turnover by L. James (offensive foul),,9,13
53,1,6:37.0,C. Osman enters the game for I. Thomas,,9,13
54,1,6:37.0,Technical foul by I. Thomas,,9,13
55,1,6:19.0,,E. Payton misses 2-pt jump shot from 4 ft,9,13
56,1,6:19.0,,Offensive rebound by Team,9,13
57,1,6:19.0,,Personal foul by K. Love (drawn by B. Biyombo),9,13
58,1,6:04.0,,E. Fournier makes 3-pt jump shot from 25 ft,9,16
59,1,5:47.0,L. James misses 2-pt jump shot from 4 ft,,9,16
60,1,5:47.0,,Defensive rebound by A. Gordon,9,16
61,1,5:36.0,,A. Gordon misses 2-pt jump shot from 14 ft,9,16
62,1,5:36.0,Defensive rebound by L. James,,9,16
63,1,5:28.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,12,16
64,1,5:21.0,,Shooting foul by J. Crowder (drawn by E. Payton),12,16
65,1,5:21.0,,E. Payton makes free throw 1 of 2,12,17
66,1,5:21.0,,W. Iwundu enters the game for M. Hezonja,12,17
67,1,5:21.0,,E. Payton makes free throw 2 of 2,12,18
68,1,5:10.0,L. James makes 2-pt layup from 3 ft,,14,18
69,1,5:10.0,,Violation by B. Biyombo (def goaltending),14,18
70,1,4:59.0,,E. Fournier misses 2-pt layup from 4 ft,14,18
71,1,4:55.0,,Offensive rebound by B. Biyombo,14,18
72,1,4:55.0,,B. Biyombo misses 2-pt layup at rim,14,18
73,1,4:55.0,Defensive rebound by L. James,,14,18
74,1,4:55.0,L. James makes 2-pt layup from 2 ft,,16,18
75,1,4:55.0,Shooting foul by A. Gordon (drawn by L. James),,16,18
76,1,4:55.0,,M. Hezonja enters the game for A. Gordon,16,18
77,1,4:55.0,L. James makes free throw 1 of 1,,17,18
78,1,4:51.0,,Orlando full timeout,17,18
79,1,4:35.0,,W. Iwundu makes 2-pt jump shot from 9 ft (assist by E. Fournier),17,20
80,1,4:12.0,L. James misses 2-pt layup from 2 ft,,17,20
81,1,4:07.0,Offensive rebound by L. James,,17,20
82,1,4:07.0,L. James makes 2-pt layup at rim,,19,20
83,1,4:02.0,,B. Biyombo makes 2-pt layup from 4 ft (assist by E. Payton),19,22
84,1,3:41.0,Turnover by J. Smith (out of bounds lost ball),,19,22
85,1,3:41.0,T. Thompson enters the game for K. Love,,19,22
86,1,3:29.0,,E. Payton misses 2-pt jump shot from 5 ft,19,22
87,1,3:26.0,Defensive rebound by J. Smith,,19,22
88,1,3:17.0,C. Osman misses 2-pt layup from 2 ft,,19,22
89,1,3:09.0,Offensive rebound by T. Thompson,,19,22
90,1,3:09.0,T. Thompson makes 2-pt dunk at rim,,21,22
91,1,3:01.0,,M. Hezonja makes 2-pt jump shot from 19 ft (assist by B. Biyombo),21,24
92,1,2:44.0,C. Osman makes 2-pt layup from 3 ft (assist by L. James),,23,24
93,1,2:32.0,,E. Fournier misses 3-pt jump shot from 28 ft,23,24
94,1,2:28.0,Defensive rebound by J. Crowder,,23,24
95,1,2:15.0,J. Crowder misses 3-pt jump shot from 25 ft,,23,24
96,1,2:12.0,,Defensive rebound by B. Biyombo,23,24
97,1,1:58.0,,E. Payton misses 3-pt jump shot from 24 ft,23,24
98,1,1:55.0,Defensive rebound by T. Thompson,,23,24
99,1,1:49.0,L. James makes 3-pt jump shot from 25 ft,,26,24
100,1,1:48.0,,Orlando full timeout,26,24
101,1,1:48.0,,D. Augustin enters the game for E. Payton,26,24
102,1,1:48.0,,M. Speights enters the game for B. Biyombo,26,24
103,1,1:48.0,K. Korver enters the game for J. Smith,,26,24
104,1,1:48.0,D. Wade enters the game for J. Crowder,,26,24
105,1,1:28.0,,M. Hezonja misses 3-pt jump shot from 26 ft,26,24
106,1,1:24.0,Defensive rebound by K. Korver,,26,24
107,1,1:19.0,L. James makes 3-pt jump shot from 25 ft,,29,24
108,1,1:01.0,,E. Fournier misses 2-pt layup from 3 ft,29,24
109,1,1:01.0,Defensive rebound by T. Thompson,,29,24
110,1,0:55.0,L. James misses 3-pt jump shot from 25 ft,,29,24
111,1,0:55.0,,Defensive rebound by W. Iwundu,29,24
112,1,0:47.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by W. Iwundu),29,27
113,1,0:28.0,D. Wade misses 2-pt layup from 3 ft,,29,27
114,1,0:27.0,,Defensive rebound by Team,29,27
115,1,0:27.0,J. Green enters the game for L. James,,29,27
116,1,0:04.0,,Turnover by E. Fournier (traveling),29,27
117,1,0:00.0,Shooting foul by M. Hezonja (drawn by J. Green),,29,27
118,1,0:00.0,J. Green makes free throw 1 of 2,,30,27
119,1,0:00.0,J. Green makes free throw 2 of 2,,31,27
120,1,0:00.0,Technical foul by D. Wade,,31,27
121,1,0:00.0,,E. Fournier makes flagrant free throw 1 of 3,31,28
122,1,0:00.0,,E. Fournier makes free throw 2 of 3,31,29
123,1,0:00.0,,E. Fournier makes free throw 3 of 3,31,30
124,2,11:39.0,K. Korver misses 2-pt jump shot from 12 ft,,31,30
125,2,11:39.0,Offensive rebound by Team,,31,30
126,2,11:39.0,,Loose ball foul by M. Hezonja (drawn by T. Thompson),31,30
127,2,11:35.0,I. Thomas makes 2-pt jump shot from 15 ft,,33,30
128,2,11:11.0,,Turnover by W. Iwundu (bad pass; steal by D. Wade),33,30
129,2,11:06.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Wade),,35,30
130,2,10:52.0,,M. Speights makes 3-pt jump shot from 23 ft (assist by D. Augustin),35,33
131,2,10:42.0,I. Thomas misses 3-pt jump shot from 25 ft,,35,33
132,2,10:38.0,,Defensive rebound by W. Iwundu,35,33
133,2,10:34.0,,W. Iwundu makes 2-pt layup from 2 ft,35,35
134,2,10:14.0,J. Green misses 2-pt hook shot from 11 ft,,35,35
135,2,10:11.0,,Defensive rebound by M. Hezonja,35,35
136,2,10:03.0,,A. Afflalo makes 3-pt jump shot from 22 ft (assist by D. Augustin),35,38
137,2,9:50.0,I. Thomas makes 2-pt jump shot from 10 ft,,37,38
138,2,9:39.0,,W. Iwundu makes 2-pt layup from 2 ft (assist by D. Augustin),37,40
139,2,9:26.0,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Wade),,40,40
140,2,9:14.0,,M. Speights misses 3-pt jump shot from 25 ft,40,40
141,2,9:13.0,,Offensive rebound by Team,40,40
142,2,9:13.0,,Personal foul by K. Korver (drawn by W. Iwundu),40,40
143,2,9:13.0,,S. Mack enters the game for W. Iwundu,40,40
144,2,9:04.0,,A. Afflalo misses 2-pt jump shot from 19 ft,40,40
145,2,9:01.0,Defensive rebound by T. Thompson,,40,40
146,2,9:00.0,J. Green misses 2-pt dunk from 1 ft,,40,40
147,2,8:58.0,Offensive rebound by T. Thompson,,40,40
148,2,8:58.0,Shooting foul by A. Afflalo (drawn by T. Thompson),,40,40
149,2,8:58.0,T. Thompson misses free throw 2 of 2,,40,40
150,2,8:58.0,,Defensive rebound by M. Speights,40,40
151,2,8:58.0,T. Thompson misses free throw 1 of 2,,40,40
152,2,8:58.0,Offensive rebound by Team,,40,40
153,2,8:33.0,,M. Speights misses 2-pt jump shot from 16 ft,40,40
154,2,8:30.0,Defensive rebound by D. Wade,,40,40
155,2,8:27.0,Personal foul by M. Speights (drawn by T. Thompson),,40,40
156,2,8:15.0,Personal foul by A. Afflalo (drawn by T. Thompson),,40,40
157,2,8:07.0,T. Thompson makes 2-pt dunk from 1 ft (assist by I. Thomas),,42,40
158,2,8:07.0,Shooting foul by M. Speights (drawn by T. Thompson),,42,40
159,2,8:07.0,T. Thompson makes free throw 1 of 1,,43,40
160,2,7:50.0,,M. Hezonja makes 2-pt layup from 2 ft (assist by M. Speights),43,42
161,2,7:50.0,,Shooting foul by K. Korver (drawn by M. Hezonja),43,42
162,2,7:50.0,,M. Hezonja misses free throw 1 of 1,43,42
163,2,7:47.0,Defensive rebound by D. Wade,,43,42
164,2,7:39.0,D. Wade makes 2-pt layup from 2 ft,,45,42
165,2,7:32.0,,D. Augustin makes 3-pt jump shot from 27 ft (assist by S. Mack),45,45
166,2,7:19.0,Turnover by I. Thomas (bad pass),,45,45
167,2,7:19.0,,Orlando full timeout,45,45
168,2,7:19.0,,A. Gordon enters the game for M. Hezonja,45,45
169,2,7:19.0,L. James enters the game for I. Thomas,,45,45
170,2,6:54.0,,A. Afflalo misses 2-pt jump shot from 14 ft,45,45
171,2,6:51.0,Defensive rebound by K. Korver,,45,45
172,2,6:42.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Green),,47,45
173,2,6:26.0,,D. Augustin misses 3-pt jump shot from 23 ft,47,45
174,2,6:25.0,,Offensive rebound by Team,47,45
175,2,6:25.0,Loose ball foul by T. Thompson (drawn by M. Speights),,47,45
176,2,6:25.0,,E. Payton enters the game for A. Afflalo,47,45
177,2,6:25.0,,E. Fournier enters the game for D. Augustin,47,45
178,2,6:25.0,K. Love enters the game for D. Wade,,47,45
179,2,6:25.0,J. Smith enters the game for T. Thompson,,47,45
180,2,6:15.0,,E. Fournier misses 2-pt layup from 2 ft,47,45
181,2,6:12.0,,Offensive rebound by M. Speights,47,45
182,2,6:11.0,,M. Speights makes 2-pt layup from 3 ft,47,47
183,2,6:00.0,K. Love misses 3-pt jump shot from 24 ft,,47,47
184,2,6:00.0,,Defensive rebound by Team,47,47
185,2,5:41.0,,E. Payton makes 3-pt jump shot from 23 ft (assist by M. Speights),47,50
186,2,5:22.0,Turnover by K. Korver (step out of bounds),,47,50
187,2,5:07.0,,E. Payton makes 2-pt dunk at rim (assist by S. Mack),47,52
188,2,4:51.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,50,52
189,2,4:38.0,,Shooting foul by J. Green (drawn by A. Gordon),50,52
190,2,4:38.0,,A. Gordon makes free throw 1 of 3,50,53
191,2,4:38.0,,A. Gordon misses free throw 2 of 3,50,53
192,2,4:38.0,,Offensive rebound by Team,50,53
193,2,4:38.0,,B. Biyombo enters the game for M. Speights,50,53
194,2,4:38.0,J. Crowder enters the game for J. Green,,50,53
195,2,4:38.0,,A. Gordon makes free throw 3 of 3,50,54
196,2,4:27.0,Shooting foul by A. Gordon (drawn by L. James),,50,54
197,2,4:27.0,L. James makes free throw 1 of 2,,51,54
198,2,4:27.0,,M. Hezonja enters the game for A. Gordon,51,54
199,2,4:27.0,L. James misses free throw 2 of 2,,51,54
200,2,4:25.0,,Defensive rebound by B. Biyombo,51,54
201,2,4:17.0,,E. Payton misses 2-pt jump shot from 16 ft,51,54
202,2,4:14.0,Defensive rebound by J. Crowder,,51,54
203,2,4:08.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,54,54
204,2,3:46.0,,S. Mack misses 3-pt jump shot from 25 ft,54,54
205,2,3:44.0,Defensive rebound by J. Crowder,,54,54
206,2,3:41.0,Turnover by K. Korver (bad pass),,54,54
207,2,3:21.0,,E. Payton makes 2-pt layup from 2 ft (assist by B. Biyombo),54,56
208,2,2:58.0,J. Crowder misses 3-pt jump shot from 22 ft,,54,56
209,2,2:55.0,,Defensive rebound by M. Hezonja,54,56
210,2,2:48.0,,E. Fournier makes 3-pt jump shot from 22 ft (assist by M. Hezonja),54,59
211,2,2:47.0,Cleveland full timeout,,54,59
212,2,2:47.0,D. Wade enters the game for K. Korver,,54,59
213,2,2:41.0,K. Love misses 3-pt jump shot from 22 ft,,54,59
214,2,2:38.0,,Defensive rebound by E. Fournier,54,59
215,2,2:20.0,,Turnover by E. Payton (turnover),54,59
216,2,2:12.0,Personal foul by E. Payton (drawn by K. Love),,54,59
217,2,2:12.0,K. Love makes free throw 1 of 2,,55,59
218,2,2:12.0,,D. Augustin enters the game for E. Payton,55,59
219,2,2:12.0,K. Love makes free throw 2 of 2,,56,59
220,2,2:08.0,,Personal foul by J. Smith (drawn by E. Fournier),56,59
221,2,2:08.0,,E. Fournier misses free throw 1 of 2,56,59
222,2,2:08.0,,Offensive rebound by Team,56,59
223,2,2:08.0,,W. Iwundu enters the game for S. Mack,56,59
224,2,2:08.0,,E. Fournier makes free throw 2 of 2,56,60
225,2,1:50.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,59,60
226,2,1:33.0,,E. Fournier misses 2-pt jump shot from 22 ft,59,60
227,2,1:30.0,Defensive rebound by D. Wade,,59,60
228,2,1:27.0,L. James makes 2-pt dunk at rim (assist by D. Wade),,61,60
229,2,1:12.0,T. Thompson enters the game for K. Love,,61,60
230,2,1:07.0,,D. Augustin makes 2-pt layup from 1 ft (assist by E. Fournier),61,62
231,2,0:50.0,D. Wade makes 2-pt layup from 2 ft,,63,62
232,2,0:40.0,,Turnover by M. Hezonja (bad pass; steal by L. James),63,62
233,2,0:36.0,L. James makes 2-pt layup from 2 ft,,65,62
234,2,0:25.0,,E. Fournier misses 3-pt jump shot from 24 ft,65,62
235,2,0:22.0,,Offensive rebound by B. Biyombo,65,62
236,2,0:22.0,,Shooting foul by T. Thompson (drawn by B. Biyombo),65,62
237,2,0:22.0,,B. Biyombo makes free throw 1 of 2,65,63
238,2,0:22.0,,A. Afflalo enters the game for M. Hezonja,65,63
239,2,0:22.0,K. Love enters the game for T. Thompson,,65,63
240,2,0:22.0,,B. Biyombo makes free throw 2 of 2,65,64
241,2,0:03.0,Shooting foul by B. Biyombo (drawn by D. Wade),,65,64
242,2,0:03.0,D. Wade makes free throw 1 of 2,,66,64
243,2,0:03.0,,M. Speights enters the game for W. Iwundu,66,64
244,2,0:03.0,T. Thompson enters the game for K. Love,,66,64
245,2,0:03.0,D. Wade makes free throw 2 of 2,,67,64
246,2,0:02.0,,Turnover by M. Speights (bad pass; steal by J. Crowder),67,64
247,2,0:00.0,J. Crowder misses 3-pt jump shot from 28 ft,,67,64
248,2,0:00.0,Offensive rebound by Team,,67,64
249,3,11:39.0,K. Love makes 3-pt jump shot from 24 ft (assist by I. Thomas),,70,64
250,3,11:17.0,,Offensive foul by B. Biyombo (drawn by K. Love),70,64
251,3,11:17.0,,Turnover by B. Biyombo (offensive foul),70,64
252,3,11:03.0,I. Thomas makes 2-pt jump shot from 15 ft,,72,64
253,3,10:58.0,,Turnover by E. Fournier (bad pass; steal by J. Crowder),72,64
254,3,10:55.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by J. Crowder),,75,64
255,3,10:55.0,,Orlando full timeout,75,64
256,3,10:36.0,,A. Gordon misses 2-pt layup from 5 ft,75,64
257,3,10:31.0,,Offensive rebound by A. Gordon,75,64
258,3,10:31.0,,A. Gordon makes 2-pt layup at rim,75,66
259,3,10:26.0,Offensive foul by I. Thomas (drawn by A. Gordon),,75,66
260,3,10:26.0,Turnover by I. Thomas (offensive foul),,75,66
261,3,10:14.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by A. Gordon),75,69
262,3,9:55.0,K. Love misses 2-pt jump shot from 11 ft,,75,69
263,3,9:52.0,,Defensive rebound by E. Payton,75,69
264,3,9:44.0,,B. Biyombo misses 2-pt hook shot from 8 ft,75,69
265,3,9:43.0,,Offensive rebound by A. Gordon,75,69
266,3,9:43.0,,A. Gordon makes 2-pt layup at rim,75,71
267,3,9:43.0,Cleveland full timeout,,75,71
268,3,9:31.0,L. James misses 2-pt layup from 2 ft (block by M. Hezonja),,75,71
269,3,9:31.0,Offensive rebound by L. James,,75,71
270,3,9:31.0,Personal foul by B. Biyombo (drawn by L. James),,75,71
271,3,9:24.0,I. Thomas makes 2-pt layup from 2 ft,,77,71
272,3,9:10.0,,Offensive foul by A. Gordon (drawn by I. Thomas),77,71
273,3,9:10.0,,Turnover by A. Gordon (offensive foul),77,71
274,3,8:58.0,L. James misses 2-pt jump shot from 17 ft,,77,71
275,3,8:55.0,Offensive rebound by I. Thomas,,77,71
276,3,8:52.0,K. Love makes 3-pt jump shot from 22 ft (assist by J. Smith),,80,71
277,3,8:42.0,,Personal foul by J. Crowder (drawn by B. Biyombo),80,71
278,3,8:32.0,,A. Gordon makes 2-pt jump shot from 9 ft,80,73
279,3,8:23.0,K. Love misses 3-pt jump shot from 26 ft,,80,73
280,3,8:23.0,,Defensive rebound by B. Biyombo,80,73
281,3,8:14.0,,Personal foul by K. Love (drawn by E. Payton),80,73
282,3,8:05.0,,Offensive foul by E. Fournier (drawn by J. Smith),80,73
283,3,8:05.0,,Turnover by E. Fournier (offensive foul),80,73
284,3,7:50.0,Shooting foul by E. Payton (drawn by I. Thomas),,80,73
285,3,7:50.0,I. Thomas makes free throw 1 of 2,,81,73
286,3,7:50.0,I. Thomas makes free throw 2 of 2,,82,73
287,3,7:37.0,,Turnover by M. Hezonja (lost ball; steal by L. James),82,73
288,3,7:19.0,K. Love misses 3-pt jump shot from 23 ft,,82,73
289,3,7:16.0,,Defensive rebound by E. Payton,82,73
290,3,7:09.0,,M. Hezonja misses 3-pt jump shot from 25 ft,82,73
291,3,7:07.0,Defensive rebound by Team,,82,73
292,3,6:54.0,K. Love misses 2-pt jump shot from 19 ft,,82,73
293,3,6:52.0,,Defensive rebound by B. Biyombo,82,73
294,3,6:49.0,,Turnover by E. Payton (bad pass; steal by L. James),82,73
295,3,6:44.0,I. Thomas makes 3-pt jump shot from 22 ft (assist by L. James),,85,73
296,3,6:38.0,Offensive charge foul by E. Payton (drawn by K. Love),,85,73
297,3,6:38.0,,Turnover by E. Payton (offensive foul),85,73
298,3,6:38.0,,D. Augustin enters the game for E. Payton,85,73
299,3,6:38.0,C. Osman enters the game for I. Thomas,,85,73
300,3,6:23.0,J. Smith misses 2-pt layup from 2 ft,,85,73
301,3,6:17.0,Offensive rebound by K. Love,,85,73
302,3,6:17.0,K. Love makes 2-pt layup at rim,,87,73
303,3,6:12.0,,A. Gordon makes 3-pt jump shot from 25 ft,87,76
304,3,5:53.0,K. Love misses 2-pt jump shot from 5 ft (block by B. Biyombo),,87,76
305,3,5:53.0,Offensive rebound by Team,,87,76
306,3,5:50.0,L. James makes 3-pt jump shot from 25 ft (assist by J. Crowder),,90,76
307,3,5:31.0,,Shooting foul by C. Osman (drawn by B. Biyombo),90,76
308,3,5:31.0,,B. Biyombo makes free throw 1 of 2,90,77
309,3,5:31.0,,W. Iwundu enters the game for M. Hezonja,90,77
310,3,5:31.0,,B. Biyombo makes free throw 2 of 2,90,78
311,3,5:10.0,J. Crowder misses 2-pt jump shot from 21 ft,,90,78
312,3,5:06.0,Offensive rebound by J. Smith,,90,78
313,3,5:03.0,K. Love makes 3-pt jump shot from 22 ft (assist by J. Smith),,93,78
314,3,4:49.0,,W. Iwundu makes 2-pt layup from 2 ft (assist by D. Augustin),93,80
315,3,4:31.0,C. Osman makes 2-pt layup from 2 ft (assist by L. James),,95,80
316,3,4:21.0,,A. Gordon misses 3-pt jump shot from 25 ft,95,80
317,3,4:18.0,Defensive rebound by L. James,,95,80
318,3,4:16.0,C. Osman makes 2-pt layup from 2 ft (assist by L. James),,97,80
319,3,4:16.0,,Violation by A. Gordon (def goaltending),97,80
320,3,4:05.0,,Personal foul by J. Smith (drawn by E. Fournier),97,80
321,3,4:03.0,,Turnover by E. Fournier (bad pass; steal by J. Smith),97,80
322,3,4:00.0,Turnover by L. James (bad pass),,97,80
323,3,3:41.0,,A. Gordon misses 3-pt jump shot from 24 ft,97,80
324,3,3:35.0,,Offensive rebound by B. Biyombo,97,80
325,3,3:35.0,,B. Biyombo misses 2-pt layup at rim,97,80
326,3,3:34.0,Defensive rebound by K. Love,,97,80
327,3,3:29.0,J. Smith makes 3-pt jump shot from 25 ft (assist by J. Crowder),,100,80
328,3,3:29.0,,Orlando full timeout,100,80
329,3,3:29.0,,M. Speights enters the game for B. Biyombo,100,80
330,3,3:10.0,,A. Gordon misses 3-pt jump shot from 23 ft,100,80
331,3,3:06.0,Defensive rebound by L. James,,100,80
332,3,3:01.0,Turnover by L. James (lost ball; steal by W. Iwundu),,100,80
333,3,2:56.0,,W. Iwundu makes 2-pt layup from 2 ft,100,82
334,3,2:52.0,K. Love makes 2-pt layup from 3 ft (assist by C. Osman),,102,82
335,3,2:52.0,Shooting foul by D. Augustin (drawn by K. Love),,102,82
336,3,2:52.0,D. Wade enters the game for J. Smith,,102,82
337,3,2:52.0,K. Love makes free throw 1 of 1,,103,82
338,3,2:37.0,,E. Fournier misses 3-pt jump shot from 27 ft,103,82
339,3,2:34.0,Defensive rebound by C. Osman,,103,82
340,3,2:27.0,D. Wade makes 2-pt layup from 2 ft (assist by K. Love),,105,82
341,3,2:27.0,,Orlando full timeout,105,82
342,3,2:27.0,J. Green enters the game for J. Crowder,,105,82
343,3,2:15.0,,E. Fournier misses 2-pt jump shot from 9 ft,105,82
344,3,2:12.0,Defensive rebound by D. Wade,,105,82
345,3,2:05.0,C. Osman misses 3-pt jump shot from 23 ft,,105,82
346,3,2:02.0,,Defensive rebound by W. Iwundu,105,82
347,3,1:56.0,,W. Iwundu misses 2-pt layup from 7 ft,105,82
348,3,1:53.0,Defensive rebound by D. Wade,,105,82
349,3,1:51.0,Turnover by D. Wade (bad pass; steal by D. Augustin),,105,82
350,3,1:50.0,,Personal take foul by K. Love (drawn by D. Augustin),105,82
351,3,1:50.0,,D. Augustin misses free throw 1 of 2,105,82
352,3,1:50.0,,Offensive rebound by Team,105,82
353,3,1:50.0,,D. Augustin makes free throw 2 of 2,105,83
354,3,1:34.0,L. James misses 2-pt jump shot from 9 ft,,105,83
355,3,1:29.0,Offensive rebound by L. James,,105,83
356,3,1:28.0,L. James misses 2-pt jump shot from 7 ft,,105,83
357,3,1:28.0,,Defensive rebound by A. Gordon,105,83
358,3,1:23.0,,A. Gordon makes 2-pt layup from 3 ft (assist by W. Iwundu),105,85
359,3,1:23.0,,Shooting foul by K. Love (drawn by A. Gordon),105,85
360,3,1:23.0,T. Thompson enters the game for K. Love,,105,85
361,3,1:23.0,,A. Gordon misses free throw 1 of 1,105,85
362,3,1:20.0,Defensive rebound by L. James,,105,85
363,3,0:58.0,T. Thompson misses 2-pt jump shot from 16 ft,,105,85
364,3,0:58.0,Offensive rebound by Team,,105,85
365,3,0:58.0,Turnover by Team (shot clock),,105,85
366,3,0:47.0,,A. Gordon makes 2-pt layup from 2 ft,105,87
367,3,0:47.0,,Shooting foul by J. Green (drawn by A. Gordon),105,87
368,3,0:47.0,,A. Gordon misses free throw 1 of 1,105,87
369,3,0:45.0,Defensive rebound by C. Osman,,105,87
370,3,0:37.0,L. James makes 2-pt jump shot from 13 ft,,107,87
371,3,0:29.0,,A. Gordon misses 2-pt layup from 3 ft (block by L. James),107,87
372,3,0:29.0,Defensive rebound by D. Wade,,107,87
373,3,0:08.0,L. James misses 3-pt jump shot from 25 ft,,107,87
374,3,0:04.0,Offensive rebound by D. Wade,,107,87
375,3,0:01.0,J. Green misses 3-pt jump shot from 23 ft,,107,87
376,3,0:01.0,Offensive rebound by C. Osman,,107,87
377,3,0:00.0,C. Osman misses 2-pt layup at rim,,107,87
378,3,0:00.0,,Defensive rebound by W. Iwundu,107,87
379,4,11:46.0,,A. Gordon misses 3-pt jump shot from 25 ft,107,87
380,4,11:44.0,,Offensive rebound by M. Hezonja,107,87
381,4,11:44.0,,Personal foul by D. Wade (drawn by M. Hezonja),107,87
382,4,11:33.0,,W. Iwundu makes 2-pt layup from 6 ft (assist by D. Augustin),107,89
383,4,11:21.0,Personal foul by W. Iwundu (drawn by I. Thomas),,107,89
384,4,11:16.0,Offensive foul by I. Thomas (drawn by A. Afflalo),,107,89
385,4,11:16.0,Turnover by I. Thomas (offensive foul),,107,89
386,4,11:03.0,,A. Afflalo makes 3-pt jump shot from 26 ft (assist by D. Augustin),107,92
387,4,10:45.0,,Offensive charge foul by J. Green (drawn by D. Augustin),107,92
388,4,10:45.0,Turnover by J. Green (offensive foul),,107,92
389,4,10:33.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by D. Augustin),107,94
390,4,10:14.0,D. Wade makes 2-pt layup from 2 ft,,109,94
391,4,10:14.0,Shooting foul by A. Afflalo (drawn by D. Wade),,109,94
