,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
85,1,0:11.0,,J. Crawford misses 3-pt jump shot from 27 ft,26,24
86,1,0:09.0,Defensive rebound by D. Exum,,26,24
87,1,0:06.0,J. Crowder makes 2-pt layup from 1 ft (assist by D. Exum),,28,24
88,1,0:04.0,,Personal take foul by D. Exum (drawn by T. Jones),28,24
89,1,0:04.0,,A. Brooks enters the game for T. Jones,28,24
90,1,0:00.0,,A. Brooks makes 2-pt layup from 1 ft,28,26
91,2,11:43.0,J. Crowder misses 3-pt jump shot from 24 ft,,28,26
92,2,11:38.0,,Defensive rebound by G. Dieng,28,26
93,2,11:23.0,,A. Brooks makes 2-pt layup from 1 ft,28,28
94,2,11:06.0,J. Jerebko makes 2-pt layup from 1 ft (assist by J. Ingles),,30,28
95,2,10:52.0,,A. Brooks misses 3-pt jump shot from 27 ft,30,28
96,2,10:50.0,Defensive rebound by J. Crowder,,30,28
97,2,10:38.0,Personal foul by A. Brooks (drawn by D. Exum),,30,28
98,2,10:32.0,J. Ingles makes 3-pt jump shot from 25 ft,,33,28
99,2,10:13.0,,K. Towns makes 2-pt layup at rim (assist by A. Brooks),33,30
100,2,9:58.0,D. Favors makes 2-pt jump shot from 15 ft (assist by J. Ingles),,35,30
101,2,9:40.0,,Turnover by N. Bjelica (lost ball; steal by J. Crowder),35,30
102,2,9:38.0,Personal take foul by G. Dieng (drawn by J. Crowder),,35,30
103,2,9:38.0,R. O'Neale enters the game for J. Crowder,,35,30
104,2,9:32.0,D. Exum makes 2-pt layup from 1 ft,,37,30
105,2,9:20.0,,K. Towns misses 3-pt jump shot from 26 ft,37,30
106,2,9:17.0,Defensive rebound by R. O'Neale,,37,30
107,2,9:04.0,J. Jerebko misses 3-pt jump shot from 24 ft,,37,30
108,2,9:00.0,,Defensive rebound by N. Bjelica,37,30
109,2,8:53.0,,J. Crawford misses 2-pt jump shot from 16 ft,37,30
110,2,8:49.0,Defensive rebound by R. O'Neale,,37,30
111,2,8:35.0,J. Jerebko makes 2-pt jump shot from 20 ft (assist by J. Ingles),,39,30
112,2,8:09.0,,A. Brooks misses 3-pt jump shot from 27 ft,39,30
113,2,8:03.0,Defensive rebound by J. Jerebko,,39,30
114,2,7:55.0,J. Jerebko makes 2-pt layup at rim (assist by J. Ingles),,41,30
115,2,7:55.0,,Minnesota full timeout,41,30
116,2,7:55.0,,T. Jones enters the game for G. Dieng,41,30
117,2,7:55.0,,T. Gibson enters the game for N. Bjelica,41,30
118,2,7:55.0,,A. Wiggins enters the game for A. Brooks,41,30
119,2,7:55.0,R. Gobert enters the game for D. Favors,,41,30
120,2,7:38.0,,K. Towns makes 2-pt hook shot from 7 ft,41,32
121,2,7:21.0,D. Exum makes 2-pt jump shot from 7 ft,,43,32
122,2,7:06.0,,K. Towns makes 2-pt layup from 2 ft (assist by T. Jones),43,34
123,2,7:06.0,,Shooting block foul by J. Jerebko (drawn by K. Towns),43,34
124,2,7:06.0,,K. Towns makes free throw 1 of 1,43,35
125,2,6:53.0,J. Jerebko makes 2-pt layup from 2 ft (assist by R. Gobert),,45,35
126,2,6:38.0,,A. Wiggins makes 2-pt dunk at rim (assist by K. Towns),45,37
127,2,6:36.0,Utah full timeout,,45,37
128,2,6:36.0,R. Rubio enters the game for J. Ingles,,45,37
129,2,6:36.0,D. Mitchell enters the game for J. Jerebko,,45,37
130,2,6:36.0,J. Crowder enters the game for D. Exum,,45,37
131,2,6:23.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,48,37
132,2,6:06.0,,Turnover by T. Jones (bad pass; steal by D. Mitchell),48,37
133,2,5:53.0,J. Crowder misses 3-pt jump shot from 22 ft,,48,37
134,2,5:51.0,,Defensive rebound by K. Towns,48,37
135,2,5:51.0,,Turnover by K. Towns (bad pass),48,37
136,2,5:39.0,J. Crowder misses 2-pt layup from 3 ft,,48,37
137,2,5:36.0,Offensive rebound by R. Gobert,,48,37
138,2,5:35.0,R. Gobert makes 2-pt dunk at rim,,50,37
139,2,5:11.0,,A. Wiggins misses 2-pt jump shot from 20 ft,50,37
140,2,5:10.0,,Offensive rebound by Team,50,37
141,2,5:10.0,Loose ball foul by R. O'Neale (drawn by T. Gibson),,50,37
142,2,5:00.0,,T. Jones makes 2-pt layup at rim,50,39
143,2,5:00.0,,Shooting foul by R. Rubio (drawn by T. Jones),50,39
144,2,5:00.0,D. Favors enters the game for R. O'Neale,,50,39
145,2,5:00.0,,T. Jones makes free throw 1 of 1,50,40
146,2,4:51.0,D. Mitchell misses 3-pt jump shot from 26 ft,,50,40
147,2,4:49.0,,Defensive rebound by J. Crawford,50,40
148,2,4:43.0,,J. Crawford makes 2-pt jump shot from 12 ft,50,42
149,2,4:28.0,R. Rubio misses 2-pt jump shot from 16 ft,,50,42
150,2,4:26.0,,Defensive rebound by K. Towns,50,42
151,2,4:21.0,,T. Gibson misses 2-pt layup from 5 ft,50,42
152,2,4:20.0,,Offensive rebound by K. Towns,50,42
153,2,4:19.0,,Shooting foul by R. Rubio (drawn by K. Towns),50,42
154,2,4:19.0,,K. Towns makes free throw 1 of 2,50,43
155,2,4:19.0,,K. Towns makes free throw 2 of 2,50,44
156,2,4:09.0,Turnover by D. Mitchell (traveling),,50,44
157,2,3:53.0,,A. Wiggins misses 3-pt jump shot from 27 ft,50,44
158,2,3:51.0,Defensive rebound by R. Rubio,,50,44
159,2,3:45.0,Shooting foul by T. Gibson (drawn by R. Gobert),,50,44
160,2,3:45.0,R. Gobert misses free throw 1 of 2,,50,44
161,2,3:45.0,Offensive rebound by Team,,50,44
162,2,3:45.0,J. Ingles enters the game for J. Crowder,,50,44
163,2,3:45.0,R. Gobert misses free throw 2 of 2,,50,44
164,2,3:43.0,,Defensive rebound by T. Gibson,50,44
165,2,3:34.0,,K. Towns misses 3-pt jump shot from 25 ft,50,44
166,2,3:31.0,Defensive rebound by R. Gobert,,50,44
167,2,3:20.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by J. Ingles),,53,44
168,2,2:57.0,,T. Gibson misses 2-pt jump shot from 11 ft,53,44
169,2,2:53.0,Defensive rebound by R. Gobert,,53,44
170,2,2:50.0,Turnover by R. Gobert (bad pass; steal by A. Wiggins),,53,44
171,2,2:43.0,,K. Towns makes 2-pt layup at rim (assist by T. Jones),53,46
172,2,2:19.0,J. Ingles misses 3-pt jump shot from 23 ft,,53,46
173,2,2:16.0,Offensive rebound by D. Favors,,53,46
174,2,2:14.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Favors),,56,46
175,2,1:59.0,,A. Wiggins makes 2-pt layup at rim,56,48
176,2,1:59.0,,Shooting foul by R. Gobert (drawn by A. Wiggins),56,48
177,2,1:59.0,,A. Wiggins misses free throw 1 of 1,56,48
178,2,1:59.0,Defensive rebound by R. Gobert,,56,48
179,2,1:43.0,Turnover by D. Mitchell (traveling),,56,48
180,2,1:30.0,,A. Wiggins makes 2-pt jump shot from 7 ft,56,50
181,2,1:12.0,Turnover by D. Mitchell (bad pass; steal by T. Jones),,56,50
182,2,1:11.0,,T. Jones misses 2-pt dunk at rim,56,50
183,2,1:10.0,Defensive rebound by Team,,56,50
184,2,0:52.0,D. Mitchell makes 2-pt jump shot from 9 ft,,58,50
185,2,0:42.0,,J. Crawford misses 2-pt jump shot from 19 ft,58,50
186,2,0:39.0,Defensive rebound by D. Favors,,58,50
187,2,0:33.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by J. Ingles),,61,50
188,2,0:25.0,,T. Jones misses 2-pt layup from 1 ft (block by R. Rubio),61,50
189,2,0:23.0,,Offensive rebound by Team,61,50
190,2,0:12.0,,T. Jones misses 2-pt layup from 3 ft,61,50
191,2,0:09.0,Defensive rebound by R. Gobert,,61,50
192,2,0:01.0,D. Mitchell misses 2-pt jump shot from 12 ft,,61,50
193,2,0:01.0,,Defensive rebound by T. Gibson,61,50
194,3,11:46.0,D. Mitchell makes 2-pt jump shot from 7 ft (assist by R. Rubio),,63,50
195,3,11:24.0,,T. Jones makes 3-pt jump shot from 22 ft (assist by A. Wiggins),63,53
196,3,11:11.0,D. Mitchell makes 2-pt layup from 1 ft (assist by D. Favors),,65,53
197,3,10:47.0,,T. Jones misses 3-pt jump shot from 28 ft,65,53
198,3,10:45.0,Defensive rebound by J. Ingles,,65,53
199,3,10:37.0,R. Rubio makes 2-pt layup from 2 ft,,67,53
200,3,10:15.0,,N. Bjelica misses 2-pt jump shot from 14 ft,67,53
201,3,10:12.0,,Offensive rebound by T. Gibson,67,53
202,3,10:00.0,,A. Wiggins misses 2-pt jump shot from 16 ft,67,53
203,3,9:58.0,Defensive rebound by R. Rubio,,67,53
204,3,9:53.0,Shooting foul by T. Gibson (drawn by R. Gobert),,67,53
205,3,9:53.0,R. Gobert makes free throw 1 of 2,,68,53
206,3,9:53.0,R. Gobert makes free throw 2 of 2,,69,53
207,3,9:36.0,,K. Towns makes 2-pt jump shot from 10 ft (assist by N. Bjelica),69,55
208,3,9:15.0,D. Mitchell makes 2-pt jump shot from 8 ft,,71,55
209,3,9:00.0,,T. Gibson misses 2-pt jump shot from 7 ft (block by R. Gobert),71,55
210,3,8:58.0,Defensive rebound by R. Gobert,,71,55
211,3,8:42.0,D. Favors misses 3-pt jump shot from 23 ft,,71,55
212,3,8:38.0,,Defensive rebound by A. Wiggins,71,55
213,3,8:32.0,,A. Wiggins misses 2-pt jump shot from 7 ft (block by D. Favors),71,55
214,3,8:31.0,,Offensive rebound by Team,71,55
215,3,8:18.0,,Minnesota full timeout,71,55
216,3,8:15.0,,N. Bjelica misses 3-pt jump shot from 25 ft,71,55
217,3,8:12.0,Defensive rebound by J. Ingles,,71,55
218,3,8:03.0,R. Rubio misses 3-pt jump shot from 24 ft,,71,55
219,3,7:59.0,,Defensive rebound by N. Bjelica,71,55
220,3,7:53.0,,T. Jones misses 2-pt layup from 6 ft,71,55
221,3,7:52.0,Defensive rebound by Team,,71,55
222,3,7:41.0,Turnover by R. Rubio (bad pass; steal by T. Jones),,71,55
223,3,7:37.0,,T. Jones makes 2-pt layup at rim,71,57
224,3,7:20.0,D. Mitchell makes 2-pt jump shot from 15 ft,,73,57
225,3,7:05.0,,T. Gibson misses 2-pt jump shot from 17 ft,73,57
226,3,7:02.0,Defensive rebound by J. Ingles,,73,57
227,3,6:46.0,J. Ingles misses 3-pt jump shot from 25 ft,,73,57
228,3,6:44.0,,Defensive rebound by K. Towns,73,57
229,3,6:26.0,,A. Wiggins misses 2-pt jump shot from 13 ft,73,57
230,3,6:22.0,Defensive rebound by J. Ingles,,73,57
231,3,6:07.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by J. Ingles),,76,57
232,3,5:59.0,,Minnesota full timeout,76,57
233,3,5:59.0,J. Crowder enters the game for R. Gobert,,76,57
234,3,5:45.0,,T. Jones makes 2-pt layup at rim,76,59
235,3,5:32.0,D. Favors misses 2-pt jump shot from 17 ft,,76,59
236,3,5:30.0,Offensive rebound by R. Rubio,,76,59
237,3,5:27.0,Personal foul by N. Bjelica (drawn by J. Ingles),,76,59
238,3,5:23.0,J. Crowder makes 2-pt jump shot from 18 ft (assist by J. Ingles),,78,59
239,3,5:08.0,,T. Jones makes 3-pt jump shot from 22 ft (assist by A. Wiggins),78,62
240,3,5:00.0,Personal foul by N. Bjelica (drawn by D. Favors),,78,62
241,3,5:00.0,,J. Crawford enters the game for N. Bjelica,78,62
242,3,5:00.0,R. O'Neale enters the game for J. Ingles,,78,62
243,3,4:52.0,Shooting foul by J. Crawford (drawn by D. Favors),,78,62
244,3,4:52.0,D. Favors misses free throw 1 of 2,,78,62
245,3,4:52.0,Offensive rebound by Team,,78,62
246,3,4:52.0,D. Favors makes free throw 2 of 2,,79,62
247,3,4:38.0,,K. Towns misses 3-pt jump shot from 26 ft,79,62
248,3,4:34.0,Defensive rebound by R. Rubio,,79,62
249,3,4:27.0,R. Rubio makes 2-pt jump shot from 18 ft (assist by R. O'Neale),,81,62
250,3,3:57.0,,J. Crawford misses 3-pt jump shot from 22 ft,81,62
251,3,3:54.0,,Offensive rebound by T. Gibson,81,62
252,3,3:54.0,,Turnover by K. Towns (bad pass),81,62
253,3,3:54.0,D. Exum enters the game for R. Rubio,,81,62
254,3,3:41.0,D. Mitchell misses 2-pt jump shot from 19 ft,,81,62
255,3,3:37.0,,Defensive rebound by K. Towns,81,62
256,3,3:34.0,,Personal foul by R. O'Neale (drawn by A. Wiggins),81,62
257,3,3:29.0,,A. Wiggins makes 2-pt layup at rim,81,64
258,3,3:10.0,R. O'Neale makes 2-pt jump shot from 10 ft,,83,64
259,3,2:57.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Crawford),83,66
260,3,2:44.0,Turnover by J. Crowder (bad pass; steal by T. Jones),,83,66
261,3,2:35.0,,Shooting foul by D. Favors (drawn by K. Towns),83,66
262,3,2:35.0,,K. Towns makes free throw 1 of 2,83,67
263,3,2:35.0,J. Jerebko enters the game for D. Favors,,83,67
264,3,2:35.0,R. Gobert enters the game for D. Mitchell,,83,67
265,3,2:35.0,,K. Towns makes free throw 2 of 2,83,68
266,3,2:22.0,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Exum),,85,68
267,3,2:10.0,,Turnover by J. Crawford (turnover),85,68
268,3,2:10.0,,G. Dieng enters the game for K. Towns,85,68
269,3,2:10.0,,A. Brooks enters the game for T. Jones,85,68
270,3,1:57.0,J. Crowder misses 3-pt jump shot from 25 ft,,85,68
271,3,1:54.0,,Defensive rebound by A. Wiggins,85,68
272,3,1:43.0,,A. Brooks makes 3-pt jump shot from 24 ft,85,71
273,3,1:40.0,Utah full timeout,,85,71
274,3,1:30.0,Turnover by R. O'Neale (bad pass),,85,71
275,3,1:12.0,,A. Brooks misses 2-pt layup at rim,85,71
276,3,1:09.0,Defensive rebound by R. Gobert,,85,71
277,3,0:51.0,D. Exum misses 2-pt jump shot from 12 ft (block by G. Dieng),,85,71
278,3,0:49.0,,Defensive rebound by G. Dieng,85,71
279,3,0:49.0,,Personal take foul by J. Crowder (drawn by A. Brooks),85,71
280,3,0:36.0,,Turnover by A. Wiggins (bad pass; steal by R. O'Neale),85,71
281,3,0:32.0,Turnover by R. O'Neale (bad pass),,85,71
282,3,0:07.0,,J. Crawford misses 2-pt jump shot from 9 ft,85,71
283,3,0:06.0,Defensive rebound by R. Gobert,,85,71
284,3,0:01.0,Shooting foul by A. Wiggins (drawn by D. Exum),,85,71
285,3,0:01.0,D. Exum makes free throw 1 of 2,,86,71
286,3,0:01.0,D. Exum makes free throw 2 of 2,,87,71
287,3,0:01.0,,A. Brooks misses 3-pt jump shot from 88 ft,87,71
288,3,0:00.0,,Offensive rebound by Team,87,71
289,4,11:48.0,,K. Towns misses 3-pt jump shot from 26 ft,87,71
290,4,11:44.0,Defensive rebound by R. Gobert,,87,71
291,4,11:28.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by D. Exum),,90,71
292,4,11:15.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by J. Crawford),90,74
293,4,10:58.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by J. Crowder),,93,74
294,4,10:43.0,,A. Brooks misses 2-pt jump shot from 11 ft,93,74
295,4,10:40.0,Defensive rebound by J. Crowder,,93,74
296,4,10:34.0,Shooting foul by A. Brooks (drawn by D. Exum),,93,74
297,4,10:34.0,D. Exum makes free throw 1 of 2,,94,74
298,4,10:34.0,D. Exum makes free throw 2 of 2,,95,74
299,4,10:13.0,,N. Bjelica makes 2-pt jump shot from 8 ft,95,76
300,4,10:05.0,Shooting foul by A. Brooks (drawn by D. Exum),,95,76
301,4,10:05.0,D. Exum makes free throw 1 of 2,,96,76
302,4,10:05.0,D. Exum makes free throw 2 of 2,,97,76
303,4,9:41.0,,K. Towns misses 2-pt jump shot from 14 ft (block by R. Gobert),97,76
304,4,9:40.0,,Offensive rebound by Team,97,76
305,4,9:40.0,,Turnover by Team (shot clock),97,76
306,4,9:29.0,J. Ingles makes 2-pt jump shot from 9 ft (assist by J. Jerebko),,99,76
307,4,9:07.0,,Personal foul by J. Crowder (drawn by N. Bjelica),99,76
308,4,9:07.0,,A. Wiggins enters the game for G. Dieng,99,76
309,4,9:00.0,,Turnover by J. Crawford (bad pass; steal by J. Ingles),99,76
310,4,8:56.0,Shooting block foul by A. Brooks (drawn by J. Jerebko),,99,76
311,4,8:56.0,J. Jerebko makes free throw 1 of 2,,100,76
312,4,8:56.0,J. Jerebko makes free throw 2 of 2,,101,76
313,4,8:43.0,,K. Towns misses 2-pt layup from 4 ft,101,76
314,4,8:41.0,Defensive rebound by R. Gobert,,101,76
315,4,8:21.0,Turnover by D. Exum (bad pass; steal by N. Bjelica),,101,76
316,4,8:15.0,,Turnover by J. Crawford (bad pass; steal by D. Exum),101,76
317,4,8:09.0,J. Crowder misses 3-pt jump shot from 23 ft,,101,76
318,4,8:05.0,,Defensive rebound by A. Wiggins,101,76
319,4,8:01.0,,Shooting foul by J. Ingles (drawn by A. Wiggins),101,76
320,4,8:01.0,,A. Wiggins makes free throw 1 of 2,101,77
321,4,8:01.0,R. Rubio enters the game for D. Exum,,101,77
322,4,8:01.0,D. Favors enters the game for R. Gobert,,101,77
323,4,8:01.0,,A. Wiggins makes free throw 2 of 2,101,78
324,4,7:43.0,J. Crowder misses 2-pt jump shot from 9 ft,,101,78
325,4,7:43.0,,Defensive rebound by Team,101,78
326,4,7:29.0,,J. Crawford misses 2-pt jump shot from 12 ft,101,78
327,4,7:26.0,Defensive rebound by R. Rubio,,101,78
328,4,7:16.0,Shooting foul by N. Bjelica (drawn by D. Favors),,101,78
329,4,7:16.0,D. Favors makes free throw 1 of 2,,102,78
330,4,7:16.0,,T. Jones enters the game for J. Crawford,102,78
331,4,7:16.0,,T. Gibson enters the game for A. Brooks,102,78
332,4,7:16.0,R. O'Neale enters the game for J. Ingles,,102,78
333,4,7:16.0,D. Mitchell enters the game for J. Jerebko,,102,78
334,4,7:16.0,D. Favors makes free throw 2 of 2,,103,78
335,4,6:54.0,,A. Wiggins misses 2-pt jump shot from 16 ft,103,78
336,4,6:53.0,,Offensive rebound by N. Bjelica,103,78
337,4,6:53.0,,Personal foul by R. Rubio (drawn by N. Bjelica),103,78
338,4,6:53.0,,Minnesota full timeout,103,78
339,4,6:51.0,,K. Towns makes 2-pt jump shot from 6 ft (assist by T. Jones),103,80
340,4,6:51.0,,Shooting foul by D. Favors (drawn by K. Towns),103,80
341,4,6:51.0,,K. Towns makes free throw 1 of 1,103,81
342,4,6:40.0,Personal foul by K. Towns (drawn by D. Favors),,103,81
343,4,6:40.0,D. Favors makes free throw 1 of 2,,104,81
344,4,6:40.0,D. Favors misses free throw 2 of 2,,104,81
345,4,6:38.0,,Defensive rebound by K. Towns,104,81
346,4,6:20.0,,A. Wiggins makes 2-pt jump shot from 13 ft,104,83
347,4,5:59.0,D. Mitchell makes 2-pt jump shot from 13 ft,,106,83
348,4,5:44.0,,Shooting foul by D. Favors (drawn by N. Bjelica),106,83
349,4,5:44.0,,N. Bjelica makes free throw 1 of 2,106,84
350,4,5:44.0,R. Gobert enters the game for J. Crowder,,106,84
351,4,5:44.0,,N. Bjelica makes free throw 2 of 2,106,85
352,4,5:33.0,Turnover by D. Mitchell (lost ball; steal by N. Bjelica),,106,85
353,4,5:23.0,,T. Jones misses 2-pt jump shot from 10 ft,106,85
354,4,5:20.0,Defensive rebound by R. O'Neale,,106,85
355,4,5:14.0,D. Favors makes 2-pt dunk from 3 ft (assist by D. Mitchell),,108,85
356,4,5:06.0,,Minnesota full timeout,108,85
357,4,5:06.0,,G. Dieng enters the game for A. Wiggins,108,85
358,4,5:06.0,,M. Georges-Hunt enters the game for K. Towns,108,85
359,4,5:06.0,,A. Brooks enters the game for T. Gibson,108,85
360,4,4:48.0,,M. Georges-Hunt misses 2-pt layup from 2 ft (block by R. Gobert),108,85
361,4,4:46.0,Defensive rebound by D. Mitchell,,108,85
362,4,4:43.0,D. Mitchell makes 2-pt layup at rim (assist by R. O'Neale),,110,85
363,4,4:32.0,,N. Bjelica misses 3-pt jump shot from 25 ft,110,85
364,4,4:29.0,Defensive rebound by R. O'Neale,,110,85
365,4,4:11.0,R. Gobert misses 2-pt layup from 1 ft,,110,85
366,4,4:09.0,Offensive rebound by D. Mitchell,,110,85
367,4,4:09.0,D. Mitchell makes 2-pt dunk at rim,,112,85
368,4,3:51.0,,A. Brooks misses 2-pt layup from 8 ft,112,85
369,4,3:49.0,,Offensive rebound by A. Brooks,112,85
370,4,3:44.0,,Turnover by Team (shot clock),112,85
371,4,3:44.0,,J. Patton enters the game for T. Jones,112,85
372,4,3:44.0,,A. Brown enters the game for N. Bjelica,112,85
373,4,3:44.0,J. Jerebko enters the game for R. Rubio,,112,85
374,4,3:44.0,D. Exum enters the game for D. Favors,,112,85
375,4,3:44.0,E. Udoh enters the game for R. O'Neale,,112,85
376,4,3:44.0,A. Burks enters the game for R. Gobert,,112,85
377,4,3:44.0,G. Niang enters the game for D. Mitchell,,112,85
378,4,3:28.0,Personal foul by A. Brooks (drawn by E. Udoh),,112,85
379,4,3:28.0,E. Udoh misses free throw 1 of 2,,112,85
380,4,3:28.0,Offensive rebound by Team,,112,85
381,4,3:28.0,D. Stockton enters the game for D. Exum,,112,85
