,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
29,1,8:17.0,Turnover by Z. Pachulia (offensive foul),,4,9
30,1,8:08.0,,Turnover by A. Davis (lost ball; steal by Z. Pachulia),4,9
31,1,8:03.0,D. Green makes 2-pt dunk from 3 ft (assist by S. Curry),,6,9
32,1,7:55.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Cousins),6,12
33,1,7:40.0,D. Green misses 2-pt layup from 4 ft,,6,12
34,1,7:37.0,,Defensive rebound by D. Cunningham,6,12
35,1,7:32.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by J. Holiday),6,15
36,1,7:16.0,Z. Pachulia misses 2-pt layup from 2 ft,,6,15
37,1,7:15.0,,Defensive rebound by D. Cunningham,6,15
38,1,7:10.0,,D. Cousins misses 2-pt layup from 2 ft,6,15
39,1,7:10.0,,Offensive rebound by A. Davis,6,15
40,1,7:09.0,,A. Davis makes 2-pt layup at rim,6,17
41,1,6:54.0,D. Green misses 3-pt jump shot from 25 ft,,6,17
42,1,6:51.0,,Defensive rebound by J. Holiday,6,17
43,1,6:43.0,,D. Cousins misses 3-pt jump shot from 25 ft,6,17
44,1,6:42.0,Defensive rebound by D. Green,,6,17
45,1,6:35.0,S. Curry misses 3-pt jump shot from 23 ft,,6,17
46,1,6:32.0,Offensive rebound by Z. Pachulia,,6,17
47,1,6:29.0,,New Orleans full timeout,6,17
48,1,6:29.0,K. Thompson misses 3-pt jump shot from 23 ft,,6,17
49,1,6:29.0,,Defensive rebound by A. Davis,6,17
50,1,6:27.0,K. Thompson misses 3-pt jump shot,,6,17
51,1,6:27.0,,Defensive rebound by D. Cunningham,6,17
52,1,6:05.0,,D. Cunningham misses 3-pt jump shot from 25 ft,6,17
53,1,6:05.0,Defensive rebound by Z. Pachulia,,6,17
54,1,5:57.0,K. Durant misses 2-pt layup from 3 ft (block by D. Cunningham),,6,17
55,1,5:57.0,,Defensive rebound by D. Cousins,6,17
56,1,5:51.0,,A. Davis makes 2-pt dunk from 2 ft (assist by D. Cousins),6,19
57,1,5:40.0,Turnover by D. Green (bad pass; steal by A. Davis),,6,19
58,1,5:36.0,,D. Cousins misses 2-pt dunk from 1 ft (block by K. Durant),6,19
59,1,5:36.0,,Offensive rebound by D. Cunningham,6,19
60,1,5:36.0,,D. Cunningham makes 2-pt layup at rim,6,21
61,1,5:18.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,9,21
62,1,5:02.0,,J. Holiday makes 3-pt jump shot from 24 ft,9,24
63,1,4:48.0,S. Curry makes 2-pt jump shot from 22 ft,,11,24
64,1,4:42.0,,Shooting foul by D. Green (drawn by A. Davis),11,24
65,1,4:42.0,,A. Davis makes free throw 1 of 2,11,25
66,1,4:42.0,,D. Miller enters the game for D. Cousins,11,25
67,1,4:42.0,,I. Clark enters the game for E. Moore,11,25
68,1,4:42.0,J. McGee enters the game for K. Durant,,11,25
69,1,4:42.0,A. Iguodala enters the game for Z. Pachulia,,11,25
70,1,4:42.0,,A. Davis misses free throw 2 of 2,11,25
71,1,4:39.0,Defensive rebound by J. McGee,,11,25
72,1,4:28.0,S. Curry misses 3-pt jump shot from 26 ft,,11,25
73,1,4:28.0,,Defensive rebound by J. Holiday,11,25
74,1,4:21.0,,D. Cunningham misses 2-pt jump shot from 18 ft,11,25
75,1,4:21.0,Defensive rebound by J. McGee,,11,25
76,1,4:06.0,K. Thompson misses 2-pt jump shot from 14 ft,,11,25
77,1,4:06.0,,Defensive rebound by D. Miller,11,25
78,1,3:55.0,,J. Holiday misses 3-pt jump shot from 25 ft,11,25
79,1,3:55.0,Defensive rebound by D. Green,,11,25
80,1,3:45.0,S. Curry misses 3-pt jump shot from 25 ft,,11,25
81,1,3:45.0,,Defensive rebound by J. Holiday,11,25
82,1,3:35.0,,J. Holiday misses 3-pt jump shot from 26 ft,11,25
83,1,3:35.0,Defensive rebound by S. Curry,,11,25
84,1,3:31.0,A. Iguodala makes 2-pt dunk from 3 ft (assist by S. Curry),,13,25
85,1,3:11.0,,A. Davis misses 3-pt jump shot from 25 ft,13,25
86,1,3:11.0,Defensive rebound by J. McGee,,13,25
87,1,3:03.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,16,25
88,1,2:42.0,,Offensive foul by D. Miller (drawn by K. Thompson),16,25
89,1,2:42.0,,Turnover by D. Miller (offensive foul),16,25
90,1,2:42.0,Golden State full timeout,,16,25
91,1,2:42.0,,T. Allen enters the game for J. Holiday,16,25
92,1,2:42.0,,J. Crawford enters the game for D. Cunningham,16,25
93,1,2:42.0,N. Young enters the game for K. Thompson,,16,25
94,1,2:28.0,Turnover by A. Iguodala (bad pass),,16,25
95,1,2:15.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by A. Davis),16,28
96,1,2:15.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),,18,28
97,1,1:45.0,,A. Davis makes 2-pt layup from 3 ft (assist by D. Miller),18,30
98,1,1:29.0,J. McGee makes 2-pt dunk from 1 ft (assist by D. Green),,20,30
99,1,1:19.0,,J. Crawford makes 3-pt jump shot from 29 ft,20,33
100,1,1:07.0,S. Curry makes 3-pt jump shot from 30 ft,,23,33
101,1,0:50.0,,Turnover by T. Allen (traveling),23,33
102,1,0:37.0,J. McGee misses 2-pt hook shot from 9 ft,,23,33
103,1,0:37.0,,Defensive rebound by D. Miller,23,33
104,1,0:29.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by A. Davis),23,36
105,1,0:06.0,D. Green makes 3-pt jump shot from 30 ft (assist by J. McGee),,26,36
106,1,0:00.0,,A. Davis makes 3-pt jump shot from 26 ft,26,39
107,2,11:44.0,K. Durant makes 2-pt layup from 3 ft (assist by D. West),,28,39
108,2,11:30.0,,D. Miller misses 3-pt jump shot from 26 ft,28,39
109,2,11:30.0,,Offensive rebound by T. Allen,28,39
110,2,11:30.0,,T. Allen misses 2-pt layup at rim (block by K. Durant),28,39
111,2,11:30.0,,Offensive rebound by T. Allen,28,39
112,2,11:30.0,,T. Allen misses 2-pt layup at rim (block by K. Durant),28,39
113,2,11:30.0,Defensive rebound by K. Durant,,28,39
114,2,11:17.0,Golden State full timeout,,28,39
115,2,11:09.0,N. Young misses 2-pt jump shot from 16 ft,,28,39
116,2,11:09.0,,Defensive rebound by D. Cousins,28,39
117,2,10:48.0,,D. Cousins makes 2-pt layup from 3 ft (assist by D. Miller),28,41
118,2,10:32.0,D. West makes 2-pt jump shot from 20 ft (assist by A. Iguodala),,30,41
119,2,10:15.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Crawford),30,44
120,2,9:56.0,K. Durant makes 2-pt jump shot from 16 ft,,32,44
121,2,9:37.0,,J. Crawford makes 2-pt jump shot from 13 ft,32,46
122,2,9:30.0,K. Durant misses 3-pt jump shot from 27 ft,,32,46
123,2,9:30.0,Offensive rebound by S. Livingston,,32,46
124,2,9:25.0,D. West makes 3-pt jump shot from 27 ft (assist by S. Livingston),,35,46
125,2,9:09.0,,I. Clark makes 2-pt layup from 2 ft (assist by J. Crawford),35,48
126,2,8:54.0,N. Young makes 3-pt jump shot from 26 ft,,38,48
127,2,8:37.0,,D. Cousins misses 3-pt jump shot from 25 ft,38,48
128,2,8:37.0,Defensive rebound by S. Livingston,,38,48
129,2,8:29.0,S. Livingston misses 2-pt jump shot from 12 ft,,38,48
130,2,8:29.0,,Defensive rebound by D. Cousins,38,48
131,2,8:17.0,,J. Crawford makes 3-pt jump shot from 32 ft (assist by D. Cousins),38,51
132,2,7:57.0,S. Livingston misses 2-pt hook shot from 10 ft,,38,51
133,2,7:57.0,Offensive rebound by A. Iguodala,,38,51
134,2,7:49.0,Shooting foul by I. Clark (drawn by D. West),,38,51
135,2,7:49.0,,D. Cunningham enters the game for T. Allen,38,51
136,2,7:49.0,K. Thompson enters the game for N. Young,,38,51
137,2,7:49.0,D. West misses free throw 1 of 2,,38,51
138,2,7:49.0,Offensive rebound by Team,,38,51
139,2,7:49.0,D. West misses free throw 2 of 2,,38,51
140,2,7:47.0,,Defensive rebound by D. Cunningham,38,51
141,2,7:37.0,,Shooting foul by D. West (drawn by D. Cousins),38,51
142,2,7:37.0,,E. Moore enters the game for I. Clark,38,51
143,2,7:37.0,,D. Cousins misses free throw 1 of 2,38,51
144,2,7:37.0,,Offensive rebound by Team,38,51
145,2,7:37.0,,D. Cousins misses free throw 2 of 2,38,51
146,2,7:34.0,Defensive rebound by K. Durant,,38,51
147,2,7:19.0,A. Iguodala misses 2-pt jump shot from 9 ft,,38,51
148,2,7:19.0,,Defensive rebound by D. Cousins,38,51
149,2,7:13.0,,Turnover by D. Cousins (turnover),38,51
150,2,7:13.0,,A. Davis enters the game for D. Miller,38,51
151,2,6:59.0,Shooting foul by A. Davis (drawn by D. West),,38,51
152,2,6:59.0,D. West makes free throw 1 of 2,,39,51
153,2,6:59.0,D. West makes free throw 2 of 2,,40,51
154,2,6:51.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by E. Moore),40,54
155,2,6:43.0,Shooting foul by J. Crawford (drawn by S. Livingston),,40,54
156,2,6:43.0,S. Livingston misses free throw 1 of 2,,40,54
157,2,6:43.0,Offensive rebound by Team,,40,54
158,2,6:43.0,S. Livingston misses free throw 2 of 2,,40,54
159,2,6:41.0,,Defensive rebound by A. Davis,40,54
160,2,6:31.0,,J. Crawford misses 2-pt jump shot from 11 ft,40,54
161,2,6:31.0,Defensive rebound by A. Iguodala,,40,54
162,2,6:25.0,K. Durant makes 2-pt jump shot from 13 ft (assist by A. Iguodala),,42,54
163,2,6:09.0,,D. Cunningham misses 3-pt jump shot from 24 ft,42,54
164,2,6:09.0,,Offensive rebound by A. Davis,42,54
165,2,6:09.0,,A. Davis makes 2-pt layup at rim,42,56
166,2,5:57.0,,Offensive charge foul by K. Durant (drawn by A. Davis),42,56
167,2,5:57.0,Turnover by K. Durant (offensive foul),,42,56
168,2,5:57.0,,J. Holiday enters the game for J. Crawford,42,56
169,2,5:57.0,S. Curry enters the game for A. Iguodala,,42,56
170,2,5:57.0,D. Green enters the game for D. West,,42,56
171,2,5:44.0,,Turnover by A. Davis (turnover),42,56
172,2,5:34.0,K. Thompson misses 3-pt jump shot from 26 ft,,42,56
173,2,5:34.0,,Defensive rebound by A. Davis,42,56
174,2,5:27.0,,Personal foul by D. Green (drawn by D. Cousins),42,56
175,2,5:27.0,Technical foul by D. Green,,42,56
176,2,5:27.0,,D. Cousins makes technical free throw,42,57
177,2,5:26.0,,Personal foul by S. Livingston (drawn by D. Cunningham),42,57
178,2,5:25.0,Offensive charge foul by D. Cousins (drawn by S. Curry),,42,57
179,2,5:25.0,,Turnover by D. Cousins (offensive foul),42,57
180,2,5:15.0,K. Durant misses 2-pt layup from 1 ft (block by D. Cousins),,42,57
181,2,5:15.0,,Defensive rebound by Team,42,57
182,2,5:05.0,,Personal foul by K. Thompson (drawn by D. Cousins),42,57
183,2,5:05.0,Z. Pachulia enters the game for S. Livingston,,42,57
184,2,5:03.0,Offensive charge foul by D. Cousins (drawn by S. Curry),,42,57
185,2,5:03.0,,Turnover by D. Cousins (offensive foul),42,57
186,2,5:03.0,,D. Miller enters the game for D. Cousins,42,57
187,2,5:03.0,,Technical foul by Team,42,57
188,2,5:03.0,S. Curry makes technical free throw,,43,57
189,2,4:38.0,K. Durant misses 2-pt dunk from 1 ft,,43,57
190,2,4:38.0,Offensive rebound by K. Thompson,,43,57
191,2,4:32.0,Personal foul by J. Holiday (drawn by S. Curry),,43,57
192,2,4:26.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,46,57
193,2,4:08.0,,D. Miller makes 2-pt jump shot from 14 ft (assist by A. Davis),46,59
194,2,3:47.0,D. Green misses 2-pt jump shot from 9 ft,,46,59
195,2,3:47.0,Offensive rebound by K. Thompson,,46,59
196,2,3:47.0,K. Thompson makes 2-pt layup at rim,,48,59
197,2,3:35.0,,J. Holiday misses 2-pt jump shot from 11 ft,48,59
198,2,3:35.0,Defensive rebound by S. Curry,,48,59
199,2,3:26.0,K. Thompson misses 3-pt jump shot from 22 ft,,48,59
200,2,3:26.0,,Defensive rebound by A. Davis,48,59
201,2,3:20.0,,Shooting foul by S. Curry (drawn by D. Cunningham),48,59
202,2,3:20.0,,D. Cunningham misses free throw 1 of 2,48,59
203,2,3:20.0,,Offensive rebound by Team,48,59
204,2,3:20.0,,D. Cunningham makes free throw 2 of 2,48,60
205,2,3:15.0,Shooting foul by D. Cunningham (drawn by S. Curry),,48,60
206,2,3:15.0,S. Curry makes free throw 1 of 2,,49,60
207,2,3:15.0,S. Curry makes free throw 2 of 2,,50,60
208,2,2:56.0,,D. Miller makes 2-pt jump shot from 12 ft,50,62
209,2,2:44.0,Z. Pachulia misses 2-pt layup from 2 ft,,50,62
210,2,2:44.0,,Defensive rebound by A. Davis,50,62
211,2,2:29.0,,J. Holiday misses 2-pt layup from 2 ft (block by K. Durant),50,62
212,2,2:29.0,Defensive rebound by K. Thompson,,50,62
213,2,2:21.0,S. Curry misses 3-pt jump shot from 27 ft,,50,62
214,2,2:21.0,,Defensive rebound by J. Holiday,50,62
215,2,2:02.0,,A. Davis misses 2-pt jump shot from 14 ft,50,62
216,2,2:02.0,Defensive rebound by Z. Pachulia,,50,62
217,2,1:56.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),,53,62
218,2,1:38.0,,Turnover by A. Davis (lost ball; steal by Z. Pachulia),53,62
219,2,1:35.0,Shooting foul by J. Holiday (drawn by Z. Pachulia),,53,62
220,2,1:35.0,,New Orleans full timeout,53,62
221,2,1:35.0,Z. Pachulia makes free throw 1 of 2,,54,62
222,2,1:35.0,Z. Pachulia makes free throw 2 of 2,,55,62
223,2,1:22.0,,Turnover by J. Holiday (bad pass; steal by K. Durant),55,62
224,2,1:17.0,,Offensive charge foul by K. Durant (drawn by A. Davis),55,62
225,2,1:17.0,Turnover by K. Durant (offensive foul),,55,62
226,2,1:17.0,,J. Crawford enters the game for J. Holiday,55,62
227,2,1:03.0,,A. Davis makes 2-pt layup from 2 ft,55,64
228,2,0:49.0,Offensive foul by Z. Pachulia (drawn by D. Miller),,55,64
229,2,0:49.0,Turnover by Z. Pachulia (offensive foul),,55,64
230,2,0:36.0,,J. Crawford misses 2-pt layup from 3 ft,55,64
231,2,0:36.0,Defensive rebound by K. Durant,,55,64
232,2,0:32.0,K. Durant makes 2-pt layup from 2 ft,,57,64
233,2,0:32.0,Shooting foul by E. Moore (drawn by K. Durant),,57,64
234,2,0:32.0,J. Bell enters the game for D. Green,,57,64
235,2,0:32.0,K. Durant makes free throw 1 of 1,,58,64
236,2,0:16.0,,D. Cunningham misses 2-pt layup from 4 ft,58,64
237,2,0:16.0,Defensive rebound by Z. Pachulia,,58,64
238,2,0:01.0,K. Durant makes 3-pt jump shot from 26 ft,,61,64
239,3,11:51.0,Turnover by D. Green (bad pass; steal by D. Cousins),,61,64
240,3,11:41.0,,D. Cousins misses 2-pt jump shot from 13 ft,61,64
241,3,11:41.0,Defensive rebound by K. Durant,,61,64
242,3,11:35.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,64,64
243,3,11:21.0,,Personal foul by Z. Pachulia (drawn by D. Cousins),64,64
244,3,11:18.0,,Personal foul by Z. Pachulia (drawn by D. Cousins),64,64
245,3,11:05.0,,D. Cousins misses 2-pt jump shot from 16 ft,64,64
246,3,11:05.0,Defensive rebound by Team,,64,64
247,3,11:05.0,,Turnover by Team (shot clock),64,64
248,3,10:48.0,S. Curry misses 2-pt jump shot from 16 ft,,64,64
249,3,10:48.0,Offensive rebound by Z. Pachulia,,64,64
250,3,10:48.0,Z. Pachulia makes 2-pt layup at rim,,66,64
251,3,10:27.0,,D. Cousins misses 3-pt jump shot from 25 ft,66,64
252,3,10:27.0,Defensive rebound by S. Curry,,66,64
253,3,10:18.0,K. Durant makes 2-pt dunk from 2 ft (assist by S. Curry),,68,64
254,3,10:18.0,,New Orleans full timeout,68,64
255,3,10:07.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by A. Davis),68,66
256,3,9:49.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by S. Curry),,70,66
257,3,9:29.0,,E. Moore misses 2-pt jump shot from 7 ft,70,66
258,3,9:29.0,Defensive rebound by K. Durant,,70,66
259,3,9:19.0,Z. Pachulia makes 2-pt layup from 3 ft (assist by D. Green),,72,66
260,3,9:02.0,,J. Holiday misses 2-pt jump shot from 18 ft,72,66
261,3,9:02.0,,Offensive rebound by E. Moore,72,66
262,3,8:54.0,Personal foul by D. Cousins (drawn by D. Green),,72,66
263,3,8:54.0,,Turnover by D. Cousins (turnover),72,66
264,3,8:43.0,K. Durant misses 2-pt layup from 2 ft,,72,66
265,3,8:43.0,,Defensive rebound by D. Cousins,72,66
266,3,8:33.0,,Personal foul by Z. Pachulia (drawn by D. Cousins),72,66
267,3,8:33.0,J. McGee enters the game for Z. Pachulia,,72,66
268,3,8:24.0,,J. Holiday misses 3-pt jump shot from 26 ft (block by K. Thompson),72,66
269,3,8:24.0,Defensive rebound by K. Thompson,,72,66
270,3,8:23.0,K. Thompson makes 2-pt dunk from 3 ft,,74,66
271,3,8:22.0,,New Orleans full timeout,74,66
272,3,8:09.0,,E. Moore misses 3-pt jump shot from 27 ft,74,66
273,3,8:09.0,Defensive rebound by J. McGee,,74,66
274,3,8:03.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),,77,66
275,3,7:49.0,,Shooting foul by D. Green (drawn by D. Cousins),77,66
276,3,7:49.0,,D. Cousins makes free throw 1 of 2,77,67
277,3,7:49.0,,D. Cousins makes free throw 2 of 2,77,68
278,3,7:37.0,Turnover by D. Green (bad pass; steal by A. Davis),,77,68
279,3,7:23.0,Violation by K. Durant (kicked ball),,77,68
280,3,7:10.0,,J. Holiday misses 3-pt jump shot from 38 ft,77,68
281,3,7:10.0,,Offensive rebound by D. Cousins,77,68
282,3,7:01.0,,A. Davis misses 2-pt hook shot from 8 ft,77,68
283,3,7:01.0,,Offensive rebound by A. Davis,77,68
284,3,7:01.0,,A. Davis makes 2-pt layup from 8 ft,77,70
285,3,7:01.0,,Shooting foul by J. McGee (drawn by A. Davis),77,70
286,3,7:01.0,,A. Davis misses free throw 1 of 1,77,70
287,3,7:00.0,Defensive rebound by D. Green,,77,70
288,3,6:53.0,Turnover by S. Curry (bad pass; steal by D. Cousins),,77,70
289,3,6:50.0,,J. Holiday misses 2-pt layup from 5 ft (block by K. Durant),77,70
290,3,6:50.0,,Offensive rebound by Team,77,70
291,3,6:46.0,,Personal foul by J. McGee (drawn by D. Cousins),77,70
292,3,6:46.0,,D. Cousins makes free throw 1 of 2,77,71
293,3,6:46.0,,D. Cousins makes free throw 2 of 2,77,72
294,3,6:35.0,Shooting foul by J. Holiday (drawn by S. Curry),,77,72
295,3,6:35.0,S. Curry makes free throw 1 of 3,,78,72
296,3,6:35.0,S. Curry makes free throw 2 of 3,,79,72
297,3,6:35.0,S. Curry makes free throw 3 of 3,,80,72
298,3,6:18.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by E. Moore),80,75
299,3,6:05.0,K. Thompson makes 2-pt jump shot from 13 ft,,82,75
300,3,5:44.0,,Shooting foul by K. Thompson (drawn by A. Davis),82,75
301,3,5:44.0,,A. Davis makes free throw 1 of 2,82,76
302,3,5:44.0,,A. Davis misses free throw 2 of 2,82,76
303,3,5:40.0,Defensive rebound by K. Durant,,82,76
304,3,5:37.0,,Offensive charge foul by K. Durant (drawn by D. Cunningham),82,76
305,3,5:37.0,Turnover by K. Durant (offensive foul),,82,76
306,3,5:37.0,,I. Clark enters the game for D. Cousins,82,76
307,3,5:37.0,,D. Miller enters the game for E. Moore,82,76
308,3,5:37.0,A. Iguodala enters the game for K. Durant,,82,76
309,3,5:26.0,,A. Davis makes 2-pt layup from 3 ft (assist by I. Clark),82,78
310,3,5:14.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,85,78
311,3,4:58.0,,I. Clark misses 2-pt jump shot from 12 ft,85,78
312,3,4:58.0,Defensive rebound by D. Green,,85,78
313,3,4:50.0,Turnover by J. McGee (bad pass; steal by A. Davis),,85,78
314,3,4:34.0,,J. Holiday misses 2-pt jump shot from 20 ft,85,78
315,3,4:34.0,,Offensive rebound by A. Davis,85,78
316,3,4:34.0,,A. Davis makes 2-pt dunk at rim,85,80
317,3,4:32.0,Golden State full timeout,,85,80
318,3,4:32.0,,J. Crawford enters the game for D. Cunningham,85,80
319,3,4:32.0,N. Young enters the game for J. McGee,,85,80
320,3,4:32.0,J. Bell enters the game for K. Thompson,,85,80
321,3,4:21.0,D. Green misses 2-pt layup from 5 ft (block by A. Davis),,85,80
322,3,4:21.0,,Defensive rebound by A. Davis,85,80
323,3,4:14.0,,A. Davis makes 2-pt jump shot from 5 ft,85,82
324,3,4:01.0,S. Curry makes 2-pt layup from 3 ft,,87,82
325,3,3:54.0,,D. Miller misses 3-pt jump shot from 27 ft,87,82
326,3,3:54.0,Defensive rebound by N. Young,,87,82
327,3,3:45.0,S. Curry misses 3-pt jump shot from 25 ft,,87,82
328,3,3:45.0,,Defensive rebound by J. Crawford,87,82
329,3,3:29.0,,Turnover by J. Crawford (turnover),87,82
330,3,3:20.0,D. Green misses 3-pt jump shot from 25 ft,,87,82
331,3,3:16.0,,Defensive rebound by A. Davis,87,82
332,3,3:00.0,,A. Davis makes 2-pt dunk from 4 ft (assist by J. Holiday),87,84
333,3,2:40.0,N. Young misses 3-pt jump shot from 22 ft,,87,84
334,3,2:40.0,,Defensive rebound by J. Holiday,87,84
335,3,2:39.0,Loose ball foul by N. Young (drawn by J. Holiday),,87,84
336,3,2:39.0,,J. Holiday makes free throw 1 of 2,87,85
337,3,2:39.0,,J. Holiday misses free throw 2 of 2,87,85
338,3,2:37.0,Defensive rebound by J. Bell,,87,85
339,3,2:29.0,Shooting foul by J. Crawford (drawn by S. Curry),,87,85
340,3,2:29.0,S. Curry makes free throw 1 of 2,,88,85
341,3,2:29.0,S. Curry makes free throw 2 of 2,,89,85
342,3,2:16.0,,J. Holiday makes 2-pt jump shot from 9 ft (assist by A. Davis),89,87
343,3,2:04.0,J. Bell makes 2-pt dunk from 2 ft (assist by D. Green),,91,87
344,3,1:54.0,,Turnover by J. Crawford (lost ball; steal by N. Young),91,87
345,3,1:50.0,S. Curry makes 3-pt jump shot from 26 ft (assist by N. Young),,94,87
346,3,1:32.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by J. Crawford),94,90
347,3,1:19.0,S. Curry misses 3-pt jump shot from 26 ft,,94,90
348,3,1:19.0,,Defensive rebound by I. Clark,94,90
349,3,1:06.0,,I. Clark misses 2-pt layup from 3 ft,94,90
350,3,1:06.0,,Offensive rebound by A. Davis,94,90
351,3,1:06.0,,A. Davis misses 2-pt layup at rim,94,90
352,3,1:06.0,Defensive rebound by A. Iguodala,,94,90
353,3,1:00.0,A. Iguodala makes 2-pt dunk from 2 ft,,96,90
354,3,0:41.0,,J. Holiday misses 2-pt layup from 5 ft,96,90
355,3,0:41.0,Defensive rebound by A. Iguodala,,96,90
356,3,0:32.0,D. Green misses 3-pt jump shot from 25 ft,,96,90
357,3,0:32.0,,Defensive rebound by A. Davis,96,90
358,3,0:12.0,,Turnover by A. Davis (lost ball; steal by J. Bell),96,90
359,3,0:06.0,S. Curry misses 2-pt layup from 1 ft,,96,90
360,3,0:06.0,Offensive rebound by J. Bell,,96,90
361,3,0:06.0,J. Bell makes 2-pt layup at rim,,98,90
362,3,0:01.0,,D. Miller misses 3-pt jump shot from 26 ft,98,90
363,3,0:01.0,Defensive rebound by Team,,98,90
364,4,11:38.0,,J. Crawford misses 2-pt jump shot from 19 ft,98,90
365,4,11:38.0,Defensive rebound by A. Iguodala,,98,90
366,4,11:25.0,A. Iguodala misses 3-pt jump shot from 25 ft,,98,90
367,4,11:25.0,,Defensive rebound by Team,98,90
368,4,11:02.0,,D. Cunningham misses 3-pt jump shot from 25 ft,98,90
369,4,11:02.0,Defensive rebound by A. Iguodala,,98,90
370,4,10:55.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Durant),,101,90
371,4,10:54.0,,New Orleans full timeout,101,90
372,4,10:45.0,,Shooting foul by D. West (drawn by D. Cousins),101,90
373,4,10:45.0,,D. Cousins misses free throw 1 of 2,101,90
374,4,10:45.0,,Offensive rebound by Team,101,90
375,4,10:45.0,,D. Cousins makes free throw 2 of 2,101,91
376,4,10:39.0,Turnover by K. Thompson (bad pass; steal by D. Cousins),,101,91
377,4,10:36.0,,D. Cousins makes 2-pt layup from 2 ft,101,93
378,4,10:36.0,,Shooting foul by D. West (drawn by D. Cousins),101,93
379,4,10:36.0,,D. Cousins makes free throw 1 of 1,101,94
380,4,10:19.0,K. Durant makes 3-pt jump shot from 23 ft (assist by D. West),,104,94
381,4,9:56.0,,J. Crawford misses 2-pt jump shot from 21 ft,104,94
382,4,9:56.0,Defensive rebound by S. Livingston,,104,94
383,4,9:49.0,Turnover by S. Livingston (bad pass),,104,94
384,4,9:31.0,,E. Moore misses 3-pt jump shot from 26 ft,104,94
385,4,9:31.0,,Offensive rebound by E. Moore,104,94
386,4,9:24.0,,D. Cunningham misses 3-pt jump shot from 23 ft,104,94
387,4,9:24.0,Defensive rebound by A. Iguodala,,104,94
388,4,9:16.0,A. Iguodala makes 2-pt layup from 2 ft,,106,94
