,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
55,1,4:39.0,A. Baynes misses 2-pt hook shot from 5 ft,,11,12
56,1,4:37.0,,Defensive rebound by J. Valančiūnas,11,12
57,1,4:28.0,,S. Ibaka misses 2-pt hook shot from 5 ft,11,12
58,1,4:25.0,,Offensive rebound by K. Lowry,11,12
59,1,4:23.0,,K. Lowry misses 2-pt layup at rim,11,12
60,1,4:20.0,Defensive rebound by A. Baynes,,11,12
61,1,4:11.0,M. Morris makes 2-pt jump shot from 21 ft,,13,12
62,1,3:50.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,13,12
63,1,3:47.0,Defensive rebound by J. Brown,,13,12
64,1,3:46.0,,Offensive charge foul by J. Brown (drawn by K. Lowry),13,12
65,1,3:46.0,Turnover by J. Brown (offensive foul),,13,12
66,1,3:46.0,,J. Poeltl enters the game for S. Ibaka,13,12
67,1,3:46.0,,P. Siakam enters the game for J. Valančiūnas,13,12
68,1,3:46.0,G. Monroe enters the game for A. Baynes,,13,12
69,1,3:29.0,,D. DeRozan makes 2-pt jump shot from 14 ft (assist by K. Lowry),13,14
70,1,3:09.0,G. Monroe makes 2-pt hook shot from 1 ft (assist by T. Rozier),,15,14
71,1,2:57.0,,Turnover by K. Lowry (bad pass; steal by J. Brown),15,14
72,1,2:45.0,M. Morris makes 2-pt hook shot from 1 ft,,17,14
73,1,2:31.0,,K. Lowry misses 3-pt jump shot from 25 ft,17,14
74,1,2:29.0,Defensive rebound by M. Morris,,17,14
75,1,2:29.0,Boston full timeout,,17,14
76,1,2:29.0,,F. VanVleet enters the game for K. Lowry,17,14
77,1,2:09.0,Turnover by M. Morris (lost ball; steal by J. Poeltl),,17,14
78,1,1:57.0,,Personal foul by S. Ojeleye (drawn by D. DeRozan),17,14
79,1,1:50.0,Violation by G. Monroe (kicked ball),,17,14
80,1,1:50.0,A. Horford enters the game for J. Brown,,17,14
81,1,1:50.0,J. Tatum enters the game for T. Rozier,,17,14
82,1,1:50.0,K. Allen enters the game for S. Ojeleye,,17,14
83,1,1:37.0,,P. Siakam misses 2-pt hook shot from 3 ft,17,14
84,1,1:35.0,Defensive rebound by G. Monroe,,17,14
85,1,1:20.0,,C. Miles enters the game for D. DeRozan,17,14
86,1,1:15.0,Turnover by J. Tatum (lost ball; steal by P. Siakam),,17,14
87,1,1:05.0,,N. Powell misses 3-pt jump shot from 23 ft,17,14
88,1,1:02.0,Defensive rebound by M. Morris,,17,14
89,1,0:56.0,Shooting foul by J. Poeltl (drawn by G. Monroe),,17,14
90,1,0:56.0,G. Monroe makes free throw 1 of 2,,18,14
91,1,0:56.0,Turnover by M. Morris (turnover),,18,14
92,1,0:41.0,,N. Powell misses 3-pt jump shot from 22 ft,18,14
93,1,0:37.0,Defensive rebound by A. Horford,,18,14
94,1,0:26.0,A. Horford misses 2-pt layup from 3 ft,,18,14
95,1,0:24.0,Offensive rebound by G. Monroe,,18,14
96,1,0:24.0,G. Monroe makes 2-pt layup at rim,,20,14
97,1,0:03.0,,F. VanVleet misses 3-pt jump shot from 26 ft,20,14
98,1,0:00.0,Defensive rebound by M. Morris,,20,14
99,1,0:00.0,M. Morris misses 3-pt jump shot from 75 ft,,20,14
100,1,0:00.0,Offensive rebound by Team,,20,14
101,2,11:39.0,K. Allen misses 3-pt jump shot from 23 ft,,20,14
102,2,11:36.0,,Defensive rebound by F. VanVleet,20,14
103,2,11:25.0,,C. Miles misses 3-pt jump shot from 27 ft,20,14
104,2,11:21.0,Defensive rebound by G. Monroe,,20,14
105,2,11:08.0,K. Allen misses 3-pt jump shot from 27 ft,,20,14
106,2,11:05.0,,Defensive rebound by C. Miles,20,14
107,2,11:00.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Miles),20,16
108,2,11:00.0,,Shooting foul by K. Allen (drawn by J. Poeltl),20,16
109,2,11:00.0,,J. Poeltl makes free throw 1 of 1,20,17
110,2,10:36.0,M. Morris misses 3-pt jump shot from 26 ft,,20,17
111,2,10:36.0,Offensive rebound by Team,,20,17
112,2,10:36.0,Turnover by Team (shot clock),,20,17
113,2,10:16.0,,Shooting foul by G. Monroe (drawn by F. VanVleet),20,17
114,2,10:16.0,,F. VanVleet makes free throw 1 of 2,20,18
115,2,10:16.0,,F. VanVleet makes free throw 2 of 2,20,19
116,2,10:02.0,G. Monroe misses 2-pt jump shot from 7 ft,,20,19
117,2,10:00.0,,Defensive rebound by J. Poeltl,20,19
118,2,9:51.0,,Turnover by J. Poeltl (lost ball; steal by J. Tatum),20,19
119,2,9:42.0,J. Tatum misses 2-pt jump shot from 18 ft,,20,19
120,2,9:40.0,Offensive rebound by A. Horford,,20,19
121,2,9:38.0,J. Tatum misses 3-pt jump shot from 25 ft,,20,19
122,2,9:35.0,,Defensive rebound by D. Wright,20,19
123,2,9:29.0,,D. Wright misses 2-pt layup from 1 ft (block by A. Horford),20,19
124,2,9:27.0,Defensive rebound by K. Allen,,20,19
125,2,9:24.0,J. Tatum makes 2-pt layup from 2 ft (assist by K. Allen),,22,19
126,2,9:08.0,,C. Miles misses 3-pt jump shot from 24 ft,22,19
127,2,9:04.0,Defensive rebound by G. Monroe,,22,19
128,2,8:46.0,A. Horford misses 2-pt hook shot from 8 ft,,22,19
129,2,8:43.0,Offensive rebound by G. Monroe,,22,19
130,2,8:42.0,G. Monroe makes 2-pt hook shot from 1 ft,,24,19
131,2,8:29.0,,P. Siakam makes 2-pt layup from 1 ft (assist by C. Miles),24,21
132,2,8:06.0,Personal foul by C. Miles (drawn by M. Morris),,24,21
133,2,8:06.0,T. Rozier enters the game for K. Allen,,24,21
134,2,8:06.0,,L. Nogueira enters the game for J. Poeltl,24,21
135,2,8:03.0,Turnover by M. Morris (bad pass; steal by L. Nogueira),,24,21
136,2,7:59.0,,L. Nogueira makes 2-pt dunk at rim (assist by D. Wright),24,23
137,2,7:37.0,T. Rozier misses 2-pt layup from 4 ft,,24,23
138,2,7:37.0,Offensive rebound by G. Monroe,,24,23
139,2,7:37.0,Shooting foul by P. Siakam (drawn by G. Monroe),,24,23
140,2,7:37.0,G. Monroe makes free throw 1 of 2,,25,23
141,2,7:37.0,S. Ojeleye enters the game for J. Tatum,,25,23
142,2,7:37.0,J. Brown enters the game for A. Horford,,25,23
143,2,7:37.0,G. Monroe makes free throw 2 of 2,,26,23
144,2,7:18.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by D. Wright),26,25
145,2,6:56.0,,Offensive charge foul by G. Monroe (drawn by F. VanVleet),26,25
146,2,6:56.0,Turnover by G. Monroe (offensive foul),,26,25
147,2,6:56.0,,Toronto full timeout,26,25
148,2,6:56.0,,K. Lowry enters the game for P. Siakam,26,25
149,2,6:56.0,A. Baynes enters the game for G. Monroe,,26,25
150,2,6:44.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),26,28
151,2,6:29.0,Turnover by M. Morris (out of bounds lost ball),,26,28
152,2,6:19.0,,F. VanVleet misses 2-pt layup at rim,26,28
153,2,6:17.0,,Offensive rebound by L. Nogueira,26,28
154,2,6:15.0,,C. Miles misses 3-pt jump shot from 24 ft,26,28
155,2,6:15.0,Defensive rebound by M. Morris,,26,28
156,2,6:01.0,Turnover by T. Rozier (bad pass; steal by D. Wright),,26,28
157,2,5:47.0,,D. Wright makes 2-pt hook shot from 2 ft (assist by F. VanVleet),26,30
158,2,5:32.0,Turnover by S. Ojeleye (lost ball; steal by K. Lowry),,26,30
159,2,5:29.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. Wright),26,32
160,2,5:29.0,Boston full timeout,,26,32
161,2,5:22.0,Personal foul by D. Wright (drawn by J. Brown),,26,32
162,2,5:12.0,M. Morris misses 2-pt jump shot from 20 ft,,26,32
163,2,5:10.0,,Defensive rebound by D. Wright,26,32
164,2,4:49.0,,D. Wright misses 2-pt hook shot from 5 ft (block by T. Rozier),26,32
165,2,4:47.0,Defensive rebound by A. Baynes,,26,32
166,2,4:43.0,J. Brown misses 2-pt jump shot from 14 ft,,26,32
167,2,4:40.0,,Defensive rebound by D. Wright,26,32
168,2,4:34.0,,C. Miles misses 2-pt dunk at rim,26,32
169,2,4:32.0,,Offensive rebound by D. Wright,26,32
170,2,4:31.0,,Turnover by D. Wright (bad pass; steal by A. Baynes),26,32
171,2,4:24.0,,Offensive charge foul by J. Brown (drawn by K. Lowry),26,32
172,2,4:24.0,Turnover by J. Brown (offensive foul),,26,32
173,2,4:24.0,,D. DeRozan enters the game for C. Miles,26,32
174,2,4:24.0,,S. Ibaka enters the game for F. VanVleet,26,32
175,2,4:24.0,A. Horford enters the game for J. Brown,,26,32
176,2,4:24.0,J. Tatum enters the game for T. Rozier,,26,32
177,2,4:24.0,A. Nader enters the game for M. Morris,,26,32
178,2,4:07.0,,S. Ibaka misses 2-pt jump shot from 15 ft,26,32
179,2,4:02.0,,Offensive rebound by D. Wright,26,32
180,2,4:02.0,,D. Wright makes 2-pt layup at rim,26,34
181,2,3:50.0,Personal block foul by S. Ibaka (drawn by A. Horford),,26,34
182,2,3:38.0,A. Horford makes 2-pt jump shot from 17 ft,,28,34
183,2,3:38.0,Shooting foul by K. Lowry (drawn by A. Horford),,28,34
184,2,3:38.0,G. Monroe enters the game for A. Baynes,,28,34
185,2,3:38.0,A. Horford makes free throw 1 of 1,,29,34
186,2,3:14.0,,D. DeRozan misses 2-pt jump shot from 17 ft,29,34
187,2,3:11.0,Defensive rebound by A. Nader,,29,34
188,2,3:03.0,S. Ojeleye misses 3-pt jump shot from 22 ft,,29,34
189,2,3:00.0,,Defensive rebound by D. Wright,29,34
190,2,2:53.0,,K. Lowry makes 2-pt jump shot from 18 ft,29,36
191,2,2:38.0,Turnover by A. Nader (lost ball; steal by L. Nogueira),,29,36
192,2,2:35.0,,D. Wright makes 2-pt layup at rim,29,38
193,2,2:14.0,Turnover by J. Tatum (lost ball; steal by S. Ibaka),,29,38
194,2,2:08.0,,S. Ibaka makes 2-pt hook shot from 4 ft,29,40
195,2,1:49.0,S. Ojeleye misses 2-pt layup from 1 ft (block by K. Lowry),,29,40
196,2,1:46.0,,Defensive rebound by K. Lowry,29,40
197,2,1:32.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by D. Wright),29,43
198,2,1:30.0,Boston full timeout,,29,43
199,2,1:30.0,M. Morris enters the game for A. Nader,,29,43
200,2,1:30.0,T. Rozier enters the game for S. Ojeleye,,29,43
201,2,1:13.0,M. Morris makes 2-pt jump shot from 18 ft,,31,43
202,2,0:56.0,,K. Lowry misses 3-pt jump shot from 26 ft,31,43
203,2,0:53.0,Defensive rebound by T. Rozier,,31,43
204,2,0:45.0,A. Horford misses 3-pt jump shot from 25 ft,,31,43
205,2,0:42.0,,Defensive rebound by D. Wright,31,43
206,2,0:35.0,,D. DeRozan misses 3-pt jump shot from 26 ft,31,43
207,2,0:35.0,,Offensive rebound by Team,31,43
208,2,0:35.0,,Personal foul by A. Horford (drawn by L. Nogueira),31,43
209,2,0:33.0,,D. DeRozan misses 2-pt jump shot from 11 ft,31,43
210,2,0:30.0,Defensive rebound by A. Horford,,31,43
211,2,0:22.0,J. Tatum makes 2-pt jump shot from 13 ft,,33,43
212,2,0:00.0,,D. DeRozan misses 2-pt jump shot from 10 ft,33,43
213,2,0:00.0,,Offensive rebound by Team,33,43
214,3,11:45.0,A. Horford misses 2-pt jump shot from 14 ft,,33,43
215,3,11:41.0,,Defensive rebound by O. Anunoby,33,43
216,3,11:21.0,,D. DeRozan misses 2-pt jump shot from 13 ft,33,43
217,3,11:18.0,Defensive rebound by T. Rozier,,33,43
218,3,11:12.0,T. Rozier misses 2-pt jump shot from 6 ft,,33,43
219,3,11:09.0,,Defensive rebound by D. DeRozan,33,43
220,3,11:02.0,,O. Anunoby misses 3-pt jump shot from 24 ft,33,43
221,3,10:59.0,Defensive rebound by T. Rozier,,33,43
222,3,10:55.0,T. Rozier misses 2-pt layup from 1 ft (block by S. Ibaka),,33,43
223,3,10:52.0,,Defensive rebound by D. DeRozan,33,43
224,3,10:41.0,,S. Ibaka makes 2-pt layup from 3 ft,33,45
225,3,10:19.0,T. Rozier misses 3-pt jump shot from 22 ft,,33,45
226,3,10:17.0,,Defensive rebound by K. Lowry,33,45
227,3,9:55.0,,K. Lowry misses 3-pt jump shot from 24 ft,33,45
228,3,9:52.0,Defensive rebound by A. Baynes,,33,45
229,3,9:51.0,Personal foul by D. DeRozan (drawn by J. Brown),,33,45
230,3,9:42.0,A. Horford misses 2-pt jump shot from 20 ft,,33,45
231,3,9:39.0,,Defensive rebound by J. Valančiūnas,33,45
232,3,9:20.0,,S. Ibaka misses 3-pt jump shot from 27 ft,33,45
233,3,9:16.0,,Offensive rebound by O. Anunoby,33,45
234,3,9:15.0,,O. Anunoby makes 2-pt dunk from 2 ft,33,47
235,3,9:03.0,Personal foul by O. Anunoby (drawn by J. Tatum),,33,47
236,3,9:03.0,M. Morris enters the game for A. Baynes,,33,47
237,3,8:50.0,J. Tatum misses 3-pt jump shot from 25 ft,,33,47
238,3,8:49.0,,Defensive rebound by Team,33,47
239,3,8:37.0,,D. DeRozan misses 2-pt jump shot from 10 ft,33,47
240,3,8:34.0,,Offensive rebound by J. Valančiūnas,33,47
241,3,8:32.0,,Turnover by J. Valančiūnas (out of bounds lost ball),33,47
242,3,8:32.0,S. Ojeleye enters the game for J. Brown,,33,47
243,3,8:16.0,A. Horford makes 2-pt hook shot from 6 ft (assist by J. Tatum),,35,47
244,3,8:05.0,,Turnover by K. Lowry (bad pass; steal by A. Horford),35,47
245,3,8:01.0,Shooting foul by J. Valančiūnas (drawn by M. Morris),,35,47
246,3,8:01.0,M. Morris makes free throw 1 of 2,,36,47
247,3,8:01.0,M. Morris makes free throw 2 of 2,,37,47
248,3,7:41.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,37,47
249,3,7:37.0,,Offensive rebound by O. Anunoby,37,47
250,3,7:37.0,,O. Anunoby makes 2-pt dunk at rim,37,49
251,3,7:22.0,M. Morris misses 2-pt layup from 2 ft,,37,49
252,3,7:20.0,,Defensive rebound by S. Ibaka,37,49
253,3,7:10.0,,D. DeRozan misses 2-pt jump shot from 5 ft,37,49
254,3,7:09.0,Defensive rebound by Team,,37,49
255,3,7:09.0,,Loose ball foul by J. Valančiūnas (drawn by A. Horford),37,49
256,3,6:52.0,J. Tatum makes 2-pt layup from 1 ft,,39,49
257,3,6:46.0,,Toronto full timeout,39,49
258,3,6:46.0,,J. Poeltl enters the game for O. Anunoby,39,49
259,3,6:46.0,,N. Powell enters the game for J. Valančiūnas,39,49
260,3,6:30.0,,N. Powell misses 3-pt jump shot from 26 ft,39,49
261,3,6:27.0,Defensive rebound by T. Rozier,,39,49
262,3,6:13.0,T. Rozier misses 3-pt jump shot from 26 ft,,39,49
263,3,6:10.0,,Defensive rebound by N. Powell,39,49
264,3,6:02.0,,D. DeRozan makes 2-pt jump shot from 5 ft,39,51
265,3,6:02.0,,Shooting foul by S. Ojeleye (drawn by D. DeRozan),39,51
266,3,6:02.0,,D. DeRozan makes free throw 1 of 1,39,52
267,3,5:49.0,A. Horford makes 2-pt jump shot from 13 ft (assist by T. Rozier),,41,52
268,3,5:24.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by K. Lowry),41,55
269,3,5:08.0,Shooting foul by J. Poeltl (drawn by A. Horford),,41,55
270,3,5:08.0,A. Horford makes free throw 1 of 2,,42,55
271,3,5:08.0,A. Horford makes free throw 2 of 2,,43,55
272,3,4:53.0,,N. Powell misses 3-pt jump shot from 25 ft,43,55
273,3,4:49.0,Defensive rebound by S. Ojeleye,,43,55
274,3,4:40.0,J. Tatum misses 2-pt layup from 4 ft,,43,55
275,3,4:38.0,,Defensive rebound by N. Powell,43,55
276,3,4:33.0,,Turnover by N. Powell (bad pass; steal by S. Ojeleye),43,55
277,3,4:32.0,Personal foul by D. DeRozan (drawn by S. Ojeleye),,43,55
278,3,4:32.0,S. Ojeleye makes free throw 1 of 2,,44,55
279,3,4:32.0,S. Ojeleye makes free throw 2 of 2,,45,55
280,3,4:18.0,,D. DeRozan misses 2-pt jump shot from 19 ft,45,55
281,3,4:15.0,Defensive rebound by S. Ojeleye,,45,55
282,3,4:07.0,M. Morris misses 3-pt jump shot from 25 ft,,45,55
283,3,4:04.0,,Defensive rebound by N. Powell,45,55
284,3,3:55.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by K. Lowry),45,57
285,3,3:42.0,T. Rozier misses 2-pt layup from 2 ft,,45,57
286,3,3:42.0,,Defensive rebound by Team,45,57
287,3,3:41.0,Loose ball foul by M. Morris (drawn by J. Poeltl),,45,57
288,3,3:31.0,,K. Lowry makes 3-pt jump shot from 28 ft (assist by D. DeRozan),45,60
289,3,3:13.0,Shooting foul by N. Powell (drawn by M. Morris),,45,60
290,3,3:13.0,M. Morris makes free throw 1 of 2,,46,60
291,3,3:13.0,G. Monroe enters the game for T. Rozier,,46,60
292,3,3:13.0,K. Allen enters the game for A. Horford,,46,60
293,3,3:13.0,M. Morris misses free throw 2 of 2,,46,60
294,3,3:10.0,,Defensive rebound by N. Powell,46,60
295,3,3:00.0,,K. Lowry misses 3-pt jump shot from 27 ft,46,60
296,3,2:56.0,Defensive rebound by J. Tatum,,46,60
297,3,2:47.0,G. Monroe misses 2-pt hook shot from 5 ft,,46,60
298,3,2:45.0,,Defensive rebound by S. Ibaka,46,60
299,3,2:44.0,,Shooting foul by J. Tatum (drawn by K. Lowry),46,60
300,3,2:44.0,Boston full timeout,,46,60
301,3,2:44.0,,D. Wright enters the game for S. Ibaka,46,60
302,3,2:44.0,,P. Siakam enters the game for N. Powell,46,60
303,3,2:44.0,,K. Lowry misses free throw 1 of 2,46,60
304,3,2:44.0,,Offensive rebound by Team,46,60
305,3,2:44.0,,K. Lowry makes free throw 2 of 2,46,61
306,3,2:22.0,M. Morris misses 2-pt jump shot from 10 ft,,46,61
307,3,2:19.0,,Defensive rebound by P. Siakam,46,61
308,3,2:01.0,,D. DeRozan makes 2-pt jump shot from 2 ft,46,63
309,3,1:45.0,Turnover by K. Allen (bad pass; steal by D. Wright),,46,63
310,3,1:41.0,,Personal foul by K. Allen (drawn by J. Poeltl),46,63
311,3,1:41.0,,F. VanVleet enters the game for K. Lowry,46,63
312,3,1:41.0,J. Brown enters the game for J. Tatum,,46,63
313,3,1:41.0,X. Silas enters the game for S. Ojeleye,,46,63
314,3,1:26.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. DeRozan),46,66
315,3,1:09.0,M. Morris makes 2-pt dunk at rim,,48,66
316,3,0:59.0,,Shooting foul by K. Allen (drawn by P. Siakam),48,66
317,3,0:59.0,,P. Siakam misses free throw 1 of 2,48,66
318,3,0:59.0,,Offensive rebound by Team,48,66
319,3,0:59.0,,P. Siakam makes free throw 2 of 2,48,67
320,3,0:52.0,X. Silas misses 3-pt jump shot from 26 ft,,48,67
321,3,0:51.0,Offensive rebound by Team,,48,67
322,3,0:51.0,,Loose ball foul by D. DeRozan (drawn by G. Monroe),48,67
323,3,0:51.0,G. Monroe makes free throw 1 of 2,,49,67
324,3,0:51.0,G. Monroe makes free throw 2 of 2,,50,67
325,3,0:34.0,,D. DeRozan misses 2-pt jump shot from 13 ft,50,67
326,3,0:31.0,Defensive rebound by M. Morris,,50,67
327,3,0:23.0,M. Morris makes 3-pt jump shot from 25 ft,,53,67
328,3,0:02.0,,D. Wright misses 2-pt layup from 2 ft,53,67
329,3,0:01.0,Defensive rebound by G. Monroe,,53,67
330,4,11:39.0,,F. VanVleet misses 2-pt layup from 4 ft,53,67
331,4,11:36.0,,Offensive rebound by J. Poeltl,53,67
332,4,11:33.0,,Offensive foul by J. Poeltl (drawn by K. Allen),53,67
333,4,11:33.0,,Turnover by J. Poeltl (offensive foul),53,67
334,4,11:17.0,Shooting foul by J. Poeltl (drawn by G. Monroe),,53,67
335,4,11:17.0,G. Monroe makes free throw 1 of 2,,54,67
336,4,11:17.0,G. Monroe makes free throw 2 of 2,,55,67
337,4,10:58.0,,D. Wright makes 2-pt layup from 2 ft,55,69
338,4,10:47.0,G. Monroe misses 2-pt hook shot from 1 ft,,55,69
339,4,10:47.0,Offensive rebound by Team,,55,69
340,4,10:37.0,Turnover by G. Monroe (bad pass; steal by P. Siakam),,55,69
341,4,10:22.0,,J. Poeltl makes 2-pt layup at rim (assist by D. Wright),55,71
342,4,10:12.0,J. Brown makes 2-pt layup from 2 ft,,57,71
343,4,10:12.0,Shooting foul by D. Wright (drawn by J. Brown),,57,71
344,4,10:12.0,J. Brown misses free throw 1 of 1,,57,71
345,4,10:12.0,Offensive rebound by X. Silas,,57,71
346,4,10:07.0,J. Brown misses 2-pt jump shot from 16 ft,,57,71
347,4,10:06.0,Offensive rebound by G. Monroe,,57,71
348,4,10:06.0,Shooting foul by C. Miles (drawn by G. Monroe),,57,71
349,4,10:06.0,G. Monroe makes free throw 1 of 2,,58,71
350,4,10:06.0,G. Monroe makes free throw 2 of 2,,59,71
351,4,9:54.0,,C. Miles misses 3-pt jump shot from 25 ft,59,71
352,4,9:51.0,,Offensive rebound by J. Poeltl,59,71
353,4,9:50.0,,J. Poeltl makes 2-pt layup from 1 ft,59,73
354,4,9:38.0,Shooting foul by P. Siakam (drawn by M. Morris),,59,73
355,4,9:38.0,M. Morris makes free throw 1 of 2,,60,73
356,4,9:38.0,,L. Nogueira enters the game for J. Poeltl,60,73
357,4,9:38.0,M. Morris makes free throw 2 of 2,,61,73
358,4,9:18.0,,F. VanVleet makes 2-pt layup from 1 ft,61,75
359,4,8:58.0,K. Allen misses 3-pt jump shot from 24 ft,,61,75
360,4,8:56.0,,Defensive rebound by P. Siakam,61,75
361,4,8:47.0,,Personal foul by X. Silas (drawn by F. VanVleet),61,75
362,4,8:47.0,A. Horford enters the game for X. Silas,,61,75
363,4,8:38.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by D. Wright),61,78
364,4,8:11.0,A. Horford makes 3-pt jump shot from 23 ft (assist by G. Monroe),,64,78
365,4,7:53.0,,Turnover by D. Wright (bad pass),64,78
366,4,7:42.0,G. Monroe makes 2-pt dunk at rim,,66,78
367,4,7:31.0,,Toronto full timeout,66,78
368,4,7:31.0,,S. Ibaka enters the game for P. Siakam,66,78
369,4,7:16.0,,C. Miles misses 2-pt jump shot from 12 ft,66,78
370,4,7:15.0,Defensive rebound by Team,,66,78
371,4,6:54.0,M. Morris misses 2-pt jump shot from 10 ft,,66,78
372,4,6:52.0,,Defensive rebound by L. Nogueira,66,78
373,4,6:33.0,,F. VanVleet makes 3-pt jump shot from 27 ft,66,81
374,4,6:18.0,J. Brown makes 2-pt dunk at rim (assist by G. Monroe),,68,81
375,4,6:03.0,,F. VanVleet misses 3-pt jump shot from 25 ft,68,81
376,4,6:02.0,Defensive rebound by J. Brown,,68,81
377,4,5:55.0,J. Brown misses 2-pt layup from 2 ft (block by D. Wright),,68,81
378,4,5:55.0,,Defensive rebound by Team,68,81
379,4,5:55.0,,K. Lowry enters the game for C. Miles,68,81
380,4,5:55.0,T. Rozier enters the game for K. Allen,,68,81
381,4,5:49.0,,K. Lowry makes 2-pt layup at rim,68,83
382,4,5:31.0,A. Horford makes 2-pt hook shot from 10 ft,,70,83
383,4,5:14.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by F. VanVleet),70,85
384,4,4:55.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Monroe),,72,85
385,4,4:55.0,Shooting foul by K. Lowry (drawn by M. Morris),,72,85
