,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
131,2,11:26.0,,Shooting foul by M. Brooks (drawn by D. Rose),26,20
132,2,11:26.0,,D. Rose makes free throw 1 of 2,26,21
133,2,11:26.0,,D. Rose makes free throw 2 of 2,26,22
134,2,11:12.0,M. Henry makes 3-pt jump shot from 23 ft (assist by M. Brooks),,29,22
135,2,11:01.0,,J. Crawford misses 3-pt jump shot from 25 ft,29,22
136,2,10:57.0,Defensive rebound by B. McLemore,,29,22
137,2,10:50.0,B. McLemore makes 2-pt jump shot from 18 ft,,31,22
138,2,10:32.0,,Shooting foul by K. Simmons (drawn by J. Butler),31,22
139,2,10:32.0,,J. Butler misses free throw 1 of 2,31,22
140,2,10:32.0,,Offensive rebound by Team,31,22
141,2,10:32.0,,J. Butler makes free throw 2 of 2,31,23
142,2,10:21.0,B. McLemore makes 2-pt jump shot from 19 ft (assist by O. Johnson),,33,23
143,2,10:03.0,,D. Rose makes 3-pt jump shot from 22 ft (assist by J. Butler),33,26
144,2,9:49.0,B. McLemore misses 3-pt jump shot from 24 ft,,33,26
145,2,9:46.0,,Defensive rebound by J. Crawford,33,26
146,2,9:28.0,,Turnover by J. Crawford (bad pass; steal by M. Henry),33,26
147,2,9:25.0,Shooting foul by T. Jones (drawn by M. Brooks),,33,26
148,2,9:25.0,M. Brooks makes free throw 1 of 2,,34,26
149,2,9:25.0,I. Rabb enters the game for O. Johnson,,34,26
150,2,9:25.0,M. Brooks makes free throw 2 of 2,,35,26
151,2,9:16.0,,T. Jones makes 2-pt jump shot from 7 ft,35,28
152,2,9:02.0,Shooting foul by K. Towns (drawn by I. Rabb),,35,28
153,2,9:02.0,I. Rabb makes free throw 1 of 2,,36,28
154,2,9:02.0,I. Rabb makes free throw 2 of 2,,37,28
155,2,8:39.0,,J. Butler misses 2-pt layup from 2 ft,37,28
156,2,8:35.0,,Offensive rebound by K. Towns,37,28
157,2,8:35.0,,K. Towns makes 2-pt dunk at rim,37,30
158,2,8:22.0,M. Henry misses 3-pt jump shot from 23 ft,,37,30
159,2,8:19.0,,Defensive rebound by K. Towns,37,30
160,2,8:14.0,,J. Butler makes 2-pt layup from 1 ft (assist by T. Jones),37,32
161,2,8:04.0,,Offensive charge foul by M. Brooks (drawn by J. Butler),37,32
162,2,8:04.0,Turnover by M. Brooks (offensive foul),,37,32
163,2,8:04.0,D. Brooks enters the game for M. Henry,,37,32
164,2,7:54.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Butler),37,34
165,2,7:53.0,Memphis full timeout,,37,34
166,2,7:36.0,M. Brooks misses 2-pt jump shot from 5 ft,,37,34
167,2,7:34.0,,Defensive rebound by K. Towns,37,34
168,2,7:29.0,,J. Crawford misses 2-pt jump shot from 21 ft,37,34
169,2,7:28.0,Defensive rebound by I. Rabb,,37,34
170,2,7:21.0,I. Rabb misses 2-pt jump shot from 16 ft,,37,34
171,2,7:17.0,,Defensive rebound by T. Jones,37,34
172,2,7:09.0,,K. Towns makes 2-pt hook shot from 8 ft (assist by J. Crawford),37,36
173,2,6:49.0,D. Brooks misses 2-pt jump shot from 15 ft,,37,36
174,2,6:46.0,,Defensive rebound by K. Towns,37,36
175,2,6:37.0,,J. Butler makes 2-pt jump shot from 6 ft,37,38
176,2,6:16.0,Turnover by I. Rabb (bad pass; steal by J. Butler),,37,38
177,2,6:13.0,,D. Rose makes 2-pt layup at rim (assist by T. Jones),37,40
178,2,5:54.0,,A. Wiggins enters the game for T. Jones,37,40
179,2,5:54.0,,J. Teague enters the game for J. Crawford,37,40
180,2,5:54.0,M. Henry enters the game for K. Simmons,,37,40
181,2,5:54.0,M. Chalmers enters the game for M. Brooks,,37,40
182,2,5:54.0,D. Davis enters the game for I. Rabb,,37,40
183,2,5:54.0,,J. Butler makes technical free throw,37,41
184,2,5:54.0,,T. Jones enters the game for J. Butler,37,41
185,2,5:48.0,M. Henry misses 3-pt jump shot from 26 ft,,37,41
186,2,5:45.0,,Defensive rebound by K. Towns,37,41
187,2,5:36.0,,A. Wiggins misses 2-pt layup from 2 ft (block by M. Henry),37,41
188,2,5:33.0,,Offensive rebound by K. Towns,37,41
189,2,5:32.0,,K. Towns makes 2-pt dunk from 1 ft,37,43
190,2,5:26.0,Shooting foul by K. Towns (drawn by D. Brooks),,37,43
191,2,5:26.0,D. Brooks makes free throw 1 of 2,,38,43
192,2,5:26.0,,G. Dieng enters the game for K. Towns,38,43
193,2,5:26.0,D. Brooks makes free throw 2 of 2,,39,43
194,2,5:03.0,,T. Jones misses 3-pt jump shot from 25 ft,39,43
195,2,4:59.0,Defensive rebound by D. Davis,,39,43
196,2,4:54.0,D. Brooks misses 3-pt jump shot from 26 ft,,39,43
197,2,4:52.0,,Defensive rebound by D. Rose,39,43
198,2,4:46.0,,D. Rose misses 2-pt jump shot from 18 ft,39,43
199,2,4:44.0,Defensive rebound by M. Chalmers,,39,43
200,2,4:39.0,Turnover by M. Chalmers (bad pass; steal by T. Jones),,39,43
201,2,4:34.0,,D. Rose misses 2-pt layup from 2 ft (block by M. Chalmers),39,43
202,2,4:34.0,,Offensive rebound by Team,39,43
203,2,4:19.0,,A. Wiggins misses 2-pt jump shot from 5 ft,39,43
204,2,4:16.0,Defensive rebound by B. McLemore,,39,43
205,2,4:13.0,B. McLemore misses 2-pt layup at rim,,39,43
206,2,4:11.0,,Defensive rebound by G. Dieng,39,43
207,2,4:05.0,,Turnover by T. Jones (bad pass; steal by M. Chalmers),39,43
208,2,4:01.0,Shooting block foul by G. Dieng (drawn by M. Chalmers),,39,43
209,2,4:01.0,M. Chalmers makes free throw 1 of 2,,40,43
210,2,4:01.0,M. Chalmers makes free throw 2 of 2,,41,43
211,2,3:54.0,,J. Teague makes 2-pt dunk from 1 ft,41,45
212,2,3:47.0,Personal foul by T. Jones (drawn by M. Chalmers),,41,45
213,2,3:47.0,M. Chalmers makes free throw 1 of 2,,42,45
214,2,3:47.0,M. Chalmers makes free throw 2 of 2,,43,45
215,2,3:38.0,,D. Rose makes 2-pt layup from 2 ft (assist by J. Teague),43,47
216,2,3:29.0,Memphis full timeout,,43,47
217,2,3:19.0,M. Henry makes 3-pt jump shot from 26 ft (assist by D. Brooks),,46,47
218,2,3:03.0,,T. Jones makes 3-pt jump shot from 23 ft (assist by J. Teague),46,50
219,2,2:49.0,D. Brooks makes 2-pt jump shot from 8 ft,,48,50
220,2,2:41.0,,Turnover by J. Teague (bad pass; steal by M. Chalmers),48,50
221,2,2:21.0,B. McLemore makes 2-pt layup from 1 ft,,50,50
222,2,2:02.0,,G. Dieng misses 2-pt jump shot from 15 ft,50,50
223,2,2:02.0,,Offensive rebound by A. Wiggins,50,50
224,2,2:02.0,,A. Wiggins makes 2-pt layup from 1 ft,50,52
225,2,2:02.0,,Shooting foul by D. Brooks (drawn by A. Wiggins),50,52
226,2,2:02.0,M. Brooks enters the game for D. Brooks,,50,52
227,2,2:02.0,,A. Wiggins makes free throw 1 of 1,50,53
228,2,1:44.0,D. Davis makes 2-pt layup from 1 ft (assist by M. Chalmers),,52,53
229,2,1:31.0,,A. Wiggins misses 3-pt jump shot from 24 ft,52,53
230,2,1:29.0,Defensive rebound by M. Chalmers,,52,53
231,2,1:25.0,Turnover by M. Brooks (lost ball; steal by A. Wiggins),,52,53
232,2,1:15.0,,Personal foul by D. Davis (drawn by J. Teague),52,53
233,2,1:15.0,D. Brooks enters the game for M. Henry,,52,53
234,2,1:15.0,I. Rabb enters the game for D. Davis,,52,53
235,2,1:00.0,,Turnover by Team (shot clock),52,53
236,2,0:53.0,Offensive foul by M. Chalmers (drawn by T. Jones),,52,53
237,2,0:53.0,Turnover by M. Chalmers (offensive foul),,52,53
238,2,0:42.0,,J. Teague misses 2-pt layup from 4 ft,52,53
239,2,0:40.0,Defensive rebound by M. Chalmers,,52,53
240,2,0:23.0,M. Brooks misses 2-pt layup from 2 ft (block by G. Dieng),,52,53
241,2,0:22.0,Offensive rebound by Team,,52,53
242,2,0:21.0,D. Brooks misses 2-pt jump shot from 13 ft,,52,53
243,2,0:17.0,,Defensive rebound by A. Wiggins,52,53
244,2,0:06.0,,T. Jones makes 3-pt jump shot from 22 ft (assist by A. Wiggins),52,56
245,2,0:00.0,Personal foul by G. Dieng (drawn by M. Chalmers),,52,56
246,2,0:00.0,M. Chalmers makes free throw 1 of 2,,53,56
247,2,0:00.0,M. Chalmers misses free throw 2 of 2,,53,56
248,2,0:00.0,,Defensive rebound by T. Jones,53,56
249,3,11:47.0,I. Rabb makes 2-pt jump shot from 20 ft,,55,56
250,3,11:16.0,,J. Butler misses 2-pt jump shot from 21 ft,55,56
251,3,11:13.0,Defensive rebound by B. McLemore,,55,56
252,3,11:05.0,Turnover by K. Simmons (traveling),,55,56
253,3,10:55.0,,J. Butler misses 2-pt jump shot from 12 ft,55,56
254,3,10:54.0,Defensive rebound by I. Rabb,,55,56
255,3,10:50.0,Personal take foul by N. Bjelica (drawn by D. Brooks),,55,56
256,3,10:29.0,K. Simmons misses 2-pt jump shot from 14 ft (block by J. Teague),,55,56
257,3,10:29.0,,Defensive rebound by J. Teague,55,56
258,3,10:23.0,,J. Teague misses 3-pt jump shot from 24 ft,55,56
259,3,10:22.0,,Offensive rebound by Team,55,56
260,3,10:17.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by N. Bjelica),55,59
261,3,10:17.0,,Shooting foul by K. Simmons (drawn by J. Teague),55,59
262,3,10:17.0,,J. Teague makes free throw 1 of 1,55,60
263,3,9:53.0,Shooting foul by A. Wiggins (drawn by D. Brooks),,55,60
264,3,9:53.0,D. Brooks makes free throw 1 of 2,,56,60
265,3,9:53.0,D. Brooks makes free throw 2 of 2,,57,60
266,3,9:48.0,,Shooting foul by K. Simmons (drawn by J. Butler),57,60
267,3,9:48.0,,J. Butler makes free throw 1 of 2,57,61
268,3,9:48.0,M. Chalmers enters the game for K. Simmons,,57,61
269,3,9:48.0,,J. Butler makes free throw 2 of 2,57,62
270,3,9:34.0,Personal foul by A. Wiggins (drawn by D. Brooks),,57,62
271,3,9:20.0,Turnover by D. Brooks (lost ball; steal by A. Wiggins),,57,62
272,3,9:17.0,,Shooting foul by D. Davis (drawn by J. Butler),57,62
273,3,9:17.0,,J. Butler makes free throw 1 of 2,57,63
274,3,9:17.0,M. Brooks enters the game for D. Davis,,57,63
275,3,9:17.0,,J. Butler makes free throw 2 of 2,57,64
276,3,8:55.0,M. Chalmers misses 2-pt jump shot from 7 ft,,57,64
277,3,8:52.0,,Defensive rebound by N. Bjelica,57,64
278,3,8:51.0,,Personal foul by M. Chalmers (drawn by J. Teague),57,64
279,3,8:41.0,Offensive charge foul by J. Teague (drawn by M. Chalmers),,57,64
280,3,8:41.0,,Turnover by J. Teague (offensive foul),57,64
281,3,8:28.0,Turnover by I. Rabb (lost ball; steal by J. Teague),,57,64
282,3,8:21.0,,Personal foul by M. Chalmers (drawn by J. Teague),57,64
283,3,8:21.0,,J. Teague makes free throw 1 of 2,57,65
284,3,8:21.0,,J. Teague makes free throw 2 of 2,57,66
285,3,8:11.0,B. McLemore misses 3-pt jump shot from 25 ft,,57,66
286,3,8:07.0,,Defensive rebound by K. Towns,57,66
287,3,7:55.0,,Turnover by J. Butler (bad pass; steal by D. Brooks),57,66
288,3,7:55.0,Personal foul by K. Towns (drawn by D. Brooks),,57,66
289,3,7:55.0,,G. Dieng enters the game for K. Towns,57,66
290,3,7:43.0,M. Brooks misses 2-pt jump shot from 5 ft,,57,66
291,3,7:38.0,Offensive rebound by I. Rabb,,57,66
292,3,7:38.0,I. Rabb makes 2-pt dunk at rim,,59,66
293,3,7:33.0,,Personal foul by M. Brooks (drawn by J. Teague),59,66
294,3,7:33.0,,J. Teague makes free throw 1 of 2,59,67
295,3,7:33.0,,J. Teague makes free throw 2 of 2,59,68
296,3,7:24.0,B. McLemore makes 2-pt layup from 2 ft (assist by M. Chalmers),,61,68
297,3,7:04.0,,A. Wiggins makes 2-pt dunk at rim (assist by J. Teague),61,70
298,3,6:46.0,D. Brooks makes 2-pt jump shot from 21 ft,,63,70
299,3,6:29.0,,Turnover by J. Teague (lost ball; steal by M. Chalmers),63,70
300,3,6:24.0,M. Chalmers misses 2-pt layup from 1 ft,,63,70
301,3,6:22.0,Offensive rebound by D. Brooks,,63,70
302,3,6:10.0,I. Rabb misses 2-pt jump shot from 20 ft,,63,70
303,3,6:09.0,,Defensive rebound by Team,63,70
304,3,6:09.0,,Minnesota full timeout,63,70
305,3,6:09.0,,D. Rose enters the game for J. Butler,63,70
306,3,6:09.0,M. Henry enters the game for M. Chalmers,,63,70
307,3,6:09.0,O. Johnson enters the game for B. McLemore,,63,70
308,3,5:57.0,,J. Teague makes 2-pt layup at rim,63,72
309,3,5:40.0,M. Brooks misses 2-pt jump shot from 13 ft,,63,72
310,3,5:37.0,,Defensive rebound by G. Dieng,63,72
311,3,5:27.0,,G. Dieng makes 3-pt jump shot from 22 ft (assist by D. Rose),63,75
312,3,5:05.0,I. Rabb makes 2-pt layup from 1 ft (assist by M. Henry),,65,75
313,3,4:49.0,,Turnover by J. Teague (bad pass),65,75
314,3,4:37.0,M. Brooks makes 2-pt jump shot from 7 ft,,67,75
315,3,4:22.0,,Personal foul by M. Henry (drawn by G. Dieng),67,75
316,3,4:22.0,,G. Dieng makes free throw 1 of 2,67,76
317,3,4:22.0,,G. Dieng makes free throw 2 of 2,67,77
318,3,4:06.0,D. Brooks misses 2-pt jump shot from 22 ft,,67,77
319,3,4:05.0,Offensive rebound by O. Johnson,,67,77
320,3,4:05.0,Turnover by O. Johnson (bad pass),,67,77
321,3,3:55.0,,Turnover by D. Rose (bad pass; steal by D. Brooks),67,77
322,3,3:49.0,M. Brooks makes 2-pt dunk from 1 ft (assist by D. Brooks),,69,77
323,3,3:41.0,,J. Teague makes 2-pt layup at rim,69,79
324,3,3:32.0,I. Rabb makes 2-pt dunk from 1 ft (assist by M. Brooks),,71,79
325,3,3:31.0,,Minnesota full timeout,71,79
326,3,3:31.0,B. McLemore enters the game for D. Brooks,,71,79
327,3,3:18.0,,G. Dieng makes 2-pt dunk at rim (assist by N. Bjelica),71,81
328,3,2:58.0,M. Brooks misses 2-pt jump shot from 5 ft (block by A. Wiggins),,71,81
329,3,2:56.0,,Defensive rebound by A. Wiggins,71,81
330,3,2:47.0,,D. Rose misses 3-pt jump shot from 22 ft,71,81
331,3,2:44.0,Defensive rebound by B. McLemore,,71,81
332,3,2:30.0,B. McLemore makes 2-pt dunk from 2 ft (assist by M. Brooks),,73,81
333,3,2:11.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by J. Teague),73,83
334,3,1:44.0,I. Rabb makes 2-pt jump shot from 18 ft (assist by M. Henry),,75,83
335,3,1:30.0,,N. Bjelica misses 3-pt jump shot from 26 ft,75,83
336,3,1:28.0,,Offensive rebound by N. Bjelica,75,83
337,3,1:23.0,,A. Wiggins misses 2-pt jump shot from 16 ft,75,83
338,3,1:20.0,Defensive rebound by B. McLemore,,75,83
339,3,1:14.0,Turnover by M. Brooks (bad pass),,75,83
340,3,1:14.0,,J. Crawford enters the game for J. Teague,75,83
341,3,1:14.0,,T. Jones enters the game for D. Rose,75,83
342,3,1:14.0,D. Brooks enters the game for I. Rabb,,75,83
343,3,1:02.0,,Turnover by A. Wiggins (lost ball; steal by M. Henry),75,83
344,3,0:52.0,M. Henry misses 2-pt layup from 2 ft,,75,83
345,3,0:51.0,,Defensive rebound by N. Bjelica,75,83
346,3,0:34.0,,T. Jones misses 3-pt jump shot from 22 ft,75,83
347,3,0:31.0,Defensive rebound by M. Henry,,75,83
348,3,0:13.0,M. Brooks misses 2-pt jump shot from 7 ft,,75,83
349,3,0:11.0,,Defensive rebound by N. Bjelica,75,83
350,3,0:02.0,,A. Wiggins misses 3-pt jump shot from 25 ft,75,83
351,3,0:00.0,,Offensive rebound by N. Bjelica,75,83
352,4,11:48.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Butler),75,85
353,4,11:36.0,Turnover by K. Simmons (bad pass),,75,85
354,4,11:23.0,,J. Crawford misses 3-pt jump shot from 23 ft,75,85
355,4,11:20.0,Defensive rebound by D. Brooks,,75,85
356,4,11:14.0,D. Brooks makes 2-pt layup from 1 ft,,77,85
357,4,10:56.0,,N. Bjelica misses 2-pt jump shot from 6 ft,77,85
358,4,10:52.0,,Offensive rebound by J. Crawford,77,85
359,4,10:40.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by J. Crawford),77,87
360,4,10:31.0,Personal foul by N. Bjelica (drawn by D. Brooks),,77,87
361,4,10:31.0,D. Davis enters the game for M. Henry,,77,87
362,4,10:31.0,I. Rabb enters the game for O. Johnson,,77,87
363,4,10:25.0,Shooting foul by N. Bjelica (drawn by D. Brooks),,77,87
364,4,10:25.0,D. Brooks makes free throw 1 of 2,,78,87
365,4,10:25.0,,D. Rose enters the game for N. Bjelica,78,87
366,4,10:25.0,D. Brooks misses free throw 2 of 2,,78,87
367,4,10:22.0,,Defensive rebound by K. Towns,78,87
368,4,10:07.0,,K. Towns makes 2-pt layup from 1 ft (assist by D. Rose),78,89
369,4,10:07.0,,Shooting foul by I. Rabb (drawn by K. Towns),78,89
370,4,10:07.0,,K. Towns makes free throw 1 of 1,78,90
371,4,9:51.0,I. Rabb makes 2-pt jump shot from 10 ft,,80,90
372,4,9:30.0,,D. Rose misses 2-pt jump shot from 19 ft,80,90
373,4,9:27.0,,Offensive rebound by J. Butler,80,90
374,4,9:18.0,,K. Towns makes 2-pt jump shot from 18 ft (assist by J. Crawford),80,92
375,4,8:59.0,Turnover by I. Rabb (lost ball; steal by J. Butler),,80,92
376,4,8:54.0,,Turnover by D. Rose (bad pass),80,92
377,4,8:36.0,D. Brooks misses 2-pt jump shot from 19 ft,,80,92
378,4,8:34.0,,Defensive rebound by K. Towns,80,92
379,4,8:21.0,,Shooting foul by I. Rabb (drawn by J. Butler),80,92
380,4,8:21.0,,J. Butler makes free throw 1 of 2,80,93
381,4,8:21.0,M. Brooks enters the game for D. Brooks,,80,93
382,4,8:21.0,,J. Butler makes free throw 2 of 2,80,94
383,4,8:10.0,D. Davis misses 2-pt jump shot from 18 ft,,80,94
384,4,8:08.0,Offensive rebound by Team,,80,94
385,4,7:59.0,Personal foul by T. Jones (drawn by K. Simmons),,80,94
