,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
90,1,1:27.0,S. Larkin enters the game for J. Brown,,14,22
91,1,1:11.0,T. Rozier misses 2-pt jump shot from 7 ft,,14,22
92,1,1:07.0,,Defensive rebound by J. Allen,14,22
93,1,0:47.0,,N. Stauskas misses 3-pt jump shot from 30 ft,14,22
94,1,0:44.0,Defensive rebound by Team,,14,22
95,1,0:33.0,D. Theis makes 2-pt jump shot from 19 ft (assist by T. Rozier),,16,22
96,1,0:18.0,,N. Stauskas misses 3-pt jump shot from 25 ft,16,22
97,1,0:15.0,Defensive rebound by D. Theis,,16,22
98,1,0:00.0,T. Rozier misses 3-pt jump shot from 26 ft,,16,22
99,1,0:00.0,Offensive rebound by Team,,16,22
100,2,11:39.0,T. Rozier makes 2-pt jump shot from 13 ft,,18,22
101,2,11:20.0,,J. Okafor makes 2-pt jump shot from 7 ft,18,24
102,2,11:10.0,D. Theis misses 2-pt jump shot from 19 ft,,18,24
103,2,11:07.0,,Defensive rebound by J. Harris,18,24
104,2,10:59.0,,Turnover by A. Crabbe (bad pass; steal by J. Tatum),18,24
105,2,10:53.0,J. Tatum misses 2-pt layup from 3 ft,,18,24
106,2,10:49.0,,Defensive rebound by J. Okafor,18,24
107,2,10:34.0,,J. Okafor misses 2-pt layup from 1 ft (block by J. Tatum),18,24
108,2,10:34.0,A. Baynes enters the game for D. Theis,,18,24
109,2,10:34.0,K. Irving enters the game for M. Smart,,18,24
110,2,10:34.0,,Defensive rebound by Team,18,24
111,2,10:25.0,,J. Harris misses 3-pt jump shot from 22 ft,18,24
112,2,10:23.0,Defensive rebound by K. Irving,,18,24
113,2,10:18.0,T. Rozier misses 2-pt layup from 1 ft,,18,24
114,2,10:17.0,,Defensive rebound by Q. Acy,18,24
115,2,10:15.0,,Turnover by Q. Acy (bad pass; steal by J. Tatum),18,24
116,2,10:06.0,S. Larkin makes 2-pt jump shot from 12 ft,,20,24
117,2,9:47.0,,N. Stauskas misses 2-pt layup from 1 ft,20,24
118,2,9:44.0,Defensive rebound by S. Larkin,,20,24
119,2,9:39.0,S. Larkin misses 2-pt jump shot from 20 ft,,20,24
120,2,9:37.0,Offensive rebound by S. Larkin,,20,24
121,2,9:36.0,S. Larkin makes 2-pt jump shot from 9 ft,,22,24
122,2,9:25.0,,Turnover by A. Crabbe (bad pass),22,24
123,2,9:25.0,,S. Dinwiddie enters the game for A. Crabbe,22,24
124,2,9:07.0,K. Irving makes 2-pt jump shot from 21 ft,,24,24
125,2,9:07.0,,Brooklyn full timeout,24,24
126,2,8:49.0,,J. Okafor makes 2-pt dunk at rim (assist by S. Dinwiddie),24,26
127,2,8:35.0,A. Baynes misses 2-pt dunk at rim,,24,26
128,2,8:31.0,,Defensive rebound by J. Okafor,24,26
129,2,8:15.0,,S. Dinwiddie makes 2-pt layup at rim,24,28
130,2,8:02.0,K. Irving makes 2-pt jump shot from 13 ft,,26,28
131,2,7:52.0,,Turnover by J. Okafor (traveling),26,28
132,2,7:52.0,M. Morris enters the game for J. Tatum,,26,28
133,2,7:42.0,K. Irving misses 2-pt jump shot from 19 ft,,26,28
134,2,7:39.0,,Defensive rebound by Q. Acy,26,28
135,2,7:32.0,,Q. Acy misses 3-pt jump shot from 25 ft,26,28
136,2,7:30.0,,Offensive rebound by Team,26,28
137,2,7:30.0,Loose ball foul by A. Baynes (drawn by J. Okafor),,26,28
138,2,7:14.0,,S. Dinwiddie makes 2-pt layup from 1 ft,26,30
139,2,7:03.0,A. Baynes misses 2-pt layup from 1 ft,,26,30
140,2,7:02.0,Offensive rebound by A. Baynes,,26,30
141,2,7:00.0,A. Baynes misses 2-pt layup from 1 ft (block by J. Okafor),,26,30
142,2,7:00.0,,Defensive rebound by J. Okafor,26,30
143,2,6:49.0,,J. Okafor misses 2-pt jump shot from 11 ft,26,30
144,2,6:49.0,Defensive rebound by K. Irving,,26,30
145,2,6:39.0,K. Irving makes 3-pt jump shot from 22 ft,,29,30
146,2,6:20.0,,Turnover by S. Dinwiddie (out of bounds lost ball),29,30
147,2,6:20.0,,D. Carroll enters the game for J. Harris,29,30
148,2,6:20.0,,R. Hollis-Jefferson enters the game for Q. Acy,29,30
149,2,6:11.0,Shooting foul by S. Dinwiddie (drawn by K. Irving),,29,30
150,2,6:11.0,K. Irving misses free throw 1 of 2,,29,30
151,2,6:11.0,Offensive rebound by Team,,29,30
152,2,6:11.0,K. Irving makes free throw 2 of 2,,30,30
153,2,5:49.0,,D. Carroll makes 2-pt jump shot from 7 ft,30,32
154,2,5:37.0,A. Baynes makes 2-pt jump shot from 18 ft,,32,32
155,2,5:25.0,,Shooting foul by A. Baynes (drawn by J. Okafor),32,32
156,2,5:25.0,,J. Okafor makes free throw 1 of 2,32,33
157,2,5:25.0,M. Smart enters the game for S. Larkin,,32,33
158,2,5:25.0,J. Brown enters the game for T. Rozier,,32,33
159,2,5:25.0,,J. Okafor makes free throw 2 of 2,32,34
160,2,5:11.0,A. Baynes misses 2-pt hook shot from 7 ft,,32,34
161,2,5:07.0,,Defensive rebound by D. Carroll,32,34
162,2,5:00.0,,J. Okafor misses 2-pt layup from 1 ft,32,34
163,2,5:00.0,,Offensive rebound by Team,32,34
164,2,5:00.0,,T. Zeller enters the game for J. Okafor,32,34
165,2,5:00.0,D. Theis enters the game for A. Baynes,,32,34
166,2,4:53.0,,D. Carroll misses 2-pt jump shot from 14 ft,32,34
167,2,4:50.0,Defensive rebound by M. Morris,,32,34
168,2,4:39.0,M. Smart makes 2-pt jump shot from 8 ft,,34,34
169,2,4:16.0,,D. Carroll misses 2-pt jump shot from 8 ft,34,34
170,2,4:13.0,Defensive rebound by K. Irving,,34,34
171,2,4:07.0,J. Brown misses 2-pt layup from 2 ft (block by T. Zeller),,34,34
172,2,4:05.0,,Defensive rebound by T. Zeller,34,34
173,2,3:58.0,,R. Hollis-Jefferson makes 2-pt layup at rim,34,36
174,2,3:58.0,,Shooting foul by M. Morris (drawn by R. Hollis-Jefferson),34,36
175,2,3:58.0,,J. Harris enters the game for N. Stauskas,34,36
176,2,3:58.0,,R. Hollis-Jefferson makes free throw 1 of 1,34,37
177,2,3:44.0,J. Brown misses 2-pt layup from 2 ft,,34,37
178,2,3:41.0,Offensive rebound by D. Theis,,34,37
179,2,3:38.0,M. Morris misses 2-pt jump shot from 20 ft,,34,37
180,2,3:35.0,,Defensive rebound by J. Harris,34,37
181,2,3:20.0,,Shooting foul by D. Theis (drawn by T. Zeller),34,37
182,2,3:20.0,,T. Zeller misses free throw 1 of 2,34,37
183,2,3:20.0,,Offensive rebound by Team,34,37
184,2,3:20.0,,M. Doyle enters the game for S. Dinwiddie,34,37
185,2,3:20.0,J. Tatum enters the game for D. Theis,,34,37
186,2,3:20.0,,T. Zeller makes free throw 2 of 2,34,38
187,2,3:04.0,K. Irving misses 2-pt jump shot from 17 ft,,34,38
188,2,3:01.0,,Defensive rebound by J. Harris,34,38
189,2,2:46.0,,D. Carroll misses 2-pt layup from 1 ft (block by J. Tatum),34,38
190,2,2:44.0,,Offensive rebound by D. Carroll,34,38
191,2,2:44.0,Boston full timeout,,34,38
192,2,2:44.0,,S. Dinwiddie enters the game for M. Doyle,34,38
193,2,2:40.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft (block by J. Tatum),34,38
194,2,2:40.0,,Offensive rebound by Team,34,38
195,2,2:40.0,,A. Crabbe enters the game for T. Zeller,34,38
196,2,2:38.0,,Turnover by Team (shot clock),34,38
197,2,2:17.0,M. Morris misses 2-pt jump shot from 9 ft,,34,38
198,2,2:14.0,,Defensive rebound by D. Carroll,34,38
199,2,2:09.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,34,38
200,2,2:04.0,,Offensive rebound by J. Harris,34,38
201,2,2:04.0,,J. Harris makes 2-pt layup at rim,34,40
202,2,1:45.0,K. Irving misses 2-pt layup from 1 ft (block by D. Carroll),,34,40
203,2,1:42.0,,Defensive rebound by S. Dinwiddie,34,40
204,2,1:30.0,,Turnover by J. Harris (lost ball; steal by M. Smart),34,40
205,2,1:21.0,J. Brown misses 2-pt layup from 2 ft,,34,40
206,2,1:18.0,,Defensive rebound by D. Carroll,34,40
207,2,1:13.0,,Shooting foul by M. Morris (drawn by R. Hollis-Jefferson),34,40
208,2,1:13.0,,R. Hollis-Jefferson misses free throw 1 of 2,34,40
209,2,1:13.0,,Offensive rebound by Team,34,40
210,2,1:13.0,D. Theis enters the game for M. Morris,,34,40
211,2,1:13.0,,R. Hollis-Jefferson makes free throw 2 of 2,34,41
212,2,0:58.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Irving),,37,41
213,2,0:58.0,,D. Carroll misses 2-pt jump shot from 13 ft (block by D. Theis),37,41
214,2,0:58.0,Defensive rebound by J. Brown,,37,41
215,2,0:39.0,J. Brown misses 2-pt jump shot from 4 ft,,37,41
216,2,0:37.0,Offensive rebound by J. Brown,,37,41
217,2,0:35.0,K. Irving misses 3-pt jump shot from 22 ft,,37,41
218,2,0:32.0,,Defensive rebound by R. Hollis-Jefferson,37,41
219,2,0:10.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,37,41
220,2,0:10.0,,Offensive rebound by Team,37,41
221,2,0:10.0,,Turnover by Team (shot clock),37,41
222,2,0:01.0,M. Smart makes 2-pt layup from 1 ft (assist by K. Irving),,39,41
223,2,0:00.0,,A. Crabbe misses 3-pt jump shot from 62 ft,39,41
224,2,0:00.0,,Offensive rebound by Team,39,41
225,3,11:48.0,A. Baynes misses 2-pt jump shot from 15 ft,,39,41
226,3,11:45.0,,Defensive rebound by R. Hollis-Jefferson,39,41
227,3,11:31.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by T. Zeller),39,44
228,3,11:17.0,K. Irving misses 2-pt jump shot from 10 ft,,39,44
229,3,11:13.0,,Defensive rebound by R. Hollis-Jefferson,39,44
230,3,11:10.0,,A. Crabbe misses 3-pt jump shot from 23 ft,39,44
231,3,11:07.0,Defensive rebound by J. Brown,,39,44
232,3,11:04.0,K. Irving misses 3-pt jump shot from 24 ft,,39,44
233,3,11:00.0,,Defensive rebound by R. Hollis-Jefferson,39,44
234,3,10:54.0,,D. Carroll misses 3-pt jump shot from 25 ft,39,44
235,3,10:49.0,Defensive rebound by A. Baynes,,39,44
236,3,10:43.0,Personal foul by R. Hollis-Jefferson (drawn by M. Morris),,39,44
237,3,10:33.0,K. Irving makes 2-pt jump shot from 23 ft (assist by A. Baynes),,41,44
238,3,10:17.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,41,47
239,3,9:54.0,M. Morris makes 2-pt jump shot from 15 ft,,43,47
240,3,9:34.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,43,47
241,3,9:33.0,Defensive rebound by A. Baynes,,43,47
242,3,9:23.0,Offensive foul by A. Baynes (drawn by R. Hollis-Jefferson),,43,47
243,3,9:23.0,Turnover by A. Baynes (offensive foul),,43,47
244,3,9:12.0,,Shooting foul by K. Irving (drawn by S. Dinwiddie),43,47
245,3,9:12.0,,S. Dinwiddie makes free throw 1 of 3,43,48
246,3,9:12.0,,S. Dinwiddie makes free throw 2 of 3,43,49
247,3,9:12.0,,S. Dinwiddie makes free throw 3 of 3,43,50
248,3,8:59.0,M. Morris makes 2-pt jump shot from 19 ft,,45,50
249,3,8:36.0,,A. Crabbe misses 3-pt jump shot from 24 ft,45,50
250,3,8:34.0,,Offensive rebound by Team,45,50
251,3,8:17.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,45,50
252,3,8:13.0,Defensive rebound by J. Tatum,,45,50
253,3,8:01.0,A. Baynes misses 2-pt dunk from 2 ft (block by T. Zeller),,45,50
254,3,8:01.0,Offensive rebound by Team,,45,50
255,3,7:59.0,A. Baynes makes 2-pt jump shot from 9 ft (assist by J. Brown),,47,50
256,3,7:42.0,,Personal foul by J. Tatum (drawn by T. Zeller),47,50
257,3,7:38.0,,A. Crabbe misses 2-pt jump shot from 21 ft,47,50
258,3,7:32.0,Defensive rebound by J. Tatum,,47,50
259,3,7:27.0,J. Tatum makes 2-pt dunk at rim,,49,50
260,3,7:23.0,,Personal foul by A. Baynes (drawn by T. Zeller),49,50
261,3,7:18.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,49,50
262,3,7:18.0,Defensive rebound by J. Brown,,49,50
263,3,7:08.0,A. Baynes misses 2-pt layup from 2 ft,,49,50
264,3,7:08.0,,Defensive rebound by T. Zeller,49,50
265,3,7:03.0,,Personal foul by A. Baynes (drawn by T. Zeller),49,50
266,3,7:03.0,D. Theis enters the game for A. Baynes,,49,50
267,3,6:48.0,,D. Carroll misses 2-pt layup from 4 ft (block by J. Tatum),49,50
268,3,6:48.0,,Offensive rebound by Team,49,50
269,3,6:48.0,,Brooklyn full timeout,49,50
270,3,6:46.0,,T. Zeller misses 2-pt hook shot from 8 ft,49,50
271,3,6:43.0,,Offensive rebound by T. Zeller,49,50
272,3,6:41.0,,T. Zeller misses 2-pt hook shot from 4 ft,49,50
273,3,6:37.0,Defensive rebound by D. Theis,,49,50
274,3,6:36.0,J. Tatum misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,49,50
275,3,6:36.0,Offensive rebound by Team,,49,50
276,3,6:31.0,K. Irving makes 2-pt jump shot from 13 ft,,51,50
277,3,6:11.0,,A. Crabbe misses 2-pt jump shot from 6 ft (block by D. Theis),51,50
278,3,6:09.0,Defensive rebound by D. Theis,,51,50
279,3,6:04.0,J. Tatum makes 2-pt dunk at rim (assist by M. Morris),,53,50
280,3,5:44.0,,R. Hollis-Jefferson makes 2-pt jump shot from 5 ft,53,52
281,3,5:32.0,K. Irving makes 3-pt jump shot from 24 ft,,56,52
282,3,5:30.0,,Brooklyn full timeout,56,52
283,3,5:30.0,,J. Harris enters the game for A. Crabbe,56,52
284,3,5:30.0,,J. Allen enters the game for T. Zeller,56,52
285,3,5:30.0,M. Smart enters the game for M. Morris,,56,52
286,3,5:09.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,56,52
287,3,5:05.0,Defensive rebound by D. Theis,,56,52
288,3,4:52.0,K. Irving makes 2-pt layup at rim,,58,52
289,3,4:36.0,,Turnover by J. Allen (bad pass; steal by J. Tatum),58,52
290,3,4:29.0,Turnover by J. Tatum (bad pass; steal by S. Dinwiddie),,58,52
291,3,4:22.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Harris),58,55
292,3,4:04.0,Personal foul by S. Dinwiddie (drawn by K. Irving),,58,55
293,3,4:04.0,,Q. Acy enters the game for D. Carroll,58,55
294,3,4:04.0,,N. Stauskas enters the game for R. Hollis-Jefferson,58,55
295,3,4:00.0,J. Tatum misses 2-pt layup from 6 ft (block by N. Stauskas),,58,55
296,3,4:00.0,Offensive rebound by Team,,58,55
297,3,3:58.0,J. Tatum misses 2-pt jump shot from 16 ft,,58,55
298,3,3:56.0,,Defensive rebound by J. Allen,58,55
299,3,3:46.0,,Offensive foul by J. Allen (drawn by M. Smart),58,55
300,3,3:46.0,,Turnover by J. Allen (offensive foul),58,55
301,3,3:27.0,K. Irving misses 2-pt jump shot from 7 ft,,58,55
302,3,3:24.0,Offensive rebound by D. Theis,,58,55
303,3,3:24.0,D. Theis makes 2-pt layup from 1 ft,,60,55
304,3,3:14.0,,Shooting foul by M. Smart (drawn by S. Dinwiddie),60,55
305,3,3:14.0,,S. Dinwiddie makes free throw 1 of 2,60,56
306,3,3:14.0,,S. Dinwiddie makes free throw 2 of 2,60,57
307,3,3:04.0,M. Smart misses 3-pt jump shot from 24 ft,,60,57
308,3,3:00.0,,Defensive rebound by N. Stauskas,60,57
309,3,2:48.0,,N. Stauskas misses 3-pt jump shot from 26 ft,60,57
310,3,2:46.0,Defensive rebound by D. Theis,,60,57
311,3,2:31.0,J. Tatum misses 2-pt hook shot from 7 ft,,60,57
312,3,2:29.0,Offensive rebound by D. Theis,,60,57
313,3,2:26.0,M. Smart misses 3-pt jump shot from 25 ft,,60,57
314,3,2:24.0,Offensive rebound by J. Tatum,,60,57
315,3,2:24.0,J. Tatum misses 2-pt layup at rim,,60,57
316,3,2:24.0,Offensive rebound by Team,,60,57
317,3,2:24.0,,Loose ball foul by J. Harris (drawn by J. Tatum),60,57
318,3,2:24.0,,M. Doyle enters the game for S. Dinwiddie,60,57
319,3,2:24.0,T. Rozier enters the game for K. Irving,,60,57
320,3,2:17.0,D. Theis makes 2-pt jump shot from 8 ft,,62,57
321,3,2:01.0,,Shooting foul by J. Tatum (drawn by Q. Acy),62,57
322,3,2:01.0,,Technical foul by Q. Acy,62,57
323,3,2:01.0,M. Smart misses technical free throw,,62,57
324,3,2:01.0,,Defensive rebound by Team,62,57
325,3,2:01.0,,Q. Acy makes free throw 1 of 2,62,58
326,3,2:01.0,,Q. Acy makes free throw 2 of 2,62,59
327,3,1:51.0,D. Theis misses 2-pt jump shot from 17 ft,,62,59
328,3,1:47.0,,Defensive rebound by Q. Acy,62,59
329,3,1:41.0,,Offensive foul by J. Allen (drawn by T. Rozier),62,59
330,3,1:41.0,,Turnover by J. Allen (offensive foul),62,59
331,3,1:41.0,M. Morris enters the game for J. Tatum,,62,59
332,3,1:21.0,T. Rozier misses 2-pt jump shot from 13 ft,,62,59
333,3,1:17.0,,Defensive rebound by J. Harris,62,59
334,3,1:06.0,,M. Doyle misses 3-pt jump shot from 26 ft,62,59
335,3,1:01.0,Defensive rebound by M. Morris,,62,59
336,3,0:50.0,J. Brown misses 3-pt jump shot from 23 ft,,62,59
337,3,0:48.0,,Defensive rebound by N. Stauskas,62,59
338,3,0:41.0,,J. Harris misses 3-pt jump shot from 25 ft,62,59
339,3,0:39.0,Defensive rebound by M. Morris,,62,59
340,3,0:33.0,Turnover by M. Smart (bad pass),,62,59
341,3,0:33.0,,A. Crabbe enters the game for N. Stauskas,62,59
342,3,0:33.0,,S. Dinwiddie enters the game for M. Doyle,62,59
343,3,0:33.0,S. Larkin enters the game for J. Brown,,62,59
344,3,0:17.0,,Turnover by S. Dinwiddie (lost ball; steal by T. Rozier),62,59
345,3,0:13.0,M. Smart misses 2-pt jump shot from 7 ft,,62,59
346,3,0:11.0,,Defensive rebound by Team,62,59
347,3,0:11.0,Loose ball foul by D. Theis (drawn by J. Harris),,62,59
348,3,0:11.0,,J. Harris makes free throw 1 of 2,62,60
349,3,0:11.0,,R. Hollis-Jefferson enters the game for Q. Acy,62,60
350,3,0:11.0,K. Irving enters the game for S. Larkin,,62,60
351,3,0:11.0,,D. Carroll enters the game for A. Crabbe,62,60
352,3,0:11.0,,J. Harris makes free throw 2 of 2,62,61
353,3,0:03.0,K. Irving misses 2-pt layup from 6 ft (block by J. Allen),,62,61
354,3,0:02.0,Offensive rebound by Team,,62,61
355,3,0:02.0,Boston full timeout,,62,61
356,3,0:00.0,M. Morris makes 2-pt jump shot from 21 ft (assist by M. Smart),,64,61
357,4,11:44.0,,Q. Acy misses 2-pt layup from 2 ft,64,61
358,4,11:41.0,Defensive rebound by M. Smart,,64,61
359,4,11:37.0,M. Smart misses 2-pt layup from 2 ft (block by M. Doyle),,64,61
360,4,11:34.0,,Defensive rebound by A. Crabbe,64,61
361,4,11:31.0,,Shooting block foul by D. Theis (drawn by A. Crabbe),64,61
362,4,11:31.0,,A. Crabbe makes free throw 1 of 2,64,62
363,4,11:31.0,,A. Crabbe misses free throw 2 of 2,64,62
364,4,11:27.0,Defensive rebound by D. Theis,,64,62
365,4,11:15.0,D. Theis makes 2-pt layup at rim (assist by M. Smart),,66,62
366,4,11:04.0,,M. Doyle misses 3-pt jump shot from 24 ft,66,62
367,4,11:04.0,,Offensive rebound by Team,66,62
368,4,10:52.0,,J. Okafor makes 2-pt jump shot from 5 ft,66,64
369,4,10:35.0,M. Morris misses 2-pt jump shot from 6 ft,,66,64
370,4,10:31.0,,Defensive rebound by J. Okafor,66,64
371,4,10:18.0,,A. Crabbe misses 2-pt jump shot from 13 ft,66,64
372,4,10:16.0,,Offensive rebound by Team,66,64
373,4,10:16.0,A. Baynes enters the game for D. Theis,,66,64
374,4,10:06.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Doyle),66,67
375,4,9:45.0,Shooting foul by J. Harris (drawn by M. Smart),,66,67
376,4,9:45.0,M. Smart makes free throw 1 of 2,,67,67
377,4,9:45.0,M. Smart makes free throw 2 of 2,,68,67
378,4,9:26.0,,M. Doyle makes 2-pt layup from 1 ft,68,69
379,4,9:09.0,M. Smart misses 3-pt jump shot from 24 ft,,68,69
380,4,9:06.0,,Defensive rebound by Q. Acy,68,69
381,4,8:46.0,,J. Okafor misses 2-pt jump shot from 9 ft,68,69
382,4,8:44.0,Defensive rebound by T. Rozier,,68,69
383,4,8:38.0,S. Larkin makes 3-pt jump shot from 23 ft (assist by T. Rozier),,71,69
384,4,8:21.0,,J. Okafor misses 2-pt hook shot from 5 ft,71,69
385,4,8:21.0,,Offensive rebound by Team,71,69
386,4,8:21.0,Loose ball foul by S. Larkin (drawn by J. Harris),,71,69
