,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
375,4,7:03.0,,Shooting foul by D. Powell (drawn by I. Thomas),90,109
376,4,7:03.0,,I. Thomas makes free throw 1 of 2,90,110
377,4,7:03.0,,I. Thomas makes free throw 2 of 2,90,111
378,4,6:41.0,W. Matthews makes 2-pt jump shot from 17 ft,,92,111
379,4,6:28.0,,K. Kuzma misses 2-pt dunk from 1 ft,92,111
380,4,6:26.0,Defensive rebound by J. Barea,,92,111
381,4,6:14.0,Turnover by W. Matthews (bad pass; steal by B. Ingram),,92,111
382,4,5:58.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by J. Randle),92,114
383,4,5:57.0,Dallas full timeout,,92,114
384,4,5:57.0,,K. Caldwell-Pope enters the game for I. Thomas,92,114
385,4,5:57.0,M. Kleber enters the game for J. Barea,,92,114
386,4,5:57.0,Y. Ferrell enters the game for D. Powell,,92,114
387,4,5:41.0,D. Smith makes 2-pt layup from 1 ft (assist by M. Kleber),,94,114
388,4,5:22.0,,B. Ingram makes 3-pt jump shot from 27 ft (assist by J. Randle),94,117
389,4,5:14.0,D. Smith misses 3-pt jump shot from 27 ft,,94,117
390,4,5:10.0,,Defensive rebound by B. Ingram,94,117
391,4,4:56.0,,J. Randle misses 2-pt hook shot from 5 ft,94,117
392,4,4:54.0,,Offensive rebound by J. Randle,94,117
393,4,4:53.0,,J. Randle misses 2-pt layup from 1 ft (block by W. Matthews),94,117
394,4,4:53.0,,Offensive rebound by J. Randle,94,117
395,4,4:50.0,,J. Randle misses 2-pt layup from 1 ft (block by H. Barnes),94,117
396,4,4:48.0,Defensive rebound by W. Matthews,,94,117
397,4,4:42.0,M. Kleber misses 2-pt layup from 3 ft (block by B. Ingram),,94,117
398,4,4:39.0,,Defensive rebound by B. Ingram,94,117
399,4,4:36.0,,Personal foul by M. Kleber (drawn by B. Ingram),94,117
400,4,4:36.0,,T. Ennis enters the game for B. Ingram,94,117
401,4,4:36.0,,T. Bryant enters the game for J. Randle,94,117
402,4,4:36.0,D. McDermott enters the game for D. Smith,,94,117
403,4,4:36.0,K. Collinsworth enters the game for W. Matthews,,94,117
404,4,4:26.0,,Turnover by K. Kuzma (lost ball; steal by H. Barnes),94,117
405,4,4:20.0,H. Barnes misses 2-pt layup from 2 ft (block by K. Kuzma),,94,117
406,4,4:20.0,Offensive rebound by H. Barnes,,94,117
407,4,4:20.0,H. Barnes makes 2-pt layup from 2 ft,,96,117
408,4,4:20.0,Shooting foul by K. Kuzma (drawn by H. Barnes),,96,117
409,4,4:20.0,H. Barnes makes free throw 1 of 1,,97,117
410,4,4:03.0,,T. Ennis makes 2-pt jump shot from 2 ft,97,119
411,4,3:47.0,H. Barnes makes 2-pt jump shot from 5 ft,,99,119
412,4,3:34.0,,T. Ennis misses 2-pt jump shot from 8 ft,99,119
413,4,3:34.0,,Offensive rebound by Team,99,119
414,4,3:34.0,Loose ball foul by M. Kleber (drawn by T. Bryant),,99,119
415,4,3:34.0,,T. Bryant makes free throw 1 of 2,99,120
416,4,3:34.0,,I. Zubac enters the game for K. Caldwell-Pope,99,120
417,4,3:34.0,,T. Bryant makes free throw 2 of 2,99,121
418,4,3:20.0,M. Kleber makes 2-pt layup from 1 ft (assist by K. Collinsworth),,101,121
419,4,3:03.0,,J. Hart misses 2-pt layup from 1 ft,101,121
420,4,3:01.0,Defensive rebound by K. Collinsworth,,101,121
421,4,2:59.0,D. Powell enters the game for H. Barnes,,101,121
422,4,2:54.0,K. Collinsworth misses 2-pt jump shot from 6 ft,,101,121
423,4,2:51.0,,Defensive rebound by T. Bryant,101,121
424,4,2:35.0,,J. Hart misses 3-pt jump shot from 27 ft,101,121
425,4,2:33.0,Defensive rebound by Team,,101,121
426,4,2:11.0,K. Collinsworth misses 2-pt layup from 2 ft,,101,121
427,4,2:10.0,,Defensive rebound by J. Hart,101,121
428,4,2:05.0,,I. Zubac makes 2-pt dunk at rim (assist by T. Ennis),101,123
429,4,2:05.0,Dallas full timeout,,101,123
430,4,1:46.0,D. Powell misses 2-pt jump shot from 17 ft,,101,123
431,4,1:41.0,,Defensive rebound by I. Zubac,101,123
432,4,1:24.0,,T. Ennis misses 2-pt jump shot from 16 ft,101,123
433,4,1:24.0,Defensive rebound by D. Powell,,101,123
434,4,1:12.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,101,123
435,4,1:10.0,,Defensive rebound by T. Bryant,101,123
436,4,1:08.0,,Technical foul by T. Bryant,101,123
437,4,1:08.0,D. McDermott makes technical free throw,,102,123
438,4,0:42.0,,T. Bryant misses 2-pt jump shot from 20 ft,102,123
439,4,0:40.0,,Offensive rebound by J. Hart,102,123
440,4,0:28.0,,J. Hart misses 2-pt layup from 3 ft (block by D. Powell),102,123
441,4,0:28.0,,Offensive rebound by Team,102,123
442,4,0:22.0,,Shooting foul by D. Powell (drawn by J. Hart),102,123
443,4,0:22.0,,J. Hart makes free throw 1 of 2,102,124
444,4,0:22.0,,J. Hart misses free throw 2 of 2,102,124
445,4,0:20.0,Defensive rebound by M. Kleber,,102,124
446,4,0:09.0,D. Powell misses 2-pt jump shot from 20 ft,,102,124
447,4,0:07.0,,Defensive rebound by K. Kuzma,102,124
