,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
377,4,0:58.0,I. Hicks misses 2-pt layup from 6 ft,,98,117
378,4,0:56.0,Offensive rebound by T. Williams,,98,117
379,4,0:54.0,T. Williams misses 2-pt layup at rim,,98,117
380,4,0:53.0,Offensive rebound by Team,,98,117
381,4,0:51.0,Turnover by T. Burke (lost ball; steal by D. Walton),,98,117
382,4,0:49.0,,Shooting foul by T. Burke (drawn by D. Walton),98,117
383,4,0:49.0,,D. Walton makes free throw 1 of 2,98,118
384,4,0:49.0,,D. Walton makes free throw 2 of 2,98,119
385,4,0:29.0,D. Dotson misses 3-pt jump shot from 24 ft,,98,119
386,4,0:26.0,,Defensive rebound by D. Walton,98,119
387,4,0:03.0,,Turnover by Team (shot clock),98,119
388,4,0:01.0,T. Burke misses 3-pt jump shot from 55 ft,,98,119
389,4,0:00.0,Offensive rebound by Team,,98,119
