,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,TORONTO_ACTION,LA LAKERS_SCORE,TORONTO_SCORE
58,1,5:38.0,,O. Anunoby misses free throw 1 of 2,10,18
59,1,5:38.0,,Offensive rebound by Team,10,18
60,1,5:38.0,,O. Anunoby makes free throw 2 of 2,10,19
61,1,5:15.0,J. Randle misses 2-pt jump shot from 7 ft,,10,19
62,1,5:13.0,,Defensive rebound by K. Lowry,10,19
63,1,5:06.0,,Turnover by J. Valančiūnas (bad pass),10,19
64,1,5:06.0,J. Clarkson enters the game for T. Ennis,,10,19
65,1,4:50.0,B. Lopez misses 2-pt hook shot from 10 ft,,10,19
66,1,4:48.0,,Defensive rebound by S. Ibaka,10,19
67,1,4:36.0,,D. DeRozan misses 3-pt jump shot from 27 ft,10,19
68,1,4:34.0,Defensive rebound by J. Randle,,10,19
69,1,4:25.0,J. Randle misses 2-pt jump shot from 6 ft (block by S. Ibaka),,10,19
70,1,4:20.0,Offensive rebound by J. Randle,,10,19
71,1,4:20.0,J. Randle makes 2-pt layup at rim,,12,19
72,1,4:13.0,,Toronto full timeout,12,19
73,1,4:13.0,,C. Miles enters the game for O. Anunoby,12,19
74,1,4:03.0,,D. DeRozan misses 3-pt jump shot from 22 ft,12,19
75,1,4:01.0,,Offensive rebound by J. Valančiūnas,12,19
76,1,3:56.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),12,22
77,1,3:28.0,B. Ingram misses 2-pt jump shot from 11 ft,,12,22
78,1,3:25.0,Offensive rebound by J. Randle,,12,22
79,1,3:23.0,J. Randle makes 2-pt layup at rim,,14,22
80,1,3:03.0,,C. Miles makes 2-pt layup from 6 ft (assist by D. DeRozan),14,24
81,1,2:44.0,J. Clarkson misses 2-pt jump shot from 17 ft,,14,24
82,1,2:43.0,Offensive rebound by Team,,14,24
83,1,2:43.0,,J. Poeltl enters the game for K. Lowry,14,24
84,1,2:43.0,,D. Wright enters the game for J. Valančiūnas,14,24
85,1,2:43.0,L. Nance enters the game for B. Lopez,,14,24
86,1,2:34.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by J. Randle),,16,24
87,1,2:06.0,,S. Ibaka makes 2-pt jump shot from 18 ft,16,26
88,1,1:53.0,,P. Siakam enters the game for S. Ibaka,16,26
89,1,1:53.0,A. Caruso enters the game for B. Ingram,,16,26
90,1,1:53.0,K. Kuzma enters the game for J. Randle,,16,26
91,1,1:52.0,Shooting foul by J. Poeltl (drawn by K. Caldwell-Pope),,16,26
92,1,1:52.0,K. Caldwell-Pope makes free throw 1 of 3,,17,26
93,1,1:52.0,K. Caldwell-Pope makes free throw 2 of 3,,18,26
94,1,1:52.0,K. Caldwell-Pope misses free throw 3 of 3,,18,26
95,1,1:52.0,,Defensive rebound by J. Poeltl,18,26
96,1,1:32.0,,D. Wright makes 2-pt layup from 2 ft,18,28
97,1,1:21.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,18,28
98,1,1:18.0,,Defensive rebound by J. Poeltl,18,28
99,1,1:14.0,,Shooting foul by A. Caruso (drawn by D. Wright),18,28
100,1,1:14.0,,D. Wright misses free throw 1 of 2,18,28
101,1,1:14.0,,Offensive rebound by Team,18,28
102,1,1:14.0,,D. Wright misses free throw 2 of 2,18,28
103,1,1:12.0,Defensive rebound by A. Caruso,,18,28
104,1,0:49.0,J. Clarkson misses 2-pt layup from 2 ft,,18,28
105,1,0:48.0,Offensive rebound by L. Nance,,18,28
106,1,0:48.0,L. Nance makes 2-pt layup at rim,,20,28
107,1,0:48.0,Shooting foul by P. Siakam (drawn by L. Nance),,20,28
108,1,0:48.0,L. Nance makes free throw 1 of 1,,21,28
109,1,0:28.0,,Turnover by D. Wright (step out of bounds),21,28
110,1,0:04.0,J. Clarkson misses 2-pt hook shot from 5 ft,,21,28
111,1,0:02.0,,Defensive rebound by P. Siakam,21,28
112,1,0:00.0,,D. Wright misses 3-pt jump shot from 41 ft,21,28
113,1,0:00.0,,Offensive rebound by Team,21,28
114,2,11:48.0,L. Nance misses 2-pt layup from 4 ft,,21,28
115,2,11:48.0,,Defensive rebound by Team,21,28
116,2,11:22.0,,J. Poeltl misses 2-pt jump shot from 13 ft,21,28
117,2,11:20.0,Defensive rebound by A. Caruso,,21,28
118,2,11:15.0,L. Nance makes 2-pt dunk at rim (assist by A. Caruso),,23,28
119,2,10:57.0,,F. VanVleet makes 3-pt jump shot from 25 ft,23,31
120,2,10:35.0,K. Kuzma makes 2-pt jump shot from 14 ft,,25,31
121,2,10:20.0,,C. Miles misses 3-pt jump shot from 27 ft,25,31
122,2,10:17.0,Defensive rebound by K. Kuzma,,25,31
123,2,10:01.0,L. Nance makes 2-pt hook shot from 5 ft (assist by J. Clarkson),,27,31
124,2,9:43.0,,D. Wright misses 2-pt layup from 2 ft (block by A. Caruso),27,31
125,2,9:43.0,,Offensive rebound by Team,27,31
126,2,9:41.0,,C. Miles misses 2-pt jump shot from 15 ft,27,31
127,2,9:39.0,,Offensive rebound by P. Siakam,27,31
128,2,9:29.0,,P. Siakam makes 3-pt jump shot from 25 ft (assist by F. VanVleet),27,34
129,2,9:17.0,A. Caruso makes 2-pt dunk from 1 ft,,29,34
130,2,9:10.0,,Shooting foul by J. Clarkson (drawn by F. VanVleet),29,34
131,2,9:10.0,,F. VanVleet makes free throw 1 of 2,29,35
132,2,9:10.0,,F. VanVleet makes free throw 2 of 2,29,36
133,2,8:56.0,L. Nance makes 2-pt jump shot from 18 ft (assist by A. Caruso),,31,36
134,2,8:37.0,,J. Poeltl misses 2-pt jump shot from 4 ft,31,36
135,2,8:30.0,,Offensive rebound by D. Wright,31,36
136,2,8:30.0,,D. Wright makes 2-pt dunk at rim,31,38
137,2,8:24.0,Def 3 sec tech foul by J. Poeltl,,31,38
138,2,8:24.0,J. Clarkson makes technical free throw,,32,38
139,2,8:19.0,Personal foul by F. VanVleet (drawn by A. Caruso),,32,38
140,2,8:14.0,K. Kuzma misses 3-pt jump shot from 25 ft,,32,38
141,2,8:09.0,,Defensive rebound by C. Miles,32,38
142,2,8:03.0,,F. VanVleet misses 2-pt layup from 3 ft,32,38
143,2,8:03.0,,Offensive rebound by J. Poeltl,32,38
144,2,7:58.0,,J. Poeltl misses 2-pt layup at rim,32,38
145,2,7:57.0,,Offensive rebound by J. Poeltl,32,38
146,2,7:57.0,,J. Poeltl makes 2-pt layup at rim,32,40
147,2,7:52.0,Turnover by A. Caruso (bad pass; steal by F. VanVleet),,32,40
148,2,7:46.0,,Shooting foul by A. Caruso (drawn by F. VanVleet),32,40
149,2,7:46.0,,F. VanVleet makes free throw 1 of 2,32,41
150,2,7:46.0,,F. VanVleet makes free throw 2 of 2,32,42
151,2,7:29.0,K. Kuzma misses 3-pt jump shot from 23 ft,,32,42
152,2,7:26.0,,Defensive rebound by C. Miles,32,42
153,2,7:24.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),32,44
154,2,7:23.0,LA Lakers full timeout,,32,44
155,2,7:23.0,,J. Valančiūnas enters the game for J. Poeltl,32,44
156,2,7:23.0,,K. Lowry enters the game for D. Wright,32,44
157,2,7:23.0,B. Ingram enters the game for J. Hart,,32,44
158,2,7:08.0,J. Clarkson misses 3-pt jump shot from 26 ft,,32,44
159,2,7:06.0,,Defensive rebound by P. Siakam,32,44
160,2,6:51.0,,P. Siakam misses 2-pt jump shot from 9 ft,32,44
161,2,6:49.0,Defensive rebound by A. Caruso,,32,44
162,2,6:45.0,B. Ingram misses 2-pt jump shot from 3 ft,,32,44
163,2,6:38.0,,Defensive rebound by K. Lowry,32,44
164,2,6:35.0,,F. VanVleet makes 3-pt jump shot from 27 ft (assist by K. Lowry),32,47
165,2,6:17.0,B. Ingram misses 2-pt jump shot from 12 ft,,32,47
166,2,6:12.0,,Defensive rebound by K. Lowry,32,47
167,2,6:10.0,,C. Miles misses 3-pt jump shot from 25 ft,32,47
168,2,6:10.0,Defensive rebound by L. Nance,,32,47
169,2,5:57.0,Shooting foul by P. Siakam (drawn by J. Clarkson),,32,47
170,2,5:57.0,J. Clarkson makes free throw 1 of 2,,33,47
171,2,5:57.0,,S. Ibaka enters the game for C. Miles,33,47
172,2,5:57.0,,D. DeRozan enters the game for P. Siakam,33,47
173,2,5:57.0,J. Randle enters the game for A. Caruso,,33,47
174,2,5:57.0,T. Ennis enters the game for L. Nance,,33,47
175,2,5:57.0,J. Clarkson makes free throw 2 of 2,,34,47
176,2,5:35.0,,D. DeRozan misses 3-pt jump shot from 25 ft,34,47
177,2,5:32.0,,Offensive rebound by J. Valančiūnas,34,47
178,2,5:30.0,,J. Valančiūnas misses 2-pt jump shot from 2 ft,34,47
179,2,5:30.0,Defensive rebound by J. Randle,,34,47
180,2,5:20.0,J. Clarkson misses 3-pt jump shot from 25 ft,,34,47
181,2,5:18.0,,Defensive rebound by K. Lowry,34,47
182,2,5:10.0,,F. VanVleet makes 2-pt layup from 1 ft,34,49
183,2,5:02.0,J. Randle misses 2-pt jump shot from 5 ft,,34,49
184,2,5:01.0,,Defensive rebound by D. DeRozan,34,49
185,2,4:52.0,,D. DeRozan misses 2-pt jump shot from 19 ft,34,49
186,2,4:49.0,Defensive rebound by J. Randle,,34,49
187,2,4:42.0,J. Clarkson makes 2-pt jump shot from 17 ft,,36,49
188,2,4:42.0,Shooting foul by K. Lowry (drawn by J. Clarkson),,36,49
189,2,4:42.0,J. Clarkson makes free throw 1 of 1,,37,49
190,2,4:37.0,,Toronto full timeout,37,49
191,2,4:37.0,K. Caldwell-Pope enters the game for J. Clarkson,,37,49
192,2,4:28.0,,J. Valančiūnas makes 2-pt jump shot from 11 ft,37,51
193,2,4:18.0,Offensive foul by J. Randle (drawn by F. VanVleet),,37,51
194,2,4:18.0,Turnover by J. Randle (offensive foul),,37,51
195,2,4:05.0,,S. Ibaka misses 2-pt jump shot from 6 ft,37,51
196,2,4:03.0,Defensive rebound by T. Ennis,,37,51
197,2,3:58.0,T. Ennis misses 3-pt jump shot from 25 ft,,37,51
198,2,3:56.0,,Defensive rebound by J. Valančiūnas,37,51
199,2,3:48.0,,D. DeRozan misses 2-pt layup from 1 ft,37,51
200,2,3:46.0,Defensive rebound by J. Randle,,37,51
201,2,3:38.0,B. Ingram makes 2-pt layup from 1 ft (assist by J. Randle),,39,51
202,2,3:38.0,Shooting foul by F. VanVleet (drawn by B. Ingram),,39,51
203,2,3:38.0,,O. Anunoby enters the game for F. VanVleet,39,51
204,2,3:38.0,B. Ingram misses free throw 1 of 1,,39,51
205,2,3:38.0,,Defensive rebound by S. Ibaka,39,51
206,2,3:16.0,,S. Ibaka misses 2-pt hook shot from 8 ft,39,51
207,2,3:15.0,,Offensive rebound by Team,39,51
208,2,3:15.0,,Turnover by Team (shot clock),39,51
209,2,3:01.0,Personal foul by O. Anunoby (drawn by B. Ingram),,39,51
210,2,3:01.0,B. Ingram misses free throw 1 of 2,,39,51
211,2,3:01.0,Offensive rebound by Team,,39,51
212,2,3:01.0,B. Ingram misses free throw 2 of 2,,39,51
213,2,2:59.0,,Defensive rebound by J. Valančiūnas,39,51
214,2,2:45.0,,D. DeRozan misses 2-pt layup from 2 ft,39,51
215,2,2:43.0,Defensive rebound by J. Randle,,39,51
216,2,2:38.0,K. Kuzma misses 2-pt jump shot from 16 ft,,39,51
217,2,2:38.0,,Defensive rebound by K. Lowry,39,51
218,2,2:32.0,,K. Lowry misses 2-pt jump shot from 5 ft,39,51
219,2,2:31.0,Defensive rebound by Team,,39,51
220,2,2:31.0,,Loose ball foul by S. Ibaka (drawn by K. Kuzma),39,51
221,2,2:31.0,K. Kuzma misses free throw 1 of 2,,39,51
222,2,2:31.0,Offensive rebound by Team,,39,51
223,2,2:31.0,K. Kuzma makes free throw 2 of 2,,40,51
224,2,2:18.0,,D. DeRozan makes 2-pt layup from 1 ft,40,53
225,2,1:59.0,J. Randle makes 2-pt hook shot from 3 ft,,42,53
226,2,1:46.0,,K. Lowry makes 2-pt layup from 2 ft,42,55
227,2,1:46.0,,Loose ball foul by J. Valančiūnas,42,55
228,2,1:46.0,J. Randle makes free throw 1 of 2,,43,55
229,2,1:46.0,J. Randle misses free throw 2 of 2,,43,55
230,2,1:46.0,,Defensive rebound by J. Valančiūnas,43,55
231,2,1:26.0,,K. Lowry misses 3-pt jump shot from 28 ft,43,55
232,2,1:22.0,,Offensive rebound by K. Lowry,43,55
233,2,1:12.0,,Turnover by S. Ibaka (traveling),43,55
234,2,0:56.0,K. Kuzma makes 2-pt layup from 5 ft (assist by B. Ingram),,45,55
235,2,0:47.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),45,57
236,2,0:34.0,J. Randle makes 2-pt hook shot from 2 ft,,47,57
237,2,0:30.0,,Turnover by K. Lowry (bad pass; steal by K. Caldwell-Pope),47,57
238,2,0:27.0,K. Caldwell-Pope misses 2-pt layup at rim,,47,57
239,2,0:27.0,Offensive rebound by J. Randle,,47,57
240,2,0:27.0,Shooting foul by J. Valančiūnas (drawn by J. Randle),,47,57
241,2,0:27.0,J. Randle makes free throw 1 of 2,,48,57
242,2,0:27.0,J. Hart enters the game for T. Ennis,,48,57
243,2,0:27.0,J. Randle makes free throw 2 of 2,,49,57
244,2,0:06.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),49,59
245,2,0:00.0,Turnover by B. Ingram (turnover; steal by K. Lowry),,49,59
246,3,11:50.0,Personal foul by J. Valančiūnas (drawn by B. Lopez),,49,59
247,3,11:37.0,B. Ingram makes 2-pt jump shot from 11 ft,,51,59
248,3,11:20.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by J. Valančiūnas),51,61
249,3,11:07.0,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by S. Ibaka),,51,61
250,3,11:03.0,,Defensive rebound by J. Valančiūnas,51,61
251,3,11:03.0,,Shooting foul by B. Ingram (drawn by S. Ibaka),51,61
252,3,11:03.0,,S. Ibaka makes free throw 1 of 2,51,62
253,3,11:03.0,,S. Ibaka makes free throw 2 of 2,51,63
254,3,10:47.0,Personal foul by O. Anunoby (drawn by B. Ingram),,51,63
255,3,10:36.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Randle),,54,63
256,3,10:06.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by D. DeRozan),54,65
257,3,10:00.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by B. Ingram),,57,65
258,3,9:40.0,,D. DeRozan misses 3-pt jump shot from 23 ft,57,65
259,3,9:38.0,Defensive rebound by B. Ingram,,57,65
260,3,9:32.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by B. Ingram),,60,65
261,3,9:03.0,,K. Lowry misses 2-pt jump shot from 19 ft,60,65
262,3,9:01.0,Defensive rebound by B. Ingram,,60,65
263,3,8:47.0,J. Randle misses 2-pt jump shot from 8 ft,,60,65
264,3,8:45.0,,Defensive rebound by K. Lowry,60,65
265,3,8:41.0,,K. Lowry misses 2-pt layup from 2 ft,60,65
266,3,8:37.0,,Offensive rebound by J. Valančiūnas,60,65
267,3,8:37.0,,J. Valančiūnas makes 2-pt dunk at rim,60,67
268,3,8:32.0,Shooting foul by S. Ibaka (drawn by B. Ingram),,60,67
269,3,8:32.0,B. Ingram makes free throw 1 of 2,,61,67
270,3,8:32.0,B. Ingram makes free throw 2 of 2,,62,67
271,3,8:22.0,,Shooting foul by B. Lopez (drawn by K. Lowry),62,67
272,3,8:22.0,,K. Lowry makes free throw 1 of 2,62,68
273,3,8:22.0,,K. Lowry makes free throw 2 of 2,62,69
274,3,8:11.0,T. Ennis misses 2-pt jump shot from 22 ft,,62,69
275,3,8:10.0,Offensive rebound by Team,,62,69
276,3,8:07.0,,Offensive charge foul by B. Lopez,62,69
277,3,8:07.0,Turnover by B. Lopez (offensive foul),,62,69
278,3,8:07.0,Technical foul by B. Lopez,,62,69
279,3,8:07.0,,D. DeRozan makes technical free throw,62,70
280,3,7:42.0,,K. Lowry makes 2-pt layup from 3 ft,62,72
281,3,7:25.0,T. Ennis misses 2-pt layup from 2 ft,,62,72
282,3,7:23.0,,Defensive rebound by K. Lowry,62,72
283,3,7:19.0,,Turnover by K. Lowry (bad pass; steal by T. Ennis),62,72
284,3,7:18.0,Personal foul by D. DeRozan (drawn by B. Ingram),,62,72
285,3,7:18.0,A. Caruso enters the game for T. Ennis,,62,72
286,3,7:05.0,B. Lopez misses 3-pt jump shot from 26 ft,,62,72
287,3,7:01.0,,Defensive rebound by K. Lowry,62,72
288,3,6:48.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft (assist by D. DeRozan),62,74
289,3,6:36.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,62,74
290,3,6:33.0,,Defensive rebound by K. Lowry,62,74
291,3,6:27.0,,Turnover by D. DeRozan (bad pass; steal by B. Ingram),62,74
292,3,6:22.0,B. Ingram misses 2-pt layup from 1 ft,,62,74
293,3,6:21.0,Offensive rebound by B. Ingram,,62,74
294,3,6:21.0,Shooting foul by K. Lowry (drawn by B. Ingram),,62,74
295,3,6:21.0,,Toronto full timeout,62,74
296,3,6:21.0,B. Ingram makes free throw 1 of 2,,63,74
297,3,6:21.0,B. Ingram makes free throw 2 of 2,,64,74
298,3,6:10.0,,Turnover by J. Valančiūnas (traveling),64,74
299,3,5:57.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Caruso),,67,74
300,3,5:37.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by D. DeRozan),67,76
301,3,5:27.0,B. Ingram misses 2-pt jump shot from 17 ft,,67,76
302,3,5:24.0,Offensive rebound by B. Lopez,,67,76
303,3,5:23.0,B. Lopez misses 2-pt hook shot from 4 ft,,67,76
304,3,5:23.0,,Defensive rebound by S. Ibaka,67,76
305,3,5:16.0,,K. Lowry misses 2-pt layup from 1 ft (block by B. Lopez),67,76
306,3,5:16.0,Defensive rebound by Team,,67,76
307,3,5:03.0,B. Lopez misses 2-pt jump shot from 9 ft,,67,76
308,3,5:01.0,,Defensive rebound by O. Anunoby,67,76
309,3,4:53.0,,D. DeRozan makes 2-pt layup from 1 ft,67,78
310,3,4:43.0,Personal foul by S. Ibaka (drawn by J. Randle),,67,78
311,3,4:43.0,J. Randle makes free throw 1 of 2,,68,78
312,3,4:43.0,L. Nance enters the game for B. Lopez,,68,78
313,3,4:43.0,,J. Poeltl enters the game for J. Valančiūnas,68,78
314,3,4:43.0,J. Randle makes free throw 2 of 2,,69,78
315,3,4:33.0,,D. DeRozan makes 2-pt jump shot from 5 ft,69,80
316,3,4:33.0,,Shooting block foul by J. Randle (drawn by D. DeRozan),69,80
317,3,4:33.0,,D. DeRozan makes free throw 1 of 1,69,81
318,3,4:16.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,69,81
319,3,4:13.0,,Defensive rebound by S. Ibaka,69,81
320,3,4:06.0,,Shooting foul by L. Nance (drawn by D. DeRozan),69,81
321,3,4:06.0,,D. DeRozan makes free throw 1 of 2,69,82
322,3,4:06.0,,D. DeRozan makes free throw 2 of 2,69,83
323,3,3:56.0,,Loose ball foul by O. Anunoby (drawn by B. Ingram),69,83
324,3,3:56.0,B. Ingram misses free throw 1 of 2,,69,83
325,3,3:56.0,Offensive rebound by Team,,69,83
326,3,3:56.0,B. Ingram makes free throw 2 of 2,,70,83
327,3,3:49.0,,D. DeRozan misses 2-pt layup from 2 ft,70,83
328,3,3:47.0,,Offensive rebound by O. Anunoby,70,83
329,3,3:46.0,,O. Anunoby misses 3-pt jump shot from 23 ft,70,83
330,3,3:46.0,,Offensive rebound by J. Poeltl,70,83
331,3,3:42.0,,J. Poeltl makes 2-pt layup at rim,70,85
332,3,3:36.0,Personal foul by S. Ibaka (drawn by J. Randle),,70,85
333,3,3:36.0,J. Randle makes free throw 1 of 2,,71,85
334,3,3:36.0,,P. Siakam enters the game for S. Ibaka,71,85
335,3,3:36.0,J. Clarkson enters the game for A. Caruso,,71,85
336,3,3:36.0,J. Randle makes free throw 2 of 2,,72,85
337,3,3:22.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by P. Siakam),72,87
338,3,3:22.0,,Shooting foul by B. Ingram (drawn by D. DeRozan),72,87
339,3,3:22.0,K. Kuzma enters the game for J. Randle,,72,87
340,3,3:22.0,,D. DeRozan misses free throw 1 of 1,72,87
341,3,3:16.0,Defensive rebound by J. Clarkson,,72,87
342,3,3:12.0,Turnover by K. Kuzma (out of bounds lost ball),,72,87
343,3,2:53.0,,K. Lowry misses 3-pt jump shot from 26 ft,72,87
344,3,2:51.0,Defensive rebound by K. Caldwell-Pope,,72,87
345,3,2:42.0,K. Kuzma makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,74,87
346,3,2:23.0,,D. DeRozan makes 2-pt jump shot from 3 ft,74,89
347,3,2:17.0,J. Clarkson makes 2-pt jump shot from 19 ft,,76,89
348,3,1:59.0,,Turnover by J. Poeltl (lost ball; steal by K. Kuzma),76,89
349,3,1:54.0,,Offensive charge foul by J. Clarkson (drawn by K. Lowry),76,89
350,3,1:54.0,Turnover by J. Clarkson (offensive foul),,76,89
351,3,1:54.0,LA Lakers full timeout,,76,89
352,3,1:54.0,,C. Miles enters the game for O. Anunoby,76,89
353,3,1:54.0,,D. Wright enters the game for K. Lowry,76,89
354,3,1:54.0,J. Hart enters the game for B. Ingram,,76,89
355,3,1:31.0,,D. DeRozan misses 3-pt jump shot from 29 ft,76,89
356,3,1:29.0,Defensive rebound by K. Kuzma,,76,89
357,3,1:24.0,Shooting foul by P. Siakam (drawn by K. Caldwell-Pope),,76,89
358,3,1:24.0,K. Caldwell-Pope misses free throw 1 of 2,,76,89
359,3,1:24.0,Offensive rebound by Team,,76,89
360,3,1:24.0,K. Caldwell-Pope makes free throw 2 of 2,,77,89
361,3,1:08.0,,C. Miles misses 3-pt jump shot from 24 ft,77,89
362,3,1:05.0,Defensive rebound by K. Kuzma,,77,89
363,3,1:00.0,Turnover by K. Kuzma (traveling),,77,89
364,3,0:40.0,,P. Siakam makes 2-pt jump shot from 6 ft,77,91
365,3,0:40.0,,Shooting block foul by L. Nance (drawn by P. Siakam),77,91
366,3,0:40.0,,P. Siakam misses free throw 1 of 1,77,91
367,3,0:38.0,Defensive rebound by K. Kuzma,,77,91
368,3,0:33.0,K. Kuzma misses 3-pt jump shot from 26 ft,,77,91
369,3,0:30.0,,Defensive rebound by C. Miles,77,91
370,3,0:14.0,,Turnover by D. DeRozan (bad pass; steal by L. Nance),77,91
371,3,0:10.0,Shooting foul by D. DeRozan (drawn by J. Hart),,77,91
372,3,0:10.0,J. Hart misses free throw 1 of 2,,77,91
373,3,0:10.0,Offensive rebound by Team,,77,91
374,3,0:10.0,J. Hart misses free throw 2 of 2,,77,91
375,3,0:09.0,,Defensive rebound by P. Siakam,77,91
376,3,0:03.0,,C. Miles misses 3-pt jump shot from 27 ft,77,91
377,3,0:01.0,Defensive rebound by L. Nance,,77,91
378,4,11:47.0,,C. Miles makes 2-pt layup from 8 ft (assist by D. Wright),77,93
379,4,11:34.0,J. Clarkson makes 2-pt jump shot from 16 ft,,79,93
380,4,11:10.0,,D. Wright misses 2-pt hook shot from 6 ft,79,93
381,4,11:08.0,Defensive rebound by J. Clarkson,,79,93
