,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
99,1,2:15.0,,J. Holiday misses 2-pt layup at rim,25,15
100,1,2:13.0,Defensive rebound by R. Gobert,,25,15
101,1,2:03.0,R. O'Neale misses 2-pt jump shot from 15 ft,,25,15
102,1,2:00.0,,Defensive rebound by J. Holiday,25,15
103,1,1:54.0,,D. Miller misses 2-pt jump shot from 12 ft,25,15
104,1,1:51.0,,Offensive rebound by D. Miller,25,15
105,1,1:47.0,,A. Davis makes 2-pt layup from 1 ft (assist by D. Miller),25,17
106,1,1:25.0,Turnover by J. Crowder (bad pass; steal by N. Mirotić),,25,17
107,1,1:22.0,,Personal foul by R. O'Neale (drawn by N. Mirotić),25,17
108,1,1:22.0,,D. Liggins enters the game for J. Holiday,25,17
109,1,1:22.0,E. Udoh enters the game for R. Gobert,,25,17
110,1,1:10.0,,A. Davis misses 2-pt layup from 1 ft,25,17
111,1,1:08.0,Defensive rebound by J. Jerebko,,25,17
112,1,1:03.0,D. Mitchell makes 2-pt jump shot from 19 ft,,27,17
113,1,0:50.0,Loose ball foul by D. Mitchell (drawn by I. Clark),,27,17
114,1,0:50.0,,I. Clark misses free throw 1 of 2,27,17
115,1,0:50.0,,Offensive rebound by Team,27,17
116,1,0:50.0,,I. Clark makes free throw 2 of 2,27,18
117,1,0:36.0,Offensive foul by E. Udoh (drawn by A. Davis),,27,18
118,1,0:36.0,Turnover by E. Udoh (offensive foul),,27,18
119,1,0:28.0,,Personal foul by E. Udoh (drawn by A. Davis),27,18
120,1,0:28.0,,A. Davis makes free throw 1 of 2,27,19
121,1,0:28.0,,A. Davis makes free throw 2 of 2,27,20
122,1,0:09.0,Shooting foul by I. Clark (drawn by J. Crowder),,27,20
123,1,0:09.0,J. Crowder makes free throw 1 of 2,,28,20
124,1,0:09.0,,J. Holiday enters the game for D. Liggins,28,20
125,1,0:09.0,R. Neto enters the game for D. Mitchell,,28,20
126,1,0:09.0,J. Crowder makes free throw 2 of 2,,29,20
127,1,0:02.0,,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Holiday),29,23
128,1,0:00.0,R. O'Neale misses 3-pt jump shot from 60 ft,,29,23
129,1,0:00.0,Offensive rebound by Team,,29,23
130,2,11:39.0,,C. Diallo makes 2-pt jump shot from 12 ft (assist by D. Miller),29,25
131,2,11:28.0,Offensive foul by E. Udoh (drawn by D. Liggins),,29,25
132,2,11:28.0,Turnover by E. Udoh (offensive foul),,29,25
133,2,11:16.0,,D. Miller makes 2-pt jump shot from 10 ft (assist by N. Mirotić),29,27
134,2,10:55.0,E. Udoh misses 2-pt jump shot from 10 ft,,29,27
135,2,10:52.0,Offensive rebound by E. Udoh,,29,27
136,2,10:51.0,E. Udoh misses 2-pt jump shot from 8 ft (block by C. Diallo),,29,27
137,2,10:51.0,,Defensive rebound by I. Clark,29,27
138,2,10:42.0,,D. Miller misses 3-pt jump shot from 24 ft,29,27
139,2,10:40.0,Defensive rebound by E. Udoh,,29,27
140,2,10:32.0,Turnover by J. Ingles (bad pass; steal by D. Miller),,29,27
141,2,10:27.0,,I. Clark misses 2-pt layup from 1 ft,29,27
142,2,10:27.0,,Offensive rebound by N. Mirotić,29,27
143,2,10:27.0,,N. Mirotić makes 2-pt layup from 1 ft,29,29
144,2,10:27.0,Utah full timeout,,29,29
145,2,10:17.0,R. Neto makes 2-pt layup at rim (assist by E. Udoh),,31,29
146,2,9:59.0,,N. Mirotić misses 2-pt hook shot from 7 ft,31,29
147,2,9:57.0,Defensive rebound by J. Crowder,,31,29
148,2,9:51.0,J. Crowder misses 3-pt jump shot from 25 ft,,31,29
149,2,9:48.0,,Defensive rebound by C. Diallo,31,29
150,2,9:39.0,,I. Clark makes 2-pt jump shot from 3 ft,31,31
151,2,9:21.0,R. Neto makes 2-pt jump shot from 6 ft (assist by E. Udoh),,33,31
152,2,9:08.0,,N. Mirotić misses 2-pt layup from 2 ft,33,31
153,2,9:04.0,Defensive rebound by J. Ingles,,33,31
154,2,8:59.0,R. Neto makes 2-pt layup from 2 ft (assist by J. Ingles),,35,31
155,2,8:43.0,,D. Liggins misses 2-pt layup from 2 ft,35,31
156,2,8:41.0,Defensive rebound by J. Jerebko,,35,31
157,2,8:37.0,E. Udoh misses 2-pt jump shot from 10 ft,,35,31
158,2,8:37.0,Offensive rebound by E. Udoh,,35,31
159,2,8:30.0,J. Crowder misses 3-pt jump shot from 22 ft,,35,31
160,2,8:30.0,,Defensive rebound by N. Mirotić,35,31
161,2,8:23.0,,N. Mirotić misses 3-pt jump shot from 26 ft,35,31
162,2,8:23.0,,Offensive rebound by D. Miller,35,31
163,2,8:17.0,,New Orleans full timeout,35,31
164,2,8:17.0,,A. Davis enters the game for D. Liggins,35,31
165,2,8:17.0,,E. Moore enters the game for C. Diallo,35,31
166,2,8:17.0,R. Gobert enters the game for E. Udoh,,35,31
167,2,8:17.0,R. O'Neale enters the game for J. Crowder,,35,31
168,2,8:05.0,,E. Moore misses 2-pt jump shot from 13 ft,35,31
169,2,8:03.0,,Offensive rebound by E. Moore,35,31
170,2,8:03.0,,E. Moore misses 2-pt layup from 2 ft,35,31
171,2,8:03.0,,Offensive rebound by Team,35,31
172,2,7:52.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),35,33
173,2,7:37.0,Personal foul by E. Moore (drawn by J. Ingles),,35,33
174,2,7:37.0,,J. Holiday enters the game for I. Clark,35,33
175,2,7:37.0,D. Mitchell enters the game for J. Ingles,,35,33
176,2,7:37.0,R. Rubio enters the game for R. Neto,,35,33
177,2,7:24.0,R. O'Neale misses 3-pt jump shot from 25 ft,,35,33
178,2,7:18.0,Offensive rebound by R. Rubio,,35,33
179,2,7:10.0,R. Rubio misses 2-pt layup from 5 ft (block by A. Davis),,35,33
180,2,7:10.0,Offensive rebound by Team,,35,33
181,2,7:05.0,D. Mitchell misses 3-pt jump shot from 25 ft,,35,33
182,2,7:02.0,Offensive rebound by R. Rubio,,35,33
183,2,7:01.0,Personal foul by D. Miller (drawn by R. Gobert),,35,33
184,2,6:41.0,R. O'Neale misses 2-pt layup from 2 ft (block by A. Davis),,35,33
185,2,6:41.0,Offensive rebound by Team,,35,33
186,2,6:39.0,J. Crowder enters the game for J. Jerebko,,35,33
187,2,6:39.0,J. Ingles enters the game for R. O'Neale,,35,33
188,2,6:37.0,R. Gobert misses 2-pt jump shot from 22 ft,,35,33
189,2,6:37.0,Offensive rebound by Team,,35,33
190,2,6:37.0,Turnover by Team (shot clock),,35,33
191,2,6:18.0,,D. Miller makes 2-pt layup from 2 ft,35,35
192,2,6:06.0,Turnover by J. Ingles (bad pass; steal by A. Davis),,35,35
193,2,6:04.0,,Personal foul by R. Rubio (drawn by A. Davis),35,35
194,2,6:04.0,,R. Rondo enters the game for N. Mirotić,35,35
195,2,6:00.0,,Turnover by J. Holiday (out of bounds lost ball),35,35
196,2,5:51.0,,Offensive charge foul by J. Ingles (drawn by E. Moore),35,35
197,2,5:51.0,Turnover by J. Ingles (offensive foul),,35,35
198,2,5:35.0,Violation by R. Gobert (kicked ball),,35,35
199,2,5:31.0,,A. Davis misses 3-pt jump shot from 25 ft,35,35
200,2,5:28.0,Defensive rebound by J. Crowder,,35,35
201,2,5:22.0,Personal foul by D. Miller (drawn by R. Rubio),,35,35
202,2,5:16.0,Personal foul by R. Rondo (drawn by R. Rubio),,35,35
203,2,5:08.0,J. Ingles misses 3-pt jump shot from 25 ft,,35,35
204,2,5:04.0,Offensive rebound by J. Crowder,,35,35
205,2,5:04.0,J. Crowder misses 2-pt layup from 1 ft (block by A. Davis),,35,35
206,2,5:04.0,,Defensive rebound by R. Rondo,35,35
207,2,4:56.0,,J. Holiday makes 2-pt layup from 1 ft (assist by R. Rondo),35,37
208,2,4:28.0,J. Crowder misses 2-pt jump shot from 23 ft,,35,37
209,2,4:25.0,,Defensive rebound by A. Davis,35,37
210,2,4:20.0,,Turnover by A. Davis (bad pass),35,37
211,2,4:01.0,R. Rubio makes 2-pt jump shot from 18 ft,,37,37
212,2,3:36.0,,D. Miller makes 2-pt layup from 3 ft (assist by A. Davis),37,39
213,2,3:19.0,D. Mitchell misses 3-pt jump shot from 26 ft,,37,39
214,2,3:16.0,,Defensive rebound by A. Davis,37,39
215,2,3:10.0,,Shooting foul by R. Gobert (drawn by A. Davis),37,39
216,2,3:10.0,,A. Davis makes free throw 1 of 2,37,40
217,2,3:10.0,,A. Davis makes free throw 2 of 2,37,41
218,2,2:58.0,R. Rubio misses 2-pt jump shot from 15 ft,,37,41
219,2,2:52.0,,Defensive rebound by A. Davis,37,41
220,2,2:47.0,,Personal block foul by J. Crowder (drawn by R. Rondo),37,41
221,2,2:41.0,,A. Davis misses 2-pt jump shot from 18 ft,37,41
222,2,2:37.0,Defensive rebound by R. Gobert,,37,41
223,2,2:25.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,39,41
224,2,2:13.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by A. Davis),39,44
225,2,1:56.0,R. Rubio makes 2-pt jump shot from 7 ft,,41,44
226,2,1:43.0,,E. Moore misses 2-pt jump shot from 6 ft,41,44
227,2,1:41.0,Defensive rebound by R. Gobert,,41,44
228,2,1:33.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,44,44
229,2,1:20.0,,Shooting foul by R. Gobert (drawn by A. Davis),44,44
230,2,1:20.0,,A. Davis makes free throw 1 of 2,44,45
231,2,1:20.0,,A. Davis makes free throw 2 of 2,44,46
232,2,1:12.0,Personal foul by J. Holiday (drawn by R. Rubio),,44,46
233,2,1:12.0,R. Rubio makes free throw 1 of 2,,45,46
234,2,1:12.0,,I. Clark enters the game for E. Moore,45,46
235,2,1:12.0,R. O'Neale enters the game for J. Crowder,,45,46
236,2,1:12.0,,N. Mirotić enters the game for D. Miller,45,46
237,2,1:12.0,R. Rubio makes free throw 2 of 2,,46,46
238,2,1:03.0,,N. Mirotić makes 2-pt layup from 6 ft (assist by R. Rondo),46,48
239,2,0:46.0,R. Rubio misses 3-pt jump shot from 25 ft,,46,48
240,2,0:43.0,,Defensive rebound by A. Davis,46,48
241,2,0:36.0,,Turnover by R. Rondo (turnover),46,48
242,2,0:26.0,R. Rubio makes 2-pt jump shot from 16 ft,,48,48
243,2,0:04.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Rondo),48,51
244,2,0:00.0,D. Mitchell misses 3-pt jump shot from 29 ft,,48,51
245,2,0:00.0,Offensive rebound by Team,,48,51
246,3,11:43.0,,A. Davis misses 2-pt jump shot from 18 ft,48,51
247,3,11:39.0,Defensive rebound by J. Ingles,,48,51
248,3,11:20.0,R. Rubio misses 2-pt jump shot from 14 ft (block by J. Holiday),,48,51
249,3,11:19.0,,Defensive rebound by R. Rondo,48,51
250,3,11:19.0,,Personal foul by R. Rubio (drawn by R. Rondo),48,51
251,3,11:06.0,,E. Moore misses 2-pt jump shot from 10 ft,48,51
252,3,11:04.0,Defensive rebound by R. Rubio,,48,51
253,3,10:43.0,D. Mitchell misses 2-pt jump shot from 10 ft (block by A. Davis),,48,51
254,3,10:43.0,,Defensive rebound by Team,48,51
255,3,10:27.0,,J. Holiday misses 2-pt layup from 3 ft,48,51
256,3,10:25.0,Defensive rebound by R. Gobert,,48,51
257,3,10:19.0,Turnover by R. Rubio (bad pass; steal by J. Holiday),,48,51
258,3,10:14.0,,J. Holiday misses 3-pt jump shot from 25 ft,48,51
259,3,10:11.0,Defensive rebound by D. Favors,,48,51
260,3,10:05.0,Personal foul by E. Moore (drawn by R. Rubio),,48,51
261,3,9:59.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,51,51
262,3,9:47.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),51,53
263,3,9:38.0,Personal foul by R. Rondo (drawn by J. Ingles),,51,53
264,3,9:35.0,,Violation by E. Moore (kicked ball),51,53
265,3,9:22.0,Turnover by D. Mitchell (step out of bounds),,51,53
266,3,9:10.0,,Turnover by E. Moore (bad pass),51,53
267,3,8:57.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,53,53
268,3,8:44.0,,J. Holiday makes 2-pt jump shot from 9 ft,53,55
269,3,8:28.0,J. Ingles makes 2-pt layup from 1 ft (assist by R. Gobert),,55,55
270,3,8:15.0,,E. Okafor makes 2-pt dunk at rim (assist by R. Rondo),55,57
271,3,8:02.0,R. Rubio misses 2-pt layup from 1 ft,,55,57
272,3,7:59.0,Offensive rebound by R. Rubio,,55,57
273,3,7:44.0,J. Ingles misses 2-pt layup from 2 ft,,55,57
274,3,7:41.0,,Defensive rebound by A. Davis,55,57
275,3,7:37.0,,A. Davis misses 2-pt layup from 1 ft,55,57
276,3,7:36.0,Defensive rebound by R. Gobert,,55,57
277,3,7:36.0,Turnover by R. Gobert (bad pass),,55,57
278,3,7:33.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),55,59
279,3,7:18.0,R. Rubio makes 2-pt layup from 1 ft (assist by D. Favors),,57,59
280,3,7:09.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by R. Rondo),57,62
281,3,6:53.0,Personal foul by E. Moore (drawn by J. Ingles),,57,62
282,3,6:53.0,,New Orleans full timeout,57,62
283,3,6:53.0,,I. Clark enters the game for E. Moore,57,62
284,3,6:39.0,Turnover by Team (shot clock),,57,62
285,3,6:20.0,,A. Davis misses 2-pt jump shot from 18 ft,57,62
286,3,6:16.0,Defensive rebound by R. Rubio,,57,62
287,3,6:07.0,R. Gobert misses 2-pt dunk from 1 ft (block by E. Okafor),,57,62
288,3,6:07.0,,Defensive rebound by Team,57,62
289,3,6:07.0,,D. Miller enters the game for R. Rondo,57,62
290,3,5:55.0,,J. Holiday misses 3-pt jump shot from 24 ft,57,62
291,3,5:52.0,Defensive rebound by D. Favors,,57,62
292,3,5:43.0,Personal foul by I. Clark (drawn by R. Gobert),,57,62
293,3,5:34.0,R. Gobert misses 2-pt layup from 2 ft (block by A. Davis),,57,62
294,3,5:31.0,,Defensive rebound by A. Davis,57,62
295,3,5:28.0,,A. Davis makes 2-pt layup from 1 ft,57,64
296,3,5:10.0,R. Rubio misses 2-pt jump shot from 16 ft,,57,64
297,3,5:06.0,,Defensive rebound by E. Okafor,57,64
298,3,4:59.0,,E. Okafor makes 2-pt dunk from 1 ft (assist by J. Holiday),57,66
299,3,4:59.0,Utah full timeout,,57,66
300,3,4:40.0,Shooting foul by D. Miller (drawn by R. Gobert),,57,66
301,3,4:40.0,R. Gobert makes free throw 1 of 2,,58,66
302,3,4:40.0,J. Crowder enters the game for J. Ingles,,58,66
303,3,4:40.0,R. Gobert makes free throw 2 of 2,,59,66
304,3,4:28.0,,J. Holiday misses 2-pt layup from 3 ft (block by R. Gobert),59,66
305,3,4:25.0,,Offensive rebound by J. Holiday,59,66
306,3,4:23.0,,J. Holiday misses 2-pt layup from 1 ft,59,66
307,3,4:23.0,,Offensive rebound by A. Davis,59,66
308,3,4:19.0,,A. Davis misses 2-pt layup from 2 ft,59,66
309,3,4:19.0,Defensive rebound by R. Gobert,,59,66
310,3,4:11.0,Shooting foul by J. Holiday (drawn by R. Rubio),,59,66
311,3,4:11.0,R. Rubio makes free throw 1 of 2,,60,66
312,3,4:11.0,R. Rubio makes free throw 2 of 2,,61,66
313,3,4:01.0,,Personal foul by J. Crowder (drawn by E. Okafor),61,66
314,3,4:01.0,R. O'Neale enters the game for R. Rubio,,61,66
315,3,3:55.0,,J. Holiday misses 2-pt jump shot from 7 ft,61,66
316,3,3:50.0,Defensive rebound by R. O'Neale,,61,66
317,3,3:41.0,R. Gobert makes 2-pt dunk at rim (assist by D. Mitchell),,63,66
318,3,3:15.0,,A. Davis makes 2-pt layup from 2 ft (assist by D. Miller),63,68
319,3,3:08.0,D. Mitchell makes 2-pt layup from 1 ft,,65,68
320,3,2:58.0,,J. Holiday misses 2-pt dunk at rim,65,68
321,3,2:54.0,Defensive rebound by J. Crowder,,65,68
322,3,2:50.0,J. Crowder misses 3-pt jump shot from 25 ft,,65,68
323,3,2:44.0,Offensive rebound by D. Favors,,65,68
324,3,2:41.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by D. Favors),,68,68
325,3,2:32.0,,A. Davis misses 2-pt jump shot from 19 ft,68,68
326,3,2:29.0,Defensive rebound by D. Favors,,68,68
327,3,2:19.0,D. Mitchell makes 2-pt layup at rim,,70,68
328,3,2:19.0,Shooting foul by J. Holiday (drawn by D. Mitchell),,70,68
329,3,2:19.0,,N. Mirotić enters the game for A. Davis,70,68
330,3,2:19.0,J. Jerebko enters the game for R. Gobert,,70,68
331,3,2:19.0,D. Mitchell makes free throw 1 of 1,,71,68
332,3,2:14.0,,D. Miller misses 3-pt jump shot from 25 ft,71,68
333,3,2:11.0,,Offensive rebound by E. Okafor,71,68
334,3,2:10.0,,E. Okafor makes 2-pt dunk at rim (assist by J. Holiday),71,70
335,3,1:51.0,D. Mitchell makes 2-pt dunk at rim,,73,70
336,3,1:43.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. Holiday),73,72
337,3,1:28.0,D. Mitchell misses 3-pt jump shot from 26 ft,,73,72
338,3,1:25.0,,Defensive rebound by E. Okafor,73,72
339,3,1:17.0,,I. Clark misses 2-pt jump shot from 15 ft,73,72
340,3,1:13.0,Defensive rebound by R. O'Neale,,73,72
341,3,0:57.0,Shooting foul by N. Mirotić (drawn by D. Mitchell),,73,72
342,3,0:57.0,D. Mitchell makes free throw 1 of 2,,74,72
343,3,0:57.0,,D. Liggins enters the game for J. Holiday,74,72
344,3,0:57.0,D. Mitchell makes free throw 2 of 2,,75,72
345,3,0:44.0,,D. Miller makes 2-pt jump shot from 3 ft,75,74
346,3,0:43.0,Turnover by D. Mitchell (discontinued dribble),,75,74
347,3,0:43.0,R. Gobert enters the game for D. Favors,,75,74
348,3,0:34.0,,N. Mirotić misses 3-pt jump shot from 23 ft,75,74
349,3,0:31.0,Defensive rebound by R. O'Neale,,75,74
350,3,0:24.0,J. Jerebko misses 3-pt jump shot from 25 ft,,75,74
351,3,0:16.0,,Offensive rebound by Team,75,74
352,3,0:14.0,,Turnover by D. Liggins (lost ball; steal by D. Mitchell),75,74
353,3,0:02.0,D. Mitchell makes 3-pt jump shot from 26 ft,,78,74
354,4,11:45.0,D. Mitchell makes 2-pt jump shot from 12 ft,,80,74
355,4,11:45.0,Shooting foul by D. Liggins (drawn by D. Mitchell),,80,74
356,4,11:45.0,,A. Davis enters the game for C. Diallo,80,74
357,4,11:45.0,D. Mitchell makes free throw 1 of 1,,81,74
358,4,11:33.0,,J. Holiday enters the game for D. Liggins,81,74
359,4,11:26.0,,Turnover by D. Miller (bad pass; steal by R. O'Neale),81,74
360,4,11:20.0,J. Ingles misses 3-pt jump shot from 23 ft,,81,74
361,4,11:16.0,Offensive rebound by R. O'Neale,,81,74
362,4,11:14.0,R. O'Neale misses 2-pt layup from 1 ft (block by D. Miller),,81,74
363,4,11:14.0,Offensive rebound by R. O'Neale,,81,74
364,4,10:58.0,J. Ingles misses 3-pt jump shot from 24 ft,,81,74
365,4,10:52.0,,Defensive rebound by J. Holiday,81,74
366,4,10:49.0,,Personal foul by D. Mitchell (drawn by I. Clark),81,74
367,4,10:49.0,R. Rubio enters the game for D. Mitchell,,81,74
368,4,10:42.0,,J. Holiday makes 2-pt dunk at rim,81,76
369,4,10:35.0,Personal foul by N. Mirotić (drawn by R. Gobert),,81,76
370,4,10:20.0,R. Rubio misses 2-pt layup from 2 ft,,81,76
371,4,10:17.0,,Defensive rebound by D. Miller,81,76
372,4,10:11.0,,I. Clark makes 2-pt jump shot from 7 ft (assist by J. Holiday),81,78
373,4,9:51.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Ingles),,84,78
374,4,9:35.0,,Turnover by J. Holiday (lost ball; steal by R. O'Neale),84,78
375,4,9:30.0,R. O'Neale misses 2-pt dunk from 1 ft (block by A. Davis),,84,78
376,4,9:26.0,,Defensive rebound by J. Holiday,84,78
377,4,9:22.0,,I. Clark makes 2-pt jump shot from 15 ft (assist by N. Mirotić),84,80
378,4,9:04.0,Shooting foul by J. Holiday (drawn by R. Gobert),,84,80
379,4,9:04.0,R. Gobert makes free throw 1 of 2,,85,80
380,4,9:04.0,D. Mitchell enters the game for R. O'Neale,,85,80
381,4,9:04.0,R. Gobert makes free throw 2 of 2,,86,80
382,4,8:52.0,,I. Clark misses 2-pt hook shot from 6 ft,86,80
