,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
72,1,2:34.0,,A. Drummond makes 2-pt layup at rim,25,20
73,1,2:34.0,,Shooting foul by J. Henson (drawn by A. Drummond),25,20
74,1,2:34.0,,A. Drummond misses free throw 1 of 1,25,20
75,1,2:31.0,Defensive rebound by J. Parker,,25,20
76,1,2:20.0,J. Parker makes 2-pt jump shot from 15 ft (assist by J. Henson),,27,20
77,1,2:04.0,,R. Bullock misses 2-pt jump shot from 16 ft,27,20
78,1,2:04.0,Defensive rebound by Team,,27,20
79,1,2:04.0,,Loose ball foul by A. Drummond (drawn by J. Henson),27,20
80,1,2:04.0,T. Maker enters the game for J. Henson,,27,20
81,1,1:54.0,J. Parker makes 2-pt jump shot from 17 ft,,29,20
82,1,1:38.0,,Shooting foul by T. Maker (drawn by A. Drummond),29,20
83,1,1:38.0,,A. Drummond makes free throw 1 of 2,29,21
84,1,1:38.0,,A. Drummond makes free throw 2 of 2,29,22
85,1,1:27.0,Turnover by J. Parker (lost ball; steal by A. Drummond),,29,22
86,1,1:27.0,,Personal foul by J. Parker (drawn by D. Buycks),29,22
87,1,1:27.0,,D. Buycks makes free throw 1 of 2,29,23
88,1,1:27.0,,E. Moreland enters the game for A. Drummond,29,23
89,1,1:27.0,G. Antetokounmpo enters the game for E. Bledsoe,,29,23
90,1,1:27.0,J. Terry enters the game for K. Middleton,,29,23
91,1,1:27.0,,D. Buycks makes free throw 2 of 2,29,24
92,1,1:05.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,29,24
93,1,1:01.0,,Defensive rebound by R. Bullock,29,24
94,1,0:48.0,,D. Buycks misses 2-pt layup from 4 ft (block by T. Maker),29,24
95,1,0:48.0,,Offensive rebound by Team,29,24
96,1,0:47.0,,R. Bullock makes 2-pt layup from 1 ft (assist by D. Buycks),29,26
97,1,0:32.0,Turnover by J. Terry (bad pass; steal by D. Buycks),,29,26
98,1,0:26.0,,A. Tolliver makes 3-pt jump shot from 22 ft (assist by S. Johnson),29,29
99,1,0:06.0,J. Parker makes 3-pt jump shot from 24 ft,,32,29
100,1,0:01.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Buycks),32,32
101,2,11:47.0,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,35,32
102,2,11:30.0,,S. Johnson misses 2-pt jump shot from 19 ft,35,32
103,2,11:28.0,,Offensive rebound by E. Moreland,35,32
104,2,11:21.0,,E. Moreland makes 2-pt layup at rim (assist by D. Buycks),35,34
105,2,10:59.0,S. Kilpatrick misses 2-pt jump shot from 8 ft,,35,34
106,2,10:56.0,,Defensive rebound by E. Moreland,35,34
107,2,10:51.0,,D. Buycks misses 2-pt jump shot from 17 ft,35,34
108,2,10:51.0,,Offensive rebound by E. Moreland,35,34
109,2,10:46.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by E. Moreland),35,37
110,2,10:23.0,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by J. Terry),,38,37
111,2,10:11.0,,Detroit full timeout,38,37
112,2,10:07.0,,Turnover by A. Tolliver (bad pass),38,37
113,2,9:50.0,J. Parker misses 2-pt jump shot from 20 ft,,38,37
114,2,9:47.0,,Defensive rebound by E. Moreland,38,37
115,2,9:38.0,,E. Moreland misses 2-pt dunk from 3 ft,38,37
116,2,9:37.0,,Offensive rebound by D. Buycks,38,37
117,2,9:37.0,,L. Galloway misses 3-pt jump shot from 25 ft,38,37
118,2,9:36.0,,Offensive rebound by E. Moreland,38,37
119,2,9:34.0,,E. Moreland misses 2-pt layup from 1 ft,38,37
120,2,9:33.0,,Offensive rebound by E. Moreland,38,37
121,2,9:28.0,,A. Tolliver misses 3-pt jump shot from 27 ft,38,37
122,2,9:27.0,Defensive rebound by J. Terry,,38,37
123,2,9:22.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Terry),,40,37
124,2,8:58.0,,E. Moreland makes 2-pt jump shot from 8 ft (assist by D. Buycks),40,39
125,2,8:39.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,40,39
126,2,8:37.0,,Defensive rebound by S. Johnson,40,39
127,2,8:30.0,,Personal foul by J. Terry (drawn by E. Moreland),40,39
128,2,8:24.0,,L. Galloway misses 3-pt jump shot from 22 ft,40,39
129,2,8:19.0,Defensive rebound by J. Terry,,40,39
130,2,8:14.0,Turnover by G. Antetokounmpo (lost ball; steal by D. Buycks),,40,39
131,2,8:00.0,,L. Galloway misses 2-pt jump shot from 20 ft,40,39
132,2,7:56.0,Defensive rebound by J. Parker,,40,39
133,2,7:54.0,Shooting foul by D. Buycks (drawn by J. Parker),,40,39
134,2,7:54.0,J. Parker misses free throw 1 of 2,,40,39
135,2,7:54.0,Offensive rebound by Team,,40,39
136,2,7:54.0,,B. Griffin enters the game for A. Tolliver,40,39
137,2,7:54.0,T. Zeller enters the game for T. Maker,,40,39
138,2,7:54.0,J. Parker misses free throw 2 of 2,,40,39
139,2,7:52.0,,Defensive rebound by B. Griffin,40,39
140,2,7:40.0,,Turnover by B. Griffin (bad pass; steal by S. Kilpatrick),40,39
141,2,7:36.0,S. Kilpatrick misses 2-pt layup from 4 ft,,40,39
142,2,7:35.0,Offensive rebound by T. Zeller,,40,39
143,2,7:35.0,T. Zeller misses 2-pt layup from 1 ft,,40,39
144,2,7:34.0,Offensive rebound by Team,,40,39
145,2,7:25.0,Turnover by J. Parker (bad pass),,40,39
146,2,7:06.0,,S. Johnson makes 2-pt layup from 4 ft,40,41
147,2,6:50.0,Turnover by G. Antetokounmpo (bad pass; steal by D. Buycks),,40,41
148,2,6:46.0,,D. Buycks makes 2-pt layup at rim,40,43
149,2,6:46.0,Milwaukee full timeout,,40,43
150,2,6:46.0,K. Middleton enters the game for J. Parker,,40,43
151,2,6:23.0,J. Terry misses 3-pt jump shot from 24 ft,,40,43
152,2,6:18.0,Offensive rebound by T. Zeller,,40,43
153,2,6:15.0,T. Zeller makes 2-pt layup at rim (assist by K. Middleton),,42,43
154,2,6:03.0,,Shooting foul by T. Zeller (drawn by E. Moreland),42,43
155,2,6:03.0,,E. Moreland misses free throw 1 of 2,42,43
156,2,6:03.0,,Offensive rebound by Team,42,43
157,2,6:03.0,,I. Smith enters the game for D. Buycks,42,43
158,2,6:03.0,E. Bledsoe enters the game for J. Terry,,42,43
159,2,6:03.0,,E. Moreland misses free throw 2 of 2,42,43
160,2,6:02.0,,Offensive rebound by S. Johnson,42,43
161,2,6:02.0,,Shooting foul by G. Antetokounmpo (drawn by S. Johnson),42,43
162,2,6:02.0,,S. Johnson makes free throw 1 of 2,42,44
163,2,6:02.0,,S. Johnson makes free throw 2 of 2,42,45
164,2,5:45.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,42,45
165,2,5:42.0,,Defensive rebound by E. Moreland,42,45
166,2,5:26.0,,B. Griffin misses 2-pt layup from 5 ft,42,45
167,2,5:25.0,,Offensive rebound by L. Galloway,42,45
168,2,5:21.0,,B. Griffin misses 3-pt jump shot from 24 ft,42,45
169,2,5:18.0,Defensive rebound by E. Bledsoe,,42,45
170,2,5:13.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,42,45
171,2,5:11.0,,Defensive rebound by Team,42,45
172,2,5:07.0,,L. Galloway makes 2-pt jump shot from 15 ft (assist by B. Griffin),42,47
173,2,4:51.0,Shooting foul by I. Smith (drawn by E. Bledsoe),,42,47
174,2,4:51.0,E. Bledsoe makes free throw 1 of 3,,43,47
175,2,4:51.0,E. Bledsoe misses free throw 2 of 3,,43,47
176,2,4:51.0,Offensive rebound by Team,,43,47
177,2,4:51.0,,J. Ennis enters the game for S. Johnson,43,47
178,2,4:51.0,,R. Bullock enters the game for L. Galloway,43,47
179,2,4:51.0,,A. Drummond enters the game for E. Moreland,43,47
180,2,4:51.0,S. Brown enters the game for S. Kilpatrick,,43,47
181,2,4:51.0,J. Henson enters the game for T. Zeller,,43,47
182,2,4:51.0,E. Bledsoe makes free throw 3 of 3,,44,47
183,2,4:27.0,,Turnover by Team (shot clock),44,47
184,2,4:13.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,44,47
185,2,4:11.0,,Defensive rebound by I. Smith,44,47
186,2,4:06.0,,Turnover by I. Smith (bad pass),44,47
187,2,3:49.0,K. Middleton misses 2-pt jump shot from 19 ft,,44,47
188,2,3:46.0,,Defensive rebound by B. Griffin,44,47
189,2,3:38.0,,J. Ennis misses 3-pt jump shot from 25 ft,44,47
190,2,3:34.0,,Offensive rebound by B. Griffin,44,47
191,2,3:21.0,,B. Griffin misses 2-pt jump shot from 16 ft,44,47
192,2,3:18.0,,Offensive rebound by A. Drummond,44,47
193,2,3:16.0,,A. Drummond misses 2-pt layup from 3 ft,44,47
194,2,3:15.0,,Offensive rebound by A. Drummond,44,47
195,2,3:14.0,,A. Drummond misses 2-pt layup at rim,44,47
196,2,3:14.0,,Offensive rebound by A. Drummond,44,47
197,2,3:14.0,,A. Drummond misses 2-pt layup at rim,44,47
198,2,3:14.0,,Offensive rebound by A. Drummond,44,47
199,2,3:14.0,,Personal foul by G. Antetokounmpo (drawn by A. Drummond),44,47
200,2,3:08.0,,I. Smith makes 2-pt jump shot from 9 ft,44,49
201,2,2:51.0,S. Brown misses 2-pt jump shot from 7 ft,,44,49
202,2,2:47.0,,Defensive rebound by B. Griffin,44,49
203,2,2:42.0,,R. Bullock misses 3-pt jump shot from 22 ft,44,49
204,2,2:39.0,Defensive rebound by E. Bledsoe,,44,49
205,2,2:26.0,Turnover by K. Middleton (out of bounds lost ball),,44,49
206,2,2:26.0,J. Parker enters the game for G. Antetokounmpo,,44,49
207,2,2:06.0,,B. Griffin misses 3-pt jump shot from 25 ft,44,49
208,2,2:01.0,Defensive rebound by S. Brown,,44,49
209,2,1:58.0,Personal foul by J. Ennis (drawn by K. Middleton),,44,49
210,2,1:54.0,Turnover by J. Parker (bad pass; steal by I. Smith),,44,49
211,2,1:51.0,Violation by J. Parker (kicked ball),,44,49
212,2,1:51.0,,S. Johnson enters the game for J. Ennis,44,49
213,2,1:42.0,,R. Bullock makes 2-pt layup from 2 ft (assist by S. Johnson),44,51
214,2,1:23.0,K. Middleton misses 2-pt jump shot from 15 ft,,44,51
215,2,1:20.0,,Defensive rebound by B. Griffin,44,51
216,2,1:10.0,,R. Bullock misses 2-pt jump shot from 5 ft,44,51
217,2,1:05.0,,Offensive rebound by B. Griffin,44,51
218,2,1:05.0,,B. Griffin makes 2-pt layup at rim,44,53
219,2,0:48.0,J. Parker misses 3-pt jump shot from 26 ft,,44,53
220,2,0:44.0,,Defensive rebound by S. Johnson,44,53
221,2,0:23.0,,B. Griffin misses 3-pt jump shot from 25 ft,44,53
222,2,0:19.0,Defensive rebound by E. Bledsoe,,44,53
223,2,0:00.0,E. Bledsoe misses 2-pt layup from 7 ft,,44,53
224,2,0:00.0,,Defensive rebound by R. Bullock,44,53
225,3,11:52.0,Personal foul by J. Ennis (drawn by J. Henson),,44,53
226,3,11:44.0,S. Brown misses 3-pt jump shot from 23 ft,,44,53
227,3,11:40.0,,Defensive rebound by B. Griffin,44,53
228,3,11:24.0,,Shooting foul by J. Henson (drawn by B. Griffin),44,53
229,3,11:24.0,,B. Griffin makes free throw 1 of 2,44,54
230,3,11:24.0,,B. Griffin makes free throw 2 of 2,44,55
231,3,11:09.0,Shooting foul by R. Bullock (drawn by K. Middleton),,44,55
232,3,11:09.0,K. Middleton makes free throw 1 of 2,,45,55
233,3,11:09.0,K. Middleton makes free throw 2 of 2,,46,55
234,3,10:55.0,,Turnover by B. Griffin (bad pass; steal by K. Middleton),46,55
235,3,10:50.0,K. Middleton makes 2-pt layup from 1 ft,,48,55
236,3,10:27.0,,B. Griffin makes 2-pt jump shot from 21 ft,48,57
237,3,10:05.0,K. Middleton makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),,50,57
238,3,9:30.0,,I. Smith misses 3-pt jump shot from 24 ft,50,57
239,3,9:28.0,,Offensive rebound by Team,50,57
240,3,9:28.0,,Turnover by Team (shot clock),50,57
241,3,9:19.0,Shooting foul by R. Bullock (drawn by K. Middleton),,50,57
242,3,9:19.0,K. Middleton makes free throw 1 of 3,,51,57
243,3,9:19.0,K. Middleton makes free throw 2 of 3,,52,57
244,3,9:13.0,,Personal foul by S. Brown (drawn by R. Bullock),52,57
245,3,9:04.0,,A. Drummond makes 2-pt layup at rim (assist by R. Bullock),52,59
246,3,8:51.0,Personal foul by J. Ennis (drawn by G. Antetokounmpo),,52,59
247,3,8:51.0,,S. Johnson enters the game for J. Ennis,52,59
248,3,8:43.0,Personal foul by A. Drummond (drawn by E. Bledsoe),,52,59
249,3,8:43.0,E. Bledsoe makes free throw 1 of 2,,53,59
250,3,8:43.0,E. Bledsoe makes free throw 2 of 2,,54,59
251,3,8:31.0,,Personal foul by G. Antetokounmpo (drawn by B. Griffin),54,59
252,3,8:25.0,,I. Smith misses 2-pt jump shot from 14 ft,54,59
253,3,8:24.0,,Offensive rebound by Team,54,59
254,3,8:24.0,Loose ball foul by J. Henson (drawn by A. Drummond),,54,59
255,3,8:16.0,,S. Johnson misses 3-pt jump shot from 23 ft,54,59
256,3,8:12.0,Defensive rebound by G. Antetokounmpo,,54,59
257,3,7:57.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,54,59
258,3,7:56.0,,Defensive rebound by A. Drummond,54,59
259,3,7:52.0,,Shooting foul by K. Middleton (drawn by S. Johnson),54,59
260,3,7:52.0,,S. Johnson makes free throw 1 of 2,54,60
261,3,7:52.0,,S. Johnson makes free throw 2 of 2,54,61
262,3,7:41.0,K. Middleton misses 2-pt jump shot from 11 ft,,54,61
263,3,7:39.0,,Defensive rebound by I. Smith,54,61
264,3,7:30.0,,R. Bullock misses 2-pt layup from 1 ft,54,61
265,3,7:30.0,,Offensive rebound by I. Smith,54,61
266,3,7:25.0,,I. Smith misses 2-pt layup at rim,54,61
267,3,7:24.0,,Offensive rebound by A. Drummond,54,61
268,3,7:24.0,,A. Drummond makes 2-pt dunk at rim,54,63
269,3,7:11.0,K. Middleton misses 3-pt jump shot from 23 ft,,54,63
270,3,7:08.0,,Defensive rebound by S. Johnson,54,63
271,3,7:05.0,,S. Johnson makes 2-pt layup from 2 ft,54,65
272,3,7:05.0,Milwaukee full timeout,,54,65
273,3,7:05.0,J. Terry enters the game for S. Brown,,54,65
274,3,7:05.0,J. Parker enters the game for G. Antetokounmpo,,54,65
275,3,6:50.0,E. Bledsoe makes 2-pt layup from 1 ft,,56,65
276,3,6:36.0,,S. Johnson makes 2-pt jump shot from 19 ft (assist by R. Bullock),56,67
277,3,6:12.0,J. Parker misses 2-pt jump shot from 16 ft,,56,67
278,3,6:10.0,,Defensive rebound by B. Griffin,56,67
279,3,6:06.0,,Turnover by B. Griffin (bad pass; steal by K. Middleton),56,67
280,3,6:06.0,Personal foul by A. Drummond (drawn by K. Middleton),,56,67
281,3,6:06.0,K. Middleton makes free throw 1 of 2,,57,67
282,3,6:06.0,K. Middleton makes free throw 2 of 2,,58,67
283,3,5:40.0,,B. Griffin misses 2-pt jump shot from 8 ft,58,67
284,3,5:39.0,,Offensive rebound by A. Drummond,58,67
285,3,5:37.0,,Turnover by A. Drummond (lost ball; steal by E. Bledsoe),58,67
286,3,5:32.0,Turnover by J. Parker (lost ball; steal by R. Bullock),,58,67
287,3,5:29.0,,B. Griffin makes 2-pt dunk at rim (assist by R. Bullock),58,69
288,3,5:16.0,E. Bledsoe makes 2-pt layup from 2 ft,,60,69
289,3,5:03.0,,R. Bullock makes 2-pt layup from 1 ft (assist by B. Griffin),60,71
290,3,4:46.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,60,71
291,3,4:43.0,,Defensive rebound by A. Drummond,60,71
292,3,4:24.0,,A. Drummond misses 3-pt jump shot from 27 ft,60,71
293,3,4:21.0,Defensive rebound by J. Parker,,60,71
294,3,4:11.0,Turnover by K. Middleton (bad pass; steal by A. Drummond),,60,71
295,3,4:11.0,,Personal foul by K. Middleton (drawn by A. Drummond),60,71
296,3,4:11.0,,A. Drummond makes free throw 1 of 2,60,72
297,3,4:11.0,,A. Tolliver enters the game for B. Griffin,60,72
298,3,4:11.0,T. Maker enters the game for J. Henson,,60,72
299,3,4:11.0,,A. Drummond misses free throw 2 of 2,60,72
300,3,4:08.0,Defensive rebound by K. Middleton,,60,72
301,3,3:59.0,J. Parker misses 2-pt layup from 3 ft,,60,72
302,3,3:58.0,,Defensive rebound by A. Drummond,60,72
303,3,3:53.0,,S. Johnson makes 2-pt layup at rim,60,74
304,3,3:36.0,Shooting foul by I. Smith (drawn by E. Bledsoe),,60,74
305,3,3:36.0,E. Bledsoe makes free throw 1 of 3,,61,74
306,3,3:36.0,E. Bledsoe makes free throw 2 of 3,,62,74
307,3,3:36.0,,D. Buycks enters the game for I. Smith,62,74
308,3,3:36.0,G. Antetokounmpo enters the game for K. Middleton,,62,74
309,3,3:36.0,E. Bledsoe makes free throw 3 of 3,,63,74
310,3,3:24.0,,Personal foul by J. Parker (drawn by S. Johnson),63,74
311,3,3:24.0,,S. Johnson makes free throw 1 of 2,63,75
312,3,3:24.0,,L. Galloway enters the game for R. Bullock,63,75
313,3,3:24.0,S. Kilpatrick enters the game for E. Bledsoe,,63,75
314,3,3:24.0,,S. Johnson makes free throw 2 of 2,63,76
315,3,3:04.0,Turnover by G. Antetokounmpo (turnover),,63,76
316,3,2:49.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by S. Johnson),63,78
317,3,2:48.0,Milwaukee full timeout,,63,78
318,3,2:36.0,T. Maker misses 2-pt layup from 2 ft,,63,78
319,3,2:34.0,,Defensive rebound by A. Tolliver,63,78
320,3,2:16.0,,D. Buycks misses 2-pt jump shot from 13 ft,63,78
321,3,2:14.0,Defensive rebound by J. Parker,,63,78
322,3,2:02.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,63,78
323,3,1:55.0,Offensive rebound by T. Maker,,63,78
324,3,1:49.0,T. Maker misses 3-pt jump shot from 27 ft,,63,78
325,3,1:44.0,,Defensive rebound by L. Galloway,63,78
326,3,1:39.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by S. Johnson),63,81
327,3,1:19.0,J. Terry misses 2-pt jump shot from 11 ft,,63,81
328,3,1:17.0,,Defensive rebound by A. Drummond,63,81
329,3,1:09.0,,L. Galloway misses 3-pt jump shot from 25 ft,63,81
330,3,1:06.0,,Offensive rebound by A. Drummond,63,81
331,3,1:06.0,,A. Drummond makes 2-pt layup at rim,63,83
332,3,0:52.0,Shooting foul by A. Drummond (drawn by T. Maker),,63,83
333,3,0:52.0,T. Maker makes free throw 1 of 2,,64,83
334,3,0:52.0,,E. Moreland enters the game for A. Drummond,64,83
335,3,0:52.0,T. Maker makes free throw 2 of 2,,65,83
336,3,0:38.0,,E. Moreland makes 2-pt layup from 1 ft (assist by A. Tolliver),65,85
337,3,0:29.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,65,85
338,3,0:26.0,,Defensive rebound by L. Galloway,65,85
339,3,0:07.0,,Turnover by D. Buycks (bad pass; steal by J. Terry),65,85
340,3,0:07.0,Personal foul by L. Galloway (drawn by J. Terry),,65,85
341,3,0:07.0,J. Terry makes clear path free throw 1 of 2,,66,85
342,3,0:07.0,J. Terry makes clear path free throw 2 of 2,,67,85
343,3,0:01.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,70,85
344,4,11:34.0,,D. Buycks misses 2-pt layup from 7 ft,70,85
345,4,11:32.0,Defensive rebound by G. Antetokounmpo,,70,85
346,4,11:21.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,70,85
347,4,11:18.0,,Defensive rebound by E. Moreland,70,85
348,4,10:59.0,,S. Johnson misses 2-pt jump shot from 12 ft,70,85
349,4,10:57.0,Defensive rebound by G. Antetokounmpo,,70,85
350,4,10:57.0,Personal foul by E. Moreland (drawn by G. Antetokounmpo),,70,85
351,4,10:47.0,K. Middleton misses 3-pt jump shot from 26 ft,,70,85
352,4,10:43.0,,Defensive rebound by E. Moreland,70,85
353,4,10:23.0,,E. Moreland makes 2-pt jump shot from 5 ft,70,87
354,4,10:23.0,,Shooting foul by K. Middleton (drawn by E. Moreland),70,87
355,4,10:23.0,,E. Moreland misses free throw 1 of 1,70,87
356,4,10:21.0,Defensive rebound by S. Kilpatrick,,70,87
357,4,10:08.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,70,87
358,4,10:08.0,Offensive rebound by Team,,70,87
359,4,10:08.0,Milwaukee full timeout,,70,87
360,4,10:08.0,Turnover by G. Antetokounmpo (offensive goaltending),,70,87
361,4,10:08.0,J. Henson enters the game for G. Antetokounmpo,,70,87
362,4,9:52.0,,D. Buycks makes 2-pt jump shot from 16 ft,70,89
363,4,9:38.0,Turnover by E. Bledsoe (bad pass; steal by S. Johnson),,70,89
364,4,9:33.0,,Shooting foul by E. Bledsoe (drawn by D. Buycks),70,89
365,4,9:33.0,,D. Buycks makes free throw 1 of 2,70,90
366,4,9:33.0,,D. Buycks makes free throw 2 of 2,70,91
367,4,9:19.0,Personal foul by E. Moreland (drawn by E. Bledsoe),,70,91
368,4,9:12.0,Shooting foul by S. Johnson (drawn by K. Middleton),,70,91
369,4,9:12.0,K. Middleton makes free throw 1 of 2,,71,91
370,4,9:12.0,K. Middleton makes free throw 2 of 2,,72,91
371,4,9:00.0,,L. Galloway makes 2-pt layup from 1 ft (assist by E. Moreland),72,93
372,4,8:38.0,K. Middleton misses 2-pt jump shot from 15 ft,,72,93
373,4,8:35.0,,Defensive rebound by A. Tolliver,72,93
374,4,8:18.0,,Turnover by E. Moreland (bad pass; steal by S. Kilpatrick),72,93
375,4,8:10.0,Personal foul by S. Johnson (drawn by E. Bledsoe),,72,93
376,4,8:02.0,J. Terry misses 3-pt jump shot from 27 ft,,72,93
377,4,8:01.0,,Defensive rebound by Team,72,93
378,4,7:41.0,,D. Buycks misses 2-pt layup from 5 ft (block by J. Henson),72,93
379,4,7:39.0,,Offensive rebound by E. Moreland,72,93
380,4,7:39.0,,E. Moreland makes 2-pt dunk from 1 ft,72,95
381,4,7:39.0,Milwaukee full timeout,,72,95
382,4,7:39.0,T. Zeller enters the game for J. Terry,,72,95
383,4,7:39.0,D. Wilson enters the game for E. Bledsoe,,72,95
