,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
58,1,3:27.0,Shooting foul by T. Ferguson (drawn by K. Caldwell-Pope),,16,24
59,1,3:27.0,K. Caldwell-Pope makes free throw 1 of 2,,17,24
60,1,3:27.0,,J. Grant enters the game for C. Anthony,17,24
61,1,3:27.0,L. Nance enters the game for B. Lopez,,17,24
62,1,3:27.0,K. Caldwell-Pope makes free throw 2 of 2,,18,24
63,1,3:19.0,,R. Westbrook misses 3-pt jump shot from 24 ft,18,24
64,1,3:17.0,Defensive rebound by T. Ennis,,18,24
65,1,3:13.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Ennis),,21,24
66,1,3:02.0,,Personal foul by L. Nance (drawn by R. Westbrook),21,24
67,1,3:02.0,J. Clarkson enters the game for B. Ingram,,21,24
68,1,3:02.0,,J. Huestis enters the game for P. George,21,24
69,1,2:52.0,,R. Westbrook misses 2-pt jump shot from 14 ft,21,24
70,1,2:49.0,,Offensive rebound by T. Ferguson,21,24
71,1,2:45.0,,R. Westbrook misses 2-pt dunk at rim,21,24
72,1,2:43.0,Defensive rebound by J. Clarkson,,21,24
73,1,2:40.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,21,24
74,1,2:38.0,,Defensive rebound by J. Grant,21,24
75,1,2:33.0,,Personal foul by L. Nance (drawn by S. Adams),21,24
76,1,2:33.0,,P. Patterson enters the game for R. Westbrook,21,24
77,1,2:33.0,,R. Felton enters the game for S. Adams,21,24
78,1,2:22.0,,J. Grant makes 2-pt dunk at rim (assist by T. Ferguson),21,26
79,1,2:04.0,J. Clarkson makes 2-pt jump shot from 19 ft,,23,26
80,1,1:48.0,,R. Felton makes 2-pt jump shot from 20 ft,23,28
81,1,1:35.0,K. Caldwell-Pope makes 2-pt jump shot from 6 ft (assist by T. Ennis),,25,28
82,1,1:16.0,,J. Grant makes 2-pt dunk at rim (assist by R. Felton),25,30
83,1,1:08.0,J. Clarkson misses 2-pt jump shot from 21 ft,,25,30
84,1,1:04.0,Offensive rebound by L. Nance,,25,30
85,1,0:50.0,J. Clarkson misses 2-pt layup from 1 ft (block by J. Grant),,25,30
86,1,0:47.0,,Defensive rebound by J. Huestis,25,30
87,1,0:36.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by P. Patterson),25,33
88,1,0:15.0,Turnover by J. Clarkson (bad pass; steal by T. Ferguson),,25,33
89,1,0:02.0,,R. Felton misses 3-pt jump shot from 26 ft,25,33
90,1,0:02.0,Defensive rebound by K. Caldwell-Pope,,25,33
91,2,11:36.0,L. Nance misses 2-pt jump shot from 10 ft,,25,33
92,2,11:36.0,Offensive rebound by Team,,25,33
93,2,11:36.0,Turnover by Team (shot clock),,25,33
94,2,11:15.0,,R. Felton makes 2-pt jump shot from 21 ft,25,35
95,2,11:02.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,28,35
96,2,10:46.0,,T. Ferguson misses 2-pt jump shot from 19 ft,28,35
97,2,10:43.0,Defensive rebound by L. Nance,,28,35
98,2,10:35.0,K. Kuzma misses 2-pt jump shot from 14 ft,,28,35
99,2,10:33.0,,Defensive rebound by P. Patterson,28,35
100,2,10:22.0,,Turnover by R. Felton (traveling),28,35
101,2,10:11.0,J. Clarkson misses 3-pt jump shot from 24 ft,,28,35
102,2,10:08.0,,Defensive rebound by J. Grant,28,35
103,2,9:49.0,,P. Patterson misses 3-pt jump shot from 23 ft,28,35
104,2,9:49.0,Defensive rebound by Team,,28,35
105,2,9:41.0,J. Hart makes 3-pt jump shot from 22 ft (assist by K. Kuzma),,31,35
106,2,9:20.0,,Turnover by R. Felton (lost ball; steal by J. Hart),31,35
107,2,9:15.0,K. Kuzma misses 3-pt jump shot from 22 ft,,31,35
108,2,9:12.0,,Defensive rebound by J. Huestis,31,35
109,2,8:50.0,,P. Patterson misses 2-pt jump shot from 6 ft,31,35
110,2,8:47.0,Defensive rebound by J. Clarkson,,31,35
111,2,8:45.0,Personal foul by J. Huestis (drawn by J. Hart),,31,35
112,2,8:45.0,,P. George enters the game for R. Felton,31,35
113,2,8:45.0,,R. Westbrook enters the game for J. Huestis,31,35
114,2,8:34.0,J. Clarkson misses 2-pt jump shot from 12 ft,,31,35
115,2,8:31.0,,Defensive rebound by R. Westbrook,31,35
116,2,8:24.0,,Turnover by T. Ferguson (step out of bounds),31,35
117,2,8:24.0,B. Ingram enters the game for A. Caruso,,31,35
118,2,8:09.0,Turnover by B. Ingram (lost ball; steal by T. Ferguson),,31,35
119,2,8:04.0,,R. Westbrook misses 2-pt layup from 1 ft,31,35
120,2,8:02.0,Defensive rebound by J. Hart,,31,35
121,2,7:57.0,,Á. Abrines enters the game for T. Ferguson,31,35
122,2,7:51.0,J. Hart misses 3-pt jump shot from 25 ft,,31,35
123,2,7:47.0,,Defensive rebound by J. Grant,31,35
124,2,7:42.0,,P. Patterson misses 3-pt jump shot from 24 ft,31,35
125,2,7:38.0,,Offensive rebound by Á. Abrines,31,35
126,2,7:37.0,,J. Grant misses 3-pt jump shot from 24 ft,31,35
127,2,7:33.0,Defensive rebound by L. Nance,,31,35
128,2,7:25.0,L. Nance makes 2-pt dunk from 1 ft (assist by J. Clarkson),,33,35
129,2,7:01.0,,P. George misses 2-pt jump shot from 6 ft,33,35
130,2,6:59.0,Defensive rebound by J. Hart,,33,35
131,2,6:55.0,Shooting foul by J. Grant (drawn by B. Ingram),,33,35
132,2,6:55.0,,Oklahoma City full timeout,33,35
133,2,6:55.0,,S. Adams enters the game for J. Grant,33,35
134,2,6:55.0,,C. Anthony enters the game for P. Patterson,33,35
135,2,6:55.0,J. Randle enters the game for J. Clarkson,,33,35
136,2,6:55.0,K. Caldwell-Pope enters the game for L. Nance,,33,35
137,2,6:55.0,B. Ingram makes free throw 1 of 2,,34,35
138,2,6:55.0,B. Ingram makes free throw 2 of 2,,35,35
139,2,6:46.0,,Turnover by R. Westbrook (bad pass; steal by K. Kuzma),35,35
140,2,6:44.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,35,35
141,2,6:43.0,Offensive rebound by K. Kuzma,,35,35
142,2,6:43.0,K. Kuzma makes 2-pt layup at rim,,37,35
143,2,6:29.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Westbrook),37,38
144,2,6:10.0,Personal foul by P. George (drawn by B. Ingram),,37,38
145,2,6:04.0,J. Randle makes 2-pt dunk from 1 ft,,39,38
146,2,5:46.0,,Personal foul by J. Randle (drawn by S. Adams),39,38
147,2,5:41.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),39,40
148,2,5:26.0,K. Kuzma misses 3-pt jump shot from 23 ft,,39,40
149,2,5:24.0,,Defensive rebound by R. Westbrook,39,40
150,2,5:18.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),39,43
151,2,5:03.0,J. Randle makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),,41,43
152,2,4:42.0,,C. Anthony makes 2-pt jump shot from 11 ft,41,45
153,2,4:24.0,J. Hart makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,44,45
154,2,4:15.0,,Oklahoma City full timeout,44,45
155,2,4:15.0,,A. Roberson enters the game for Á. Abrines,44,45
156,2,4:02.0,,C. Anthony misses 2-pt jump shot from 18 ft,44,45
157,2,4:00.0,,Offensive rebound by S. Adams,44,45
158,2,3:59.0,,S. Adams makes 2-pt layup at rim,44,47
159,2,3:43.0,,Loose ball foul by R. Westbrook (drawn by K. Caldwell-Pope),44,47
160,2,3:43.0,J. Clarkson enters the game for K. Caldwell-Pope,,44,47
161,2,3:29.0,Turnover by Team (shot clock),,44,47
162,2,3:22.0,,Turnover by R. Westbrook (out of bounds lost ball),44,47
163,2,3:04.0,J. Randle makes 2-pt jump shot from 14 ft (assist by K. Kuzma),,46,47
164,2,2:54.0,,R. Westbrook makes 2-pt layup from 1 ft,46,49
165,2,2:42.0,Turnover by K. Kuzma (bad pass),,46,49
166,2,2:42.0,B. Lopez enters the game for K. Kuzma,,46,49
167,2,2:37.0,,R. Westbrook makes 2-pt jump shot from 21 ft (assist by S. Adams),46,51
168,2,2:20.0,J. Randle makes 2-pt jump shot from 14 ft,,48,51
169,2,2:09.0,,Turnover by R. Westbrook (bad pass; steal by J. Clarkson),48,51
170,2,2:02.0,J. Randle makes 2-pt layup at rim (assist by J. Hart),,50,51
171,2,2:01.0,,Oklahoma City full timeout,50,51
172,2,1:49.0,,P. George misses 2-pt jump shot from 1 ft,50,51
173,2,1:44.0,Defensive rebound by J. Clarkson,,50,51
174,2,1:41.0,J. Randle makes 2-pt layup from 1 ft,,52,51
175,2,1:22.0,,C. Anthony makes 2-pt jump shot from 13 ft,52,53
176,2,1:22.0,,Shooting foul by J. Hart (drawn by C. Anthony),52,53
177,2,1:22.0,,C. Anthony makes free throw 1 of 1,52,54
178,2,1:05.0,Turnover by B. Ingram (out of bounds lost ball),,52,54
179,2,1:00.0,,R. Westbrook misses 2-pt layup from 1 ft,52,54
180,2,0:59.0,,Offensive rebound by R. Westbrook,52,54
181,2,0:58.0,,R. Westbrook misses 2-pt layup at rim,52,54
182,2,0:57.0,Defensive rebound by J. Clarkson,,52,54
183,2,0:49.0,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),,54,54
184,2,0:40.0,,R. Westbrook makes 3-pt jump shot from 22 ft,54,57
185,2,0:35.0,J. Randle misses 3-pt jump shot from 26 ft,,54,57
186,2,0:35.0,Offensive rebound by J. Clarkson,,54,57
187,2,0:16.0,Turnover by B. Lopez (bad pass; steal by C. Anthony),,54,57
188,2,0:14.0,,Personal foul by B. Lopez (drawn by R. Westbrook),54,57
189,2,0:14.0,,R. Westbrook makes free throw 1 of 2,54,58
190,2,0:14.0,,R. Westbrook misses free throw 2 of 2,54,58
191,2,0:14.0,,Offensive rebound by S. Adams,54,58
192,2,0:12.0,,S. Adams makes 2-pt layup at rim,54,60
193,2,0:02.0,J. Hart misses 3-pt jump shot from 26 ft,,54,60
194,2,0:00.0,,Defensive rebound by Team,54,60
195,3,11:48.0,J. Hart makes 3-pt jump shot from 24 ft (assist by J. Randle),,57,60
196,3,11:25.0,,P. George misses 3-pt jump shot from 25 ft,57,60
197,3,11:20.0,,Offensive rebound by R. Westbrook,57,60
198,3,11:16.0,,P. George misses 3-pt jump shot from 22 ft,57,60
199,3,11:13.0,Defensive rebound by T. Ennis,,57,60
200,3,11:13.0,Personal foul by A. Roberson (drawn by T. Ennis),,57,60
201,3,11:00.0,Turnover by J. Randle (lost ball; steal by A. Roberson),,57,60
202,3,10:56.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),57,62
203,3,10:43.0,B. Ingram makes 2-pt layup at rim (assist by B. Lopez),,59,62
204,3,10:33.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),59,64
205,3,10:12.0,T. Ennis misses 2-pt layup from 1 ft (block by S. Adams),,59,64
206,3,10:09.0,,Defensive rebound by S. Adams,59,64
207,3,10:01.0,,R. Westbrook misses 3-pt jump shot from 25 ft,59,64
208,3,10:01.0,,Offensive rebound by S. Adams,59,64
209,3,9:57.0,,S. Adams makes 2-pt dunk at rim,59,66
210,3,9:42.0,B. Ingram misses 2-pt jump shot from 11 ft,,59,66
211,3,9:39.0,,Defensive rebound by A. Roberson,59,66
212,3,9:32.0,,P. George misses 3-pt jump shot from 25 ft,59,66
213,3,9:30.0,Defensive rebound by B. Lopez,,59,66
214,3,9:25.0,T. Ennis makes 2-pt layup from 1 ft (assist by B. Ingram),,61,66
215,3,9:08.0,,Personal foul by J. Randle (drawn by C. Anthony),61,66
216,3,8:58.0,,R. Westbrook makes 2-pt jump shot from 18 ft,61,68
217,3,8:45.0,J. Randle misses 2-pt jump shot from 14 ft,,61,68
218,3,8:43.0,,Defensive rebound by P. George,61,68
219,3,8:39.0,,Shooting foul by B. Ingram (drawn by S. Adams),61,68
220,3,8:39.0,,S. Adams makes free throw 1 of 2,61,69
221,3,8:39.0,,S. Adams misses free throw 2 of 2,61,69
222,3,8:37.0,Defensive rebound by J. Randle,,61,69
223,3,8:22.0,T. Ennis misses 2-pt layup from 1 ft (block by A. Roberson),,61,69
224,3,8:22.0,Offensive rebound by Team,,61,69
225,3,8:18.0,B. Lopez misses 3-pt jump shot from 24 ft,,61,69
226,3,8:15.0,,Defensive rebound by A. Roberson,61,69
227,3,8:13.0,,Offensive foul by S. Adams (drawn by B. Lopez),61,69
228,3,8:13.0,,Turnover by S. Adams (offensive foul),61,69
229,3,8:05.0,Turnover by B. Lopez (bad pass),,61,69
230,3,8:05.0,,Oklahoma City full timeout,61,69
231,3,7:56.0,,C. Anthony misses 2-pt jump shot from 19 ft,61,69
232,3,7:53.0,,Offensive rebound by A. Roberson,61,69
233,3,7:52.0,,P. George makes 3-pt jump shot from 24 ft (assist by A. Roberson),61,72
234,3,7:36.0,Turnover by T. Ennis (out of bounds lost ball),,61,72
235,3,7:29.0,,C. Anthony misses 3-pt jump shot from 25 ft,61,72
236,3,7:27.0,,Offensive rebound by Team,61,72
237,3,7:27.0,Loose ball foul by T. Ennis (drawn by S. Adams),,61,72
238,3,7:20.0,,P. George misses 2-pt layup at rim,61,72
239,3,7:18.0,Defensive rebound by B. Lopez,,61,72
240,3,7:09.0,Personal foul by P. George (drawn by T. Ennis),,61,72
241,3,6:59.0,B. Lopez misses 2-pt jump shot from 8 ft,,61,72
242,3,6:57.0,,Defensive rebound by R. Westbrook,61,72
243,3,6:50.0,,R. Westbrook misses 2-pt jump shot from 9 ft,61,72
244,3,6:48.0,Defensive rebound by Team,,61,72
245,3,6:35.0,B. Ingram misses 2-pt jump shot from 17 ft,,61,72
246,3,6:32.0,,Defensive rebound by P. George,61,72
247,3,6:14.0,,R. Westbrook makes 2-pt jump shot from 16 ft,61,74
248,3,6:14.0,,Shooting foul by B. Lopez (drawn by R. Westbrook),61,74
249,3,6:14.0,K. Kuzma enters the game for B. Lopez,,61,74
250,3,6:14.0,,R. Westbrook makes free throw 1 of 1,61,75
251,3,5:57.0,K. Kuzma makes 2-pt layup from 2 ft (assist by B. Ingram),,63,75
252,3,5:37.0,,Shooting foul by K. Kuzma (drawn by C. Anthony),63,75
253,3,5:37.0,,C. Anthony makes free throw 1 of 2,63,76
254,3,5:37.0,,T. Ferguson enters the game for A. Roberson,63,76
255,3,5:37.0,,C. Anthony makes free throw 2 of 2,63,77
256,3,5:16.0,Turnover by K. Kuzma (lost ball; steal by R. Westbrook),,63,77
257,3,5:13.0,,R. Westbrook misses 2-pt layup at rim,63,77
258,3,5:11.0,,Offensive rebound by S. Adams,63,77
259,3,5:10.0,,S. Adams makes 2-pt layup from 1 ft,63,79
260,3,5:07.0,LA Lakers full timeout,,63,79
261,3,4:44.0,B. Ingram makes 2-pt layup at rim,,65,79
262,3,4:28.0,,T. Ferguson misses 3-pt jump shot from 22 ft,65,79
263,3,4:26.0,,Offensive rebound by S. Adams,65,79
264,3,4:18.0,,P. George makes 3-pt jump shot from 28 ft,65,82
265,3,3:58.0,T. Ennis makes 3-pt jump shot from 23 ft (assist by J. Randle),,68,82
266,3,3:51.0,C. Brewer enters the game for B. Ingram,,68,82
267,3,3:51.0,J. Clarkson enters the game for T. Ennis,,68,82
268,3,3:43.0,,R. Westbrook misses 2-pt jump shot from 17 ft,68,82
269,3,3:41.0,Defensive rebound by J. Hart,,68,82
270,3,3:36.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Hart),,70,82
271,3,3:17.0,,C. Anthony makes 2-pt layup at rim (assist by R. Westbrook),70,84
272,3,3:03.0,C. Brewer misses 2-pt layup from 2 ft,,70,84
273,3,2:58.0,,Defensive rebound by S. Adams,70,84
274,3,2:50.0,,R. Westbrook makes 2-pt layup at rim,70,86
275,3,2:39.0,Turnover by J. Clarkson (step out of bounds),,70,86
276,3,2:39.0,,J. Huestis enters the game for P. George,70,86
277,3,2:39.0,L. Nance enters the game for J. Randle,,70,86
278,3,2:19.0,,C. Anthony makes 2-pt jump shot from 7 ft,70,88
279,3,2:10.0,K. Kuzma misses 3-pt jump shot from 24 ft,,70,88
280,3,2:10.0,,Defensive rebound by C. Anthony,70,88
281,3,1:59.0,,C. Anthony makes 3-pt jump shot from 25 ft,70,91
282,3,1:57.0,LA Lakers full timeout,,70,91
283,3,1:57.0,,J. Grant enters the game for R. Westbrook,70,91
284,3,1:57.0,,R. Felton enters the game for S. Adams,70,91
285,3,1:37.0,J. Hart misses 2-pt layup at rim (block by J. Huestis),,70,91
286,3,1:33.0,,Defensive rebound by R. Felton,70,91
287,3,1:17.0,,C. Anthony makes 2-pt jump shot from 17 ft,70,93
288,3,1:02.0,Personal foul by C. Anthony (drawn by K. Kuzma),,70,93
289,3,1:02.0,A. Caruso enters the game for J. Hart,,70,93
290,3,0:57.0,J. Clarkson misses 2-pt jump shot from 8 ft,,70,93
291,3,0:55.0,Offensive rebound by L. Nance,,70,93
292,3,0:55.0,L. Nance makes 2-pt dunk at rim,,72,93
293,3,0:38.0,,J. Huestis misses 3-pt jump shot from 25 ft,72,93
294,3,0:34.0,Defensive rebound by C. Brewer,,72,93
295,3,0:27.0,K. Kuzma misses 2-pt layup from 1 ft,,72,93
296,3,0:25.0,,Defensive rebound by C. Anthony,72,93
297,3,0:02.0,,C. Anthony misses 2-pt jump shot from 18 ft,72,93
298,3,0:02.0,,Offensive rebound by J. Huestis,72,93
299,4,11:39.0,,Turnover by J. Huestis (lost ball; steal by C. Brewer),72,93
300,4,11:21.0,K. Kuzma misses 3-pt jump shot from 24 ft,,72,93
301,4,11:18.0,,Defensive rebound by J. Huestis,72,93
302,4,10:58.0,,Turnover by J. Grant (lost ball; steal by L. Nance),72,93
303,4,10:55.0,C. Brewer makes 2-pt layup at rim,,74,93
304,4,10:36.0,,Shooting foul by A. Caruso (drawn by R. Felton),74,93
305,4,10:36.0,,R. Felton makes free throw 1 of 2,74,94
306,4,10:36.0,,R. Felton makes free throw 2 of 2,74,95
307,4,10:23.0,L. Nance misses 2-pt jump shot from 14 ft,,74,95
308,4,10:21.0,,Defensive rebound by R. Felton,74,95
309,4,10:13.0,,J. Grant misses 2-pt hook shot from 4 ft,74,95
310,4,10:11.0,,Offensive rebound by J. Grant,74,95
311,4,10:09.0,,J. Grant misses 2-pt layup from 2 ft,74,95
312,4,10:07.0,,Offensive rebound by J. Huestis,74,95
313,4,10:07.0,,J. Huestis makes 2-pt dunk from 2 ft,74,97
314,4,9:52.0,C. Brewer misses 2-pt layup from 1 ft,,74,97
315,4,9:52.0,,Defensive rebound by J. Huestis,74,97
316,4,9:44.0,,J. Huestis makes 2-pt dunk from 1 ft (assist by R. Felton),74,99
317,4,9:38.0,LA Lakers full timeout,,74,99
318,4,9:38.0,I. Zubac enters the game for K. Kuzma,,74,99
319,4,9:28.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by A. Caruso),,77,99
320,4,9:09.0,,Turnover by R. Felton (bad pass; steal by L. Nance),77,99
321,4,9:07.0,L. Nance makes 2-pt dunk at rim,,79,99
322,4,8:48.0,,J. Huestis misses 3-pt jump shot from 25 ft,79,99
323,4,8:46.0,,Offensive rebound by J. Grant,79,99
324,4,8:38.0,,J. Grant misses 3-pt jump shot from 25 ft,79,99
325,4,8:34.0,Defensive rebound by L. Nance,,79,99
326,4,8:19.0,A. Caruso makes 3-pt jump shot from 25 ft (assist by L. Nance),,82,99
327,4,8:18.0,,Oklahoma City full timeout,82,99
328,4,8:18.0,,P. George enters the game for J. Huestis,82,99
329,4,8:06.0,,P. George makes 2-pt jump shot from 19 ft,82,101
330,4,7:45.0,I. Zubac misses 2-pt layup from 1 ft (block by P. Patterson),,82,101
331,4,7:43.0,,Defensive rebound by R. Felton,82,101
332,4,7:40.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Felton),82,104
333,4,7:21.0,C. Brewer makes 2-pt layup from 1 ft (assist by L. Nance),,84,104
334,4,6:58.0,,P. George misses 3-pt jump shot from 25 ft,84,104
335,4,6:55.0,,Offensive rebound by P. Patterson,84,104
336,4,6:54.0,,R. Felton misses 3-pt jump shot from 29 ft,84,104
337,4,6:48.0,,Offensive rebound by P. George,84,104
338,4,6:44.0,,P. George misses 3-pt jump shot from 25 ft,84,104
339,4,6:41.0,Defensive rebound by C. Brewer,,84,104
340,4,6:37.0,C. Brewer misses 2-pt layup from 3 ft,,84,104
341,4,6:35.0,,Defensive rebound by P. Patterson,84,104
342,4,6:27.0,Violation by J. Clarkson (kicked ball),,84,104
343,4,6:27.0,G. Payton enters the game for J. Clarkson,,84,104
344,4,6:18.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. Patterson),84,107
345,4,5:59.0,A. Caruso misses 2-pt jump shot from 18 ft,,84,107
346,4,5:56.0,,Defensive rebound by P. George,84,107
347,4,5:50.0,,Offensive foul by P. George (drawn by C. Brewer),84,107
348,4,5:50.0,,Turnover by P. George (offensive foul),84,107
349,4,5:36.0,I. Zubac makes 2-pt layup from 2 ft (assist by C. Brewer),,86,107
350,4,5:20.0,,T. Ferguson misses 3-pt jump shot from 22 ft,86,107
351,4,5:17.0,Defensive rebound by I. Zubac,,86,107
352,4,5:12.0,A. Caruso makes 2-pt layup at rim,,88,107
353,4,4:46.0,,J. Grant misses 2-pt layup from 1 ft,88,107
354,4,4:44.0,Defensive rebound by L. Nance,,88,107
355,4,4:41.0,,Á. Abrines enters the game for P. George,88,107
356,4,4:36.0,Personal foul by T. Ferguson (drawn by C. Brewer),,88,107
357,4,4:31.0,C. Brewer misses 3-pt jump shot from 24 ft,,88,107
358,4,4:24.0,Offensive rebound by A. Caruso,,88,107
359,4,4:24.0,Turnover by A. Caruso (bad pass; steal by P. Patterson),,88,107
360,4,4:21.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by R. Felton),88,110
361,4,4:00.0,G. Payton makes 2-pt layup from 1 ft (assist by A. Caruso),,90,110
362,4,3:42.0,,Á. Abrines misses 3-pt jump shot from 23 ft,90,110
363,4,3:39.0,Defensive rebound by C. Brewer,,90,110
364,4,3:30.0,I. Zubac misses 2-pt jump shot from 1 ft,,90,110
365,4,3:29.0,Offensive rebound by G. Payton,,90,110
366,4,3:29.0,G. Payton misses 2-pt layup at rim,,90,110
367,4,3:29.0,Offensive rebound by Team,,90,110
368,4,3:29.0,J. Hart enters the game for C. Brewer,,90,110
369,4,3:23.0,Turnover by L. Nance (bad pass; steal by J. Grant),,90,110
370,4,3:23.0,,Personal foul by L. Nance (drawn by J. Grant),90,110
371,4,2:58.0,,R. Felton misses 3-pt jump shot from 25 ft,90,110
372,4,2:55.0,Defensive rebound by G. Payton,,90,110
373,4,2:50.0,J. Hart misses 2-pt layup from 1 ft (block by J. Grant),,90,110
374,4,2:49.0,,Defensive rebound by T. Ferguson,90,110
375,4,2:34.0,,Turnover by R. Felton (bad pass; steal by J. Hart),90,110
376,4,2:32.0,Personal take foul by J. Grant (drawn by J. Hart),,90,110
377,4,2:32.0,,D. Johnson enters the game for J. Grant,90,110
378,4,2:21.0,J. Hart misses 3-pt jump shot from 24 ft,,90,110
379,4,2:19.0,,Defensive rebound by D. Johnson,90,110
