,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
202,3,10:27.0,,K. Middleton misses 3-pt jump shot from 23 ft,55,51
203,3,10:24.0,,Offensive rebound by T. Maker,55,51
204,3,10:22.0,,T. Maker misses 2-pt hook shot at rim,55,51
205,3,10:20.0,Defensive rebound by J. Crowder,,55,51
206,3,10:10.0,Shooting foul by T. Maker (drawn by L. James),,55,51
207,3,10:10.0,L. James makes free throw 1 of 2,,56,51
208,3,10:10.0,L. James makes free throw 2 of 2,,57,51
209,3,9:44.0,,K. Middleton misses 2-pt jump shot from 13 ft,57,51
210,3,9:41.0,Defensive rebound by J. Crowder,,57,51
211,3,9:35.0,Turnover by D. Rose (bad pass; steal by M. Brogdon),,57,51
212,3,9:31.0,,Shooting foul by L. James (drawn by G. Antetokounmpo),57,51
213,3,9:31.0,,G. Antetokounmpo makes free throw 1 of 2,57,52
214,3,9:31.0,,G. Antetokounmpo makes free throw 2 of 2,57,53
215,3,9:07.0,K. Love misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,57,53
216,3,9:03.0,,Defensive rebound by T. Snell,57,53
217,3,9:02.0,,T. Maker makes 2-pt dunk at rim (assist by K. Middleton),57,55
218,3,8:40.0,D. Wade misses 2-pt jump shot from 15 ft,,57,55
219,3,8:38.0,Offensive rebound by K. Love,,57,55
220,3,8:35.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by K. Love),,60,55
221,3,8:28.0,,K. Middleton misses 2-pt layup from 2 ft,60,55
222,3,8:28.0,Defensive rebound by K. Love,,60,55
223,3,8:23.0,J. Crowder makes 2-pt layup from 1 ft (assist by K. Love),,62,55
224,3,8:02.0,,M. Brogdon makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),62,58
225,3,7:41.0,D. Rose misses 2-pt layup from 1 ft,,62,58
226,3,7:35.0,Offensive rebound by K. Love,,62,58
227,3,7:35.0,K. Love makes 2-pt layup at rim,,64,58
228,3,7:22.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,64,60
229,3,7:09.0,K. Love misses 2-pt hook shot from 4 ft,,64,60
230,3,7:06.0,,Defensive rebound by T. Maker,64,60
231,3,6:57.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),64,63
232,3,6:57.0,Cleveland full timeout,,64,63
233,3,6:33.0,L. James makes 2-pt jump shot from 1 ft,,66,63
234,3,6:23.0,,Personal foul by D. Wade (drawn by T. Maker),66,63
235,3,6:23.0,J. Smith enters the game for D. Wade,,66,63
236,3,6:11.0,,K. Middleton misses 3-pt jump shot from 26 ft,66,63
237,3,6:08.0,Defensive rebound by K. Love,,66,63
238,3,5:57.0,J. Crowder misses 2-pt layup from 1 ft (block by T. Maker),,66,63
239,3,5:53.0,,Defensive rebound by T. Maker,66,63
240,3,5:51.0,,Turnover by M. Brogdon (bad pass; steal by L. James),66,63
241,3,5:44.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by L. James),,69,63
242,3,5:22.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,69,63
243,3,5:19.0,Defensive rebound by L. James,,69,63
244,3,5:15.0,L. James makes 2-pt layup from 1 ft,,71,63
245,3,5:13.0,,Milwaukee full timeout,71,63
246,3,5:13.0,,M. Dellavedova enters the game for K. Middleton,71,63
247,3,5:13.0,K. Korver enters the game for D. Rose,,71,63
248,3,4:50.0,,T. Maker misses 2-pt hook shot from 3 ft,71,63
249,3,4:45.0,,Offensive rebound by G. Antetokounmpo,71,63
250,3,4:45.0,,G. Antetokounmpo makes 2-pt layup at rim,71,65
251,3,4:35.0,K. Love misses 3-pt jump shot from 27 ft,,71,65
252,3,4:32.0,,Defensive rebound by T. Snell,71,65
253,3,4:25.0,,G. Antetokounmpo makes 2-pt layup at rim,71,67
254,3,4:25.0,,Shooting foul by J. Smith (drawn by G. Antetokounmpo),71,67
255,3,4:25.0,T. Thompson enters the game for K. Love,,71,67
256,3,4:25.0,J. Green enters the game for J. Crowder,,71,67
257,3,4:25.0,,G. Antetokounmpo makes free throw 1 of 1,71,68
258,3,4:09.0,K. Korver misses 3-pt jump shot from 26 ft,,71,68
259,3,4:03.0,Offensive rebound by T. Thompson,,71,68
260,3,3:52.0,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),,74,68
261,3,3:26.0,,Turnover by M. Dellavedova (traveling),74,68
262,3,3:16.0,Personal foul by M. Brogdon (drawn by J. Green),,74,68
263,3,3:16.0,,G. Monroe enters the game for T. Maker,74,68
264,3,3:08.0,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),,77,68
265,3,2:52.0,,M. Dellavedova misses 2-pt layup from 3 ft,77,68
266,3,2:48.0,Defensive rebound by T. Thompson,,77,68
267,3,2:44.0,K. Korver makes 3-pt jump shot from 26 ft,,80,68
268,3,2:18.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),80,71
269,3,1:51.0,T. Thompson makes 2-pt layup from 2 ft (assist by J. Green),,82,71
270,3,1:29.0,,G. Monroe makes 2-pt hook shot from 1 ft (assist by M. Dellavedova),82,73
271,3,1:07.0,J. Smith misses 2-pt jump shot from 7 ft,,82,73
272,3,1:06.0,L. James makes 2-pt dunk at rim,,84,73
273,3,1:00.0,Offensive rebound by L. James,,84,73
274,3,0:48.0,,M. Brogdon misses 3-pt jump shot from 26 ft,84,73
275,3,0:45.0,Defensive rebound by J. Smith,,84,73
276,3,0:34.0,J. Smith misses 3-pt jump shot from 25 ft,,84,73
277,3,0:31.0,,Defensive rebound by M. Brogdon,84,73
278,3,0:09.0,,Turnover by Team (shot clock),84,73
279,3,0:09.0,J. Crowder enters the game for T. Thompson,,84,73
280,3,0:03.0,T. Thompson enters the game for J. Crowder,,84,73
281,3,0:00.0,K. Korver misses 2-pt jump shot from 20 ft,,84,73
282,3,0:00.0,Offensive rebound by J. Green,,84,73
283,3,0:00.0,J. Green makes 2-pt layup from 2 ft,,86,73
284,4,11:38.0,J. Smith makes 2-pt jump shot from 20 ft,,88,73
285,4,11:18.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,88,73
286,4,11:13.0,Defensive rebound by J. Smith,,88,73
287,4,11:09.0,,S. Brown makes 3-pt jump shot from 22 ft (assist by J. Terry),88,76
288,4,10:56.0,Turnover by D. Wade (out of bounds lost ball),,88,76
289,4,10:37.0,,S. Brown misses 2-pt layup from 2 ft,88,76
290,4,10:35.0,,Offensive rebound by G. Monroe,88,76
291,4,10:30.0,,G. Monroe misses 2-pt hook shot from 1 ft,88,76
292,4,10:30.0,Defensive rebound by D. Wade,,88,76
293,4,10:20.0,Turnover by D. Wade (bad pass; steal by J. Terry),,88,76
294,4,10:19.0,,S. Brown misses 2-pt layup from 1 ft,88,76
295,4,10:19.0,Defensive rebound by Team,,88,76
296,4,10:19.0,D. Rose enters the game for J. Smith,,88,76
297,4,10:12.0,Shooting foul by G. Monroe (drawn by D. Rose),,88,76
298,4,10:12.0,D. Rose makes free throw 1 of 2,,89,76
299,4,10:12.0,D. Rose makes free throw 2 of 2,,90,76
300,4,9:58.0,,Shooting foul by D. Wade (drawn by J. Terry),90,76
301,4,9:58.0,J. Smith enters the game for D. Rose,,90,76
302,4,9:58.0,,J. Terry makes free throw 1 of 2,90,77
303,4,9:58.0,,J. Terry makes free throw 2 of 2,90,78
304,4,9:44.0,T. Thompson makes 2-pt layup from 2 ft (assist by D. Wade),,92,78
305,4,9:32.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),92,80
306,4,9:14.0,J. Green makes 2-pt layup from 2 ft (assist by J. Smith),,94,80
307,4,8:59.0,,Turnover by M. Dellavedova (bad pass; steal by I. Shumpert),94,80
308,4,8:53.0,T. Thompson makes 2-pt dunk from 2 ft (assist by I. Shumpert),,96,80
309,4,8:40.0,,J. Terry misses 2-pt jump shot from 20 ft,96,80
310,4,8:37.0,Defensive rebound by T. Thompson,,96,80
311,4,8:18.0,Turnover by J. Smith (bad pass),,96,80
312,4,8:05.0,,K. Middleton makes 2-pt layup from 1 ft,96,82
313,4,7:39.0,D. Wade misses 2-pt jump shot from 18 ft,,96,82
314,4,7:37.0,,Defensive rebound by K. Middleton,96,82
315,4,7:31.0,,Shooting foul by I. Shumpert (drawn by K. Middleton),96,82
316,4,7:31.0,,K. Middleton makes free throw 1 of 2,96,83
317,4,7:31.0,,G. Antetokounmpo enters the game for S. Brown,96,83
318,4,7:31.0,K. Love enters the game for J. Green,,96,83
319,4,7:31.0,L. James enters the game for I. Shumpert,,96,83
320,4,7:31.0,,K. Middleton makes free throw 2 of 2,96,84
321,4,7:18.0,K. Love misses 2-pt hook shot from 4 ft,,96,84
322,4,7:16.0,T. Thompson makes 2-pt layup at rim,,98,84
323,4,7:13.0,Offensive rebound by T. Thompson,,98,84
324,4,7:13.0,T. Thompson misses 2-pt layup at rim,,98,84
325,4,7:10.0,Offensive rebound by T. Thompson,,98,84
326,4,7:00.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,98,86
327,4,6:41.0,J. Smith misses 3-pt jump shot from 22 ft,,98,86
328,4,6:38.0,,Defensive rebound by G. Monroe,98,86
329,4,6:34.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by L. James),98,86
330,4,6:30.0,Defensive rebound by K. Love,,98,86
331,4,6:20.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Love),,101,86
332,4,6:05.0,,G. Monroe misses 2-pt layup from 3 ft,101,86
333,4,6:03.0,,Offensive rebound by G. Monroe,101,86
334,4,6:01.0,,G. Monroe misses 2-pt layup from 2 ft (block by K. Love),101,86
335,4,6:01.0,Defensive rebound by L. James,,101,86
336,4,5:54.0,J. Smith makes 3-pt jump shot from 27 ft (assist by L. James),,104,86
337,4,5:52.0,,Milwaukee full timeout,104,86
338,4,5:52.0,,T. Snell enters the game for J. Terry,104,86
339,4,5:52.0,,M. Brogdon enters the game for G. Monroe,104,86
340,4,5:36.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),104,89
341,4,5:21.0,Personal foul by K. Middleton (drawn by K. Love),,104,89
342,4,5:19.0,Turnover by L. James (bad pass),,104,89
343,4,5:04.0,,M. Dellavedova misses 2-pt hook shot from 9 ft (block by K. Love),104,89
344,4,5:00.0,Defensive rebound by K. Love,,104,89
345,4,4:51.0,Personal foul by M. Dellavedova (drawn by J. Smith),,104,89
346,4,4:39.0,L. James makes 3-pt jump shot from 27 ft (assist by J. Smith),,107,89
347,4,4:21.0,,M. Brogdon makes 2-pt jump shot from 14 ft,107,91
348,4,4:00.0,Turnover by K. Love (bad pass; steal by G. Antetokounmpo),,107,91
349,4,3:55.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),107,93
350,4,3:38.0,D. Wade misses 2-pt jump shot from 19 ft,,107,93
351,4,3:35.0,,Defensive rebound by M. Dellavedova,107,93
352,4,3:32.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by M. Dellavedova),107,95
353,4,3:16.0,J. Crowder enters the game for T. Thompson,,107,95
354,4,3:16.0,Personal foul by K. Middleton (drawn by K. Love),,107,95
355,4,3:10.0,K. Korver enters the game for J. Smith,,107,95
356,4,3:06.0,L. James misses 3-pt jump shot from 27 ft,,107,95
357,4,3:03.0,,Defensive rebound by G. Antetokounmpo,107,95
358,4,2:58.0,,M. Brogdon misses 3-pt jump shot from 23 ft,107,95
359,4,2:54.0,Defensive rebound by K. Korver,,107,95
360,4,2:45.0,Shooting foul by T. Snell (drawn by K. Love),,107,95
361,4,2:45.0,Cleveland full timeout,,107,95
362,4,2:45.0,K. Love makes free throw 1 of 2,,108,95
363,4,2:45.0,K. Love makes free throw 2 of 2,,109,95
364,4,2:26.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by T. Snell),109,97
365,4,2:26.0,,Shooting foul by K. Love (drawn by G. Antetokounmpo),109,97
366,4,2:26.0,,G. Antetokounmpo misses free throw 1 of 1,109,97
367,4,2:23.0,Defensive rebound by L. James,,109,97
368,4,2:11.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,111,97
369,4,1:52.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,111,97
370,4,1:49.0,Defensive rebound by K. Love,,111,97
371,4,1:37.0,Turnover by L. James (offensive foul),,111,97
372,4,1:37.0,T. Thompson enters the game for L. James,,111,97
373,4,1:19.0,,K. Middleton misses 3-pt jump shot from 25 ft,111,97
374,4,1:16.0,Defensive rebound by K. Korver,,111,97
375,4,1:14.0,Cleveland full timeout,,111,97
376,4,1:14.0,,T. Maker enters the game for M. Dellavedova,111,97
377,4,1:14.0,,R. Vaughn enters the game for T. Snell,111,97
378,4,1:14.0,,S. Brown enters the game for K. Middleton,111,97
379,4,1:14.0,,D. Wilson enters the game for G. Antetokounmpo,111,97
380,4,1:14.0,J. Calderón enters the game for K. Love,,111,97
381,4,1:14.0,C. Osman enters the game for D. Wade,,111,97
382,4,1:14.0,C. Frye enters the game for J. Crowder,,111,97
383,4,1:14.0,I. Shumpert enters the game for T. Thompson,,111,97
384,4,0:59.0,K. Korver makes 2-pt jump shot from 3 ft (assist by C. Frye),,113,97
