,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
56,1,4:20.0,B. McLemore enters the game for A. Harrison,,16,16
57,1,4:20.0,,Turnover by K. Durant (bad pass; steal by M. Chalmers),16,16
58,1,4:11.0,Shooting foul by J. Bell (drawn by J. Martin),,16,16
59,1,4:11.0,J. Martin makes free throw 1 of 2,,17,16
60,1,4:11.0,J. Martin makes free throw 2 of 2,,18,16
61,1,3:51.0,,N. Young misses 2-pt jump shot from 16 ft,18,16
62,1,3:48.0,Defensive rebound by M. Gasol,,18,16
63,1,3:44.0,B. McLemore makes 3-pt jump shot from 22 ft (assist by J. Ennis),,21,16
64,1,3:32.0,,P. McCaw misses 2-pt jump shot from 13 ft,21,16
65,1,3:29.0,Defensive rebound by M. Gasol,,21,16
66,1,3:27.0,Personal foul by P. McCaw (drawn by B. McLemore),,21,16
67,1,3:18.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by M. Chalmers),,24,16
68,1,3:03.0,,Turnover by K. Durant (bad pass; steal by B. McLemore),24,16
69,1,2:57.0,B. McLemore misses 2-pt layup from 1 ft (block by K. Durant),,24,16
70,1,2:54.0,Offensive rebound by J. Ennis,,24,16
71,1,2:54.0,Turnover by J. Martin (traveling),,24,16
72,1,2:54.0,,O. Casspi enters the game for J. Bell,24,16
73,1,2:40.0,,Turnover by O. Casspi (lost ball; steal by M. Chalmers),24,16
74,1,2:36.0,B. McLemore makes 2-pt dunk from 1 ft (assist by J. Martin),,26,16
75,1,2:36.0,,Golden State full timeout,26,16
76,1,2:36.0,D. Davis enters the game for M. Gasol,,26,16
77,1,2:22.0,,Shooting foul by D. Davis (drawn by K. Durant),26,16
78,1,2:22.0,,K. Durant makes free throw 1 of 2,26,17
79,1,2:22.0,,K. Durant makes free throw 2 of 2,26,18
80,1,2:04.0,M. Chalmers misses 2-pt layup from 4 ft (block by K. Looney),,26,18
81,1,2:04.0,Offensive rebound by Team,,26,18
82,1,1:59.0,B. McLemore misses 2-pt jump shot from 17 ft,,26,18
83,1,1:53.0,Offensive rebound by D. Davis,,26,18
84,1,1:40.0,D. Davis makes 2-pt dunk at rim (assist by B. McLemore),,28,18
85,1,1:29.0,,Personal foul by D. Davis (drawn by K. Looney),28,18
86,1,1:29.0,,K. Looney makes free throw 1 of 2,28,19
87,1,1:29.0,,K. Looney makes free throw 2 of 2,28,20
88,1,1:17.0,Turnover by D. Davis (turnover),,28,20
89,1,1:01.0,,K. Durant makes 2-pt jump shot from 11 ft,28,22
90,1,0:56.0,Personal foul by P. McCaw (drawn by M. Chalmers),,28,22
91,1,0:44.0,J. Martin misses 2-pt hook shot from 8 ft,,28,22
92,1,0:42.0,,Defensive rebound by Team,28,22
93,1,0:27.0,,K. Durant misses 2-pt jump shot from 8 ft,28,22
94,1,0:25.0,,Offensive rebound by O. Casspi,28,22
95,1,0:25.0,,O. Casspi makes 2-pt layup from 2 ft,28,24
96,1,0:01.0,M. Chalmers misses 2-pt layup from 3 ft,,28,24
97,1,0:00.0,Offensive rebound by Team,,28,24
98,2,11:44.0,,N. Young misses 3-pt jump shot from 24 ft,28,24
99,2,11:39.0,Defensive rebound by B. McLemore,,28,24
100,2,11:25.0,J. Ennis misses 2-pt jump shot from 14 ft,,28,24
101,2,11:22.0,,Defensive rebound by P. McCaw,28,24
102,2,11:14.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),28,26
103,2,11:04.0,J. Ennis misses 3-pt jump shot from 26 ft,,28,26
104,2,11:01.0,Offensive rebound by J. Martin,,28,26
105,2,11:00.0,Turnover by D. Davis (traveling),,28,26
106,2,10:52.0,,Personal foul by D. Davis (drawn by D. West),28,26
107,2,10:52.0,J. Green enters the game for D. Davis,,28,26
108,2,10:39.0,,D. West misses 2-pt jump shot from 20 ft,28,26
109,2,10:34.0,Defensive rebound by J. Martin,,28,26
110,2,10:30.0,T. Evans misses 2-pt layup from 2 ft (block by P. McCaw),,28,26
111,2,10:24.0,Offensive rebound by J. Ennis,,28,26
112,2,10:23.0,J. Ennis makes 2-pt layup from 2 ft,,30,26
113,2,10:09.0,,Personal foul by B. McLemore (drawn by N. Young),30,26
114,2,10:05.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by N. Young),30,29
115,2,9:35.0,J. Martin makes 2-pt layup from 1 ft (assist by J. Ennis),,32,29
116,2,9:22.0,,K. Thompson makes 2-pt jump shot from 5 ft (assist by D. West),32,31
117,2,9:15.0,Turnover by J. Martin (bad pass; steal by P. McCaw),,32,31
118,2,9:04.0,,O. Casspi makes 2-pt layup from 1 ft (assist by K. Thompson),32,33
119,2,9:04.0,Memphis full timeout,,32,33
120,2,9:04.0,A. Harrison enters the game for J. Martin,,32,33
121,2,9:04.0,M. Gasol enters the game for J. Ennis,,32,33
122,2,9:04.0,D. Brooks enters the game for B. McLemore,,32,33
123,2,8:48.0,J. Green misses 3-pt jump shot from 25 ft,,32,33
124,2,8:43.0,,Defensive rebound by P. McCaw,32,33
125,2,8:35.0,,O. Casspi makes 2-pt jump shot from 6 ft (assist by D. West),32,35
126,2,8:24.0,Personal foul by N. Young (drawn by A. Harrison),,32,35
127,2,8:07.0,M. Gasol makes 2-pt jump shot from 6 ft,,34,35
128,2,7:54.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by P. McCaw),34,38
129,2,7:37.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Evans),,37,38
130,2,7:17.0,,Shooting foul by A. Harrison (drawn by K. Thompson),37,38
131,2,7:17.0,,K. Thompson makes free throw 1 of 3,37,39
132,2,7:17.0,,K. Thompson makes free throw 2 of 3,37,40
133,2,7:17.0,,K. Thompson makes free throw 3 of 3,37,41
134,2,7:06.0,M. Gasol misses 3-pt jump shot from 25 ft,,37,41
135,2,7:02.0,,Defensive rebound by O. Casspi,37,41
136,2,6:46.0,,Turnover by K. Thompson (bad pass; steal by M. Gasol),37,41
137,2,6:44.0,Shooting foul by N. Young (drawn by A. Harrison),,37,41
138,2,6:44.0,A. Harrison misses free throw 1 of 2,,37,41
139,2,6:44.0,Offensive rebound by Team,,37,41
140,2,6:44.0,,Q. Cook enters the game for P. McCaw,37,41
141,2,6:44.0,A. Harrison makes free throw 2 of 2,,38,41
142,2,6:31.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),38,43
143,2,6:19.0,T. Evans misses 3-pt jump shot from 26 ft,,38,43
144,2,6:16.0,,Defensive rebound by D. West,38,43
145,2,6:10.0,,K. Thompson misses 3-pt jump shot from 26 ft,38,43
146,2,6:04.0,,Offensive rebound by Q. Cook,38,43
147,2,5:50.0,,Shooting foul by J. Green (drawn by D. West),38,43
148,2,5:50.0,,D. West makes free throw 1 of 2,38,44
149,2,5:50.0,,K. Durant enters the game for N. Young,38,44
150,2,5:50.0,,D. West makes free throw 2 of 2,38,45
151,2,5:34.0,Turnover by M. Gasol (lost ball; steal by D. West),,38,45
152,2,5:21.0,,O. Casspi misses 2-pt layup from 5 ft (block by A. Harrison),38,45
153,2,5:21.0,Defensive rebound by A. Harrison,,38,45
154,2,5:18.0,Personal foul by D. West (drawn by A. Harrison),,38,45
155,2,5:18.0,,J. Bell enters the game for O. Casspi,38,45
156,2,5:18.0,J. Ennis enters the game for J. Green,,38,45
157,2,5:05.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by T. Evans),,40,45
158,2,4:51.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by Q. Cook),40,48
159,2,4:44.0,Personal foul by Q. Cook (drawn by T. Evans),,40,48
160,2,4:28.0,J. Ennis misses 3-pt jump shot from 22 ft,,40,48
161,2,4:24.0,,Defensive rebound by K. Durant,40,48
162,2,4:09.0,,K. Durant misses 2-pt jump shot from 14 ft,40,48
163,2,4:05.0,Defensive rebound by T. Evans,,40,48
164,2,3:58.0,M. Gasol misses 3-pt jump shot from 25 ft,,40,48
165,2,3:56.0,Offensive rebound by Team,,40,48
166,2,3:42.0,J. Ennis makes 2-pt layup from 1 ft (assist by T. Evans),,42,48
167,2,3:41.0,,Golden State full timeout,42,48
168,2,3:41.0,,P. McCaw enters the game for D. West,42,48
169,2,3:41.0,,O. Casspi enters the game for Q. Cook,42,48
170,2,3:41.0,B. McLemore enters the game for A. Harrison,,42,48
171,2,3:22.0,,K. Durant misses 3-pt jump shot from 23 ft,42,48
172,2,3:18.0,,Offensive rebound by P. McCaw,42,48
173,2,3:14.0,,P. McCaw misses 3-pt jump shot from 25 ft,42,48
174,2,3:11.0,Defensive rebound by M. Gasol,,42,48
175,2,3:05.0,T. Evans misses 3-pt jump shot from 26 ft,,42,48
176,2,3:00.0,,Defensive rebound by P. McCaw,42,48
177,2,2:54.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by J. Bell),42,50
178,2,2:36.0,Turnover by J. Ennis (bad pass; steal by J. Bell),,42,50
179,2,2:17.0,,P. McCaw misses 3-pt jump shot from 25 ft,42,50
180,2,2:11.0,,Offensive rebound by P. McCaw,42,50
181,2,2:08.0,,O. Casspi makes 2-pt jump shot from 10 ft (assist by P. McCaw),42,52
182,2,1:52.0,Personal foul by J. Bell (drawn by M. Gasol),,42,52
183,2,1:52.0,M. Gasol makes free throw 1 of 2,,43,52
184,2,1:52.0,J. Green enters the game for J. Ennis,,43,52
185,2,1:52.0,M. Chalmers enters the game for T. Evans,,43,52
186,2,1:52.0,M. Gasol makes free throw 2 of 2,,44,52
187,2,1:35.0,,Turnover by K. Durant (bad pass; steal by M. Gasol),44,52
188,2,1:32.0,Shooting foul by J. Bell (drawn by M. Gasol),,44,52
189,2,1:32.0,M. Gasol makes free throw 1 of 2,,45,52
190,2,1:32.0,,K. Looney enters the game for J. Bell,45,52
191,2,1:32.0,M. Gasol makes free throw 2 of 2,,46,52
192,2,1:19.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by O. Casspi),46,54
193,2,1:04.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,49,54
194,2,0:48.0,,K. Durant misses 2-pt jump shot from 12 ft (block by J. Green),49,54
195,2,0:47.0,,Offensive rebound by K. Durant,49,54
196,2,0:41.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by K. Thompson),49,56
197,2,0:23.0,B. McLemore makes 2-pt layup from 3 ft (assist by M. Gasol),,51,56
198,2,0:02.0,,K. Thompson misses 2-pt jump shot from 15 ft,51,56
199,2,0:00.0,Defensive rebound by M. Chalmers,,51,56
200,3,11:49.0,,K. Durant misses 3-pt jump shot from 25 ft,51,56
201,3,11:45.0,Defensive rebound by D. Brooks,,51,56
202,3,11:24.0,A. Harrison misses 2-pt jump shot from 17 ft,,51,56
203,3,11:19.0,,Defensive rebound by J. McGee,51,56
204,3,11:01.0,,J. McGee makes 2-pt dunk from 1 ft (assist by J. Bell),51,58
205,3,10:49.0,Turnover by D. Brooks (bad pass),,51,58
206,3,10:27.0,,K. Durant misses 2-pt jump shot from 20 ft,51,58
207,3,10:22.0,Defensive rebound by D. Brooks,,51,58
208,3,10:07.0,D. Brooks misses 2-pt jump shot from 12 ft,,51,58
209,3,10:02.0,,Defensive rebound by K. Durant,51,58
210,3,9:48.0,,Q. Cook misses 2-pt layup from 2 ft,51,58
211,3,9:44.0,Defensive rebound by M. Gasol,,51,58
212,3,9:36.0,T. Evans misses 2-pt jump shot from 19 ft,,51,58
213,3,9:32.0,,Defensive rebound by K. Thompson,51,58
214,3,9:25.0,,Shooting foul by A. Harrison (drawn by K. Thompson),51,58
215,3,9:25.0,,K. Thompson makes free throw 1 of 2,51,59
216,3,9:25.0,,K. Thompson makes free throw 2 of 2,51,60
217,3,9:05.0,Turnover by M. Gasol (lost ball; steal by K. Thompson),,51,60
218,3,9:05.0,,Personal foul by T. Evans (drawn by K. Thompson),51,60
219,3,8:53.0,,Turnover by J. Bell (out of bounds lost ball),51,60
220,3,8:29.0,M. Gasol misses 2-pt jump shot from 17 ft,,51,60
221,3,8:25.0,,Defensive rebound by Q. Cook,51,60
222,3,8:13.0,,J. McGee makes 2-pt layup from 2 ft (assist by K. Durant),51,62
223,3,8:06.0,Memphis full timeout,,51,62
224,3,8:06.0,M. Chalmers enters the game for A. Harrison,,51,62
225,3,7:49.0,D. Brooks misses 2-pt jump shot from 11 ft (block by J. Bell),,51,62
226,3,7:45.0,,Defensive rebound by Q. Cook,51,62
227,3,7:44.0,,Turnover by J. McGee (bad pass),51,62
228,3,7:33.0,M. Gasol misses 2-pt jump shot from 18 ft,,51,62
229,3,7:29.0,,Defensive rebound by Q. Cook,51,62
230,3,7:24.0,,Personal foul by J. Green (drawn by K. Durant),51,62
231,3,7:06.0,,K. Thompson misses 2-pt layup from 9 ft,51,62
232,3,7:03.0,Defensive rebound by T. Evans,,51,62
233,3,6:53.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by M. Gasol),,54,62
234,3,6:27.0,,Turnover by J. Bell (bad pass; steal by T. Evans),54,62
235,3,6:19.0,T. Evans makes 2-pt layup from 2 ft,,56,62
236,3,6:11.0,,Q. Cook makes 3-pt jump shot from 25 ft (assist by J. McGee),56,65
237,3,5:56.0,Shooting foul by K. Durant (drawn by J. Green),,56,65
238,3,5:56.0,J. Green makes free throw 1 of 2,,57,65
239,3,5:56.0,,K. Looney enters the game for J. McGee,57,65
240,3,5:56.0,B. McLemore enters the game for T. Evans,,57,65
241,3,5:56.0,J. Green makes free throw 2 of 2,,58,65
242,3,5:48.0,,Personal foul by B. McLemore (drawn by J. Bell),58,65
243,3,5:33.0,,J. Bell makes 2-pt jump shot from 7 ft,58,67
244,3,5:08.0,Turnover by Team (shot clock),,58,67
245,3,4:44.0,,Q. Cook misses 3-pt jump shot from 25 ft,58,67
246,3,4:39.0,Defensive rebound by M. Gasol,,58,67
247,3,4:26.0,J. Green misses 2-pt jump shot from 5 ft (block by K. Durant),,58,67
248,3,4:22.0,Offensive rebound by J. Green,,58,67
249,3,4:21.0,J. Green misses 2-pt layup from 1 ft,,58,67
250,3,4:18.0,,Defensive rebound by K. Durant,58,67
251,3,4:16.0,,Q. Cook misses 3-pt jump shot from 25 ft,58,67
252,3,4:12.0,Defensive rebound by M. Chalmers,,58,67
253,3,4:10.0,Shooting foul by K. Looney (drawn by M. Gasol),,58,67
254,3,4:10.0,M. Gasol makes free throw 1 of 2,,59,67
255,3,4:10.0,,N. Young enters the game for Q. Cook,59,67
256,3,4:10.0,J. Martin enters the game for J. Green,,59,67
257,3,4:10.0,J. Ennis enters the game for D. Brooks,,59,67
258,3,4:10.0,M. Gasol makes free throw 2 of 2,,60,67
259,3,4:10.0,,P. McCaw enters the game for K. Thompson,60,67
260,3,3:51.0,,P. McCaw misses 2-pt jump shot from 6 ft (block by M. Chalmers),60,67
261,3,3:47.0,,Offensive rebound by K. Looney,60,67
262,3,3:39.0,,K. Durant misses 3-pt jump shot from 26 ft,60,67
263,3,3:39.0,Defensive rebound by Team,,60,67
264,3,3:39.0,Personal foul by P. McCaw (drawn by M. Chalmers),,60,67
265,3,3:39.0,,O. Casspi enters the game for J. Bell,60,67
266,3,3:28.0,Shooting foul by O. Casspi (drawn by J. Martin),,60,67
267,3,3:28.0,J. Martin makes free throw 1 of 2,,61,67
268,3,3:28.0,,Golden State full timeout,61,67
269,3,3:28.0,J. Martin misses free throw 2 of 2,,61,67
270,3,3:25.0,,Defensive rebound by K. Durant,61,67
271,3,3:11.0,,Shooting foul by M. Chalmers (drawn by K. Looney),61,67
272,3,3:11.0,,K. Looney makes free throw 1 of 2,61,68
273,3,3:11.0,,K. Looney makes free throw 2 of 2,61,69
274,3,2:47.0,Turnover by M. Chalmers (bad pass; steal by P. McCaw),,61,69
275,3,2:44.0,,Turnover by P. McCaw (out of bounds lost ball),61,69
276,3,2:28.0,B. McLemore misses 3-pt jump shot from 23 ft,,61,69
277,3,2:27.0,Offensive rebound by J. Ennis,,61,69
278,3,2:27.0,,Offensive charge foul by J. Ennis (drawn by O. Casspi),61,69
279,3,2:27.0,Turnover by J. Ennis (offensive foul),,61,69
280,3,2:13.0,,Personal foul by J. Ennis (drawn by K. Durant),61,69
281,3,2:13.0,,K. Durant misses free throw 1 of 2,61,69
282,3,2:13.0,,Offensive rebound by Team,61,69
283,3,2:13.0,,K. Durant makes free throw 2 of 2,61,70
284,3,1:58.0,M. Gasol misses 2-pt hook shot from 10 ft,,61,70
285,3,1:53.0,,Defensive rebound by K. Looney,61,70
286,3,1:50.0,,K. Durant misses 3-pt jump shot from 28 ft,61,70
287,3,1:46.0,Defensive rebound by M. Chalmers,,61,70
288,3,1:41.0,Personal foul by K. Durant (drawn by M. Gasol),,61,70
289,3,1:41.0,M. Gasol makes free throw 1 of 2,,62,70
290,3,1:41.0,T. Evans enters the game for J. Ennis,,62,70
291,3,1:41.0,M. Gasol makes free throw 2 of 2,,63,70
292,3,1:20.0,,K. Looney misses 2-pt jump shot from 13 ft,63,70
293,3,1:17.0,Defensive rebound by M. Gasol,,63,70
294,3,1:06.0,M. Chalmers misses 3-pt jump shot from 25 ft,,63,70
295,3,1:03.0,,Defensive rebound by P. McCaw,63,70
296,3,0:56.0,,K. Durant misses 2-pt layup from 2 ft (block by J. Martin),63,70
297,3,0:52.0,Defensive rebound by T. Evans,,63,70
298,3,0:52.0,B. McLemore misses 2-pt layup from 3 ft,,63,70
299,3,0:52.0,,Defensive rebound by Team,63,70
300,3,0:52.0,Loose ball foul by J. Martin (drawn by P. McCaw),,63,70
301,3,0:52.0,,K. Thompson enters the game for K. Durant,63,70
302,3,0:52.0,D. Davis enters the game for M. Gasol,,63,70
303,3,0:52.0,,P. McCaw makes free throw 1 of 2,63,71
304,3,0:52.0,,P. McCaw misses free throw 2 of 2,63,71
305,3,0:49.0,Defensive rebound by D. Davis,,63,71
306,3,0:37.0,T. Evans makes 2-pt layup from 1 ft,,65,71
307,3,0:27.0,,N. Young makes 3-pt jump shot from 25 ft (assist by P. McCaw),65,74
308,3,0:04.0,T. Evans misses 2-pt layup from 2 ft,,65,74
309,3,0:02.0,Offensive rebound by T. Evans,,65,74
310,3,0:00.0,T. Evans misses 2-pt jump shot from 15 ft,,65,74
311,3,0:00.0,Offensive rebound by Team,,65,74
312,4,11:39.0,M. Chalmers misses 2-pt jump shot from 11 ft,,65,74
313,4,11:34.0,,Defensive rebound by N. Young,65,74
314,4,11:22.0,,Turnover by K. Thompson (lost ball; steal by M. Chalmers),65,74
315,4,11:16.0,B. McLemore misses 3-pt jump shot from 25 ft,,65,74
316,4,11:12.0,,Defensive rebound by K. Thompson,65,74
317,4,11:03.0,,N. Young misses 3-pt jump shot from 23 ft,65,74
318,4,11:00.0,Defensive rebound by J. Martin,,65,74
319,4,10:47.0,T. Evans misses 2-pt jump shot from 7 ft (block by D. West),,65,74
320,4,10:47.0,Offensive rebound by Team,,65,74
321,4,10:45.0,T. Evans makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,67,74
322,4,10:23.0,,K. Thompson misses 2-pt jump shot from 19 ft,67,74
323,4,10:22.0,,Offensive rebound by N. Young,67,74
324,4,10:22.0,,Technical foul by K. Thompson,67,74
325,4,10:22.0,T. Evans makes technical free throw,,68,74
326,4,10:17.0,,N. Young misses 2-pt jump shot from 19 ft,68,74
327,4,10:09.0,,Offensive rebound by P. McCaw,68,74
328,4,10:09.0,,P. McCaw makes 2-pt dunk at rim,68,76
329,4,9:52.0,J. Martin makes 3-pt jump shot from 23 ft (assist by T. Evans),,71,76
330,4,9:30.0,,D. West makes 2-pt hook shot from 4 ft,71,78
331,4,9:22.0,T. Evans makes 3-pt jump shot from 26 ft,,74,78
332,4,9:08.0,,O. Casspi makes 2-pt layup from 1 ft (assist by K. Thompson),74,80
333,4,8:51.0,M. Chalmers misses 2-pt hook shot from 10 ft,,74,80
334,4,8:50.0,Offensive rebound by M. Chalmers,,74,80
335,4,8:41.0,T. Evans misses 3-pt jump shot from 26 ft,,74,80
336,4,8:38.0,,Defensive rebound by Team,74,80
337,4,8:38.0,M. Gasol enters the game for D. Davis,,74,80
338,4,8:25.0,,K. Thompson misses 2-pt layup from 1 ft,74,80
339,4,8:24.0,,Offensive rebound by O. Casspi,74,80
340,4,8:24.0,,O. Casspi misses 2-pt layup at rim,74,80
341,4,8:24.0,,Offensive rebound by O. Casspi,74,80
342,4,8:24.0,,Shooting foul by M. Gasol (drawn by O. Casspi),74,80
343,4,8:24.0,,O. Casspi makes free throw 1 of 2,74,81
344,4,8:24.0,,O. Casspi makes free throw 2 of 2,74,82
345,4,8:14.0,Personal foul by N. Young (drawn by B. McLemore),,74,82
346,4,8:10.0,,Violation by P. McCaw (kicked ball),74,82
347,4,7:57.0,B. McLemore misses 2-pt jump shot from 21 ft,,74,82
348,4,7:51.0,Offensive rebound by M. Chalmers,,74,82
349,4,7:49.0,B. McLemore misses 3-pt jump shot from 25 ft,,74,82
350,4,7:46.0,,Defensive rebound by N. Young,74,82
351,4,7:44.0,Offensive charge foul by O. Casspi (drawn by M. Chalmers),,74,82
352,4,7:44.0,,Turnover by O. Casspi (offensive foul),74,82
353,4,7:34.0,Turnover by T. Evans (traveling),,74,82
354,4,7:26.0,,Golden State full timeout,74,82
355,4,7:26.0,A. Harrison enters the game for M. Chalmers,,74,82
356,4,7:08.0,,K. Thompson misses 2-pt jump shot from 18 ft,74,82
357,4,7:04.0,Defensive rebound by M. Gasol,,74,82
358,4,7:00.0,T. Evans misses 2-pt layup from 4 ft,,74,82
359,4,6:59.0,Offensive rebound by J. Martin,,74,82
360,4,6:59.0,J. Martin misses 2-pt layup at rim,,74,82
361,4,6:59.0,,Defensive rebound by Team,74,82
362,4,6:42.0,,D. West misses 2-pt jump shot from 7 ft,74,82
363,4,6:36.0,,Offensive rebound by D. West,74,82
364,4,6:36.0,,D. West misses 2-pt layup at rim,74,82
365,4,6:35.0,Defensive rebound by A. Harrison,,74,82
366,4,6:33.0,A. Harrison misses 2-pt layup from 2 ft (block by N. Young),,74,82
367,4,6:28.0,,Defensive rebound by N. Young,74,82
368,4,6:26.0,,N. Young makes 2-pt jump shot from 10 ft,74,84
369,4,6:05.0,Turnover by M. Gasol (lost ball; steal by O. Casspi),,74,84
370,4,5:56.0,,Personal foul by B. McLemore (drawn by P. McCaw),74,84
371,4,5:56.0,,K. Durant enters the game for K. Thompson,74,84
372,4,5:56.0,J. Green enters the game for J. Martin,,74,84
373,4,5:56.0,M. Chalmers enters the game for B. McLemore,,74,84
374,4,5:49.0,,Turnover by K. Durant (out of bounds lost ball),74,84
375,4,5:38.0,M. Gasol misses 3-pt jump shot from 27 ft,,74,84
376,4,5:34.0,,Defensive rebound by O. Casspi,74,84
377,4,5:26.0,,K. Durant misses 2-pt jump shot from 20 ft,74,84
378,4,5:20.0,Defensive rebound by T. Evans,,74,84
379,4,5:12.0,Def 3 sec tech foul by K. Durant,,74,84
380,4,5:12.0,,J. Bell enters the game for O. Casspi,74,84
381,4,5:12.0,M. Gasol makes technical free throw,,75,84
382,4,5:02.0,T. Evans misses 2-pt layup from 2 ft,,75,84
383,4,4:58.0,Offensive rebound by J. Green,,75,84
384,4,4:58.0,J. Green misses 2-pt layup from 2 ft (block by P. McCaw),,75,84
385,4,4:58.0,,Defensive rebound by N. Young,75,84
386,4,4:58.0,,Personal foul by A. Harrison (drawn by N. Young),75,84
387,4,4:51.0,Technical foul by Team,,75,84
388,4,4:51.0,,K. Durant makes technical free throw,75,85
389,4,4:40.0,,N. Young misses 2-pt jump shot from 15 ft (block by A. Harrison),75,85
