,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
101,2,10:48.0,C. Capela misses 2-pt layup from 2 ft,,27,23
102,2,10:45.0,,Defensive rebound by A. Len,27,23
103,2,10:42.0,,D. Booker makes 2-pt jump shot from 17 ft,27,25
104,2,10:27.0,C. Paul makes 2-pt jump shot from 10 ft,,29,25
105,2,10:17.0,,D. Booker misses 3-pt jump shot from 27 ft,29,25
106,2,10:13.0,Defensive rebound by C. Capela,,29,25
107,2,10:11.0,Turnover by C. Capela (lost ball; steal by D. House),,29,25
108,2,10:08.0,,A. Len misses 2-pt layup from 1 ft (block by C. Paul),29,25
109,2,10:04.0,Defensive rebound by C. Paul,,29,25
110,2,9:59.0,R. Anderson misses 3-pt jump shot from 22 ft,,29,25
111,2,9:58.0,,Defensive rebound by Team,29,25
112,2,9:38.0,,T. Daniels misses 3-pt jump shot from 27 ft,29,25
113,2,9:35.0,Defensive rebound by P. Tucker,,29,25
114,2,9:25.0,C. Capela makes 2-pt hook shot from 5 ft,,31,25
115,2,9:05.0,,T. Daniels misses 3-pt jump shot from 25 ft,31,25
116,2,9:05.0,,Offensive rebound by D. House,31,25
117,2,9:05.0,,D. House misses 2-pt dunk at rim,31,25
118,2,8:57.0,Defensive rebound by C. Paul,,31,25
119,2,8:55.0,C. Paul makes 2-pt jump shot from 13 ft,,33,25
120,2,8:55.0,,Phoenix full timeout,33,25
121,2,8:55.0,,T. Ulis enters the game for D. House,33,25
122,2,8:55.0,,T. Warren enters the game for T. Daniels,33,25
123,2,8:55.0,E. Gordon enters the game for C. Paul,,33,25
124,2,8:41.0,,J. Dudley misses 3-pt jump shot from 25 ft,33,25
125,2,8:38.0,Defensive rebound by G. Green,,33,25
126,2,8:34.0,G. Green misses 2-pt layup from 3 ft,,33,25
127,2,8:28.0,Offensive rebound by C. Capela,,33,25
128,2,8:28.0,C. Capela makes 2-pt dunk at rim,,35,25
129,2,8:27.0,,D. Booker makes 2-pt dunk from 1 ft (assist by T. Ulis),35,27
130,2,8:04.0,G. Green misses 3-pt jump shot from 25 ft,,35,27
131,2,8:01.0,,Defensive rebound by A. Len,35,27
132,2,7:56.0,,Turnover by D. Booker (bad pass; steal by R. Anderson),35,27
133,2,7:51.0,Personal foul by J. Dudley (drawn by R. Anderson),,35,27
134,2,7:51.0,T. Ariza enters the game for G. Green,,35,27
135,2,7:41.0,C. Capela makes 2-pt layup from 2 ft,,37,27
136,2,7:15.0,,T. Ulis misses 2-pt jump shot from 12 ft,37,27
137,2,7:12.0,Defensive rebound by P. Tucker,,37,27
138,2,7:07.0,E. Gordon makes 2-pt layup at rim,,39,27
139,2,7:07.0,Shooting foul by A. Len (drawn by E. Gordon),,39,27
140,2,7:07.0,,T. Chandler enters the game for J. Dudley,39,27
141,2,7:07.0,,D. Bender enters the game for A. Len,39,27
142,2,7:07.0,E. Gordon makes free throw 1 of 1,,40,27
143,2,6:53.0,,Turnover by D. Booker (bad pass; steal by C. Capela),40,27
144,2,6:49.0,Turnover by C. Capela (bad pass; steal by T. Ulis),,40,27
145,2,6:43.0,,D. Booker makes 2-pt layup at rim (assist by T. Ulis),40,29
146,2,6:34.0,E. Gordon makes 2-pt jump shot from 4 ft,,42,29
147,2,6:34.0,Shooting foul by D. Booker (drawn by E. Gordon),,42,29
148,2,6:34.0,E. Gordon makes free throw 1 of 1,,43,29
149,2,6:21.0,,D. Booker misses 3-pt jump shot from 25 ft,43,29
150,2,6:17.0,Defensive rebound by R. Anderson,,43,29
151,2,6:08.0,T. Ariza makes 2-pt layup at rim (assist by C. Capela),,45,29
152,2,5:55.0,,D. Bender misses 3-pt jump shot from 25 ft,45,29
153,2,5:52.0,Defensive rebound by R. Anderson,,45,29
154,2,5:46.0,E. Gordon misses 3-pt jump shot from 25 ft,,45,29
155,2,5:44.0,,Defensive rebound by D. Booker,45,29
156,2,5:43.0,,Personal foul by P. Tucker (drawn by D. Booker),45,29
157,2,5:43.0,C. Paul enters the game for C. Capela,,45,29
158,2,5:26.0,,Shooting foul by P. Tucker (drawn by T. Warren),45,29
159,2,5:26.0,,T. Warren misses free throw 1 of 2,45,29
160,2,5:26.0,,Offensive rebound by Team,45,29
161,2,5:26.0,,T. Warren misses free throw 2 of 2,45,29
162,2,5:24.0,Defensive rebound by P. Tucker,,45,29
163,2,5:13.0,E. Gordon misses 2-pt layup from 2 ft,,45,29
164,2,5:13.0,Offensive rebound by R. Anderson,,45,29
165,2,5:13.0,Shooting foul by D. Bender (drawn by R. Anderson),,45,29
166,2,5:13.0,R. Anderson makes free throw 1 of 2,,46,29
167,2,5:13.0,R. Anderson makes free throw 2 of 2,,47,29
168,2,4:59.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by D. Booker),47,32
169,2,4:33.0,R. Anderson misses 2-pt jump shot from 4 ft,,47,32
170,2,4:32.0,,Defensive rebound by Team,47,32
171,2,4:21.0,,Personal foul by R. Anderson (drawn by T. Chandler),47,32
172,2,4:21.0,Houston full timeout,,47,32
173,2,4:21.0,C. Capela enters the game for P. Tucker,,47,32
174,2,4:21.0,G. Green enters the game for E. Gordon,,47,32
175,2,4:16.0,,Personal foul by T. Ariza (drawn by T. Chandler),47,32
176,2,4:13.0,,T. Warren misses 2-pt jump shot from 15 ft,47,32
177,2,4:10.0,Defensive rebound by C. Paul,,47,32
178,2,3:58.0,C. Paul misses 2-pt jump shot from 12 ft,,47,32
179,2,3:55.0,,Defensive rebound by T. Chandler,47,32
180,2,3:51.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),47,34
181,2,3:34.0,Shooting foul by T. Ulis (drawn by C. Paul),,47,34
182,2,3:34.0,C. Paul makes free throw 1 of 2,,48,34
183,2,3:34.0,C. Paul makes free throw 2 of 2,,49,34
184,2,3:13.0,,T. Ulis misses 3-pt jump shot from 23 ft,49,34
185,2,3:09.0,Defensive rebound by T. Ariza,,49,34
186,2,2:57.0,C. Capela misses 2-pt hook shot from 4 ft,,49,34
187,2,2:55.0,,Defensive rebound by T. Chandler,49,34
188,2,2:52.0,,Shooting foul by G. Green (drawn by D. Booker),49,34
189,2,2:52.0,,D. Booker makes free throw 1 of 2,49,35
190,2,2:52.0,,T. Daniels enters the game for T. Ulis,49,35
191,2,2:52.0,,D. Booker makes free throw 2 of 2,49,36
192,2,2:42.0,C. Paul misses 2-pt layup from 1 ft,,49,36
193,2,2:40.0,Offensive rebound by C. Capela,,49,36
194,2,2:40.0,C. Capela makes 2-pt layup at rim,,51,36
195,2,2:28.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by D. Bender),51,39
196,2,2:15.0,G. Green misses 3-pt jump shot from 23 ft,,51,39
197,2,2:15.0,,Defensive rebound by Team,51,39
198,2,2:14.0,E. Gordon enters the game for R. Anderson,,51,39
199,2,1:59.0,,D. Booker makes 2-pt layup at rim,51,41
200,2,1:49.0,C. Capela misses 2-pt hook shot from 3 ft (block by T. Chandler),,51,41
201,2,1:46.0,,Defensive rebound by T. Chandler,51,41
202,2,1:38.0,,D. Bender misses 3-pt jump shot from 22 ft,51,41
203,2,1:35.0,Defensive rebound by C. Capela,,51,41
204,2,1:25.0,Personal foul by D. Bender (drawn by T. Ariza),,51,41
205,2,1:25.0,T. Ariza makes free throw 1 of 2,,52,41
206,2,1:25.0,,D. House enters the game for D. Bender,52,41
207,2,1:25.0,T. Ariza makes free throw 2 of 2,,53,41
208,2,1:09.0,,Turnover by D. Booker (bad pass; steal by E. Gordon),53,41
209,2,1:04.0,C. Paul makes 3-pt jump shot from 24 ft (assist by E. Gordon),,56,41
210,2,0:55.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by D. Booker),56,44
211,2,0:39.0,Shooting foul by T. Daniels (drawn by C. Paul),,56,44
212,2,0:39.0,C. Paul makes free throw 1 of 2,,57,44
213,2,0:39.0,C. Paul misses free throw 2 of 2,,57,44
214,2,0:37.0,,Defensive rebound by D. House,57,44
215,2,0:29.0,,T. Chandler misses 2-pt dunk from 1 ft,57,44
216,2,0:27.0,Defensive rebound by C. Capela,,57,44
217,2,0:24.0,T. Ariza misses 2-pt layup from 1 ft,,57,44
218,2,0:22.0,,Defensive rebound by D. House,57,44
219,2,0:01.0,,D. Booker misses 2-pt layup at rim (block by C. Capela),57,44
220,2,0:01.0,Defensive rebound by E. Gordon,,57,44
221,2,0:00.0,E. Gordon misses 3-pt jump shot from 56 ft,,57,44
222,2,0:00.0,Offensive rebound by Team,,57,44
223,3,11:37.0,C. Paul makes 2-pt jump shot from 17 ft,,59,44
224,3,11:14.0,,Personal foul by E. Gordon (drawn by D. Booker),59,44
225,3,11:10.0,,Turnover by T. Chandler (traveling),59,44
226,3,10:51.0,C. Paul makes 2-pt jump shot from 20 ft,,61,44
227,3,10:28.0,,D. Booker makes 2-pt layup at rim,61,46
228,3,10:08.0,R. Anderson misses 2-pt jump shot from 19 ft,,61,46
229,3,10:04.0,Offensive rebound by C. Capela,,61,46
230,3,10:02.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Capela),,64,46
231,3,9:42.0,,D. Booker misses 3-pt jump shot from 24 ft,64,46
232,3,9:40.0,Defensive rebound by T. Ariza,,64,46
233,3,9:27.0,C. Paul makes 2-pt jump shot from 18 ft,,66,46
234,3,9:25.0,,Phoenix full timeout,66,46
235,3,9:08.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by T. Ulis),66,49
236,3,8:39.0,E. Gordon makes 2-pt layup at rim,,68,49
237,3,8:31.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),68,51
238,3,8:20.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,71,51
239,3,8:08.0,,T. Warren misses 2-pt layup at rim (block by C. Paul),71,51
240,3,8:04.0,,Offensive rebound by T. Warren,71,51
241,3,8:04.0,,T. Warren makes 2-pt layup at rim,71,53
242,3,7:46.0,C. Paul misses 2-pt jump shot from 17 ft,,71,53
243,3,7:42.0,,Defensive rebound by T. Chandler,71,53
244,3,7:41.0,,Shooting foul by E. Gordon (drawn by D. Booker),71,53
245,3,7:41.0,,D. Booker makes free throw 1 of 2,71,54
246,3,7:41.0,,D. House enters the game for D. Bender,71,54
247,3,7:41.0,G. Green enters the game for E. Gordon,,71,54
248,3,7:41.0,,D. Booker makes free throw 2 of 2,71,55
249,3,7:28.0,C. Paul makes 2-pt layup at rim (assist by C. Capela),,73,55
250,3,7:20.0,,Turnover by D. Booker (bad pass; steal by T. Ariza),73,55
251,3,7:16.0,Shooting foul by T. Ulis (drawn by C. Capela),,73,55
252,3,7:16.0,C. Capela makes free throw 1 of 2,,74,55
253,3,7:16.0,E. Gordon enters the game for C. Paul,,74,55
254,3,7:16.0,C. Capela misses free throw 2 of 2,,74,55
255,3,7:13.0,Offensive rebound by T. Ariza,,74,55
256,3,7:11.0,T. Ariza misses 3-pt jump shot from 25 ft,,74,55
257,3,7:09.0,Offensive rebound by C. Capela,,74,55
258,3,7:08.0,G. Green misses 3-pt jump shot from 25 ft,,74,55
259,3,7:08.0,Offensive rebound by T. Ariza,,74,55
260,3,7:04.0,Turnover by C. Capela (traveling),,74,55
261,3,6:56.0,,Personal block foul by C. Capela (drawn by T. Ulis),74,55
262,3,6:49.0,,D. Booker misses 2-pt layup at rim,74,55
263,3,6:47.0,Defensive rebound by T. Ariza,,74,55
264,3,6:33.0,Personal block foul by T. Ulis (drawn by E. Gordon),,74,55
265,3,6:33.0,P. Tucker enters the game for C. Capela,,74,55
266,3,6:27.0,P. Tucker misses 3-pt jump shot from 24 ft,,74,55
267,3,6:26.0,Offensive rebound by R. Anderson,,74,55
268,3,6:18.0,E. Gordon misses 3-pt jump shot from 24 ft,,74,55
269,3,6:15.0,,Defensive rebound by D. Booker,74,55
270,3,6:11.0,,D. Booker makes 3-pt jump shot from 24 ft,74,58
271,3,5:51.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Ariza),,77,58
272,3,5:30.0,,T. Warren misses 2-pt jump shot from 6 ft,77,58
273,3,5:28.0,Defensive rebound by P. Tucker,,77,58
274,3,5:17.0,R. Anderson makes 2-pt layup at rim (assist by E. Gordon),,79,58
275,3,5:05.0,,D. Booker misses 3-pt jump shot from 25 ft,79,58
276,3,5:02.0,Defensive rebound by G. Green,,79,58
277,3,4:45.0,E. Gordon misses 3-pt jump shot from 25 ft,,79,58
278,3,4:42.0,Offensive rebound by T. Ariza,,79,58
279,3,4:40.0,G. Green misses 3-pt jump shot from 26 ft,,79,58
280,3,4:35.0,,Defensive rebound by T. Chandler,79,58
281,3,4:31.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),79,60
282,3,4:17.0,E. Gordon misses 3-pt jump shot from 25 ft,,79,60
283,3,4:14.0,,Defensive rebound by T. Chandler,79,60
284,3,4:11.0,,Turnover by D. Booker (out of bounds lost ball),79,60
285,3,4:11.0,,T. Daniels enters the game for T. Chandler,79,60
286,3,4:11.0,,D. Bender enters the game for T. Ulis,79,60
287,3,4:02.0,G. Green misses 3-pt jump shot from 26 ft,,79,60
288,3,3:58.0,,Defensive rebound by D. Bender,79,60
289,3,3:48.0,,T. Daniels misses 3-pt jump shot from 27 ft,79,60
290,3,3:44.0,Defensive rebound by P. Tucker,,79,60
291,3,3:39.0,Personal foul by D. House (drawn by E. Gordon),,79,60
292,3,3:26.0,Personal foul by D. House (drawn by G. Green),,79,60
293,3,3:21.0,E. Gordon misses 2-pt layup from 4 ft (block by D. Bender),,79,60
294,3,3:21.0,,Defensive rebound by Team,79,60
295,3,3:01.0,,D. Bender misses 2-pt hook shot from 3 ft,79,60
296,3,2:59.0,Defensive rebound by P. Tucker,,79,60
297,3,2:55.0,Shooting foul by D. Bender (drawn by G. Green),,79,60
298,3,2:55.0,Houston full timeout,,79,60
299,3,2:55.0,,A. Peters enters the game for T. Warren,79,60
300,3,2:55.0,C. Capela enters the game for E. Gordon,,79,60
301,3,2:55.0,C. Paul enters the game for R. Anderson,,79,60
302,3,2:55.0,G. Green makes free throw 1 of 2,,80,60
303,3,2:55.0,G. Green makes free throw 2 of 2,,81,60
304,3,2:35.0,Violation by T. Ariza (kicked ball),,81,60
305,3,2:28.0,,D. Bender makes 2-pt layup from 1 ft (assist by D. Booker),81,62
306,3,2:03.0,P. Tucker misses 2-pt layup at rim (block by D. Bender),,81,62
307,3,2:01.0,,Defensive rebound by D. House,81,62
308,3,1:59.0,,D. Booker misses 3-pt jump shot from 27 ft,81,62
309,3,1:56.0,,Offensive rebound by D. Bender,81,62
310,3,1:56.0,,D. Bender makes 2-pt layup at rim,81,64
311,3,1:56.0,,Shooting foul by T. Ariza (drawn by D. Bender),81,64
312,3,1:56.0,,D. Bender makes free throw 1 of 1,81,65
313,3,1:46.0,C. Paul misses 2-pt jump shot from 11 ft,,81,65
314,3,1:44.0,Offensive rebound by C. Paul,,81,65
315,3,1:43.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Paul),,84,65
316,3,1:25.0,,D. House makes 3-pt jump shot from 22 ft (assist by D. Bender),84,68
317,3,1:12.0,C. Capela makes 2-pt dunk at rim (assist by C. Paul),,86,68
318,3,0:51.0,,Offensive foul by T. Daniels (drawn by C. Capela),86,68
319,3,0:51.0,,Turnover by T. Daniels (offensive foul),86,68
320,3,0:34.0,C. Paul makes 3-pt jump shot from 27 ft,,89,68
321,3,0:14.0,,D. Bender misses 2-pt layup at rim (block by P. Tucker),89,68
322,3,0:11.0,Defensive rebound by G. Green,,89,68
323,3,0:07.0,Personal foul by D. Booker (drawn by C. Paul),,89,68
324,3,0:07.0,C. Paul misses free throw 1 of 2,,89,68
325,3,0:07.0,Offensive rebound by Team,,89,68
326,3,0:07.0,C. Paul makes free throw 2 of 2,,90,68
327,3,0:01.0,,D. House misses 2-pt layup from 1 ft,90,68
328,3,0:01.0,Defensive rebound by C. Paul,,90,68
329,3,0:00.0,C. Paul misses 3-pt jump shot from 67 ft,,90,68
330,3,0:00.0,Offensive rebound by Team,,90,68
331,4,11:37.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Len),90,71
332,4,11:18.0,Personal foul by T. Warren (drawn by P. Tucker),,90,71
333,4,11:09.0,C. Capela makes 2-pt hook shot from 4 ft,,92,71
334,4,10:52.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by T. Ulis),92,74
335,4,10:41.0,Personal foul by T. Ulis (drawn by R. Anderson),,92,74
336,4,10:29.0,C. Paul misses 2-pt jump shot from 13 ft,,92,74
337,4,10:25.0,Offensive rebound by C. Paul,,92,74
338,4,10:12.0,R. Anderson misses 3-pt jump shot from 27 ft,,92,74
339,4,10:09.0,,Defensive rebound by T. Warren,92,74
340,4,9:51.0,,A. Peters misses 3-pt jump shot from 23 ft,92,74
341,4,9:47.0,Defensive rebound by C. Paul,,92,74
342,4,9:35.0,C. Paul makes 2-pt jump shot from 9 ft,,94,74
343,4,9:25.0,,Turnover by T. Daniels (turnover),94,74
344,4,9:25.0,E. Gordon enters the game for C. Paul,,94,74
345,4,9:14.0,R. Anderson makes 2-pt dunk at rim (assist by P. Tucker),,96,74
346,4,8:57.0,,T. Warren misses 2-pt jump shot from 9 ft,96,74
347,4,8:55.0,Defensive rebound by Team,,96,74
348,4,8:44.0,Turnover by E. Gordon (bad pass),,96,74
349,4,8:34.0,,A. Peters makes 3-pt jump shot from 26 ft (assist by T. Warren),96,77
350,4,8:13.0,Shooting foul by T. Ulis (drawn by C. Capela),,96,77
351,4,8:13.0,C. Capela makes free throw 1 of 2,,97,77
352,4,8:13.0,C. Capela makes free throw 2 of 2,,98,77
353,4,8:02.0,,Turnover by T. Ulis (bad pass; steal by R. Anderson),98,77
354,4,7:49.0,,Offensive charge foul by C. Capela (drawn by A. Peters),98,77
355,4,7:49.0,Turnover by C. Capela (offensive foul),,98,77
356,4,7:49.0,,D. Booker enters the game for T. Ulis,98,77
357,4,7:49.0,,D. Bender enters the game for A. Len,98,77
358,4,7:42.0,,T. Daniels misses 3-pt jump shot from 28 ft,98,77
359,4,7:39.0,Defensive rebound by C. Capela,,98,77
360,4,7:31.0,G. Green makes 2-pt jump shot from 15 ft,,100,77
361,4,7:17.0,,Turnover by D. Booker (bad pass; steal by E. Gordon),100,77
362,4,7:16.0,Turnover by G. Green (bad pass; steal by T. Warren),,100,77
363,4,7:03.0,,T. Warren makes 2-pt layup at rim (assist by A. Peters),100,79
364,4,6:59.0,E. Gordon makes 3-pt jump shot from 28 ft,,103,79
365,4,6:39.0,,Turnover by A. Peters (lost ball; steal by C. Capela),103,79
366,4,6:25.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by E. Gordon),,106,79
367,4,6:22.0,,Phoenix full timeout,106,79
368,4,6:22.0,B. Weber enters the game for P. Tucker,,106,79
369,4,6:22.0,T. Ariza enters the game for G. Green,,106,79
370,4,6:14.0,,T. Warren makes 2-pt hook shot from 4 ft (assist by A. Peters),106,81
371,4,5:58.0,R. Anderson misses 2-pt jump shot from 15 ft,,106,81
372,4,5:55.0,,Defensive rebound by D. Booker,106,81
373,4,5:52.0,,Personal foul by B. Weber (drawn by D. Booker),106,81
374,4,5:39.0,,D. Booker misses 2-pt jump shot from 13 ft,106,81
375,4,5:35.0,Defensive rebound by C. Capela,,106,81
376,4,5:23.0,E. Gordon misses 3-pt jump shot from 27 ft,,106,81
377,4,5:20.0,,Defensive rebound by D. Bender,106,81
378,4,5:08.0,,Turnover by D. Booker (bad pass),106,81
379,4,5:08.0,G. Green enters the game for E. Gordon,,106,81
380,4,4:54.0,G. Green misses 3-pt jump shot from 25 ft,,106,81
381,4,4:49.0,,Defensive rebound by D. Bender,106,81
382,4,4:46.0,,T. Warren makes 2-pt layup from 1 ft,106,83
383,4,4:28.0,C. Capela misses 2-pt hook shot from 3 ft,,106,83
384,4,4:26.0,,Defensive rebound by D. Bender,106,83
385,4,4:16.0,,Turnover by D. Booker (bad pass; steal by B. Weber),106,83
386,4,4:12.0,C. Capela makes 2-pt dunk at rim (assist by B. Weber),,108,83
387,4,4:02.0,,Shooting foul by G. Green (drawn by D. Booker),108,83
388,4,4:02.0,,D. Booker makes free throw 1 of 2,108,84
389,4,4:02.0,P. Tucker enters the game for C. Capela,,108,84
390,4,4:02.0,,D. Booker makes free throw 2 of 2,108,85
391,4,3:50.0,P. Tucker misses 2-pt layup from 1 ft,,108,85
392,4,3:48.0,,Defensive rebound by D. Booker,108,85
393,4,3:41.0,,D. Bender misses 3-pt jump shot from 25 ft,108,85
394,4,3:37.0,Defensive rebound by B. Weber,,108,85
