,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
221,3,11:05.0,,L. Nance makes 2-pt layup at rim,74,57
222,3,10:52.0,D. Cousins misses 2-pt layup from 2 ft (block by B. Lopez),,74,57
223,3,10:49.0,,Defensive rebound by L. Nance,74,57
224,3,10:42.0,,Turnover by B. Lopez (out of bounds lost ball),74,57
225,3,10:33.0,,Loose ball foul by B. Lopez (drawn by D. Cousins),74,57
226,3,10:26.0,D. Cousins misses 3-pt jump shot from 24 ft,,74,57
227,3,10:19.0,Offensive rebound by A. Davis,,74,57
228,3,10:19.0,A. Davis makes 2-pt dunk at rim,,76,57
229,3,10:09.0,,Shooting foul by E. Moore (drawn by K. Caldwell-Pope),76,57
230,3,10:09.0,,K. Caldwell-Pope makes free throw 1 of 3,76,58
231,3,10:09.0,,K. Caldwell-Pope makes free throw 2 of 3,76,59
232,3,10:09.0,,K. Caldwell-Pope makes free throw 3 of 3,76,60
233,3,10:01.0,D. Cousins makes 2-pt layup from 1 ft,,78,60
234,3,9:44.0,,B. Lopez misses 3-pt jump shot from 24 ft,78,60
235,3,9:41.0,Defensive rebound by J. Holiday,,78,60
236,3,9:33.0,J. Holiday misses 2-pt jump shot from 10 ft,,78,60
237,3,9:30.0,Offensive rebound by A. Davis,,78,60
238,3,9:30.0,Personal foul by K. Caldwell-Pope (drawn by A. Davis),,78,60
239,3,9:21.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,80,60
240,3,9:00.0,,B. Ingram makes 2-pt layup from 1 ft (assist by L. Ball),80,62
241,3,8:44.0,D. Cousins misses 3-pt jump shot from 21 ft,,80,62
242,3,8:41.0,,Defensive rebound by L. Ball,80,62
243,3,8:36.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by L. Ball),80,64
244,3,8:19.0,Shooting foul by L. Nance (drawn by J. Holiday),,80,64
245,3,8:19.0,J. Holiday makes free throw 1 of 2,,81,64
246,3,8:19.0,J. Holiday makes free throw 2 of 2,,82,64
247,3,8:11.0,,B. Lopez makes 2-pt jump shot from 12 ft (assist by L. Ball),82,66
248,3,7:53.0,D. Cousins misses 2-pt layup from 3 ft (block by B. Lopez),,82,66
249,3,7:51.0,Offensive rebound by E. Moore,,82,66
250,3,7:51.0,E. Moore makes 2-pt layup from 1 ft,,84,66
251,3,7:51.0,Shooting foul by B. Ingram (drawn by E. Moore),,84,66
252,3,7:51.0,,C. Brewer enters the game for B. Ingram,84,66
253,3,7:51.0,E. Moore misses free throw 1 of 1,,84,66
254,3,7:48.0,,Defensive rebound by B. Lopez,84,66
255,3,7:36.0,,B. Lopez misses 2-pt jump shot from 11 ft,84,66
256,3,7:33.0,Defensive rebound by A. Davis,,84,66
257,3,7:21.0,A. Davis misses 3-pt jump shot from 25 ft,,84,66
258,3,7:18.0,,Defensive rebound by C. Brewer,84,66
259,3,7:16.0,,Offensive foul by L. Nance (drawn by A. Davis),84,66
260,3,7:16.0,,Turnover by L. Nance (offensive foul),84,66
261,3,7:16.0,,K. Kuzma enters the game for L. Nance,84,66
262,3,7:16.0,,A. Bogut enters the game for B. Lopez,84,66
263,3,6:57.0,Shooting foul by A. Bogut (drawn by D. Cousins),,84,66
264,3,6:57.0,D. Cousins misses free throw 1 of 2,,84,66
265,3,6:57.0,Offensive rebound by Team,,84,66
266,3,6:57.0,D. Cousins misses free throw 2 of 2,,84,66
267,3,6:54.0,,Defensive rebound by A. Bogut,84,66
268,3,6:42.0,,Personal foul by J. Holiday (drawn by K. Caldwell-Pope),84,66
269,3,6:42.0,,LA Lakers full timeout,84,66
270,3,6:34.0,,Shooting foul by D. Cousins (drawn by C. Brewer),84,66
271,3,6:34.0,,C. Brewer misses free throw 1 of 2,84,66
272,3,6:34.0,,Offensive rebound by Team,84,66
273,3,6:34.0,,C. Brewer misses free throw 2 of 2,84,66
274,3,6:32.0,Defensive rebound by D. Cousins,,84,66
275,3,6:24.0,D. Cousins misses 2-pt jump shot from 3 ft (block by A. Bogut),,84,66
276,3,6:20.0,,Defensive rebound by C. Brewer,84,66
277,3,6:14.0,,Turnover by L. Ball (bad pass; steal by J. Holiday),84,66
278,3,6:11.0,Shooting foul by K. Kuzma (drawn by A. Davis),,84,66
279,3,6:11.0,A. Davis misses free throw 1 of 2,,84,66
280,3,6:11.0,Offensive rebound by Team,,84,66
281,3,6:11.0,,J. Hart enters the game for C. Brewer,84,66
282,3,6:11.0,I. Clark enters the game for D. Cousins,,84,66
283,3,6:11.0,A. Davis makes free throw 2 of 2,,85,66
284,3,5:54.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,85,68
285,3,5:40.0,A. Davis misses 2-pt jump shot from 21 ft,,85,68
286,3,5:37.0,,Defensive rebound by J. Hart,85,68
287,3,5:29.0,,K. Kuzma misses 2-pt hook shot from 9 ft,85,68
288,3,5:26.0,,Offensive rebound by J. Hart,85,68
289,3,5:22.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,85,68
290,3,5:19.0,Defensive rebound by J. Holiday,,85,68
291,3,5:13.0,E. Moore misses 3-pt jump shot from 22 ft,,85,68
292,3,5:08.0,,Defensive rebound by L. Ball,85,68
293,3,5:04.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by L. Ball),85,70
294,3,4:49.0,J. Holiday misses 3-pt jump shot from 25 ft,,85,70
295,3,4:46.0,,Defensive rebound by L. Ball,85,70
296,3,4:41.0,,L. Ball misses 2-pt jump shot from 20 ft,85,70
297,3,4:38.0,Defensive rebound by D. Cunningham,,85,70
298,3,4:24.0,I. Clark makes 2-pt layup from 1 ft,,87,70
299,3,4:11.0,Violation by A. Davis (kicked ball),,87,70
300,3,4:11.0,,J. Randle enters the game for A. Bogut,87,70
301,3,4:11.0,J. Nelson enters the game for J. Holiday,,87,70
302,3,3:59.0,,K. Kuzma makes 2-pt jump shot from 5 ft (assist by L. Ball),87,72
303,3,3:39.0,A. Davis misses 2-pt layup from 1 ft (block by J. Randle),,87,72
304,3,3:36.0,,Defensive rebound by L. Ball,87,72
305,3,3:34.0,,Turnover by L. Ball (bad pass),87,72
306,3,3:23.0,E. Moore makes 3-pt jump shot from 23 ft (assist by A. Davis),,90,72
307,3,2:56.0,,L. Ball misses 3-pt jump shot from 26 ft,90,72
308,3,2:53.0,Defensive rebound by A. Davis,,90,72
309,3,2:37.0,I. Clark makes 3-pt jump shot from 25 ft (assist by A. Davis),,93,72
310,3,2:37.0,,LA Lakers full timeout,93,72
311,3,2:37.0,,B. Ingram enters the game for K. Caldwell-Pope,93,72
312,3,2:37.0,,J. Clarkson enters the game for L. Ball,93,72
313,3,2:37.0,T. Allen enters the game for A. Davis,,93,72
314,3,2:37.0,D. Cousins enters the game for D. Cunningham,,93,72
315,3,2:37.0,D. Miller enters the game for E. Moore,,93,72
316,3,2:27.0,,J. Clarkson makes 2-pt layup from 1 ft,93,74
317,3,2:18.0,Turnover by I. Clark (step out of bounds),,93,74
318,3,2:06.0,,Turnover by J. Randle (bad pass; steal by T. Allen),93,74
319,3,1:54.0,Offensive foul by D. Cousins (drawn by J. Randle),,93,74
320,3,1:54.0,Turnover by D. Cousins (offensive foul),,93,74
321,3,1:40.0,,K. Kuzma misses 3-pt jump shot from 23 ft,93,74
322,3,1:36.0,Defensive rebound by D. Cousins,,93,74
323,3,1:26.0,Personal foul by J. Hart (drawn by D. Cousins),,93,74
324,3,1:26.0,D. Cousins misses free throw 1 of 2,,93,74
325,3,1:26.0,Offensive rebound by Team,,93,74
326,3,1:26.0,D. Cousins makes free throw 2 of 2,,94,74
327,3,1:17.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by J. Clarkson),94,76
328,3,1:05.0,D. Miller misses 2-pt layup from 2 ft (block by J. Randle),,94,76
329,3,1:05.0,Offensive rebound by Team,,94,76
330,3,0:54.0,D. Miller misses 3-pt jump shot from 22 ft,,94,76
331,3,0:51.0,,Defensive rebound by J. Randle,94,76
332,3,0:45.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Hart),94,79
333,3,0:45.0,,Shooting foul by T. Allen (drawn by J. Clarkson),94,79
334,3,0:45.0,,J. Clarkson makes free throw 1 of 1,94,80
335,3,0:25.0,I. Clark misses 3-pt jump shot from 25 ft,,94,80
336,3,0:23.0,,Defensive rebound by Team,94,80
337,3,0:01.0,,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Clarkson),94,83
338,4,11:50.0,,J. Clarkson misses 2-pt layup from 2 ft,94,83
339,4,11:50.0,,Offensive rebound by J. Randle,94,83
340,4,11:37.0,,J. Randle makes 2-pt layup from 1 ft,94,85
341,4,11:26.0,Turnover by A. Davis (out of bounds lost ball),,94,85
342,4,11:15.0,,J. Clarkson misses 2-pt jump shot from 7 ft,94,85
343,4,11:12.0,Defensive rebound by A. Davis,,94,85
344,4,11:07.0,J. Nelson makes 2-pt jump shot from 21 ft,,96,85
345,4,10:46.0,,K. Kuzma makes 2-pt hook shot from 10 ft (assist by J. Clarkson),96,87
346,4,10:34.0,A. Davis misses 3-pt jump shot from 25 ft,,96,87
347,4,10:30.0,,Defensive rebound by B. Ingram,96,87
348,4,10:26.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by B. Ingram),96,90
349,4,10:04.0,D. Cousins makes 2-pt layup from 2 ft (assist by I. Clark),,98,90
350,4,9:55.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Randle),98,92
351,4,9:48.0,Turnover by J. Holiday (turnover),,98,92
352,4,9:48.0,Loose ball foul by J. Holiday (drawn by J. Clarkson),,98,92
353,4,9:35.0,,J. Clarkson makes 3-pt jump shot from 26 ft,98,95
354,4,9:28.0,New Orleans full timeout,,98,95
355,4,9:22.0,Personal foul by J. Randle (drawn by D. Cousins),,98,95
356,4,9:22.0,D. Cunningham enters the game for J. Nelson,,98,95
357,4,9:15.0,Turnover by D. Cousins (bad pass),,98,95
358,4,8:59.0,,J. Clarkson misses 2-pt jump shot from 10 ft (block by D. Cousins),98,95
359,4,8:55.0,Defensive rebound by D. Cunningham,,98,95
360,4,8:49.0,D. Cousins misses 3-pt jump shot from 26 ft,,98,95
361,4,8:44.0,,Defensive rebound by J. Hart,98,95
362,4,8:43.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),98,97
363,4,8:43.0,,Shooting foul by D. Cousins (drawn by J. Randle),98,97
364,4,8:43.0,E. Moore enters the game for D. Cousins,,98,97
365,4,8:43.0,,J. Randle misses free throw 1 of 1,98,97
366,4,8:40.0,Defensive rebound by A. Davis,,98,97
367,4,8:25.0,J. Holiday misses 3-pt jump shot from 24 ft,,98,97
368,4,8:21.0,,Defensive rebound by K. Kuzma,98,97
369,4,7:59.0,,J. Clarkson misses 3-pt jump shot from 25 ft,98,97
370,4,7:55.0,,Offensive rebound by J. Hart,98,97
371,4,7:54.0,,J. Hart makes 2-pt layup from 1 ft,98,99
372,4,7:40.0,I. Clark misses 3-pt jump shot from 25 ft,,98,99
373,4,7:37.0,,Defensive rebound by K. Kuzma,98,99
374,4,7:23.0,,B. Ingram makes 2-pt layup from 1 ft,98,101
375,4,7:05.0,Shooting foul by B. Ingram (drawn by A. Davis),,98,101
376,4,7:05.0,A. Davis misses free throw 1 of 2,,98,101
377,4,7:05.0,Offensive rebound by Team,,98,101
