,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
93,1,1:08.0,D. Russell misses 3-pt jump shot from 28 ft,,19,22
94,1,1:04.0,,Defensive rebound by L. Galloway,19,22
95,1,0:59.0,,L. Galloway makes 2-pt jump shot from 21 ft,19,24
96,1,0:59.0,Brooklyn full timeout,,19,24
97,1,0:45.0,J. Okafor misses 2-pt jump shot from 11 ft,,19,24
98,1,0:41.0,,Defensive rebound by A. Tolliver,19,24
99,1,0:36.0,,Shooting foul by J. Okafor (drawn by A. Drummond),19,24
100,1,0:36.0,,A. Drummond makes free throw 1 of 2,19,25
101,1,0:36.0,T. Mozgov enters the game for J. Okafor,,19,25
102,1,0:36.0,,A. Drummond makes free throw 2 of 2,19,26
103,1,0:28.0,D. Russell makes 2-pt jump shot from 12 ft,,21,26
104,1,0:18.0,,L. Galloway misses 2-pt jump shot from 10 ft,21,26
105,1,0:13.0,,Offensive rebound by A. Drummond,21,26
106,1,0:13.0,,A. Drummond misses 2-pt layup at rim,21,26
107,1,0:12.0,Defensive rebound by I. Whitehead,,21,26
108,1,0:02.0,Turnover by D. Russell (traveling),,21,26
109,2,11:43.0,I. Whitehead misses 3-pt jump shot from 26 ft,,21,26
110,2,11:38.0,,Defensive rebound by A. Drummond,21,26
111,2,11:31.0,,A. Drummond misses 2-pt jump shot from 10 ft,21,26
112,2,11:29.0,Defensive rebound by D. Russell,,21,26
113,2,11:22.0,D. Russell misses 2-pt layup from 7 ft,,21,26
114,2,11:20.0,,Defensive rebound by A. Drummond,21,26
115,2,11:09.0,,A. Drummond misses 2-pt layup from 4 ft (block by T. Mozgov),21,26
116,2,11:05.0,Defensive rebound by D. Russell,,21,26
117,2,10:52.0,T. Mozgov misses 2-pt jump shot from 10 ft,,21,26
118,2,10:48.0,,Defensive rebound by A. Drummond,21,26
119,2,10:36.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by L. Kennard),21,29
120,2,10:15.0,I. Whitehead makes 2-pt layup at rim,,23,29
121,2,9:53.0,,L. Kennard makes 2-pt jump shot from 17 ft (assist by A. Tolliver),23,31
122,2,9:29.0,T. Mozgov makes 2-pt layup from 1 ft (assist by D. Russell),,25,31
123,2,9:07.0,,Turnover by L. Galloway (traveling),25,31
124,2,9:07.0,J. Harris enters the game for I. Whitehead,,25,31
125,2,8:50.0,J. Webb makes 3-pt jump shot from 23 ft (assist by J. Harris),,28,31
126,2,8:30.0,,A. Tolliver misses 2-pt layup from 4 ft (block by T. Mozgov),28,31
127,2,8:28.0,Defensive rebound by D. Russell,,28,31
128,2,8:26.0,Personal foul by L. Galloway (drawn by D. Russell),,28,31
129,2,8:26.0,,S. Johnson enters the game for A. Drummond,28,31
130,2,8:26.0,,B. Griffin enters the game for R. Bullock,28,31
131,2,8:19.0,J. Harris makes 2-pt layup from 1 ft,,30,31
132,2,8:05.0,,B. Griffin misses 3-pt jump shot from 25 ft,30,31
133,2,8:02.0,Defensive rebound by T. Mozgov,,30,31
134,2,7:53.0,T. Mozgov makes 2-pt hook shot from 1 ft (assist by D. Russell),,32,31
135,2,7:53.0,,Detroit full timeout,32,31
136,2,7:53.0,A. Crabbe enters the game for J. Webb,,32,31
137,2,7:53.0,D. Carroll enters the game for D. Russell,,32,31
138,2,7:53.0,S. Dinwiddie enters the game for N. Stauskas,,32,31
139,2,7:36.0,,L. Galloway makes 3-pt jump shot from 27 ft (assist by B. Griffin),32,34
140,2,7:15.0,A. Crabbe misses 3-pt jump shot from 26 ft,,32,34
141,2,7:12.0,,Defensive rebound by L. Kennard,32,34
142,2,6:55.0,,S. Johnson makes 2-pt hook shot from 2 ft,32,36
143,2,6:38.0,A. Crabbe makes 2-pt jump shot from 3 ft (assist by J. Harris),,34,36
144,2,6:25.0,,Shooting foul by D. Carroll (drawn by A. Tolliver),34,36
145,2,6:25.0,,A. Tolliver makes free throw 1 of 3,34,37
146,2,6:25.0,,A. Tolliver makes free throw 2 of 3,34,38
147,2,6:25.0,,I. Smith enters the game for L. Galloway,34,38
148,2,6:25.0,,A. Tolliver makes free throw 3 of 3,34,39
149,2,6:09.0,Offensive foul by T. Mozgov (drawn by B. Griffin),,34,39
150,2,6:09.0,Turnover by T. Mozgov (offensive foul),,34,39
151,2,6:02.0,,B. Griffin misses 2-pt jump shot from 14 ft,34,39
152,2,5:58.0,Defensive rebound by D. Carroll,,34,39
153,2,5:43.0,Turnover by D. Carroll (step out of bounds),,34,39
154,2,5:34.0,,I. Smith makes 2-pt jump shot from 15 ft,34,41
155,2,5:34.0,Brooklyn full timeout,,34,41
156,2,5:34.0,,A. Drummond enters the game for L. Kennard,34,41
157,2,5:34.0,,R. Bullock enters the game for A. Tolliver,34,41
158,2,5:34.0,J. Allen enters the game for T. Mozgov,,34,41
159,2,5:21.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Harris),,37,41
160,2,5:01.0,,B. Griffin makes 2-pt hook shot from 4 ft,37,43
161,2,4:39.0,A. Crabbe misses 2-pt layup from 3 ft (block by A. Drummond),,37,43
162,2,4:38.0,J. Allen misses 2-pt layup at rim (block by A. Drummond),,37,43
163,2,4:38.0,Offensive rebound by J. Allen,,37,43
164,2,4:37.0,,Defensive rebound by A. Drummond,37,43
165,2,4:22.0,,A. Drummond makes 2-pt layup at rim (assist by B. Griffin),37,45
166,2,4:04.0,Turnover by A. Crabbe (lost ball; steal by B. Griffin),,37,45
167,2,4:03.0,,Personal foul by A. Crabbe (drawn by B. Griffin),37,45
168,2,3:45.0,,S. Johnson misses 2-pt jump shot from 19 ft,37,45
169,2,3:45.0,Defensive rebound by D. Carroll,,37,45
170,2,3:37.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,37,45
171,2,3:37.0,Offensive rebound by J. Allen,,37,45
172,2,3:31.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by J. Allen),,40,45
173,2,3:13.0,,I. Smith misses 2-pt jump shot from 18 ft,40,45
174,2,3:10.0,Defensive rebound by J. Harris,,40,45
175,2,3:01.0,J. Allen misses 2-pt layup from 4 ft (block by R. Bullock),,40,45
176,2,2:58.0,Offensive rebound by J. Allen,,40,45
177,2,2:56.0,A. Crabbe makes 2-pt jump shot from 16 ft (assist by S. Dinwiddie),,42,45
178,2,2:40.0,,Turnover by I. Smith (step out of bounds),42,45
179,2,2:21.0,Offensive foul by D. Carroll (drawn by B. Griffin),,42,45
180,2,2:21.0,Turnover by D. Carroll (offensive foul),,42,45
181,2,2:05.0,,Shooting foul by J. Allen (drawn by B. Griffin),42,45
182,2,2:05.0,Technical foul by D. Carroll,,42,45
183,2,2:05.0,,B. Griffin makes technical free throw,42,46
184,2,2:05.0,,B. Griffin makes free throw 1 of 2,42,47
185,2,2:05.0,,B. Griffin makes free throw 2 of 2,42,48
186,2,1:52.0,J. Harris makes 2-pt layup from 1 ft (assist by J. Allen),,44,48
187,2,1:30.0,,A. Drummond misses 2-pt dunk from 1 ft (block by J. Harris),44,48
188,2,1:26.0,Defensive rebound by J. Allen,,44,48
189,2,1:18.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by D. Carroll),,47,48
190,2,0:53.0,,B. Griffin makes 2-pt layup from 1 ft,47,50
191,2,0:33.0,D. Carroll misses 3-pt jump shot from 25 ft,,47,50
192,2,0:30.0,,Defensive rebound by A. Drummond,47,50
193,2,0:11.0,,B. Griffin misses 3-pt jump shot from 24 ft,47,50
194,2,0:09.0,Defensive rebound by J. Allen,,47,50
195,2,0:03.0,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,49,50
196,2,0:03.0,Shooting foul by A. Drummond (drawn by D. Carroll),,49,50
197,2,0:03.0,D. Carroll makes free throw 1 of 1,,50,50
198,2,0:00.0,,I. Smith makes 3-pt jump shot from 25 ft,50,53
199,3,11:45.0,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by D. Carroll),,53,53
200,3,11:27.0,,R. Bullock misses 2-pt layup from 3 ft,53,53
201,3,11:24.0,Defensive rebound by D. Carroll,,53,53
202,3,11:20.0,Turnover by J. Harris (lost ball; steal by I. Smith),,53,53
203,3,11:14.0,,Turnover by I. Smith (lost ball; steal by D. Carroll),53,53
204,3,11:09.0,J. Harris misses 3-pt jump shot from 25 ft,,53,53
205,3,11:07.0,,Defensive rebound by I. Smith,53,53
206,3,11:00.0,,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),53,55
207,3,10:54.0,Turnover by J. Allen (bad pass; steal by S. Johnson),,53,55
208,3,10:46.0,,I. Smith misses 2-pt jump shot from 12 ft,53,55
209,3,10:44.0,Defensive rebound by J. Harris,,53,55
210,3,10:38.0,Personal foul by I. Smith (drawn by D. Carroll),,53,55
211,3,10:25.0,J. Harris misses 2-pt jump shot from 17 ft,,53,55
212,3,10:22.0,,Defensive rebound by A. Drummond,53,55
213,3,10:12.0,,A. Drummond makes 2-pt layup at rim (assist by B. Griffin),53,57
214,3,9:53.0,Turnover by J. Harris (bad pass),,53,57
215,3,9:43.0,,B. Griffin misses 2-pt layup from 1 ft,53,57
216,3,9:41.0,Defensive rebound by D. Carroll,,53,57
217,3,9:34.0,J. Allen misses 2-pt hook shot from 7 ft,,53,57
218,3,9:32.0,,Defensive rebound by I. Smith,53,57
219,3,9:29.0,,I. Smith misses 2-pt layup from 4 ft (block by J. Allen),53,57
220,3,9:29.0,,Offensive rebound by Team,53,57
221,3,9:27.0,,R. Bullock makes 2-pt jump shot from 13 ft (assist by I. Smith),53,59
222,3,9:01.0,S. Dinwiddie misses 2-pt jump shot from 6 ft,,53,59
223,3,9:01.0,Offensive rebound by Team,,53,59
224,3,9:01.0,,Loose ball foul by B. Griffin,53,59
225,3,9:01.0,,Technical foul by B. Griffin,53,59
226,3,9:01.0,A. Crabbe makes technical free throw,,54,59
227,3,8:53.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,57,59
228,3,8:40.0,,I. Smith misses 2-pt jump shot from 17 ft,57,59
229,3,8:40.0,Defensive rebound by D. Carroll,,57,59
230,3,8:33.0,A. Crabbe misses 3-pt jump shot from 24 ft,,57,59
231,3,8:33.0,,Defensive rebound by Team,57,59
232,3,8:18.0,,B. Griffin misses 2-pt layup from 4 ft,57,59
233,3,8:14.0,Defensive rebound by D. Carroll,,57,59
234,3,8:09.0,J. Harris misses 3-pt jump shot from 23 ft,,57,59
235,3,8:06.0,,Defensive rebound by I. Smith,57,59
236,3,8:06.0,,Personal foul by A. Crabbe (drawn by I. Smith),57,59
237,3,7:58.0,,R. Bullock makes 2-pt jump shot from 12 ft (assist by A. Drummond),57,61
238,3,7:45.0,A. Crabbe misses 3-pt jump shot from 26 ft,,57,61
239,3,7:45.0,,Defensive rebound by A. Drummond,57,61
240,3,7:37.0,,B. Griffin makes 2-pt layup at rim,57,63
241,3,7:35.0,Brooklyn full timeout,,57,63
242,3,7:24.0,A. Crabbe misses 3-pt jump shot from 25 ft,,57,63
243,3,7:22.0,,Defensive rebound by A. Drummond,57,63
244,3,7:11.0,,S. Johnson makes 2-pt layup at rim,57,65
245,3,7:04.0,Personal foul by S. Johnson (drawn by S. Dinwiddie),,57,65
246,3,6:55.0,Turnover by S. Dinwiddie (lost ball; steal by S. Johnson),,57,65
247,3,6:52.0,,I. Smith makes 2-pt layup at rim (assist by R. Bullock),57,67
248,3,6:41.0,D. Carroll misses 3-pt jump shot from 25 ft,,57,67
249,3,6:39.0,Offensive rebound by D. Carroll,,57,67
250,3,6:35.0,D. Carroll misses 2-pt layup from 3 ft,,57,67
251,3,6:35.0,Offensive rebound by Team,,57,67
252,3,6:35.0,D. Russell enters the game for S. Dinwiddie,,57,67
253,3,6:30.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,60,67
254,3,6:11.0,,Shooting foul by D. Carroll (drawn by B. Griffin),60,67
255,3,6:11.0,,B. Griffin misses free throw 1 of 2,60,67
256,3,6:11.0,,Offensive rebound by Team,60,67
257,3,6:11.0,,B. Griffin makes free throw 2 of 2,60,68
258,3,5:52.0,J. Allen misses 2-pt jump shot from 5 ft,,60,68
259,3,5:48.0,Offensive rebound by D. Carroll,,60,68
260,3,5:43.0,J. Harris misses 2-pt jump shot from 7 ft,,60,68
261,3,5:41.0,,Defensive rebound by S. Johnson,60,68
262,3,5:37.0,,S. Johnson misses 2-pt jump shot from 11 ft,60,68
263,3,5:37.0,,Offensive rebound by A. Drummond,60,68
264,3,5:33.0,,A. Drummond misses 2-pt layup at rim,60,68
265,3,5:30.0,,Offensive rebound by A. Drummond,60,68
266,3,5:30.0,,A. Drummond makes 2-pt layup from 2 ft,60,70
267,3,5:21.0,Turnover by D. Russell (bad pass; steal by A. Drummond),,60,70
268,3,5:21.0,,Turnover by B. Griffin (bad pass; steal by D. Russell),60,70
269,3,5:21.0,Shooting foul by S. Johnson (drawn by J. Allen),,60,70
270,3,5:21.0,J. Allen makes free throw 1 of 2,,61,70
271,3,5:21.0,,L. Kennard enters the game for A. Drummond,61,70
272,3,5:21.0,,A. Tolliver enters the game for S. Johnson,61,70
273,3,5:21.0,J. Allen makes free throw 2 of 2,,62,70
274,3,5:08.0,,B. Griffin misses 2-pt layup from 1 ft,62,70
275,3,5:05.0,Defensive rebound by D. Carroll,,62,70
276,3,5:00.0,A. Crabbe makes 2-pt jump shot from 15 ft (assist by D. Carroll),,64,70
277,3,4:45.0,,B. Griffin misses 3-pt jump shot from 26 ft,64,70
278,3,4:42.0,Defensive rebound by D. Carroll,,64,70
279,3,4:35.0,J. Harris makes 3-pt jump shot from 23 ft (assist by D. Russell),,67,70
280,3,4:19.0,,L. Kennard misses 3-pt jump shot from 23 ft,67,70
281,3,4:16.0,Defensive rebound by D. Carroll,,67,70
282,3,4:12.0,D. Carroll misses 3-pt jump shot from 26 ft,,67,70
283,3,4:09.0,,Defensive rebound by B. Griffin,67,70
284,3,3:59.0,,I. Smith makes 2-pt layup from 1 ft (assist by B. Griffin),67,72
285,3,3:53.0,Shooting foul by A. Tolliver (drawn by D. Carroll),,67,72
286,3,3:53.0,D. Carroll makes free throw 1 of 2,,68,72
287,3,3:53.0,N. Stauskas enters the game for J. Harris,,68,72
288,3,3:53.0,J. Okafor enters the game for J. Allen,,68,72
289,3,3:53.0,D. Carroll makes free throw 2 of 2,,69,72
290,3,3:42.0,,I. Smith misses 2-pt layup from 2 ft,69,72
291,3,3:40.0,Defensive rebound by D. Russell,,69,72
292,3,3:36.0,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Russell),,71,72
293,3,3:24.0,,Detroit full timeout,71,72
294,3,3:24.0,,A. Drummond enters the game for I. Smith,71,72
295,3,3:24.0,,L. Galloway enters the game for B. Griffin,71,72
296,3,3:24.0,J. Webb enters the game for D. Carroll,,71,72
297,3,3:14.0,,A. Drummond misses 2-pt layup from 1 ft,71,72
298,3,3:12.0,,Offensive rebound by A. Drummond,71,72
299,3,3:09.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by A. Drummond),71,75
300,3,2:46.0,N. Stauskas misses 2-pt hook shot from 10 ft,,71,75
301,3,2:44.0,,Defensive rebound by A. Drummond,71,75
302,3,2:38.0,,L. Kennard misses 3-pt jump shot from 24 ft,71,75
303,3,2:36.0,Defensive rebound by A. Crabbe,,71,75
304,3,2:25.0,N. Stauskas misses 3-pt jump shot from 23 ft,,71,75
305,3,2:21.0,,Defensive rebound by L. Galloway,71,75
306,3,2:13.0,,A. Drummond misses 2-pt jump shot from 7 ft,71,75
307,3,2:11.0,,Offensive rebound by A. Drummond,71,75
308,3,2:11.0,,Shooting foul by J. Okafor (drawn by A. Drummond),71,75
309,3,2:11.0,,A. Drummond makes free throw 1 of 2,71,76
310,3,2:11.0,,S. Johnson enters the game for R. Bullock,71,76
311,3,2:11.0,S. Dinwiddie enters the game for A. Crabbe,,71,76
312,3,2:11.0,,A. Drummond makes free throw 2 of 2,71,77
313,3,2:02.0,N. Stauskas misses 3-pt jump shot from 26 ft,,71,77
314,3,1:58.0,,Defensive rebound by A. Drummond,71,77
315,3,1:44.0,,L. Kennard makes 2-pt hook shot from 3 ft,71,79
316,3,1:22.0,N. Stauskas misses 3-pt jump shot from 26 ft,,71,79
317,3,1:19.0,,Defensive rebound by A. Drummond,71,79
318,3,1:05.0,,S. Johnson misses 2-pt jump shot from 18 ft,71,79
319,3,1:02.0,Defensive rebound by J. Webb,,71,79
320,3,0:50.0,J. Okafor makes 2-pt hook shot from 6 ft,,73,79
321,3,0:36.0,,L. Galloway misses 3-pt jump shot from 26 ft,73,79
322,3,0:33.0,Defensive rebound by J. Okafor,,73,79
323,3,0:29.0,D. Russell misses 3-pt jump shot from 28 ft,,73,79
324,3,0:26.0,,Defensive rebound by A. Drummond,73,79
325,3,0:06.0,,S. Johnson misses 3-pt jump shot from 23 ft,73,79
326,3,0:02.0,Defensive rebound by J. Webb,,73,79
327,3,0:00.0,N. Stauskas misses 3-pt jump shot from 26 ft,,73,79
328,3,0:00.0,Offensive rebound by Team,,73,79
329,4,11:44.0,,L. Galloway misses 3-pt jump shot from 25 ft,73,79
330,4,11:41.0,Defensive rebound by J. Webb,,73,79
331,4,11:34.0,Turnover by D. Russell (bad pass; steal by A. Drummond),,73,79
332,4,11:30.0,,L. Kennard makes 2-pt layup at rim (assist by S. Johnson),73,81
333,4,11:18.0,Turnover by J. Harris (bad pass; steal by S. Johnson),,73,81
334,4,11:15.0,,S. Johnson makes 2-pt layup from 1 ft,73,83
335,4,11:15.0,Brooklyn full timeout,,73,83
336,4,11:15.0,D. Carroll enters the game for J. Webb,,73,83
337,4,11:15.0,J. Allen enters the game for D. Russell,,73,83
338,4,11:15.0,A. Crabbe enters the game for J. Okafor,,73,83
339,4,11:05.0,D. Carroll misses 3-pt jump shot from 24 ft,,73,83
340,4,11:00.0,,Defensive rebound by A. Drummond,73,83
341,4,10:56.0,,L. Galloway misses 3-pt jump shot from 25 ft,73,83
342,4,10:53.0,Defensive rebound by J. Allen,,73,83
343,4,10:47.0,J. Allen makes 2-pt layup at rim (assist by S. Dinwiddie),,75,83
344,4,10:47.0,Shooting foul by L. Kennard (drawn by J. Allen),,75,83
345,4,10:47.0,J. Allen makes free throw 1 of 1,,76,83
346,4,10:31.0,,A. Drummond misses 2-pt layup from 2 ft,76,83
347,4,10:30.0,,Offensive rebound by A. Drummond,76,83
348,4,10:30.0,,Shooting foul by D. Carroll (drawn by A. Drummond),76,83
349,4,10:30.0,,A. Drummond misses free throw 1 of 2,76,83
350,4,10:30.0,,Offensive rebound by Team,76,83
351,4,10:30.0,,A. Drummond makes free throw 2 of 2,76,84
352,4,10:06.0,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),,78,84
353,4,9:57.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by L. Galloway),78,87
354,4,9:57.0,,Shooting foul by D. Carroll (drawn by A. Tolliver),78,87
355,4,9:57.0,,A. Tolliver misses free throw 1 of 1,78,87
356,4,9:54.0,Defensive rebound by J. Harris,,78,87
357,4,9:37.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,78,87
358,4,9:32.0,,Defensive rebound by Team,78,87
359,4,9:16.0,,S. Johnson makes 2-pt layup from 3 ft,78,89
360,4,8:57.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,81,89
361,4,8:48.0,Personal foul by A. Tolliver (drawn by S. Dinwiddie),,81,89
362,4,8:48.0,,Turnover by A. Tolliver (turnover),81,89
363,4,8:48.0,J. Webb enters the game for D. Carroll,,81,89
364,4,8:35.0,A. Crabbe makes 2-pt jump shot from 22 ft (assist by J. Allen),,83,89
365,4,8:10.0,,L. Kennard makes 2-pt jump shot from 9 ft,83,91
366,4,7:55.0,A. Crabbe misses 3-pt jump shot from 24 ft,,83,91
367,4,7:53.0,Offensive rebound by J. Allen,,83,91
368,4,7:51.0,A. Crabbe makes 2-pt jump shot from 8 ft (assist by J. Allen),,85,91
369,4,7:36.0,,A. Drummond misses 2-pt layup from 3 ft,85,91
370,4,7:35.0,Defensive rebound by S. Dinwiddie,,85,91
371,4,7:28.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by J. Harris),,88,91
372,4,7:20.0,,Detroit full timeout,88,91
373,4,7:20.0,,B. Griffin enters the game for A. Drummond,88,91
374,4,7:09.0,,B. Griffin makes 2-pt layup at rim (assist by L. Galloway),88,93
375,4,6:47.0,J. Harris misses 3-pt jump shot from 24 ft,,88,93
376,4,6:44.0,,Defensive rebound by L. Galloway,88,93
377,4,6:39.0,,S. Johnson makes 2-pt jump shot from 5 ft,88,95
378,4,6:14.0,,Offensive charge foul by J. Webb (drawn by A. Tolliver),88,95
379,4,6:14.0,Turnover by J. Webb (offensive foul),,88,95
380,4,6:14.0,,I. Smith enters the game for L. Galloway,88,95
381,4,6:14.0,D. Carroll enters the game for J. Webb,,88,95
382,4,6:14.0,,R. Bullock enters the game for L. Kennard,88,95
