,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
386,4,7:09.0,Turnover by W. Cauley-Stein (bad pass; steal by B. McLemore),,72,85
387,4,7:08.0,,Shooting foul by D. Fox (drawn by B. McLemore),72,85
388,4,7:08.0,,B. McLemore makes free throw 1 of 2,72,86
389,4,7:08.0,,A. Harrison enters the game for T. Evans,72,86
390,4,7:08.0,,B. McLemore makes free throw 2 of 2,72,87
391,4,6:57.0,V. Carter makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,75,87
392,4,6:45.0,,Personal foul by D. Fox (drawn by A. Harrison),75,87
393,4,6:45.0,,Memphis full timeout,75,87
394,4,6:45.0,B. Hield enters the game for D. Fox,,75,87
395,4,6:32.0,,A. Harrison makes 3-pt jump shot from 27 ft (assist by M. Gasol),75,90
396,4,6:08.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,75,90
397,4,6:06.0,Offensive rebound by W. Cauley-Stein,,75,90
398,4,6:04.0,W. Cauley-Stein misses 2-pt layup at rim,,75,90
399,4,6:03.0,,Defensive rebound by J. Green,75,90
400,4,5:45.0,,D. Brooks makes 2-pt jump shot from 21 ft,75,92
401,4,5:39.0,Sacramento full timeout,,75,92
402,4,5:39.0,J. Jackson enters the game for B. Bogdanović,,75,92
403,4,5:39.0,D. Fox enters the game for V. Carter,,75,92
404,4,5:28.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),,77,92
405,4,5:06.0,,J. Green makes 2-pt jump shot from 18 ft (assist by B. McLemore),77,94
406,4,4:47.0,W. Cauley-Stein misses 2-pt jump shot from 11 ft,,77,94
407,4,4:43.0,,Defensive rebound by M. Gasol,77,94
408,4,4:35.0,,J. Green misses 3-pt jump shot from 25 ft,77,94
409,4,4:31.0,Defensive rebound by J. Jackson,,77,94
410,4,4:25.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by B. Hield),,80,94
411,4,4:03.0,,D. Brooks misses 2-pt jump shot from 5 ft,80,94
412,4,3:58.0,,Offensive rebound by J. Green,80,94
413,4,3:58.0,,J. Green makes 2-pt layup at rim,80,96
414,4,3:49.0,S. Labissière misses 2-pt jump shot from 18 ft,,80,96
415,4,3:46.0,,Defensive rebound by M. Gasol,80,96
416,4,3:40.0,,Personal foul by D. Fox (drawn by A. Harrison),80,96
417,4,3:40.0,,I. Rabb enters the game for M. Gasol,80,96
418,4,3:40.0,G. Papagiannis enters the game for W. Cauley-Stein,,80,96
419,4,3:31.0,,A. Harrison makes 2-pt jump shot from 21 ft,80,98
420,4,3:19.0,D. Fox makes 2-pt layup from 2 ft,,82,98
421,4,3:19.0,Shooting foul by J. Green (drawn by D. Fox),,82,98
422,4,3:19.0,D. Fox makes free throw 1 of 1,,83,98
423,4,3:11.0,,Turnover by A. Harrison (bad pass; steal by B. Hield),83,98
424,4,3:04.0,B. Hield makes 3-pt jump shot from 27 ft (assist by G. Papagiannis),,86,98
425,4,2:45.0,,D. Brooks makes 2-pt layup at rim,86,100
426,4,2:28.0,B. Hield misses 3-pt jump shot from 24 ft,,86,100
427,4,2:26.0,,Defensive rebound by J. Green,86,100
428,4,2:17.0,,I. Rabb makes 2-pt layup from 1 ft (assist by A. Harrison),86,102
429,4,2:01.0,B. Hield misses 3-pt jump shot from 25 ft,,86,102
430,4,1:59.0,,Defensive rebound by J. Green,86,102
431,4,1:45.0,,I. Rabb makes 2-pt jump shot from 14 ft,86,104
432,4,1:41.0,Personal take foul by A. Harrison (drawn by D. Fox),,86,104
433,4,1:41.0,,D. Davis enters the game for J. Green,86,104
434,4,1:41.0,,W. Selden enters the game for D. Brooks,86,104
435,4,1:32.0,D. Fox misses 2-pt jump shot from 17 ft,,86,104
436,4,1:30.0,,Defensive rebound by D. Davis,86,104
437,4,1:16.0,,B. McLemore misses 2-pt layup from 4 ft,86,104
438,4,1:13.0,Defensive rebound by B. Hield,,86,104
439,4,1:08.0,B. Hield makes 2-pt layup from 1 ft,,88,104
440,4,0:46.0,,W. Selden misses 2-pt jump shot from 11 ft,88,104
441,4,0:43.0,Defensive rebound by G. Papagiannis,,88,104
442,4,0:42.0,Turnover by G. Papagiannis (bad pass),,88,104
443,4,0:21.0,,W. Selden makes 2-pt layup at rim,88,106
