,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
181,2,3:47.0,,Defensive rebound by M. Teodosić,35,51
182,2,3:41.0,,L. Williams misses 3-pt jump shot from 26 ft,35,51
183,2,3:36.0,Defensive rebound by B. Hield,,35,51
184,2,3:34.0,D. Fox makes 2-pt dunk at rim,,37,51
185,2,3:25.0,,Personal foul by G. Temple (drawn by L. Williams),37,51
186,2,3:25.0,,L. Williams makes free throw 1 of 2,37,52
187,2,3:25.0,,L. Williams misses free throw 2 of 2,37,52
188,2,3:22.0,Defensive rebound by W. Cauley-Stein,,37,52
189,2,3:07.0,D. Fox misses 3-pt jump shot from 25 ft,,37,52
190,2,3:01.0,Offensive rebound by V. Carter,,37,52
191,2,3:00.0,V. Carter makes 2-pt jump shot from 7 ft,,39,52
192,2,2:57.0,,L. Williams misses 2-pt layup from 1 ft,39,52
193,2,2:57.0,,Offensive rebound by W. Reed,39,52
194,2,2:56.0,,Shooting foul by G. Temple (drawn by W. Reed),39,52
195,2,2:56.0,,W. Reed makes free throw 1 of 2,39,53
196,2,2:56.0,,W. Reed misses free throw 2 of 2,39,53
197,2,2:53.0,Defensive rebound by W. Cauley-Stein,,39,53
198,2,2:32.0,B. Hield misses 2-pt jump shot from 13 ft (block by T. Wallace),,39,53
199,2,2:29.0,,Defensive rebound by T. Wallace,39,53
200,2,2:26.0,,Turnover by L. Williams (bad pass; steal by B. Hield),39,53
201,2,2:13.0,W. Cauley-Stein misses 2-pt hook shot from 5 ft,,39,53
202,2,2:11.0,,Defensive rebound by W. Reed,39,53
203,2,2:02.0,,M. Teodosić makes 3-pt jump shot from 25 ft (assist by B. Griffin),39,56
204,2,1:47.0,Personal foul by M. Teodosić (drawn by V. Carter),,39,56
205,2,1:47.0,V. Carter misses free throw 1 of 2,,39,56
206,2,1:47.0,Offensive rebound by Team,,39,56
207,2,1:47.0,V. Carter makes free throw 2 of 2,,40,56
208,2,1:33.0,,Shooting foul by W. Cauley-Stein (drawn by L. Williams),40,56
209,2,1:33.0,,L. Williams makes free throw 1 of 2,40,57
210,2,1:33.0,,L. Williams makes free throw 2 of 2,40,58
211,2,1:18.0,Turnover by B. Hield (bad pass; steal by L. Williams),,40,58
212,2,1:10.0,,T. Wallace makes 2-pt jump shot from 4 ft (assist by B. Griffin),40,60
213,2,1:02.0,D. Fox makes 3-pt jump shot from 25 ft,,43,60
214,2,0:48.0,,W. Reed makes 2-pt layup from 2 ft (assist by M. Teodosić),43,62
215,2,0:37.0,D. Fox misses 2-pt jump shot from 16 ft,,43,62
216,2,0:34.0,,Defensive rebound by W. Reed,43,62
217,2,0:19.0,,Shooting foul by D. Fox (drawn by L. Williams),43,62
218,2,0:19.0,,L. Williams makes free throw 1 of 2,43,63
219,2,0:19.0,,J. Evans enters the game for M. Teodosić,43,63
220,2,0:19.0,,W. Johnson enters the game for T. Wallace,43,63
221,2,0:19.0,,L. Williams makes free throw 2 of 2,43,64
222,2,0:02.0,B. Hield makes 2-pt jump shot from 18 ft (assist by D. Fox),,45,64
223,2,0:00.0,,B. Griffin misses 3-pt jump shot from 38 ft,45,64
224,2,0:00.0,,Offensive rebound by Team,45,64
225,3,11:45.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by W. Reed),45,67
226,3,11:26.0,Z. Randolph misses 2-pt jump shot from 20 ft,,45,67
227,3,11:21.0,Offensive rebound by W. Cauley-Stein,,45,67
228,3,11:19.0,W. Cauley-Stein makes 2-pt layup at rim,,47,67
229,3,11:08.0,,L. Williams misses 3-pt jump shot from 26 ft,47,67
230,3,11:08.0,,Offensive rebound by Team,47,67
231,3,10:51.0,,B. Griffin misses 2-pt jump shot from 20 ft,47,67
232,3,10:47.0,Defensive rebound by G. Temple,,47,67
233,3,10:43.0,Shooting foul by M. Teodosić (drawn by D. Fox),,47,67
234,3,10:43.0,D. Fox makes free throw 1 of 2,,48,67
235,3,10:43.0,D. Fox makes free throw 2 of 2,,49,67
236,3,10:28.0,,M. Teodosić misses 3-pt jump shot from 25 ft,49,67
237,3,10:24.0,,Offensive rebound by W. Reed,49,67
238,3,10:17.0,,L. Williams misses 2-pt jump shot from 7 ft,49,67
239,3,10:17.0,,Offensive rebound by Team,49,67
240,3,10:04.0,,Turnover by B. Griffin (lost ball; steal by G. Temple),49,67
241,3,10:00.0,D. Fox makes 2-pt dunk at rim,,51,67
242,3,9:36.0,,W. Reed makes 2-pt jump shot from 8 ft (assist by M. Teodosić),51,69
243,3,9:20.0,W. Cauley-Stein makes 3-pt jump shot from 22 ft (assist by D. Fox),,54,69
244,3,9:01.0,,M. Teodosić misses 3-pt jump shot from 32 ft,54,69
245,3,8:56.0,Defensive rebound by W. Cauley-Stein,,54,69
246,3,8:50.0,Z. Randolph misses 3-pt jump shot from 24 ft,,54,69
247,3,8:46.0,,Defensive rebound by L. Williams,54,69
248,3,8:40.0,,W. Reed makes 2-pt layup from 1 ft (assist by B. Griffin),54,71
249,3,8:40.0,,Shooting foul by W. Cauley-Stein (drawn by W. Reed),54,71
250,3,8:40.0,,W. Reed makes free throw 1 of 1,54,72
251,3,8:28.0,D. Fox misses 2-pt jump shot from 22 ft,,54,72
252,3,8:24.0,,Defensive rebound by T. Wallace,54,72
253,3,8:16.0,,T. Wallace misses 2-pt layup from 1 ft (block by G. Hill),54,72
254,3,8:13.0,Defensive rebound by W. Cauley-Stein,,54,72
255,3,8:07.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),,56,72
256,3,7:48.0,,T. Wallace misses 3-pt jump shot from 22 ft,56,72
257,3,7:46.0,Defensive rebound by Z. Randolph,,56,72
258,3,7:41.0,,Offensive charge foul by G. Temple (drawn by B. Griffin),56,72
259,3,7:41.0,Turnover by G. Temple (offensive foul),,56,72
260,3,7:23.0,,Turnover by B. Griffin (lost ball; steal by G. Temple),56,72
261,3,7:21.0,Personal foul by M. Teodosić (drawn by W. Cauley-Stein),,56,72
262,3,7:21.0,,J. Evans enters the game for M. Teodosić,56,72
263,3,7:01.0,D. Fox misses 3-pt jump shot from 25 ft,,56,72
264,3,6:55.0,,Defensive rebound by W. Reed,56,72
265,3,6:46.0,,Turnover by B. Griffin (traveling),56,72
266,3,6:46.0,,LA Clippers full timeout,56,72
267,3,6:32.0,Z. Randolph makes 2-pt layup from 1 ft (assist by G. Hill),,58,72
268,3,6:10.0,,Personal foul by W. Cauley-Stein (drawn by L. Williams),58,72
269,3,6:04.0,Offensive charge foul by T. Wallace (drawn by W. Cauley-Stein),,58,72
270,3,6:04.0,,Turnover by T. Wallace (offensive foul),58,72
271,3,5:50.0,D. Fox misses 2-pt jump shot from 15 ft,,58,72
272,3,5:46.0,,Defensive rebound by W. Reed,58,72
273,3,5:39.0,,L. Williams makes 2-pt jump shot from 16 ft,58,74
274,3,5:29.0,Z. Randolph makes 2-pt layup from 1 ft (assist by D. Fox),,60,74
275,3,5:15.0,,Shooting foul by G. Hill (drawn by B. Griffin),60,74
276,3,5:15.0,,B. Griffin makes free throw 1 of 2,60,75
277,3,5:15.0,K. Koufos enters the game for W. Cauley-Stein,,60,75
278,3,5:15.0,,B. Griffin makes free throw 2 of 2,60,76
279,3,5:02.0,Turnover by Z. Randolph (out of bounds lost ball),,60,76
280,3,4:49.0,,L. Williams makes 2-pt jump shot from 20 ft,60,78
281,3,4:40.0,Z. Randolph misses 2-pt hook shot at rim,,60,78
282,3,4:37.0,,Defensive rebound by W. Reed,60,78
283,3,4:34.0,B. Hield enters the game for G. Hill,,60,78
284,3,4:26.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by J. Evans),60,81
285,3,4:15.0,Personal foul by B. Griffin (drawn by Z. Randolph),,60,81
286,3,4:09.0,D. Fox misses 2-pt layup from 1 ft,,60,81
287,3,4:09.0,,Defensive rebound by Team,60,81
288,3,3:50.0,,Turnover by B. Griffin (bad pass; steal by K. Koufos),60,81
289,3,3:36.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by D. Fox),,62,81
290,3,3:22.0,,Turnover by J. Evans (lost ball; steal by D. Fox),62,81
291,3,3:22.0,D. Fox makes 2-pt layup at rim,,64,81
292,3,3:22.0,Shooting foul by J. Evans (drawn by D. Fox),,64,81
293,3,3:22.0,,W. Johnson enters the game for L. Williams,64,81
294,3,3:22.0,B. Bogdanović enters the game for G. Temple,,64,81
295,3,3:22.0,D. Fox misses free throw 1 of 1,,64,81
296,3,3:18.0,,Defensive rebound by W. Reed,64,81
297,3,2:57.0,,W. Reed makes 2-pt layup from 1 ft,64,83
298,3,2:50.0,Sacramento full timeout,,64,83
299,3,2:36.0,Z. Randolph misses 2-pt hook shot from 4 ft (block by W. Reed),,64,83
300,3,2:35.0,Offensive rebound by Z. Randolph,,64,83
301,3,2:34.0,Z. Randolph makes 2-pt layup at rim,,66,83
302,3,2:15.0,,J. Evans makes 2-pt jump shot from 4 ft (assist by B. Griffin),66,85
303,3,2:10.0,Offensive foul by Z. Randolph (drawn by B. Griffin),,66,85
304,3,2:10.0,Turnover by Z. Randolph (offensive foul),,66,85
305,3,2:10.0,,M. Harrell enters the game for W. Reed,66,85
306,3,1:53.0,,W. Johnson misses 2-pt jump shot from 19 ft,66,85
307,3,1:49.0,Defensive rebound by K. Koufos,,66,85
308,3,1:39.0,Z. Randolph misses 2-pt jump shot from 16 ft,,66,85
309,3,1:34.0,,Defensive rebound by T. Wallace,66,85
310,3,1:30.0,,T. Wallace makes 2-pt layup from 1 ft,66,87
311,3,1:16.0,Turnover by D. Fox (bad pass; steal by J. Evans),,66,87
312,3,1:15.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by J. Evans),66,89
313,3,0:49.0,Personal foul by T. Wallace (drawn by Z. Randolph),,66,89
314,3,0:49.0,Z. Randolph makes free throw 1 of 2,,67,89
315,3,0:49.0,,S. Dekker enters the game for T. Wallace,67,89
316,3,0:49.0,,S. Thornwell enters the game for B. Griffin,67,89
317,3,0:49.0,G. Temple enters the game for D. Fox,,67,89
318,3,0:49.0,Z. Randolph makes free throw 2 of 2,,68,89
319,3,0:26.0,,S. Thornwell makes 2-pt layup from 5 ft (assist by J. Evans),68,91
320,3,0:03.0,B. Bogdanović misses 2-pt layup from 2 ft,,68,91
321,3,0:03.0,,Defensive rebound by M. Harrell,68,91
322,3,0:01.0,,M. Harrell misses 3-pt jump shot from 51 ft,68,91
323,3,0:01.0,,Offensive rebound by Team,68,91
324,4,11:41.0,B. Hield makes 2-pt jump shot from 22 ft (assist by B. Bogdanović),,70,91
325,4,11:19.0,,J. Evans misses 2-pt jump shot from 23 ft,70,91
326,4,11:15.0,Defensive rebound by K. Koufos,,70,91
327,4,11:06.0,S. Labissière makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,73,91
328,4,10:58.0,,Personal foul by S. Labissière (drawn by M. Harrell),73,91
329,4,10:43.0,,J. Evans misses 2-pt jump shot from 11 ft (block by G. Temple),73,91
330,4,10:38.0,Defensive rebound by B. Bogdanović,,73,91
331,4,10:37.0,B. Hield makes 2-pt layup at rim (assist by B. Bogdanović),,75,91
332,4,10:24.0,,Personal foul by K. Koufos (drawn by M. Harrell),75,91
333,4,10:24.0,,L. Williams enters the game for S. Thornwell,75,91
334,4,10:10.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Dekker),75,93
335,4,9:48.0,B. Bogdanović misses 2-pt jump shot from 22 ft,,75,93
336,4,9:44.0,,Defensive rebound by M. Harrell,75,93
337,4,9:41.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by J. Evans),75,96
338,4,9:30.0,Turnover by G. Temple (lost ball; steal by W. Johnson),,75,96
339,4,9:28.0,,S. Dekker makes 2-pt layup at rim,75,98
340,4,9:28.0,Violation by G. Temple (def goaltending),,75,98
341,4,9:28.0,Sacramento full timeout,,75,98
342,4,9:28.0,,M. Teodosić enters the game for J. Evans,75,98
343,4,9:16.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,75,98
344,4,9:12.0,,Defensive rebound by W. Johnson,75,98
345,4,8:57.0,,L. Williams misses 3-pt jump shot from 29 ft,75,98
346,4,8:55.0,Defensive rebound by Team,,75,98
347,4,8:30.0,B. Hield makes 2-pt jump shot from 11 ft,,77,98
348,4,8:20.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),77,100
349,4,8:00.0,G. Temple misses 2-pt layup from 1 ft,,77,100
350,4,7:56.0,,Defensive rebound by M. Harrell,77,100
351,4,7:51.0,,W. Johnson misses 3-pt jump shot from 22 ft,77,100
352,4,7:46.0,Defensive rebound by S. Labissière,,77,100
353,4,7:40.0,Shooting foul by W. Johnson (drawn by B. Bogdanović),,77,100
354,4,7:40.0,B. Bogdanović makes free throw 1 of 2,,78,100
355,4,7:40.0,D. Fox enters the game for B. Hield,,78,100
356,4,7:40.0,B. Bogdanović misses free throw 2 of 2,,78,100
357,4,7:37.0,,Defensive rebound by M. Harrell,78,100
358,4,7:26.0,,L. Williams misses 2-pt layup from 2 ft (block by S. Labissière),78,100
359,4,7:22.0,Defensive rebound by B. Bogdanović,,78,100
360,4,7:20.0,K. Koufos makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,80,100
361,4,7:00.0,,S. Dekker makes 2-pt layup from 2 ft (assist by M. Teodosić),80,102
362,4,6:50.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by D. Fox),,82,102
363,4,6:34.0,,M. Teodosić makes 3-pt jump shot from 24 ft,82,105
364,4,6:26.0,Personal take foul by W. Johnson (drawn by B. Bogdanović),,82,105
365,4,6:26.0,,LA Clippers full timeout,82,105
366,4,6:26.0,J. Jackson enters the game for G. Temple,,82,105
367,4,6:26.0,W. Cauley-Stein enters the game for K. Koufos,,82,105
368,4,6:16.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,82,105
369,4,6:13.0,,Defensive rebound by S. Dekker,82,105
370,4,6:10.0,,Shooting foul by W. Cauley-Stein (drawn by M. Harrell),82,105
371,4,6:10.0,,M. Harrell makes free throw 1 of 2,82,106
372,4,6:10.0,,M. Harrell makes free throw 2 of 2,82,107
373,4,5:57.0,J. Jackson makes 2-pt jump shot from 17 ft,,84,107
374,4,5:46.0,,L. Williams misses 2-pt layup from 1 ft,84,107
375,4,5:42.0,Defensive rebound by J. Jackson,,84,107
