,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
261,3,7:37.0,Offensive rebound by P. George,,52,57
262,3,7:33.0,R. Westbrook makes 2-pt layup from 1 ft,,54,57
263,3,7:33.0,Shooting foul by A. Baynes (drawn by R. Westbrook),,54,57
264,3,7:33.0,R. Westbrook misses free throw 1 of 1,,54,57
265,3,7:33.0,Offensive rebound by R. Westbrook,,54,57
266,3,7:31.0,R. Westbrook misses 2-pt layup from 1 ft,,54,57
267,3,7:30.0,,Defensive rebound by A. Baynes,54,57
268,3,7:25.0,,Turnover by T. Rozier (bad pass),54,57
269,3,7:15.0,R. Westbrook misses 2-pt jump shot from 16 ft,,54,57
270,3,7:13.0,,Defensive rebound by T. Rozier,54,57
271,3,6:56.0,,T. Rozier misses 3-pt jump shot from 25 ft,54,57
272,3,6:52.0,Defensive rebound by P. George,,54,57
273,3,6:48.0,C. Brewer misses 2-pt layup from 2 ft (block by A. Horford),,54,57
274,3,6:45.0,,Defensive rebound by A. Baynes,54,57
275,3,6:32.0,,A. Baynes misses 2-pt hook shot from 2 ft,54,57
276,3,6:30.0,Defensive rebound by P. George,,54,57
277,3,6:21.0,P. George makes 3-pt jump shot from 25 ft (assist by C. Brewer),,57,57
278,3,6:00.0,,Shooting foul by C. Brewer (drawn by J. Tatum),57,57
279,3,6:00.0,,J. Tatum makes free throw 1 of 2,57,58
280,3,6:00.0,,J. Tatum makes free throw 2 of 2,57,59
281,3,5:37.0,C. Brewer misses 3-pt jump shot from 22 ft,,57,59
282,3,5:35.0,Offensive rebound by R. Westbrook,,57,59
283,3,5:34.0,R. Westbrook makes 2-pt layup at rim,,59,59
284,3,5:15.0,,A. Horford misses 3-pt jump shot from 22 ft,59,59
285,3,5:12.0,Defensive rebound by R. Westbrook,,59,59
286,3,5:07.0,S. Adams misses 2-pt layup from 1 ft,,59,59
287,3,5:05.0,,Defensive rebound by A. Baynes,59,59
288,3,4:54.0,,Personal foul by R. Westbrook (drawn by J. Tatum),59,59
289,3,4:54.0,,G. Monroe enters the game for J. Tatum,59,59
290,3,4:54.0,,S. Ojeleye enters the game for A. Baynes,59,59
291,3,4:47.0,,T. Rozier misses 2-pt layup from 3 ft,59,59
292,3,4:44.0,Defensive rebound by P. George,,59,59
293,3,4:25.0,C. Anthony misses 2-pt jump shot from 16 ft,,59,59
294,3,4:22.0,,Defensive rebound by G. Monroe,59,59
295,3,4:15.0,,Turnover by M. Morris (discontinued dribble),59,59
296,3,4:07.0,Personal foul by M. Morris (drawn by C. Brewer),,59,59
297,3,4:07.0,C. Brewer makes free throw 1 of 2,,60,59
298,3,4:07.0,C. Brewer makes free throw 2 of 2,,61,59
299,3,3:50.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),61,62
300,3,3:40.0,P. George makes 3-pt jump shot from 23 ft (assist by S. Adams),,64,62
301,3,3:25.0,,G. Monroe makes 2-pt layup from 3 ft (assist by A. Horford),64,64
302,3,3:15.0,R. Westbrook makes 2-pt layup at rim (assist by S. Adams),,66,64
303,3,3:04.0,,Personal foul by P. George (drawn by M. Morris),66,64
304,3,3:04.0,,Boston full timeout,66,64
305,3,3:04.0,T. Ferguson enters the game for P. George,,66,64
306,3,2:58.0,,Offensive foul by G. Monroe (drawn by C. Brewer),66,64
307,3,2:58.0,,Turnover by G. Monroe (offensive foul),66,64
308,3,2:48.0,R. Westbrook makes 3-pt jump shot from 24 ft,,69,64
309,3,2:32.0,,Loose ball foul by T. Rozier (drawn by R. Westbrook),69,64
310,3,2:32.0,,Turnover by T. Rozier (turnover),69,64
311,3,2:32.0,R. Westbrook makes free throw 1 of 2,,70,64
312,3,2:32.0,,S. Larkin enters the game for A. Horford,70,64
313,3,2:32.0,R. Westbrook makes free throw 2 of 2,,71,64
314,3,2:11.0,R. Felton enters the game for R. Westbrook,,71,64
315,3,2:11.0,P. Patterson enters the game for S. Adams,,71,64
316,3,2:08.0,,M. Morris misses 2-pt jump shot from 18 ft,71,64
317,3,2:06.0,Defensive rebound by R. Felton,,71,64
318,3,2:04.0,C. Brewer makes 2-pt dunk at rim (assist by R. Felton),,73,64
319,3,1:53.0,,Personal foul by C. Brewer (drawn by M. Morris),73,64
320,3,1:53.0,,M. Morris makes free throw 1 of 2,73,65
321,3,1:53.0,,A. Nader enters the game for S. Ojeleye,73,65
322,3,1:53.0,,M. Morris makes free throw 2 of 2,73,66
323,3,1:36.0,Offensive foul by C. Anthony (drawn by S. Larkin),,73,66
324,3,1:36.0,Turnover by C. Anthony (offensive foul),,73,66
325,3,1:36.0,,J. Tatum enters the game for M. Morris,73,66
326,3,1:36.0,J. Grant enters the game for C. Anthony,,73,66
327,3,1:16.0,,T. Rozier misses 2-pt layup from 5 ft,73,66
328,3,1:15.0,Defensive rebound by R. Felton,,73,66
329,3,1:06.0,J. Grant makes 2-pt layup from 1 ft (assist by P. Patterson),,75,66
330,3,0:50.0,,Personal foul by J. Grant (drawn by G. Monroe),75,66
331,3,0:50.0,,G. Monroe makes free throw 1 of 2,75,67
332,3,0:50.0,,S. Ojeleye enters the game for T. Rozier,75,67
333,3,0:50.0,,G. Monroe makes free throw 2 of 2,75,68
334,3,0:36.0,Offensive foul by J. Grant (drawn by S. Larkin),,75,68
335,3,0:36.0,Turnover by J. Grant (offensive foul),,75,68
336,3,0:28.0,,S. Larkin makes 2-pt layup from 2 ft,75,70
337,3,0:05.0,P. Patterson misses 2-pt hook shot from 8 ft,,75,70
338,3,0:02.0,,Defensive rebound by G. Monroe,75,70
339,3,0:00.0,,S. Larkin makes 3-pt jump shot from 26 ft,75,73
340,4,11:47.0,J. Grant misses 2-pt jump shot from 16 ft,,75,73
341,4,11:44.0,,Defensive rebound by J. Tatum,75,73
342,4,11:30.0,,S. Ojeleye misses 2-pt layup from 2 ft (block by R. Felton),75,73
343,4,11:28.0,Defensive rebound by J. Huestis,,75,73
344,4,11:11.0,J. Huestis misses 3-pt jump shot from 23 ft,,75,73
345,4,11:09.0,,Defensive rebound by J. Tatum,75,73
346,4,10:59.0,,Turnover by J. Tatum (lost ball; steal by P. Patterson),75,73
347,4,10:53.0,R. Felton misses 2-pt layup from 1 ft,,75,73
348,4,10:50.0,,Defensive rebound by S. Ojeleye,75,73
349,4,10:37.0,,G. Monroe misses 2-pt hook shot from 3 ft (block by J. Huestis),75,73
350,4,10:37.0,,Offensive rebound by Team,75,73
351,4,10:37.0,P. George enters the game for T. Ferguson,,75,73
352,4,10:29.0,,S. Larkin misses 2-pt jump shot from 21 ft,75,73
353,4,10:28.0,Defensive rebound by Team,,75,73
354,4,10:07.0,P. George makes 2-pt layup at rim,,77,73
355,4,9:46.0,,S. Larkin misses 2-pt layup from 3 ft (block by P. Patterson),77,73
356,4,9:43.0,Defensive rebound by J. Huestis,,77,73
357,4,9:41.0,J. Grant misses 2-pt layup at rim,,77,73
358,4,9:40.0,,Defensive rebound by Team,77,73
359,4,9:28.0,,S. Larkin makes 2-pt layup from 2 ft (assist by G. Monroe),77,75
360,4,9:28.0,,Shooting foul by R. Felton (drawn by S. Larkin),77,75
361,4,9:28.0,,S. Larkin makes free throw 1 of 1,77,76
362,4,9:17.0,Personal foul by A. Nader (drawn by J. Grant),,77,76
363,4,9:17.0,S. Adams enters the game for J. Grant,,77,76
364,4,9:09.0,R. Felton makes 2-pt jump shot from 19 ft,,79,76
365,4,8:44.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,79,76
366,4,8:41.0,Defensive rebound by S. Adams,,79,76
367,4,8:32.0,Offensive foul by S. Adams (drawn by A. Nader),,79,76
368,4,8:32.0,Turnover by S. Adams (offensive foul),,79,76
369,4,8:25.0,,Personal foul by R. Felton (drawn by S. Larkin),79,76
370,4,8:25.0,R. Westbrook enters the game for R. Felton,,79,76
371,4,8:15.0,,G. Monroe misses 2-pt jump shot from 11 ft,79,76
372,4,8:13.0,Defensive rebound by P. George,,79,76
373,4,8:02.0,Turnover by P. George (bad pass; steal by G. Monroe),,79,76
374,4,7:59.0,,G. Monroe makes 2-pt layup from 1 ft,79,78
375,4,7:59.0,Violation by J. Huestis (def goaltending),,79,78
376,4,7:59.0,,Shooting foul by P. George (drawn by G. Monroe),79,78
377,4,7:59.0,Oklahoma City full timeout,,79,78
378,4,7:59.0,,G. Monroe makes free throw 1 of 1,79,79
379,4,7:43.0,R. Westbrook makes 2-pt jump shot from 16 ft,,81,79
380,4,7:32.0,,Personal foul by J. Huestis (drawn by J. Tatum),81,79
381,4,7:32.0,,A. Horford enters the game for G. Monroe,81,79
382,4,7:32.0,C. Brewer enters the game for J. Huestis,,81,79
383,4,7:32.0,C. Anthony enters the game for P. Patterson,,81,79
384,4,7:23.0,,A. Horford misses 2-pt layup from 2 ft (block by C. Brewer),81,79
385,4,7:21.0,Defensive rebound by C. Brewer,,81,79
386,4,7:17.0,Turnover by R. Westbrook (out of bounds lost ball),,81,79
387,4,7:01.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by A. Horford),81,82
388,4,6:45.0,Personal foul by A. Nader (drawn by C. Brewer),,81,82
389,4,6:45.0,,T. Rozier enters the game for A. Nader,81,82
