,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
60,1,6:16.0,,Defensive rebound by R. Anderson,9,14
61,1,5:55.0,,J. Harden makes 3-pt jump shot from 24 ft,9,17
62,1,5:27.0,W. Chandler misses 3-pt jump shot from 22 ft,,9,17
63,1,5:26.0,,Defensive rebound by C. Capela,9,17
64,1,5:04.0,,J. Harden misses 2-pt layup from 1 ft,9,17
65,1,5:03.0,,Offensive rebound by C. Capela,9,17
66,1,5:03.0,,C. Capela makes 2-pt layup at rim,9,19
67,1,4:48.0,Offensive foul by N. Jokić (drawn by J. Harden),,9,19
68,1,4:48.0,Turnover by N. Jokić (offensive foul),,9,19
69,1,4:48.0,,T. Black enters the game for L. Mbah a Moute,9,19
70,1,4:48.0,,G. Green enters the game for C. Capela,9,19
71,1,4:48.0,T. Craig enters the game for W. Barton,,9,19
72,1,4:37.0,,Shooting foul by T. Craig (drawn by J. Harden),9,19
73,1,4:37.0,,J. Harden makes free throw 1 of 2,9,20
74,1,4:37.0,,J. Harden makes free throw 2 of 2,9,21
75,1,4:24.0,N. Jokić makes 2-pt dunk at rim (assist by G. Harris),,11,21
76,1,4:11.0,,Turnover by E. Gordon (traveling),11,21
77,1,4:11.0,T. Lyles enters the game for W. Chandler,,11,21
78,1,4:02.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Murray),,14,21
79,1,3:55.0,,G. Green makes 3-pt jump shot from 26 ft (assist by J. Harden),14,24
80,1,3:35.0,T. Lyles misses 2-pt layup from 1 ft (block by R. Anderson),,14,24
81,1,3:34.0,Offensive rebound by T. Craig,,14,24
82,1,3:32.0,T. Craig makes 2-pt layup at rim,,16,24
83,1,3:18.0,,T. Black makes 2-pt layup from 2 ft (assist by J. Harden),16,26
84,1,3:17.0,Denver full timeout,,16,26
85,1,3:01.0,T. Lyles makes 3-pt jump shot from 22 ft (assist by G. Harris),,19,26
86,1,2:43.0,,Turnover by J. Harden (bad pass; steal by N. Jokić),19,26
87,1,2:30.0,G. Harris makes 2-pt layup at rim (assist by N. Jokić),,21,26
88,1,2:20.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),21,29
89,1,2:09.0,G. Harris misses 3-pt jump shot from 25 ft,,21,29
90,1,2:08.0,,Defensive rebound by J. Harden,21,29
91,1,2:01.0,,J. Harden makes 3-pt jump shot from 25 ft,21,32
92,1,1:43.0,T. Lyles misses 3-pt jump shot from 25 ft,,21,32
93,1,1:42.0,,Defensive rebound by J. Harden,21,32
94,1,1:36.0,,J. Harden misses 3-pt jump shot from 25 ft,21,32
95,1,1:35.0,Defensive rebound by T. Craig,,21,32
96,1,1:23.0,Personal foul by T. Black (drawn by J. Murray),,21,32
97,1,1:23.0,,C. Paul enters the game for J. Harden,21,32
98,1,1:23.0,W. Barton enters the game for G. Harris,,21,32
99,1,1:23.0,M. Morris enters the game for N. Jokić,,21,32
100,1,1:23.0,D. Arthur enters the game for J. Murray,,21,32
101,1,1:13.0,T. Lyles misses 3-pt jump shot from 24 ft,,21,32
102,1,1:12.0,,Defensive rebound by G. Green,21,32
103,1,0:53.0,,G. Green makes 3-pt jump shot from 25 ft,21,35
104,1,0:37.0,Turnover by T. Craig (bad pass; steal by G. Green),,21,35
105,1,0:31.0,,G. Green misses 3-pt jump shot from 25 ft,21,35
106,1,0:30.0,Defensive rebound by T. Lyles,,21,35
107,1,0:06.0,T. Craig makes 2-pt jump shot from 10 ft (assist by T. Lyles),,23,35
108,2,11:47.0,,E. Gordon misses 2-pt jump shot from 17 ft,23,35
109,2,11:46.0,Defensive rebound by M. Morris,,23,35
110,2,11:33.0,D. Arthur makes 2-pt jump shot from 14 ft (assist by T. Lyles),,25,35
111,2,11:19.0,,E. Gordon makes 2-pt layup at rim (assist by C. Paul),25,37
112,2,11:02.0,D. Arthur makes 2-pt layup from 1 ft (assist by T. Lyles),,27,37
113,2,10:49.0,,C. Paul misses 2-pt jump shot from 7 ft,27,37
114,2,10:49.0,,Offensive rebound by Team,27,37
115,2,10:49.0,Loose ball foul by T. Lyles (drawn by C. Paul),,27,37
116,2,10:49.0,,C. Capela enters the game for T. Black,27,37
117,2,10:37.0,,C. Paul makes 2-pt jump shot from 9 ft,27,39
118,2,10:28.0,W. Barton misses 2-pt jump shot from 5 ft,,27,39
119,2,10:27.0,,Defensive rebound by C. Capela,27,39
120,2,10:19.0,,Shooting foul by D. Arthur (drawn by C. Capela),27,39
121,2,10:19.0,,C. Capela misses free throw 1 of 2,27,39
122,2,10:19.0,,Offensive rebound by Team,27,39
123,2,10:19.0,,C. Capela misses free throw 2 of 2,27,39
124,2,10:19.0,Defensive rebound by T. Lyles,,27,39
125,2,9:59.0,T. Lyles misses 3-pt jump shot from 23 ft,,27,39
126,2,9:57.0,,Defensive rebound by C. Capela,27,39
127,2,9:46.0,,G. Green misses 2-pt layup from 1 ft,27,39
128,2,9:43.0,,Offensive rebound by G. Green,27,39
129,2,9:39.0,,Turnover by G. Green (lost ball; steal by M. Morris),27,39
130,2,9:38.0,Personal foul by C. Paul (drawn by W. Barton),,27,39
131,2,9:22.0,W. Barton misses 2-pt jump shot from 20 ft,,27,39
132,2,9:18.0,,Defensive rebound by C. Capela,27,39
133,2,8:58.0,,C. Capela misses 2-pt layup at rim,27,39
134,2,8:58.0,Defensive rebound by T. Lyles,,27,39
135,2,8:51.0,Turnover by M. Morris (bad pass; steal by C. Paul),,27,39
136,2,8:43.0,,C. Capela makes 2-pt dunk at rim (assist by R. Anderson),27,41
137,2,8:43.0,Denver full timeout,,27,41
138,2,8:43.0,,P. Tucker enters the game for E. Gordon,27,41
139,2,8:43.0,,L. Mbah a Moute enters the game for R. Anderson,27,41
140,2,8:43.0,W. Chandler enters the game for T. Craig,,27,41
141,2,8:43.0,J. Murray enters the game for M. Morris,,27,41
142,2,8:20.0,Turnover by J. Murray (turnover),,27,41
143,2,8:11.0,,G. Green misses 3-pt jump shot from 25 ft,27,41
144,2,8:10.0,Defensive rebound by T. Lyles,,27,41
145,2,7:57.0,Turnover by W. Barton (bad pass),,27,41
146,2,7:43.0,,C. Paul misses 3-pt jump shot from 25 ft,27,41
147,2,7:41.0,Defensive rebound by W. Chandler,,27,41
148,2,7:32.0,W. Barton makes 2-pt dunk from 1 ft,,29,41
149,2,7:09.0,,P. Tucker misses 2-pt jump shot from 6 ft,29,41
150,2,7:08.0,,Offensive rebound by C. Capela,29,41
151,2,7:08.0,,C. Capela makes 2-pt layup at rim,29,43
152,2,6:50.0,Shooting foul by G. Green (drawn by T. Lyles),,29,43
153,2,6:50.0,T. Lyles makes free throw 1 of 2,,30,43
154,2,6:50.0,,J. Harden enters the game for C. Paul,30,43
155,2,6:50.0,,E. Gordon enters the game for G. Green,30,43
156,2,6:50.0,N. Jokić enters the game for D. Arthur,,30,43
157,2,6:50.0,T. Lyles makes free throw 2 of 2,,31,43
158,2,6:42.0,,E. Gordon misses 3-pt jump shot from 25 ft,31,43
159,2,6:41.0,Defensive rebound by N. Jokić,,31,43
160,2,6:28.0,W. Chandler makes 2-pt layup at rim (assist by N. Jokić),,33,43
161,2,6:20.0,,E. Gordon makes 2-pt layup at rim (assist by J. Harden),33,45
162,2,6:08.0,J. Murray makes 2-pt layup from 9 ft,,35,45
163,2,5:56.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),35,47
164,2,5:56.0,,Shooting foul by W. Chandler (drawn by L. Mbah a Moute),35,47
165,2,5:56.0,G. Harris enters the game for T. Lyles,,35,47
166,2,5:56.0,,L. Mbah a Moute makes free throw 1 of 1,35,48
167,2,5:39.0,W. Chandler misses 3-pt jump shot from 25 ft,,35,48
168,2,5:35.0,,Defensive rebound by C. Capela,35,48
169,2,5:28.0,,J. Harden misses 2-pt jump shot from 11 ft,35,48
170,2,5:27.0,,Offensive rebound by C. Capela,35,48
171,2,5:26.0,,Shooting foul by N. Jokić (drawn by C. Capela),35,48
172,2,5:26.0,,C. Capela makes free throw 1 of 2,35,49
173,2,5:26.0,,C. Capela misses free throw 2 of 2,35,49
174,2,5:26.0,Defensive rebound by W. Barton,,35,49
175,2,5:16.0,J. Murray misses 3-pt jump shot from 25 ft (block by E. Gordon),,35,49
176,2,5:13.0,,Defensive rebound by C. Capela,35,49
177,2,5:04.0,,P. Tucker misses 3-pt jump shot from 25 ft,35,49
178,2,5:02.0,Defensive rebound by N. Jokić,,35,49
179,2,4:54.0,G. Harris misses 3-pt jump shot from 24 ft,,35,49
180,2,4:53.0,,Defensive rebound by C. Capela,35,49
181,2,4:35.0,,J. Harden misses 2-pt layup from 12 ft (block by N. Jokić),35,49
182,2,4:34.0,,Offensive rebound by J. Harden,35,49
183,2,4:28.0,,J. Harden misses 3-pt jump shot from 23 ft (block by W. Barton),35,49
184,2,4:28.0,,Offensive rebound by Team,35,49
185,2,4:28.0,,Turnover by Team (shot clock),35,49
186,2,4:13.0,N. Jokić misses 2-pt layup from 1 ft (block by C. Capela),,35,49
187,2,4:11.0,,Defensive rebound by L. Mbah a Moute,35,49
188,2,4:07.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,35,51
189,2,3:56.0,G. Harris misses 3-pt jump shot from 23 ft,,35,51
190,2,3:52.0,Offensive rebound by G. Harris,,35,51
191,2,3:47.0,Turnover by J. Murray (bad pass),,35,51
192,2,3:22.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),35,53
193,2,3:07.0,W. Barton makes 2-pt layup from 1 ft (assist by W. Chandler),,37,53
194,2,2:53.0,,E. Gordon misses 3-pt jump shot from 25 ft,37,53
195,2,2:51.0,,Offensive rebound by Team,37,53
196,2,2:51.0,,Houston full timeout,37,53
197,2,2:51.0,,R. Anderson enters the game for C. Capela,37,53
198,2,2:48.0,,Shooting foul by G. Harris (drawn by J. Harden),37,53
199,2,2:48.0,,J. Harden makes free throw 1 of 3,37,54
200,2,2:48.0,,J. Harden makes free throw 2 of 3,37,55
201,2,2:48.0,,J. Harden makes free throw 3 of 3,37,56
202,2,2:32.0,J. Murray misses 2-pt jump shot from 19 ft,,37,56
203,2,2:30.0,,Defensive rebound by J. Harden,37,56
204,2,2:11.0,,J. Harden misses 3-pt jump shot from 25 ft,37,56
205,2,2:09.0,Defensive rebound by W. Chandler,,37,56
206,2,2:01.0,G. Harris makes 2-pt jump shot from 13 ft,,39,56
207,2,1:37.0,,R. Anderson misses 2-pt jump shot from 13 ft,39,56
208,2,1:36.0,Defensive rebound by N. Jokić,,39,56
209,2,1:26.0,Personal foul by L. Mbah a Moute (drawn by N. Jokić),,39,56
210,2,1:26.0,T. Craig enters the game for N. Jokić,,39,56
211,2,1:20.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by J. Murray),,42,56
212,2,1:08.0,,Shooting foul by T. Craig (drawn by E. Gordon),42,56
213,2,1:08.0,,E. Gordon makes free throw 1 of 2,42,57
214,2,1:08.0,,E. Gordon makes free throw 2 of 2,42,58
215,2,0:53.0,Shooting foul by P. Tucker (drawn by W. Chandler),,42,58
216,2,0:53.0,W. Chandler makes free throw 1 of 2,,43,58
217,2,0:53.0,W. Chandler makes free throw 2 of 2,,44,58
218,2,0:33.0,,J. Harden makes 2-pt layup at rim,44,60
219,2,0:09.0,W. Chandler makes 2-pt jump shot from 17 ft,,46,60
220,2,0:00.0,,J. Harden makes 3-pt jump shot from 25 ft,46,63
221,3,11:42.0,,C. Capela makes 2-pt dunk at rim (assist by L. Mbah a Moute),46,65
222,3,11:22.0,W. Chandler misses 3-pt jump shot from 25 ft,,46,65
223,3,11:19.0,,Defensive rebound by P. Tucker,46,65
224,3,11:01.0,,C. Paul misses 3-pt jump shot from 25 ft,46,65
225,3,10:59.0,Defensive rebound by W. Barton,,46,65
226,3,10:53.0,N. Jokić misses 2-pt layup from 5 ft,,46,65
227,3,10:51.0,Offensive rebound by N. Jokić,,46,65
228,3,10:51.0,N. Jokić makes 2-pt layup from 5 ft,,48,65
229,3,10:39.0,,Shooting foul by N. Jokić (drawn by L. Mbah a Moute),48,65
230,3,10:39.0,,L. Mbah a Moute misses free throw 1 of 2,48,65
231,3,10:39.0,,Offensive rebound by Team,48,65
232,3,10:39.0,,L. Mbah a Moute makes free throw 2 of 2,48,66
233,3,10:26.0,Shooting foul by C. Paul (drawn by G. Harris),,48,66
234,3,10:26.0,G. Harris makes free throw 1 of 2,,49,66
235,3,10:26.0,G. Harris makes free throw 2 of 2,,50,66
236,3,10:15.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),50,68
237,3,9:51.0,W. Barton misses 3-pt jump shot from 25 ft,,50,68
238,3,9:50.0,,Defensive rebound by C. Capela,50,68
239,3,9:44.0,,J. Harden makes 3-pt jump shot from 25 ft,50,71
240,3,9:24.0,G. Harris makes 2-pt jump shot from 21 ft (assist by N. Jokić),,52,71
241,3,9:13.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),52,73
242,3,9:13.0,,Shooting foul by N. Jokić (drawn by C. Capela),52,73
243,3,9:13.0,Denver full timeout,,52,73
244,3,9:13.0,,C. Capela misses free throw 1 of 1,52,73
245,3,9:13.0,Defensive rebound by N. Jokić,,52,73
246,3,8:56.0,N. Jokić makes 2-pt jump shot from 6 ft (assist by W. Chandler),,54,73
247,3,8:44.0,,Shooting foul by G. Harris (drawn by J. Harden),54,73
248,3,8:44.0,,J. Harden makes free throw 1 of 2,54,74
249,3,8:44.0,,J. Harden makes free throw 2 of 2,54,75
250,3,8:23.0,Shooting foul by C. Capela (drawn by W. Chandler),,54,75
251,3,8:23.0,W. Chandler misses free throw 1 of 2,,54,75
252,3,8:23.0,Offensive rebound by Team,,54,75
253,3,8:23.0,W. Chandler misses free throw 2 of 2,,54,75
254,3,8:23.0,,Defensive rebound by J. Harden,54,75
255,3,8:12.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),54,78
256,3,8:11.0,Denver full timeout,,54,78
257,3,7:59.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,56,78
258,3,7:40.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by P. Tucker),56,81
259,3,7:18.0,G. Harris misses 3-pt jump shot from 25 ft,,56,81
260,3,7:15.0,,Defensive rebound by J. Harden,56,81
261,3,6:59.0,,C. Paul makes 2-pt jump shot from 16 ft,56,83
262,3,6:42.0,W. Barton misses 3-pt jump shot from 25 ft,,56,83
263,3,6:41.0,,Defensive rebound by C. Capela,56,83
264,3,6:31.0,,J. Harden misses 3-pt jump shot from 26 ft,56,83
265,3,6:30.0,Defensive rebound by J. Murray,,56,83
266,3,6:28.0,Shooting foul by C. Paul (drawn by W. Barton),,56,83
267,3,6:28.0,W. Barton makes free throw 1 of 2,,57,83
268,3,6:28.0,,E. Gordon enters the game for C. Paul,57,83
269,3,6:28.0,T. Craig enters the game for N. Jokić,,57,83
270,3,6:28.0,W. Barton makes free throw 2 of 2,,58,83
271,3,6:16.0,,C. Capela misses 2-pt hook shot from 5 ft,58,83
272,3,6:15.0,Defensive rebound by W. Chandler,,58,83
273,3,5:56.0,W. Barton misses 2-pt hook shot from 1 ft,,58,83
274,3,5:55.0,,Defensive rebound by P. Tucker,58,83
275,3,5:33.0,,J. Harden misses 3-pt jump shot from 25 ft,58,83
276,3,5:32.0,,Offensive rebound by C. Capela,58,83
277,3,5:30.0,,Shooting foul by W. Barton (drawn by C. Capela),58,83
278,3,5:30.0,,C. Capela makes free throw 1 of 2,58,84
279,3,5:30.0,,R. Anderson enters the game for P. Tucker,58,84
280,3,5:30.0,,C. Capela misses free throw 2 of 2,58,84
281,3,5:28.0,Defensive rebound by W. Chandler,,58,84
282,3,5:15.0,J. Murray misses 2-pt layup from 1 ft,,58,84
283,3,5:12.0,,Defensive rebound by C. Capela,58,84
284,3,5:06.0,,J. Harden makes 2-pt layup from 1 ft,58,86
285,3,5:04.0,Denver full timeout,,58,86
286,3,5:04.0,M. Morris enters the game for W. Barton,,58,86
287,3,5:04.0,J. Hernangómez enters the game for G. Harris,,58,86
288,3,5:04.0,T. Lyles enters the game for W. Chandler,,58,86
289,3,5:04.0,M. Beasley enters the game for J. Murray,,58,86
290,3,4:41.0,T. Lyles makes 2-pt jump shot from 12 ft,,60,86
291,3,4:28.0,,Offensive foul by J. Harden (drawn by T. Craig),60,86
292,3,4:28.0,,Turnover by J. Harden (offensive foul),60,86
293,3,4:14.0,T. Lyles makes 2-pt jump shot from 13 ft,,62,86
294,3,3:51.0,,Shooting foul by T. Craig (drawn by J. Harden),62,86
295,3,3:51.0,,J. Harden misses free throw 1 of 2,62,86
296,3,3:51.0,,Offensive rebound by Team,62,86
297,3,3:51.0,,G. Green enters the game for L. Mbah a Moute,62,86
298,3,3:51.0,,J. Harden makes free throw 2 of 2,62,87
299,3,3:39.0,T. Craig misses 2-pt jump shot from 10 ft,,62,87
300,3,3:38.0,,Defensive rebound by C. Capela,62,87
301,3,3:31.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),62,90
302,3,3:18.0,M. Beasley makes 2-pt dunk at rim (assist by M. Morris),,64,90
303,3,3:12.0,,Turnover by J. Harden (bad pass; steal by M. Morris),64,90
304,3,3:09.0,M. Morris makes 2-pt layup at rim (assist by J. Hernangómez),,66,90
305,3,2:48.0,,J. Harden misses 3-pt jump shot from 25 ft,66,90
306,3,2:48.0,Defensive rebound by J. Hernangómez,,66,90
307,3,2:38.0,M. Beasley misses 3-pt jump shot from 25 ft,,66,90
308,3,2:38.0,,Defensive rebound by R. Anderson,66,90
309,3,2:26.0,,Turnover by J. Harden (bad pass; steal by J. Hernangómez),66,90
310,3,2:20.0,T. Lyles makes 2-pt dunk from 1 ft (assist by M. Beasley),,68,90
311,3,2:05.0,,E. Gordon misses 2-pt jump shot from 14 ft,68,90
312,3,2:04.0,,Offensive rebound by C. Capela,68,90
313,3,2:04.0,,Shooting foul by T. Lyles (drawn by C. Capela),68,90
314,3,2:04.0,,C. Capela makes free throw 1 of 2,68,91
315,3,2:04.0,,C. Paul enters the game for J. Harden,68,91
316,3,2:04.0,,C. Capela makes free throw 2 of 2,68,92
317,3,1:47.0,T. Lyles misses 2-pt layup from 1 ft,,68,92
318,3,1:45.0,,Defensive rebound by C. Capela,68,92
319,3,1:37.0,,C. Capela misses 2-pt hook shot from 3 ft,68,92
320,3,1:35.0,Defensive rebound by J. Hernangómez,,68,92
321,3,1:31.0,,T. Black enters the game for C. Capela,68,92
322,3,1:16.0,T. Lyles makes 2-pt hook shot from 11 ft,,70,92
323,3,1:02.0,,Personal foul by M. Morris (drawn by C. Paul),70,92
324,3,1:02.0,,C. Paul makes free throw 1 of 2,70,93
325,3,1:02.0,,C. Paul makes free throw 2 of 2,70,94
326,3,0:46.0,T. Lyles misses 2-pt jump shot from 14 ft,,70,94
327,3,0:42.0,Offensive rebound by T. Craig,,70,94
328,3,0:41.0,J. Hernangómez misses 2-pt layup from 1 ft,,70,94
329,3,0:41.0,,Defensive rebound by T. Black,70,94
330,3,0:28.0,,C. Paul misses 3-pt jump shot from 24 ft,70,94
331,3,0:26.0,Defensive rebound by T. Lyles,,70,94
332,3,0:22.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,70,94
333,3,0:21.0,,Defensive rebound by T. Black,70,94
334,3,0:00.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),70,97
335,4,11:36.0,M. Beasley misses 2-pt layup from 2 ft,,70,97
336,4,11:35.0,,Defensive rebound by C. Capela,70,97
337,4,11:30.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),70,100
338,4,11:18.0,M. Morris makes 2-pt layup from 1 ft,,72,100
339,4,11:04.0,,E. Gordon misses 3-pt jump shot from 25 ft,72,100
340,4,11:01.0,Defensive rebound by T. Craig,,72,100
341,4,10:55.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,72,100
342,4,10:54.0,,Defensive rebound by E. Gordon,72,100
343,4,10:37.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by C. Paul),72,103
344,4,10:29.0,T. Lyles makes 2-pt layup from 1 ft,,74,103
345,4,10:06.0,,Shooting foul by J. Hernangómez (drawn by C. Paul),74,103
346,4,10:06.0,,C. Paul makes free throw 1 of 3,74,104
347,4,10:06.0,,C. Paul makes free throw 2 of 3,74,105
348,4,10:06.0,,C. Paul makes free throw 3 of 3,74,106
349,4,9:56.0,M. Beasley makes 2-pt jump shot from 17 ft (assist by M. Morris),,76,106
350,4,9:38.0,,G. Green makes 3-pt jump shot from 23 ft (assist by E. Gordon),76,109
351,4,9:19.0,T. Craig misses 2-pt layup from 2 ft (block by G. Green),,76,109
352,4,9:18.0,,Defensive rebound by C. Capela,76,109
353,4,8:59.0,,C. Paul makes 2-pt jump shot from 18 ft,76,111
354,4,8:58.0,Denver full timeout,,76,111
355,4,8:58.0,,T. Black enters the game for C. Paul,76,111
356,4,8:58.0,,M. Brown enters the game for E. Gordon,76,111
357,4,8:58.0,,P. Tucker enters the game for C. Capela,76,111
358,4,8:32.0,T. Craig makes 2-pt jump shot from 20 ft (assist by M. Morris),,78,111
359,4,8:19.0,,G. Green misses 3-pt jump shot from 25 ft,78,111
360,4,8:17.0,Defensive rebound by J. Hernangómez,,78,111
361,4,8:08.0,T. Lyles makes 2-pt layup from 1 ft (assist by M. Morris),,80,111
362,4,7:53.0,,Turnover by T. Black (turnover),80,111
363,4,7:40.0,Shooting foul by M. Brown (drawn by T. Lyles),,80,111
364,4,7:40.0,T. Lyles makes free throw 1 of 2,,81,111
365,4,7:40.0,T. Lyles makes free throw 2 of 2,,82,111
366,4,7:19.0,,M. Brown misses 2-pt hook shot from 2 ft,82,111
367,4,7:16.0,Defensive rebound by M. Morris,,82,111
368,4,7:00.0,T. Craig makes 2-pt layup at rim (assist by T. Lyles),,84,111
369,4,6:42.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Anderson),84,114
370,4,6:28.0,Shooting foul by G. Green (drawn by T. Lyles),,84,114
371,4,6:28.0,,Technical foul by G. Green,84,114
372,4,6:28.0,M. Beasley makes technical free throw,,85,114
373,4,6:28.0,T. Lyles makes free throw 1 of 2,,86,114
374,4,6:28.0,T. Lyles makes free throw 2 of 2,,87,114
375,4,6:14.0,,T. Black makes 2-pt layup at rim (assist by M. Brown),87,116
376,4,6:00.0,M. Morris makes 2-pt layup from 1 ft,,89,116
377,4,5:51.0,,Shooting foul by T. Lyles (drawn by G. Green),89,116
378,4,5:51.0,,G. Green makes free throw 1 of 2,89,117
379,4,5:51.0,,G. Green makes free throw 2 of 2,89,118
380,4,5:33.0,T. Craig misses 2-pt layup at rim (block by T. Black),,89,118
381,4,5:32.0,,Defensive rebound by M. Brown,89,118
382,4,5:31.0,,Turnover by M. Brown (bad pass; steal by M. Morris),89,118
383,4,5:27.0,T. Craig misses 2-pt jump shot from 8 ft,,89,118
384,4,5:27.0,,Defensive rebound by Team,89,118
385,4,5:22.0,,P. Tucker misses 3-pt jump shot from 22 ft,89,118
386,4,5:19.0,Defensive rebound by Team,,89,118
387,4,5:08.0,T. Lyles misses 3-pt jump shot from 26 ft,,89,118
388,4,5:06.0,,Defensive rebound by T. Black,89,118
389,4,4:57.0,,G. Green misses 2-pt layup from 1 ft,89,118
390,4,4:57.0,,Offensive rebound by Team,89,118
391,4,4:52.0,,T. Black makes 2-pt dunk at rim (assist by M. Brown),89,120
