,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
187,2,3:52.0,C. McCollum makes free throw 2 of 2,,43,44
188,2,3:46.0,,Turnover by R. Westbrook (bad pass),43,44
189,2,3:34.0,C. McCollum misses 3-pt jump shot from 24 ft,,43,44
190,2,3:32.0,,Defensive rebound by P. George,43,44
191,2,3:25.0,,P. George makes 2-pt jump shot from 4 ft,43,46
192,2,3:04.0,Shooting foul by S. Adams (drawn by J. Nurkić),,43,46
193,2,3:04.0,J. Nurkić makes 2-pt hook shot from 14 ft,,45,46
194,2,3:04.0,J. Nurkić misses free throw 1 of 1,,45,46
195,2,3:03.0,,Defensive rebound by R. Westbrook,45,46
196,2,2:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,45,46
197,2,2:53.0,,Offensive rebound by Team,45,46
198,2,2:53.0,Loose ball foul by J. Nurkić (drawn by S. Adams),,45,46
199,2,2:50.0,,R. Westbrook makes 2-pt jump shot from 17 ft (assist by S. Adams),45,48
200,2,2:23.0,J. Nurkić makes 2-pt jump shot from 14 ft (assist by S. Napier),,47,48
201,2,2:11.0,,R. Westbrook misses 2-pt jump shot from 14 ft,47,48
202,2,2:07.0,Defensive rebound by A. Aminu,,47,48
203,2,1:58.0,C. McCollum misses 3-pt jump shot from 23 ft,,47,48
204,2,1:56.0,J. Nurkić misses 2-pt jump shot from 2 ft (block by R. Westbrook),,47,48
205,2,1:56.0,Offensive rebound by J. Nurkić,,47,48
206,2,1:55.0,Offensive rebound by J. Nurkić,,47,48
207,2,1:53.0,J. Nurkić misses 2-pt hook shot from 2 ft,,47,48
208,2,1:51.0,,Defensive rebound by C. Anthony,47,48
209,2,1:45.0,,R. Westbrook makes 2-pt jump shot from 13 ft (assist by P. George),47,50
210,2,1:30.0,J. Nurkić misses 2-pt jump shot from 19 ft,,47,50
211,2,1:27.0,,Defensive rebound by C. Anthony,47,50
212,2,1:11.0,,C. Anthony misses 3-pt jump shot from 24 ft,47,50
213,2,1:08.0,Defensive rebound by J. Nurkić,,47,50
214,2,1:02.0,S. Napier makes 3-pt jump shot from 25 ft,,50,50
215,2,0:39.0,,Turnover by C. Anthony (bad pass),50,50
216,2,0:39.0,P. Connaughton enters the game for S. Napier,,50,50
217,2,0:38.0,Personal block foul by T. Ferguson (drawn by C. McCollum),,50,50
218,2,0:38.0,C. McCollum makes free throw 1 of 2,,51,50
219,2,0:38.0,,Á. Abrines enters the game for T. Ferguson,51,50
220,2,0:38.0,C. McCollum makes free throw 2 of 2,,52,50
221,2,0:30.0,,P. George misses 3-pt jump shot from 25 ft,52,50
222,2,0:27.0,Defensive rebound by J. Nurkić,,52,50
223,2,0:27.0,Personal foul by P. George (drawn by J. Nurkić),,52,50
224,2,0:27.0,J. Nurkić makes free throw 1 of 2,,53,50
225,2,0:27.0,J. Nurkić makes free throw 2 of 2,,54,50
226,2,0:07.0,,R. Westbrook misses 3-pt jump shot from 25 ft,54,50
227,2,0:04.0,Defensive rebound by C. McCollum,,54,50
228,2,0:01.0,C. McCollum misses 2-pt jump shot from 6 ft,,54,50
229,2,0:01.0,Offensive rebound by Team,,54,50
230,3,11:46.0,E. Turner makes 2-pt jump shot from 5 ft,,56,50
231,3,11:27.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by R. Westbrook),56,53
232,3,11:08.0,Turnover by E. Turner (bad pass),,56,53
233,3,10:57.0,,R. Westbrook makes 2-pt jump shot from 13 ft,56,55
234,3,10:44.0,C. McCollum misses 2-pt jump shot from 14 ft,,56,55
235,3,10:41.0,,Defensive rebound by P. George,56,55
236,3,10:37.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),56,57
237,3,10:16.0,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),,58,57
238,3,10:07.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),58,60
239,3,9:56.0,Offensive foul by J. Nurkić (drawn by P. George),,58,60
240,3,9:56.0,Turnover by J. Nurkić (offensive foul),,58,60
241,3,9:47.0,,Offensive foul by S. Adams (drawn by A. Aminu),58,60
242,3,9:47.0,,Turnover by S. Adams (offensive foul),58,60
243,3,9:32.0,J. Nurkić makes 2-pt dunk at rim (assist by C. McCollum),,60,60
244,3,9:22.0,,R. Westbrook misses 2-pt jump shot from 4 ft,60,60
245,3,9:19.0,,Offensive rebound by S. Adams,60,60
246,3,9:17.0,,S. Adams misses 2-pt layup from 1 ft,60,60
247,3,9:13.0,,Offensive rebound by S. Adams,60,60
248,3,9:13.0,,S. Adams misses 2-pt layup at rim,60,60
249,3,9:13.0,,Offensive rebound by S. Adams,60,60
250,3,9:11.0,,S. Adams makes 2-pt layup at rim,60,62
251,3,9:01.0,A. Aminu makes 2-pt dunk from 1 ft (assist by E. Turner),,62,62
252,3,8:44.0,,C. Anthony misses 3-pt jump shot from 24 ft,62,62
253,3,8:44.0,Defensive rebound by S. Napier,,62,62
254,3,8:31.0,C. McCollum makes 2-pt layup from 1 ft,,64,62
255,3,8:13.0,,R. Westbrook misses 2-pt layup at rim,64,62
256,3,8:08.0,Defensive rebound by C. McCollum,,64,62
257,3,8:04.0,C. McCollum makes 2-pt jump shot from 19 ft,,66,62
258,3,8:02.0,,Oklahoma City full timeout,66,62
259,3,7:55.0,,Personal foul by E. Turner (drawn by C. Anthony),66,62
260,3,7:43.0,,Shooting foul by J. Nurkić (drawn by R. Westbrook),66,62
261,3,7:43.0,,R. Westbrook misses free throw 1 of 2,66,62
262,3,7:43.0,,Offensive rebound by Team,66,62
263,3,7:43.0,,R. Westbrook misses free throw 2 of 2,66,62
264,3,7:40.0,Defensive rebound by J. Nurkić,,66,62
265,3,7:32.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by C. McCollum),,69,62
266,3,7:11.0,,P. George misses 3-pt jump shot from 22 ft,69,62
267,3,7:08.0,Defensive rebound by S. Napier,,69,62
268,3,7:00.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,72,62
269,3,6:40.0,,Turnover by P. George (bad pass; steal by S. Napier),72,62
270,3,6:20.0,A. Aminu misses 3-pt jump shot from 23 ft,,72,62
271,3,6:17.0,Offensive rebound by A. Aminu,,72,62
272,3,6:16.0,A. Aminu misses 2-pt jump shot from 5 ft,,72,62
273,3,6:13.0,,Defensive rebound by C. Anthony,72,62
274,3,6:05.0,,C. Anthony makes 2-pt jump shot from 16 ft,72,64
275,3,5:43.0,Turnover by C. McCollum (step out of bounds),,72,64
276,3,5:43.0,,J. Huestis enters the game for P. George,72,64
277,3,5:30.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by R. Westbrook),72,66
278,3,5:14.0,Personal foul by C. Anthony (drawn by A. Aminu),,72,66
279,3,5:14.0,P. Connaughton enters the game for S. Napier,,72,66
280,3,5:02.0,E. Turner makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,75,66
281,3,4:46.0,,C. Anthony misses 2-pt jump shot from 11 ft,75,66
282,3,4:44.0,Defensive rebound by J. Nurkić,,75,66
283,3,4:33.0,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Turner),,77,66
284,3,4:26.0,,Shooting foul by J. Nurkić (drawn by S. Adams),77,66
285,3,4:26.0,,S. Adams makes free throw 1 of 2,77,67
286,3,4:26.0,,Á. Abrines enters the game for T. Ferguson,77,67
287,3,4:26.0,E. Davis enters the game for E. Turner,,77,67
288,3,4:26.0,Z. Collins enters the game for J. Nurkić,,77,67
289,3,4:26.0,,S. Adams makes free throw 2 of 2,77,68
290,3,4:14.0,C. McCollum makes 2-pt jump shot from 13 ft (assist by Z. Collins),,79,68
291,3,3:59.0,,Á. Abrines misses 3-pt jump shot from 24 ft,79,68
292,3,3:57.0,,Offensive rebound by Team,79,68
293,3,3:57.0,Loose ball foul by A. Aminu (drawn by R. Westbrook),,79,68
294,3,3:53.0,,Turnover by R. Westbrook (bad pass; steal by A. Aminu),79,68
295,3,3:39.0,C. McCollum makes 2-pt jump shot from 17 ft,,81,68
296,3,3:25.0,,Shooting block foul by P. Connaughton (drawn by R. Westbrook),81,68
297,3,3:25.0,Portland full timeout,,81,68
298,3,3:25.0,,P. Patterson enters the game for S. Adams,81,68
299,3,3:25.0,,R. Westbrook makes free throw 1 of 2,81,69
300,3,3:25.0,,R. Westbrook misses free throw 2 of 2,81,69
301,3,3:23.0,Defensive rebound by Z. Collins,,81,69
302,3,3:07.0,A. Aminu misses 2-pt jump shot from 17 ft,,81,69
303,3,3:02.0,,Defensive rebound by R. Westbrook,81,69
304,3,2:56.0,,R. Westbrook misses 2-pt layup at rim,81,69
305,3,2:53.0,,Offensive rebound by R. Westbrook,81,69
306,3,2:53.0,,R. Westbrook misses 2-pt layup at rim,81,69
307,3,2:53.0,,Offensive rebound by R. Westbrook,81,69
308,3,2:52.0,,R. Westbrook makes 2-pt layup at rim,81,71
309,3,2:35.0,A. Aminu misses 3-pt jump shot from 26 ft,,81,71
310,3,2:35.0,Offensive rebound by E. Davis,,81,71
311,3,2:27.0,C. McCollum misses 2-pt jump shot from 20 ft,,81,71
312,3,2:25.0,,Defensive rebound by R. Westbrook,81,71
313,3,2:21.0,,R. Westbrook makes 3-pt jump shot from 24 ft,81,74
314,3,1:58.0,C. McCollum makes 2-pt jump shot from 9 ft,,83,74
315,3,1:39.0,,C. Anthony makes 2-pt jump shot from 15 ft (assist by Á. Abrines),83,76
316,3,1:23.0,C. McCollum makes 2-pt jump shot from 3 ft,,85,76
317,3,1:11.0,,R. Westbrook misses 2-pt jump shot from 15 ft,85,76
318,3,1:08.0,Defensive rebound by Z. Collins,,85,76
319,3,0:46.0,Z. Collins misses 2-pt jump shot from 17 ft,,85,76
320,3,0:45.0,Offensive rebound by Team,,85,76
321,3,0:45.0,Turnover by Team (shot clock),,85,76
322,3,0:45.0,,J. Grant enters the game for C. Anthony,85,76
323,3,0:45.0,,R. Felton enters the game for Á. Abrines,85,76
324,3,0:45.0,S. Napier enters the game for A. Aminu,,85,76
325,3,0:30.0,,R. Westbrook misses 3-pt jump shot from 25 ft,85,76
326,3,0:27.0,Defensive rebound by S. Napier,,85,76
327,3,0:07.0,C. McCollum makes 3-pt jump shot from 26 ft,,88,76
328,3,0:01.0,,Turnover by R. Westbrook (bad pass; steal by Z. Collins),88,76
329,3,0:00.0,Z. Collins misses 3-pt jump shot from 73 ft,,88,76
330,3,0:00.0,Offensive rebound by Team,,88,76
331,4,11:46.0,,P. Patterson misses 2-pt hook shot from 6 ft,88,76
332,4,11:42.0,Defensive rebound by S. Napier,,88,76
333,4,11:34.0,M. Harkless makes 2-pt layup from 2 ft (assist by S. Napier),,90,76
334,4,11:34.0,,Violation by J. Grant (def goaltending),90,76
335,4,11:34.0,Shooting foul by R. Felton (drawn by M. Harkless),,90,76
336,4,11:34.0,M. Harkless makes free throw 1 of 1,,91,76
337,4,11:14.0,,J. Huestis misses 2-pt layup at rim,91,76
338,4,11:12.0,Defensive rebound by E. Davis,,91,76
339,4,10:53.0,Shooting foul by J. Grant (drawn by S. Napier),,91,76
340,4,10:53.0,S. Napier makes free throw 1 of 2,,92,76
341,4,10:53.0,,P. George enters the game for J. Huestis,92,76
342,4,10:53.0,S. Napier makes free throw 2 of 2,,93,76
343,4,10:46.0,,Shooting foul by E. Davis (drawn by R. Felton),93,76
344,4,10:46.0,,R. Felton misses free throw 1 of 2,93,76
345,4,10:46.0,,Offensive rebound by Team,93,76
346,4,10:46.0,,R. Felton makes free throw 2 of 2,93,77
347,4,10:30.0,,S. Adams enters the game for P. Patterson,93,77
348,4,10:26.0,S. Napier makes 3-pt jump shot from 26 ft,,96,77
349,4,10:08.0,,J. Grant misses 2-pt layup from 1 ft,96,77
350,4,10:06.0,Defensive rebound by E. Davis,,96,77
351,4,9:56.0,S. Napier misses 3-pt jump shot from 23 ft,,96,77
352,4,9:53.0,,Defensive rebound by S. Adams,96,77
353,4,9:44.0,,R. Felton misses 2-pt layup from 1 ft (block by E. Davis),96,77
354,4,9:41.0,,Offensive rebound by S. Adams,96,77
355,4,9:41.0,,S. Adams makes 2-pt dunk from 1 ft,96,79
356,4,9:22.0,Shooting foul by P. George (drawn by S. Napier),,96,79
357,4,9:22.0,S. Napier makes free throw 1 of 2,,97,79
358,4,9:22.0,S. Napier makes free throw 2 of 2,,98,79
359,4,9:08.0,,R. Felton misses 3-pt jump shot from 22 ft,98,79
360,4,9:05.0,Defensive rebound by Team,,98,79
361,4,8:46.0,Turnover by P. Connaughton (step out of bounds),,98,79
362,4,8:36.0,,P. George misses 2-pt jump shot from 14 ft,98,79
363,4,8:33.0,Defensive rebound by M. Harkless,,98,79
364,4,8:20.0,P. Connaughton misses 3-pt jump shot from 23 ft,,98,79
365,4,8:19.0,Offensive rebound by Team,,98,79
366,4,8:19.0,,R. Westbrook enters the game for T. Ferguson,98,79
367,4,8:05.0,S. Napier makes 2-pt jump shot from 21 ft (assist by E. Davis),,100,79
368,4,7:49.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by R. Westbrook),100,82
369,4,7:24.0,Z. Collins makes 2-pt layup from 1 ft,,102,82
370,4,7:16.0,,Shooting foul by E. Davis (drawn by S. Adams),102,82
371,4,7:16.0,,S. Adams makes free throw 1 of 2,102,83
372,4,7:16.0,,C. Anthony enters the game for J. Grant,102,83
373,4,7:16.0,,S. Adams makes free throw 2 of 2,102,84
374,4,7:03.0,M. Harkless makes 2-pt layup from 1 ft (assist by Z. Collins),,104,84
375,4,6:45.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),104,87
376,4,6:20.0,Z. Collins makes 2-pt dunk from 1 ft (assist by M. Harkless),,106,87
377,4,6:19.0,,Oklahoma City full timeout,106,87
378,4,6:19.0,C. McCollum enters the game for S. Napier,,106,87
379,4,6:19.0,A. Aminu enters the game for Z. Collins,,106,87
380,4,6:09.0,,R. Felton makes 2-pt jump shot from 5 ft,106,89
381,4,5:47.0,A. Aminu misses 3-pt jump shot from 25 ft,,106,89
382,4,5:45.0,,Defensive rebound by C. Anthony,106,89
383,4,5:40.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),106,92
384,4,5:19.0,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),,108,92
385,4,5:01.0,,R. Westbrook misses 2-pt jump shot from 16 ft,108,92
386,4,4:58.0,Defensive rebound by P. Connaughton,,108,92
387,4,4:39.0,E. Davis misses 2-pt layup from 2 ft,,108,92
