,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
69,1,4:35.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by A. Aminu),,15,13
70,1,4:16.0,,D. Booker misses 2-pt jump shot from 2 ft (block by D. Lillard),15,13
71,1,4:16.0,,Offensive rebound by D. Booker,15,13
72,1,4:13.0,,D. Booker makes 2-pt layup from 2 ft,15,15
73,1,3:58.0,D. Lillard makes 2-pt jump shot from 15 ft,,17,15
74,1,3:47.0,,Personal foul by S. Napier (drawn by D. Booker),17,15
75,1,3:47.0,,M. Chriss enters the game for T. Chandler,17,15
76,1,3:47.0,C. Swanigan enters the game for A. Aminu,,17,15
77,1,3:47.0,E. Davis enters the game for J. Nurkić,,17,15
78,1,3:33.0,,D. Booker makes 2-pt jump shot from 12 ft,17,17
79,1,3:17.0,Personal foul by T. Ulis (drawn by E. Davis),,17,17
80,1,3:17.0,Portland full timeout,,17,17
81,1,3:17.0,,E. Bledsoe enters the game for T. Ulis,17,17
82,1,3:17.0,,D. Bender enters the game for J. Jackson,17,17
83,1,3:10.0,C. Swanigan misses 2-pt hook shot from 5 ft,,17,17
84,1,3:08.0,,Defensive rebound by D. Booker,17,17
85,1,3:01.0,,M. Chriss misses 2-pt layup from 1 ft (block by E. Davis),17,17
86,1,2:57.0,Defensive rebound by S. Napier,,17,17
87,1,2:41.0,D. Lillard makes 2-pt layup at rim,,19,17
88,1,2:24.0,,T. Warren misses 2-pt jump shot from 12 ft,19,17
89,1,2:20.0,Defensive rebound by E. Davis,,19,17
90,1,2:14.0,D. Lillard misses 2-pt layup from 2 ft (block by M. Chriss),,19,17
91,1,2:14.0,Offensive rebound by Team,,19,17
92,1,2:14.0,,T. Daniels enters the game for D. Booker,19,17
93,1,2:14.0,M. Harkless enters the game for D. Lillard,,19,17
94,1,2:06.0,M. Harkless misses 2-pt layup from 3 ft,,19,17
95,1,2:04.0,Offensive rebound by C. Swanigan,,19,17
96,1,2:02.0,C. Swanigan misses 2-pt dunk from 2 ft,,19,17
97,1,2:02.0,Offensive rebound by E. Davis,,19,17
98,1,1:58.0,E. Davis makes 2-pt layup from 1 ft,,21,17
99,1,1:38.0,,Turnover by E. Bledsoe (lost ball; steal by C. Swanigan),21,17
100,1,1:31.0,S. Napier makes 3-pt jump shot from 26 ft (assist by C. Swanigan),,24,17
101,1,1:20.0,,T. Daniels misses 3-pt jump shot from 25 ft,24,17
102,1,1:18.0,Defensive rebound by C. Swanigan,,24,17
103,1,1:05.0,E. Davis misses 2-pt layup from 2 ft,,24,17
104,1,1:03.0,Offensive rebound by Team,,24,17
105,1,0:51.0,P. Connaughton makes 2-pt jump shot from 16 ft,,26,17
106,1,0:37.0,,E. Bledsoe makes 2-pt layup at rim,26,19
107,1,0:33.0,S. Napier makes 3-pt jump shot from 28 ft,,29,19
108,1,0:26.0,,Personal foul by S. Napier (drawn by E. Bledsoe),29,19
109,1,0:26.0,,E. Bledsoe makes free throw 1 of 2,29,20
110,1,0:26.0,,J. Jackson enters the game for M. Chriss,29,20
111,1,0:26.0,,E. Bledsoe makes free throw 2 of 2,29,21
112,1,0:26.0,D. Lillard enters the game for C. Swanigan,,29,21
113,1,0:02.0,S. Napier misses 2-pt layup from 2 ft (block by D. Bender),,29,21
114,1,0:02.0,C. Swanigan enters the game for D. Lillard,,29,21
115,1,0:01.0,Offensive rebound by M. Harkless,,29,21
116,1,0:01.0,Turnover by Team (shot clock),,29,21
117,2,11:46.0,,D. Bender misses 2-pt jump shot from 6 ft,29,21
118,2,11:46.0,,Offensive rebound by D. Bender,29,21
119,2,11:43.0,,D. Bender misses 2-pt layup from 4 ft,29,21
120,2,11:43.0,Defensive rebound by C. Swanigan,,29,21
121,2,11:33.0,Offensive foul by E. Davis (drawn by D. Bender),,29,21
122,2,11:33.0,Turnover by E. Davis (offensive foul),,29,21
123,2,11:17.0,,J. Jackson misses 2-pt jump shot from 20 ft,29,21
124,2,11:09.0,,Offensive rebound by E. Bledsoe,29,21
125,2,11:09.0,,E. Bledsoe makes 2-pt layup at rim,29,23
126,2,10:48.0,C. Swanigan misses 2-pt jump shot from 17 ft,,29,23
127,2,10:45.0,,Defensive rebound by T. Daniels,29,23
128,2,10:40.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,29,23
129,2,10:37.0,Defensive rebound by S. Napier,,29,23
130,2,10:32.0,S. Napier makes 2-pt jump shot from 20 ft,,31,23
131,2,10:14.0,,D. Booker makes 2-pt jump shot from 13 ft,31,25
132,2,9:58.0,P. Connaughton misses 3-pt jump shot from 25 ft,,31,25
133,2,9:55.0,,Defensive rebound by E. Bledsoe,31,25
134,2,9:53.0,,E. Bledsoe makes 2-pt layup at rim,31,27
135,2,9:53.0,,Shooting foul by P. Connaughton (drawn by E. Bledsoe),31,27
136,2,9:53.0,E. Turner enters the game for C. Swanigan,,31,27
137,2,9:53.0,,E. Bledsoe makes free throw 1 of 1,31,28
138,2,9:40.0,E. Turner misses 2-pt jump shot from 10 ft,,31,28
139,2,9:38.0,Offensive rebound by M. Harkless,,31,28
140,2,9:33.0,M. Harkless misses 2-pt layup from 1 ft,,31,28
141,2,9:31.0,,Defensive rebound by D. Bender,31,28
142,2,9:22.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,31,28
143,2,9:19.0,Defensive rebound by E. Turner,,31,28
144,2,9:15.0,E. Turner makes 2-pt jump shot from 8 ft,,33,28
145,2,8:59.0,,D. Booker misses 3-pt jump shot from 24 ft,33,28
146,2,8:56.0,Defensive rebound by E. Davis,,33,28
147,2,8:51.0,Shooting foul by D. Bender (drawn by E. Davis),,33,28
148,2,8:51.0,E. Davis makes free throw 1 of 2,,34,28
149,2,8:51.0,,T. Ulis enters the game for E. Bledsoe,34,28
150,2,8:51.0,E. Davis makes free throw 2 of 2,,35,28
151,2,8:39.0,,J. Jackson misses 2-pt layup from 1 ft,35,28
152,2,8:37.0,Defensive rebound by P. Connaughton,,35,28
153,2,8:27.0,M. Harkless misses 2-pt layup from 2 ft,,35,28
154,2,8:25.0,Offensive rebound by M. Harkless,,35,28
155,2,8:24.0,M. Harkless makes 2-pt layup at rim,,37,28
156,2,8:02.0,,D. Bender misses 3-pt jump shot from 24 ft,37,28
157,2,7:59.0,Defensive rebound by E. Davis,,37,28
158,2,7:46.0,E. Davis misses 2-pt jump shot from 6 ft,,37,28
159,2,7:45.0,,Defensive rebound by D. Bender,37,28
160,2,7:37.0,,T. Ulis misses 2-pt layup from 4 ft,37,28
161,2,7:36.0,Defensive rebound by M. Harkless,,37,28
162,2,7:29.0,M. Harkless makes 2-pt layup from 3 ft,,39,28
163,2,7:29.0,,Phoenix full timeout,39,28
164,2,7:29.0,,T. Chandler enters the game for T. Daniels,39,28
165,2,7:29.0,,T. Warren enters the game for D. Bender,39,28
166,2,7:29.0,D. Lillard enters the game for P. Connaughton,,39,28
167,2,7:29.0,J. Nurkić enters the game for S. Napier,,39,28
168,2,7:29.0,A. Aminu enters the game for E. Davis,,39,28
169,2,7:11.0,,J. Jackson misses 3-pt jump shot from 24 ft,39,28
170,2,7:08.0,Defensive rebound by A. Aminu,,39,28
171,2,6:55.0,D. Lillard misses 3-pt jump shot from 25 ft,,39,28
172,2,6:52.0,,Defensive rebound by J. Jackson,39,28
173,2,6:44.0,,D. Booker misses 2-pt jump shot from 12 ft,39,28
174,2,6:41.0,Defensive rebound by J. Nurkić,,39,28
175,2,6:34.0,E. Turner makes 2-pt jump shot from 12 ft,,41,28
176,2,6:18.0,,D. Booker misses 2-pt layup from 5 ft (block by E. Turner),41,28
177,2,6:18.0,,Offensive rebound by Team,41,28
178,2,6:15.0,,Turnover by T. Ulis (bad pass; steal by D. Lillard),41,28
179,2,6:03.0,E. Turner misses 2-pt jump shot from 17 ft,,41,28
180,2,6:00.0,,Defensive rebound by D. Booker,41,28
181,2,5:43.0,,J. Jackson makes 2-pt layup from 1 ft,41,30
182,2,5:31.0,Shooting foul by T. Warren (drawn by M. Harkless),,41,30
183,2,5:31.0,M. Harkless makes free throw 1 of 2,,42,30
184,2,5:31.0,,E. Bledsoe enters the game for T. Ulis,42,30
185,2,5:31.0,M. Harkless makes free throw 2 of 2,,43,30
186,2,5:10.0,,D. Booker makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),43,32
187,2,4:46.0,J. Nurkić makes 2-pt jump shot from 19 ft (assist by D. Lillard),,45,32
188,2,4:38.0,,E. Bledsoe makes 2-pt layup from 1 ft,45,34
189,2,4:38.0,,Shooting foul by J. Nurkić (drawn by E. Bledsoe),45,34
190,2,4:38.0,,E. Bledsoe makes free throw 1 of 1,45,35
191,2,4:18.0,J. Nurkić misses 2-pt layup from 1 ft,,45,35
192,2,4:13.0,,Defensive rebound by J. Jackson,45,35
193,2,4:09.0,,T. Warren misses 2-pt jump shot from 18 ft,45,35
194,2,3:57.0,Defensive rebound by A. Aminu,,45,35
195,2,3:54.0,D. Lillard makes 3-pt jump shot from 27 ft,,48,35
196,2,3:34.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,48,35
197,2,3:32.0,Defensive rebound by J. Nurkić,,48,35
198,2,3:25.0,J. Nurkić makes 2-pt jump shot from 22 ft (assist by D. Lillard),,50,35
199,2,3:05.0,,Loose ball foul by T. Chandler (drawn by J. Nurkić),50,35
200,2,3:05.0,Portland full timeout,,50,35
201,2,3:04.0,,T. Warren misses 2-pt jump shot from 12 ft,50,35
202,2,3:04.0,Defensive rebound by Team,,50,35
203,2,2:51.0,Turnover by J. Nurkić (bad pass; steal by D. Booker),,50,35
204,2,2:41.0,,J. Jackson misses 2-pt layup from 2 ft,50,35
205,2,2:41.0,,Offensive rebound by Team,50,35
206,2,2:41.0,Loose ball foul by J. Nurkić (drawn by T. Chandler),,50,35
207,2,2:35.0,,D. Booker misses 3-pt jump shot from 24 ft,50,35
208,2,2:32.0,Defensive rebound by A. Aminu,,50,35
209,2,2:27.0,Shooting foul by E. Bledsoe (drawn by D. Lillard),,50,35
210,2,2:27.0,D. Lillard makes free throw 1 of 3,,51,35
211,2,2:27.0,D. Lillard makes free throw 2 of 3,,52,35
212,2,2:27.0,D. Lillard makes free throw 3 of 3,,53,35
213,2,2:07.0,,J. Jackson misses 2-pt layup from 1 ft (block by M. Harkless),53,35
214,2,2:05.0,Personal foul by D. Booker (drawn by J. Nurkić),,53,35
215,2,2:05.0,J. Nurkić misses free throw 1 of 2,,53,35
216,2,2:05.0,Offensive rebound by Team,,53,35
217,2,2:05.0,J. Nurkić makes free throw 2 of 2,,54,35
218,2,2:04.0,Offensive rebound by A. Aminu,,54,35
219,2,1:51.0,Offensive charge foul by T. Chandler (drawn by J. Nurkić),,54,35
220,2,1:51.0,,Turnover by T. Chandler (offensive foul),54,35
221,2,1:42.0,Turnover by E. Turner (turnover),,54,35
222,2,1:22.0,,D. Booker misses 2-pt jump shot from 5 ft,54,35
223,2,1:20.0,Defensive rebound by J. Nurkić,,54,35
224,2,1:01.0,M. Harkless misses 3-pt jump shot from 24 ft,,54,35
225,2,0:58.0,Offensive rebound by A. Aminu,,54,35
226,2,0:56.0,D. Lillard misses 3-pt jump shot from 25 ft,,54,35
227,2,0:56.0,Offensive rebound by A. Aminu,,54,35
228,2,0:50.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),,57,35
229,2,0:34.0,,D. Booker misses 2-pt layup at rim (block by D. Lillard),57,35
230,2,0:30.0,,Offensive rebound by D. Booker,57,35
231,2,0:30.0,,Shooting foul by J. Nurkić (drawn by T. Chandler),57,35
232,2,0:30.0,,T. Chandler misses free throw 1 of 2,57,35
233,2,0:30.0,,Offensive rebound by Team,57,35
234,2,0:30.0,P. Connaughton enters the game for J. Nurkić,,57,35
235,2,0:30.0,,T. Chandler misses free throw 2 of 2,57,35
236,2,0:27.0,Defensive rebound by A. Aminu,,57,35
237,2,0:13.0,D. Lillard misses 2-pt layup from 1 ft (block by E. Bledsoe),,57,35
238,2,0:13.0,Offensive rebound by Team,,57,35
239,2,0:07.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,60,35
240,2,0:00.0,,T. Warren misses 2-pt layup from 1 ft (block by A. Aminu),60,35
241,2,0:00.0,,Offensive rebound by Team,60,35
242,3,11:33.0,,T. Warren misses 3-pt jump shot from 23 ft,60,35
243,3,11:31.0,,Offensive rebound by E. Bledsoe,60,35
244,3,11:23.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,60,35
245,3,11:19.0,Defensive rebound by J. Nurkić,,60,35
246,3,11:04.0,Shooting foul by D. Booker (drawn by E. Turner),,60,35
247,3,11:04.0,E. Turner makes free throw 1 of 2,,61,35
248,3,11:04.0,E. Turner makes free throw 2 of 2,,62,35
249,3,10:42.0,,T. Warren misses 2-pt jump shot from 13 ft,62,35
250,3,10:39.0,,Offensive rebound by T. Warren,62,35
251,3,10:38.0,,T. Warren misses 2-pt layup from 2 ft,62,35
252,3,10:38.0,Defensive rebound by A. Aminu,,62,35
253,3,10:25.0,M. Harkless makes 2-pt layup from 1 ft,,64,35
254,3,10:18.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),64,37
255,3,10:00.0,J. Nurkić misses 2-pt layup from 3 ft,,64,37
256,3,9:57.0,Offensive rebound by D. Lillard,,64,37
257,3,9:56.0,D. Lillard makes 2-pt jump shot from 11 ft,,66,37
258,3,9:49.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by D. Lillard),66,37
259,3,9:49.0,Defensive rebound by J. Nurkić,,66,37
260,3,9:41.0,E. Turner makes 3-pt jump shot from 24 ft (assist by M. Harkless),,69,37
261,3,9:40.0,,Phoenix full timeout,69,37
262,3,9:40.0,,M. Chriss enters the game for T. Warren,69,37
263,3,9:40.0,,T. Daniels enters the game for J. Jackson,69,37
264,3,9:32.0,,Offensive foul by T. Chandler (drawn by E. Turner),69,37
265,3,9:32.0,,Turnover by T. Chandler (offensive foul),69,37
266,3,9:13.0,Turnover by J. Nurkić (bad pass; steal by D. Booker),,69,37
267,3,9:04.0,,D. Booker makes 2-pt layup at rim,69,39
268,3,9:00.0,Shooting foul by T. Chandler (drawn by J. Nurkić),,69,39
269,3,9:00.0,J. Nurkić makes free throw 1 of 2,,70,39
270,3,9:00.0,J. Nurkić makes free throw 2 of 2,,71,39
271,3,8:48.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,71,39
272,3,8:43.0,Defensive rebound by D. Lillard,,71,39
273,3,8:41.0,Personal foul by T. Daniels (drawn by M. Harkless),,71,39
274,3,8:35.0,M. Harkless misses 2-pt hook shot from 3 ft (block by T. Chandler),,71,39
275,3,8:32.0,Offensive rebound by A. Aminu,,71,39
276,3,8:26.0,Turnover by M. Harkless (lost ball; steal by T. Daniels),,71,39
277,3,8:20.0,,T. Daniels misses 3-pt jump shot from 26 ft,71,39
278,3,8:16.0,Defensive rebound by J. Nurkić,,71,39
279,3,8:03.0,A. Aminu makes 2-pt layup from 5 ft,,73,39
280,3,7:47.0,,Turnover by M. Chriss (out of bounds lost ball),73,39
281,3,7:35.0,D. Lillard misses 2-pt layup from 2 ft (block by D. Booker),,73,39
282,3,7:33.0,Offensive rebound by E. Turner,,73,39
283,3,7:33.0,Shooting foul by M. Chriss (drawn by E. Turner),,73,39
284,3,7:33.0,E. Turner misses free throw 1 of 2,,73,39
285,3,7:33.0,Offensive rebound by Team,,73,39
286,3,7:33.0,,T. Ulis enters the game for E. Bledsoe,73,39
287,3,7:33.0,E. Turner makes free throw 2 of 2,,74,39
288,3,7:19.0,,T. Ulis misses 2-pt jump shot from 18 ft,74,39
289,3,7:15.0,Defensive rebound by J. Nurkić,,74,39
290,3,7:00.0,Turnover by E. Turner (traveling),,74,39
291,3,6:48.0,,D. Booker misses 2-pt jump shot from 10 ft,74,39
292,3,6:45.0,Defensive rebound by A. Aminu,,74,39
293,3,6:42.0,Turnover by A. Aminu (bad pass),,74,39
294,3,6:42.0,,Phoenix full timeout,74,39
295,3,6:42.0,,E. Bledsoe enters the game for D. Booker,74,39
296,3,6:29.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,74,39
297,3,6:24.0,,Offensive rebound by M. Chriss,74,39
298,3,6:23.0,,M. Chriss misses 2-pt layup from 1 ft,74,39
299,3,6:23.0,Turnover by J. Nurkić (lost ball; steal by E. Bledsoe),,74,39
300,3,6:23.0,,Turnover by E. Bledsoe (lost ball; steal by J. Nurkić),74,39
301,3,6:17.0,Defensive rebound by J. Nurkić,,74,39
302,3,6:09.0,Personal foul by M. Chriss (drawn by J. Nurkić),,74,39
303,3,6:09.0,J. Nurkić misses free throw 1 of 2,,74,39
304,3,6:09.0,Offensive rebound by Team,,74,39
305,3,6:09.0,,D. Bender enters the game for T. Chandler,74,39
306,3,6:09.0,J. Nurkić makes free throw 2 of 2,,75,39
307,3,6:04.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by T. Ulis),75,42
308,3,5:44.0,M. Harkless misses 2-pt hook shot from 4 ft,,75,42
309,3,5:40.0,,Defensive rebound by E. Bledsoe,75,42
310,3,5:37.0,,Personal foul by M. Harkless (drawn by E. Bledsoe),75,42
311,3,5:37.0,P. Connaughton enters the game for E. Turner,,75,42
312,3,5:29.0,,Shooting foul by D. Lillard (drawn by T. Ulis),75,42
313,3,5:29.0,,T. Ulis misses free throw 1 of 2,75,42
314,3,5:29.0,,Offensive rebound by Team,75,42
315,3,5:29.0,,T. Ulis makes free throw 2 of 2,75,43
316,3,5:11.0,D. Lillard makes 2-pt jump shot from 6 ft,,77,43
317,3,4:55.0,,M. Chriss misses 3-pt jump shot from 27 ft,77,43
318,3,4:50.0,Defensive rebound by M. Harkless,,77,43
319,3,4:40.0,,Loose ball foul by M. Chriss (drawn by J. Nurkić),77,43
320,3,4:40.0,J. Nurkić makes free throw 1 of 2,,78,43
321,3,4:40.0,,T. Warren enters the game for M. Chriss,78,43
322,3,4:40.0,J. Nurkić makes free throw 2 of 2,,79,43
323,3,4:32.0,,E. Bledsoe misses 2-pt layup from 2 ft,79,43
324,3,4:27.0,,Offensive rebound by T. Warren,79,43
325,3,4:27.0,,T. Warren makes 2-pt layup at rim,79,45
326,3,4:15.0,Turnover by J. Nurkić (bad pass; steal by T. Ulis),,79,45
327,3,4:11.0,,Shooting foul by A. Aminu (drawn by D. Bender),79,45
328,3,4:11.0,Portland full timeout,,79,45
329,3,4:11.0,E. Davis enters the game for J. Nurkić,,79,45
330,3,4:11.0,,D. Bender makes free throw 1 of 2,79,46
331,3,4:11.0,,D. Bender makes free throw 2 of 2,79,47
332,3,3:54.0,E. Davis makes 2-pt layup from 3 ft (assist by M. Harkless),,81,47
333,3,3:40.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by T. Ulis),81,50
334,3,3:20.0,E. Davis misses 2-pt jump shot from 5 ft,,81,50
335,3,3:18.0,,Defensive rebound by D. Bender,81,50
336,3,3:15.0,,Shooting foul by P. Connaughton (drawn by T. Warren),81,50
337,3,3:15.0,,T. Warren makes free throw 1 of 2,81,51
338,3,3:15.0,E. Turner enters the game for M. Harkless,,81,51
339,3,3:15.0,,T. Warren makes free throw 2 of 2,81,52
340,3,3:02.0,E. Turner makes 2-pt jump shot from 9 ft,,83,52
341,3,2:48.0,,D. Bender misses 3-pt jump shot from 24 ft,83,52
342,3,2:46.0,Defensive rebound by A. Aminu,,83,52
343,3,2:31.0,D. Lillard misses 2-pt jump shot from 6 ft,,83,52
344,3,2:29.0,Offensive rebound by E. Davis,,83,52
345,3,2:28.0,E. Davis makes 2-pt layup at rim,,85,52
346,3,2:20.0,,Turnover by T. Ulis (bad pass; steal by E. Turner),85,52
347,3,2:16.0,P. Connaughton makes 2-pt layup at rim (assist by E. Turner),,87,52
348,3,1:57.0,,T. Ulis misses 3-pt jump shot from 29 ft,87,52
349,3,1:54.0,Defensive rebound by A. Aminu,,87,52
350,3,1:42.0,P. Connaughton misses 2-pt layup from 2 ft,,87,52
351,3,1:36.0,Offensive rebound by E. Davis,,87,52
352,3,1:36.0,E. Davis makes 2-pt layup at rim,,89,52
353,3,1:20.0,,E. Bledsoe misses 2-pt layup from 3 ft,89,52
354,3,1:18.0,Defensive rebound by E. Davis,,89,52
355,3,1:06.0,E. Turner misses 2-pt jump shot from 5 ft (block by T. Warren),,89,52
356,3,1:05.0,Offensive rebound by Team,,89,52
357,3,1:00.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),,92,52
358,3,0:49.0,,Turnover by T. Warren (traveling),92,52
359,3,0:33.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by D. Lillard),,95,52
360,3,0:26.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,95,55
361,3,0:04.0,D. Lillard makes 3-pt jump shot from 26 ft,,98,55
362,3,0:00.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,98,55
363,3,0:00.0,,Offensive rebound by Team,98,55
364,4,11:37.0,C. Swanigan misses 2-pt layup from 1 ft,,98,55
365,4,11:36.0,Turnover by Team (shot clock),,98,55
366,4,11:35.0,Offensive rebound by Team,,98,55
367,4,11:18.0,,Turnover by E. Bledsoe (bad pass),98,55
368,4,11:00.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by S. Napier),,101,55
369,4,10:43.0,,Turnover by E. Bledsoe (lost ball; steal by J. Layman),101,55
370,4,10:37.0,J. Layman makes 3-pt jump shot from 25 ft (assist by S. Napier),,104,55
371,4,10:36.0,,Phoenix full timeout,104,55
372,4,10:36.0,,A. Peters enters the game for E. Bledsoe,104,55
373,4,10:36.0,,M. Chriss enters the game for T. Warren,104,55
374,4,10:36.0,,D. Jones enters the game for T. Chandler,104,55
375,4,10:36.0,,M. James enters the game for J. Jackson,104,55
376,4,10:36.0,M. Leonard enters the game for E. Davis,,104,55
377,4,10:21.0,,A. Peters makes 3-pt jump shot from 22 ft (assist by M. James),104,58
378,4,10:03.0,P. Connaughton makes 2-pt layup at rim (assist by C. Swanigan),,106,58
379,4,10:03.0,Shooting foul by T. Daniels (drawn by P. Connaughton),,106,58
380,4,10:03.0,P. Connaughton makes free throw 1 of 1,,107,58
381,4,9:47.0,,Turnover by T. Daniels (bad pass; steal by S. Napier),107,58
382,4,9:41.0,P. Connaughton misses 3-pt jump shot from 22 ft,,107,58
383,4,9:40.0,,Defensive rebound by Team,107,58
384,4,9:40.0,Loose ball foul by C. Swanigan (drawn by A. Peters),,107,58
385,4,9:28.0,,M. James misses 2-pt jump shot from 10 ft,107,58
386,4,9:26.0,Defensive rebound by C. Swanigan,,107,58
387,4,9:06.0,S. Napier misses 2-pt layup from 4 ft (block by A. Peters),,107,58
388,4,9:02.0,,Defensive rebound by A. Peters,107,58
