,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
184,2,4:29.0,,D. Gallinari misses 2-pt jump shot from 16 ft (block by A. Aminu),47,42
185,2,4:25.0,Defensive rebound by J. Nurkić,,47,42
186,2,4:21.0,,T. Wallace enters the game for M. Teodosić,47,42
187,2,4:05.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,50,42
188,2,3:53.0,,L. Williams makes 2-pt jump shot from 14 ft,50,44
189,2,3:41.0,Personal foul by L. Williams (drawn by E. Turner),,50,44
190,2,3:33.0,D. Lillard misses 3-pt jump shot from 28 ft,,50,44
191,2,3:30.0,,Defensive rebound by D. Jordan,50,44
192,2,3:19.0,,Turnover by T. Wallace (lost ball; steal by D. Lillard),50,44
193,2,3:14.0,S. Napier misses 3-pt jump shot from 27 ft,,50,44
194,2,3:07.0,,Defensive rebound by W. Johnson,50,44
195,2,2:55.0,,D. Gallinari makes 2-pt dunk from 1 ft (assist by W. Johnson),50,46
196,2,2:53.0,Portland full timeout,,50,46
197,2,2:53.0,C. McCollum enters the game for S. Napier,,50,46
198,2,2:37.0,Personal foul by W. Johnson (drawn by D. Lillard),,50,46
199,2,2:37.0,D. Lillard makes free throw 1 of 2,,51,46
200,2,2:37.0,D. Lillard makes free throw 2 of 2,,52,46
201,2,2:24.0,,D. Gallinari misses 2-pt jump shot from 19 ft,52,46
202,2,2:21.0,Defensive rebound by C. McCollum,,52,46
203,2,2:09.0,C. McCollum misses 2-pt layup from 3 ft (block by W. Johnson),,52,46
204,2,2:09.0,Offensive rebound by Team,,52,46
205,2,2:01.0,C. McCollum misses 3-pt jump shot from 25 ft,,52,46
206,2,1:59.0,,Defensive rebound by D. Gallinari,52,46
207,2,1:45.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by D. Gallinari),52,49
208,2,1:35.0,A. Aminu misses 3-pt jump shot from 26 ft,,52,49
209,2,1:29.0,Offensive rebound by C. McCollum,,52,49
210,2,1:28.0,C. McCollum makes 2-pt layup from 1 ft,,54,49
211,2,1:02.0,,L. Williams misses 2-pt jump shot from 2 ft,54,49
212,2,1:00.0,Defensive rebound by A. Aminu,,54,49
213,2,0:46.0,Turnover by A. Aminu (turnover),,54,49
214,2,0:36.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by L. Williams),54,51
215,2,0:31.0,C. McCollum misses 2-pt layup from 1 ft (block by W. Johnson),,54,51
216,2,0:31.0,Offensive rebound by Team,,54,51
217,2,0:31.0,Offensive foul by E. Turner (drawn by L. Williams),,54,51
218,2,0:31.0,Turnover by E. Turner (offensive foul),,54,51
219,2,0:31.0,P. Connaughton enters the game for E. Turner,,54,51
220,2,0:13.0,,L. Williams misses 2-pt jump shot from 17 ft (block by D. Lillard),54,51
221,2,0:09.0,Defensive rebound by D. Lillard,,54,51
222,2,0:00.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,56,51
223,3,11:42.0,,M. Teodosić misses 2-pt jump shot from 18 ft,56,51
224,3,11:40.0,Defensive rebound by J. Nurkić,,56,51
225,3,11:31.0,A. Aminu misses 3-pt jump shot from 26 ft,,56,51
226,3,11:27.0,,Defensive rebound by D. Jordan,56,51
227,3,11:18.0,,D. Gallinari misses 3-pt jump shot from 26 ft,56,51
228,3,11:15.0,,Offensive rebound by D. Jordan,56,51
229,3,11:12.0,,D. Gallinari makes 2-pt layup at rim (assist by D. Jordan),56,53
230,3,10:58.0,Def 3 sec tech foul by M. Teodosić,,56,53
231,3,10:58.0,D. Lillard makes technical free throw,,57,53
232,3,10:51.0,Turnover by D. Lillard (bad pass; steal by T. Wallace),,57,53
233,3,10:46.0,,Turnover by T. Wallace (lost ball; steal by C. McCollum),57,53
234,3,10:35.0,J. Nurkić misses 2-pt layup from 1 ft,,57,53
235,3,10:34.0,Offensive rebound by J. Nurkić,,57,53
236,3,10:32.0,J. Nurkić makes 2-pt layup from 1 ft,,59,53
237,3,10:25.0,,Turnover by D. Jordan (lost ball; steal by J. Nurkić),59,53
238,3,10:20.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),,62,53
239,3,10:20.0,,LA Clippers full timeout,62,53
240,3,10:05.0,,D. Gallinari misses 2-pt jump shot from 23 ft,62,53
241,3,10:03.0,,Offensive rebound by D. Jordan,62,53
242,3,9:59.0,,D. Jordan misses 2-pt jump shot from 6 ft,62,53
243,3,9:59.0,Defensive rebound by D. Lillard,,62,53
244,3,9:45.0,Turnover by E. Turner (bad pass; steal by M. Teodosić),,62,53
245,3,9:22.0,,W. Johnson misses 2-pt jump shot from 12 ft,62,53
246,3,9:20.0,Defensive rebound by A. Aminu,,62,53
247,3,9:07.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,65,53
248,3,8:54.0,,Personal foul by A. Aminu (drawn by D. Gallinari),65,53
249,3,8:40.0,,T. Wallace misses 2-pt hook shot from 3 ft,65,53
250,3,8:38.0,Defensive rebound by A. Aminu,,65,53
251,3,8:34.0,Personal foul by T. Wallace (drawn by D. Lillard),,65,53
252,3,8:34.0,,L. Williams enters the game for W. Johnson,65,53
253,3,8:34.0,,S. Thornwell enters the game for M. Teodosić,65,53
254,3,8:19.0,E. Turner misses 3-pt jump shot from 24 ft,,65,53
255,3,8:17.0,,Defensive rebound by D. Jordan,65,53
256,3,8:10.0,,T. Wallace makes 2-pt jump shot from 3 ft,65,55
257,3,7:54.0,A. Aminu makes 2-pt jump shot from 7 ft,,67,55
258,3,7:54.0,Shooting foul by D. Gallinari (drawn by A. Aminu),,67,55
259,3,7:54.0,A. Aminu makes free throw 1 of 1,,68,55
260,3,7:45.0,,L. Williams misses 2-pt layup from 2 ft,68,55
261,3,7:42.0,Defensive rebound by J. Nurkić,,68,55
262,3,7:36.0,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),,70,55
263,3,7:27.0,,Personal foul by D. Lillard (drawn by L. Williams),70,55
264,3,7:12.0,,L. Williams misses 2-pt layup from 3 ft (block by E. Turner),70,55
265,3,7:09.0,Defensive rebound by J. Nurkić,,70,55
266,3,7:03.0,C. McCollum misses 2-pt jump shot from 9 ft,,70,55
267,3,6:58.0,Offensive rebound by J. Nurkić,,70,55
268,3,6:58.0,J. Nurkić misses 2-pt layup at rim,,70,55
269,3,6:57.0,,Defensive rebound by D. Gallinari,70,55
270,3,6:53.0,,T. Wallace makes 2-pt hook shot from 15 ft,70,57
271,3,6:44.0,D. Lillard misses 3-pt jump shot from 24 ft,,70,57
272,3,6:38.0,,Defensive rebound by D. Gallinari,70,57
273,3,6:33.0,,T. Wallace misses 2-pt jump shot from 7 ft,70,57
274,3,6:33.0,Defensive rebound by J. Nurkić,,70,57
275,3,6:17.0,J. Nurkić misses 2-pt hook shot from 12 ft,,70,57
276,3,6:17.0,,Defensive rebound by D. Jordan,70,57
277,3,6:04.0,,L. Williams misses 2-pt jump shot from 14 ft,70,57
278,3,6:04.0,Defensive rebound by J. Nurkić,,70,57
279,3,5:55.0,,W. Johnson enters the game for D. Gallinari,70,57
280,3,5:45.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,72,57
281,3,5:45.0,Shooting foul by W. Johnson (drawn by J. Nurkić),,72,57
282,3,5:45.0,S. Napier enters the game for E. Turner,,72,57
283,3,5:45.0,J. Nurkić misses free throw 1 of 1,,72,57
284,3,5:42.0,,Defensive rebound by W. Johnson,72,57
285,3,5:35.0,,Personal foul by S. Napier (drawn by L. Williams),72,57
286,3,5:31.0,,T. Wallace misses 2-pt jump shot from 10 ft,72,57
287,3,5:28.0,Defensive rebound by J. Nurkić,,72,57
288,3,5:23.0,Shooting foul by W. Johnson (drawn by D. Lillard),,72,57
289,3,5:23.0,D. Lillard makes free throw 1 of 2,,73,57
290,3,5:23.0,D. Lillard makes free throw 2 of 2,,74,57
291,3,5:07.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by T. Wallace),74,60
292,3,4:46.0,S. Napier misses 2-pt jump shot from 20 ft,,74,60
293,3,4:44.0,,Defensive rebound by W. Johnson,74,60
294,3,4:36.0,,L. Williams misses 2-pt layup from 3 ft,74,60
295,3,4:34.0,Defensive rebound by J. Nurkić,,74,60
296,3,4:26.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),,77,60
297,3,4:02.0,,Turnover by L. Williams (bad pass; steal by D. Lillard),77,60
298,3,3:56.0,S. Napier makes 2-pt layup at rim (assist by A. Aminu),,79,60
299,3,3:43.0,,L. Williams misses 2-pt jump shot from 5 ft,79,60
300,3,3:43.0,Defensive rebound by J. Nurkić,,79,60
301,3,3:34.0,Turnover by A. Aminu (traveling),,79,60
302,3,3:21.0,,L. Williams misses 3-pt jump shot from 23 ft,79,60
303,3,3:21.0,Defensive rebound by A. Aminu,,79,60
304,3,3:15.0,Portland full timeout,,79,60
305,3,3:15.0,,M. Harrell enters the game for D. Jordan,79,60
306,3,3:15.0,P. Connaughton enters the game for C. McCollum,,79,60
307,3,3:15.0,Z. Collins enters the game for A. Aminu,,79,60
308,3,3:15.0,E. Davis enters the game for J. Nurkić,,79,60
309,3,3:05.0,Shooting foul by M. Harrell (drawn by E. Davis),,79,60
310,3,3:05.0,E. Davis misses free throw 1 of 2,,79,60
311,3,3:05.0,Offensive rebound by Team,,79,60
312,3,3:05.0,E. Davis makes free throw 2 of 2,,80,60
313,3,2:53.0,,L. Williams misses 2-pt layup from 2 ft (block by Z. Collins),80,60
314,3,2:52.0,,Offensive rebound by L. Williams,80,60
315,3,2:52.0,,L. Williams misses 2-pt layup from 2 ft,80,60
316,3,2:52.0,,Offensive rebound by Team,80,60
317,3,2:52.0,Loose ball foul by E. Davis (drawn by M. Harrell),,80,60
318,3,2:43.0,,T. Wallace misses 3-pt jump shot from 23 ft,80,60
319,3,2:42.0,,Offensive rebound by W. Johnson,80,60
320,3,2:39.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by W. Johnson),80,62
321,3,2:24.0,,Violation by M. Harrell (kicked ball),80,62
322,3,2:24.0,,S. Dekker enters the game for T. Wallace,80,62
323,3,2:13.0,Turnover by D. Lillard (lost ball; steal by M. Harrell),,80,62
324,3,2:07.0,,M. Harrell misses 2-pt hook shot from 14 ft,80,62
325,3,2:05.0,Defensive rebound by Z. Collins,,80,62
326,3,1:53.0,D. Lillard misses 3-pt jump shot from 27 ft,,80,62
327,3,1:53.0,,Defensive rebound by W. Johnson,80,62
328,3,1:45.0,,Turnover by S. Thornwell (step out of bounds),80,62
329,3,1:24.0,E. Davis makes 2-pt layup from 4 ft (assist by P. Connaughton),,82,62
330,3,1:10.0,,L. Williams misses 2-pt jump shot from 7 ft,82,62
331,3,1:10.0,,Offensive rebound by M. Harrell,82,62
332,3,1:07.0,,M. Harrell misses 2-pt hook shot from 5 ft,82,62
333,3,1:07.0,Defensive rebound by D. Lillard,,82,62
334,3,1:04.0,Shooting foul by M. Harrell (drawn by D. Lillard),,82,62
335,3,1:04.0,D. Lillard makes free throw 1 of 2,,83,62
336,3,1:04.0,D. Lillard makes free throw 2 of 2,,84,62
337,3,0:53.0,,L. Williams misses 3-pt jump shot from 25 ft,84,62
338,3,0:49.0,,Offensive rebound by S. Dekker,84,62
339,3,0:48.0,,S. Thornwell makes 3-pt jump shot from 25 ft (assist by S. Dekker),84,65
340,3,0:32.0,D. Lillard misses 2-pt layup from 2 ft,,84,65
341,3,0:32.0,,Defensive rebound by S. Dekker,84,65
342,3,0:28.0,,S. Thornwell makes 2-pt layup from 1 ft (assist by S. Dekker),84,67
343,3,0:28.0,,Shooting foul by Z. Collins (drawn by S. Thornwell),84,67
344,3,0:28.0,,T. Wallace enters the game for L. Williams,84,67
345,3,0:28.0,,S. Thornwell misses free throw 1 of 1,84,67
346,3,0:26.0,Defensive rebound by E. Davis,,84,67
347,3,0:09.0,Shooting foul by S. Dekker (drawn by D. Lillard),,84,67
348,3,0:09.0,D. Lillard makes free throw 1 of 2,,85,67
349,3,0:09.0,,M. Teodosić enters the game for S. Thornwell,85,67
350,3,0:09.0,,L. Williams enters the game for S. Dekker,85,67
351,3,0:09.0,D. Lillard makes free throw 2 of 2,,86,67
352,3,0:03.0,,L. Williams misses 3-pt layup from 23 ft (block by E. Davis),86,67
353,3,0:03.0,,Offensive rebound by Team,86,67
354,3,0:02.0,,L. Williams misses 3-pt jump shot from 23 ft,86,67
355,3,0:00.0,Defensive rebound by E. Davis,,86,67
356,4,11:44.0,Turnover by S. Napier (lost ball; steal by L. Williams),,86,67
357,4,11:43.0,,Shooting foul by C. McCollum (drawn by M. Harrell),86,67
358,4,11:43.0,,M. Harrell makes free throw 1 of 2,86,68
359,4,11:43.0,,M. Harrell makes free throw 2 of 2,86,69
360,4,11:31.0,S. Napier makes 3-pt jump shot from 27 ft (assist by P. Connaughton),,89,69
361,4,11:06.0,,M. Harrell misses 2-pt layup from 1 ft (block by E. Davis),89,69
362,4,11:05.0,,Offensive rebound by M. Harrell,89,69
363,4,11:05.0,,Shooting foul by Z. Collins (drawn by M. Harrell),89,69
364,4,11:05.0,,M. Harrell makes free throw 1 of 2,89,70
365,4,11:05.0,,M. Harrell makes free throw 2 of 2,89,71
366,4,10:43.0,E. Davis makes 2-pt layup from 2 ft (assist by S. Napier),,91,71
367,4,10:27.0,,M. Harrell makes 2-pt hook shot from 2 ft,91,73
368,4,10:10.0,C. McCollum misses 3-pt jump shot from 27 ft,,91,73
369,4,10:07.0,,Defensive rebound by M. Teodosić,91,73
370,4,9:58.0,,M. Harrell makes 2-pt jump shot from 19 ft (assist by L. Williams),91,75
371,4,9:39.0,C. McCollum makes 2-pt layup from 1 ft,,93,75
372,4,9:28.0,,M. Teodosić makes 2-pt layup from 1 ft,93,77
373,4,9:06.0,C. McCollum misses 2-pt jump shot from 3 ft,,93,77
374,4,9:02.0,,Defensive rebound by S. Dekker,93,77
375,4,9:01.0,,T. Wallace makes 2-pt layup from 1 ft (assist by M. Teodosić),93,79
376,4,9:01.0,Portland full timeout,,93,79
377,4,8:47.0,P. Connaughton misses 2-pt jump shot from 12 ft,,93,79
378,4,8:42.0,,Defensive rebound by M. Harrell,93,79
379,4,8:37.0,,T. Wallace makes 2-pt layup from 3 ft (assist by M. Teodosić),93,81
380,4,8:26.0,Turnover by P. Connaughton (step out of bounds),,93,81
381,4,8:26.0,E. Turner enters the game for S. Napier,,93,81
