,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
167,2,3:09.0,,T. Young misses 3-pt jump shot from 26 ft,32,46
168,2,3:09.0,Defensive rebound by Team,,32,46
169,2,3:09.0,,D. Collison enters the game for B. Bogdanović,32,46
170,2,2:57.0,D. Schröder misses 2-pt jump shot from 20 ft,,32,46
171,2,2:54.0,,Defensive rebound by C. Joseph,32,46
172,2,2:39.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by D. Collison),32,48
173,2,2:24.0,T. Prince misses 3-pt jump shot from 28 ft,,32,48
174,2,2:23.0,Offensive rebound by T. Dorsey,,32,48
175,2,2:16.0,Personal foul by V. Oladipo (drawn by T. Prince),,32,48
176,2,2:09.0,Turnover by D. Schröder (lost ball; steal by C. Joseph),,32,48
177,2,2:06.0,,C. Joseph makes 2-pt layup from 1 ft (assist by D. Collison),32,50
178,2,1:54.0,T. Dorsey misses 3-pt jump shot from 27 ft,,32,50
179,2,1:51.0,,Defensive rebound by V. Oladipo,32,50
180,2,1:47.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by V. Oladipo),32,53
181,2,1:30.0,Turnover by T. Prince (lost ball; steal by V. Oladipo),,32,53
182,2,1:09.0,,D. Collison misses 2-pt layup from 6 ft,32,53
183,2,1:06.0,Defensive rebound by M. Muscala,,32,53
184,2,0:59.0,D. Schröder makes 2-pt jump shot from 4 ft,,34,53
185,2,0:42.0,,C. Joseph misses 3-pt jump shot from 22 ft,34,53
186,2,0:39.0,Defensive rebound by M. Muscala,,34,53
187,2,0:27.0,D. Schröder misses 2-pt layup from 1 ft (block by M. Turner),,34,53
188,2,0:25.0,,Defensive rebound by M. Turner,34,53
189,2,0:25.0,,Turnover by M. Turner (bad pass; steal by M. Muscala),34,53
190,2,0:06.0,Personal take foul by D. Collison (drawn by T. Dorsey),,34,53
191,2,0:02.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by M. Muscala),,37,53
192,2,0:00.0,,Turnover by T. Young (bad pass; steal by D. Schröder),37,53
193,2,0:00.0,D. Schröder misses 3-pt jump shot from 46 ft,,37,53
194,2,0:00.0,Offensive rebound by Team,,37,53
195,3,11:43.0,,V. Oladipo makes 3-pt jump shot from 28 ft (assist by C. Joseph),37,56
196,3,11:30.0,Shooting block foul by T. Young (drawn by D. Schröder),,37,56
197,3,11:30.0,D. Schröder makes free throw 1 of 2,,38,56
198,3,11:30.0,D. Schröder makes free throw 2 of 2,,39,56
199,3,11:20.0,,M. Turner misses 2-pt jump shot from 17 ft,39,56
200,3,11:16.0,Defensive rebound by J. Collins,,39,56
201,3,11:06.0,J. Morris misses 2-pt dunk from 1 ft (block by M. Turner),,39,56
202,3,11:03.0,,Defensive rebound by C. Joseph,39,56
203,3,10:59.0,,Turnover by V. Oladipo (bad pass; steal by D. Dedmon),39,56
204,3,10:45.0,D. Schröder makes 2-pt jump shot from 10 ft,,41,56
205,3,10:26.0,,Turnover by V. Oladipo (lost ball; steal by K. Bazemore),41,56
206,3,10:23.0,K. Bazemore makes 2-pt dunk from 1 ft (assist by J. Morris),,43,56
207,3,10:11.0,Offensive charge foul by C. Joseph (drawn by D. Schröder),,43,56
208,3,10:11.0,,Turnover by C. Joseph (offensive foul),43,56
209,3,10:02.0,Personal foul by V. Oladipo (drawn by K. Bazemore),,43,56
210,3,9:55.0,K. Bazemore misses 2-pt layup from 1 ft,,43,56
211,3,9:51.0,Offensive rebound by K. Bazemore,,43,56
212,3,9:51.0,K. Bazemore misses 2-pt layup at rim,,43,56
213,3,9:51.0,,Defensive rebound by C. Joseph,43,56
214,3,9:47.0,,V. Oladipo makes 2-pt jump shot from 4 ft (assist by C. Joseph),43,58
215,3,9:34.0,J. Morris misses 3-pt jump shot from 24 ft,,43,58
216,3,9:31.0,,Defensive rebound by M. Turner,43,58
217,3,9:21.0,,C. Joseph makes 2-pt jump shot from 15 ft,43,60
218,3,9:06.0,Turnover by D. Schröder (bad pass; steal by B. Bogdanović),,43,60
219,3,9:04.0,,Personal take foul by D. Schröder (drawn by B. Bogdanović),43,60
220,3,8:51.0,,M. Turner makes 2-pt dunk at rim,43,62
221,3,8:37.0,Turnover by J. Collins (lost ball; steal by T. Young),,43,62
222,3,8:33.0,,V. Oladipo makes 2-pt dunk at rim (assist by B. Bogdanović),43,64
223,3,8:32.0,Atlanta full timeout,,43,64
224,3,8:15.0,D. Dedmon misses 3-pt jump shot from 27 ft,,43,64
225,3,8:13.0,,Defensive rebound by C. Joseph,43,64
226,3,8:00.0,,V. Oladipo makes 2-pt jump shot from 20 ft,43,66
227,3,7:42.0,D. Schröder misses 3-pt jump shot from 26 ft,,43,66
228,3,7:40.0,,Defensive rebound by M. Turner,43,66
229,3,7:27.0,,M. Turner misses 2-pt dunk from 2 ft (block by K. Bazemore),43,66
230,3,7:25.0,,Offensive rebound by Team,43,66
231,3,7:19.0,,Shooting foul by D. Dedmon (drawn by C. Joseph),43,66
232,3,7:19.0,,C. Joseph makes free throw 1 of 2,43,67
233,3,7:19.0,,C. Joseph makes free throw 2 of 2,43,68
234,3,7:06.0,Personal foul by C. Joseph (drawn by D. Schröder),,43,68
235,3,7:03.0,J. Morris makes 2-pt layup from 1 ft (assist by K. Bazemore),,45,68
236,3,6:49.0,,M. Turner misses 3-pt jump shot from 26 ft,45,68
237,3,6:45.0,Defensive rebound by J. Collins,,45,68
238,3,6:31.0,Turnover by D. Schröder (bad pass),,45,68
239,3,6:16.0,,V. Oladipo misses 3-pt jump shot from 26 ft,45,68
240,3,6:13.0,Defensive rebound by D. Dedmon,,45,68
241,3,6:07.0,Personal block foul by M. Turner (drawn by K. Bazemore),,45,68
242,3,6:07.0,T. Dorsey enters the game for K. Bazemore,,45,68
243,3,5:59.0,J. Collins misses 3-pt jump shot from 26 ft,,45,68
244,3,5:55.0,,Defensive rebound by C. Joseph,45,68
245,3,5:48.0,,T. Young misses 2-pt layup at rim,45,68
246,3,5:46.0,,Offensive rebound by M. Turner,45,68
247,3,5:46.0,,M. Turner misses 2-pt layup at rim,45,68
248,3,5:44.0,Defensive rebound by J. Collins,,45,68
249,3,5:36.0,T. Dorsey misses 3-pt jump shot from 27 ft,,45,68
250,3,5:33.0,,Defensive rebound by T. Young,45,68
251,3,5:28.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by V. Oladipo),45,71
252,3,5:16.0,J. Morris makes 2-pt layup from 1 ft (assist by J. Collins),,47,71
253,3,5:08.0,,Personal foul by J. Morris (drawn by C. Joseph),47,71
254,3,5:08.0,J. Magette enters the game for D. Dedmon,,47,71
255,3,5:08.0,M. Muscala enters the game for D. Schröder,,47,71
256,3,5:03.0,,V. Oladipo makes 2-pt jump shot from 13 ft,47,73
257,3,5:03.0,,Shooting foul by T. Dorsey (drawn by V. Oladipo),47,73
258,3,5:03.0,,V. Oladipo makes free throw 1 of 1,47,74
259,3,4:52.0,Turnover by T. Dorsey (lost ball; steal by V. Oladipo),,47,74
260,3,4:47.0,,T. Young makes 2-pt dunk at rim (assist by B. Bogdanović),47,76
261,3,4:47.0,Atlanta full timeout,,47,76
262,3,4:47.0,M. Plumlee enters the game for J. Collins,,47,76
263,3,4:36.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by J. Magette),,50,76
264,3,4:21.0,,B. Bogdanović misses 2-pt jump shot from 7 ft,50,76
265,3,4:18.0,,Offensive rebound by M. Turner,50,76
266,3,4:18.0,,M. Turner makes 2-pt layup at rim,50,78
267,3,4:09.0,J. Morris makes 3-pt jump shot from 28 ft (assist by J. Magette),,53,78
268,3,3:57.0,,B. Bogdanović makes 2-pt layup from 1 ft,53,80
269,3,3:36.0,J. Morris misses 3-pt jump shot from 24 ft,,53,80
270,3,3:34.0,,Defensive rebound by M. Turner,53,80
271,3,3:21.0,,T. Young misses 3-pt jump shot from 23 ft,53,80
272,3,3:17.0,,Offensive rebound by B. Bogdanović,53,80
273,3,3:17.0,,B. Bogdanović misses 2-pt layup at rim (block by J. Morris),53,80
274,3,3:17.0,Defensive rebound by M. Plumlee,,53,80
275,3,3:10.0,M. Muscala misses 3-pt jump shot from 23 ft,,53,80
276,3,3:07.0,,Defensive rebound by B. Bogdanović,53,80
277,3,3:03.0,,Indiana full timeout,53,80
278,3,3:03.0,A. White enters the game for J. Morris,,53,80
279,3,3:03.0,,D. Sabonis enters the game for T. Young,53,80
280,3,3:03.0,,G. Robinson enters the game for B. Bogdanović,53,80
281,3,2:56.0,,V. Oladipo makes 3-pt jump shot from 28 ft,53,83
282,3,2:43.0,Shooting foul by D. Sabonis (drawn by M. Plumlee),,53,83
283,3,2:43.0,M. Plumlee makes free throw 1 of 2,,54,83
284,3,2:43.0,,L. Stephenson enters the game for V. Oladipo,54,83
285,3,2:43.0,M. Plumlee misses free throw 2 of 2,,54,83
286,3,2:40.0,,Defensive rebound by M. Turner,54,83
287,3,2:26.0,,M. Turner misses 2-pt layup from 2 ft,54,83
288,3,2:23.0,,Offensive rebound by M. Turner,54,83
289,3,2:23.0,,M. Turner makes 2-pt layup at rim,54,85
290,3,2:11.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by J. Magette),,57,85
291,3,1:52.0,,M. Turner misses 2-pt jump shot from 14 ft,57,85
292,3,1:48.0,Defensive rebound by T. Dorsey,,57,85
293,3,1:38.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by M. Muscala),,60,85
294,3,1:17.0,,L. Stephenson makes 2-pt layup from 2 ft,60,87
295,3,0:51.0,Turnover by Team (shot clock),,60,87
296,3,0:51.0,,D. Collison enters the game for C. Joseph,60,87
297,3,0:51.0,,T. Booker enters the game for M. Turner,60,87
298,3,0:31.0,,D. Sabonis misses 2-pt jump shot from 19 ft,60,87
299,3,0:28.0,Defensive rebound by J. Magette,,60,87
300,3,0:10.0,T. Dorsey makes 3-pt jump shot from 28 ft,,63,87
301,3,0:00.0,,D. Collison misses 2-pt jump shot from 17 ft,63,87
302,3,0:00.0,,Offensive rebound by Team,63,87
303,4,11:51.0,Personal foul by T. Booker (drawn by M. Muscala),,63,87
304,4,11:39.0,M. Plumlee misses 2-pt hook shot from 9 ft,,63,87
305,4,11:36.0,,Defensive rebound by T. Booker,63,87
306,4,11:30.0,,D. Sabonis makes 3-pt jump shot from 27 ft (assist by D. Collison),63,90
307,4,11:21.0,Shooting foul by D. Sabonis (drawn by T. Dorsey),,63,90
308,4,11:21.0,T. Dorsey makes free throw 1 of 2,,64,90
309,4,11:21.0,T. Dorsey makes free throw 2 of 2,,65,90
310,4,11:00.0,,T. Booker misses 2-pt jump shot from 9 ft,65,90
311,4,11:00.0,,Offensive rebound by Team,65,90
312,4,11:00.0,Loose ball foul by J. Magette (drawn by D. Sabonis),,65,90
313,4,11:00.0,D. Dedmon enters the game for M. Muscala,,65,90
314,4,10:52.0,,G. Robinson misses 2-pt layup at rim,65,90
315,4,10:51.0,Defensive rebound by M. Plumlee,,65,90
316,4,10:43.0,T. Dorsey makes 2-pt layup from 1 ft,,67,90
317,4,10:29.0,,T. Booker makes 2-pt jump shot from 19 ft,67,92
318,4,10:12.0,T. Dorsey makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,70,92
319,4,9:55.0,,T. Booker makes 3-pt jump shot from 28 ft (assist by D. Collison),70,95
320,4,9:40.0,T. Dorsey makes 2-pt layup from 2 ft (assist by J. Magette),,72,95
321,4,9:29.0,,D. Collison makes 2-pt jump shot from 19 ft,72,97
322,4,9:16.0,T. Dorsey makes 2-pt layup at rim,,74,97
323,4,9:16.0,Shooting foul by L. Stephenson (drawn by T. Dorsey),,74,97
324,4,9:16.0,,B. Bogdanović enters the game for G. Robinson,74,97
325,4,9:16.0,M. Muscala enters the game for A. White,,74,97
326,4,9:16.0,J. Morris enters the game for M. Plumlee,,74,97
327,4,9:16.0,T. Dorsey makes free throw 1 of 1,,75,97
328,4,9:13.0,,Indiana full timeout,75,97
329,4,8:55.0,,D. Sabonis misses 2-pt hook shot from 9 ft,75,97
330,4,8:54.0,Defensive rebound by D. Dedmon,,75,97
331,4,8:49.0,Personal foul by L. Stephenson (drawn by D. Dedmon),,75,97
332,4,8:40.0,J. Morris misses 2-pt layup from 2 ft (block by T. Booker),,75,97
333,4,8:40.0,Offensive rebound by Team,,75,97
334,4,8:40.0,,Technical foul by B. Bogdanović,75,97
335,4,8:40.0,M. Muscala makes free throw 1 of 1,,76,97
336,4,8:34.0,T. Dorsey misses 3-pt jump shot from 28 ft,,76,97
337,4,8:31.0,,Defensive rebound by L. Stephenson,76,97
338,4,8:25.0,,T. Booker makes 3-pt jump shot from 27 ft (assist by D. Sabonis),76,100
339,4,8:05.0,T. Dorsey misses 2-pt layup from 2 ft,,76,100
340,4,8:02.0,Offensive rebound by M. Muscala,,76,100
341,4,8:02.0,M. Muscala makes 2-pt dunk at rim,,78,100
342,4,7:51.0,,D. Sabonis misses 3-pt jump shot from 28 ft,78,100
343,4,7:49.0,Defensive rebound by J. Morris,,78,100
344,4,7:39.0,Turnover by D. Dedmon (traveling),,78,100
345,4,7:39.0,A. White enters the game for T. Dorsey,,78,100
346,4,7:28.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,78,102
347,4,7:04.0,A. White makes 3-pt jump shot from 26 ft (assist by J. Morris),,81,102
348,4,6:34.0,,Turnover by L. Stephenson (lost ball; steal by M. Muscala),81,102
349,4,6:23.0,A. White misses 2-pt jump shot from 17 ft,,81,102
350,4,6:22.0,,Defensive rebound by T. Booker,81,102
351,4,6:22.0,,Personal foul by M. Muscala (drawn by T. Booker),81,102
352,4,6:22.0,,C. Joseph enters the game for L. Stephenson,81,102
353,4,6:11.0,,Turnover by C. Joseph (bad pass; steal by A. White),81,102
354,4,6:06.0,M. Muscala misses 3-pt jump shot from 25 ft,,81,102
355,4,6:03.0,,Defensive rebound by C. Joseph,81,102
356,4,5:50.0,,Turnover by T. Booker (bad pass),81,102
357,4,5:50.0,M. Plumlee enters the game for D. Dedmon,,81,102
358,4,5:43.0,Turnover by M. Muscala (step out of bounds),,81,102
359,4,5:30.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),81,105
360,4,5:08.0,J. Morris makes 2-pt dunk from 1 ft (assist by J. Magette),,83,105
361,4,4:54.0,Violation by M. Plumlee (kicked ball),,83,105
362,4,4:54.0,T. Dorsey enters the game for J. Magette,,83,105
363,4,4:47.0,,C. Joseph misses 2-pt jump shot from 16 ft,83,105
364,4,4:43.0,Defensive rebound by M. Muscala,,83,105
365,4,4:35.0,A. White misses 3-pt jump shot from 28 ft,,83,105
366,4,4:31.0,,Defensive rebound by D. Sabonis,83,105
367,4,4:27.0,,D. Collison misses 2-pt jump shot from 15 ft,83,105
368,4,4:25.0,,Offensive rebound by C. Joseph,83,105
369,4,4:10.0,,C. Joseph misses 2-pt jump shot from 19 ft,83,105
370,4,4:08.0,,Offensive rebound by T. Booker,83,105
371,4,4:08.0,,T. Booker misses 2-pt layup at rim,83,105
372,4,4:08.0,,Offensive rebound by T. Booker,83,105
373,4,4:08.0,D. Dedmon enters the game for M. Muscala,,83,105
374,4,4:08.0,,Turnover by T. Booker (lost ball; steal by M. Plumlee),83,105
375,4,3:53.0,Turnover by T. Dorsey (bad pass; steal by B. Bogdanović),,83,105
376,4,3:49.0,,B. Bogdanović misses 2-pt layup at rim,83,105
377,4,3:47.0,Defensive rebound by A. White,,83,105
378,4,3:40.0,T. Dorsey misses 2-pt jump shot from 11 ft,,83,105
379,4,3:40.0,,Defensive rebound by T. Booker,83,105
380,4,3:32.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by D. Collison),83,107
