,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
99,1,0:29.0,Personal foul by C. Miles (drawn by C. Joseph),,30,27
100,1,0:29.0,C. Joseph makes free throw 1 of 2,,31,27
101,1,0:29.0,D. Collison enters the game for B. Bogdanović,,31,27
102,1,0:29.0,C. Joseph makes free throw 2 of 2,,32,27
103,1,0:10.0,,P. Siakam misses 2-pt jump shot from 5 ft,32,27
104,1,0:09.0,Defensive rebound by D. Sabonis,,32,27
105,1,0:00.0,L. Stephenson misses 2-pt layup from 1 ft (block by C. Miles),,32,27
106,1,0:00.0,Offensive rebound by D. Sabonis,,32,27
107,1,0:00.0,D. Sabonis misses 2-pt layup at rim,,32,27
108,1,0:00.0,Offensive rebound by Team,,32,27
109,1,0:00.0,Technical foul by L. Stephenson,,32,27
110,2,12:00.0,,C. Miles makes free throw 1 of 1,32,28
111,2,11:51.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by F. VanVleet),32,31
112,2,11:34.0,C. Joseph misses 2-pt jump shot from 5 ft,,32,31
113,2,11:34.0,Offensive rebound by D. Sabonis,,32,31
114,2,11:23.0,D. Sabonis misses 2-pt jump shot from 11 ft,,32,31
115,2,11:23.0,,Defensive rebound by F. VanVleet,32,31
116,2,11:13.0,,F. VanVleet makes 2-pt layup from 2 ft,32,33
117,2,10:56.0,L. Stephenson misses 2-pt jump shot from 20 ft,,32,33
118,2,10:53.0,Offensive rebound by T. Leaf,,32,33
119,2,10:52.0,T. Leaf makes 2-pt jump shot from 3 ft,,34,33
120,2,10:33.0,,C. Miles misses 3-pt jump shot from 27 ft,34,33
121,2,10:33.0,Defensive rebound by Team,,34,33
122,2,10:13.0,T. Leaf misses 2-pt jump shot from 8 ft (block by N. Powell),,34,33
123,2,10:13.0,Offensive rebound by Team,,34,33
124,2,10:10.0,L. Stephenson misses 3-pt jump shot from 29 ft,,34,33
125,2,10:07.0,Offensive rebound by T. Leaf,,34,33
126,2,10:05.0,T. Leaf makes 2-pt layup at rim,,36,33
127,2,9:56.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by N. Powell),36,35
128,2,9:49.0,Turnover by C. Joseph (bad pass),,36,35
129,2,9:38.0,,P. Siakam makes 2-pt layup from 1 ft (assist by C. Miles),36,37
130,2,9:38.0,Indiana full timeout,,36,37
131,2,9:38.0,T. Young enters the game for T. Leaf,,36,37
132,2,9:21.0,D. Sabonis misses 2-pt hook shot from 7 ft,,36,37
133,2,9:18.0,,Defensive rebound by C. Miles,36,37
134,2,9:14.0,,F. VanVleet makes 3-pt jump shot from 22 ft (assist by N. Powell),36,40
135,2,8:53.0,Turnover by D. Sabonis (lost ball; steal by C. Miles),,36,40
136,2,8:48.0,,N. Powell misses 3-pt jump shot from 23 ft,36,40
137,2,8:45.0,,Offensive rebound by Team,36,40
138,2,8:45.0,V. Oladipo enters the game for D. Collison,,36,40
139,2,8:39.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by P. Siakam),36,42
140,2,8:39.0,Violation by D. Sabonis (def goaltending),,36,42
141,2,8:15.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by T. Young),,39,42
142,2,7:51.0,,Turnover by P. Siakam (bad pass; steal by C. Joseph),39,42
143,2,7:49.0,Personal foul by N. Powell (drawn by C. Joseph),,39,42
144,2,7:49.0,,K. Lowry enters the game for C. Miles,39,42
145,2,7:36.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by C. Joseph),,42,42
146,2,7:16.0,,N. Powell misses 3-pt jump shot from 25 ft,42,42
147,2,7:13.0,Defensive rebound by C. Joseph,,42,42
148,2,7:00.0,C. Joseph makes 2-pt jump shot from 15 ft,,44,42
149,2,6:39.0,,N. Powell makes 2-pt layup from 1 ft,44,44
150,2,6:26.0,D. Sabonis misses 2-pt layup from 5 ft,,44,44
151,2,6:24.0,,Defensive rebound by K. Lowry,44,44
152,2,6:20.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),44,46
153,2,5:59.0,T. Young misses 2-pt jump shot from 8 ft,,44,46
154,2,5:53.0,Offensive rebound by D. Sabonis,,44,46
155,2,5:53.0,D. Sabonis makes 2-pt dunk at rim,,46,46
156,2,5:48.0,,Toronto full timeout,46,46
157,2,5:48.0,,J. Valančiūnas enters the game for F. VanVleet,46,46
158,2,5:48.0,,D. DeRozan enters the game for J. Poeltl,46,46
159,2,5:48.0,,S. Ibaka enters the game for P. Siakam,46,46
160,2,5:48.0,B. Bogdanović enters the game for L. Stephenson,,46,46
161,2,5:48.0,M. Turner enters the game for D. Sabonis,,46,46
162,2,5:40.0,,N. Powell misses 3-pt jump shot from 25 ft,46,46
163,2,5:36.0,Defensive rebound by T. Young,,46,46
164,2,5:26.0,V. Oladipo makes 2-pt jump shot from 18 ft,,48,46
165,2,5:05.0,,Offensive foul by S. Ibaka (drawn by V. Oladipo),48,46
166,2,5:05.0,,Turnover by S. Ibaka (offensive foul),48,46
167,2,5:05.0,,O. Anunoby enters the game for N. Powell,48,46
168,2,4:47.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by M. Turner),,50,46
169,2,4:31.0,,Turnover by O. Anunoby (bad pass; steal by V. Oladipo),50,46
170,2,4:26.0,V. Oladipo makes 2-pt dunk at rim,,52,46
171,2,4:05.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft,52,48
172,2,3:47.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by T. Young),,54,48
173,2,3:36.0,,K. Lowry misses 3-pt jump shot from 25 ft,54,48
174,2,3:33.0,Defensive rebound by M. Turner,,54,48
175,2,3:30.0,Shooting foul by O. Anunoby (drawn by V. Oladipo),,54,48
176,2,3:30.0,V. Oladipo misses free throw 1 of 2,,54,48
177,2,3:30.0,Offensive rebound by Team,,54,48
178,2,3:30.0,V. Oladipo misses free throw 2 of 2,,54,48
179,2,3:27.0,,Defensive rebound by S. Ibaka,54,48
180,2,3:16.0,,J. Valančiūnas misses 2-pt layup from 3 ft (block by T. Young),54,48
181,2,3:13.0,,Offensive rebound by J. Valančiūnas,54,48
182,2,3:11.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),54,51
183,2,2:58.0,T. Young makes 2-pt jump shot from 4 ft (assist by C. Joseph),,56,51
184,2,2:47.0,,S. Ibaka makes 2-pt hook shot from 3 ft (assist by D. DeRozan),56,53
185,2,2:29.0,T. Young misses 3-pt jump shot from 24 ft,,56,53
186,2,2:26.0,,Defensive rebound by S. Ibaka,56,53
187,2,2:17.0,,D. DeRozan misses 2-pt jump shot from 13 ft,56,53
188,2,2:15.0,,Offensive rebound by D. DeRozan,56,53
189,2,2:15.0,,Shooting foul by M. Turner (drawn by D. DeRozan),56,53
190,2,2:15.0,,D. DeRozan makes free throw 1 of 2,56,54
191,2,2:15.0,D. Collison enters the game for C. Joseph,,56,54
192,2,2:15.0,,D. DeRozan makes free throw 2 of 2,56,55
193,2,1:54.0,D. Collison makes 2-pt jump shot from 16 ft,,58,55
194,2,1:46.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),58,57
195,2,1:24.0,Turnover by D. Collison (lost ball; steal by O. Anunoby),,58,57
196,2,1:23.0,,O. Anunoby makes 2-pt layup from 1 ft,58,59
197,2,1:23.0,,Shooting foul by T. Young (drawn by O. Anunoby),58,59
198,2,1:23.0,,O. Anunoby makes free throw 1 of 1,58,60
199,2,1:12.0,V. Oladipo misses 2-pt layup from 2 ft (block by J. Valančiūnas),,58,60
200,2,1:12.0,,Defensive rebound by K. Lowry,58,60
201,2,0:58.0,,J. Valančiūnas misses 2-pt layup from 3 ft,58,60
202,2,0:56.0,Defensive rebound by B. Bogdanović,,58,60
203,2,0:52.0,D. Collison misses 2-pt layup from 2 ft,,58,60
204,2,0:49.0,,Defensive rebound by J. Valančiūnas,58,60
205,2,0:42.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),58,62
206,2,0:42.0,,Shooting foul by M. Turner (drawn by J. Valančiūnas),58,62
207,2,0:42.0,,F. VanVleet enters the game for O. Anunoby,58,62
208,2,0:42.0,D. Sabonis enters the game for M. Turner,,58,62
209,2,0:42.0,,J. Valančiūnas makes free throw 1 of 1,58,63
210,2,0:29.0,V. Oladipo misses 3-pt jump shot from 25 ft,,58,63
211,2,0:28.0,,Defensive rebound by D. DeRozan,58,63
212,2,0:09.0,,D. DeRozan makes 2-pt jump shot from 6 ft,58,65
213,2,0:00.0,T. Young misses 3-pt jump shot from 23 ft,,58,65
214,2,0:00.0,Offensive rebound by Team,,58,65
215,3,11:44.0,,O. Anunoby misses 2-pt jump shot from 16 ft,58,65
216,3,11:43.0,Defensive rebound by Team,,58,65
217,3,11:43.0,,Loose ball foul by J. Valančiūnas (drawn by M. Turner),58,65
218,3,11:21.0,M. Turner makes 2-pt jump shot from 19 ft (assist by D. Collison),,60,65
219,3,11:08.0,,D. DeRozan makes 2-pt jump shot from 18 ft,60,67
220,3,10:56.0,T. Young misses 2-pt jump shot from 20 ft,,60,67
221,3,10:53.0,,Defensive rebound by S. Ibaka,60,67
222,3,10:48.0,,J. Valančiūnas misses 2-pt jump shot from 12 ft,60,67
223,3,10:48.0,Defensive rebound by V. Oladipo,,60,67
224,3,10:36.0,M. Turner makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,62,67
225,3,10:21.0,,D. DeRozan makes 2-pt jump shot from 5 ft,62,69
226,3,10:13.0,V. Oladipo misses 2-pt layup from 2 ft,,62,69
227,3,10:10.0,,Defensive rebound by J. Valančiūnas,62,69
228,3,9:55.0,,K. Lowry misses 3-pt jump shot from 25 ft,62,69
229,3,9:52.0,Defensive rebound by V. Oladipo,,62,69
230,3,9:35.0,Turnover by V. Oladipo (bad pass; steal by D. DeRozan),,62,69
231,3,9:31.0,,D. DeRozan makes 2-pt layup from 1 ft,62,71
232,3,9:11.0,T. Young makes 2-pt layup from 3 ft (assist by V. Oladipo),,64,71
233,3,8:57.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),64,73
234,3,8:56.0,Indiana full timeout,,64,73
235,3,8:45.0,D. Collison makes 3-pt jump shot from 26 ft,,67,73
236,3,8:26.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),67,76
237,3,8:12.0,Personal foul by K. Lowry (drawn by D. Collison),,67,76
238,3,8:02.0,V. Oladipo makes 2-pt layup at rim,,69,76
239,3,7:42.0,,J. Valančiūnas makes 2-pt jump shot from 7 ft,69,78
240,3,7:27.0,V. Oladipo makes 2-pt jump shot from 20 ft,,71,78
241,3,7:15.0,Violation by B. Bogdanović (kicked ball),,71,78
242,3,7:08.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Lowry),71,81
243,3,6:50.0,V. Oladipo makes 3-pt jump shot from 24 ft,,74,81
244,3,6:41.0,,Offensive foul by K. Lowry (drawn by D. Collison),74,81
245,3,6:41.0,,Turnover by K. Lowry (offensive foul),74,81
246,3,6:28.0,Turnover by T. Young (out of bounds lost ball),,74,81
247,3,6:14.0,,Personal foul by B. Bogdanović (drawn by D. DeRozan),74,81
248,3,6:06.0,,O. Anunoby misses 3-pt jump shot from 25 ft,74,81
249,3,6:01.0,Defensive rebound by M. Turner,,74,81
250,3,5:58.0,V. Oladipo makes 2-pt jump shot from 17 ft (assist by D. Collison),,76,81
251,3,5:43.0,,Shooting foul by D. Collison (drawn by K. Lowry),76,81
252,3,5:39.0,,D. DeRozan misses 2-pt layup from 6 ft,76,81
253,3,5:39.0,,Offensive rebound by J. Valančiūnas,76,81
254,3,5:31.0,,J. Valančiūnas misses 2-pt layup at rim,76,81
255,3,5:30.0,,Offensive rebound by J. Valančiūnas,76,81
256,3,5:30.0,,J. Valančiūnas makes 2-pt layup at rim,76,83
257,3,5:23.0,D. Collison misses 2-pt jump shot from 19 ft,,76,83
258,3,5:23.0,,Defensive rebound by J. Valančiūnas,76,83
259,3,5:12.0,,D. DeRozan makes 2-pt jump shot from 7 ft,76,85
260,3,4:52.0,M. Turner misses 2-pt layup from 3 ft,,76,85
261,3,4:49.0,,Defensive rebound by J. Valančiūnas,76,85
262,3,4:44.0,,Personal foul by D. Collison (drawn by K. Lowry),76,85
263,3,4:44.0,D. Sabonis enters the game for T. Young,,76,85
264,3,4:36.0,,D. DeRozan misses 2-pt jump shot from 12 ft,76,85
265,3,4:33.0,Defensive rebound by D. Sabonis,,76,85
266,3,4:29.0,V. Oladipo makes 2-pt layup from 1 ft,,78,85
267,3,4:15.0,,S. Ibaka misses 2-pt jump shot from 15 ft,78,85
268,3,4:13.0,Defensive rebound by D. Collison,,78,85
269,3,4:08.0,Shooting block foul by S. Ibaka (drawn by M. Turner),,78,85
270,3,4:08.0,M. Turner makes free throw 1 of 2,,79,85
271,3,4:08.0,,J. Poeltl enters the game for J. Valančiūnas,79,85
272,3,4:08.0,,Toronto full timeout,79,85
273,3,4:08.0,,C. Miles enters the game for O. Anunoby,79,85
274,3,4:08.0,M. Turner makes free throw 2 of 2,,80,85
275,3,3:55.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),80,88
276,3,3:40.0,Shooting foul by S. Ibaka (drawn by D. Sabonis),,80,88
277,3,3:40.0,D. Sabonis misses free throw 1 of 2,,80,88
278,3,3:40.0,Offensive rebound by Team,,80,88
279,3,3:40.0,D. Sabonis misses free throw 2 of 2,,80,88
280,3,3:38.0,,Defensive rebound by S. Ibaka,80,88
281,3,3:29.0,,K. Lowry misses 3-pt jump shot from 25 ft,80,88
282,3,3:26.0,Defensive rebound by V. Oladipo,,80,88
283,3,3:15.0,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by V. Oladipo),,82,88
284,3,3:03.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Lowry),82,90
285,3,2:50.0,D. Sabonis misses 2-pt hook shot from 5 ft,,82,90
286,3,2:50.0,Offensive rebound by M. Turner,,82,90
287,3,2:45.0,M. Turner makes 2-pt layup at rim,,84,90
288,3,2:34.0,,S. Ibaka misses 2-pt jump shot from 12 ft,84,90
289,3,2:33.0,Defensive rebound by V. Oladipo,,84,90
290,3,2:21.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,84,90
291,3,2:20.0,,Defensive rebound by Team,84,90
292,3,2:20.0,,F. VanVleet enters the game for K. Lowry,84,90
293,3,2:20.0,C. Joseph enters the game for V. Oladipo,,84,90
294,3,2:09.0,,D. DeRozan misses 2-pt jump shot from 11 ft,84,90
295,3,2:09.0,Defensive rebound by Team,,84,90
296,3,2:09.0,,Loose ball foul by J. Poeltl (drawn by B. Bogdanović),84,90
297,3,2:09.0,B. Bogdanović makes free throw 1 of 2,,85,90
298,3,2:09.0,,P. Siakam enters the game for S. Ibaka,85,90
299,3,2:09.0,B. Bogdanović makes free throw 2 of 2,,86,90
300,3,1:54.0,,C. Miles misses 3-pt jump shot from 30 ft,86,90
301,3,1:52.0,Defensive rebound by B. Bogdanović,,86,90
302,3,1:47.0,D. Collison misses 2-pt jump shot from 16 ft,,86,90
303,3,1:44.0,,Defensive rebound by J. Poeltl,86,90
304,3,1:34.0,,J. Poeltl makes 2-pt jump shot from 3 ft (assist by F. VanVleet),86,92
305,3,1:17.0,B. Bogdanović misses 2-pt layup from 1 ft,,86,92
306,3,1:15.0,,Defensive rebound by F. VanVleet,86,92
307,3,1:05.0,,D. DeRozan misses 2-pt jump shot from 12 ft,86,92
308,3,1:04.0,Defensive rebound by C. Joseph,,86,92
309,3,0:59.0,C. Joseph misses 2-pt layup from 2 ft (block by D. DeRozan),,86,92
310,3,0:56.0,,Defensive rebound by F. VanVleet,86,92
311,3,0:52.0,,D. DeRozan misses 2-pt layup from 2 ft,86,92
312,3,0:52.0,,Offensive rebound by P. Siakam,86,92
313,3,0:50.0,,Shooting foul by D. Sabonis (drawn by P. Siakam),86,92
314,3,0:50.0,,P. Siakam misses free throw 1 of 2,86,92
315,3,0:50.0,,Offensive rebound by Team,86,92
316,3,0:50.0,,N. Powell enters the game for D. DeRozan,86,92
317,3,0:50.0,L. Stephenson enters the game for M. Turner,,86,92
318,3,0:50.0,T. Young enters the game for B. Bogdanović,,86,92
319,3,0:50.0,,P. Siakam misses free throw 2 of 2,86,92
320,3,0:47.0,Defensive rebound by C. Joseph,,86,92
321,3,0:32.0,D. Sabonis misses 2-pt layup from 1 ft,,86,92
322,3,0:31.0,,Defensive rebound by C. Miles,86,92
323,3,0:15.0,,J. Poeltl makes 2-pt layup at rim (assist by F. VanVleet),86,94
324,3,0:03.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. Collison),,89,94
325,3,0:00.0,,P. Siakam misses 3-pt jump shot from 48 ft,89,94
326,3,0:00.0,,Offensive rebound by Team,89,94
327,4,11:43.0,Shooting foul by F. VanVleet (drawn by V. Oladipo),,89,94
328,4,11:43.0,V. Oladipo makes free throw 1 of 2,,90,94
329,4,11:43.0,V. Oladipo makes free throw 2 of 2,,91,94
330,4,11:27.0,,Personal foul by L. Stephenson (drawn by F. VanVleet),91,94
331,4,11:20.0,,Turnover by P. Siakam (bad pass; steal by D. Sabonis),91,94
332,4,11:13.0,C. Joseph misses 2-pt layup from 1 ft (block by J. Poeltl),,91,94
333,4,11:13.0,Offensive rebound by T. Young,,91,94
334,4,11:08.0,T. Young makes 2-pt layup at rim,,93,94
335,4,11:04.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by N. Powell),93,96
336,4,11:04.0,,Shooting foul by T. Young (drawn by J. Poeltl),93,96
337,4,11:04.0,,J. Poeltl makes free throw 1 of 1,93,97
338,4,10:47.0,D. Sabonis misses 2-pt layup from 2 ft,,93,97
339,4,10:42.0,Offensive rebound by D. Sabonis,,93,97
340,4,10:42.0,D. Sabonis misses 2-pt layup at rim,,93,97
341,4,10:42.0,,Defensive rebound by J. Poeltl,93,97
342,4,10:39.0,,C. Miles misses 3-pt jump shot from 27 ft,93,97
343,4,10:37.0,,Offensive rebound by Team,93,97
344,4,10:24.0,,N. Powell misses 3-pt jump shot from 22 ft,93,97
345,4,10:21.0,,Offensive rebound by J. Poeltl,93,97
346,4,10:14.0,,F. VanVleet misses 2-pt jump shot from 3 ft (block by V. Oladipo),93,97
347,4,10:12.0,Defensive rebound by D. Sabonis,,93,97
348,4,10:07.0,C. Joseph misses 3-pt jump shot from 25 ft,,93,97
349,4,10:03.0,,Defensive rebound by N. Powell,93,97
350,4,10:00.0,,N. Powell makes 2-pt jump shot from 5 ft,93,99
351,4,10:00.0,,Personal block foul by V. Oladipo (drawn by N. Powell),93,99
352,4,10:00.0,Turnover by V. Oladipo (turnover),,93,99
353,4,10:00.0,,N. Powell makes free throw 1 of 1,93,100
354,4,9:47.0,V. Oladipo misses 3-pt jump shot from 26 ft,,93,100
355,4,9:44.0,,Defensive rebound by N. Powell,93,100
356,4,9:36.0,,C. Miles misses 3-pt jump shot from 25 ft,93,100
357,4,9:36.0,Defensive rebound by T. Young,,93,100
358,4,9:25.0,L. Stephenson misses 2-pt layup from 2 ft,,93,100
359,4,9:25.0,Offensive rebound by D. Sabonis,,93,100
360,4,9:21.0,D. Sabonis makes 2-pt layup at rim,,95,100
361,4,9:10.0,,F. VanVleet misses 2-pt layup from 2 ft (block by V. Oladipo),95,100
362,4,9:10.0,Defensive rebound by V. Oladipo,,95,100
363,4,8:54.0,Turnover by V. Oladipo (out of bounds lost ball),,95,100
364,4,8:52.0,,C. Miles misses 3-pt jump shot from 26 ft,95,100
365,4,8:49.0,,Offensive rebound by P. Siakam,95,100
366,4,8:46.0,,N. Powell makes 3-pt jump shot from 27 ft (assist by F. VanVleet),95,103
367,4,8:31.0,Shooting foul by F. VanVleet (drawn by V. Oladipo),,95,103
368,4,8:31.0,V. Oladipo makes free throw 1 of 3,,96,103
369,4,8:31.0,V. Oladipo makes free throw 2 of 3,,97,103
370,4,8:31.0,,K. Lowry enters the game for C. Miles,97,103
371,4,8:31.0,V. Oladipo makes free throw 3 of 3,,98,103
372,4,8:16.0,,N. Powell makes 2-pt dunk at rim,98,105
373,4,8:06.0,Personal block foul by P. Siakam (drawn by T. Young),,98,105
374,4,8:00.0,,Offensive charge foul by D. Sabonis (drawn by K. Lowry),98,105
