,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
75,1,3:03.0,,P. Connaughton enters the game for J. Nurkić,15,18
76,1,3:03.0,A. Burks enters the game for J. Ingles,,15,18
77,1,3:03.0,J. Jerebko enters the game for D. Favors,,15,18
78,1,2:50.0,D. Mitchell makes 2-pt jump shot from 17 ft (assist by R. Gobert),,17,18
79,1,2:32.0,,D. Lillard makes 2-pt jump shot from 22 ft (assist by Z. Collins),17,20
80,1,2:32.0,,Shooting foul by D. Mitchell (drawn by D. Lillard),17,20
81,1,2:32.0,,D. Lillard makes free throw 1 of 1,17,21
82,1,2:07.0,A. Burks misses 3-pt jump shot from 25 ft,,17,21
83,1,2:05.0,,Defensive rebound by E. Davis,17,21
84,1,1:59.0,,D. Lillard misses 3-pt jump shot from 28 ft,17,21
85,1,1:58.0,Defensive rebound by R. Gobert,,17,21
86,1,1:39.0,D. Mitchell misses 2-pt jump shot from 22 ft,,17,21
87,1,1:37.0,,Defensive rebound by D. Lillard,17,21
88,1,1:20.0,,P. Connaughton makes 2-pt jump shot from 16 ft,17,23
89,1,1:03.0,Personal foul by Z. Collins (drawn by J. Jerebko),,17,23
90,1,1:03.0,R. Neto enters the game for R. Gobert,,17,23
91,1,1:03.0,E. Udoh enters the game for D. Mitchell,,17,23
92,1,0:56.0,J. Crowder makes 2-pt jump shot from 15 ft (assist by R. Neto),,19,23
93,1,0:33.0,,D. Lillard misses 3-pt jump shot from 26 ft,19,23
94,1,0:33.0,Defensive rebound by Team,,19,23
95,1,0:13.0,J. Jerebko misses 2-pt jump shot from 4 ft,,19,23
96,1,0:11.0,,Defensive rebound by E. Davis,19,23
97,1,0:03.0,,D. Lillard makes 2-pt jump shot from 19 ft,19,25
98,1,0:03.0,,Shooting foul by J. Crowder (drawn by D. Lillard),19,25
99,1,0:03.0,,D. Lillard makes free throw 1 of 1,19,26
100,2,11:43.0,,E. Davis misses 2-pt hook shot from 3 ft,19,26
101,2,11:42.0,Defensive rebound by J. Jerebko,,19,26
102,2,11:28.0,Personal foul by C. McCollum (drawn by R. Neto),,19,26
103,2,11:15.0,R. Neto misses 2-pt jump shot from 3 ft,,19,26
104,2,11:13.0,,Defensive rebound by Z. Collins,19,26
105,2,11:09.0,,Personal foul by J. Jerebko (drawn by E. Turner),19,26
106,2,11:09.0,R. O'Neale enters the game for J. Crowder,,19,26
107,2,10:53.0,,E. Davis makes 2-pt dunk from 1 ft (assist by Z. Collins),19,28
108,2,10:37.0,A. Burks misses 2-pt layup from 1 ft,,19,28
109,2,10:35.0,Offensive rebound by E. Udoh,,19,28
110,2,10:30.0,R. O'Neale misses 3-pt jump shot from 24 ft,,19,28
111,2,10:27.0,,Defensive rebound by C. McCollum,19,28
112,2,10:06.0,,E. Turner makes 2-pt jump shot from 17 ft (assist by Z. Collins),19,30
113,2,9:39.0,A. Burks makes 3-pt jump shot from 24 ft (assist by R. Neto),,22,30
114,2,9:19.0,,E. Turner misses 2-pt jump shot from 13 ft (block by R. O'Neale),22,30
115,2,9:16.0,Defensive rebound by R. O'Neale,,22,30
116,2,9:09.0,A. Burks makes 2-pt jump shot from 15 ft,,24,30
117,2,8:51.0,,Offensive foul by E. Davis (drawn by R. Neto),24,30
118,2,8:51.0,,Turnover by E. Davis (offensive foul),24,30
119,2,8:51.0,,S. Napier enters the game for P. Connaughton,24,30
120,2,8:51.0,D. Favors enters the game for E. Udoh,,24,30
121,2,8:43.0,Personal block foul by C. McCollum (drawn by A. Burks),,24,30
122,2,8:28.0,D. Favors misses 2-pt jump shot from 18 ft,,24,30
123,2,8:26.0,,Defensive rebound by E. Davis,24,30
124,2,8:22.0,,Personal take foul by R. Neto (drawn by S. Napier),24,30
125,2,8:12.0,,Turnover by C. McCollum (bad pass; steal by D. Favors),24,30
126,2,8:03.0,R. Neto misses 2-pt layup from 2 ft,,24,30
127,2,7:59.0,Offensive rebound by D. Favors,,24,30
128,2,7:59.0,D. Favors makes 2-pt dunk at rim,,26,30
129,2,7:43.0,,E. Turner misses 2-pt jump shot from 14 ft,26,30
130,2,7:41.0,Defensive rebound by D. Favors,,26,30
131,2,7:27.0,D. Favors misses 2-pt jump shot from 6 ft,,26,30
132,2,7:26.0,,Defensive rebound by E. Davis,26,30
133,2,7:13.0,,Turnover by S. Napier (traveling),26,30
134,2,7:13.0,Utah full timeout,,26,30
135,2,7:13.0,D. Mitchell enters the game for A. Burks,,26,30
136,2,6:53.0,D. Favors misses 2-pt hook shot from 2 ft,,26,30
137,2,6:52.0,,Defensive rebound by E. Davis,26,30
138,2,6:43.0,,Shooting foul by R. O'Neale (drawn by C. McCollum),26,30
139,2,6:43.0,,C. McCollum makes free throw 1 of 2,26,31
140,2,6:43.0,R. Gobert enters the game for D. Favors,,26,31
141,2,6:43.0,,C. McCollum makes free throw 2 of 2,26,32
142,2,6:27.0,D. Mitchell misses 2-pt jump shot from 14 ft,,26,32
143,2,6:23.0,Offensive rebound by D. Mitchell,,26,32
144,2,6:23.0,D. Mitchell makes 2-pt dunk at rim,,28,32
145,2,6:12.0,,E. Davis makes 2-pt dunk from 2 ft (assist by C. McCollum),28,34
146,2,5:56.0,R. Neto makes 2-pt jump shot from 3 ft,,30,34
147,2,5:56.0,Shooting foul by S. Napier (drawn by R. Neto),,30,34
148,2,5:56.0,,M. Harkless enters the game for E. Turner,30,34
149,2,5:56.0,,A. Aminu enters the game for Z. Collins,30,34
150,2,5:56.0,J. Crowder enters the game for J. Jerebko,,30,34
151,2,5:56.0,J. Ingles enters the game for R. O'Neale,,30,34
152,2,5:56.0,R. Neto makes free throw 1 of 1,,31,34
153,2,5:44.0,,S. Napier makes 3-pt jump shot from 27 ft (assist by C. McCollum),31,37
154,2,5:28.0,R. Neto misses 2-pt layup from 2 ft (block by A. Aminu),,31,37
155,2,5:26.0,,Defensive rebound by E. Davis,31,37
156,2,5:22.0,,Turnover by S. Napier (lost ball; steal by J. Crowder),31,37
157,2,5:18.0,J. Crowder makes 2-pt layup at rim (assist by J. Ingles),,33,37
158,2,5:00.0,,C. McCollum makes 2-pt jump shot from 19 ft,33,39
159,2,4:34.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by R. Neto),,36,39
160,2,4:22.0,,C. McCollum misses 2-pt jump shot from 18 ft,36,39
161,2,4:20.0,Defensive rebound by J. Ingles,,36,39
162,2,4:07.0,Turnover by J. Crowder (bad pass; steal by M. Harkless),,36,39
163,2,3:56.0,,C. McCollum misses 2-pt layup from 2 ft,36,39
164,2,3:54.0,Defensive rebound by R. Gobert,,36,39
165,2,3:45.0,Personal foul by E. Davis (drawn by R. Gobert),,36,39
166,2,3:45.0,,D. Lillard enters the game for C. McCollum,36,39
167,2,3:45.0,D. Favors enters the game for R. Neto,,36,39
168,2,3:32.0,D. Mitchell misses 3-pt jump shot from 26 ft,,36,39
169,2,3:29.0,,Defensive rebound by E. Davis,36,39
170,2,3:13.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by M. Harkless),36,42
171,2,2:55.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Gobert),,39,42
172,2,2:35.0,,Personal foul by J. Ingles (drawn by E. Davis),39,42
173,2,2:35.0,,Portland full timeout,39,42
174,2,2:29.0,,Shooting foul by J. Ingles (drawn by S. Napier),39,42
175,2,2:29.0,,S. Napier makes free throw 1 of 2,39,43
176,2,2:29.0,R. O'Neale enters the game for J. Ingles,,39,43
177,2,2:29.0,,S. Napier makes free throw 2 of 2,39,44
178,2,2:12.0,J. Crowder misses 3-pt jump shot from 24 ft,,39,44
179,2,2:09.0,Offensive rebound by D. Favors,,39,44
180,2,2:05.0,R. Gobert makes 2-pt dunk at rim (assist by J. Crowder),,41,44
181,2,1:37.0,,D. Lillard misses 2-pt jump shot from 19 ft,41,44
182,2,1:35.0,Defensive rebound by J. Crowder,,41,44
183,2,1:23.0,Personal foul by S. Napier (drawn by R. Gobert),,41,44
184,2,1:23.0,R. Gobert makes free throw 1 of 2,,42,44
185,2,1:23.0,R. Gobert makes free throw 2 of 2,,43,44
186,2,1:09.0,,D. Lillard misses 2-pt layup from 1 ft (block by R. Gobert),43,44
187,2,1:08.0,Defensive rebound by D. Mitchell,,43,44
188,2,1:02.0,Turnover by J. Crowder (bad pass),,43,44
189,2,0:49.0,,S. Napier misses 3-pt jump shot from 25 ft,43,44
190,2,0:49.0,Defensive rebound by D. Favors,,43,44
191,2,0:35.0,D. Mitchell misses 2-pt jump shot from 6 ft,,43,44
192,2,0:28.0,Offensive rebound by D. Mitchell,,43,44
193,2,0:28.0,D. Mitchell misses 2-pt layup at rim,,43,44
194,2,0:28.0,,Defensive rebound by S. Napier,43,44
195,2,0:17.0,,Offensive foul by E. Davis (drawn by R. O'Neale),43,44
196,2,0:17.0,,Turnover by E. Davis (offensive foul),43,44
197,2,0:17.0,,J. Nurkić enters the game for E. Davis,43,44
198,2,0:17.0,J. Ingles enters the game for D. Favors,,43,44
199,2,0:03.0,Turnover by D. Mitchell (bad pass),,43,44
200,2,0:03.0,,C. McCollum enters the game for S. Napier,43,44
201,2,0:03.0,,P. Connaughton enters the game for J. Nurkić,43,44
202,2,0:03.0,D. Favors enters the game for J. Ingles,,43,44
203,2,0:00.0,,D. Lillard misses 3-pt jump shot from 28 ft,43,44
204,2,0:00.0,,Offensive rebound by Team,43,44
205,3,11:43.0,,A. Aminu misses 2-pt layup from 1 ft,43,44
206,3,11:40.0,Defensive rebound by R. O'Neale,,43,44
207,3,11:22.0,D. Mitchell misses 2-pt jump shot from 9 ft,,43,44
208,3,11:21.0,R. Gobert misses 2-pt layup at rim,,43,44
209,3,11:21.0,Offensive rebound by R. Gobert,,43,44
210,3,11:21.0,Offensive rebound by R. Gobert,,43,44
211,3,11:21.0,Shooting foul by M. Harkless (drawn by R. Gobert),,43,44
212,3,11:21.0,R. Gobert makes free throw 1 of 2,,44,44
213,3,11:21.0,R. Gobert makes free throw 2 of 2,,45,44
214,3,11:06.0,,C. McCollum misses 2-pt jump shot from 9 ft,45,44
215,3,11:03.0,Defensive rebound by R. Gobert,,45,44
216,3,10:51.0,Shooting foul by J. Nurkić (drawn by J. Ingles),,45,44
217,3,10:51.0,J. Ingles makes free throw 1 of 2,,46,44
218,3,10:51.0,J. Ingles makes free throw 2 of 2,,47,44
219,3,10:36.0,,D. Lillard makes 2-pt jump shot from 22 ft (assist by J. Nurkić),47,46
220,3,10:17.0,Personal foul by A. Aminu (drawn by J. Ingles),,47,46
221,3,10:03.0,R. Gobert misses 2-pt hook shot from 4 ft,,47,46
222,3,10:01.0,,Defensive rebound by A. Aminu,47,46
223,3,9:57.0,,D. Lillard misses 3-pt jump shot from 26 ft,47,46
224,3,9:57.0,Defensive rebound by R. O'Neale,,47,46
225,3,9:42.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. O'Neale),,50,46
226,3,9:31.0,,C. McCollum misses 2-pt layup from 1 ft,50,46
227,3,9:28.0,Defensive rebound by R. O'Neale,,50,46
228,3,9:25.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. O'Neale),,53,46
229,3,9:25.0,,Portland full timeout,53,46
230,3,9:15.0,,Turnover by D. Lillard (lost ball; steal by R. O'Neale),53,46
231,3,9:10.0,D. Mitchell misses 2-pt layup from 1 ft,,53,46
232,3,9:07.0,Offensive rebound by D. Mitchell,,53,46
233,3,9:06.0,D. Mitchell misses 2-pt layup from 2 ft,,53,46
234,3,9:06.0,Offensive rebound by D. Mitchell,,53,46
235,3,9:04.0,J. Ingles misses 3-pt jump shot from 25 ft,,53,46
236,3,9:01.0,,Defensive rebound by D. Lillard,53,46
237,3,8:55.0,,D. Lillard misses 2-pt layup from 2 ft,53,46
238,3,8:53.0,Defensive rebound by R. Gobert,,53,46
239,3,8:48.0,R. Gobert makes 2-pt dunk at rim (assist by R. O'Neale),,55,46
240,3,8:48.0,Shooting foul by J. Nurkić (drawn by R. Gobert),,55,46
241,3,8:48.0,R. Gobert makes free throw 1 of 1,,56,46
242,3,8:28.0,,A. Aminu misses 2-pt hook shot from 6 ft,56,46
243,3,8:26.0,Defensive rebound by R. O'Neale,,56,46
244,3,8:10.0,J. Ingles makes 2-pt layup from 2 ft,,58,46
245,3,7:56.0,,C. McCollum misses 2-pt jump shot from 19 ft,58,46
246,3,7:53.0,Defensive rebound by D. Favors,,58,46
247,3,7:41.0,D. Mitchell misses 2-pt dunk from 1 ft,,58,46
248,3,7:40.0,,Defensive rebound by A. Aminu,58,46
249,3,7:37.0,,Turnover by D. Lillard (traveling),58,46
250,3,7:37.0,,E. Davis enters the game for M. Harkless,58,46
251,3,7:37.0,,E. Turner enters the game for J. Nurkić,58,46
252,3,7:15.0,Turnover by R. Gobert (lost ball; steal by E. Davis),,58,46
253,3,7:05.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Aminu),58,49
254,3,6:49.0,D. Mitchell makes 2-pt jump shot from 8 ft,,60,49
255,3,6:36.0,,A. Aminu misses 3-pt jump shot from 23 ft,60,49
256,3,6:33.0,Defensive rebound by R. O'Neale,,60,49
257,3,6:29.0,D. Favors makes 2-pt dunk at rim (assist by R. O'Neale),,62,49
258,3,6:07.0,,Turnover by C. McCollum (bad pass; steal by J. Ingles),62,49
259,3,6:02.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by J. Ingles),,65,49
260,3,6:02.0,,Portland full timeout,65,49
261,3,6:02.0,J. Jerebko enters the game for D. Favors,,65,49
262,3,6:02.0,J. Crowder enters the game for R. O'Neale,,65,49
263,3,5:49.0,,Personal foul by J. Jerebko (drawn by A. Aminu),65,49
264,3,5:43.0,,Turnover by C. McCollum (bad pass; steal by D. Mitchell),65,49
265,3,5:39.0,D. Mitchell makes 2-pt layup from 1 ft,,67,49
266,3,5:26.0,,D. Lillard makes 3-pt jump shot from 29 ft,67,52
267,3,5:04.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Ingles),,70,52
268,3,4:50.0,,A. Aminu misses 3-pt jump shot from 25 ft,70,52
269,3,4:46.0,,Offensive rebound by D. Lillard,70,52
270,3,4:45.0,,C. McCollum misses 3-pt jump shot from 24 ft,70,52
271,3,4:42.0,Defensive rebound by J. Crowder,,70,52
272,3,4:34.0,J. Crowder misses 2-pt jump shot from 18 ft,,70,52
273,3,4:32.0,,Defensive rebound by E. Davis,70,52
274,3,4:26.0,,Shooting foul by J. Jerebko (drawn by D. Lillard),70,52
275,3,4:26.0,,D. Lillard makes free throw 1 of 2,70,53
276,3,4:26.0,,S. Napier enters the game for C. McCollum,70,53
277,3,4:26.0,,D. Lillard makes free throw 2 of 2,70,54
278,3,4:12.0,D. Mitchell misses 3-pt jump shot from 24 ft,,70,54
279,3,4:07.0,Offensive rebound by J. Jerebko,,70,54
280,3,4:01.0,Shooting foul by E. Davis (drawn by D. Mitchell),,70,54
281,3,4:01.0,D. Mitchell makes free throw 1 of 2,,71,54
282,3,4:01.0,,M. Leonard enters the game for A. Aminu,71,54
283,3,4:01.0,,Z. Collins enters the game for E. Davis,71,54
284,3,4:01.0,D. Mitchell makes free throw 2 of 2,,72,54
285,3,3:51.0,,S. Napier misses 3-pt jump shot from 24 ft,72,54
286,3,3:51.0,Defensive rebound by R. Gobert,,72,54
287,3,3:41.0,D. Mitchell misses 2-pt jump shot from 20 ft (block by D. Lillard),,72,54
288,3,3:41.0,,Defensive rebound by Z. Collins,72,54
289,3,3:28.0,,Personal foul by J. Jerebko (drawn by Z. Collins),72,54
290,3,3:28.0,R. O'Neale enters the game for J. Ingles,,72,54
291,3,3:16.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),72,57
292,3,2:48.0,D. Mitchell makes 2-pt jump shot from 7 ft,,74,57
293,3,2:32.0,,D. Lillard makes 2-pt layup from 1 ft,74,59
294,3,2:22.0,Turnover by D. Mitchell (bad pass; steal by S. Napier),,74,59
295,3,2:18.0,,S. Napier misses 2-pt layup at rim,74,59
296,3,2:15.0,Defensive rebound by R. O'Neale,,74,59
297,3,2:14.0,Utah full timeout,,74,59
298,3,2:14.0,D. Favors enters the game for R. Gobert,,74,59
299,3,2:07.0,D. Mitchell misses 3-pt jump shot from 28 ft,,74,59
300,3,2:03.0,,Defensive rebound by M. Leonard,74,59
301,3,1:56.0,,D. Lillard misses 3-pt jump shot from 27 ft,74,59
302,3,1:54.0,Defensive rebound by J. Jerebko,,74,59
303,3,1:48.0,J. Crowder misses 3-pt jump shot from 25 ft,,74,59
304,3,1:45.0,,Defensive rebound by M. Leonard,74,59
305,3,1:29.0,,D. Lillard makes 2-pt layup at rim (assist by E. Turner),74,61
306,3,1:13.0,Shooting foul by Z. Collins (drawn by J. Jerebko),,74,61
307,3,1:13.0,J. Jerebko makes free throw 1 of 3,,75,61
308,3,1:13.0,J. Jerebko makes free throw 2 of 3,,76,61
309,3,1:13.0,,P. Connaughton enters the game for E. Turner,76,61
310,3,1:13.0,R. Neto enters the game for D. Mitchell,,76,61
311,3,1:13.0,J. Jerebko makes free throw 3 of 3,,77,61
312,3,1:03.0,,Personal foul by D. Favors (drawn by D. Lillard),77,61
313,3,0:50.0,,Z. Collins misses 2-pt layup from 2 ft,77,61
314,3,0:47.0,Defensive rebound by J. Crowder,,77,61
315,3,0:33.0,R. Neto makes 2-pt layup from 1 ft,,79,61
316,3,0:23.0,,D. Lillard misses 2-pt layup at rim,79,61
317,3,0:22.0,Defensive rebound by D. Favors,,79,61
318,3,0:03.0,D. Favors misses 2-pt layup from 1 ft,,79,61
319,3,0:02.0,Offensive rebound by R. Neto,,79,61
320,3,0:02.0,R. Neto makes 2-pt layup at rim,,81,61
321,3,0:00.0,,Personal block foul by R. Neto (drawn by S. Napier),81,61
322,3,0:00.0,,S. Napier makes free throw 1 of 2,81,62
323,3,0:00.0,,S. Napier makes free throw 2 of 2,81,63
324,4,11:39.0,J. Crowder misses 2-pt jump shot from 5 ft,,81,63
325,4,11:34.0,Offensive rebound by D. Favors,,81,63
326,4,11:34.0,D. Favors misses 2-pt layup at rim,,81,63
327,4,11:33.0,Offensive rebound by D. Favors,,81,63
328,4,11:33.0,D. Favors makes 2-pt layup at rim,,83,63
329,4,11:17.0,,C. McCollum makes 2-pt jump shot from 8 ft,83,65
330,4,10:57.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by R. Neto),,86,65
331,4,10:35.0,,M. Harkless misses 3-pt jump shot from 25 ft,86,65
332,4,10:32.0,Defensive rebound by R. Neto,,86,65
333,4,10:26.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by R. Neto),,89,65
334,4,10:07.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by C. McCollum),89,68
335,4,9:50.0,R. Neto misses 2-pt jump shot from 10 ft,,89,68
336,4,9:46.0,,Defensive rebound by S. Napier,89,68
337,4,9:39.0,,S. Napier misses 2-pt jump shot from 15 ft,89,68
338,4,9:37.0,Defensive rebound by J. Jerebko,,89,68
339,4,9:37.0,Turnover by J. Crowder (out of bounds lost ball),,89,68
340,4,9:23.0,,C. McCollum misses 3-pt jump shot from 24 ft,89,68
341,4,9:19.0,Defensive rebound by J. Jerebko,,89,68
342,4,9:13.0,Shooting foul by M. Harkless (drawn by J. Crowder),,89,68
343,4,9:13.0,J. Crowder makes free throw 1 of 2,,90,68
344,4,9:13.0,R. Gobert enters the game for D. Favors,,90,68
345,4,9:13.0,J. Crowder makes free throw 2 of 2,,91,68
346,4,9:01.0,,C. McCollum misses 2-pt jump shot from 21 ft,91,68
347,4,8:59.0,Defensive rebound by J. Jerebko,,91,68
348,4,8:44.0,R. Gobert misses 2-pt layup from 1 ft,,91,68
349,4,8:42.0,,Defensive rebound by S. Napier,91,68
350,4,8:37.0,,Turnover by C. McCollum (lost ball; steal by R. O'Neale),91,68
351,4,8:35.0,R. O'Neale makes 2-pt dunk from 1 ft,,93,68
352,4,8:35.0,,Portland full timeout,93,68
353,4,8:35.0,,P. Connaughton enters the game for S. Napier,93,68
354,4,8:35.0,J. Ingles enters the game for J. Crowder,,93,68
355,4,8:24.0,,E. Davis misses 2-pt layup from 1 ft (block by R. Gobert),93,68
356,4,8:21.0,Defensive rebound by R. O'Neale,,93,68
357,4,8:12.0,Personal foul by D. Lillard (drawn by R. Gobert),,93,68
358,4,8:02.0,R. Neto misses 2-pt layup from 1 ft,,93,68
359,4,8:01.0,,Defensive rebound by E. Davis,93,68
360,4,7:53.0,,D. Lillard misses 2-pt layup from 2 ft,93,68
361,4,7:53.0,,Offensive rebound by M. Harkless,93,68
362,4,7:53.0,,M. Harkless misses 2-pt dunk at rim,93,68
363,4,7:53.0,,Offensive rebound by M. Harkless,93,68
364,4,7:53.0,,Shooting foul by R. Gobert (drawn by M. Harkless),93,68
365,4,7:53.0,,M. Harkless misses free throw 1 of 2,93,68
366,4,7:53.0,,Offensive rebound by Team,93,68
367,4,7:53.0,D. Mitchell enters the game for R. Neto,,93,68
368,4,7:53.0,,M. Harkless misses free throw 2 of 2,93,68
369,4,7:39.0,Defensive rebound by R. Gobert,,93,68
370,4,7:33.0,Turnover by R. O'Neale (bad pass),,93,68
371,4,7:33.0,D. Favors enters the game for J. Jerebko,,93,68
372,4,7:26.0,,D. Lillard makes 2-pt layup at rim,93,70
373,4,7:01.0,R. Gobert misses 2-pt jump shot from 5 ft,,93,70
374,4,6:58.0,,Defensive rebound by E. Davis,93,70
375,4,6:46.0,,D. Lillard misses 2-pt layup from 1 ft,93,70
376,4,6:41.0,,Offensive rebound by E. Davis,93,70
377,4,6:41.0,,E. Davis makes 2-pt layup at rim,93,72
378,4,6:26.0,R. O'Neale misses 3-pt jump shot from 24 ft,,93,72
379,4,6:23.0,Offensive rebound by R. O'Neale,,93,72
380,4,6:12.0,Turnover by D. Mitchell (lost ball; steal by M. Harkless),,93,72
381,4,6:10.0,,M. Harkless makes 2-pt dunk at rim,93,74
382,4,6:10.0,Utah full timeout,,93,74
383,4,6:10.0,J. Crowder enters the game for R. O'Neale,,93,74
384,4,5:59.0,Shooting foul by M. Harkless (drawn by D. Favors),,93,74
385,4,5:59.0,D. Favors misses free throw 1 of 2,,93,74
