,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
63,1,5:57.0,G. Harris makes 3-pt jump shot from 22 ft (assist by T. Lyles),,8,11
64,1,5:45.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),8,13
65,1,5:32.0,W. Barton makes 2-pt jump shot from 15 ft,,10,13
66,1,5:15.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by N. Hilário),10,16
67,1,4:59.0,Turnover by W. Barton (bad pass; steal by L. Mbah a Moute),,10,16
68,1,4:52.0,,Shooting foul by T. Lyles (drawn by P. Tucker),10,16
69,1,4:52.0,Denver full timeout,,10,16
70,1,4:52.0,,P. Tucker makes free throw 1 of 2,10,17
71,1,4:52.0,,P. Tucker makes free throw 2 of 2,10,18
72,1,4:40.0,Turnover by E. Mudiay (bad pass),,10,18
73,1,4:30.0,,J. Harden makes 2-pt jump shot from 13 ft,10,20
74,1,4:13.0,Turnover by W. Barton (bad pass; steal by L. Mbah a Moute),,10,20
75,1,4:09.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),10,22
76,1,4:08.0,Denver full timeout,,10,22
77,1,4:08.0,M. Plumlee enters the game for N. Jokić,,10,22
78,1,3:57.0,G. Harris misses 3-pt jump shot from 27 ft,,10,22
79,1,3:53.0,,Defensive rebound by P. Tucker,10,22
80,1,3:50.0,,Shooting foul by M. Plumlee (drawn by N. Hilário),10,22
81,1,3:50.0,,N. Hilário makes free throw 1 of 2,10,23
82,1,3:50.0,W. Chandler enters the game for W. Barton,,10,23
83,1,3:50.0,,N. Hilário makes free throw 2 of 2,10,24
84,1,3:32.0,W. Chandler misses 2-pt jump shot from 20 ft,,10,24
85,1,3:28.0,,Defensive rebound by P. Tucker,10,24
86,1,3:20.0,,Turnover by J. Harden (lost ball; steal by G. Harris),10,24
87,1,3:18.0,Shooting foul by J. Harden (drawn by G. Harris),,10,24
88,1,3:18.0,G. Harris misses free throw 1 of 2,,10,24
89,1,3:18.0,Offensive rebound by Team,,10,24
90,1,3:18.0,,C. Paul enters the game for P. Tucker,10,24
91,1,3:18.0,G. Harris makes free throw 2 of 2,,11,24
92,1,3:06.0,,N. Hilário makes 2-pt dunk from 1 ft (assist by J. Harden),11,26
93,1,2:52.0,,Violation by L. Mbah a Moute (kicked ball),11,26
94,1,2:44.0,M. Plumlee misses 2-pt hook shot from 9 ft,,11,26
95,1,2:41.0,Offensive rebound by Team,,11,26
96,1,2:38.0,Personal foul by T. Ariza (drawn by G. Harris),,11,26
97,1,2:31.0,M. Plumlee makes 2-pt jump shot from 2 ft,,13,26
98,1,2:17.0,,Turnover by L. Mbah a Moute (traveling),13,26
99,1,2:06.0,G. Harris misses 2-pt jump shot from 8 ft,,13,26
100,1,2:05.0,,Defensive rebound by N. Hilário,13,26
101,1,2:00.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by C. Paul),13,29
102,1,1:41.0,E. Mudiay misses 2-pt jump shot from 20 ft,,13,29
103,1,1:38.0,,Defensive rebound by C. Paul,13,29
104,1,1:31.0,,N. Hilário makes 2-pt dunk from 1 ft (assist by C. Paul),13,31
105,1,1:18.0,M. Plumlee misses 3-pt jump shot from 24 ft,,13,31
106,1,1:14.0,,Defensive rebound by N. Hilário,13,31
107,1,1:11.0,,Shooting foul by G. Harris (drawn by J. Harden),13,31
108,1,1:11.0,,J. Harden makes free throw 1 of 3,13,32
109,1,1:11.0,,J. Harden misses free throw 2 of 3,13,32
110,1,1:11.0,,Offensive rebound by Team,13,32
111,1,1:11.0,J. Murray enters the game for G. Harris,,13,32
112,1,1:11.0,J. Hernangómez enters the game for W. Chandler,,13,32
113,1,1:11.0,,J. Harden makes free throw 3 of 3,13,33
114,1,1:01.0,T. Lyles misses 3-pt jump shot from 24 ft,,13,33
115,1,0:55.0,Offensive rebound by M. Plumlee,,13,33
116,1,0:55.0,M. Plumlee makes 2-pt layup at rim,,15,33
117,1,0:52.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),15,36
118,1,0:45.0,Personal foul by L. Mbah a Moute (drawn by J. Hernangómez),,15,36
119,1,0:45.0,J. Hernangómez makes free throw 1 of 2,,16,36
120,1,0:45.0,J. Hernangómez makes free throw 2 of 2,,17,36
121,1,0:34.0,,J. Harden misses 3-pt jump shot from 26 ft,17,36
122,1,0:31.0,Defensive rebound by M. Plumlee,,17,36
123,1,0:18.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,17,36
124,1,0:15.0,Offensive rebound by M. Plumlee,,17,36
125,1,0:13.0,Turnover by M. Plumlee (lost ball; steal by C. Paul),,17,36
126,1,0:01.0,,Turnover by J. Harden (bad pass; steal by T. Lyles),17,36
127,1,0:00.0,T. Lyles misses 3-pt jump shot from 57 ft,,17,36
128,1,0:00.0,Offensive rebound by Team,,17,36
129,2,11:42.0,W. Barton misses 2-pt layup from 1 ft,,17,36
130,2,11:41.0,,Defensive rebound by P. Tucker,17,36
131,2,11:29.0,,C. Paul makes 3-pt jump shot from 25 ft,17,39
132,2,11:19.0,N. Jokić makes 2-pt layup at rim (assist by J. Murray),,19,39
133,2,11:19.0,Shooting foul by C. Capela (drawn by N. Jokić),,19,39
134,2,11:19.0,N. Jokić misses free throw 1 of 1,,19,39
135,2,11:13.0,,Defensive rebound by L. Mbah a Moute,19,39
136,2,11:05.0,,Turnover by L. Mbah a Moute (lost ball; steal by N. Jokić),19,39
137,2,11:02.0,J. Murray makes 2-pt layup from 1 ft,,21,39
138,2,10:39.0,,C. Capela makes 2-pt dunk from 1 ft (assist by L. Mbah a Moute),21,41
139,2,10:30.0,Turnover by N. Jokić (bad pass),,21,41
140,2,10:22.0,,C. Paul makes 3-pt jump shot from 25 ft,21,44
141,2,10:04.0,J. Murray misses 3-pt jump shot from 24 ft,,21,44
142,2,10:01.0,,Defensive rebound by C. Capela,21,44
143,2,9:38.0,,C. Paul makes 2-pt layup from 1 ft,21,46
144,2,9:20.0,J. Hernangómez misses 3-pt jump shot from 22 ft,,21,46
145,2,9:17.0,,Defensive rebound by C. Capela,21,46
146,2,9:12.0,,T. Ariza misses 3-pt jump shot from 25 ft,21,46
147,2,9:09.0,Defensive rebound by W. Barton,,21,46
148,2,9:03.0,N. Jokić makes 2-pt jump shot from 2 ft (assist by J. Murray),,23,46
149,2,8:51.0,,C. Capela makes 2-pt layup from 1 ft (assist by C. Paul),23,48
150,2,8:51.0,Denver full timeout,,23,48
151,2,8:29.0,N. Jokić misses 2-pt hook shot from 3 ft,,23,48
152,2,8:26.0,Offensive rebound by N. Jokić,,23,48
153,2,8:24.0,N. Jokić makes 2-pt jump shot from 5 ft,,25,48
154,2,8:10.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Paul),25,51
155,2,7:44.0,W. Barton misses 3-pt jump shot from 25 ft,,25,51
156,2,7:39.0,Offensive rebound by N. Jokić,,25,51
157,2,7:39.0,N. Jokić makes 2-pt layup at rim,,27,51
158,2,7:38.0,,Personal take foul by J. Hernangómez (drawn by C. Paul),27,51
159,2,7:38.0,Denver full timeout,,27,51
160,2,7:38.0,,J. Harden enters the game for T. Ariza,27,51
161,2,7:38.0,M. Plumlee enters the game for N. Jokić,,27,51
162,2,7:16.0,,C. Capela misses 2-pt hook shot from 4 ft,27,51
163,2,7:15.0,Defensive rebound by J. Hernangómez,,27,51
164,2,7:07.0,Turnover by J. Murray (bad pass),,27,51
165,2,7:07.0,G. Harris enters the game for J. Hernangómez,,27,51
166,2,7:03.0,Violation by W. Barton (kicked ball),,27,51
167,2,6:54.0,,Shooting foul by J. Murray (drawn by C. Paul),27,51
168,2,6:54.0,,C. Paul makes free throw 1 of 3,27,52
169,2,6:54.0,,C. Paul makes free throw 2 of 3,27,53
170,2,6:54.0,,C. Paul makes free throw 3 of 3,27,54
171,2,6:53.0,W. Chandler enters the game for T. Lyles,,27,54
172,2,6:53.0,E. Mudiay enters the game for J. Murray,,27,54
173,2,6:41.0,G. Harris makes 2-pt layup from 1 ft (assist by E. Mudiay),,29,54
174,2,6:30.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),29,56
175,2,6:07.0,Turnover by E. Mudiay (bad pass; steal by L. Mbah a Moute),,29,56
176,2,5:45.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),29,59
177,2,5:22.0,G. Harris makes 2-pt jump shot from 20 ft (assist by W. Chandler),,31,59
178,2,5:11.0,,Shooting foul by E. Mudiay (drawn by J. Harden),31,59
179,2,5:11.0,,T. Ariza enters the game for C. Paul,31,59
180,2,5:11.0,,J. Harden makes free throw 1 of 2,31,60
181,2,5:11.0,,J. Harden makes free throw 2 of 2,31,61
182,2,4:47.0,E. Mudiay misses 3-pt jump shot from 24 ft,,31,61
183,2,4:42.0,,Defensive rebound by P. Tucker,31,61
184,2,4:38.0,,Turnover by J. Harden (turnover),31,61
185,2,4:28.0,,Violation by T. Ariza (kicked ball),31,61
186,2,4:18.0,Turnover by E. Mudiay (bad pass; steal by T. Ariza),,31,61
187,2,4:12.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),31,63
188,2,4:08.0,,Houston full timeout,31,63
189,2,4:08.0,,N. Hilário enters the game for L. Mbah a Moute,31,63
190,2,4:08.0,,Z. Qi enters the game for C. Capela,31,63
191,2,4:08.0,N. Jokić enters the game for M. Plumlee,,31,63
192,2,3:50.0,N. Jokić makes 2-pt hook shot from 5 ft,,33,63
193,2,3:34.0,,N. Hilário makes 2-pt jump shot from 16 ft (assist by J. Harden),33,65
194,2,3:18.0,W. Chandler misses 2-pt jump shot from 6 ft (block by Z. Qi),,33,65
195,2,3:18.0,Offensive rebound by Team,,33,65
196,2,3:15.0,Personal foul by N. Hilário (drawn by N. Jokić),,33,65
197,2,3:02.0,W. Barton misses 3-pt jump shot from 24 ft,,33,65
198,2,2:56.0,Offensive rebound by W. Chandler,,33,65
199,2,2:55.0,Turnover by W. Chandler (bad pass; steal by Z. Qi),,33,65
200,2,2:52.0,,J. Harden makes 2-pt layup at rim (assist by Z. Qi),33,67
201,2,2:38.0,E. Mudiay misses 2-pt jump shot from 16 ft,,33,67
202,2,2:36.0,,Defensive rebound by T. Ariza,33,67
203,2,2:28.0,,Turnover by N. Hilário (turnover),33,67
204,2,2:12.0,E. Mudiay misses 2-pt layup at rim,,33,67
205,2,2:11.0,,Defensive rebound by P. Tucker,33,67
206,2,2:03.0,,P. Tucker makes 2-pt jump shot from 21 ft (assist by J. Harden),33,69
207,2,1:48.0,Shooting foul by P. Tucker (drawn by N. Jokić),,33,69
208,2,1:48.0,N. Jokić makes free throw 1 of 2,,34,69
209,2,1:48.0,N. Jokić makes free throw 2 of 2,,35,69
210,2,1:38.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),35,72
211,2,1:19.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,38,72
212,2,1:05.0,,Turnover by J. Harden (bad pass; steal by G. Harris),38,72
213,2,1:01.0,Shooting foul by T. Ariza (drawn by W. Barton),,38,72
214,2,1:01.0,W. Barton makes free throw 1 of 2,,39,72
215,2,1:01.0,,L. Mbah a Moute enters the game for P. Tucker,39,72
216,2,1:01.0,W. Barton misses free throw 2 of 2,,39,72
217,2,0:59.0,,Defensive rebound by J. Harden,39,72
218,2,0:44.0,,Shooting foul by W. Barton (drawn by J. Harden),39,72
219,2,0:44.0,,J. Harden makes free throw 1 of 3,39,73
220,2,0:44.0,,J. Harden makes free throw 2 of 3,39,74
221,2,0:44.0,,J. Harden makes free throw 3 of 3,39,75
222,2,0:33.0,Personal foul by L. Mbah a Moute (drawn by E. Mudiay),,39,75
223,2,0:33.0,E. Mudiay misses free throw 1 of 2,,39,75
224,2,0:33.0,Offensive rebound by Team,,39,75
225,2,0:33.0,E. Mudiay makes free throw 2 of 2,,40,75
226,2,0:26.0,,Z. Qi misses 3-pt jump shot from 25 ft,40,75
227,2,0:23.0,,Offensive rebound by J. Harden,40,75
228,2,0:02.0,,J. Harden misses 3-pt jump shot from 27 ft,40,75
229,2,0:01.0,,Offensive rebound by Z. Qi,40,75
230,2,0:00.0,,Z. Qi misses 2-pt jump shot from 5 ft (block by W. Barton),40,75
231,2,0:00.0,Defensive rebound by G. Harris,,40,75
232,3,11:43.0,Personal foul by C. Capela (drawn by N. Jokić),,40,75
233,3,11:30.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Barton),,43,75
234,3,11:07.0,,Offensive foul by C. Paul (drawn by N. Jokić),43,75
235,3,11:07.0,,Turnover by C. Paul (offensive foul),43,75
236,3,10:59.0,Personal foul by T. Ariza (drawn by N. Jokić),,43,75
237,3,10:49.0,W. Chandler misses 3-pt jump shot from 28 ft,,43,75
238,3,10:46.0,,Defensive rebound by C. Capela,43,75
239,3,10:36.0,,T. Ariza misses 3-pt jump shot from 23 ft,43,75
240,3,10:27.0,Defensive rebound by W. Chandler,,43,75
241,3,10:21.0,J. Murray misses 3-pt jump shot from 25 ft,,43,75
242,3,10:18.0,,Defensive rebound by C. Paul,43,75
243,3,10:11.0,,Turnover by T. Ariza (step out of bounds),43,75
244,3,10:01.0,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),,45,75
245,3,9:42.0,,P. Tucker misses 3-pt jump shot from 22 ft,45,75
246,3,9:40.0,Defensive rebound by W. Barton,,45,75
247,3,9:34.0,W. Barton makes 3-pt jump shot from 26 ft,,48,75
248,3,9:14.0,,J. Harden misses 3-pt jump shot from 23 ft,48,75
249,3,9:12.0,,Offensive rebound by C. Capela,48,75
250,3,9:05.0,,Turnover by J. Harden (traveling),48,75
251,3,8:55.0,W. Chandler makes 2-pt layup at rim (assist by N. Jokić),,50,75
252,3,8:55.0,,Houston full timeout,50,75
253,3,8:34.0,,J. Harden misses 3-pt jump shot from 25 ft,50,75
254,3,8:31.0,Defensive rebound by J. Murray,,50,75
255,3,8:20.0,N. Jokić misses 2-pt jump shot from 11 ft,,50,75
256,3,8:19.0,,Defensive rebound by C. Capela,50,75
257,3,8:18.0,,Turnover by C. Capela (lost ball; steal by N. Jokić),50,75
258,3,8:15.0,W. Barton makes 2-pt layup at rim,,52,75
259,3,8:06.0,,N. Hilário enters the game for C. Capela,52,75
260,3,7:59.0,,Shooting foul by N. Jokić (drawn by N. Hilário),52,75
261,3,7:59.0,,N. Hilário makes free throw 1 of 2,52,76
262,3,7:59.0,,N. Hilário misses free throw 2 of 2,52,76
263,3,7:59.0,Defensive rebound by W. Chandler,,52,76
264,3,7:34.0,Turnover by Team (shot clock),,52,76
265,3,7:14.0,,N. Hilário makes 2-pt layup at rim (assist by C. Paul),52,78
266,3,7:04.0,J. Murray misses 2-pt jump shot from 9 ft,,52,78
267,3,6:59.0,Offensive rebound by J. Murray,,52,78
268,3,6:53.0,W. Barton makes 3-pt jump shot from 26 ft (assist by J. Murray),,55,78
269,3,6:44.0,,C. Paul makes 3-pt jump shot from 24 ft,55,81
270,3,6:31.0,N. Jokić misses 2-pt jump shot from 22 ft,,55,81
271,3,6:29.0,,Defensive rebound by P. Tucker,55,81
272,3,6:15.0,,C. Paul misses 3-pt jump shot from 25 ft,55,81
273,3,6:11.0,Defensive rebound by J. Murray,,55,81
274,3,6:06.0,W. Barton makes 2-pt layup at rim,,57,81
275,3,6:06.0,Shooting foul by N. Hilário (drawn by W. Barton),,57,81
276,3,6:06.0,,L. Mbah a Moute enters the game for C. Paul,57,81
277,3,6:06.0,W. Barton makes free throw 1 of 1,,58,81
278,3,5:55.0,,Turnover by N. Hilário (bad pass; steal by W. Barton),58,81
279,3,5:49.0,W. Barton makes 2-pt layup from 1 ft,,60,81
280,3,5:37.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by N. Hilário),60,84
281,3,5:20.0,Personal foul by N. Hilário (drawn by W. Barton),,60,84
282,3,5:04.0,N. Jokić misses 2-pt jump shot from 11 ft,,60,84
283,3,5:01.0,,Defensive rebound by J. Harden,60,84
284,3,4:57.0,,N. Hilário misses 2-pt layup at rim (block by W. Chandler),60,84
285,3,4:55.0,Defensive rebound by W. Barton,,60,84
286,3,4:55.0,Personal foul by L. Mbah a Moute (drawn by W. Barton),,60,84
287,3,4:55.0,W. Barton makes free throw 1 of 2,,61,84
288,3,4:55.0,W. Barton makes free throw 2 of 2,,62,84
289,3,4:40.0,Violation by W. Barton (kicked ball),,62,84
290,3,4:35.0,,J. Harden misses 3-pt jump shot from 26 ft,62,84
291,3,4:31.0,,Offensive rebound by N. Hilário,62,84
292,3,4:20.0,,T. Ariza makes 2-pt layup from 1 ft,62,86
293,3,4:12.0,W. Barton makes 2-pt layup from 1 ft,,64,86
294,3,4:03.0,,J. Harden misses 2-pt jump shot from 18 ft,64,86
295,3,4:00.0,Defensive rebound by N. Jokić,,64,86
296,3,3:57.0,Turnover by N. Jokić (bad pass; steal by T. Ariza),,64,86
297,3,3:51.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by N. Hilário),64,89
298,3,3:50.0,Denver full timeout,,64,89
299,3,3:37.0,W. Barton misses 3-pt jump shot from 25 ft,,64,89
300,3,3:34.0,,Defensive rebound by T. Ariza,64,89
301,3,3:28.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),64,92
302,3,3:11.0,Turnover by J. Murray (lost ball; steal by L. Mbah a Moute),,64,92
303,3,3:08.0,,L. Mbah a Moute makes 2-pt dunk from 1 ft,64,94
304,3,2:48.0,Turnover by J. Murray (bad pass; steal by N. Hilário),,64,94
305,3,2:43.0,,Turnover by J. Harden (lost ball; steal by W. Barton),64,94
306,3,2:40.0,J. Murray makes 2-pt layup from 2 ft,,66,94
307,3,2:40.0,Shooting foul by T. Ariza (drawn by J. Murray),,66,94
308,3,2:40.0,M. Plumlee enters the game for N. Jokić,,66,94
309,3,2:40.0,,C. Paul enters the game for T. Ariza,66,94
310,3,2:40.0,J. Murray makes free throw 1 of 1,,67,94
311,3,2:22.0,,J. Harden makes 2-pt dunk at rim (assist by N. Hilário),67,96
312,3,1:59.0,W. Chandler misses 3-pt jump shot from 25 ft,,67,96
313,3,1:56.0,,Defensive rebound by J. Harden,67,96
314,3,1:44.0,,J. Harden misses 3-pt jump shot from 25 ft,67,96
315,3,1:41.0,Defensive rebound by J. Murray,,67,96
316,3,1:18.0,G. Harris misses 2-pt jump shot from 17 ft (block by N. Hilário),,67,96
317,3,1:18.0,Offensive rebound by W. Barton,,67,96
318,3,1:18.0,Turnover by Team (shot clock),,67,96
319,3,1:08.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),67,99
320,3,0:53.0,Turnover by M. Plumlee (lost ball; steal by C. Paul),,67,99
321,3,0:51.0,,C. Paul makes 2-pt layup at rim,67,101
322,3,0:35.0,Personal foul by N. Hilário (drawn by M. Plumlee),,67,101
323,3,0:35.0,M. Plumlee misses free throw 1 of 2,,67,101
324,3,0:35.0,Offensive rebound by Team,,67,101
325,3,0:35.0,M. Plumlee misses free throw 2 of 2,,67,101
326,3,0:35.0,,Defensive rebound by P. Tucker,67,101
327,3,0:25.0,,N. Hilário misses 2-pt layup from 1 ft,67,101
328,3,0:24.0,Defensive rebound by J. Murray,,67,101
329,3,0:04.0,J. Murray misses 2-pt layup from 1 ft,,67,101
330,3,0:04.0,,Defensive rebound by N. Hilário,67,101
331,3,0:00.0,,J. Harden misses 2-pt layup at rim (block by W. Barton),67,101
332,3,0:00.0,,Offensive rebound by Team,67,101
333,4,11:47.0,,T. Black makes 2-pt dunk at rim (assist by C. Paul),67,103
334,4,11:27.0,E. Mudiay misses 3-pt jump shot from 27 ft,,67,103
335,4,11:20.0,Offensive rebound by M. Plumlee,,67,103
336,4,11:03.0,Turnover by E. Mudiay (lost ball; steal by C. Paul),,67,103
337,4,10:54.0,,T. Black makes 2-pt layup at rim (assist by C. Paul),67,105
338,4,10:53.0,Denver full timeout,,67,105
339,4,10:39.0,Turnover by M. Plumlee (bad pass),,67,105
340,4,10:16.0,,C. Paul makes 3-pt jump shot from 24 ft,67,108
341,4,9:59.0,T. Lyles misses 2-pt jump shot from 13 ft,,67,108
342,4,9:58.0,Offensive rebound by M. Plumlee,,67,108
343,4,9:57.0,M. Plumlee misses 2-pt layup at rim,,67,108
344,4,9:57.0,M. Plumlee misses 2-pt layup at rim,,67,108
345,4,9:57.0,Offensive rebound by J. Hernangómez,,67,108
346,4,9:57.0,J. Hernangómez misses 2-pt layup from 3 ft,,67,108
347,4,9:57.0,Offensive rebound by J. Hernangómez,,67,108
348,4,9:57.0,J. Hernangómez misses 2-pt layup from 3 ft,,67,108
349,4,9:57.0,,Defensive rebound by L. Mbah a Moute,67,108
350,4,9:55.0,Defensive rebound by M. Plumlee,,67,108
351,4,9:33.0,,P. Tucker misses 3-pt jump shot from 25 ft,67,108
352,4,9:32.0,Defensive rebound by Team,,67,108
353,4,9:32.0,Personal foul by T. Black (drawn by M. Plumlee),,67,108
354,4,9:14.0,M. Plumlee misses 2-pt hook shot from 7 ft,,67,108
355,4,9:12.0,,Defensive rebound by P. Tucker,67,108
356,4,9:02.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by C. Paul),67,111
357,4,8:49.0,Turnover by T. Lyles (offensive goaltending),,67,111
358,4,8:38.0,,C. Paul misses 3-pt jump shot from 27 ft,67,111
359,4,8:35.0,Defensive rebound by W. Barton,,67,111
360,4,8:27.0,W. Barton misses 2-pt layup from 6 ft (block by T. Black),,67,111
361,4,8:23.0,,Defensive rebound by L. Mbah a Moute,67,111
362,4,8:16.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),67,114
363,4,8:13.0,Denver full timeout,,67,114
364,4,8:13.0,,Z. Qi enters the game for C. Paul,67,114
365,4,8:13.0,,B. Brown enters the game for P. Tucker,67,114
366,4,8:13.0,,B. Weber enters the game for L. Mbah a Moute,67,114
367,4,8:13.0,,T. Williams enters the game for T. Ariza,67,114
368,4,8:13.0,M. Beasley enters the game for W. Barton,,67,114
369,4,8:02.0,Turnover by T. Lyles (bad pass; steal by T. Williams),,67,114
370,4,7:42.0,,B. Brown misses 3-pt jump shot from 27 ft,67,114
371,4,7:41.0,Defensive rebound by Team,,67,114
372,4,7:41.0,,Violation by Z. Qi (kicked ball),67,114
373,4,7:24.0,M. Beasley misses 2-pt layup from 2 ft,,67,114
374,4,7:20.0,Offensive rebound by M. Beasley,,67,114
375,4,7:17.0,J. Hernangómez misses 2-pt layup from 1 ft,,67,114
376,4,7:15.0,,Defensive rebound by Team,67,114
377,4,7:02.0,,Turnover by T. Black (traveling),67,114
378,4,6:35.0,T. Lyles makes 2-pt layup from 2 ft (assist by E. Mudiay),,69,114
379,4,6:27.0,,Shooting foul by J. Hernangómez (drawn by T. Williams),69,114
380,4,6:27.0,,T. Williams misses free throw 1 of 2,69,114
381,4,6:27.0,,Offensive rebound by Team,69,114
382,4,6:27.0,,T. Williams makes free throw 2 of 2,69,115
383,4,6:17.0,T. Lyles misses 3-pt jump shot from 25 ft,,69,115
384,4,6:14.0,,Defensive rebound by T. Black,69,115
385,4,6:06.0,,T. Williams misses 3-pt jump shot from 27 ft,69,115
386,4,6:03.0,,Offensive rebound by T. Black,69,115
