,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA CLIPPERS_ACTION,HOUSTON_SCORE,LA CLIPPERS_SCORE
100,1,0:37.0,,L. Williams misses 2-pt layup from 6 ft,31,9
101,1,0:36.0,Defensive rebound by L. Mbah a Moute,,31,9
102,1,0:36.0,,B. Marjanović enters the game for T. Harris,31,9
103,1,0:36.0,C. Paul enters the game for J. Harden,,31,9
104,1,0:26.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),,34,9
105,1,0:05.0,,L. Williams makes 3-pt jump shot from 24 ft,34,12
106,1,0:00.0,,Offensive charge foul by C. Paul (drawn by M. Harrell),34,12
107,1,0:00.0,Turnover by C. Paul (offensive foul),,34,12
108,2,11:44.0,C. Capela misses 2-pt layup from 1 ft,,34,12
109,2,11:40.0,Offensive rebound by C. Capela,,34,12
110,2,11:40.0,C. Capela makes 2-pt layup at rim,,36,12
111,2,11:36.0,,Turnover by L. Williams (bad pass; steal by C. Capela),36,12
112,2,11:31.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,39,12
113,2,11:17.0,,A. Rivers enters the game for W. Johnson,39,12
114,2,11:06.0,,A. Rivers makes 2-pt layup from 1 ft (assist by L. Williams),39,14
115,2,10:44.0,E. Gordon misses 3-pt jump shot from 23 ft,,39,14
116,2,10:41.0,,Defensive rebound by M. Teodosić,39,14
117,2,10:36.0,,Offensive foul by B. Marjanović (drawn by C. Capela),39,14
118,2,10:36.0,,Turnover by B. Marjanović (offensive foul),39,14
119,2,10:36.0,T. Ariza enters the game for J. Johnson,,39,14
120,2,10:36.0,P. Tucker enters the game for L. Mbah a Moute,,39,14
121,2,10:19.0,C. Paul misses 2-pt jump shot from 10 ft,,39,14
122,2,10:16.0,,Defensive rebound by B. Marjanović,39,14
123,2,10:16.0,,Personal foul by P. Tucker (drawn by M. Harrell),39,14
124,2,10:05.0,,M. Harrell makes 2-pt dunk from 3 ft (assist by M. Teodosić),39,16
125,2,9:47.0,Shooting foul by M. Harrell (drawn by E. Gordon),,39,16
126,2,9:47.0,E. Gordon makes free throw 1 of 2,,40,16
127,2,9:47.0,E. Gordon makes free throw 2 of 2,,41,16
128,2,9:35.0,,M. Harrell makes 2-pt dunk from 2 ft,41,18
129,2,9:23.0,T. Ariza misses 3-pt jump shot from 22 ft,,41,18
130,2,9:20.0,,Defensive rebound by B. Marjanović,41,18
131,2,9:16.0,,M. Teodosić misses 3-pt jump shot from 24 ft,41,18
132,2,9:15.0,Defensive rebound by Team,,41,18
133,2,9:15.0,,Loose ball foul by B. Marjanović (drawn by P. Tucker),41,18
134,2,9:15.0,,D. Jordan enters the game for B. Marjanović,41,18
135,2,9:04.0,Turnover by P. Tucker (traveling),,41,18
136,2,8:46.0,,M. Harrell makes 2-pt hook shot from 6 ft,41,20
137,2,8:32.0,E. Gordon misses 3-pt jump shot from 27 ft,,41,20
138,2,8:30.0,,Defensive rebound by D. Jordan,41,20
139,2,8:21.0,,L. Williams misses 3-pt jump shot from 23 ft,41,20
140,2,8:18.0,Defensive rebound by C. Paul,,41,20
141,2,8:18.0,Turnover by C. Paul (palming),,41,20
142,2,8:10.0,,M. Harrell makes 2-pt hook shot from 6 ft,41,22
143,2,7:55.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,44,22
144,2,7:50.0,,Turnover by M. Harrell (bad pass; steal by T. Ariza),44,22
145,2,7:31.0,P. Tucker misses 3-pt jump shot from 24 ft,,44,22
146,2,7:28.0,,Defensive rebound by D. Jordan,44,22
147,2,7:21.0,,M. Harrell makes 2-pt layup from 1 ft (assist by M. Teodosić),44,24
148,2,7:07.0,E. Gordon misses 3-pt jump shot from 26 ft,,44,24
149,2,7:06.0,Offensive rebound by Team,,44,24
150,2,7:06.0,J. Harden enters the game for E. Gordon,,44,24
151,2,6:53.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by P. Tucker),,47,24
152,2,6:43.0,,A. Rivers misses 3-pt jump shot from 26 ft,47,24
153,2,6:41.0,Defensive rebound by Team,,47,24
154,2,6:41.0,,LA Clippers full timeout,47,24
155,2,6:41.0,,Technical foul by M. Harrell,47,24
156,2,6:41.0,,T. Harris enters the game for M. Teodosić,47,24
157,2,6:41.0,,C. Williams enters the game for M. Harrell,47,24
158,2,6:41.0,C. Paul makes technical free throw,,48,24
159,2,6:25.0,C. Paul misses 2-pt jump shot from 14 ft,,48,24
160,2,6:22.0,Offensive rebound by C. Capela,,48,24
161,2,6:10.0,C. Capela makes 2-pt hook shot from 1 ft (assist by P. Tucker),,50,24
162,2,5:49.0,,T. Harris misses 2-pt jump shot from 12 ft,50,24
163,2,5:45.0,Defensive rebound by C. Paul,,50,24
164,2,5:37.0,C. Paul misses 2-pt jump shot from 13 ft,,50,24
165,2,5:34.0,,Defensive rebound by T. Harris,50,24
166,2,5:24.0,,T. Harris makes 2-pt jump shot from 10 ft,50,26
167,2,5:02.0,C. Capela misses 2-pt hook shot from 3 ft,,50,26
168,2,5:00.0,Offensive rebound by T. Ariza,,50,26
169,2,4:53.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Ariza),,52,26
170,2,4:29.0,,D. Jordan misses 2-pt layup from 2 ft,52,26
171,2,4:28.0,Defensive rebound by P. Tucker,,52,26
172,2,4:27.0,,Violation by C. Williams (kicked ball),52,26
173,2,4:27.0,J. Johnson enters the game for C. Paul,,52,26
174,2,4:27.0,L. Mbah a Moute enters the game for P. Tucker,,52,26
175,2,4:06.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,52,26
176,2,4:04.0,,Defensive rebound by D. Jordan,52,26
177,2,3:53.0,,C. Williams makes 2-pt jump shot from 13 ft,52,28
178,2,3:27.0,J. Harden misses 3-pt jump shot from 25 ft,,52,28
179,2,3:25.0,,Defensive rebound by A. Rivers,52,28
180,2,3:20.0,,A. Rivers makes 2-pt layup from 2 ft,52,30
181,2,3:12.0,Personal foul by A. Rivers (drawn by J. Harden),,52,30
182,2,3:12.0,,M. Teodosić enters the game for A. Rivers,52,30
183,2,2:58.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,54,30
184,2,2:49.0,,Turnover by T. Harris (out of bounds lost ball),54,30
185,2,2:49.0,Houston full timeout,,54,30
186,2,2:31.0,Turnover by J. Harden (bad pass; steal by T. Harris),,54,30
187,2,2:20.0,,M. Teodosić makes 3-pt jump shot from 27 ft,54,33
188,2,1:59.0,J. Johnson misses 2-pt jump shot from 19 ft,,54,33
189,2,1:57.0,,Defensive rebound by M. Teodosić,54,33
190,2,1:44.0,,C. Williams makes 2-pt jump shot from 10 ft (assist by M. Teodosić),54,35
191,2,1:30.0,L. Mbah a Moute makes 2-pt layup from 3 ft (assist by J. Harden),,56,35
192,2,1:12.0,,M. Teodosić makes 3-pt jump shot from 26 ft (assist by L. Williams),56,38
193,2,0:55.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,56,38
194,2,0:54.0,,Defensive rebound by Team,56,38
195,2,0:43.0,,L. Williams misses 3-pt jump shot from 26 ft,56,38
196,2,0:41.0,Defensive rebound by J. Harden,,56,38
197,2,0:38.0,J. Harden makes 2-pt layup from 1 ft,,58,38
198,2,0:34.0,,M. Teodosić makes 2-pt jump shot from 4 ft,58,40
199,2,0:29.0,J. Harden makes 2-pt jump shot from 6 ft,,60,40
200,2,0:29.0,Shooting foul by C. Williams (drawn by J. Harden),,60,40
201,2,0:29.0,P. Tucker enters the game for C. Capela,,60,40
202,2,0:29.0,J. Harden makes free throw 1 of 1,,61,40
203,2,0:14.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by L. Williams),61,43
204,2,0:01.0,J. Harden misses 3-pt jump shot from 25 ft,,61,43
205,2,0:01.0,Offensive rebound by Team,,61,43
206,3,11:41.0,C. Capela misses 2-pt hook shot from 7 ft,,61,43
207,3,11:39.0,,Defensive rebound by D. Jordan,61,43
208,3,11:35.0,,T. Harris misses 3-pt jump shot from 26 ft,61,43
209,3,11:35.0,,Offensive rebound by Team,61,43
210,3,11:27.0,,Personal foul by P. Tucker (drawn by A. Rivers),61,43
211,3,11:14.0,,T. Harris makes 2-pt dunk from 1 ft,61,45
212,3,10:48.0,C. Paul makes 3-pt jump shot from 26 ft,,64,45
213,3,10:34.0,,A. Rivers makes 2-pt layup from 3 ft,64,47
214,3,10:28.0,Personal foul by A. Rivers (drawn by C. Paul),,64,47
215,3,10:17.0,C. Paul misses 3-pt jump shot from 27 ft,,64,47
216,3,10:15.0,,Defensive rebound by D. Jordan,64,47
217,3,10:00.0,,A. Rivers misses 2-pt jump shot from 14 ft,64,47
218,3,9:58.0,Defensive rebound by P. Tucker,,64,47
219,3,9:56.0,Shooting foul by M. Harrell (drawn by P. Tucker),,64,47
220,3,9:56.0,,LA Clippers full timeout,64,47
221,3,9:56.0,,L. Williams enters the game for A. Rivers,64,47
222,3,9:56.0,P. Tucker makes free throw 1 of 2,,65,47
223,3,9:56.0,P. Tucker misses free throw 2 of 2,,65,47
224,3,9:54.0,,Defensive rebound by D. Jordan,65,47
225,3,9:38.0,,Turnover by M. Harrell (bad pass; steal by T. Ariza),65,47
226,3,9:34.0,T. Ariza misses 3-pt jump shot from 24 ft,,65,47
227,3,9:28.0,,Defensive rebound by D. Jordan,65,47
228,3,9:19.0,,Personal foul by J. Harden (drawn by D. Jordan),65,47
229,3,9:12.0,,Turnover by T. Harris (bad pass; steal by J. Harden),65,47
230,3,9:03.0,C. Paul misses 3-pt jump shot from 24 ft,,65,47
231,3,8:59.0,Offensive rebound by P. Tucker,,65,47
232,3,8:59.0,P. Tucker makes 2-pt layup at rim,,67,47
233,3,8:43.0,,T. Harris misses 2-pt layup from 5 ft (block by C. Paul),67,47
234,3,8:39.0,Defensive rebound by C. Paul,,67,47
235,3,8:30.0,J. Harden misses 3-pt jump shot from 28 ft,,67,47
236,3,8:29.0,Offensive rebound by C. Capela,,67,47
237,3,8:24.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,69,47
238,3,7:54.0,,L. Williams misses 2-pt jump shot from 15 ft,69,47
239,3,7:52.0,Defensive rebound by P. Tucker,,69,47
240,3,7:48.0,Turnover by C. Paul (out of bounds lost ball),,69,47
241,3,7:48.0,,A. Rivers enters the game for D. Jordan,69,47
242,3,7:48.0,,S. Thornwell enters the game for C. Williams,69,47
243,3,7:33.0,,T. Harris makes 2-pt layup from 1 ft (assist by S. Thornwell),69,49
244,3,7:17.0,Shooting foul by S. Thornwell (drawn by C. Capela),,69,49
245,3,7:17.0,C. Capela makes free throw 1 of 2,,70,49
246,3,7:17.0,C. Capela makes free throw 2 of 2,,71,49
247,3,6:57.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Rivers),71,52
248,3,6:46.0,Turnover by J. Harden (lost ball; steal by S. Thornwell),,71,52
249,3,6:40.0,,Shooting foul by T. Ariza (drawn by L. Williams),71,52
250,3,6:40.0,,L. Williams misses free throw 1 of 2,71,52
251,3,6:40.0,,Offensive rebound by Team,71,52
252,3,6:40.0,E. Gordon enters the game for C. Paul,,71,52
253,3,6:40.0,,L. Williams makes free throw 2 of 2,71,53
254,3,6:25.0,Shooting foul by T. Harris (drawn by E. Gordon),,71,53
255,3,6:25.0,E. Gordon misses free throw 1 of 2,,71,53
256,3,6:25.0,Offensive rebound by Team,,71,53
257,3,6:25.0,L. Mbah a Moute enters the game for P. Tucker,,71,53
258,3,6:25.0,E. Gordon makes free throw 2 of 2,,72,53
259,3,6:09.0,,M. Harrell makes 2-pt layup from 1 ft (assist by A. Rivers),72,55
260,3,5:49.0,Turnover by L. Mbah a Moute (lost ball; steal by L. Williams),,72,55
261,3,5:43.0,,L. Williams misses 2-pt layup at rim (block by J. Harden),72,55
262,3,5:43.0,,Offensive rebound by Team,72,55
263,3,5:35.0,,A. Rivers misses 2-pt layup from 1 ft (block by E. Gordon),72,55
264,3,5:32.0,Defensive rebound by T. Ariza,,72,55
265,3,5:22.0,E. Gordon misses 3-pt jump shot from 26 ft,,72,55
266,3,5:18.0,,Defensive rebound by A. Rivers,72,55
267,3,5:16.0,,Personal foul by C. Capela (drawn by M. Harrell),72,55
268,3,5:16.0,N. Hilário enters the game for T. Ariza,,72,55
269,3,5:16.0,J. Johnson enters the game for C. Capela,,72,55
270,3,5:09.0,,Shooting foul by N. Hilário (drawn by L. Williams),72,55
271,3,5:09.0,,L. Williams makes free throw 1 of 2,72,56
272,3,5:09.0,,L. Williams makes free throw 2 of 2,72,57
273,3,4:54.0,Turnover by J. Harden (bad pass; steal by T. Harris),,72,57
274,3,4:36.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by A. Rivers),72,60
275,3,4:11.0,Turnover by J. Harden (bad pass; steal by T. Harris),,72,60
276,3,4:08.0,,S. Thornwell makes 2-pt layup at rim (assist by A. Rivers),72,62
277,3,4:08.0,Houston full timeout,,72,62
278,3,3:52.0,N. Hilário misses 2-pt layup from 1 ft,,72,62
279,3,3:49.0,,Defensive rebound by S. Thornwell,72,62
280,3,3:42.0,,A. Rivers misses 2-pt layup from 8 ft,72,62
281,3,3:42.0,,Offensive rebound by Team,72,62
282,3,3:42.0,Loose ball foul by J. Harden (drawn by M. Harrell),,72,62
283,3,3:42.0,,M. Harrell misses free throw 1 of 2,72,62
284,3,3:42.0,,Offensive rebound by Team,72,62
285,3,3:42.0,,M. Harrell makes free throw 2 of 2,72,63
286,3,3:32.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),,75,63
287,3,3:20.0,,L. Williams makes 2-pt layup from 1 ft,75,65
288,3,3:01.0,E. Gordon misses 3-pt jump shot from 27 ft,,75,65
289,3,2:59.0,,Defensive rebound by T. Harris,75,65
290,3,2:38.0,,S. Thornwell misses 2-pt layup from 2 ft,75,65
291,3,2:36.0,Defensive rebound by N. Hilário,,75,65
292,3,2:29.0,Shooting foul by M. Harrell (drawn by J. Harden),,75,65
293,3,2:29.0,J. Harden misses free throw 1 of 2,,75,65
294,3,2:29.0,Offensive rebound by Team,,75,65
295,3,2:29.0,P. Tucker enters the game for N. Hilário,,75,65
296,3,2:29.0,J. Harden makes free throw 2 of 2,,76,65
297,3,2:12.0,,Turnover by T. Harris (lost ball; steal by P. Tucker),76,65
298,3,2:05.0,E. Gordon makes 2-pt layup from 1 ft,,78,65
299,3,1:48.0,,M. Harrell makes 2-pt layup from 1 ft,78,67
300,3,1:48.0,,Shooting foul by P. Tucker (drawn by M. Harrell),78,67
301,3,1:48.0,C. Paul enters the game for J. Harden,,78,67
302,3,1:48.0,,M. Teodosić enters the game for L. Williams,78,67
303,3,1:48.0,,M. Harrell makes free throw 1 of 1,78,68
304,3,1:30.0,C. Paul misses 3-pt jump shot from 26 ft (block by M. Harrell),,78,68
305,3,1:27.0,,Defensive rebound by T. Harris,78,68
306,3,1:25.0,,M. Harrell makes 2-pt dunk at rim (assist by T. Harris),78,70
307,3,1:14.0,E. Gordon makes 3-pt jump shot from 29 ft (assist by C. Paul),,81,70
308,3,0:58.0,,T. Harris misses 3-pt jump shot from 27 ft,81,70
309,3,0:55.0,Defensive rebound by E. Gordon,,81,70
310,3,0:48.0,E. Gordon misses 3-pt jump shot from 30 ft,,81,70
311,3,0:45.0,,Defensive rebound by M. Teodosić,81,70
312,3,0:40.0,,A. Rivers misses 2-pt layup from 2 ft,81,70
313,3,0:36.0,Defensive rebound by P. Tucker,,81,70
314,3,0:33.0,Shooting foul by M. Harrell (drawn by L. Mbah a Moute),,81,70
315,3,0:33.0,L. Mbah a Moute makes free throw 1 of 2,,82,70
316,3,0:33.0,,L. Williams enters the game for A. Rivers,82,70
317,3,0:33.0,L. Mbah a Moute makes free throw 2 of 2,,83,70
318,3,0:14.0,,L. Williams makes 2-pt layup from 1 ft,83,72
319,4,11:47.0,,M. Teodosić makes 3-pt jump shot from 24 ft (assist by D. Jordan),83,75
320,4,11:28.0,E. Gordon misses 3-pt jump shot from 26 ft,,83,75
321,4,11:23.0,Offensive rebound by C. Capela,,83,75
322,4,11:19.0,L. Mbah a Moute makes 2-pt layup at rim,,85,75
323,4,11:19.0,,Violation by D. Jordan (def goaltending),85,75
324,4,10:59.0,,Turnover by D. Jordan (offensive goaltending),85,75
325,4,10:59.0,T. Ariza enters the game for L. Mbah a Moute,,85,75
326,4,10:42.0,C. Paul makes 2-pt jump shot from 12 ft,,87,75
327,4,10:37.0,,M. Teodosić misses 2-pt jump shot from 18 ft,87,75
328,4,10:34.0,Defensive rebound by C. Capela,,87,75
329,4,10:25.0,C. Paul misses 2-pt jump shot from 15 ft,,87,75
330,4,10:20.0,Offensive rebound by C. Capela,,87,75
331,4,10:18.0,T. Ariza misses 3-pt jump shot from 23 ft,,87,75
332,4,10:18.0,,Defensive rebound by Team,87,75
333,4,10:17.0,Loose ball foul by C. Capela (drawn by D. Jordan),,87,75
334,4,9:58.0,,Turnover by T. Harris (lost ball; steal by C. Paul),87,75
335,4,9:53.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by C. Paul),,90,75
336,4,9:52.0,,LA Clippers full timeout,90,75
337,4,9:52.0,,A. Rivers enters the game for S. Thornwell,90,75
338,4,9:52.0,,S. Dekker enters the game for T. Harris,90,75
339,4,9:44.0,,Personal foul by C. Paul (drawn by M. Teodosić),90,75
340,4,9:34.0,,S. Dekker misses 2-pt jump shot from 21 ft,90,75
341,4,9:32.0,Defensive rebound by J. Johnson,,90,75
342,4,9:21.0,C. Paul misses 2-pt jump shot from 13 ft,,90,75
343,4,9:18.0,,Defensive rebound by L. Williams,90,75
344,4,9:06.0,,L. Williams makes 2-pt layup from 2 ft,90,77
345,4,8:48.0,C. Paul misses 3-pt jump shot from 28 ft,,90,77
346,4,8:46.0,,Defensive rebound by D. Jordan,90,77
347,4,8:37.0,,A. Rivers misses 2-pt layup from 1 ft,90,77
348,4,8:35.0,Defensive rebound by C. Paul,,90,77
349,4,8:32.0,C. Capela makes 2-pt dunk from 2 ft (assist by C. Paul),,92,77
350,4,8:22.0,,D. Jordan makes 2-pt dunk from 3 ft (assist by M. Teodosić),92,79
351,4,7:55.0,E. Gordon misses 3-pt jump shot from 25 ft,,92,79
352,4,7:53.0,,Defensive rebound by D. Jordan,92,79
353,4,7:53.0,,Personal foul by C. Paul (drawn by D. Jordan),92,79
354,4,7:53.0,,M. Harrell enters the game for S. Dekker,92,79
355,4,7:35.0,,A. Rivers misses 3-pt jump shot from 25 ft,92,79
356,4,7:34.0,,Offensive rebound by Team,92,79
357,4,7:34.0,Loose ball foul by T. Ariza (drawn by D. Jordan),,92,79
358,4,7:24.0,,M. Teodosić misses 3-pt jump shot from 25 ft,92,79
359,4,7:21.0,Defensive rebound by C. Capela,,92,79
360,4,7:09.0,J. Johnson misses 3-pt jump shot from 23 ft,,92,79
361,4,7:06.0,,Defensive rebound by D. Jordan,92,79
362,4,7:03.0,J. Harden enters the game for C. Paul,,92,79
363,4,6:55.0,,M. Harrell misses 2-pt layup at rim,92,79
364,4,6:50.0,,Offensive rebound by M. Harrell,92,79
365,4,6:50.0,,M. Harrell misses 2-pt layup at rim,92,79
366,4,6:49.0,Defensive rebound by C. Capela,,92,79
367,4,6:49.0,Personal take foul by M. Teodosić (drawn by J. Harden),,92,79
368,4,6:49.0,,T. Harris enters the game for M. Teodosić,92,79
369,4,6:38.0,C. Capela misses 2-pt layup from 3 ft,,92,79
370,4,6:35.0,Offensive rebound by C. Capela,,92,79
371,4,6:35.0,C. Capela makes 2-pt hook shot from 4 ft,,94,79
372,4,6:14.0,,Shooting foul by J. Harden (drawn by M. Harrell),94,79
373,4,6:14.0,,M. Harrell misses free throw 1 of 2,94,79
374,4,6:14.0,,Offensive rebound by Team,94,79
375,4,6:14.0,,M. Harrell makes free throw 2 of 2,94,80
376,4,5:50.0,J. Harden misses 3-pt jump shot from 24 ft,,94,80
377,4,5:47.0,,Defensive rebound by D. Jordan,94,80
378,4,5:44.0,,Shooting foul by J. Harden (drawn by L. Williams),94,80
379,4,5:44.0,,L. Williams misses free throw 1 of 2,94,80
380,4,5:44.0,,Offensive rebound by Team,94,80
381,4,5:44.0,C. Paul enters the game for E. Gordon,,94,80
382,4,5:44.0,,L. Williams makes free throw 2 of 2,94,81
383,4,5:21.0,J. Harden makes 2-pt layup from 2 ft,,96,81
384,4,5:04.0,,T. Harris misses 2-pt jump shot from 15 ft,96,81
385,4,5:01.0,Defensive rebound by J. Johnson,,96,81
386,4,4:47.0,Turnover by C. Paul (bad pass; steal by M. Harrell),,96,81
387,4,4:42.0,,Turnover by M. Harrell (lost ball; steal by J. Johnson),96,81
