,QUARTER,TIME_REMAINING,BOSTON_ACTION,MINNESOTA_ACTION,BOSTON_SCORE,MINNESOTA_SCORE
374,4,6:42.0,,Shooting foul by D. Theis (drawn by K. Towns),95,85
375,4,6:42.0,,K. Towns misses free throw 1 of 2,95,85
376,4,6:42.0,,Offensive rebound by Team,95,85
377,4,6:42.0,M. Morris enters the game for D. Theis,,95,85
378,4,6:42.0,A. Horford enters the game for G. Monroe,,95,85
379,4,6:42.0,,K. Towns makes free throw 2 of 2,95,86
380,4,6:29.0,T. Rozier misses 3-pt jump shot from 24 ft,,95,86
381,4,6:27.0,,Defensive rebound by N. Bjelica,95,86
382,4,6:10.0,,Shooting foul by S. Ojeleye (drawn by K. Towns),95,86
383,4,6:10.0,,K. Towns makes free throw 1 of 2,95,87
384,4,6:10.0,,K. Towns makes free throw 2 of 2,95,88
385,4,5:57.0,K. Irving makes 2-pt jump shot from 13 ft,,97,88
386,4,5:44.0,,J. Crawford makes 2-pt layup at rim (assist by A. Wiggins),97,90
387,4,5:28.0,K. Irving makes 2-pt jump shot from 17 ft (assist by A. Horford),,99,90
388,4,5:06.0,,N. Bjelica makes 2-pt layup from 2 ft,99,92
389,4,4:48.0,A. Horford makes 3-pt jump shot from 25 ft (assist by K. Irving),,102,92
390,4,4:31.0,,J. Teague misses 2-pt jump shot from 6 ft,102,92
391,4,4:29.0,Defensive rebound by A. Horford,,102,92
392,4,4:22.0,K. Irving makes 2-pt jump shot from 8 ft,,104,92
393,4,4:17.0,,Minnesota full timeout,104,92
394,4,4:05.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by J. Teague),104,95
395,4,3:47.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Morris),,107,95
396,4,3:30.0,,N. Bjelica makes 2-pt layup from 6 ft (assist by J. Crawford),107,97
397,4,3:13.0,T. Rozier misses 3-pt jump shot from 23 ft,,107,97
398,4,3:11.0,,Defensive rebound by N. Bjelica,107,97
399,4,3:04.0,,N. Bjelica misses 3-pt jump shot from 32 ft,107,97
400,4,3:02.0,,Offensive rebound by A. Wiggins,107,97
401,4,2:54.0,,J. Crawford misses 2-pt jump shot from 15 ft,107,97
402,4,2:52.0,Defensive rebound by T. Rozier,,107,97
403,4,2:39.0,A. Horford makes 2-pt layup at rim,,109,97
404,4,2:22.0,,K. Towns misses 2-pt jump shot from 8 ft,109,97
405,4,2:20.0,Defensive rebound by A. Horford,,109,97
406,4,2:18.0,Personal foul by N. Bjelica (drawn by K. Irving),,109,97
407,4,2:18.0,K. Irving makes free throw 1 of 2,,110,97
408,4,2:18.0,,T. Gibson enters the game for J. Crawford,110,97
409,4,2:18.0,M. Smart enters the game for T. Rozier,,110,97
410,4,2:18.0,K. Irving makes free throw 2 of 2,,111,97
411,4,2:09.0,,N. Bjelica makes 3-pt jump shot from 26 ft,111,100
412,4,1:54.0,A. Horford makes 2-pt dunk at rim (assist by K. Irving),,113,100
413,4,1:44.0,,J. Teague makes 3-pt jump shot from 25 ft,113,103
414,4,1:34.0,Turnover by K. Irving (out of bounds lost ball),,113,103
415,4,1:21.0,,A. Wiggins misses 3-pt jump shot from 24 ft,113,103
416,4,1:21.0,Defensive rebound by Team,,113,103
417,4,1:21.0,,Loose ball foul by N. Bjelica (drawn by M. Smart),113,103
418,4,1:21.0,,J. Crawford enters the game for N. Bjelica,113,103
419,4,1:21.0,M. Smart makes free throw 1 of 2,,114,103
420,4,1:21.0,M. Smart makes free throw 2 of 2,,115,103
421,4,1:09.0,,J. Teague makes 2-pt layup from 6 ft,115,105
422,4,0:48.0,M. Morris misses 2-pt jump shot from 18 ft,,115,105
423,4,0:45.0,,Defensive rebound by J. Teague,115,105
424,4,0:40.0,,J. Crawford makes 2-pt layup from 5 ft,115,107
425,4,0:26.0,Boston full timeout,,115,107
426,4,0:26.0,T. Rozier enters the game for S. Ojeleye,,115,107
427,4,0:22.0,Personal take foul by K. Towns (drawn by A. Horford),,115,107
428,4,0:22.0,A. Horford makes free throw 1 of 2,,116,107
429,4,0:22.0,S. Ojeleye enters the game for K. Irving,,116,107
430,4,0:22.0,A. Horford makes free throw 2 of 2,,117,107
431,4,0:12.0,,J. Crawford misses 2-pt jump shot from 13 ft,117,107
432,4,0:10.0,,Offensive rebound by J. Crawford,117,107
433,4,0:09.0,,J. Crawford makes 2-pt jump shot from 8 ft,117,109
434,4,0:07.0,Personal take foul by K. Towns (drawn by M. Smart),,117,109
435,4,0:07.0,M. Smart misses free throw 1 of 2,,117,109
436,4,0:07.0,Offensive rebound by Team,,117,109
437,4,0:07.0,M. Smart misses free throw 2 of 2,,117,109
438,4,0:06.0,,Defensive rebound by K. Towns,117,109
439,4,0:02.0,,A. Wiggins misses 3-pt jump shot from 26 ft,117,109
440,4,0:02.0,Defensive rebound by T. Rozier,,117,109
