,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DETROIT_ACTION,PORTLAND_SCORE,DETROIT_SCORE
54,1,4:27.0,,Defensive rebound by A. Tolliver,11,17
55,1,4:14.0,,B. Griffin misses 2-pt hook shot from 6 ft,11,17
56,1,4:11.0,Defensive rebound by E. Davis,,11,17
57,1,4:07.0,C. McCollum makes 2-pt jump shot from 14 ft,,13,17
58,1,3:40.0,,A. Tolliver misses 3-pt jump shot from 24 ft,13,17
59,1,3:38.0,Defensive rebound by A. Aminu,,13,17
60,1,3:30.0,Turnover by C. McCollum (lost ball; steal by R. Bullock),,13,17
61,1,3:21.0,,Personal foul by C. McCollum (drawn by B. Griffin),13,17
62,1,3:21.0,,L. Galloway enters the game for I. Smith,13,17
63,1,3:21.0,Z. Collins enters the game for C. McCollum,,13,17
64,1,3:21.0,P. Connaughton enters the game for M. Harkless,,13,17
65,1,3:21.0,S. Napier enters the game for A. Aminu,,13,17
66,1,3:07.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by L. Kennard),13,19
67,1,2:48.0,P. Connaughton makes 3-pt jump shot from 29 ft (assist by D. Lillard),,16,19
68,1,2:35.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by L. Galloway),16,22
69,1,2:35.0,Portland full timeout,,16,22
70,1,2:15.0,Z. Collins makes 2-pt hook shot from 5 ft (assist by D. Lillard),,18,22
71,1,1:54.0,,Turnover by A. Tolliver (traveling),18,22
72,1,1:54.0,,A. Drummond enters the game for B. Griffin,18,22
73,1,1:35.0,D. Lillard misses 2-pt layup from 3 ft (block by A. Drummond),,18,22
74,1,1:31.0,Offensive rebound by P. Connaughton,,18,22
75,1,1:27.0,S. Napier misses 2-pt jump shot from 8 ft,,18,22
76,1,1:23.0,,Defensive rebound by A. Tolliver,18,22
77,1,1:15.0,,A. Drummond misses 2-pt hook shot from 9 ft,18,22
78,1,1:13.0,Defensive rebound by Z. Collins,,18,22
79,1,1:04.0,S. Napier misses 2-pt layup from 2 ft,,18,22
80,1,0:59.0,Offensive rebound by E. Davis,,18,22
81,1,0:59.0,E. Davis misses 2-pt layup at rim,,18,22
82,1,0:59.0,,Defensive rebound by A. Tolliver,18,22
83,1,0:56.0,,A. Drummond misses 2-pt layup from 1 ft,18,22
84,1,0:54.0,Defensive rebound by D. Lillard,,18,22
85,1,0:43.0,Z. Collins misses 2-pt layup from 3 ft (block by A. Drummond),,18,22
86,1,0:42.0,Offensive rebound by Team,,18,22
87,1,0:40.0,,Offensive charge foul by E. Davis (drawn by A. Tolliver),18,22
88,1,0:40.0,Turnover by E. Davis (offensive foul),,18,22
89,1,0:26.0,,L. Galloway misses 2-pt jump shot from 9 ft,18,22
90,1,0:20.0,Defensive rebound by E. Davis,,18,22
91,1,0:03.0,D. Lillard misses 2-pt layup from 2 ft,,18,22
92,1,0:02.0,Offensive rebound by E. Davis,,18,22
93,1,0:02.0,E. Davis misses 2-pt layup at rim,,18,22
94,1,0:02.0,Offensive rebound by E. Davis,,18,22
95,1,0:02.0,E. Davis makes 2-pt layup at rim,,20,22
96,1,0:00.0,,R. Bullock misses 3-pt jump shot from 44 ft,20,22
97,1,0:00.0,,Offensive rebound by Team,20,22
98,2,11:49.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Kennard),20,25
99,2,11:27.0,S. Napier makes 3-pt jump shot from 22 ft (assist by C. McCollum),,23,25
100,2,11:05.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by L. Galloway),23,27
101,2,10:48.0,Turnover by S. Napier (bad pass; steal by A. Drummond),,23,27
102,2,10:43.0,,Turnover by A. Drummond (bad pass; steal by S. Napier),23,27
103,2,10:36.0,S. Napier misses 3-pt jump shot from 24 ft,,23,27
104,2,10:34.0,,Defensive rebound by A. Drummond,23,27
105,2,10:34.0,,S. Johnson misses 2-pt layup from 6 ft (block by C. McCollum),23,27
106,2,10:32.0,,Offensive rebound by Team,23,27
107,2,10:28.0,,L. Kennard makes 2-pt jump shot from 19 ft (assist by L. Galloway),23,29
108,2,10:13.0,C. McCollum misses 2-pt jump shot from 10 ft,,23,29
109,2,10:05.0,Offensive rebound by E. Davis,,23,29
110,2,10:05.0,E. Davis makes 2-pt layup at rim,,25,29
111,2,9:50.0,,A. Drummond makes 2-pt layup from 1 ft (assist by L. Galloway),25,31
112,2,9:28.0,S. Napier misses 2-pt jump shot from 10 ft,,25,31
113,2,9:24.0,,Defensive rebound by A. Drummond,25,31
114,2,9:13.0,,A. Tolliver makes 2-pt layup from 2 ft (assist by S. Johnson),25,33
115,2,9:12.0,Portland full timeout,,25,33
116,2,8:57.0,S. Napier makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,28,33
117,2,8:41.0,,L. Kennard makes 2-pt jump shot from 13 ft (assist by A. Drummond),28,35
118,2,8:14.0,Z. Collins misses 2-pt layup from 3 ft (block by A. Drummond),,28,35
119,2,8:11.0,,Defensive rebound by S. Johnson,28,35
120,2,8:04.0,,L. Kennard misses 2-pt jump shot from 18 ft,28,35
121,2,8:01.0,Defensive rebound by Z. Collins,,28,35
122,2,7:55.0,S. Napier makes 2-pt jump shot from 20 ft,,30,35
123,2,7:37.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by L. Kennard),30,38
124,2,7:19.0,S. Napier misses 2-pt jump shot from 16 ft,,30,38
125,2,7:16.0,,Defensive rebound by A. Tolliver,30,38
126,2,7:09.0,,A. Tolliver misses 3-pt jump shot from 24 ft,30,38
127,2,7:06.0,Defensive rebound by E. Davis,,30,38
128,2,7:02.0,C. McCollum misses 3-pt jump shot from 25 ft,,30,38
129,2,7:00.0,Offensive rebound by Team,,30,38
130,2,7:00.0,,Loose ball foul by A. Drummond (drawn by E. Davis),30,38
131,2,7:00.0,,B. Griffin enters the game for A. Drummond,30,38
132,2,7:00.0,M. Harkless enters the game for P. Connaughton,,30,38
133,2,7:00.0,J. Nurkić enters the game for E. Davis,,30,38
134,2,7:00.0,A. Aminu enters the game for Z. Collins,,30,38
135,2,6:43.0,J. Nurkić misses 2-pt hook shot from 9 ft,,30,38
136,2,6:41.0,,Defensive rebound by B. Griffin,30,38
137,2,6:36.0,,Personal foul by J. Nurkić (drawn by B. Griffin),30,38
138,2,6:28.0,,L. Galloway makes 2-pt jump shot from 15 ft,30,40
139,2,6:07.0,,I. Smith enters the game for L. Galloway,30,40
140,2,6:07.0,D. Lillard enters the game for C. McCollum,,30,40
141,2,5:58.0,S. Napier misses 3-pt jump shot from 24 ft,,30,40
142,2,5:56.0,,Defensive rebound by L. Kennard,30,40
143,2,5:47.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by L. Kennard),30,43
144,2,5:28.0,J. Nurkić misses 2-pt layup from 4 ft,,30,43
145,2,5:25.0,,Defensive rebound by S. Johnson,30,43
146,2,5:21.0,,Turnover by S. Johnson (lost ball; steal by A. Aminu),30,43
147,2,5:11.0,Personal foul by S. Johnson (drawn by A. Aminu),,30,43
148,2,5:02.0,J. Nurkić makes 2-pt hook shot from 3 ft (assist by D. Lillard),,32,43
149,2,4:45.0,,B. Griffin misses 2-pt layup at rim,32,43
150,2,4:41.0,Defensive rebound by D. Lillard,,32,43
151,2,4:37.0,D. Lillard makes 2-pt layup from 1 ft,,34,43
152,2,4:16.0,,B. Griffin misses 3-pt jump shot from 24 ft,34,43
153,2,4:13.0,Defensive rebound by A. Aminu,,34,43
154,2,4:03.0,Shooting foul by B. Griffin (drawn by A. Aminu),,34,43
155,2,4:03.0,A. Aminu makes free throw 1 of 2,,35,43
156,2,4:03.0,,A. Drummond enters the game for L. Kennard,35,43
157,2,4:03.0,,R. Bullock enters the game for A. Tolliver,35,43
158,2,4:03.0,A. Aminu makes free throw 2 of 2,,36,43
159,2,3:49.0,,S. Johnson misses 2-pt layup from 4 ft (block by J. Nurkić),36,43
160,2,3:48.0,,Offensive rebound by A. Drummond,36,43
161,2,3:47.0,,A. Drummond misses 2-pt hook shot from 1 ft,36,43
162,2,3:47.0,Defensive rebound by J. Nurkić,,36,43
163,2,3:41.0,Turnover by D. Lillard (turnover),,36,43
164,2,3:24.0,,S. Johnson misses 3-pt jump shot from 25 ft,36,43
165,2,3:19.0,Defensive rebound by J. Nurkić,,36,43
166,2,3:07.0,D. Lillard misses 2-pt layup from 1 ft,,36,43
167,2,3:07.0,,Defensive rebound by B. Griffin,36,43
168,2,2:55.0,,Turnover by B. Griffin (bad pass; steal by A. Aminu),36,43
169,2,2:42.0,D. Lillard makes 2-pt layup from 4 ft,,38,43
170,2,2:25.0,,B. Griffin misses 3-pt jump shot from 25 ft,38,43
171,2,2:21.0,,Offensive rebound by A. Drummond,38,43
172,2,2:18.0,,Turnover by A. Drummond (lost ball; steal by M. Harkless),38,43
173,2,2:13.0,M. Harkless makes 2-pt layup from 1 ft (assist by S. Napier),,40,43
174,2,1:58.0,,R. Bullock makes 2-pt jump shot from 8 ft (assist by A. Drummond),40,45
175,2,1:42.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by J. Nurkić),,43,45
176,2,1:31.0,,Turnover by A. Drummond (bad pass; steal by D. Lillard),43,45
177,2,1:25.0,D. Lillard misses 3-pt jump shot from 26 ft,,43,45
178,2,1:22.0,,Defensive rebound by B. Griffin,43,45
179,2,1:07.0,,R. Bullock misses 2-pt layup from 4 ft,43,45
180,2,1:05.0,,Offensive rebound by A. Drummond,43,45
181,2,1:05.0,,A. Drummond makes 2-pt layup from 1 ft,43,47
182,2,0:46.0,Turnover by S. Napier (bad pass; steal by I. Smith),,43,47
183,2,0:41.0,,R. Bullock misses 3-pt jump shot from 25 ft,43,47
184,2,0:35.0,Defensive rebound by A. Aminu,,43,47
185,2,0:16.0,A. Aminu misses 3-pt jump shot from 28 ft,,43,47
186,2,0:12.0,,Defensive rebound by B. Griffin,43,47
187,2,0:01.0,,B. Griffin makes 2-pt layup from 2 ft,43,49
188,3,11:52.0,,Personal foul by C. McCollum (drawn by R. Bullock),43,49
189,3,11:52.0,Technical foul by C. McCollum,,43,49
190,3,11:52.0,,R. Bullock misses technical free throw,43,49
191,3,11:52.0,,Offensive rebound by Team,43,49
192,3,11:34.0,,S. Johnson misses 3-pt jump shot from 25 ft,43,49
193,3,11:31.0,Defensive rebound by A. Aminu,,43,49
194,3,11:28.0,Personal foul by A. Drummond (drawn by J. Nurkić),,43,49
195,3,11:19.0,J. Nurkić makes 2-pt layup from 4 ft (assist by D. Lillard),,45,49
196,3,11:01.0,,B. Griffin misses 2-pt layup from 4 ft,45,49
197,3,11:00.0,,Offensive rebound by B. Griffin,45,49
198,3,10:59.0,,B. Griffin misses 2-pt layup from 1 ft (block by J. Nurkić),45,49
199,3,10:59.0,Defensive rebound by J. Nurkić,,45,49
200,3,10:52.0,Turnover by D. Lillard (bad pass; steal by S. Johnson),,45,49
201,3,10:44.0,,I. Smith makes 2-pt layup from 4 ft,45,51
202,3,10:44.0,,Shooting foul by M. Harkless (drawn by I. Smith),45,51
203,3,10:44.0,,I. Smith makes free throw 1 of 1,45,52
204,3,10:30.0,M. Harkless makes 2-pt hook shot from 4 ft,,47,52
205,3,10:11.0,,A. Drummond makes 2-pt dunk at rim (assist by S. Johnson),47,54
206,3,9:54.0,A. Aminu makes 2-pt dunk at rim (assist by J. Nurkić),,49,54
207,3,9:39.0,,R. Bullock makes 3-pt jump shot from 22 ft (assist by S. Johnson),49,57
208,3,9:27.0,D. Lillard makes 2-pt layup at rim,,51,57
209,3,9:18.0,,Detroit full timeout,51,57
210,3,9:12.0,,I. Smith makes 2-pt layup from 3 ft,51,59
211,3,8:56.0,J. Nurkić makes 2-pt layup from 2 ft (assist by M. Harkless),,53,59
212,3,8:46.0,,S. Johnson makes 2-pt jump shot from 20 ft (assist by B. Griffin),53,61
213,3,8:36.0,C. McCollum misses 2-pt layup from 1 ft,,53,61
214,3,8:33.0,,Defensive rebound by A. Drummond,53,61
215,3,8:22.0,Offensive charge foul by B. Griffin (drawn by J. Nurkić),,53,61
216,3,8:22.0,,Turnover by B. Griffin (offensive foul),53,61
217,3,8:08.0,A. Aminu misses 3-pt jump shot from 24 ft,,53,61
218,3,8:05.0,,Defensive rebound by A. Drummond,53,61
219,3,7:52.0,,S. Johnson misses 2-pt jump shot from 17 ft,53,61
220,3,7:49.0,Defensive rebound by J. Nurkić,,53,61
221,3,7:40.0,D. Lillard makes 2-pt layup from 3 ft,,55,61
222,3,7:20.0,,B. Griffin misses 2-pt layup from 6 ft (block by A. Aminu),55,61
223,3,7:19.0,Defensive rebound by A. Aminu,,55,61
224,3,7:14.0,A. Aminu misses 2-pt layup from 2 ft,,55,61
225,3,7:12.0,,Defensive rebound by Team,55,61
226,3,7:03.0,,I. Smith misses 2-pt layup from 4 ft,55,61
227,3,7:01.0,Defensive rebound by A. Aminu,,55,61
228,3,6:57.0,Turnover by A. Aminu (bad pass; steal by R. Bullock),,55,61
229,3,6:57.0,Loose ball foul by M. Harkless (drawn by R. Bullock),,55,61
230,3,6:47.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by I. Smith),55,64
231,3,6:32.0,D. Lillard misses 3-pt jump shot from 24 ft,,55,64
232,3,6:30.0,Offensive rebound by A. Aminu,,55,64
233,3,6:28.0,C. McCollum misses 3-pt jump shot from 25 ft,,55,64
234,3,6:25.0,,Defensive rebound by A. Drummond,55,64
235,3,6:20.0,,I. Smith misses 2-pt layup from 5 ft,55,64
236,3,6:18.0,Defensive rebound by J. Nurkić,,55,64
237,3,6:05.0,A. Aminu misses 2-pt jump shot from 18 ft,,55,64
238,3,6:01.0,,Defensive rebound by R. Bullock,55,64
239,3,5:45.0,,I. Smith makes 2-pt jump shot from 14 ft (assist by B. Griffin),55,66
240,3,5:42.0,Portland full timeout,,55,66
241,3,5:30.0,A. Aminu misses 2-pt layup from 5 ft,,55,66
242,3,5:28.0,Offensive rebound by A. Aminu,,55,66
243,3,5:26.0,A. Aminu makes 2-pt layup from 2 ft,,57,66
244,3,5:15.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by I. Smith),57,68
245,3,4:59.0,M. Harkless misses 3-pt jump shot from 28 ft,,57,68
246,3,4:56.0,,Defensive rebound by B. Griffin,57,68
247,3,4:48.0,,A. Drummond makes 2-pt layup from 2 ft (assist by B. Griffin),57,70
248,3,4:36.0,C. McCollum misses 2-pt jump shot from 11 ft,,57,70
249,3,4:34.0,,Defensive rebound by A. Drummond,57,70
250,3,4:20.0,,B. Griffin misses 3-pt jump shot from 27 ft,57,70
251,3,4:15.0,Defensive rebound by C. McCollum,,57,70
252,3,4:08.0,C. McCollum misses 2-pt layup from 7 ft,,57,70
253,3,4:05.0,,Defensive rebound by B. Griffin,57,70
254,3,3:59.0,,Personal foul by C. McCollum (drawn by I. Smith),57,70
255,3,3:59.0,,A. Tolliver enters the game for A. Drummond,57,70
256,3,3:59.0,,L. Kennard enters the game for R. Bullock,57,70
257,3,3:59.0,P. Connaughton enters the game for M. Harkless,,57,70
258,3,3:59.0,Z. Collins enters the game for J. Nurkić,,57,70
259,3,3:48.0,,S. Johnson misses 2-pt layup from 4 ft,57,70
260,3,3:47.0,,Offensive rebound by S. Johnson,57,70
261,3,3:45.0,,S. Johnson makes 2-pt layup from 1 ft,57,72
262,3,3:28.0,Z. Collins misses 3-pt jump shot from 25 ft,,57,72
263,3,3:25.0,,Defensive rebound by A. Tolliver,57,72
264,3,3:09.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by I. Smith),57,75
265,3,3:07.0,Portland full timeout,,57,75
266,3,3:07.0,E. Davis enters the game for A. Aminu,,57,75
267,3,2:57.0,Shooting foul by L. Kennard (drawn by P. Connaughton),,57,75
268,3,2:57.0,P. Connaughton makes free throw 1 of 2,,58,75
269,3,2:57.0,P. Connaughton makes free throw 2 of 2,,59,75
270,3,2:44.0,,Shooting foul by E. Davis (drawn by S. Johnson),59,75
271,3,2:44.0,,S. Johnson misses free throw 1 of 2,59,75
272,3,2:44.0,,Offensive rebound by Team,59,75
273,3,2:44.0,S. Napier enters the game for C. McCollum,,59,75
274,3,2:44.0,,L. Galloway enters the game for I. Smith,59,75
275,3,2:44.0,,S. Johnson makes free throw 2 of 2,59,76
276,3,2:37.0,Personal foul by S. Johnson (drawn by E. Davis),,59,76
277,3,2:37.0,,A. Drummond enters the game for B. Griffin,59,76
278,3,2:27.0,P. Connaughton makes 3-pt jump shot from 23 ft (assist by S. Napier),,62,76
279,3,2:13.0,,Personal foul by E. Davis (drawn by A. Drummond),62,76
280,3,2:13.0,,A. Drummond makes free throw 1 of 2,62,77
281,3,2:13.0,,A. Drummond misses free throw 2 of 2,62,77
282,3,2:11.0,Defensive rebound by Z. Collins,,62,77
283,3,2:04.0,D. Lillard makes 2-pt layup from 1 ft,,64,77
284,3,1:45.0,,L. Galloway makes 2-pt layup from 6 ft (assist by A. Drummond),64,79
285,3,1:32.0,Z. Collins misses 3-pt jump shot from 25 ft,,64,79
286,3,1:32.0,,Defensive rebound by L. Kennard,64,79
287,3,1:17.0,,A. Tolliver misses 3-pt jump shot from 25 ft,64,79
288,3,1:15.0,,Offensive rebound by A. Drummond,64,79
289,3,1:12.0,,A. Drummond misses 2-pt hook shot from 5 ft,64,79
290,3,1:11.0,Defensive rebound by E. Davis,,64,79
291,3,0:56.0,Z. Collins misses 2-pt layup from 6 ft,,64,79
292,3,0:54.0,,Defensive rebound by A. Tolliver,64,79
293,3,0:51.0,,L. Kennard misses 3-pt jump shot from 26 ft,64,79
294,3,0:51.0,Defensive rebound by S. Napier,,64,79
295,3,0:34.0,S. Napier misses 3-pt jump shot from 26 ft,,64,79
296,3,0:34.0,,Defensive rebound by A. Drummond,64,79
297,3,0:20.0,,Turnover by S. Johnson (lost ball; steal by D. Lillard),64,79
298,3,0:02.0,D. Lillard makes 2-pt layup from 3 ft,,66,79
299,3,0:02.0,Shooting foul by S. Johnson (drawn by D. Lillard),,66,79
300,3,0:02.0,D. Lillard makes free throw 1 of 1,,67,79
301,3,0:00.0,,L. Galloway misses 3-pt jump shot from 37 ft,67,79
302,3,0:00.0,,Offensive rebound by Team,67,79
303,4,11:49.0,D. Lillard misses 2-pt jump shot from 20 ft,,67,79
304,4,11:45.0,,Defensive rebound by R. Bullock,67,79
305,4,11:34.0,,R. Bullock misses 2-pt jump shot from 15 ft,67,79
306,4,11:32.0,Defensive rebound by Z. Collins,,67,79
307,4,11:23.0,Z. Collins misses 3-pt jump shot from 26 ft,,67,79
308,4,11:18.0,Offensive rebound by E. Davis,,67,79
309,4,11:16.0,S. Napier misses 3-pt jump shot from 26 ft,,67,79
310,4,11:14.0,Offensive rebound by E. Davis,,67,79
311,4,11:14.0,Turnover by E. Davis (traveling),,67,79
312,4,11:03.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by R. Bullock),67,82
313,4,10:37.0,D. Lillard misses 2-pt jump shot from 10 ft,,67,82
314,4,10:31.0,Offensive rebound by D. Lillard,,67,82
315,4,10:22.0,Z. Collins misses 2-pt jump shot from 8 ft,,67,82
316,4,10:19.0,,Defensive rebound by R. Bullock,67,82
317,4,10:17.0,,Offensive foul by L. Galloway (drawn by D. Lillard),67,82
318,4,10:17.0,,Turnover by L. Galloway (offensive foul),67,82
319,4,10:17.0,C. McCollum enters the game for P. Connaughton,,67,82
320,4,10:04.0,C. McCollum makes 3-pt jump shot from 25 ft,,70,82
321,4,9:46.0,,L. Kennard makes 2-pt jump shot from 19 ft (assist by A. Drummond),70,84
322,4,9:24.0,C. McCollum makes 2-pt jump shot from 17 ft,,72,84
323,4,9:13.0,,L. Kennard makes 2-pt layup from 2 ft (assist by A. Tolliver),72,86
324,4,8:57.0,Turnover by D. Lillard (bad pass),,72,86
325,4,8:57.0,A. Aminu enters the game for Z. Collins,,72,86
326,4,8:47.0,,Shooting foul by D. Lillard (drawn by L. Kennard),72,86
327,4,8:47.0,,L. Kennard misses free throw 1 of 2,72,86
328,4,8:47.0,,Offensive rebound by Team,72,86
329,4,8:47.0,,L. Kennard makes free throw 2 of 2,72,87
330,4,8:39.0,C. McCollum misses 3-pt jump shot from 25 ft,,72,87
331,4,8:36.0,,Defensive rebound by A. Drummond,72,87
332,4,8:31.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by L. Galloway),72,89
333,4,8:31.0,Portland full timeout,,72,89
334,4,8:31.0,J. Nurkić enters the game for E. Davis,,72,89
335,4,8:11.0,A. Aminu misses 2-pt layup from 6 ft,,72,89
336,4,8:07.0,,Defensive rebound by R. Bullock,72,89
337,4,7:49.0,,A. Drummond misses 2-pt hook shot from 6 ft,72,89
338,4,7:47.0,Defensive rebound by A. Aminu,,72,89
339,4,7:38.0,C. McCollum makes 2-pt jump shot from 8 ft,,74,89
340,4,7:21.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by A. Drummond),74,92
341,4,7:10.0,D. Lillard misses 3-pt jump shot from 29 ft,,74,92
342,4,7:08.0,,Defensive rebound by A. Drummond,74,92
343,4,6:56.0,,Shooting foul by J. Nurkić (drawn by A. Drummond),74,92
344,4,6:56.0,,A. Drummond makes free throw 1 of 2,74,93
345,4,6:56.0,,I. Smith enters the game for L. Galloway,74,93
346,4,6:56.0,,A. Drummond makes free throw 2 of 2,74,94
347,4,6:41.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by S. Napier),,77,94
348,4,6:20.0,,A. Tolliver makes 3-pt jump shot from 29 ft (assist by R. Bullock),77,97
349,4,6:07.0,Shooting foul by A. Drummond (drawn by D. Lillard),,77,97
350,4,6:07.0,D. Lillard makes free throw 1 of 2,,78,97
351,4,6:07.0,,B. Griffin enters the game for A. Drummond,78,97
352,4,6:07.0,D. Lillard makes free throw 2 of 2,,79,97
353,4,5:51.0,,Turnover by L. Kennard (out of bounds lost ball),79,97
354,4,5:42.0,C. McCollum misses 3-pt jump shot from 23 ft,,79,97
355,4,5:38.0,,Defensive rebound by B. Griffin,79,97
356,4,5:38.0,,Personal foul by D. Lillard (drawn by B. Griffin),79,97
357,4,5:38.0,,S. Johnson enters the game for L. Kennard,79,97
358,4,5:29.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by I. Smith),79,99
359,4,5:15.0,A. Aminu misses 3-pt jump shot from 26 ft,,79,99
360,4,5:11.0,Offensive rebound by C. McCollum,,79,99
361,4,5:08.0,C. McCollum makes 2-pt layup from 1 ft,,81,99
362,4,4:55.0,,I. Smith misses 2-pt jump shot from 11 ft,81,99
363,4,4:53.0,Defensive rebound by A. Aminu,,81,99
364,4,4:44.0,Turnover by D. Lillard (lost ball; steal by R. Bullock),,81,99
365,4,4:28.0,,B. Griffin misses 2-pt jump shot from 7 ft,81,99
366,4,4:24.0,Defensive rebound by A. Aminu,,81,99
367,4,4:17.0,S. Napier misses 2-pt layup from 3 ft,,81,99
368,4,4:16.0,,Defensive rebound by S. Johnson,81,99
369,4,4:10.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by I. Smith),81,101
370,4,4:10.0,Portland full timeout,,81,101
371,4,4:10.0,M. Leonard enters the game for D. Lillard,,81,101
372,4,4:10.0,N. Vonleh enters the game for C. McCollum,,81,101
373,4,4:10.0,P. Connaughton enters the game for S. Napier,,81,101
374,4,4:10.0,C. Swanigan enters the game for A. Aminu,,81,101
375,4,4:10.0,J. Layman enters the game for J. Nurkić,,81,101
376,4,3:56.0,J. Layman misses 2-pt jump shot from 7 ft,,81,101
377,4,3:51.0,Offensive rebound by M. Leonard,,81,101
378,4,3:48.0,C. Swanigan makes 2-pt jump shot from 11 ft (assist by P. Connaughton),,83,101
379,4,3:33.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by B. Griffin),83,104
