,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
27,1,8:39.0,,J. Holiday makes 2-pt jump shot from 13 ft (assist by J. Grant),6,7
28,1,8:39.0,,Shooting foul by D. Collison (drawn by J. Holiday),6,7
29,1,8:39.0,,J. Holiday makes free throw 1 of 1,6,8
30,1,8:28.0,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),,8,8
31,1,8:09.0,,R. Lopez makes 2-pt layup from 1 ft (assist by J. Holiday),8,10
32,1,8:00.0,Personal foul by J. Grant (drawn by M. Turner),,8,10
33,1,7:54.0,M. Turner makes 2-pt jump shot from 22 ft (assist by B. Bogdanović),,10,10
34,1,7:36.0,,D. Valentine misses 2-pt jump shot from 6 ft,10,10
35,1,7:33.0,Defensive rebound by B. Bogdanović,,10,10
36,1,7:19.0,T. Young misses 2-pt layup from 1 ft (block by J. Holiday),,10,10
37,1,7:15.0,Offensive rebound by M. Turner,,10,10
38,1,7:14.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,10,10
39,1,7:14.0,,Defensive rebound by R. Lopez,10,10
40,1,6:59.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Grant),10,12
41,1,6:48.0,L. Stephenson misses 2-pt jump shot from 19 ft,,10,12
42,1,6:48.0,,Defensive rebound by J. Grant,10,12
43,1,6:41.0,,J. Holiday misses 3-pt jump shot from 25 ft,10,12
44,1,6:41.0,Defensive rebound by L. Stephenson,,10,12
45,1,6:34.0,L. Stephenson misses 2-pt jump shot from 20 ft,,10,12
46,1,6:34.0,,Defensive rebound by J. Grant,10,12
47,1,6:27.0,,D. Valentine makes 2-pt layup at rim (assist by J. Grant),10,14
48,1,6:22.0,Indiana full timeout,,10,14
49,1,6:22.0,,D. Nwaba enters the game for D. Valentine,10,14
50,1,6:06.0,D. Collison makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),,12,14
51,1,5:45.0,,R. Lopez makes 2-pt jump shot from 7 ft,12,16
52,1,5:41.0,Turnover by D. Collison (bad pass; steal by J. Holiday),,12,16
53,1,5:36.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Holiday),12,19
54,1,5:24.0,M. Turner misses 3-pt jump shot from 24 ft,,12,19
55,1,5:20.0,,Defensive rebound by D. Nwaba,12,19
56,1,5:08.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by D. Nwaba),12,21
57,1,4:53.0,D. Collison makes 3-pt jump shot from 25 ft (assist by M. Turner),,15,21
58,1,4:30.0,,L. Markkanen misses 3-pt jump shot from 24 ft,15,21
59,1,4:27.0,Defensive rebound by L. Stephenson,,15,21
60,1,4:21.0,M. Turner misses 2-pt jump shot from 21 ft,,15,21
61,1,4:19.0,,Defensive rebound by L. Markkanen,15,21
62,1,4:12.0,,L. Markkanen makes 2-pt layup from 3 ft,15,23
63,1,3:53.0,D. Collison misses 2-pt jump shot from 4 ft,,15,23
64,1,3:53.0,,Defensive rebound by Team,15,23
65,1,3:53.0,,N. Mirotić enters the game for L. Markkanen,15,23
66,1,3:53.0,C. Joseph enters the game for T. Young,,15,23
67,1,3:53.0,D. Sabonis enters the game for B. Bogdanović,,15,23
68,1,3:33.0,,J. Holiday misses 2-pt jump shot from 17 ft,15,23
69,1,3:31.0,Defensive rebound by D. Sabonis,,15,23
70,1,3:18.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by D. Collison),,18,23
71,1,3:15.0,,Chicago full timeout,18,23
72,1,2:58.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Holiday),18,26
73,1,2:37.0,Turnover by M. Turner (bad pass; steal by R. Lopez),,18,26
74,1,2:28.0,,R. Lopez makes 2-pt layup from 1 ft (assist by N. Mirotić),18,28
75,1,2:17.0,D. Collison makes 2-pt jump shot from 1 ft (assist by D. Sabonis),,20,28
76,1,2:05.0,,Turnover by J. Grant (bad pass; steal by M. Turner),20,28
77,1,2:03.0,Turnover by D. Collison (bad pass; steal by J. Grant),,20,28
78,1,1:57.0,,D. Nwaba misses 2-pt layup from 4 ft (block by D. Sabonis),20,28
79,1,1:54.0,Defensive rebound by D. Sabonis,,20,28
80,1,1:52.0,D. Collison makes 2-pt layup at rim,,22,28
81,1,1:41.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Grant),22,31
82,1,1:23.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by M. Turner),,25,31
83,1,1:08.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Grant),25,34
84,1,0:43.0,D. Collison misses 2-pt layup from 2 ft (block by J. Holiday),,25,34
85,1,0:43.0,Offensive rebound by Team,,25,34
86,1,0:43.0,,D. Valentine enters the game for J. Grant,25,34
87,1,0:43.0,A. Poythress enters the game for D. Collison,,25,34
88,1,0:43.0,J. Young enters the game for M. Turner,,25,34
89,1,0:41.0,C. Joseph misses 2-pt jump shot from 17 ft,,25,34
90,1,0:37.0,,Defensive rebound by R. Lopez,25,34
91,1,0:31.0,,N. Mirotić makes 3-pt jump shot from 25 ft,25,37
92,1,0:13.0,C. Joseph makes 2-pt jump shot from 8 ft,,27,37
93,1,0:08.0,,Personal foul by J. Young (drawn by D. Valentine),27,37
94,1,0:00.0,,N. Mirotić misses 3-pt jump shot from 25 ft,27,37
95,1,0:00.0,Defensive rebound by D. Sabonis,,27,37
96,2,11:39.0,,Turnover by P. Zipser (bad pass; steal by A. Poythress),27,37
97,2,11:21.0,D. Sabonis misses 2-pt hook shot from 4 ft,,27,37
98,2,11:17.0,Offensive rebound by A. Poythress,,27,37
99,2,11:16.0,A. Poythress misses 2-pt layup from 1 ft,,27,37
100,2,11:16.0,,Defensive rebound by N. Mirotić,27,37
101,2,11:01.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by B. Portis),27,39
102,2,10:51.0,C. Joseph misses 2-pt jump shot from 15 ft,,27,39
103,2,10:46.0,,Defensive rebound by N. Mirotić,27,39
104,2,10:43.0,Offensive charge foul by D. Nwaba (drawn by J. Young),,27,39
105,2,10:43.0,,Turnover by D. Nwaba (offensive foul),27,39
106,2,10:32.0,D. Sabonis misses 2-pt jump shot from 20 ft,,27,39
107,2,10:26.0,,Defensive rebound by D. Valentine,27,39
108,2,10:21.0,,B. Portis misses 3-pt jump shot from 25 ft,27,39
109,2,10:18.0,,Offensive rebound by Team,27,39
110,2,10:16.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Valentine),27,42
111,2,10:02.0,J. Young misses 3-pt jump shot from 25 ft,,27,42
112,2,9:58.0,Offensive rebound by A. Poythress,,27,42
113,2,9:54.0,J. Young makes 3-pt jump shot from 22 ft (assist by C. Joseph),,30,42
114,2,9:31.0,,Turnover by D. Valentine (bad pass; steal by C. Joseph),30,42
115,2,9:26.0,C. Joseph makes 2-pt layup from 2 ft,,32,42
116,2,9:21.0,,Turnover by N. Mirotić (bad pass; steal by B. Bogdanović),32,42
117,2,9:15.0,B. Bogdanović makes 2-pt layup from 2 ft,,34,42
118,2,8:59.0,,D. Valentine misses 3-pt jump shot from 24 ft,34,42
119,2,8:56.0,,Offensive rebound by B. Portis,34,42
120,2,8:55.0,,N. Mirotić misses 3-pt jump shot from 24 ft,34,42
121,2,8:51.0,,Offensive rebound by D. Nwaba,34,42
122,2,8:51.0,,B. Portis misses 2-pt layup from 1 ft (block by D. Sabonis),34,42
123,2,8:51.0,,Offensive rebound by Team,34,42
124,2,8:51.0,T. Young enters the game for A. Poythress,,34,42
125,2,8:40.0,,N. Mirotić misses 2-pt jump shot from 17 ft,34,42
126,2,8:40.0,Defensive rebound by T. Young,,34,42
127,2,8:20.0,D. Sabonis misses 2-pt jump shot from 15 ft,,34,42
128,2,8:20.0,,Defensive rebound by P. Zipser,34,42
129,2,8:04.0,,D. Nwaba makes 3-pt jump shot from 23 ft (assist by N. Mirotić),34,45
130,2,8:03.0,Indiana full timeout,,34,45
131,2,7:41.0,T. Young misses 2-pt jump shot from 5 ft,,34,45
132,2,7:38.0,,Defensive rebound by B. Portis,34,45
133,2,7:27.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by B. Portis),34,48
134,2,7:13.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,34,48
135,2,7:11.0,Offensive rebound by J. Young,,34,48
136,2,7:05.0,J. Young misses 2-pt layup from 2 ft,,34,48
137,2,7:05.0,,Defensive rebound by B. Portis,34,48
138,2,6:58.0,,B. Portis makes 2-pt layup from 1 ft,34,50
139,2,6:31.0,J. Young makes 2-pt jump shot from 5 ft,,36,50
140,2,6:15.0,,D. Nwaba misses 2-pt layup from 1 ft,36,50
141,2,6:10.0,,Offensive rebound by B. Portis,36,50
142,2,6:10.0,,B. Portis misses 2-pt layup at rim,36,50
143,2,6:09.0,,Offensive rebound by B. Portis,36,50
144,2,6:09.0,,B. Portis makes 2-pt layup at rim,36,52
145,2,6:09.0,Personal foul by N. Mirotić (drawn by T. Young),,36,52
146,2,6:09.0,D. Collison enters the game for J. Young,,36,52
147,2,6:05.0,Personal foul by D. Valentine (drawn by B. Bogdanović),,36,52
148,2,5:58.0,D. Sabonis misses 2-pt layup from 1 ft,,36,52
149,2,5:57.0,Offensive rebound by T. Young,,36,52
150,2,5:54.0,T. Young misses 2-pt jump shot from 4 ft,,36,52
151,2,5:52.0,Offensive rebound by D. Sabonis,,36,52
152,2,5:50.0,D. Sabonis misses 2-pt jump shot from 1 ft (block by P. Zipser),,36,52
153,2,5:50.0,Offensive rebound by T. Young,,36,52
154,2,5:47.0,T. Young makes 2-pt jump shot from 4 ft,,38,52
155,2,5:35.0,,Shooting foul by C. Joseph (drawn by B. Portis),38,52
156,2,5:35.0,,B. Portis makes free throw 1 of 2,38,53
157,2,5:35.0,,B. Portis makes free throw 2 of 2,38,54
158,2,5:10.0,C. Joseph makes 2-pt layup from 1 ft (assist by T. Young),,40,54
159,2,5:01.0,,N. Mirotić misses 3-pt jump shot from 27 ft,40,54
160,2,5:01.0,Defensive rebound by D. Sabonis,,40,54
161,2,4:59.0,Personal foul by D. Nwaba (drawn by D. Sabonis),,40,54
162,2,4:59.0,,J. Grant enters the game for D. Nwaba,40,54
163,2,4:59.0,,J. Holiday enters the game for D. Valentine,40,54
164,2,4:36.0,C. Joseph misses 2-pt jump shot from 16 ft,,40,54
165,2,4:36.0,Offensive rebound by Team,,40,54
166,2,4:35.0,,Loose ball foul by J. Grant (drawn by B. Bogdanović),40,54
167,2,4:35.0,,L. Markkanen enters the game for B. Portis,40,54
168,2,4:35.0,,R. Lopez enters the game for N. Mirotić,40,54
169,2,4:31.0,Turnover by B. Bogdanović (traveling),,40,54
170,2,4:18.0,,J. Holiday makes 2-pt jump shot from 19 ft,40,56
171,2,4:06.0,D. Sabonis makes 2-pt jump shot from 21 ft (assist by C. Joseph),,42,56
172,2,3:55.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Grant),42,59
173,2,3:40.0,T. Young makes 2-pt hook shot from 6 ft,,44,59
174,2,3:28.0,,Personal foul by C. Joseph (drawn by J. Holiday),44,59
175,2,3:28.0,L. Stephenson enters the game for D. Sabonis,,44,59
176,2,3:28.0,M. Turner enters the game for B. Bogdanović,,44,59
177,2,3:19.0,,Personal foul by T. Young (drawn by R. Lopez),44,59
178,2,3:10.0,,L. Markkanen misses 3-pt jump shot from 25 ft,44,59
179,2,3:07.0,Defensive rebound by L. Stephenson,,44,59
180,2,2:58.0,Turnover by L. Stephenson (bad pass; steal by P. Zipser),,44,59
181,2,2:55.0,,P. Zipser makes 2-pt dunk at rim,44,61
182,2,2:34.0,L. Stephenson misses 2-pt jump shot from 22 ft,,44,61
183,2,2:31.0,,Defensive rebound by L. Markkanen,44,61
184,2,2:24.0,,Turnover by L. Markkanen (traveling),44,61
185,2,2:24.0,,Chicago full timeout,44,61
186,2,2:12.0,D. Collison makes 2-pt jump shot from 20 ft,,46,61
187,2,1:50.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by R. Lopez),46,64
188,2,1:38.0,Personal foul by J. Grant (drawn by D. Collison),,46,64
189,2,1:38.0,D. Collison makes free throw 1 of 2,,47,64
190,2,1:38.0,,D. Valentine enters the game for J. Grant,47,64
191,2,1:38.0,B. Bogdanović enters the game for C. Joseph,,47,64
192,2,1:38.0,D. Collison makes free throw 2 of 2,,48,64
193,2,1:29.0,,Personal foul by T. Young (drawn by L. Markkanen),48,64
194,2,1:22.0,,L. Markkanen misses 3-pt jump shot from 25 ft,48,64
195,2,1:18.0,Defensive rebound by L. Stephenson,,48,64
196,2,1:16.0,T. Young makes 2-pt layup from 1 ft (assist by L. Stephenson),,50,64
197,2,0:58.0,,D. Valentine misses 3-pt jump shot from 23 ft,50,64
198,2,0:53.0,Defensive rebound by B. Bogdanović,,50,64
199,2,0:43.0,Personal foul by D. Valentine (drawn by M. Turner),,50,64
200,2,0:43.0,M. Turner makes free throw 1 of 2,,51,64
201,2,0:43.0,M. Turner makes free throw 2 of 2,,52,64
202,2,0:22.0,,R. Lopez misses 2-pt hook shot from 6 ft,52,64
203,2,0:20.0,Defensive rebound by B. Bogdanović,,52,64
204,2,0:00.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,52,64
205,2,0:00.0,Offensive rebound by Team,,52,64
206,3,11:44.0,,J. Grant misses 3-pt jump shot from 22 ft,52,64
207,3,11:41.0,Defensive rebound by T. Young,,52,64
208,3,11:22.0,M. Turner misses 2-pt layup from 2 ft,,52,64
209,3,11:22.0,Offensive rebound by M. Turner,,52,64
210,3,11:22.0,M. Turner misses 2-pt layup from 2 ft,,52,64
211,3,11:22.0,Offensive rebound by Team,,52,64
212,3,11:02.0,L. Stephenson makes 2-pt layup from 1 ft,,54,64
213,3,10:48.0,,L. Markkanen misses 2-pt layup from 2 ft (block by M. Turner),54,64
214,3,10:48.0,,Offensive rebound by D. Valentine,54,64
215,3,10:47.0,,Turnover by R. Lopez (traveling),54,64
216,3,10:39.0,Shooting foul by R. Lopez (drawn by M. Turner),,54,64
217,3,10:39.0,M. Turner makes free throw 1 of 2,,55,64
218,3,10:39.0,M. Turner misses free throw 2 of 2,,55,64
219,3,10:36.0,,Defensive rebound by J. Holiday,55,64
220,3,10:16.0,,J. Grant misses 3-pt jump shot from 26 ft,55,64
221,3,10:12.0,Defensive rebound by T. Young,,55,64
222,3,9:54.0,L. Stephenson misses 2-pt jump shot from 20 ft,,55,64
223,3,9:54.0,,Defensive rebound by Team,55,64
224,3,9:41.0,,L. Markkanen makes 2-pt jump shot from 20 ft,55,66
225,3,9:28.0,M. Turner misses 2-pt jump shot from 20 ft,,55,66
226,3,9:25.0,,Defensive rebound by J. Grant,55,66
227,3,9:18.0,,Turnover by J. Grant (bad pass; steal by D. Collison),55,66
228,3,9:13.0,L. Stephenson misses 2-pt jump shot from 21 ft,,55,66
229,3,9:05.0,,Defensive rebound by L. Markkanen,55,66
230,3,8:56.0,,L. Markkanen misses 2-pt jump shot from 18 ft,55,66
231,3,8:53.0,Defensive rebound by L. Stephenson,,55,66
232,3,8:48.0,L. Stephenson misses 2-pt layup from 1 ft,,55,66
233,3,8:45.0,,Defensive rebound by D. Valentine,55,66
234,3,8:37.0,,J. Holiday misses 3-pt jump shot from 25 ft,55,66
235,3,8:34.0,Defensive rebound by L. Stephenson,,55,66
236,3,8:23.0,Shooting foul by R. Lopez (drawn by B. Bogdanović),,55,66
237,3,8:23.0,B. Bogdanović makes free throw 1 of 2,,56,66
238,3,8:23.0,C. Joseph enters the game for L. Stephenson,,56,66
239,3,8:23.0,B. Bogdanović makes free throw 2 of 2,,57,66
240,3,7:57.0,,J. Holiday misses 2-pt jump shot from 17 ft,57,66
241,3,7:49.0,,Offensive rebound by L. Markkanen,57,66
242,3,7:49.0,,L. Markkanen makes 2-pt dunk at rim,57,68
243,3,7:40.0,D. Collison makes 3-pt jump shot from 24 ft,,60,68
244,3,7:29.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by J. Grant),60,71
245,3,7:05.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,60,71
246,3,7:02.0,,Defensive rebound by R. Lopez,60,71
247,3,6:53.0,,R. Lopez makes 2-pt jump shot from 10 ft (assist by J. Grant),60,73
248,3,6:40.0,,Violation by D. Valentine (kicked ball),60,73
249,3,6:40.0,,Chicago full timeout,60,73
250,3,6:40.0,,D. Nwaba enters the game for D. Valentine,60,73
251,3,6:27.0,M. Turner makes 2-pt layup from 2 ft (assist by D. Collison),,62,73
252,3,6:14.0,,J. Grant misses 2-pt jump shot from 12 ft,62,73
253,3,6:11.0,Defensive rebound by M. Turner,,62,73
254,3,6:04.0,D. Collison makes 3-pt jump shot from 24 ft,,65,73
255,3,5:48.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by J. Grant),65,75
256,3,5:48.0,,Shooting foul by C. Joseph (drawn by L. Markkanen),65,75
257,3,5:48.0,,L. Markkanen makes free throw 1 of 1,65,76
258,3,5:25.0,M. Turner misses 3-pt jump shot from 25 ft,,65,76
259,3,5:21.0,,Defensive rebound by L. Markkanen,65,76
260,3,5:12.0,,R. Lopez misses 2-pt jump shot from 6 ft,65,76
261,3,5:12.0,Defensive rebound by D. Collison,,65,76
262,3,5:05.0,D. Collison makes 2-pt jump shot from 16 ft,,67,76
263,3,4:47.0,Offensive charge foul by R. Lopez (drawn by C. Joseph),,67,76
264,3,4:47.0,,Turnover by R. Lopez (offensive foul),67,76
265,3,4:47.0,,N. Mirotić enters the game for R. Lopez,67,76
266,3,4:25.0,D. Collison misses 3-pt jump shot from 24 ft,,67,76
267,3,4:25.0,,Defensive rebound by D. Nwaba,67,76
268,3,4:19.0,,Turnover by N. Mirotić (bad pass; steal by T. Young),67,76
269,3,4:19.0,Personal foul by D. Nwaba (drawn by C. Joseph),,67,76
270,3,4:19.0,L. Stephenson enters the game for B. Bogdanović,,67,76
271,3,4:01.0,M. Turner makes 2-pt layup from 1 ft,,69,76
272,3,3:48.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by J. Grant),69,79
273,3,3:29.0,Turnover by C. Joseph (traveling),,69,79
274,3,3:29.0,D. Sabonis enters the game for T. Young,,69,79
275,3,3:14.0,,N. Mirotić misses 2-pt jump shot from 18 ft,69,79
276,3,3:12.0,Defensive rebound by D. Sabonis,,69,79
277,3,3:03.0,D. Collison makes 2-pt layup from 1 ft (assist by C. Joseph),,71,79
278,3,2:48.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by N. Mirotić),71,82
279,3,2:30.0,Shooting foul by N. Mirotić (drawn by M. Turner),,71,82
280,3,2:30.0,Indiana full timeout,,71,82
281,3,2:30.0,,B. Portis enters the game for L. Markkanen,71,82
282,3,2:30.0,M. Turner misses free throw 1 of 2,,71,82
283,3,2:30.0,Offensive rebound by Team,,71,82
284,3,2:30.0,M. Turner makes free throw 2 of 2,,72,82
285,3,2:16.0,,B. Portis makes 2-pt jump shot from 13 ft (assist by J. Holiday),72,84
286,3,2:01.0,Personal foul by N. Mirotić (drawn by M. Turner),,72,84
287,3,2:01.0,M. Turner misses free throw 1 of 2,,72,84
288,3,2:01.0,Offensive rebound by Team,,72,84
289,3,2:01.0,,D. Valentine enters the game for J. Grant,72,84
290,3,2:01.0,M. Turner makes free throw 2 of 2,,73,84
291,3,1:50.0,,N. Mirotić misses 3-pt jump shot from 23 ft,73,84
292,3,1:46.0,Defensive rebound by D. Collison,,73,84
293,3,1:32.0,Turnover by M. Turner (traveling),,73,84
294,3,1:32.0,B. Bogdanović enters the game for M. Turner,,73,84
295,3,1:23.0,,N. Mirotić misses 3-pt jump shot from 26 ft,73,84
296,3,1:20.0,Defensive rebound by C. Joseph,,73,84
297,3,1:00.0,D. Sabonis makes 2-pt layup from 2 ft,,75,84
298,3,0:53.0,,D. Valentine makes 2-pt jump shot from 5 ft,75,86
299,3,0:35.0,C. Joseph misses 2-pt jump shot from 16 ft,,75,86
300,3,0:31.0,,Defensive rebound by N. Mirotić,75,86
301,3,0:21.0,,B. Portis misses 2-pt hook shot from 6 ft,75,86
302,3,0:19.0,Defensive rebound by L. Stephenson,,75,86
303,3,0:02.0,D. Collison makes 2-pt jump shot from 21 ft,,77,86
304,4,11:49.0,D. Sabonis makes 2-pt dunk at rim (assist by L. Stephenson),,79,86
305,4,11:33.0,,Shooting foul by C. Joseph (drawn by D. Nwaba),79,86
306,4,11:33.0,,D. Nwaba makes free throw 1 of 2,79,87
307,4,11:33.0,,D. Nwaba makes free throw 2 of 2,79,88
308,4,11:11.0,C. Joseph misses 3-pt jump shot from 27 ft,,79,88
309,4,11:08.0,,Defensive rebound by N. Mirotić,79,88
310,4,11:04.0,,Personal foul by L. Stephenson (drawn by N. Mirotić),79,88
311,4,10:48.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by D. Valentine),79,91
312,4,10:33.0,Shooting foul by D. Valentine (drawn by B. Bogdanović),,79,91
313,4,10:33.0,B. Bogdanović misses free throw 1 of 2,,79,91
314,4,10:33.0,Offensive rebound by Team,,79,91
315,4,10:33.0,B. Bogdanović makes free throw 2 of 2,,80,91
316,4,10:19.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Valentine),80,94
317,4,10:02.0,Turnover by L. Stephenson (lost ball; steal by D. Nwaba),,80,94
318,4,10:01.0,,Shooting foul by C. Joseph (drawn by B. Portis),80,94
319,4,10:01.0,,B. Portis makes free throw 1 of 2,80,95
320,4,10:01.0,D. Collison enters the game for C. Joseph,,80,95
321,4,10:01.0,,B. Portis makes free throw 2 of 2,80,96
322,4,9:51.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,80,96
323,4,9:43.0,Offensive rebound by D. Sabonis,,80,96
324,4,9:43.0,D. Sabonis misses 2-pt layup at rim,,80,96
325,4,9:42.0,,Defensive rebound by B. Portis,80,96
326,4,9:37.0,,Turnover by P. Zipser (bad pass; steal by D. Collison),80,96
327,4,9:35.0,Offensive foul by D. Collison (drawn by N. Mirotić),,80,96
328,4,9:35.0,Turnover by D. Collison (offensive foul),,80,96
329,4,9:19.0,,B. Portis makes 2-pt jump shot from 21 ft (assist by D. Valentine),80,98
330,4,9:19.0,Indiana full timeout,,80,98
331,4,8:55.0,L. Stephenson misses 2-pt layup from 3 ft,,80,98
332,4,8:52.0,Offensive rebound by D. Sabonis,,80,98
333,4,8:47.0,J. Young makes 2-pt jump shot from 18 ft (assist by D. Sabonis),,82,98
334,4,8:32.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by B. Portis),82,101
335,4,8:23.0,Shooting foul by D. Nwaba (drawn by D. Sabonis),,82,101
336,4,8:23.0,D. Sabonis makes free throw 1 of 2,,83,101
337,4,8:23.0,,J. Grant enters the game for D. Valentine,83,101
338,4,8:23.0,D. Sabonis makes free throw 2 of 2,,84,101
339,4,8:07.0,,P. Zipser misses 3-pt jump shot from 23 ft,84,101
340,4,8:07.0,Defensive rebound by J. Young,,84,101
341,4,7:58.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,84,101
342,4,7:58.0,,Defensive rebound by D. Nwaba,84,101
343,4,7:46.0,,D. Nwaba makes 2-pt layup from 2 ft (assist by J. Grant),84,103
344,4,7:33.0,J. Young misses 3-pt jump shot from 22 ft,,84,103
345,4,7:33.0,,Defensive rebound by B. Portis,84,103
346,4,7:23.0,,J. Grant misses 3-pt jump shot from 25 ft,84,103
347,4,7:23.0,,Offensive rebound by J. Grant,84,103
348,4,7:12.0,,B. Portis misses 2-pt jump shot from 2 ft (block by J. Young),84,103
349,4,7:11.0,Defensive rebound by Team,,84,103
350,4,7:10.0,,J. Holiday enters the game for P. Zipser,84,103
351,4,7:10.0,,Loose ball foul by D. Nwaba (drawn by L. Stephenson),84,103
352,4,6:57.0,L. Stephenson makes 2-pt layup at rim,,86,103
353,4,6:44.0,,J. Grant misses 2-pt layup from 2 ft,86,103
354,4,6:42.0,Defensive rebound by L. Stephenson,,86,103
355,4,6:37.0,Personal foul by J. Holiday (drawn by D. Sabonis),,86,103
356,4,6:37.0,,L. Markkanen enters the game for B. Portis,86,103
357,4,6:30.0,L. Stephenson makes 2-pt layup from 1 ft,,88,103
358,4,6:14.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Grant),88,106
359,4,6:13.0,Indiana full timeout,,88,106
360,4,6:13.0,T. Young enters the game for J. Young,,88,106
361,4,6:13.0,C. Joseph enters the game for B. Bogdanović,,88,106
362,4,5:53.0,D. Collison makes 3-pt jump shot from 24 ft (assist by C. Joseph),,91,106
363,4,5:36.0,,N. Mirotić misses 3-pt jump shot from 25 ft,91,106
364,4,5:33.0,Defensive rebound by C. Joseph,,91,106
365,4,5:26.0,L. Stephenson makes 2-pt dunk at rim (assist by T. Young),,93,106
366,4,5:06.0,,Turnover by D. Nwaba (bad pass; steal by C. Joseph),93,106
367,4,5:01.0,L. Stephenson misses 2-pt layup from 1 ft,,93,106
368,4,4:58.0,,Defensive rebound by J. Grant,93,106
369,4,4:52.0,,Turnover by N. Mirotić (bad pass; steal by T. Young),93,106
370,4,4:49.0,L. Stephenson makes 2-pt layup from 1 ft (assist by T. Young),,95,106
371,4,4:49.0,,Chicago full timeout,95,106
372,4,4:28.0,,D. Nwaba misses 2-pt layup from 3 ft (block by D. Sabonis),95,106
373,4,4:25.0,Defensive rebound by L. Stephenson,,95,106
374,4,4:22.0,L. Stephenson misses 3-pt jump shot from 25 ft,,95,106
375,4,4:22.0,,Defensive rebound by J. Grant,95,106
376,4,4:17.0,,Personal foul by L. Stephenson (drawn by J. Grant),95,106
377,4,4:08.0,,N. Mirotić makes 2-pt layup from 3 ft (assist by L. Markkanen),95,108
