,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
384,4,4:06.0,Orlando full timeout,,106,105
385,4,4:06.0,J. Simmons enters the game for S. Mack,,106,105
386,4,3:46.0,B. Biyombo misses 2-pt layup from 6 ft,,106,105
387,4,3:44.0,,Defensive rebound by D. Sabonis,106,105
388,4,3:30.0,,V. Oladipo makes 2-pt jump shot from 20 ft (assist by T. Young),106,107
389,4,3:10.0,Turnover by E. Payton (lost ball; steal by L. Stephenson),,106,107
390,4,2:51.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),106,109
391,4,2:36.0,A. Gordon misses 3-pt jump shot from 28 ft,,106,109
392,4,2:33.0,,Defensive rebound by C. Joseph,106,109
393,4,2:22.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),106,111
394,4,2:22.0,,Shooting foul by E. Payton (drawn by D. Sabonis),106,111
395,4,2:22.0,M. Hezonja enters the game for B. Biyombo,,106,111
396,4,2:22.0,,D. Sabonis misses free throw 1 of 1,106,111
397,4,2:20.0,Defensive rebound by A. Gordon,,106,111
398,4,2:03.0,Shooting foul by T. Young (drawn by E. Payton),,106,111
399,4,2:03.0,E. Payton makes free throw 1 of 2,,107,111
400,4,2:03.0,E. Payton makes free throw 2 of 2,,108,111
401,4,1:46.0,,V. Oladipo makes 2-pt layup at rim,108,113
402,4,1:36.0,E. Payton makes 2-pt layup from 1 ft,,110,113
403,4,1:15.0,,V. Oladipo misses 3-pt jump shot from 26 ft,110,113
404,4,1:10.0,Defensive rebound by M. Hezonja,,110,113
405,4,1:03.0,M. Hezonja misses 3-pt jump shot from 27 ft,,110,113
406,4,0:59.0,,Defensive rebound by V. Oladipo,110,113
407,4,0:38.0,,V. Oladipo misses 2-pt jump shot from 18 ft,110,113
408,4,0:35.0,,Offensive rebound by L. Stephenson,110,113
409,4,0:32.0,,L. Stephenson misses 2-pt layup at rim (block by J. Simmons),110,113
410,4,0:32.0,Defensive rebound by A. Gordon,,110,113
411,4,0:22.0,E. Fournier makes 2-pt layup at rim,,112,113
412,4,0:22.0,,Indiana full timeout,112,113
413,4,0:22.0,,D. Collison enters the game for L. Stephenson,112,113
414,4,0:22.0,,B. Bogdanović enters the game for T. Young,112,113
415,4,0:22.0,W. Iwundu enters the game for J. Simmons,,112,113
416,4,0:22.0,,Indiana full timeout,112,113
417,4,0:22.0,S. Mack enters the game for W. Iwundu,,112,113
418,4,0:21.0,,Personal foul by A. Gordon (drawn by C. Joseph),112,113
419,4,0:20.0,,Personal foul by E. Payton (drawn by D. Sabonis),112,113
420,4,0:20.0,,D. Sabonis misses free throw 1 of 2,112,113
421,4,0:20.0,,Offensive rebound by Team,112,113
422,4,0:20.0,,L. Stephenson enters the game for D. Collison,112,113
423,4,0:20.0,,T. Young enters the game for B. Bogdanović,112,113
424,4,0:20.0,,D. Sabonis makes free throw 2 of 2,112,114
425,4,0:20.0,J. Simmons enters the game for S. Mack,,112,114
426,4,0:20.0,Orlando full timeout,,112,114
427,4,0:20.0,B. Biyombo enters the game for M. Hezonja,,112,114
428,4,0:12.0,A. Gordon misses 2-pt jump shot from 15 ft,,112,114
429,4,0:09.0,Offensive rebound by J. Simmons,,112,114
430,4,0:07.0,Shooting foul by D. Sabonis (drawn by A. Gordon),,112,114
431,4,0:07.0,A. Gordon misses free throw 1 of 2,,112,114
432,4,0:07.0,Offensive rebound by Team,,112,114
433,4,0:07.0,A. Gordon misses free throw 2 of 2,,112,114
434,4,0:05.0,Offensive rebound by E. Fournier,,112,114
435,4,0:02.0,J. Simmons misses 3-pt jump shot from 25 ft,,112,114
436,4,0:02.0,,Defensive rebound by V. Oladipo,112,114
