,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
77,1,1:12.0,,T. Evans makes 2-pt layup from 2 ft,24,27
78,1,0:51.0,A. Wiggins misses 2-pt jump shot from 22 ft,,24,27
79,1,0:48.0,,Defensive rebound by J. Green,24,27
80,1,0:45.0,,J. Green makes 2-pt dunk at rim (assist by M. Chalmers),24,29
81,1,0:24.0,G. Dieng misses 2-pt layup from 5 ft (block by T. Evans),,24,29
82,1,0:24.0,,Defensive rebound by Team,24,29
83,1,0:05.0,,Turnover by T. Evans (lost ball; steal by A. Wiggins),24,29
84,1,0:02.0,A. Wiggins makes 2-pt dunk from 2 ft (assist by G. Dieng),,26,29
85,1,0:00.0,,J. Green misses 3-pt jump shot from 24 ft,26,29
86,1,0:00.0,,Offensive rebound by Team,26,29
87,2,11:43.0,Turnover by J. Butler (bad pass; steal by D. Davis),,26,29
88,2,11:25.0,,Personal foul by T. Jones (drawn by T. Evans),26,29
89,2,11:15.0,,J. Ennis makes 3-pt jump shot from 25 ft (assist by T. Evans),26,32
90,2,10:52.0,T. Jones misses 2-pt layup from 6 ft (block by M. Chalmers),,26,32
91,2,10:49.0,Offensive rebound by G. Dieng,,26,32
92,2,10:48.0,J. Butler misses 3-pt jump shot from 26 ft,,26,32
93,2,10:44.0,,Defensive rebound by T. Evans,26,32
94,2,10:39.0,,J. Green misses 3-pt jump shot from 25 ft,26,32
95,2,10:35.0,Defensive rebound by G. Dieng,,26,32
96,2,10:34.0,Turnover by G. Dieng (lost ball; steal by J. Ennis),,26,32
97,2,10:28.0,,J. Ennis misses 2-pt layup from 3 ft,26,32
98,2,10:26.0,Defensive rebound by G. Dieng,,26,32
99,2,10:25.0,Personal foul by M. Chalmers (drawn by J. Butler),,26,32
100,2,10:22.0,Personal foul by J. Ennis (drawn by J. Butler),,26,32
101,2,10:12.0,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Butler),,29,32
102,2,9:56.0,,J. Ennis misses 3-pt jump shot from 24 ft,29,32
103,2,9:51.0,Defensive rebound by T. Jones,,29,32
104,2,9:40.0,J. Butler makes 2-pt jump shot from 10 ft,,31,32
105,2,9:15.0,,Shooting foul by K. Towns (drawn by J. Green),31,32
106,2,9:15.0,,J. Green makes free throw 1 of 2,31,33
107,2,9:15.0,,B. McLemore enters the game for J. Ennis,31,33
108,2,9:15.0,,J. Green makes free throw 2 of 2,31,34
109,2,9:02.0,Shooting foul by J. Green (drawn by G. Dieng),,31,34
110,2,9:02.0,G. Dieng makes free throw 1 of 2,,32,34
111,2,9:02.0,G. Dieng makes free throw 2 of 2,,33,34
112,2,8:44.0,,M. Chalmers makes 2-pt jump shot from 12 ft,33,36
113,2,8:25.0,K. Towns misses 2-pt dunk from 3 ft,,33,36
114,2,8:21.0,Offensive rebound by G. Dieng,,33,36
115,2,8:21.0,G. Dieng makes 2-pt layup at rim,,35,36
116,2,8:17.0,,T. Evans makes 2-pt layup from 3 ft,35,38
117,2,8:02.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by K. Towns),,38,38
118,2,7:42.0,,M. Chalmers misses 2-pt layup from 4 ft,38,38
119,2,7:38.0,Defensive rebound by G. Dieng,,38,38
120,2,7:35.0,T. Jones misses 2-pt layup from 5 ft (block by D. Davis),,38,38
121,2,7:31.0,,Defensive rebound by T. Evans,38,38
122,2,7:30.0,,T. Evans misses 2-pt layup from 2 ft,38,38
123,2,7:27.0,,Offensive rebound by J. Green,38,38
124,2,7:27.0,,J. Green makes 2-pt hook shot from 1 ft,38,40
125,2,7:27.0,,Shooting foul by K. Towns (drawn by J. Green),38,40
126,2,7:27.0,,M. Gasol enters the game for M. Chalmers,38,40
127,2,7:27.0,,A. Harrison enters the game for T. Evans,38,40
128,2,7:27.0,,D. Brooks enters the game for D. Davis,38,40
129,2,7:27.0,J. Teague enters the game for T. Jones,,38,40
130,2,7:27.0,,J. Green makes free throw 1 of 1,38,41
131,2,7:10.0,G. Dieng makes 2-pt jump shot from 10 ft (assist by J. Butler),,40,41
132,2,6:49.0,,A. Harrison makes 3-pt jump shot from 22 ft (assist by M. Gasol),40,44
133,2,6:38.0,J. Crawford misses 2-pt jump shot from 15 ft,,40,44
134,2,6:34.0,,Defensive rebound by M. Gasol,40,44
135,2,6:34.0,,Turnover by M. Gasol (lost ball; steal by G. Dieng),40,44
136,2,6:34.0,Personal foul by M. Gasol (drawn by J. Butler),,40,44
137,2,6:34.0,,Memphis full timeout,40,44
138,2,6:34.0,,J. Martin enters the game for J. Green,40,44
139,2,6:34.0,A. Wiggins enters the game for J. Butler,,40,44
140,2,6:23.0,A. Wiggins misses 2-pt jump shot from 13 ft,,40,44
141,2,6:19.0,,Defensive rebound by B. McLemore,40,44
142,2,6:00.0,,Turnover by A. Harrison (bad pass),40,44
143,2,5:48.0,J. Crawford misses 2-pt jump shot from 18 ft,,40,44
144,2,5:45.0,,Defensive rebound by B. McLemore,40,44
145,2,5:33.0,,M. Gasol misses 2-pt jump shot from 6 ft,40,44
146,2,5:31.0,,Offensive rebound by J. Martin,40,44
147,2,5:19.0,,J. Martin makes 2-pt layup from 1 ft (assist by M. Gasol),40,46
148,2,4:59.0,K. Towns makes 2-pt jump shot from 7 ft (assist by J. Teague),,42,46
149,2,4:53.0,,Turnover by B. McLemore (out of bounds lost ball),42,46
150,2,4:53.0,T. Gibson enters the game for G. Dieng,,42,46
151,2,4:41.0,J. Teague makes 2-pt jump shot from 14 ft,,44,46
152,2,4:23.0,,B. McLemore misses 3-pt jump shot from 23 ft,44,46
153,2,4:20.0,Defensive rebound by K. Towns,,44,46
154,2,4:14.0,J. Crawford misses 2-pt jump shot from 19 ft,,44,46
155,2,4:08.0,,Defensive rebound by A. Harrison,44,46
156,2,4:02.0,,D. Brooks makes 2-pt jump shot from 5 ft (assist by A. Harrison),44,48
157,2,3:50.0,Shooting foul by D. Brooks (drawn by T. Gibson),,44,48
158,2,3:50.0,T. Gibson makes free throw 1 of 2,,45,48
159,2,3:50.0,J. Butler enters the game for J. Crawford,,45,48
160,2,3:50.0,T. Gibson makes free throw 2 of 2,,46,48
161,2,3:39.0,,Turnover by J. Martin (bad pass),46,48
162,2,3:27.0,Personal foul by J. Martin (drawn by K. Towns),,46,48
163,2,3:27.0,K. Towns makes free throw 1 of 2,,47,48
164,2,3:27.0,,J. Ennis enters the game for J. Martin,47,48
165,2,3:27.0,,J. Green enters the game for B. McLemore,47,48
166,2,3:27.0,K. Towns makes free throw 2 of 2,,48,48
167,2,3:18.0,,Def 3 sec tech foul by K. Towns,48,48
168,2,3:18.0,,M. Gasol makes technical free throw,48,49
169,2,3:03.0,,J. Green misses 2-pt jump shot from 13 ft (block by K. Towns),48,49
170,2,2:59.0,Defensive rebound by K. Towns,,48,49
171,2,2:48.0,T. Gibson makes 2-pt layup from 2 ft,,50,49
172,2,2:31.0,,M. Gasol misses 2-pt jump shot from 5 ft,50,49
173,2,2:29.0,Defensive rebound by K. Towns,,50,49
174,2,2:18.0,Turnover by J. Teague (bad pass; steal by A. Harrison),,50,49
175,2,2:17.0,,Shooting foul by A. Wiggins (drawn by A. Harrison),50,49
176,2,2:17.0,Minnesota full timeout,,50,49
177,2,2:17.0,,J. Martin enters the game for M. Gasol,50,49
178,2,2:17.0,,A. Harrison misses free throw 1 of 2,50,49
179,2,2:17.0,,Offensive rebound by Team,50,49
180,2,2:17.0,,A. Harrison makes free throw 2 of 2,50,50
181,2,2:01.0,Personal foul by J. Ennis (drawn by J. Butler),,50,50
182,2,2:01.0,J. Butler misses free throw 1 of 2,,50,50
183,2,2:01.0,Offensive rebound by Team,,50,50
184,2,2:01.0,,T. Evans enters the game for A. Harrison,50,50
185,2,2:01.0,J. Butler makes free throw 2 of 2,,51,50
186,2,1:49.0,,Shooting foul by K. Towns (drawn by J. Green),51,50
187,2,1:49.0,,J. Green makes free throw 1 of 2,51,51
188,2,1:49.0,G. Dieng enters the game for K. Towns,,51,51
189,2,1:49.0,,J. Green misses free throw 2 of 2,51,51
190,2,1:47.0,Defensive rebound by G. Dieng,,51,51
191,2,1:29.0,T. Gibson misses 2-pt hook shot from 5 ft (block by J. Martin),,51,51
192,2,1:26.0,,Defensive rebound by J. Ennis,51,51
193,2,1:17.0,,J. Ennis misses 3-pt jump shot from 24 ft,51,51
194,2,1:14.0,,Offensive rebound by Team,51,51
195,2,1:05.0,,T. Evans makes 3-pt jump shot from 25 ft,51,54
196,2,0:46.0,J. Butler misses 2-pt jump shot from 12 ft,,51,54
197,2,0:44.0,,Defensive rebound by D. Brooks,51,54
198,2,0:40.0,,J. Ennis makes 2-pt layup from 1 ft (assist by T. Evans),51,56
199,2,0:20.0,J. Butler makes 2-pt jump shot from 10 ft,,53,56
200,2,0:01.0,,T. Evans misses 3-pt jump shot from 25 ft,53,56
201,2,0:01.0,,Offensive rebound by Team,53,56
202,3,11:49.0,J. Teague makes 2-pt jump shot from 10 ft (assist by J. Butler),,55,56
203,3,11:27.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by T. Evans),55,58
204,3,11:04.0,A. Wiggins misses 2-pt layup from 4 ft (block by M. Gasol),,55,58
205,3,10:57.0,Offensive rebound by A. Wiggins,,55,58
206,3,10:57.0,A. Wiggins misses 2-pt layup at rim,,55,58
207,3,10:56.0,,Defensive rebound by B. McLemore,55,58
208,3,10:44.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by B. McLemore),55,61
209,3,10:28.0,J. Butler makes 2-pt jump shot from 16 ft (assist by T. Gibson),,57,61
210,3,10:13.0,,Turnover by B. McLemore (bad pass; steal by J. Butler),57,61
211,3,10:12.0,Personal take foul by T. Evans (drawn by J. Butler),,57,61
212,3,9:57.0,T. Gibson misses 2-pt layup from 2 ft,,57,61
213,3,9:51.0,Offensive rebound by T. Gibson,,57,61
214,3,9:51.0,T. Gibson makes 2-pt layup at rim,,59,61
215,3,9:37.0,,Turnover by J. Green (bad pass; steal by T. Gibson),59,61
216,3,9:33.0,,Offensive charge foul by T. Gibson (drawn by J. Green),59,61
217,3,9:33.0,Turnover by T. Gibson (offensive foul),,59,61
218,3,9:17.0,,D. Brooks makes 2-pt jump shot from 7 ft (assist by T. Evans),59,63
219,3,8:58.0,A. Wiggins misses 2-pt layup from 4 ft,,59,63
220,3,8:54.0,,Defensive rebound by M. Gasol,59,63
221,3,8:38.0,,D. Brooks makes 3-pt jump shot from 24 ft (assist by M. Gasol),59,66
222,3,8:15.0,J. Teague makes 2-pt layup from 2 ft,,61,66
223,3,7:53.0,,T. Evans misses 2-pt jump shot from 16 ft,61,66
224,3,7:50.0,Defensive rebound by K. Towns,,61,66
225,3,7:38.0,Turnover by J. Teague (lost ball; steal by B. McLemore),,61,66
226,3,7:36.0,,Personal take foul by J. Teague (drawn by J. Green),61,66
227,3,7:22.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by T. Evans),61,68
228,3,7:19.0,Minnesota full timeout,,61,68
229,3,7:03.0,A. Wiggins makes 2-pt layup from 3 ft,,63,68
230,3,6:45.0,Violation by K. Towns (kicked ball),,63,68
231,3,6:41.0,,B. McLemore misses 3-pt jump shot from 24 ft,63,68
232,3,6:38.0,Defensive rebound by K. Towns,,63,68
233,3,6:29.0,Shooting foul by B. McLemore (drawn by T. Gibson),,63,68
234,3,6:29.0,T. Gibson makes free throw 1 of 2,,64,68
235,3,6:29.0,,J. Ennis enters the game for B. McLemore,64,68
236,3,6:29.0,T. Gibson makes free throw 2 of 2,,65,68
237,3,6:13.0,,J. Green misses 2-pt jump shot from 23 ft,65,68
238,3,6:10.0,Defensive rebound by J. Butler,,65,68
239,3,5:58.0,A. Wiggins misses 3-pt jump shot from 25 ft,,65,68
240,3,5:55.0,,Defensive rebound by M. Gasol,65,68
241,3,5:50.0,,T. Evans misses 2-pt layup from 3 ft,65,68
242,3,5:48.0,Defensive rebound by K. Towns,,65,68
243,3,5:48.0,Personal foul by D. Brooks (drawn by J. Teague),,65,68
244,3,5:48.0,,J. Martin enters the game for J. Green,65,68
245,3,5:43.0,Personal foul by J. Martin (drawn by J. Butler),,65,68
246,3,5:32.0,J. Butler makes 2-pt jump shot from 13 ft,,67,68
247,3,5:16.0,,Turnover by D. Brooks (bad pass; steal by J. Butler),67,68
248,3,5:14.0,Turnover by A. Wiggins (out of bounds lost ball),,67,68
249,3,5:14.0,,M. Chalmers enters the game for D. Brooks,67,68
250,3,5:03.0,,M. Gasol misses 2-pt jump shot from 19 ft,67,68
251,3,4:59.0,Defensive rebound by K. Towns,,67,68
252,3,4:47.0,,Violation by M. Gasol (kicked ball),67,68
253,3,4:47.0,,A. Harrison enters the game for T. Evans,67,68
254,3,4:35.0,J. Butler misses 2-pt jump shot from 16 ft,,67,68
255,3,4:32.0,,Defensive rebound by J. Martin,67,68
256,3,4:11.0,,Turnover by A. Harrison (bad pass; steal by J. Butler),67,68
257,3,4:07.0,Shooting foul by J. Martin (drawn by T. Gibson),,67,68
258,3,4:07.0,T. Gibson makes free throw 1 of 2,,68,68
259,3,4:07.0,G. Dieng enters the game for K. Towns,,68,68
260,3,4:07.0,T. Gibson makes free throw 2 of 2,,69,68
261,3,4:05.0,,Memphis full timeout,69,68
262,3,3:53.0,,J. Martin makes 2-pt jump shot from 18 ft (assist by M. Chalmers),69,70
263,3,3:40.0,Personal foul by A. Harrison (drawn by J. Teague),,69,70
264,3,3:40.0,J. Teague makes free throw 1 of 2,,70,70
265,3,3:40.0,J. Teague makes free throw 2 of 2,,71,70
266,3,3:23.0,,J. Ennis misses 3-pt jump shot from 24 ft,71,70
267,3,3:20.0,Defensive rebound by G. Dieng,,71,70
268,3,3:06.0,A. Wiggins makes 2-pt jump shot from 21 ft (assist by T. Gibson),,73,70
269,3,2:40.0,,J. Ennis misses 3-pt jump shot from 22 ft,73,70
270,3,2:38.0,,Offensive rebound by A. Harrison,73,70
271,3,2:36.0,,Personal foul by J. Teague (drawn by A. Harrison),73,70
272,3,2:36.0,,J. Green enters the game for J. Martin,73,70
273,3,2:36.0,,D. Davis enters the game for A. Harrison,73,70
274,3,2:36.0,,T. Evans enters the game for M. Gasol,73,70
275,3,2:36.0,T. Jones enters the game for J. Teague,,73,70
276,3,2:36.0,J. Crawford enters the game for J. Butler,,73,70
277,3,2:31.0,,M. Chalmers misses 3-pt jump shot from 23 ft,73,70
278,3,2:26.0,Defensive rebound by J. Crawford,,73,70
279,3,2:19.0,T. Gibson makes 2-pt layup from 1 ft (assist by J. Crawford),,75,70
280,3,2:06.0,,Turnover by M. Chalmers (bad pass; steal by A. Wiggins),75,70
281,3,2:01.0,A. Wiggins misses 2-pt layup from 1 ft (block by T. Evans),,75,70
282,3,1:57.0,Offensive rebound by A. Wiggins,,75,70
283,3,1:46.0,A. Wiggins misses 2-pt jump shot from 14 ft,,75,70
284,3,1:43.0,,Defensive rebound by J. Green,75,70
285,3,1:27.0,,Shooting foul by G. Dieng (drawn by J. Green),75,70
286,3,1:27.0,,J. Green makes free throw 1 of 2,75,71
287,3,1:27.0,,J. Green makes free throw 2 of 2,75,72
288,3,1:09.0,T. Gibson misses 2-pt layup from 5 ft (block by D. Davis),,75,72
289,3,1:05.0,,Defensive rebound by M. Chalmers,75,72
290,3,1:00.0,,D. Davis makes 2-pt jump shot from 13 ft (assist by T. Evans),75,74
291,3,0:36.0,J. Crawford misses 3-pt jump shot from 27 ft,,75,74
292,3,0:33.0,,Defensive rebound by J. Green,75,74
293,3,0:26.0,,T. Evans misses 3-pt jump shot from 25 ft,75,74
294,3,0:23.0,,Offensive rebound by D. Davis,75,74
295,3,0:23.0,,D. Davis makes 2-pt layup at rim,75,76
296,3,0:02.0,J. Crawford misses 2-pt jump shot from 11 ft,,75,76
297,3,0:02.0,,Defensive rebound by M. Chalmers,75,76
298,3,0:00.0,,M. Chalmers misses 3-pt jump shot from 63 ft,75,76
299,3,0:00.0,,Offensive rebound by Team,75,76
300,4,11:42.0,,Turnover by J. Ennis (turnover),75,76
301,4,11:35.0,Personal foul by D. Davis (drawn by G. Dieng),,75,76
302,4,11:26.0,J. Crawford misses 3-pt jump shot from 25 ft,,75,76
303,4,11:22.0,,Defensive rebound by T. Evans,75,76
304,4,11:15.0,,T. Evans makes 2-pt layup from 6 ft,75,78
305,4,10:56.0,G. Dieng makes 2-pt jump shot from 13 ft (assist by T. Jones),,77,78
306,4,10:34.0,,D. Davis makes 2-pt dunk from 1 ft (assist by J. Green),77,80
307,4,10:20.0,J. Butler misses 3-pt jump shot from 27 ft,,77,80
308,4,10:17.0,,Defensive rebound by J. Green,77,80
309,4,10:14.0,,J. Ennis makes 2-pt layup from 3 ft (assist by J. Green),77,82
310,4,10:13.0,Minnesota full timeout,,77,82
311,4,9:50.0,J. Crawford makes 2-pt layup from 7 ft,,79,82
312,4,9:28.0,,D. Davis misses 2-pt jump shot from 12 ft,79,82
313,4,9:27.0,,Offensive rebound by Team,79,82
314,4,9:24.0,,T. Evans misses 2-pt layup from 5 ft,79,82
315,4,9:23.0,Defensive rebound by Team,,79,82
316,4,9:23.0,,Loose ball foul by J. Green (drawn by K. Towns),79,82
317,4,9:11.0,J. Butler misses 2-pt layup from 7 ft,,79,82
318,4,9:07.0,,Defensive rebound by T. Evans,79,82
319,4,9:04.0,,J. Green makes 2-pt jump shot from 19 ft (assist by T. Evans),79,84
320,4,8:41.0,J. Butler makes 2-pt layup from 2 ft (assist by K. Towns),,81,84
321,4,8:41.0,Shooting foul by D. Davis (drawn by J. Butler),,81,84
322,4,8:41.0,T. Gibson enters the game for G. Dieng,,81,84
323,4,8:41.0,J. Butler makes free throw 1 of 1,,82,84
324,4,8:30.0,,Turnover by T. Evans (bad pass),82,84
325,4,8:24.0,Personal foul by J. Green (drawn by K. Towns),,82,84
326,4,8:24.0,,M. Gasol enters the game for D. Davis,82,84
327,4,8:17.0,J. Crawford misses 3-pt jump shot from 22 ft,,82,84
328,4,8:13.0,,Defensive rebound by J. Green,82,84
329,4,7:58.0,,Turnover by M. Chalmers (lost ball; steal by T. Jones),82,84
330,4,7:53.0,T. Jones makes 2-pt layup from 1 ft,,84,84
331,4,7:29.0,,M. Gasol misses 3-pt jump shot from 26 ft,84,84
332,4,7:26.0,Defensive rebound by K. Towns,,84,84
333,4,7:04.0,J. Butler misses 3-pt jump shot from 24 ft,,84,84
334,4,7:00.0,,Defensive rebound by J. Green,84,84
335,4,6:52.0,,T. Evans misses 2-pt layup from 4 ft,84,84
336,4,6:49.0,Defensive rebound by K. Towns,,84,84
337,4,6:47.0,J. Butler makes 2-pt layup from 2 ft,,86,84
338,4,6:26.0,,M. Gasol misses 2-pt jump shot from 5 ft,86,84
339,4,6:24.0,,Offensive rebound by M. Gasol,86,84
340,4,6:22.0,,J. Green misses 2-pt jump shot from 20 ft,86,84
341,4,6:18.0,Defensive rebound by T. Jones,,86,84
342,4,6:02.0,K. Towns misses 2-pt jump shot from 17 ft,,86,84
343,4,6:00.0,,Defensive rebound by M. Gasol,86,84
344,4,5:55.0,,Memphis full timeout,86,84
345,4,5:55.0,,D. Brooks enters the game for J. Green,86,84
346,4,5:55.0,,A. Harrison enters the game for M. Chalmers,86,84
347,4,5:55.0,,J. Martin enters the game for T. Evans,86,84
348,4,5:55.0,J. Teague enters the game for T. Jones,,86,84
349,4,5:55.0,A. Wiggins enters the game for J. Crawford,,86,84
350,4,5:43.0,,Shooting foul by K. Towns (drawn by J. Ennis),86,84
351,4,5:43.0,,J. Ennis makes free throw 1 of 2,86,85
352,4,5:43.0,,J. Ennis makes free throw 2 of 2,86,86
353,4,5:29.0,K. Towns misses 3-pt jump shot from 22 ft,,86,86
354,4,5:26.0,,Defensive rebound by A. Harrison,86,86
355,4,5:08.0,,Shooting foul by J. Butler (drawn by M. Gasol),86,86
356,4,5:08.0,,M. Gasol makes free throw 1 of 2,86,87
357,4,5:08.0,,M. Gasol makes free throw 2 of 2,86,88
358,4,4:50.0,J. Butler misses 2-pt jump shot from 15 ft,,86,88
359,4,4:46.0,,Defensive rebound by M. Gasol,86,88
360,4,4:32.0,,Shooting foul by J. Butler (drawn by M. Gasol),86,88
361,4,4:32.0,,M. Gasol misses free throw 1 of 2,86,88
362,4,4:32.0,,Offensive rebound by Team,86,88
363,4,4:32.0,,M. Gasol makes free throw 2 of 2,86,89
364,4,4:14.0,A. Wiggins makes 2-pt layup from 3 ft,,88,89
365,4,3:58.0,,Shooting foul by A. Wiggins (drawn by A. Harrison),88,89
366,4,3:58.0,,A. Harrison makes free throw 1 of 2,88,90
367,4,3:58.0,,A. Harrison makes free throw 2 of 2,88,91
368,4,3:45.0,J. Butler makes 2-pt dunk at rim (assist by T. Gibson),,90,91
369,4,3:35.0,,Memphis full timeout,90,91
370,4,3:35.0,,J. Green enters the game for J. Ennis,90,91
371,4,3:35.0,,T. Evans enters the game for J. Martin,90,91
372,4,3:25.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by T. Evans),90,93
373,4,2:56.0,J. Butler misses 3-pt jump shot from 24 ft,,90,93
374,4,2:52.0,,Defensive rebound by M. Gasol,90,93
375,4,2:34.0,,J. Green misses 3-pt jump shot from 25 ft,90,93
376,4,2:31.0,Defensive rebound by A. Wiggins,,90,93
377,4,2:16.0,A. Wiggins misses 2-pt jump shot from 15 ft,,90,93
378,4,2:13.0,,Defensive rebound by D. Brooks,90,93
379,4,1:55.0,,T. Evans misses 2-pt jump shot from 21 ft,90,93
380,4,1:51.0,Defensive rebound by K. Towns,,90,93
381,4,1:37.0,Personal foul by A. Harrison (drawn by J. Butler),,90,93
382,4,1:37.0,J. Butler makes free throw 1 of 2,,91,93
383,4,1:37.0,J. Butler makes free throw 2 of 2,,92,93
384,4,1:30.0,,Turnover by T. Evans (bad pass),92,93
385,4,1:18.0,J. Butler misses 2-pt layup from 1 ft,,92,93
386,4,1:16.0,,Defensive rebound by A. Harrison,92,93
387,4,1:02.0,,D. Brooks misses 3-pt jump shot from 25 ft,92,93
388,4,0:58.0,Defensive rebound by T. Gibson,,92,93
